env_step,returned_episode_returns
4096,0
8192,0.012939453125
12288,0.16455078125
16384,0.36181640625
20480,0.397216796875
24576,0.4970703125
28672,0.49072265625
32768,0.579345703125
36864,0.646484375
40960,0.6845703125
45056,0.533203125
49152,0.45947265625
53248,0.423828125
57344,0.395751953125
61440,0.424072265625
65536,0.556884765625
69632,0.511474609375
73728,0.45556640625
77824,0.486328125
81920,0.509521484375
86016,0.492919921875
90112,0.42138671875
94208,0.39306640625
98304,0.4365234375
102400,0.48095703125
106496,0.4384765625
110592,0.51416015625
114688,0.548828125
118784,0.57666015625
122880,0.520751953125
126976,0.53271484375
131072,0.520263671875
135168,0.542236328125
139264,0.5625
143360,0.490478515625
147456,0.480712890625
151552,0.542724609375
155648,0.580078125
159744,0.54150390625
163840,0.497802734375
167936,0.4990234375
172032,0.427490234375
176128,0.4111328125
180224,0.45166015625
184320,0.503173828125
188416,0.529541015625
192512,0.54541015625
196608,0.564697265625
200704,0.6240234375
204800,0.56982421875
208896,0.530029296875
212992,0.537353515625
217088,0.422119140625
221184,0.446533203125
225280,0.408203125
229376,0.43017578125
233472,0.497314453125
237568,0.501220703125
241664,0.45654296875
245760,0.337646484375
249856,0.43310546875
253952,0.453857421875
258048,0.456298828125
262144,0.47802734375
266240,0.50537109375
270336,0.575439453125
274432,0.558837890625
278528,0.553955078125
282624,0.519775390625
286720,0.48486328125
290816,0.56298828125
294912,0.601318359375
299008,0.7197265625
303104,0.64013671875
307200,0.518310546875
311296,0.5673828125
315392,0.559814453125
319488,0.605224609375
323584,0.611083984375
327680,0.57275390625
331776,0.610595703125
335872,0.634765625
339968,0.540283203125
344064,0.507080078125
348160,0.49951171875
352256,0.52978515625
356352,0.555419921875
360448,0.651123046875
364544,0.721435546875
368640,0.66796875
372736,0.778564453125
376832,0.7421875
380928,0.71435546875
385024,0.644287109375
389120,0.6240234375
393216,0.63037109375
397312,0.582763671875
401408,0.60009765625
405504,0.610107421875
409600,0.57080078125
413696,0.614501953125
417792,0.689453125
421888,0.69287109375
425984,0.53173828125
430080,0.515869140625
434176,0.54541015625
438272,0.612060546875
442368,0.716796875
446464,0.68896484375
450560,0.702392578125
454656,0.683349609375
458752,0.71826171875
462848,0.66552734375
466944,0.62744140625
471040,0.608154296875
475136,0.626708984375
479232,0.613525390625
483328,0.631591796875
487424,0.540771484375
491520,0.50830078125
495616,0.5751953125
499712,0.659912109375
503808,0.732666015625
507904,0.7958984375
512000,0.820068359375
516096,0.76416015625
520192,0.840576171875
524288,0.859619140625
528384,0.865234375
532480,0.833740234375
536576,0.8232421875
540672,0.835693359375
544768,0.762939453125
548864,0.723876953125
552960,0.747802734375
557056,0.6845703125
561152,0.62255859375
565248,0.772216796875
569344,0.899658203125
573440,0.801513671875
577536,0.759033203125
581632,0.740234375
585728,0.7080078125
589824,0.692626953125
593920,0.6826171875
598016,0.72314453125
602112,0.728759765625
606208,0.725830078125
610304,0.7099609375
614400,0.728271484375
618496,0.792724609375
622592,0.806640625
626688,0.760986328125
630784,0.537353515625
634880,0.49169921875
638976,0.460205078125
643072,0.491943359375
647168,0.605712890625
651264,0.75830078125
655360,0.683837890625
659456,0.621337890625
663552,0.64990234375
667648,0.71240234375
671744,0.71630859375
675840,0.81298828125
679936,0.7275390625
684032,0.6650390625
688128,0.703369140625
692224,0.64013671875
696320,0.64013671875
700416,0.701171875
704512,0.737060546875
708608,0.769775390625
712704,0.7890625
716800,0.77197265625
720896,0.7626953125
724992,0.727783203125
729088,0.7666015625
733184,0.800048828125
737280,0.820068359375
741376,0.972412109375
745472,0.94140625
749568,0.842529296875
753664,0.84130859375
757760,0.9873046875
761856,1.05517578125
765952,0.808349609375
770048,0.75927734375
774144,0.8388671875
778240,0.979248046875
782336,0.9814453125
786432,0.9404296875
790528,0.874267578125
794624,0.95458984375
798720,1.08447265625
802816,1.1845703125
806912,0.94677734375
