"env_step","pqn_Breakout-MinAtar - _step","pqn_Breakout-MinAtar - _step__MIN","pqn_Breakout-MinAtar - _step__MAX","pqn_Breakout-MinAtar - returned_episode_returns","pqn_Breakout-MinAtar - returned_episode_returns__MIN","pqn_Breakout-MinAtar - returned_episode_returns__MAX"
"270336","66","66","66","0.697998046875","0.697998046875","0.697998046875"
"274432","67","67","67","0.635009765625","0.635009765625","0.635009765625"
"278528","68","68","68","0.556884765625","0.556884765625","0.556884765625"
"282624","69","69","69","0.660400390625","0.660400390625","0.660400390625"
"286720","70","70","70","0.6220703125","0.6220703125","0.6220703125"
"290816","71","71","71","0.657958984375","0.657958984375","0.657958984375"
"294912","72","72","72","0.6884765625","0.6884765625","0.6884765625"
"299008","73","73","73","0.67041015625","0.67041015625","0.67041015625"
"303104","74","74","74","0.65380859375","0.65380859375","0.65380859375"
"307200","75","75","75","0.638671875","0.638671875","0.638671875"
"311296","76","76","76","0.687744140625","0.687744140625","0.687744140625"
"315392","77","77","77","0.79541015625","0.79541015625","0.79541015625"
"319488","78","78","78","0.78564453125","0.78564453125","0.78564453125"
"323584","79","79","79","0.712890625","0.712890625","0.712890625"
"327680","80","80","80","0.77783203125","0.77783203125","0.77783203125"
"331776","81","81","81","0.74169921875","0.74169921875","0.74169921875"
"335872","82","82","82","0.802490234375","0.802490234375","0.802490234375"
"339968","83","83","83","0.77880859375","0.77880859375","0.77880859375"
"344064","84","84","84","0.78125","0.78125","0.78125"
"348160","85","85","85","0.63330078125","0.63330078125","0.63330078125"
"352256","86","86","86","0.7060546875","0.7060546875","0.7060546875"
"356352","87","87","87","0.74365234375","0.74365234375","0.74365234375"
"360448","88","88","88","0.791748046875","0.791748046875","0.791748046875"
"364544","89","89","89","0.719970703125","0.719970703125","0.719970703125"
"368640","90","90","90","0.73388671875","0.73388671875","0.73388671875"
"372736","91","91","91","0.7138671875","0.7138671875","0.7138671875"
"376832","92","92","92","0.738525390625","0.738525390625","0.738525390625"
"380928","93","93","93","0.741943359375","0.741943359375","0.741943359375"
"385024","94","94","94","0.743408203125","0.743408203125","0.743408203125"
"389120","95","95","95","0.75830078125","0.75830078125","0.75830078125"
"393216","96","96","96","0.761962890625","0.761962890625","0.761962890625"
"397312","97","97","97","0.7646484375","0.7646484375","0.7646484375"
"401408","98","98","98","0.8095703125","0.8095703125","0.8095703125"
"405504","99","99","99","0.80615234375","0.80615234375","0.80615234375"
"409600","100","100","100","0.74462890625","0.74462890625","0.74462890625"
"413696","101","101","101","0.80322265625","0.80322265625","0.80322265625"
"417792","102","102","102","0.879150390625","0.879150390625","0.879150390625"
"421888","103","103","103","0.814208984375","0.814208984375","0.814208984375"
"425984","104","104","104","0.882568359375","0.882568359375","0.882568359375"
"430080","105","105","105","0.933837890625","0.933837890625","0.933837890625"
"434176","106","106","106","0.81005859375","0.81005859375","0.81005859375"
"438272","107","107","107","0.78173828125","0.78173828125","0.78173828125"
"442368","108","108","108","0.70654296875","0.70654296875","0.70654296875"
"446464","109","109","109","0.8681640625","0.8681640625","0.8681640625"
"450560","110","110","110","0.86181640625","0.86181640625","0.86181640625"
"454656","111","111","111","0.808837890625","0.808837890625","0.808837890625"
"458752","112","112","112","0.830810546875","0.830810546875","0.830810546875"
"462848","113","113","113","0.936767578125","0.936767578125","0.936767578125"
"466944","114","114","114","0.7890625","0.7890625","0.7890625"
"471040","115","115","115","0.826904296875","0.826904296875","0.826904296875"
"475136","116","116","116","0.946044921875","0.946044921875","0.946044921875"
"479232","117","117","117","0.853271484375","0.853271484375","0.853271484375"
"483328","118","118","118","0.877197265625","0.877197265625","0.877197265625"
"487424","119","119","119","0.84423828125","0.84423828125","0.84423828125"
"491520","120","120","120","0.91650390625","0.91650390625","0.91650390625"
"495616","121","121","121","0.88671875","0.88671875","0.88671875"
"499712","122","122","122","0.9150390625","0.9150390625","0.9150390625"
"503808","123","123","123","0.906005859375","0.906005859375","0.906005859375"
"507904","124","124","124","0.94189453125","0.94189453125","0.94189453125"
"512000","125","125","125","0.9375","0.9375","0.9375"
"516096","126","126","126","0.8837890625","0.8837890625","0.8837890625"
"520192","127","127","127","0.922119140625","0.922119140625","0.922119140625"
"524288","128","128","128","0.994140625","0.994140625","0.994140625"
"528384","129","129","129","1.06494140625","1.06494140625","1.06494140625"
"532480","130","130","130","0.974365234375","0.974365234375","0.974365234375"
"536576","131","131","131","1.001220703125","1.001220703125","1.001220703125"
"540672","132","132","132","1.02783203125","1.02783203125","1.02783203125"
"544768","133","133","133","1.012939453125","1.012939453125","1.012939453125"
"548864","134","134","134","0.990966796875","0.990966796875","0.990966796875"
"552960","135","135","135","1.03955078125","1.03955078125","1.03955078125"
"557056","136","136","136","0.9833984375","0.9833984375","0.9833984375"
"561152","137","137","137","0.8720703125","0.8720703125","0.8720703125"
"565248","138","138","138","0.989990234375","0.989990234375","0.989990234375"
"569344","139","139","139","0.930908203125","0.930908203125","0.930908203125"
"573440","140","140","140","1.084228515625","1.084228515625","1.084228515625"
"577536","141","141","141","1.092041015625","1.092041015625","1.092041015625"
"581632","142","142","142","0.97705078125","0.97705078125","0.97705078125"
"585728","143","143","143","0.98388671875","0.98388671875","0.98388671875"
"589824","144","144","144","1.105712890625","1.105712890625","1.105712890625"
"593920","145","145","145","1.142578125","1.142578125","1.142578125"
"598016","146","146","146","1.273193359375","1.273193359375","1.273193359375"
"602112","147","147","147","1.0693359375","1.0693359375","1.0693359375"
"606208","148","148","148","1.1396484375","1.1396484375","1.1396484375"
"610304","149","149","149","1.1005859375","1.1005859375","1.1005859375"
"614400","150","150","150","1.07568359375","1.07568359375","1.07568359375"
"618496","151","151","151","1.177490234375","1.177490234375","1.177490234375"
"622592","152","152","152","1.27392578125","1.27392578125","1.27392578125"
"626688","153","153","153","1.258544921875","1.258544921875","1.258544921875"
"630784","154","154","154","1.18408203125","1.18408203125","1.18408203125"
"634880","155","155","155","1.11376953125","1.11376953125","1.11376953125"
"638976","156","156","156","1.091064453125","1.091064453125","1.091064453125"
"643072","157","157","157","1.08251953125","1.08251953125","1.08251953125"
"647168","158","158","158","1.2197265625","1.2197265625","1.2197265625"
"651264","159","159","159","1.177734375","1.177734375","1.177734375"
"655360","160","160","160","1.34814453125","1.34814453125","1.34814453125"
"659456","161","161","161","1.44091796875","1.44091796875","1.44091796875"
"663552","162","162","162","1.2236328125","1.2236328125","1.2236328125"
"667648","163","163","163","1.219482421875","1.219482421875","1.219482421875"
"671744","164","164","164","1.083740234375","1.083740234375","1.083740234375"
"675840","165","165","165","1.14111328125","1.14111328125","1.14111328125"
"679936","166","166","166","1.226806640625","1.226806640625","1.226806640625"
"684032","167","167","167","1.182373046875","1.182373046875","1.182373046875"
"688128","168","168","168","1.292236328125","1.292236328125","1.292236328125"
"692224","169","169","169","1.2431640625","1.2431640625","1.2431640625"
"696320","170","170","170","1.304443359375","1.304443359375","1.304443359375"
"700416","171","171","171","1.437255859375","1.437255859375","1.437255859375"
"704512","172","172","172","1.32861328125","1.32861328125","1.32861328125"
"708608","173","173","173","1.510009765625","1.510009765625","1.510009765625"
"712704","174","174","174","1.257080078125","1.257080078125","1.257080078125"
"716800","175","175","175","1.3515625","1.3515625","1.3515625"
"720896","176","176","176","1.32275390625","1.32275390625","1.32275390625"
"724992","177","177","177","1.3271484375","1.3271484375","1.3271484375"
"729088","178","178","178","1.30126953125","1.30126953125","1.30126953125"
"733184","179","179","179","1.130859375","1.130859375","1.130859375"
"737280","180","180","180","1.40185546875","1.40185546875","1.40185546875"
"741376","181","181","181","1.3271484375","1.3271484375","1.3271484375"
"745472","182","182","182","1.37255859375","1.37255859375","1.37255859375"
"749568","183","183","183","1.252685546875","1.252685546875","1.252685546875"
"753664","184","184","184","1.22021484375","1.22021484375","1.22021484375"
"757760","185","185","185","1.428466796875","1.428466796875","1.428466796875"
"761856","186","186","186","1.3818359375","1.3818359375","1.3818359375"
"765952","187","187","187","1.16748046875","1.16748046875","1.16748046875"
"770048","188","188","188","1.48779296875","1.48779296875","1.48779296875"
"774144","189","189","189","1.482177734375","1.482177734375","1.482177734375"
"778240","190","190","190","1.600830078125","1.600830078125","1.600830078125"
"782336","191","191","191","1.548583984375","1.548583984375","1.548583984375"
"786432","192","192","192","1.548828125","1.548828125","1.548828125"
"790528","193","193","193","1.218017578125","1.218017578125","1.218017578125"
"794624","194","194","194","1.47412109375","1.47412109375","1.47412109375"
"798720","195","195","195","1.498779296875","1.498779296875","1.498779296875"
"802816","196","196","196","1.391357421875","1.391357421875","1.391357421875"
"806912","197","197","197","1.4736328125","1.4736328125","1.4736328125"
"811008","198","198","198","1.450927734375","1.450927734375","1.450927734375"
"815104","199","199","199","1.169189453125","1.169189453125","1.169189453125"
"819200","200","200","200","1.3603515625","1.3603515625","1.3603515625"
"823296","201","201","201","1.476318359375","1.476318359375","1.476318359375"
"827392","202","202","202","1.427978515625","1.427978515625","1.427978515625"
"831488","203","203","203","1.5009765625","1.5009765625","1.5009765625"
"835584","204","204","204","1.6669921875","1.6669921875","1.6669921875"
"839680","205","205","205","1.689208984375","1.689208984375","1.689208984375"
"843776","206","206","206","1.620361328125","1.620361328125","1.620361328125"
"847872","207","207","207","1.508056640625","1.508056640625","1.508056640625"
"851968","208","208","208","1.58544921875","1.58544921875","1.58544921875"
"856064","209","209","209","1.662109375","1.662109375","1.662109375"
"860160","210","210","210","1.594482421875","1.594482421875","1.594482421875"
"864256","211","211","211","1.685791015625","1.685791015625","1.685791015625"
"868352","212","212","212","1.643310546875","1.643310546875","1.643310546875"
"872448","213","213","213","1.6728515625","1.6728515625","1.6728515625"
"876544","214","214","214","1.659912109375","1.659912109375","1.659912109375"
"880640","215","215","215","1.6064453125","1.6064453125","1.6064453125"
"884736","216","216","216","1.85791015625","1.85791015625","1.85791015625"
"888832","217","217","217","1.65380859375","1.65380859375","1.65380859375"
"892928","218","218","218","1.746337890625","1.746337890625","1.746337890625"
"897024","219","219","219","1.780517578125","1.780517578125","1.780517578125"
"901120","220","220","220","1.677490234375","1.677490234375","1.677490234375"
"905216","221","221","221","1.518310546875","1.518310546875","1.518310546875"
"909312","222","222","222","1.6337890625","1.6337890625","1.6337890625"
"913408","223","223","223","1.9228515625","1.9228515625","1.9228515625"
"917504","224","224","224","2.07275390625","2.07275390625","2.07275390625"
"921600","225","225","225","1.821044921875","1.821044921875","1.821044921875"
"925696","226","226","226","1.52490234375","1.52490234375","1.52490234375"
"929792","227","227","227","1.703125","1.703125","1.703125"
"933888","228","228","228","1.636962890625","1.636962890625","1.636962890625"
"937984","229","229","229","1.566162109375","1.566162109375","1.566162109375"
"942080","230","230","230","1.790283203125","1.790283203125","1.790283203125"
"946176","231","231","231","2.00634765625","2.00634765625","2.00634765625"
"950272","232","232","232","1.98681640625","1.98681640625","1.98681640625"
"954368","233","233","233","1.82861328125","1.82861328125","1.82861328125"
"958464","234","234","234","1.719970703125","1.719970703125","1.719970703125"
"962560","235","235","235","1.873779296875","1.873779296875","1.873779296875"
"966656","236","236","236","1.97412109375","1.97412109375","1.97412109375"
"970752","237","237","237","2.010986328125","2.010986328125","2.010986328125"
"974848","238","238","238","1.803466796875","1.803466796875","1.803466796875"
"978944","239","239","239","1.815673828125","1.815673828125","1.815673828125"
"983040","240","240","240","1.760986328125","1.760986328125","1.760986328125"
"987136","241","241","241","1.83544921875","1.83544921875","1.83544921875"
"991232","242","242","242","1.934326171875","1.934326171875","1.934326171875"
"995328","243","243","243","2.086669921875","2.086669921875","2.086669921875"
"999424","244","244","244","1.775146484375","1.775146484375","1.775146484375"
"1003520","245","245","245","1.9716796875","1.9716796875","1.9716796875"
"1007616","246","246","246","2.200439453125","2.200439453125","2.200439453125"
"1011712","247","247","247","2.218994140625","2.218994140625","2.218994140625"
"1015808","248","248","248","1.920166015625","1.920166015625","1.920166015625"
"1019904","249","249","249","2.015625","2.015625","2.015625"
"1024000","250","250","250","2.06005859375","2.06005859375","2.06005859375"
"1028096","251","251","251","2.154296875","2.154296875","2.154296875"
"1032192","252","252","252","2.24755859375","2.24755859375","2.24755859375"
"1036288","253","253","253","2.410400390625","2.410400390625","2.410400390625"
"1040384","254","254","254","2.2373046875","2.2373046875","2.2373046875"
"1044480","255","255","255","2.13916015625","2.13916015625","2.13916015625"
"1048576","256","256","256","2.26611328125","2.26611328125","2.26611328125"
"1052672","257","257","257","2.268310546875","2.268310546875","2.268310546875"
"1056768","258","258","258","2.178955078125","2.178955078125","2.178955078125"
"1060864","259","259","259","2.04833984375","2.04833984375","2.04833984375"
"1064960","260","260","260","2.215576171875","2.215576171875","2.215576171875"
"1069056","261","261","261","2.28076171875","2.28076171875","2.28076171875"
"1073152","262","262","262","2.232666015625","2.232666015625","2.232666015625"
"1077248","263","263","263","2.061767578125","2.061767578125","2.061767578125"
"1081344","264","264","264","2.28662109375","2.28662109375","2.28662109375"
"1085440","265","265","265","2.480712890625","2.480712890625","2.480712890625"
"1089536","266","266","266","2.478759765625","2.478759765625","2.478759765625"
"1093632","267","267","267","2.496826171875","2.496826171875","2.496826171875"
"1097728","268","268","268","2.437744140625","2.437744140625","2.437744140625"
"1101824","269","269","269","2.724609375","2.724609375","2.724609375"
"1105920","270","270","270","2.701416015625","2.701416015625","2.701416015625"
"1110016","271","271","271","2.80615234375","2.80615234375","2.80615234375"
"1114112","272","272","272","2.73828125","2.73828125","2.73828125"
"1118208","273","273","273","2.7353515625","2.7353515625","2.7353515625"
"1122304","274","274","274","2.558349609375","2.558349609375","2.558349609375"
"1126400","275","275","275","2.314697265625","2.314697265625","2.314697265625"
"1130496","276","276","276","2.557373046875","2.557373046875","2.557373046875"
"1134592","277","277","277","2.714111328125","2.714111328125","2.714111328125"
"1138688","278","278","278","2.632568359375","2.632568359375","2.632568359375"
"1142784","279","279","279","2.453125","2.453125","2.453125"
"1146880","280","280","280","2.60107421875","2.60107421875","2.60107421875"
"1150976","281","281","281","2.5","2.5","2.5"
"1155072","282","282","282","2.337646484375","2.337646484375","2.337646484375"
"1159168","283","283","283","2.39404296875","2.39404296875","2.39404296875"
"1163264","284","284","284","2.421142578125","2.421142578125","2.421142578125"
"1167360","285","285","285","2.669677734375","2.669677734375","2.669677734375"
"1171456","286","286","286","2.674072265625","2.674072265625","2.674072265625"
"1175552","287","287","287","2.697509765625","2.697509765625","2.697509765625"
"1179648","288","288","288","2.80908203125","2.80908203125","2.80908203125"
"1183744","289","289","289","2.4912109375","2.4912109375","2.4912109375"
"1187840","290","290","290","2.61865234375","2.61865234375","2.61865234375"
"1191936","291","291","291","2.552490234375","2.552490234375","2.552490234375"
"1196032","292","292","292","2.653076171875","2.653076171875","2.653076171875"
"1200128","293","293","293","2.654052734375","2.654052734375","2.654052734375"
"1204224","294","294","294","2.834716796875","2.834716796875","2.834716796875"
"1208320","295","295","295","2.9794921875","2.9794921875","2.9794921875"
"1212416","296","296","296","2.83642578125","2.83642578125","2.83642578125"
"1216512","297","297","297","2.562255859375","2.562255859375","2.562255859375"
"1220608","298","298","298","2.76806640625","2.76806640625","2.76806640625"
"1224704","299","299","299","3.065185546875","3.065185546875","3.065185546875"
"1228800","300","300","300","2.9248046875","2.9248046875","2.9248046875"
"1232896","301","301","301","2.7626953125","2.7626953125","2.7626953125"
"1236992","302","302","302","2.792724609375","2.792724609375","2.792724609375"
"1241088","303","303","303","2.76123046875","2.76123046875","2.76123046875"
"1245184","304","304","304","2.67431640625","2.67431640625","2.67431640625"
"1249280","305","305","305","2.754638671875","2.754638671875","2.754638671875"
"1253376","306","306","306","2.767822265625","2.767822265625","2.767822265625"
"1257472","307","307","307","2.63916015625","2.63916015625","2.63916015625"
"1261568","308","308","308","2.6884765625","2.6884765625","2.6884765625"
"1265664","309","309","309","3.030029296875","3.030029296875","3.030029296875"
"1269760","310","310","310","3.278076171875","3.278076171875","3.278076171875"
"1273856","311","311","311","2.886474609375","2.886474609375","2.886474609375"
"1277952","312","312","312","2.9970703125","2.9970703125","2.9970703125"
"1282048","313","313","313","2.788818359375","2.788818359375","2.788818359375"
"1286144","314","314","314","2.57275390625","2.57275390625","2.57275390625"
"1290240","315","315","315","2.80419921875","2.80419921875","2.80419921875"
"1294336","316","316","316","3.06103515625","3.06103515625","3.06103515625"
"1298432","317","317","317","3.279052734375","3.279052734375","3.279052734375"
"1302528","318","318","318","3.477294921875","3.477294921875","3.477294921875"
"1306624","319","319","319","3.438720703125","3.438720703125","3.438720703125"
"1310720","320","320","320","3.27734375","3.27734375","3.27734375"
"1314816","321","321","321","3.11962890625","3.11962890625","3.11962890625"
"1318912","322","322","322","3.370849609375","3.370849609375","3.370849609375"
"1323008","323","323","323","3.502685546875","3.502685546875","3.502685546875"
"1327104","324","324","324","3.473388671875","3.473388671875","3.473388671875"
"1331200","325","325","325","3.44189453125","3.44189453125","3.44189453125"
"1335296","326","326","326","3.54931640625","3.54931640625","3.54931640625"
"1339392","327","327","327","3.376220703125","3.376220703125","3.376220703125"
"1343488","328","328","328","3.4873046875","3.4873046875","3.4873046875"
"1347584","329","329","329","3.470703125","3.470703125","3.470703125"
"1351680","330","330","330","3.414306640625","3.414306640625","3.414306640625"
"1355776","331","331","331","3.630859375","3.630859375","3.630859375"
"1359872","332","332","332","3.575439453125","3.575439453125","3.575439453125"
"1363968","333","333","333","3.943603515625","3.943603515625","3.943603515625"
"1368064","334","334","334","4.0146484375","4.0146484375","4.0146484375"
"1372160","335","335","335","3.79248046875","3.79248046875","3.79248046875"
"1376256","336","336","336","3.563232421875","3.563232421875","3.563232421875"
"1380352","337","337","337","3.989013671875","3.989013671875","3.989013671875"
"1384448","338","338","338","4.2001953125","4.2001953125","4.2001953125"
"1388544","339","339","339","3.84375","3.84375","3.84375"
"1392640","340","340","340","3.732666015625","3.732666015625","3.732666015625"
"1396736","341","341","341","3.8330078125","3.8330078125","3.8330078125"
"1400832","342","342","342","3.544189453125","3.544189453125","3.544189453125"
"1404928","343","343","343","3.68798828125","3.68798828125","3.68798828125"
"1409024","344","344","344","3.756103515625","3.756103515625","3.756103515625"
"1413120","345","345","345","3.64794921875","3.64794921875","3.64794921875"
"1417216","346","346","346","3.74169921875","3.74169921875","3.74169921875"
"1421312","347","347","347","3.87109375","3.87109375","3.87109375"
"1425408","348","348","348","3.880859375","3.880859375","3.880859375"
"1429504","349","349","349","4.140625","4.140625","4.140625"
"1433600","350","350","350","4.181884765625","4.181884765625","4.181884765625"
"1437696","351","351","351","4.0029296875","4.0029296875","4.0029296875"
"1441792","352","352","352","3.77197265625","3.77197265625","3.77197265625"
"1445888","353","353","353","3.9609375","3.9609375","3.9609375"
"1449984","354","354","354","3.89306640625","3.89306640625","3.89306640625"
"1454080","355","355","355","3.845703125","3.845703125","3.845703125"
"1458176","356","356","356","3.592529296875","3.592529296875","3.592529296875"
"1462272","357","357","357","4.055908203125","4.055908203125","4.055908203125"
"1466368","358","358","358","4.053466796875","4.053466796875","4.053466796875"
"1470464","359","359","359","3.571044921875","3.571044921875","3.571044921875"
"1474560","360","360","360","3.987548828125","3.987548828125","3.987548828125"
"1478656","361","361","361","4.552490234375","4.552490234375","4.552490234375"
"1482752","362","362","362","4.37255859375","4.37255859375","4.37255859375"
"1486848","363","363","363","4.1923828125","4.1923828125","4.1923828125"
"1490944","364","364","364","4.407958984375","4.407958984375","4.407958984375"
"1495040","365","365","365","4.624755859375","4.624755859375","4.624755859375"
"1499136","366","366","366","4.86767578125","4.86767578125","4.86767578125"
"1503232","367","367","367","4.622802734375","4.622802734375","4.622802734375"
"1507328","368","368","368","4.3984375","4.3984375","4.3984375"
"1511424","369","369","369","4.252197265625","4.252197265625","4.252197265625"
"1515520","370","370","370","4.111328125","4.111328125","4.111328125"
"1519616","371","371","371","4.185791015625","4.185791015625","4.185791015625"
"1523712","372","372","372","4.47119140625","4.47119140625","4.47119140625"
"1527808","373","373","373","4.2919921875","4.2919921875","4.2919921875"
"1531904","374","374","374","4.207275390625","4.207275390625","4.207275390625"
"1536000","375","375","375","4.12841796875","4.12841796875","4.12841796875"
"1540096","376","376","376","4.3896484375","4.3896484375","4.3896484375"
"1544192","377","377","377","4.582763671875","4.582763671875","4.582763671875"
"1548288","378","378","378","4.87255859375","4.87255859375","4.87255859375"
"1552384","379","379","379","4.840087890625","4.840087890625","4.840087890625"
"1556480","380","380","380","4.84912109375","4.84912109375","4.84912109375"
"1560576","381","381","381","4.638671875","4.638671875","4.638671875"
"1564672","382","382","382","4.959716796875","4.959716796875","4.959716796875"
"1568768","383","383","383","4.655029296875","4.655029296875","4.655029296875"
"1572864","384","384","384","4.531494140625","4.531494140625","4.531494140625"
"1576960","385","385","385","4.610107421875","4.610107421875","4.610107421875"
"1581056","386","386","386","4.996337890625","4.996337890625","4.996337890625"
"1585152","387","387","387","5.30615234375","5.30615234375","5.30615234375"
"1589248","388","388","388","4.918212890625","4.918212890625","4.918212890625"
"1593344","389","389","389","4.862548828125","4.862548828125","4.862548828125"
"1597440","390","390","390","4.9443359375","4.9443359375","4.9443359375"
"1601536","391","391","391","5.265625","5.265625","5.265625"
"1605632","392","392","392","4.781494140625","4.781494140625","4.781494140625"
"1609728","393","393","393","4.661865234375","4.661865234375","4.661865234375"
"1613824","394","394","394","4.686279296875","4.686279296875","4.686279296875"
"1617920","395","395","395","5.250244140625","5.250244140625","5.250244140625"
"1622016","396","396","396","5.597412109375","5.597412109375","5.597412109375"
"1626112","397","397","397","5.5546875","5.5546875","5.5546875"
"1630208","398","398","398","5.771728515625","5.771728515625","5.771728515625"
"1634304","399","399","399","5.710205078125","5.710205078125","5.710205078125"
"1638400","400","400","400","5.486083984375","5.486083984375","5.486083984375"
"1642496","401","401","401","5.755615234375","5.755615234375","5.755615234375"
"1646592","402","402","402","5.820556640625","5.820556640625","5.820556640625"
"1650688","403","403","403","5.721435546875","5.721435546875","5.721435546875"
"1654784","404","404","404","5.706298828125","5.706298828125","5.706298828125"
"1658880","405","405","405","5.329345703125","5.329345703125","5.329345703125"
"1662976","406","406","406","5.475830078125","5.475830078125","5.475830078125"
"1667072","407","407","407","4.883544921875","4.883544921875","4.883544921875"
"1671168","408","408","408","5.030517578125","5.030517578125","5.030517578125"
"1675264","409","409","409","5.373779296875","5.373779296875","5.373779296875"
"1679360","410","410","410","5.24462890625","5.24462890625","5.24462890625"
"1683456","411","411","411","5.225341796875","5.225341796875","5.225341796875"
"1687552","412","412","412","6.026123046875","6.026123046875","6.026123046875"
"1691648","413","413","413","6.23291015625","6.23291015625","6.23291015625"
"1695744","414","414","414","6.052978515625","6.052978515625","6.052978515625"
"1699840","415","415","415","5.83544921875","5.83544921875","5.83544921875"
"1703936","416","416","416","5.865478515625","5.865478515625","5.865478515625"
"1708032","417","417","417","5.677001953125","5.677001953125","5.677001953125"
"1712128","418","418","418","6.064208984375","6.064208984375","6.064208984375"
"1716224","419","419","419","6.100341796875","6.100341796875","6.100341796875"
"1720320","420","420","420","5.8837890625","5.8837890625","5.8837890625"
"1724416","421","421","421","5.972412109375","5.972412109375","5.972412109375"
"1728512","422","422","422","5.954833984375","5.954833984375","5.954833984375"
"1732608","423","423","423","6.446044921875","6.446044921875","6.446044921875"
"1736704","424","424","424","6.62841796875","6.62841796875","6.62841796875"
"1740800","425","425","425","6.504638671875","6.504638671875","6.504638671875"
"1744896","426","426","426","6.864501953125","6.864501953125","6.864501953125"
"1748992","427","427","427","6.748779296875","6.748779296875","6.748779296875"
