"env_step","pqn_Breakout-MinAtar - _step","pqn_Breakout-MinAtar - _step__MIN","pqn_Breakout-MinAtar - _step__MAX","pqn_Breakout-MinAtar - returned_episode_returns","pqn_Breakout-MinAtar - returned_episode_returns__MIN","pqn_Breakout-MinAtar - returned_episode_returns__MAX"
"270336","66","66","66","0.71484375","0.71484375","0.71484375"
"274432","67","67","67","0.696044921875","0.696044921875","0.696044921875"
"278528","68","68","68","0.663818359375","0.663818359375","0.663818359375"
"282624","69","69","69","0.695068359375","0.695068359375","0.695068359375"
"286720","70","70","70","0.654541015625","0.654541015625","0.654541015625"
"290816","71","71","71","0.637451171875","0.637451171875","0.637451171875"
"294912","72","72","72","0.698974609375","0.698974609375","0.698974609375"
"299008","73","73","73","0.69482421875","0.69482421875","0.69482421875"
"303104","74","74","74","0.625244140625","0.625244140625","0.625244140625"
"307200","75","75","75","0.58544921875","0.58544921875","0.58544921875"
"311296","76","76","76","0.66259765625","0.66259765625","0.66259765625"
"315392","77","77","77","0.669189453125","0.669189453125","0.669189453125"
"319488","78","78","78","0.72705078125","0.72705078125","0.72705078125"
"323584","79","79","79","0.719970703125","0.719970703125","0.719970703125"
"327680","80","80","80","0.680419921875","0.680419921875","0.680419921875"
"331776","81","81","81","0.68115234375","0.68115234375","0.68115234375"
"335872","82","82","82","0.703857421875","0.703857421875","0.703857421875"
"339968","83","83","83","0.790771484375","0.790771484375","0.790771484375"
"344064","84","84","84","0.66015625","0.66015625","0.66015625"
"348160","85","85","85","0.68359375","0.68359375","0.68359375"
"352256","86","86","86","0.695068359375","0.695068359375","0.695068359375"
"356352","87","87","87","0.687744140625","0.687744140625","0.687744140625"
"360448","88","88","88","0.803955078125","0.803955078125","0.803955078125"
"364544","89","89","89","0.8212890625","0.8212890625","0.8212890625"
"368640","90","90","90","0.724853515625","0.724853515625","0.724853515625"
"372736","91","91","91","0.77783203125","0.77783203125","0.77783203125"
"376832","92","92","92","0.851806640625","0.851806640625","0.851806640625"
"380928","93","93","93","0.791015625","0.791015625","0.791015625"
"385024","94","94","94","0.64990234375","0.64990234375","0.64990234375"
"389120","95","95","95","0.78466796875","0.78466796875","0.78466796875"
"393216","96","96","96","0.78369140625","0.78369140625","0.78369140625"
"397312","97","97","97","0.69189453125","0.69189453125","0.69189453125"
"401408","98","98","98","0.825439453125","0.825439453125","0.825439453125"
"405504","99","99","99","0.77783203125","0.77783203125","0.77783203125"
"409600","100","100","100","0.746337890625","0.746337890625","0.746337890625"
"413696","101","101","101","0.7802734375","0.7802734375","0.7802734375"
"417792","102","102","102","0.8095703125","0.8095703125","0.8095703125"
"421888","103","103","103","0.83447265625","0.83447265625","0.83447265625"
"425984","104","104","104","0.819091796875","0.819091796875","0.819091796875"
"430080","105","105","105","0.916015625","0.916015625","0.916015625"
"434176","106","106","106","0.751708984375","0.751708984375","0.751708984375"
"438272","107","107","107","0.704345703125","0.704345703125","0.704345703125"
"442368","108","108","108","0.75","0.75","0.75"
"446464","109","109","109","0.918701171875","0.918701171875","0.918701171875"
"450560","110","110","110","0.881103515625","0.881103515625","0.881103515625"
"454656","111","111","111","0.8173828125","0.8173828125","0.8173828125"
"458752","112","112","112","0.904296875","0.904296875","0.904296875"
"462848","113","113","113","0.874267578125","0.874267578125","0.874267578125"
"466944","114","114","114","0.8095703125","0.8095703125","0.8095703125"
"471040","115","115","115","0.86376953125","0.86376953125","0.86376953125"
"475136","116","116","116","0.89501953125","0.89501953125","0.89501953125"
"479232","117","117","117","0.8876953125","0.8876953125","0.8876953125"
"483328","118","118","118","0.932861328125","0.932861328125","0.932861328125"
"487424","119","119","119","0.897216796875","0.897216796875","0.897216796875"
"491520","120","120","120","0.902587890625","0.902587890625","0.902587890625"
"495616","121","121","121","0.927978515625","0.927978515625","0.927978515625"
"499712","122","122","122","0.853759765625","0.853759765625","0.853759765625"
"503808","123","123","123","0.801513671875","0.801513671875","0.801513671875"
"507904","124","124","124","0.911865234375","0.911865234375","0.911865234375"
"512000","125","125","125","0.83349609375","0.83349609375","0.83349609375"
"516096","126","126","126","0.9169921875","0.9169921875","0.9169921875"
"520192","127","127","127","0.93017578125","0.93017578125","0.93017578125"
"524288","128","128","128","0.935791015625","0.935791015625","0.935791015625"
"528384","129","129","129","1.126220703125","1.126220703125","1.126220703125"
"532480","130","130","130","0.976806640625","0.976806640625","0.976806640625"
"536576","131","131","131","1.00048828125","1.00048828125","1.00048828125"
"540672","132","132","132","0.94970703125","0.94970703125","0.94970703125"
"544768","133","133","133","0.86279296875","0.86279296875","0.86279296875"
"548864","134","134","134","1.059814453125","1.059814453125","1.059814453125"
"552960","135","135","135","1.0146484375","1.0146484375","1.0146484375"
"557056","136","136","136","1.01904296875","1.01904296875","1.01904296875"
"561152","137","137","137","0.922119140625","0.922119140625","0.922119140625"
"565248","138","138","138","0.895263671875","0.895263671875","0.895263671875"
"569344","139","139","139","0.958984375","0.958984375","0.958984375"
"573440","140","140","140","0.98828125","0.98828125","0.98828125"
"577536","141","141","141","0.951416015625","0.951416015625","0.951416015625"
"581632","142","142","142","1.061279296875","1.061279296875","1.061279296875"
"585728","143","143","143","1.04638671875","1.04638671875","1.04638671875"
"589824","144","144","144","1.213134765625","1.213134765625","1.213134765625"
"593920","145","145","145","1.11767578125","1.11767578125","1.11767578125"
"598016","146","146","146","1.25244140625","1.25244140625","1.25244140625"
"602112","147","147","147","1.10302734375","1.10302734375","1.10302734375"
"606208","148","148","148","1.145751953125","1.145751953125","1.145751953125"
"610304","149","149","149","1.208251953125","1.208251953125","1.208251953125"
"614400","150","150","150","1.235107421875","1.235107421875","1.235107421875"
"618496","151","151","151","1.11279296875","1.11279296875","1.11279296875"
"622592","152","152","152","1.362548828125","1.362548828125","1.362548828125"
"626688","153","153","153","1.27197265625","1.27197265625","1.27197265625"
"630784","154","154","154","1.33447265625","1.33447265625","1.33447265625"
"634880","155","155","155","1.280517578125","1.280517578125","1.280517578125"
"638976","156","156","156","1.168701171875","1.168701171875","1.168701171875"
"643072","157","157","157","1.19873046875","1.19873046875","1.19873046875"
"647168","158","158","158","1.0791015625","1.0791015625","1.0791015625"
"651264","159","159","159","1.116455078125","1.116455078125","1.116455078125"
"655360","160","160","160","1.127197265625","1.127197265625","1.127197265625"
"659456","161","161","161","1.08984375","1.08984375","1.08984375"
"663552","162","162","162","1.181396484375","1.181396484375","1.181396484375"
"667648","163","163","163","1.15673828125","1.15673828125","1.15673828125"
"671744","164","164","164","0.998291015625","0.998291015625","0.998291015625"
"675840","165","165","165","1.213134765625","1.213134765625","1.213134765625"
"679936","166","166","166","1.220458984375","1.220458984375","1.220458984375"
"684032","167","167","167","1.076904296875","1.076904296875","1.076904296875"
"688128","168","168","168","1.14208984375","1.14208984375","1.14208984375"
"692224","169","169","169","1.1005859375","1.1005859375","1.1005859375"
"696320","170","170","170","1.369873046875","1.369873046875","1.369873046875"
"700416","171","171","171","1.33447265625","1.33447265625","1.33447265625"
"704512","172","172","172","1.346923828125","1.346923828125","1.346923828125"
"708608","173","173","173","1.487548828125","1.487548828125","1.487548828125"
"712704","174","174","174","1.263427734375","1.263427734375","1.263427734375"
"716800","175","175","175","1.326904296875","1.326904296875","1.326904296875"
"720896","176","176","176","1.324462890625","1.324462890625","1.324462890625"
"724992","177","177","177","1.319091796875","1.319091796875","1.319091796875"
"729088","178","178","178","1.534423828125","1.534423828125","1.534423828125"
"733184","179","179","179","1.279541015625","1.279541015625","1.279541015625"
"737280","180","180","180","1.2041015625","1.2041015625","1.2041015625"
"741376","181","181","181","1.34375","1.34375","1.34375"
"745472","182","182","182","1.37451171875","1.37451171875","1.37451171875"
"749568","183","183","183","1.412109375","1.412109375","1.412109375"
"753664","184","184","184","1.408447265625","1.408447265625","1.408447265625"
"757760","185","185","185","1.309814453125","1.309814453125","1.309814453125"
"761856","186","186","186","1.248046875","1.248046875","1.248046875"
"765952","187","187","187","1.346435546875","1.346435546875","1.346435546875"
"770048","188","188","188","1.393798828125","1.393798828125","1.393798828125"
"774144","189","189","189","1.287353515625","1.287353515625","1.287353515625"
"778240","190","190","190","1.41552734375","1.41552734375","1.41552734375"
"782336","191","191","191","1.363525390625","1.363525390625","1.363525390625"
"786432","192","192","192","1.304443359375","1.304443359375","1.304443359375"
"790528","193","193","193","1.48486328125","1.48486328125","1.48486328125"
"794624","194","194","194","1.53759765625","1.53759765625","1.53759765625"
"798720","195","195","195","1.462890625","1.462890625","1.462890625"
"802816","196","196","196","1.321044921875","1.321044921875","1.321044921875"
"806912","197","197","197","1.45361328125","1.45361328125","1.45361328125"
"811008","198","198","198","1.349365234375","1.349365234375","1.349365234375"
"815104","199","199","199","1.514892578125","1.514892578125","1.514892578125"
"819200","200","200","200","1.491455078125","1.491455078125","1.491455078125"
"823296","201","201","201","1.510498046875","1.510498046875","1.510498046875"
"827392","202","202","202","1.487548828125","1.487548828125","1.487548828125"
"831488","203","203","203","1.57373046875","1.57373046875","1.57373046875"
"835584","204","204","204","1.81103515625","1.81103515625","1.81103515625"
"839680","205","205","205","1.673583984375","1.673583984375","1.673583984375"
"843776","206","206","206","1.802001953125","1.802001953125","1.802001953125"
"847872","207","207","207","1.732177734375","1.732177734375","1.732177734375"
"851968","208","208","208","1.760009765625","1.760009765625","1.760009765625"
"856064","209","209","209","1.73193359375","1.73193359375","1.73193359375"
"860160","210","210","210","1.614990234375","1.614990234375","1.614990234375"
"864256","211","211","211","1.44873046875","1.44873046875","1.44873046875"
"868352","212","212","212","1.603271484375","1.603271484375","1.603271484375"
"872448","213","213","213","1.698974609375","1.698974609375","1.698974609375"
"876544","214","214","214","1.61572265625","1.61572265625","1.61572265625"
"880640","215","215","215","1.619384765625","1.619384765625","1.619384765625"
"884736","216","216","216","1.7451171875","1.7451171875","1.7451171875"
"888832","217","217","217","1.834716796875","1.834716796875","1.834716796875"
"892928","218","218","218","1.614013671875","1.614013671875","1.614013671875"
"897024","219","219","219","1.787353515625","1.787353515625","1.787353515625"
"901120","220","220","220","1.65087890625","1.65087890625","1.65087890625"
"905216","221","221","221","1.585205078125","1.585205078125","1.585205078125"
"909312","222","222","222","1.894775390625","1.894775390625","1.894775390625"
"913408","223","223","223","1.951171875","1.951171875","1.951171875"
"917504","224","224","224","2.073486328125","2.073486328125","2.073486328125"
"921600","225","225","225","1.712890625","1.712890625","1.712890625"
"925696","226","226","226","1.737548828125","1.737548828125","1.737548828125"
"929792","227","227","227","1.782958984375","1.782958984375","1.782958984375"
"933888","228","228","228","1.79052734375","1.79052734375","1.79052734375"
"937984","229","229","229","1.633056640625","1.633056640625","1.633056640625"
"942080","230","230","230","1.607666015625","1.607666015625","1.607666015625"
"946176","231","231","231","1.842041015625","1.842041015625","1.842041015625"
"950272","232","232","232","1.9384765625","1.9384765625","1.9384765625"
"954368","233","233","233","2.22216796875","2.22216796875","2.22216796875"
"958464","234","234","234","2.201904296875","2.201904296875","2.201904296875"
"962560","235","235","235","1.941650390625","1.941650390625","1.941650390625"
"966656","236","236","236","1.720458984375","1.720458984375","1.720458984375"
"970752","237","237","237","2.076904296875","2.076904296875","2.076904296875"
"974848","238","238","238","1.924560546875","1.924560546875","1.924560546875"
"978944","239","239","239","2.00732421875","2.00732421875","2.00732421875"
"983040","240","240","240","1.870361328125","1.870361328125","1.870361328125"
"987136","241","241","241","1.84375","1.84375","1.84375"
"991232","242","242","242","2.01220703125","2.01220703125","2.01220703125"
"995328","243","243","243","1.968505859375","1.968505859375","1.968505859375"
"999424","244","244","244","1.871826171875","1.871826171875","1.871826171875"
"1003520","245","245","245","2.10791015625","2.10791015625","2.10791015625"
"1007616","246","246","246","2.145751953125","2.145751953125","2.145751953125"
"1011712","247","247","247","1.793701171875","1.793701171875","1.793701171875"
"1015808","248","248","248","2.032470703125","2.032470703125","2.032470703125"
"1019904","249","249","249","1.91943359375","1.91943359375","1.91943359375"
"1024000","250","250","250","2.017333984375","2.017333984375","2.017333984375"
"1028096","251","251","251","2.3125","2.3125","2.3125"
"1032192","252","252","252","2.266845703125","2.266845703125","2.266845703125"
"1036288","253","253","253","2.27978515625","2.27978515625","2.27978515625"
"1040384","254","254","254","2.330810546875","2.330810546875","2.330810546875"
"1044480","255","255","255","2.390869140625","2.390869140625","2.390869140625"
"1048576","256","256","256","2.291015625","2.291015625","2.291015625"
"1052672","257","257","257","2.02587890625","2.02587890625","2.02587890625"
"1056768","258","258","258","2.116943359375","2.116943359375","2.116943359375"
"1060864","259","259","259","2.19482421875","2.19482421875","2.19482421875"
"1064960","260","260","260","2.27099609375","2.27099609375","2.27099609375"
"1069056","261","261","261","2.163330078125","2.163330078125","2.163330078125"
"1073152","262","262","262","2.31005859375","2.31005859375","2.31005859375"
"1077248","263","263","263","2.569580078125","2.569580078125","2.569580078125"
"1081344","264","264","264","2.308349609375","2.308349609375","2.308349609375"
"1085440","265","265","265","2.222900390625","2.222900390625","2.222900390625"
"1089536","266","266","266","2.06591796875","2.06591796875","2.06591796875"
"1093632","267","267","267","2.42333984375","2.42333984375","2.42333984375"
"1097728","268","268","268","2.5185546875","2.5185546875","2.5185546875"
"1101824","269","269","269","2.346923828125","2.346923828125","2.346923828125"
"1105920","270","270","270","2.287109375","2.287109375","2.287109375"
"1110016","271","271","271","2.40087890625","2.40087890625","2.40087890625"
"1114112","272","272","272","2.713623046875","2.713623046875","2.713623046875"
"1118208","273","273","273","2.75830078125","2.75830078125","2.75830078125"
"1122304","274","274","274","2.468994140625","2.468994140625","2.468994140625"
"1126400","275","275","275","2.352294921875","2.352294921875","2.352294921875"
"1130496","276","276","276","2.45556640625","2.45556640625","2.45556640625"
"1134592","277","277","277","2.3369140625","2.3369140625","2.3369140625"
"1138688","278","278","278","2.360595703125","2.360595703125","2.360595703125"
"1142784","279","279","279","2.571533203125","2.571533203125","2.571533203125"
"1146880","280","280","280","2.49609375","2.49609375","2.49609375"
"1150976","281","281","281","2.439697265625","2.439697265625","2.439697265625"
"1155072","282","282","282","2.691162109375","2.691162109375","2.691162109375"
"1159168","283","283","283","2.498291015625","2.498291015625","2.498291015625"
"1163264","284","284","284","2.718017578125","2.718017578125","2.718017578125"
"1167360","285","285","285","2.74560546875","2.74560546875","2.74560546875"
"1171456","286","286","286","2.626220703125","2.626220703125","2.626220703125"
"1175552","287","287","287","2.479736328125","2.479736328125","2.479736328125"
"1179648","288","288","288","2.685302734375","2.685302734375","2.685302734375"
"1183744","289","289","289","2.61279296875","2.61279296875","2.61279296875"
"1187840","290","290","290","2.569091796875","2.569091796875","2.569091796875"
"1191936","291","291","291","2.540771484375","2.540771484375","2.540771484375"
"1196032","292","292","292","2.32421875","2.32421875","2.32421875"
"1200128","293","293","293","2.056884765625","2.056884765625","2.056884765625"
"1204224","294","294","294","2.57080078125","2.57080078125","2.57080078125"
"1208320","295","295","295","2.83740234375","2.83740234375","2.83740234375"
"1212416","296","296","296","2.9580078125","2.9580078125","2.9580078125"
"1216512","297","297","297","2.84716796875","2.84716796875","2.84716796875"
"1220608","298","298","298","2.7177734375","2.7177734375","2.7177734375"
"1224704","299","299","299","2.302734375","2.302734375","2.302734375"
"1228800","300","300","300","2.242431640625","2.242431640625","2.242431640625"
"1232896","301","301","301","2.72119140625","2.72119140625","2.72119140625"
"1236992","302","302","302","2.57177734375","2.57177734375","2.57177734375"
"1241088","303","303","303","2.576171875","2.576171875","2.576171875"
"1245184","304","304","304","2.502197265625","2.502197265625","2.502197265625"
"1249280","305","305","305","2.951171875","2.951171875","2.951171875"
"1253376","306","306","306","3.159912109375","3.159912109375","3.159912109375"
"1257472","307","307","307","3.16162109375","3.16162109375","3.16162109375"
"1261568","308","308","308","2.8193359375","2.8193359375","2.8193359375"
"1265664","309","309","309","2.60009765625","2.60009765625","2.60009765625"
"1269760","310","310","310","2.749755859375","2.749755859375","2.749755859375"
"1273856","311","311","311","2.90234375","2.90234375","2.90234375"
"1277952","312","312","312","3.098388671875","3.098388671875","3.098388671875"
"1282048","313","313","313","3.239501953125","3.239501953125","3.239501953125"
"1286144","314","314","314","3.122314453125","3.122314453125","3.122314453125"
"1290240","315","315","315","3.003662109375","3.003662109375","3.003662109375"
"1294336","316","316","316","3.255859375","3.255859375","3.255859375"
"1298432","317","317","317","3.3818359375","3.3818359375","3.3818359375"
"1302528","318","318","318","3.87060546875","3.87060546875","3.87060546875"
"1306624","319","319","319","3.65283203125","3.65283203125","3.65283203125"
"1310720","320","320","320","3.24853515625","3.24853515625","3.24853515625"
"1314816","321","321","321","3.35546875","3.35546875","3.35546875"
"1318912","322","322","322","3.3876953125","3.3876953125","3.3876953125"
"1323008","323","323","323","3.603271484375","3.603271484375","3.603271484375"
"1327104","324","324","324","3.4140625","3.4140625","3.4140625"
"1331200","325","325","325","3.16162109375","3.16162109375","3.16162109375"
"1335296","326","326","326","3.0419921875","3.0419921875","3.0419921875"
"1339392","327","327","327","3.244384765625","3.244384765625","3.244384765625"
"1343488","328","328","328","3.272705078125","3.272705078125","3.272705078125"
"1347584","329","329","329","3.299072265625","3.299072265625","3.299072265625"
"1351680","330","330","330","3.045166015625","3.045166015625","3.045166015625"
"1355776","331","331","331","3.42724609375","3.42724609375","3.42724609375"
"1359872","332","332","332","3.32958984375","3.32958984375","3.32958984375"
"1363968","333","333","333","3.487548828125","3.487548828125","3.487548828125"
"1368064","334","334","334","3.632080078125","3.632080078125","3.632080078125"
"1372160","335","335","335","3.8486328125","3.8486328125","3.8486328125"
"1376256","336","336","336","3.751708984375","3.751708984375","3.751708984375"
"1380352","337","337","337","3.796142578125","3.796142578125","3.796142578125"
"1384448","338","338","338","3.400146484375","3.400146484375","3.400146484375"
"1388544","339","339","339","3.35888671875","3.35888671875","3.35888671875"
"1392640","340","340","340","3.165771484375","3.165771484375","3.165771484375"
"1396736","341","341","341","3.174072265625","3.174072265625","3.174072265625"
"1400832","342","342","342","3.681640625","3.681640625","3.681640625"
"1404928","343","343","343","3.462158203125","3.462158203125","3.462158203125"
"1409024","344","344","344","3.395751953125","3.395751953125","3.395751953125"
"1413120","345","345","345","3.637939453125","3.637939453125","3.637939453125"
"1417216","346","346","346","3.589599609375","3.589599609375","3.589599609375"
"1421312","347","347","347","3.581298828125","3.581298828125","3.581298828125"
"1425408","348","348","348","4.03369140625","4.03369140625","4.03369140625"
"1429504","349","349","349","3.964599609375","3.964599609375","3.964599609375"
"1433600","350","350","350","3.8837890625","3.8837890625","3.8837890625"
"1437696","351","351","351","3.7158203125","3.7158203125","3.7158203125"
"1441792","352","352","352","3.967041015625","3.967041015625","3.967041015625"
"1445888","353","353","353","3.838134765625","3.838134765625","3.838134765625"
"1449984","354","354","354","3.55908203125","3.55908203125","3.55908203125"
"1454080","355","355","355","3.977294921875","3.977294921875","3.977294921875"
"1458176","356","356","356","4.181884765625","4.181884765625","4.181884765625"
"1462272","357","357","357","4.207763671875","4.207763671875","4.207763671875"
"1466368","358","358","358","4.180419921875","4.180419921875","4.180419921875"
"1470464","359","359","359","4.053466796875","4.053466796875","4.053466796875"
"1474560","360","360","360","4.29931640625","4.29931640625","4.29931640625"
"1478656","361","361","361","4.283203125","4.283203125","4.283203125"
"1482752","362","362","362","3.977294921875","3.977294921875","3.977294921875"
"1486848","363","363","363","4.0517578125","4.0517578125","4.0517578125"
"1490944","364","364","364","4.14208984375","4.14208984375","4.14208984375"
"1495040","365","365","365","4.18798828125","4.18798828125","4.18798828125"
"1499136","366","366","366","4.005859375","4.005859375","4.005859375"
"1503232","367","367","367","4.045166015625","4.045166015625","4.045166015625"
"1507328","368","368","368","4.090576171875","4.090576171875","4.090576171875"
"1511424","369","369","369","4.056396484375","4.056396484375","4.056396484375"
"1515520","370","370","370","3.971435546875","3.971435546875","3.971435546875"
"1519616","371","371","371","4.232666015625","4.232666015625","4.232666015625"
"1523712","372","372","372","4.188232421875","4.188232421875","4.188232421875"
"1527808","373","373","373","4.1455078125","4.1455078125","4.1455078125"
"1531904","374","374","374","4.352294921875","4.352294921875","4.352294921875"
"1536000","375","375","375","4.636962890625","4.636962890625","4.636962890625"
"1540096","376","376","376","4.813720703125","4.813720703125","4.813720703125"
"1544192","377","377","377","4.680908203125","4.680908203125","4.680908203125"
"1548288","378","378","378","4.556884765625","4.556884765625","4.556884765625"
"1552384","379","379","379","4.6640625","4.6640625","4.6640625"
"1556480","380","380","380","4.50341796875","4.50341796875","4.50341796875"
"1560576","381","381","381","4.589599609375","4.589599609375","4.589599609375"
"1564672","382","382","382","4.797607421875","4.797607421875","4.797607421875"
"1568768","383","383","383","4.864990234375","4.864990234375","4.864990234375"
"1572864","384","384","384","5.033447265625","5.033447265625","5.033447265625"
"1576960","385","385","385","4.408447265625","4.408447265625","4.408447265625"
"1581056","386","386","386","3.989990234375","3.989990234375","3.989990234375"
"1585152","387","387","387","4.257080078125","4.257080078125","4.257080078125"
"1589248","388","388","388","4.619140625","4.619140625","4.619140625"
"1593344","389","389","389","4.84814453125","4.84814453125","4.84814453125"
"1597440","390","390","390","4.85986328125","4.85986328125","4.85986328125"
"1601536","391","391","391","4.884765625","4.884765625","4.884765625"
"1605632","392","392","392","4.98828125","4.98828125","4.98828125"
"1609728","393","393","393","5.0703125","5.0703125","5.0703125"
"1613824","394","394","394","5.064453125","5.064453125","5.064453125"
"1617920","395","395","395","4.831298828125","4.831298828125","4.831298828125"
"1622016","396","396","396","4.780029296875","4.780029296875","4.780029296875"
"1626112","397","397","397","4.687255859375","4.687255859375","4.687255859375"
"1630208","398","398","398","5.005615234375","5.005615234375","5.005615234375"
"1634304","399","399","399","4.98779296875","4.98779296875","4.98779296875"
"1638400","400","400","400","4.882080078125","4.882080078125","4.882080078125"
"1642496","401","401","401","5.058349609375","5.058349609375","5.058349609375"
"1646592","402","402","402","5.357421875","5.357421875","5.357421875"
"1650688","403","403","403","5.669921875","5.669921875","5.669921875"
"1654784","404","404","404","6.0185546875","6.0185546875","6.0185546875"
"1658880","405","405","405","5.655029296875","5.655029296875","5.655029296875"
"1662976","406","406","406","5.59912109375","5.59912109375","5.59912109375"
"1667072","407","407","407","5.26513671875","5.26513671875","5.26513671875"
"1671168","408","408","408","5.338134765625","5.338134765625","5.338134765625"
"1675264","409","409","409","5.556884765625","5.556884765625","5.556884765625"
"1679360","410","410","410","5.693359375","5.693359375","5.693359375"
"1683456","411","411","411","5.952880859375","5.952880859375","5.952880859375"
"1687552","412","412","412","5.6796875","5.6796875","5.6796875"
"1691648","413","413","413","5.62744140625","5.62744140625","5.62744140625"
"1695744","414","414","414","5.715087890625","5.715087890625","5.715087890625"
"1699840","415","415","415","5.84814453125","5.84814453125","5.84814453125"
"1703936","416","416","416","5.747314453125","5.747314453125","5.747314453125"
"1708032","417","417","417","5.850341796875","5.850341796875","5.850341796875"
"1712128","418","418","418","6.045654296875","6.045654296875","6.045654296875"
"1716224","419","419","419","5.93359375","5.93359375","5.93359375"
"1720320","420","420","420","5.794677734375","5.794677734375","5.794677734375"
"1724416","421","421","421","6.548828125","6.548828125","6.548828125"
"1728512","422","422","422","6.275146484375","6.275146484375","6.275146484375"
"1732608","423","423","423","6.08251953125","6.08251953125","6.08251953125"
"1736704","424","424","424","6.684814453125","6.684814453125","6.684814453125"
"1740800","425","425","425","6.924560546875","6.924560546875","6.924560546875"
"1744896","426","426","426","6.715576171875","6.715576171875","6.715576171875"
"1748992","427","427","427","6.6103515625","6.6103515625","6.6103515625"
