"env_step","pqn_Breakout-MinAtar - _step","pqn_Breakout-MinAtar - _step__MIN","pqn_Breakout-MinAtar - _step__MAX","pqn_Breakout-MinAtar - returned_episode_returns","pqn_Breakout-MinAtar - returned_episode_returns__MIN","pqn_Breakout-MinAtar - returned_episode_returns__MAX"
"5574656","1361","1361","1361","22.560302734375","22.560302734375","22.560302734375"
"5578752","1362","1362","1362","22.489501953125","22.489501953125","22.489501953125"
"5582848","1363","1363","1363","21.480224609375","21.480224609375","21.480224609375"
"5586944","1364","1364","1364","21.973388671875","21.973388671875","21.973388671875"
"5591040","1365","1365","1365","20.7421875","20.7421875","20.7421875"
"5595136","1366","1366","1366","19.665283203125","19.665283203125","19.665283203125"
"5599232","1367","1367","1367","19.7333984375","19.7333984375","19.7333984375"
"5603328","1368","1368","1368","21.13330078125","21.13330078125","21.13330078125"
"5607424","1369","1369","1369","22.565673828125","22.565673828125","22.565673828125"
"5611520","1370","1370","1370","23.18701171875","23.18701171875","23.18701171875"
"5615616","1371","1371","1371","23.35595703125","23.35595703125","23.35595703125"
"5619712","1372","1372","1372","23.375732421875","23.375732421875","23.375732421875"
"5623808","1373","1373","1373","23.072021484375","23.072021484375","23.072021484375"
"5627904","1374","1374","1374","23.37890625","23.37890625","23.37890625"
"5632000","1375","1375","1375","23.33056640625","23.33056640625","23.33056640625"
"5636096","1376","1376","1376","22.780029296875","22.780029296875","22.780029296875"
"5640192","1377","1377","1377","22.619873046875","22.619873046875","22.619873046875"
"5644288","1378","1378","1378","21.465576171875","21.465576171875","21.465576171875"
"5648384","1379","1379","1379","21.211669921875","21.211669921875","21.211669921875"
"5652480","1380","1380","1380","21.720947265625","21.720947265625","21.720947265625"
"5656576","1381","1381","1381","21.376220703125","21.376220703125","21.376220703125"
"5660672","1382","1382","1382","21.857666015625","21.857666015625","21.857666015625"
"5664768","1383","1383","1383","22.21337890625","22.21337890625","22.21337890625"
"5668864","1384","1384","1384","21.70166015625","21.70166015625","21.70166015625"
"5672960","1385","1385","1385","21.822265625","21.822265625","21.822265625"
"5677056","1386","1386","1386","22.021728515625","22.021728515625","22.021728515625"
"5681152","1387","1387","1387","22.767578125","22.767578125","22.767578125"
"5685248","1388","1388","1388","22.69140625","22.69140625","22.69140625"
"5689344","1389","1389","1389","22.68994140625","22.68994140625","22.68994140625"
"5693440","1390","1390","1390","21.6103515625","21.6103515625","21.6103515625"
"5697536","1391","1391","1391","22.134765625","22.134765625","22.134765625"
"5701632","1392","1392","1392","22.58984375","22.58984375","22.58984375"
"5705728","1393","1393","1393","22.05908203125","22.05908203125","22.05908203125"
"5709824","1394","1394","1394","21.67578125","21.67578125","21.67578125"
"5713920","1395","1395","1395","21.552001953125","21.552001953125","21.552001953125"
"5718016","1396","1396","1396","21.848876953125","21.848876953125","21.848876953125"
"5722112","1397","1397","1397","21.8623046875","21.8623046875","21.8623046875"
"5726208","1398","1398","1398","21.440673828125","21.440673828125","21.440673828125"
"5730304","1399","1399","1399","21.3876953125","21.3876953125","21.3876953125"
"5734400","1400","1400","1400","21.510986328125","21.510986328125","21.510986328125"
"5738496","1401","1401","1401","22.4208984375","22.4208984375","22.4208984375"
"5742592","1402","1402","1402","23.05615234375","23.05615234375","23.05615234375"
"5746688","1403","1403","1403","23.1884765625","23.1884765625","23.1884765625"
"5750784","1404","1404","1404","23.16845703125","23.16845703125","23.16845703125"
"5754880","1405","1405","1405","23.60986328125","23.60986328125","23.60986328125"
"5758976","1406","1406","1406","23.599853515625","23.599853515625","23.599853515625"
"5763072","1407","1407","1407","23.61083984375","23.61083984375","23.61083984375"
"5767168","1408","1408","1408","24.5478515625","24.5478515625","24.5478515625"
"5771264","1409","1409","1409","25.218505859375","25.218505859375","25.218505859375"
"5775360","1410","1410","1410","25.323486328125","25.323486328125","25.323486328125"
"5779456","1411","1411","1411","26.131103515625","26.131103515625","26.131103515625"
"5783552","1412","1412","1412","26.10107421875","26.10107421875","26.10107421875"
"5787648","1413","1413","1413","25.305419921875","25.305419921875","25.305419921875"
"5791744","1414","1414","1414","25.20703125","25.20703125","25.20703125"
"5795840","1415","1415","1415","24.3955078125","24.3955078125","24.3955078125"
"5799936","1416","1416","1416","23.880126953125","23.880126953125","23.880126953125"
"5804032","1417","1417","1417","24.395263671875","24.395263671875","24.395263671875"
"5808128","1418","1418","1418","24.213134765625","24.213134765625","24.213134765625"
"5812224","1419","1419","1419","23.659912109375","23.659912109375","23.659912109375"
"5816320","1420","1420","1420","23.916259765625","23.916259765625","23.916259765625"
"5820416","1421","1421","1421","24.228271484375","24.228271484375","24.228271484375"
"5824512","1422","1422","1422","23.7099609375","23.7099609375","23.7099609375"
"5828608","1423","1423","1423","23.56689453125","23.56689453125","23.56689453125"
"5832704","1424","1424","1424","23.687255859375","23.687255859375","23.687255859375"
"5836800","1425","1425","1425","23.653564453125","23.653564453125","23.653564453125"
"5840896","1426","1426","1426","23.634521484375","23.634521484375","23.634521484375"
"5844992","1427","1427","1427","23.876708984375","23.876708984375","23.876708984375"
"5849088","1428","1428","1428","24.109130859375","24.109130859375","24.109130859375"
"5853184","1429","1429","1429","24.525146484375","24.525146484375","24.525146484375"
"5857280","1430","1430","1430","23.8525390625","23.8525390625","23.8525390625"
"5861376","1431","1431","1431","23.288330078125","23.288330078125","23.288330078125"
"5865472","1432","1432","1432","23.837890625","23.837890625","23.837890625"
"5869568","1433","1433","1433","24.820068359375","24.820068359375","24.820068359375"
"5873664","1434","1434","1434","25.538330078125","25.538330078125","25.538330078125"
"5877760","1435","1435","1435","25.281982421875","25.281982421875","25.281982421875"
"5881856","1436","1436","1436","25.3564453125","25.3564453125","25.3564453125"
"5885952","1437","1437","1437","24.9755859375","24.9755859375","24.9755859375"
"5890048","1438","1438","1438","24.368896484375","24.368896484375","24.368896484375"
"5894144","1439","1439","1439","23.879638671875","23.879638671875","23.879638671875"
"5898240","1440","1440","1440","23.53515625","23.53515625","23.53515625"
"5902336","1441","1441","1441","22.73779296875","22.73779296875","22.73779296875"
"5906432","1442","1442","1442","22.115234375","22.115234375","22.115234375"
"5910528","1443","1443","1443","21.670654296875","21.670654296875","21.670654296875"
"5914624","1444","1444","1444","21.34130859375","21.34130859375","21.34130859375"
"5918720","1445","1445","1445","21.125732421875","21.125732421875","21.125732421875"
"5922816","1446","1446","1446","21.244140625","21.244140625","21.244140625"
"5926912","1447","1447","1447","21.104248046875","21.104248046875","21.104248046875"
"5931008","1448","1448","1448","21.416259765625","21.416259765625","21.416259765625"
"5935104","1449","1449","1449","22.13330078125","22.13330078125","22.13330078125"
"5939200","1450","1450","1450","21.989501953125","21.989501953125","21.989501953125"
"5943296","1451","1451","1451","22.36865234375","22.36865234375","22.36865234375"
"5947392","1452","1452","1452","22.83154296875","22.83154296875","22.83154296875"
"5951488","1453","1453","1453","22.54150390625","22.54150390625","22.54150390625"
"5955584","1454","1454","1454","22.489501953125","22.489501953125","22.489501953125"
"5959680","1455","1455","1455","22.987060546875","22.987060546875","22.987060546875"
"5963776","1456","1456","1456","23.11083984375","23.11083984375","23.11083984375"
"5967872","1457","1457","1457","22.961669921875","22.961669921875","22.961669921875"
"5971968","1458","1458","1458","23.53564453125","23.53564453125","23.53564453125"
"5976064","1459","1459","1459","24.187255859375","24.187255859375","24.187255859375"
"5980160","1460","1460","1460","24.412353515625","24.412353515625","24.412353515625"
"5984256","1461","1461","1461","24.4365234375","24.4365234375","24.4365234375"
"5988352","1462","1462","1462","24.798828125","24.798828125","24.798828125"
"5992448","1463","1463","1463","25.0087890625","25.0087890625","25.0087890625"
"5996544","1464","1464","1464","26.17578125","26.17578125","26.17578125"
"6000640","1465","1465","1465","26.03662109375","26.03662109375","26.03662109375"
"6004736","1466","1466","1466","25.3798828125","25.3798828125","25.3798828125"
"6008832","1467","1467","1467","24.903564453125","24.903564453125","24.903564453125"
"6012928","1468","1468","1468","24.1103515625","24.1103515625","24.1103515625"
"6017024","1469","1469","1469","23.880615234375","23.880615234375","23.880615234375"
"6021120","1470","1470","1470","23.114990234375","23.114990234375","23.114990234375"
"6025216","1471","1471","1471","22.445556640625","22.445556640625","22.445556640625"
"6029312","1472","1472","1472","23.037109375","23.037109375","23.037109375"
"6033408","1473","1473","1473","23.23583984375","23.23583984375","23.23583984375"
"6037504","1474","1474","1474","23.150634765625","23.150634765625","23.150634765625"
"6041600","1475","1475","1475","23.337158203125","23.337158203125","23.337158203125"
"6045696","1476","1476","1476","23.301025390625","23.301025390625","23.301025390625"
"6049792","1477","1477","1477","22.855224609375","22.855224609375","22.855224609375"
"6053888","1478","1478","1478","23.14990234375","23.14990234375","23.14990234375"
"6057984","1479","1479","1479","22.628173828125","22.628173828125","22.628173828125"
"6062080","1480","1480","1480","21.864013671875","21.864013671875","21.864013671875"
"6066176","1481","1481","1481","22.340087890625","22.340087890625","22.340087890625"
"6070272","1482","1482","1482","22.817138671875","22.817138671875","22.817138671875"
"6074368","1483","1483","1483","23.646484375","23.646484375","23.646484375"
"6078464","1484","1484","1484","24.23974609375","24.23974609375","24.23974609375"
"6082560","1485","1485","1485","24.824462890625","24.824462890625","24.824462890625"
"6086656","1486","1486","1486","23.96826171875","23.96826171875","23.96826171875"
"6090752","1487","1487","1487","24.1357421875","24.1357421875","24.1357421875"
"6094848","1488","1488","1488","24.62939453125","24.62939453125","24.62939453125"
"6098944","1489","1489","1489","25.000732421875","25.000732421875","25.000732421875"
"6103040","1490","1490","1490","25.377197265625","25.377197265625","25.377197265625"
"6107136","1491","1491","1491","24.865234375","24.865234375","24.865234375"
"6111232","1492","1492","1492","24.4228515625","24.4228515625","24.4228515625"
"6115328","1493","1493","1493","24.330078125","24.330078125","24.330078125"
"6119424","1494","1494","1494","24.560791015625","24.560791015625","24.560791015625"
"6123520","1495","1495","1495","24.67431640625","24.67431640625","24.67431640625"
"6127616","1496","1496","1496","24.996337890625","24.996337890625","24.996337890625"
"6131712","1497","1497","1497","24.592529296875","24.592529296875","24.592529296875"
"6135808","1498","1498","1498","22.7841796875","22.7841796875","22.7841796875"
"6139904","1499","1499","1499","21.79296875","21.79296875","21.79296875"
"6144000","1500","1500","1500","21.123291015625","21.123291015625","21.123291015625"
"6148096","1501","1501","1501","21.19580078125","21.19580078125","21.19580078125"
"6152192","1502","1502","1502","22.07568359375","22.07568359375","22.07568359375"
"6156288","1503","1503","1503","22.51953125","22.51953125","22.51953125"
"6160384","1504","1504","1504","22.722412109375","22.722412109375","22.722412109375"
"6164480","1505","1505","1505","22.77783203125","22.77783203125","22.77783203125"
"6168576","1506","1506","1506","24.043212890625","24.043212890625","24.043212890625"
"6172672","1507","1507","1507","25.140380859375","25.140380859375","25.140380859375"
"6176768","1508","1508","1508","25.008544921875","25.008544921875","25.008544921875"
"6180864","1509","1509","1509","24.4931640625","24.4931640625","24.4931640625"
"6184960","1510","1510","1510","25.01220703125","25.01220703125","25.01220703125"
"6189056","1511","1511","1511","25.73974609375","25.73974609375","25.73974609375"
"6193152","1512","1512","1512","25.72705078125","25.72705078125","25.72705078125"
"6197248","1513","1513","1513","26.31005859375","26.31005859375","26.31005859375"
"6201344","1514","1514","1514","26.059814453125","26.059814453125","26.059814453125"
"6205440","1515","1515","1515","25.872802734375","25.872802734375","25.872802734375"
"6209536","1516","1516","1516","25.2197265625","25.2197265625","25.2197265625"
"6213632","1517","1517","1517","25.375244140625","25.375244140625","25.375244140625"
"6217728","1518","1518","1518","26.40283203125","26.40283203125","26.40283203125"
"6221824","1519","1519","1519","25.7265625","25.7265625","25.7265625"
"6225920","1520","1520","1520","25.09375","25.09375","25.09375"
"6230016","1521","1521","1521","25.355712890625","25.355712890625","25.355712890625"
"6234112","1522","1522","1522","26.111572265625","26.111572265625","26.111572265625"
"6238208","1523","1523","1523","26.147216796875","26.147216796875","26.147216796875"
"6242304","1524","1524","1524","24.962158203125","24.962158203125","24.962158203125"
"6246400","1525","1525","1525","24.70166015625","24.70166015625","24.70166015625"
"6250496","1526","1526","1526","23.796142578125","23.796142578125","23.796142578125"
"6254592","1527","1527","1527","22.686279296875","22.686279296875","22.686279296875"
"6258688","1528","1528","1528","21.868408203125","21.868408203125","21.868408203125"
"6262784","1529","1529","1529","22.46728515625","22.46728515625","22.46728515625"
"6266880","1530","1530","1530","22.21044921875","22.21044921875","22.21044921875"
"6270976","1531","1531","1531","22.827880859375","22.827880859375","22.827880859375"
"6275072","1532","1532","1532","23.243896484375","23.243896484375","23.243896484375"
"6279168","1533","1533","1533","22.3486328125","22.3486328125","22.3486328125"
"6283264","1534","1534","1534","21.9423828125","21.9423828125","21.9423828125"
"6287360","1535","1535","1535","19.921630859375","19.921630859375","19.921630859375"
"6291456","1536","1536","1536","19.6591796875","19.6591796875","19.6591796875"
"6295552","1537","1537","1537","19.819580078125","19.819580078125","19.819580078125"
"6299648","1538","1538","1538","20.0390625","20.0390625","20.0390625"
"6303744","1539","1539","1539","19.845458984375","19.845458984375","19.845458984375"
"6307840","1540","1540","1540","19.95263671875","19.95263671875","19.95263671875"
"6311936","1541","1541","1541","20.587158203125","20.587158203125","20.587158203125"
"6316032","1542","1542","1542","20.25146484375","20.25146484375","20.25146484375"
"6320128","1543","1543","1543","20.538330078125","20.538330078125","20.538330078125"
"6324224","1544","1544","1544","21.2900390625","21.2900390625","21.2900390625"
"6328320","1545","1545","1545","22.207763671875","22.207763671875","22.207763671875"
"6332416","1546","1546","1546","22.91943359375","22.91943359375","22.91943359375"
"6336512","1547","1547","1547","23.819580078125","23.819580078125","23.819580078125"
"6340608","1548","1548","1548","24.309326171875","24.309326171875","24.309326171875"
"6344704","1549","1549","1549","24.91845703125","24.91845703125","24.91845703125"
"6348800","1550","1550","1550","25.7802734375","25.7802734375","25.7802734375"
"6352896","1551","1551","1551","26.847412109375","26.847412109375","26.847412109375"
"6356992","1552","1552","1552","27.39599609375","27.39599609375","27.39599609375"
"6361088","1553","1553","1553","27.34814453125","27.34814453125","27.34814453125"
"6365184","1554","1554","1554","26.790771484375","26.790771484375","26.790771484375"
"6369280","1555","1555","1555","26.890625","26.890625","26.890625"
"6373376","1556","1556","1556","26.3828125","26.3828125","26.3828125"
"6377472","1557","1557","1557","26.230712890625","26.230712890625","26.230712890625"
"6381568","1558","1558","1558","26.579345703125","26.579345703125","26.579345703125"
"6385664","1559","1559","1559","25.064453125","25.064453125","25.064453125"
"6389760","1560","1560","1560","25.555419921875","25.555419921875","25.555419921875"
"6393856","1561","1561","1561","27.617431640625","27.617431640625","27.617431640625"
"6397952","1562","1562","1562","28.96826171875","28.96826171875","28.96826171875"
"6402048","1563","1563","1563","29.11279296875","29.11279296875","29.11279296875"
"6406144","1564","1564","1564","28.544189453125","28.544189453125","28.544189453125"
"6410240","1565","1565","1565","30.09228515625","30.09228515625","30.09228515625"
"6414336","1566","1566","1566","32.3154296875","32.3154296875","32.3154296875"
"6418432","1567","1567","1567","32.463134765625","32.463134765625","32.463134765625"
"6422528","1568","1568","1568","31.755859375","31.755859375","31.755859375"
"6426624","1569","1569","1569","30.617431640625","30.617431640625","30.617431640625"
"6430720","1570","1570","1570","31.17822265625","31.17822265625","31.17822265625"
"6434816","1571","1571","1571","31.77783203125","31.77783203125","31.77783203125"
"6438912","1572","1572","1572","29.916748046875","29.916748046875","29.916748046875"
"6443008","1573","1573","1573","29.509033203125","29.509033203125","29.509033203125"
"6447104","1574","1574","1574","28.775146484375","28.775146484375","28.775146484375"
"6451200","1575","1575","1575","27.853271484375","27.853271484375","27.853271484375"
"6455296","1576","1576","1576","27.306640625","27.306640625","27.306640625"
"6459392","1577","1577","1577","27.065185546875","27.065185546875","27.065185546875"
"6463488","1578","1578","1578","27.285888671875","27.285888671875","27.285888671875"
"6467584","1579","1579","1579","26.728759765625","26.728759765625","26.728759765625"
"6471680","1580","1580","1580","26.333740234375","26.333740234375","26.333740234375"
"6475776","1581","1581","1581","25.57763671875","25.57763671875","25.57763671875"
"6479872","1582","1582","1582","25.31005859375","25.31005859375","25.31005859375"
"6483968","1583","1583","1583","25.401123046875","25.401123046875","25.401123046875"
"6488064","1584","1584","1584","25.537353515625","25.537353515625","25.537353515625"
"6492160","1585","1585","1585","25.62060546875","25.62060546875","25.62060546875"
"6496256","1586","1586","1586","25.871337890625","25.871337890625","25.871337890625"
"6500352","1587","1587","1587","26.02734375","26.02734375","26.02734375"
"6504448","1588","1588","1588","26.721923828125","26.721923828125","26.721923828125"
"6508544","1589","1589","1589","27.857177734375","27.857177734375","27.857177734375"
"6512640","1590","1590","1590","28.41845703125","28.41845703125","28.41845703125"
"6516736","1591","1591","1591","27.73828125","27.73828125","27.73828125"
"6520832","1592","1592","1592","27.210693359375","27.210693359375","27.210693359375"
"6524928","1593","1593","1593","26.259765625","26.259765625","26.259765625"
"6529024","1594","1594","1594","25.66845703125","25.66845703125","25.66845703125"
"6533120","1595","1595","1595","26.39453125","26.39453125","26.39453125"
"6537216","1596","1596","1596","26.595458984375","26.595458984375","26.595458984375"
"6541312","1597","1597","1597","27.093505859375","27.093505859375","27.093505859375"
"6545408","1598","1598","1598","27.294921875","27.294921875","27.294921875"
"6549504","1599","1599","1599","27.350830078125","27.350830078125","27.350830078125"
"6553600","1600","1600","1600","27.602783203125","27.602783203125","27.602783203125"
"6557696","1601","1601","1601","27.478759765625","27.478759765625","27.478759765625"
"6561792","1602","1602","1602","26.16552734375","26.16552734375","26.16552734375"
"6565888","1603","1603","1603","25.43701171875","25.43701171875","25.43701171875"
"6569984","1604","1604","1604","25.78564453125","25.78564453125","25.78564453125"
"6574080","1605","1605","1605","25.718017578125","25.718017578125","25.718017578125"
"6578176","1606","1606","1606","25.3671875","25.3671875","25.3671875"
"6582272","1607","1607","1607","25.585205078125","25.585205078125","25.585205078125"
"6586368","1608","1608","1608","26.23583984375","26.23583984375","26.23583984375"
"6590464","1609","1609","1609","25.79931640625","25.79931640625","25.79931640625"
"6594560","1610","1610","1610","25.604736328125","25.604736328125","25.604736328125"
"6598656","1611","1611","1611","26.6474609375","26.6474609375","26.6474609375"
"6602752","1612","1612","1612","26.358154296875","26.358154296875","26.358154296875"
"6606848","1613","1613","1613","25.31201171875","25.31201171875","25.31201171875"
"6610944","1614","1614","1614","26.4150390625","26.4150390625","26.4150390625"
"6615040","1615","1615","1615","25.97607421875","25.97607421875","25.97607421875"
"6619136","1616","1616","1616","26.030517578125","26.030517578125","26.030517578125"
"6623232","1617","1617","1617","26.94580078125","26.94580078125","26.94580078125"
"6627328","1618","1618","1618","26.375732421875","26.375732421875","26.375732421875"
"6631424","1619","1619","1619","26.034423828125","26.034423828125","26.034423828125"
"6635520","1620","1620","1620","25.965576171875","25.965576171875","25.965576171875"
"6639616","1621","1621","1621","25.8505859375","25.8505859375","25.8505859375"
"6643712","1622","1622","1622","26.274169921875","26.274169921875","26.274169921875"
"6647808","1623","1623","1623","26.266845703125","26.266845703125","26.266845703125"
"6651904","1624","1624","1624","25.77685546875","25.77685546875","25.77685546875"
"6656000","1625","1625","1625","25.805908203125","25.805908203125","25.805908203125"
"6660096","1626","1626","1626","26.222412109375","26.222412109375","26.222412109375"
"6664192","1627","1627","1627","27.011962890625","27.011962890625","27.011962890625"
"6668288","1628","1628","1628","26.6220703125","26.6220703125","26.6220703125"
"6672384","1629","1629","1629","26.5126953125","26.5126953125","26.5126953125"
"6676480","1630","1630","1630","26.988037109375","26.988037109375","26.988037109375"
"6680576","1631","1631","1631","26.509765625","26.509765625","26.509765625"
"6684672","1632","1632","1632","26.325927734375","26.325927734375","26.325927734375"
"6688768","1633","1633","1633","26.71728515625","26.71728515625","26.71728515625"
"6692864","1634","1634","1634","27.159912109375","27.159912109375","27.159912109375"
"6696960","1635","1635","1635","26.875732421875","26.875732421875","26.875732421875"
"6701056","1636","1636","1636","26.554931640625","26.554931640625","26.554931640625"
"6705152","1637","1637","1637","26.527587890625","26.527587890625","26.527587890625"
"6709248","1638","1638","1638","26.5908203125","26.5908203125","26.5908203125"
"6713344","1639","1639","1639","27.71240234375","27.71240234375","27.71240234375"
"6717440","1640","1640","1640","28.536376953125","28.536376953125","28.536376953125"
"6721536","1641","1641","1641","27.491455078125","27.491455078125","27.491455078125"
"6725632","1642","1642","1642","27.640380859375","27.640380859375","27.640380859375"
"6729728","1643","1643","1643","27.10498046875","27.10498046875","27.10498046875"
"6733824","1644","1644","1644","27.337158203125","27.337158203125","27.337158203125"
"6737920","1645","1645","1645","27.687255859375","27.687255859375","27.687255859375"
"6742016","1646","1646","1646","27.930419921875","27.930419921875","27.930419921875"
"6746112","1647","1647","1647","27.625244140625","27.625244140625","27.625244140625"
"6750208","1648","1648","1648","26.528564453125","26.528564453125","26.528564453125"
"6754304","1649","1649","1649","25.7958984375","25.7958984375","25.7958984375"
"6758400","1650","1650","1650","24.012939453125","24.012939453125","24.012939453125"
"6762496","1651","1651","1651","24.656982421875","24.656982421875","24.656982421875"
"6766592","1652","1652","1652","24.901611328125","24.901611328125","24.901611328125"
"6770688","1653","1653","1653","24.188720703125","24.188720703125","24.188720703125"
"6774784","1654","1654","1654","24.40966796875","24.40966796875","24.40966796875"
"6778880","1655","1655","1655","25.519287109375","25.519287109375","25.519287109375"
"6782976","1656","1656","1656","25.945556640625","25.945556640625","25.945556640625"
"6787072","1657","1657","1657","26.33984375","26.33984375","26.33984375"
"6791168","1658","1658","1658","26.7021484375","26.7021484375","26.7021484375"
"6795264","1659","1659","1659","27.13720703125","27.13720703125","27.13720703125"
"6799360","1660","1660","1660","26.982666015625","26.982666015625","26.982666015625"
"6803456","1661","1661","1661","27.369873046875","27.369873046875","27.369873046875"
"6807552","1662","1662","1662","28.07666015625","28.07666015625","28.07666015625"
"6811648","1663","1663","1663","28.901123046875","28.901123046875","28.901123046875"
"6815744","1664","1664","1664","29.875244140625","29.875244140625","29.875244140625"
"6819840","1665","1665","1665","30.009765625","30.009765625","30.009765625"
"6823936","1666","1666","1666","29.591796875","29.591796875","29.591796875"
"6828032","1667","1667","1667","29.6923828125","29.6923828125","29.6923828125"
"6832128","1668","1668","1668","30.682373046875","30.682373046875","30.682373046875"
"6836224","1669","1669","1669","30.705078125","30.705078125","30.705078125"
"6840320","1670","1670","1670","29.47705078125","29.47705078125","29.47705078125"
"6844416","1671","1671","1671","28.144287109375","28.144287109375","28.144287109375"
"6848512","1672","1672","1672","27.9716796875","27.9716796875","27.9716796875"
"6852608","1673","1673","1673","27.94970703125","27.94970703125","27.94970703125"
"6856704","1674","1674","1674","27.296630859375","27.296630859375","27.296630859375"
"6860800","1675","1675","1675","26.53125","26.53125","26.53125"
"6864896","1676","1676","1676","27.421630859375","27.421630859375","27.421630859375"
"6868992","1677","1677","1677","27.76318359375","27.76318359375","27.76318359375"
"6873088","1678","1678","1678","27.697998046875","27.697998046875","27.697998046875"
"6877184","1679","1679","1679","28.21533203125","28.21533203125","28.21533203125"
"6881280","1680","1680","1680","28.00146484375","28.00146484375","28.00146484375"
"6885376","1681","1681","1681","28.544677734375","28.544677734375","28.544677734375"
"6889472","1682","1682","1682","27.785888671875","27.785888671875","27.785888671875"
"6893568","1683","1683","1683","27.34765625","27.34765625","27.34765625"
"6897664","1684","1684","1684","27.16259765625","27.16259765625","27.16259765625"
"6901760","1685","1685","1685","26.439208984375","26.439208984375","26.439208984375"
"6905856","1686","1686","1686","26.205810546875","26.205810546875","26.205810546875"
"6909952","1687","1687","1687","25.507568359375","25.507568359375","25.507568359375"
"6914048","1688","1688","1688","25.844482421875","25.844482421875","25.844482421875"
"6918144","1689","1689","1689","25.92138671875","25.92138671875","25.92138671875"
"6922240","1690","1690","1690","25.3994140625","25.3994140625","25.3994140625"
"6926336","1691","1691","1691","25.843505859375","25.843505859375","25.843505859375"
"6930432","1692","1692","1692","27.093994140625","27.093994140625","27.093994140625"
"6934528","1693","1693","1693","27.589599609375","27.589599609375","27.589599609375"
"6938624","1694","1694","1694","28.053466796875","28.053466796875","28.053466796875"
"6942720","1695","1695","1695","28.508544921875","28.508544921875","28.508544921875"
"6946816","1696","1696","1696","29.093994140625","29.093994140625","29.093994140625"
"6950912","1697","1697","1697","28.0234375","28.0234375","28.0234375"
"6955008","1698","1698","1698","27.811767578125","27.811767578125","27.811767578125"
"6959104","1699","1699","1699","28.11865234375","28.11865234375","28.11865234375"
"6963200","1700","1700","1700","28.8291015625","28.8291015625","28.8291015625"
"6967296","1701","1701","1701","29.036376953125","29.036376953125","29.036376953125"
"6971392","1702","1702","1702","28.65380859375","28.65380859375","28.65380859375"
"6975488","1703","1703","1703","29.281005859375","29.281005859375","29.281005859375"
"6979584","1704","1704","1704","28.947265625","28.947265625","28.947265625"
"6983680","1705","1705","1705","29.247314453125","29.247314453125","29.247314453125"
"6987776","1706","1706","1706","29.74169921875","29.74169921875","29.74169921875"
"6991872","1707","1707","1707","30.2294921875","30.2294921875","30.2294921875"
"6995968","1708","1708","1708","30.40625","30.40625","30.40625"
"7000064","1709","1709","1709","30.309814453125","30.309814453125","30.309814453125"
"7004160","1710","1710","1710","30.819091796875","30.819091796875","30.819091796875"
"7008256","1711","1711","1711","31.7216796875","31.7216796875","31.7216796875"
"7012352","1712","1712","1712","31.313720703125","31.313720703125","31.313720703125"
"7016448","1713","1713","1713","31.485107421875","31.485107421875","31.485107421875"
"7020544","1714","1714","1714","31.15283203125","31.15283203125","31.15283203125"
"7024640","1715","1715","1715","30.248291015625","30.248291015625","30.248291015625"
"7028736","1716","1716","1716","29.859130859375","29.859130859375","29.859130859375"
"7032832","1717","1717","1717","29.275390625","29.275390625","29.275390625"
"7036928","1718","1718","1718","29.447021484375","29.447021484375","29.447021484375"
"7041024","1719","1719","1719","30.537353515625","30.537353515625","30.537353515625"
"7045120","1720","1720","1720","30.98876953125","30.98876953125","30.98876953125"
"7049216","1721","1721","1721","31.71533203125","31.71533203125","31.71533203125"
"7053312","1722","1722","1722","31.94091796875","31.94091796875","31.94091796875"
"7057408","1723","1723","1723","31.6357421875","31.6357421875","31.6357421875"
"7061504","1724","1724","1724","30.991455078125","30.991455078125","30.991455078125"
"7065600","1725","1725","1725","30.4375","30.4375","30.4375"
"7069696","1726","1726","1726","30.78173828125","30.78173828125","30.78173828125"
"7073792","1727","1727","1727","30.49267578125","30.49267578125","30.49267578125"
"7077888","1728","1728","1728","28.908447265625","28.908447265625","28.908447265625"
"7081984","1729","1729","1729","29.26513671875","29.26513671875","29.26513671875"
"7086080","1730","1730","1730","28.842529296875","28.842529296875","28.842529296875"
"7090176","1731","1731","1731","28.8662109375","28.8662109375","28.8662109375"
"7094272","1732","1732","1732","29.087646484375","29.087646484375","29.087646484375"
"7098368","1733","1733","1733","29.218994140625","29.218994140625","29.218994140625"
"7102464","1734","1734","1734","29.5693359375","29.5693359375","29.5693359375"
"7106560","1735","1735","1735","29.924560546875","29.924560546875","29.924560546875"
"7110656","1736","1736","1736","30.360107421875","30.360107421875","30.360107421875"
"7114752","1737","1737","1737","30.54638671875","30.54638671875","30.54638671875"
"7118848","1738","1738","1738","30.209228515625","30.209228515625","30.209228515625"
"7122944","1739","1739","1739","29.9755859375","29.9755859375","29.9755859375"
"7127040","1740","1740","1740","30.111572265625","30.111572265625","30.111572265625"
"7131136","1741","1741","1741","30.767333984375","30.767333984375","30.767333984375"
"7135232","1742","1742","1742","30.126220703125","30.126220703125","30.126220703125"
"7139328","1743","1743","1743","29.982177734375","29.982177734375","29.982177734375"
"7143424","1744","1744","1744","29.36181640625","29.36181640625","29.36181640625"
"7147520","1745","1745","1745","29.718017578125","29.718017578125","29.718017578125"
"7151616","1746","1746","1746","30.802001953125","30.802001953125","30.802001953125"
"7155712","1747","1747","1747","31.287353515625","31.287353515625","31.287353515625"
"7159808","1748","1748","1748","31.6513671875","31.6513671875","31.6513671875"
"7163904","1749","1749","1749","31.422607421875","31.422607421875","31.422607421875"
