"env_step","pqn_Breakout-MinAtar - _step","pqn_Breakout-MinAtar - _step__MIN","pqn_Breakout-MinAtar - _step__MAX","pqn_Breakout-MinAtar - test_returned_episode_returns","pqn_Breakout-MinAtar - test_returned_episode_returns__MIN","pqn_Breakout-MinAtar - test_returned_episode_returns__MAX"
"5210112","1272","1272","1272","48.265625","48.265625","48.265625"
"5214208","1273","1273","1273","48.265625","48.265625","48.265625"
"5218304","1274","1274","1274","48.265625","48.265625","48.265625"
"5222400","1275","1275","1275","48.265625","48.265625","48.265625"
"5226496","1276","1276","1276","48.265625","48.265625","48.265625"
"5230592","1277","1277","1277","48.265625","48.265625","48.265625"
"5234688","1278","1278","1278","48.265625","48.265625","48.265625"
"5238784","1279","1279","1279","48.265625","48.265625","48.265625"
"5242880","1280","1280","1280","48.265625","48.265625","48.265625"
"5246976","1281","1281","1281","48.265625","48.265625","48.265625"
"5251072","1282","1282","1282","48.265625","48.265625","48.265625"
"5255168","1283","1283","1283","48.265625","48.265625","48.265625"
"5259264","1284","1284","1284","48.265625","48.265625","48.265625"
"5263360","1285","1285","1285","48.265625","48.265625","48.265625"
"5267456","1286","1286","1286","48.265625","48.265625","48.265625"
"5271552","1287","1287","1287","48.265625","48.265625","48.265625"
"5275648","1288","1288","1288","48.265625","48.265625","48.265625"
"5279744","1289","1289","1289","48.265625","48.265625","48.265625"
"5283840","1290","1290","1290","48.265625","48.265625","48.265625"
"5287936","1291","1291","1291","48.265625","48.265625","48.265625"
"5292032","1292","1292","1292","48.265625","48.265625","48.265625"
"5296128","1293","1293","1293","48.265625","48.265625","48.265625"
"5300224","1294","1294","1294","48.265625","48.265625","48.265625"
"5304320","1295","1295","1295","48.265625","48.265625","48.265625"
"5308416","1296","1296","1296","48.265625","48.265625","48.265625"
"5312512","1297","1297","1297","48.265625","48.265625","48.265625"
"5316608","1298","1298","1298","48.265625","48.265625","48.265625"
"5320704","1299","1299","1299","48.265625","48.265625","48.265625"
"5324800","1300","1300","1300","48.265625","48.265625","48.265625"
"5328896","1301","1301","1301","48.265625","48.265625","48.265625"
"5332992","1302","1302","1302","48.265625","48.265625","48.265625"
"5337088","1303","1303","1303","48.265625","48.265625","48.265625"
"5341184","1304","1304","1304","48.265625","48.265625","48.265625"
"5345280","1305","1305","1305","48.265625","48.265625","48.265625"
"5349376","1306","1306","1306","48.265625","48.265625","48.265625"
"5353472","1307","1307","1307","48.265625","48.265625","48.265625"
"5357568","1308","1308","1308","48.265625","48.265625","48.265625"
"5361664","1309","1309","1309","48.265625","48.265625","48.265625"
"5365760","1310","1310","1310","48.265625","48.265625","48.265625"
"5369856","1311","1311","1311","48.265625","48.265625","48.265625"
"5373952","1312","1312","1312","48.265625","48.265625","48.265625"
"5378048","1313","1313","1313","48.265625","48.265625","48.265625"
"5382144","1314","1314","1314","48.265625","48.265625","48.265625"
"5386240","1315","1315","1315","48.265625","48.265625","48.265625"
"5390336","1316","1316","1316","48.265625","48.265625","48.265625"
"5394432","1317","1317","1317","48.265625","48.265625","48.265625"
"5398528","1318","1318","1318","48.265625","48.265625","48.265625"
"5402624","1319","1319","1319","48.265625","48.265625","48.265625"
"5406720","1320","1320","1320","48.265625","48.265625","48.265625"
"5410816","1321","1321","1321","48.265625","48.265625","48.265625"
"5414912","1322","1322","1322","48.265625","48.265625","48.265625"
"5419008","1323","1323","1323","48.265625","48.265625","48.265625"
"5423104","1324","1324","1324","48.265625","48.265625","48.265625"
"5427200","1325","1325","1325","48.265625","48.265625","48.265625"
"5431296","1326","1326","1326","48.265625","48.265625","48.265625"
"5435392","1327","1327","1327","48.265625","48.265625","48.265625"
"5439488","1328","1328","1328","48.265625","48.265625","48.265625"
"5443584","1329","1329","1329","48.265625","48.265625","48.265625"
"5447680","1330","1330","1330","48.265625","48.265625","48.265625"
"5451776","1331","1331","1331","48.265625","48.265625","48.265625"
"5455872","1332","1332","1332","48.265625","48.265625","48.265625"
"5459968","1333","1333","1333","48.265625","48.265625","48.265625"
"5464064","1334","1334","1334","48.265625","48.265625","48.265625"
"5468160","1335","1335","1335","48.265625","48.265625","48.265625"
"5472256","1336","1336","1336","48.265625","48.265625","48.265625"
"5476352","1337","1337","1337","48.265625","48.265625","48.265625"
"5480448","1338","1338","1338","48.265625","48.265625","48.265625"
"5484544","1339","1339","1339","48.265625","48.265625","48.265625"
"5488640","1340","1340","1340","48.265625","48.265625","48.265625"
"5492736","1341","1341","1341","48.265625","48.265625","48.265625"
"5496832","1342","1342","1342","48.265625","48.265625","48.265625"
"5500928","1343","1343","1343","48.265625","48.265625","48.265625"
"5505024","1344","1344","1344","48.265625","48.265625","48.265625"
"5509120","1345","1345","1345","48.265625","48.265625","48.265625"
"5513216","1346","1346","1346","48.265625","48.265625","48.265625"
"5517312","1347","1347","1347","48.265625","48.265625","48.265625"
"5521408","1348","1348","1348","48.265625","48.265625","48.265625"
"5525504","1349","1349","1349","48.265625","48.265625","48.265625"
"5529600","1350","1350","1350","48.265625","48.265625","48.265625"
"5533696","1351","1351","1351","48.265625","48.265625","48.265625"
"5537792","1352","1352","1352","48.265625","48.265625","48.265625"
"5541888","1353","1353","1353","48.265625","48.265625","48.265625"
"5545984","1354","1354","1354","48.265625","48.265625","48.265625"
"5550080","1355","1355","1355","48.265625","48.265625","48.265625"
"5554176","1356","1356","1356","48.265625","48.265625","48.265625"
"5558272","1357","1357","1357","48.265625","48.265625","48.265625"
"5562368","1358","1358","1358","48.265625","48.265625","48.265625"
"5566464","1359","1359","1359","48.265625","48.265625","48.265625"
"5570560","1360","1360","1360","48.265625","48.265625","48.265625"
"5574656","1361","1361","1361","48.265625","48.265625","48.265625"
"5578752","1362","1362","1362","48.265625","48.265625","48.265625"
"5582848","1363","1363","1363","48.265625","48.265625","48.265625"
"5586944","1364","1364","1364","48.265625","48.265625","48.265625"
"5591040","1365","1365","1365","48.265625","48.265625","48.265625"
"5595136","1366","1366","1366","48.265625","48.265625","48.265625"
"5599232","1367","1367","1367","48.265625","48.265625","48.265625"
"5603328","1368","1368","1368","48.265625","48.265625","48.265625"
"5607424","1369","1369","1369","48.265625","48.265625","48.265625"
"5611520","1370","1370","1370","48.265625","48.265625","48.265625"
"5615616","1371","1371","1371","48.265625","48.265625","48.265625"
"5619712","1372","1372","1372","48.265625","48.265625","48.265625"
"5623808","1373","1373","1373","48.265625","48.265625","48.265625"
"5627904","1374","1374","1374","48.265625","48.265625","48.265625"
"5632000","1375","1375","1375","48.265625","48.265625","48.265625"
"5636096","1376","1376","1376","48.265625","48.265625","48.265625"
"5640192","1377","1377","1377","48.265625","48.265625","48.265625"
"5644288","1378","1378","1378","48.265625","48.265625","48.265625"
"5648384","1379","1379","1379","48.265625","48.265625","48.265625"
"5652480","1380","1380","1380","48.265625","48.265625","48.265625"
"5656576","1381","1381","1381","48.265625","48.265625","48.265625"
"5660672","1382","1382","1382","48.265625","48.265625","48.265625"
"5664768","1383","1383","1383","48.265625","48.265625","48.265625"
"5668864","1384","1384","1384","48.265625","48.265625","48.265625"
"5672960","1385","1385","1385","48.265625","48.265625","48.265625"
"5677056","1386","1386","1386","48.265625","48.265625","48.265625"
"5681152","1387","1387","1387","48.265625","48.265625","48.265625"
"5685248","1388","1388","1388","48.265625","48.265625","48.265625"
"5689344","1389","1389","1389","48.265625","48.265625","48.265625"
"5693440","1390","1390","1390","48.265625","48.265625","48.265625"
"5697536","1391","1391","1391","48.265625","48.265625","48.265625"
"5701632","1392","1392","1392","48.265625","48.265625","48.265625"
"5705728","1393","1393","1393","48.265625","48.265625","48.265625"
"5709824","1394","1394","1394","48.265625","48.265625","48.265625"
"5713920","1395","1395","1395","48.265625","48.265625","48.265625"
"5718016","1396","1396","1396","48.265625","48.265625","48.265625"
"5722112","1397","1397","1397","48.265625","48.265625","48.265625"
"5726208","1398","1398","1398","48.265625","48.265625","48.265625"
"5730304","1399","1399","1399","48.265625","48.265625","48.265625"
"5734400","1400","1400","1400","48.265625","48.265625","48.265625"
"5738496","1401","1401","1401","48.265625","48.265625","48.265625"
"5742592","1402","1402","1402","48.265625","48.265625","48.265625"
"5746688","1403","1403","1403","48.265625","48.265625","48.265625"
"5750784","1404","1404","1404","48.265625","48.265625","48.265625"
"5754880","1405","1405","1405","48.265625","48.265625","48.265625"
"5758976","1406","1406","1406","48.265625","48.265625","48.265625"
"5763072","1407","1407","1407","48.265625","48.265625","48.265625"
"5767168","1408","1408","1408","48.265625","48.265625","48.265625"
"5771264","1409","1409","1409","48.265625","48.265625","48.265625"
"5775360","1410","1410","1410","48.265625","48.265625","48.265625"
"5779456","1411","1411","1411","48.265625","48.265625","48.265625"
"5783552","1412","1412","1412","48.265625","48.265625","48.265625"
"5787648","1413","1413","1413","48.265625","48.265625","48.265625"
"5791744","1414","1414","1414","48.265625","48.265625","48.265625"
"5795840","1415","1415","1415","48.265625","48.265625","48.265625"
"5799936","1416","1416","1416","48.265625","48.265625","48.265625"
"5804032","1417","1417","1417","48.265625","48.265625","48.265625"
"5808128","1418","1418","1418","48.265625","48.265625","48.265625"
"5812224","1419","1419","1419","48.265625","48.265625","48.265625"
"5816320","1420","1420","1420","48.265625","48.265625","48.265625"
"5820416","1421","1421","1421","48.265625","48.265625","48.265625"
"5824512","1422","1422","1422","48.265625","48.265625","48.265625"
"5828608","1423","1423","1423","48.265625","48.265625","48.265625"
"5832704","1424","1424","1424","48.265625","48.265625","48.265625"
"5836800","1425","1425","1425","48.265625","48.265625","48.265625"
"5840896","1426","1426","1426","48.265625","48.265625","48.265625"
"5844992","1427","1427","1427","48.265625","48.265625","48.265625"
"5849088","1428","1428","1428","48.265625","48.265625","48.265625"
"5853184","1429","1429","1429","48.265625","48.265625","48.265625"
"5857280","1430","1430","1430","48.265625","48.265625","48.265625"
"5861376","1431","1431","1431","48.265625","48.265625","48.265625"
"5865472","1432","1432","1432","48.265625","48.265625","48.265625"
"5869568","1433","1433","1433","48.265625","48.265625","48.265625"
"5873664","1434","1434","1434","48.265625","48.265625","48.265625"
"5877760","1435","1435","1435","48.265625","48.265625","48.265625"
"5881856","1436","1436","1436","48.265625","48.265625","48.265625"
"5885952","1437","1437","1437","48.265625","48.265625","48.265625"
"5890048","1438","1438","1438","48.265625","48.265625","48.265625"
"5894144","1439","1439","1439","48.265625","48.265625","48.265625"
"5898240","1440","1440","1440","48.265625","48.265625","48.265625"
"5902336","1441","1441","1441","48.265625","48.265625","48.265625"
"5906432","1442","1442","1442","48.265625","48.265625","48.265625"
"5910528","1443","1443","1443","48.265625","48.265625","48.265625"
"5914624","1444","1444","1444","48.265625","48.265625","48.265625"
"5918720","1445","1445","1445","48.265625","48.265625","48.265625"
"5922816","1446","1446","1446","48.265625","48.265625","48.265625"
"5926912","1447","1447","1447","48.265625","48.265625","48.265625"
"5931008","1448","1448","1448","48.265625","48.265625","48.265625"
"5935104","1449","1449","1449","48.265625","48.265625","48.265625"
"5939200","1450","1450","1450","48.265625","48.265625","48.265625"
"5943296","1451","1451","1451","48.265625","48.265625","48.265625"
"5947392","1452","1452","1452","48.265625","48.265625","48.265625"
"5951488","1453","1453","1453","48.265625","48.265625","48.265625"
"5955584","1454","1454","1454","48.265625","48.265625","48.265625"
"5959680","1455","1455","1455","48.265625","48.265625","48.265625"
"5963776","1456","1456","1456","48.265625","48.265625","48.265625"
"5967872","1457","1457","1457","48.265625","48.265625","48.265625"
"5971968","1458","1458","1458","48.265625","48.265625","48.265625"
"5976064","1459","1459","1459","48.265625","48.265625","48.265625"
"5980160","1460","1460","1460","48.265625","48.265625","48.265625"
"5984256","1461","1461","1461","48.265625","48.265625","48.265625"
"5988352","1462","1462","1462","48.265625","48.265625","48.265625"
"5992448","1463","1463","1463","48.265625","48.265625","48.265625"
"5996544","1464","1464","1464","32.77777862548828","32.77777862548828","32.77777862548828"
"6000640","1465","1465","1465","32.77777862548828","32.77777862548828","32.77777862548828"
"6004736","1466","1466","1466","32.77777862548828","32.77777862548828","32.77777862548828"
"6008832","1467","1467","1467","32.77777862548828","32.77777862548828","32.77777862548828"
"6012928","1468","1468","1468","32.77777862548828","32.77777862548828","32.77777862548828"
"6017024","1469","1469","1469","32.77777862548828","32.77777862548828","32.77777862548828"
"6021120","1470","1470","1470","32.77777862548828","32.77777862548828","32.77777862548828"
"6025216","1471","1471","1471","32.77777862548828","32.77777862548828","32.77777862548828"
"6029312","1472","1472","1472","32.77777862548828","32.77777862548828","32.77777862548828"
"6033408","1473","1473","1473","32.77777862548828","32.77777862548828","32.77777862548828"
"6037504","1474","1474","1474","32.77777862548828","32.77777862548828","32.77777862548828"
"6041600","1475","1475","1475","32.77777862548828","32.77777862548828","32.77777862548828"
"6045696","1476","1476","1476","32.77777862548828","32.77777862548828","32.77777862548828"
"6049792","1477","1477","1477","32.77777862548828","32.77777862548828","32.77777862548828"
"6053888","1478","1478","1478","32.77777862548828","32.77777862548828","32.77777862548828"
"6057984","1479","1479","1479","32.77777862548828","32.77777862548828","32.77777862548828"
"6062080","1480","1480","1480","32.77777862548828","32.77777862548828","32.77777862548828"
"6066176","1481","1481","1481","32.77777862548828","32.77777862548828","32.77777862548828"
"6070272","1482","1482","1482","32.77777862548828","32.77777862548828","32.77777862548828"
"6074368","1483","1483","1483","32.77777862548828","32.77777862548828","32.77777862548828"
"6078464","1484","1484","1484","32.77777862548828","32.77777862548828","32.77777862548828"
"6082560","1485","1485","1485","32.77777862548828","32.77777862548828","32.77777862548828"
"6086656","1486","1486","1486","32.77777862548828","32.77777862548828","32.77777862548828"
"6090752","1487","1487","1487","32.77777862548828","32.77777862548828","32.77777862548828"
"6094848","1488","1488","1488","32.77777862548828","32.77777862548828","32.77777862548828"
"6098944","1489","1489","1489","32.77777862548828","32.77777862548828","32.77777862548828"
"6103040","1490","1490","1490","32.77777862548828","32.77777862548828","32.77777862548828"
"6107136","1491","1491","1491","32.77777862548828","32.77777862548828","32.77777862548828"
"6111232","1492","1492","1492","32.77777862548828","32.77777862548828","32.77777862548828"
"6115328","1493","1493","1493","32.77777862548828","32.77777862548828","32.77777862548828"
"6119424","1494","1494","1494","32.77777862548828","32.77777862548828","32.77777862548828"
"6123520","1495","1495","1495","32.77777862548828","32.77777862548828","32.77777862548828"
"6127616","1496","1496","1496","32.77777862548828","32.77777862548828","32.77777862548828"
"6131712","1497","1497","1497","32.77777862548828","32.77777862548828","32.77777862548828"
"6135808","1498","1498","1498","32.77777862548828","32.77777862548828","32.77777862548828"
"6139904","1499","1499","1499","32.77777862548828","32.77777862548828","32.77777862548828"
"6144000","1500","1500","1500","32.77777862548828","32.77777862548828","32.77777862548828"
"6148096","1501","1501","1501","32.77777862548828","32.77777862548828","32.77777862548828"
"6152192","1502","1502","1502","32.77777862548828","32.77777862548828","32.77777862548828"
"6156288","1503","1503","1503","32.77777862548828","32.77777862548828","32.77777862548828"
"6160384","1504","1504","1504","32.77777862548828","32.77777862548828","32.77777862548828"
"6164480","1505","1505","1505","32.77777862548828","32.77777862548828","32.77777862548828"
"6168576","1506","1506","1506","32.77777862548828","32.77777862548828","32.77777862548828"
"6172672","1507","1507","1507","32.77777862548828","32.77777862548828","32.77777862548828"
"6176768","1508","1508","1508","32.77777862548828","32.77777862548828","32.77777862548828"
"6180864","1509","1509","1509","32.77777862548828","32.77777862548828","32.77777862548828"
"6184960","1510","1510","1510","32.77777862548828","32.77777862548828","32.77777862548828"
"6189056","1511","1511","1511","32.77777862548828","32.77777862548828","32.77777862548828"
"6193152","1512","1512","1512","32.77777862548828","32.77777862548828","32.77777862548828"
"6197248","1513","1513","1513","32.77777862548828","32.77777862548828","32.77777862548828"
"6201344","1514","1514","1514","32.77777862548828","32.77777862548828","32.77777862548828"
"6205440","1515","1515","1515","32.77777862548828","32.77777862548828","32.77777862548828"
"6209536","1516","1516","1516","32.77777862548828","32.77777862548828","32.77777862548828"
"6213632","1517","1517","1517","32.77777862548828","32.77777862548828","32.77777862548828"
"6217728","1518","1518","1518","32.77777862548828","32.77777862548828","32.77777862548828"
"6221824","1519","1519","1519","32.77777862548828","32.77777862548828","32.77777862548828"
"6225920","1520","1520","1520","32.77777862548828","32.77777862548828","32.77777862548828"
"6230016","1521","1521","1521","32.77777862548828","32.77777862548828","32.77777862548828"
"6234112","1522","1522","1522","32.77777862548828","32.77777862548828","32.77777862548828"
"6238208","1523","1523","1523","32.77777862548828","32.77777862548828","32.77777862548828"
"6242304","1524","1524","1524","32.77777862548828","32.77777862548828","32.77777862548828"
"6246400","1525","1525","1525","32.77777862548828","32.77777862548828","32.77777862548828"
"6250496","1526","1526","1526","32.77777862548828","32.77777862548828","32.77777862548828"
"6254592","1527","1527","1527","32.77777862548828","32.77777862548828","32.77777862548828"
"6258688","1528","1528","1528","32.77777862548828","32.77777862548828","32.77777862548828"
"6262784","1529","1529","1529","32.77777862548828","32.77777862548828","32.77777862548828"
"6266880","1530","1530","1530","32.77777862548828","32.77777862548828","32.77777862548828"
"6270976","1531","1531","1531","32.77777862548828","32.77777862548828","32.77777862548828"
"6275072","1532","1532","1532","32.77777862548828","32.77777862548828","32.77777862548828"
"6279168","1533","1533","1533","32.77777862548828","32.77777862548828","32.77777862548828"
"6283264","1534","1534","1534","32.77777862548828","32.77777862548828","32.77777862548828"
"6287360","1535","1535","1535","32.77777862548828","32.77777862548828","32.77777862548828"
"6291456","1536","1536","1536","32.77777862548828","32.77777862548828","32.77777862548828"
"6295552","1537","1537","1537","32.77777862548828","32.77777862548828","32.77777862548828"
"6299648","1538","1538","1538","32.77777862548828","32.77777862548828","32.77777862548828"
"6303744","1539","1539","1539","32.77777862548828","32.77777862548828","32.77777862548828"
"6307840","1540","1540","1540","32.77777862548828","32.77777862548828","32.77777862548828"
"6311936","1541","1541","1541","32.77777862548828","32.77777862548828","32.77777862548828"
"6316032","1542","1542","1542","32.77777862548828","32.77777862548828","32.77777862548828"
"6320128","1543","1543","1543","32.77777862548828","32.77777862548828","32.77777862548828"
"6324224","1544","1544","1544","32.77777862548828","32.77777862548828","32.77777862548828"
"6328320","1545","1545","1545","32.77777862548828","32.77777862548828","32.77777862548828"
"6332416","1546","1546","1546","32.77777862548828","32.77777862548828","32.77777862548828"
"6336512","1547","1547","1547","32.77777862548828","32.77777862548828","32.77777862548828"
"6340608","1548","1548","1548","32.77777862548828","32.77777862548828","32.77777862548828"
"6344704","1549","1549","1549","32.77777862548828","32.77777862548828","32.77777862548828"
"6348800","1550","1550","1550","32.77777862548828","32.77777862548828","32.77777862548828"
"6352896","1551","1551","1551","32.77777862548828","32.77777862548828","32.77777862548828"
"6356992","1552","1552","1552","32.77777862548828","32.77777862548828","32.77777862548828"
"6361088","1553","1553","1553","32.77777862548828","32.77777862548828","32.77777862548828"
"6365184","1554","1554","1554","32.77777862548828","32.77777862548828","32.77777862548828"
"6369280","1555","1555","1555","32.77777862548828","32.77777862548828","32.77777862548828"
"6373376","1556","1556","1556","32.77777862548828","32.77777862548828","32.77777862548828"
"6377472","1557","1557","1557","32.77777862548828","32.77777862548828","32.77777862548828"
"6381568","1558","1558","1558","32.77777862548828","32.77777862548828","32.77777862548828"
"6385664","1559","1559","1559","32.77777862548828","32.77777862548828","32.77777862548828"
"6389760","1560","1560","1560","32.77777862548828","32.77777862548828","32.77777862548828"
"6393856","1561","1561","1561","32.77777862548828","32.77777862548828","32.77777862548828"
"6397952","1562","1562","1562","32.77777862548828","32.77777862548828","32.77777862548828"
"6402048","1563","1563","1563","32.77777862548828","32.77777862548828","32.77777862548828"
"6406144","1564","1564","1564","32.77777862548828","32.77777862548828","32.77777862548828"
"6410240","1565","1565","1565","32.77777862548828","32.77777862548828","32.77777862548828"
"6414336","1566","1566","1566","32.77777862548828","32.77777862548828","32.77777862548828"
"6418432","1567","1567","1567","32.77777862548828","32.77777862548828","32.77777862548828"
"6422528","1568","1568","1568","32.77777862548828","32.77777862548828","32.77777862548828"
"6426624","1569","1569","1569","32.77777862548828","32.77777862548828","32.77777862548828"
"6430720","1570","1570","1570","32.77777862548828","32.77777862548828","32.77777862548828"
"6434816","1571","1571","1571","32.77777862548828","32.77777862548828","32.77777862548828"
"6438912","1572","1572","1572","32.77777862548828","32.77777862548828","32.77777862548828"
"6443008","1573","1573","1573","32.77777862548828","32.77777862548828","32.77777862548828"
"6447104","1574","1574","1574","32.77777862548828","32.77777862548828","32.77777862548828"
"6451200","1575","1575","1575","32.77777862548828","32.77777862548828","32.77777862548828"
"6455296","1576","1576","1576","32.77777862548828","32.77777862548828","32.77777862548828"
"6459392","1577","1577","1577","32.77777862548828","32.77777862548828","32.77777862548828"
"6463488","1578","1578","1578","32.77777862548828","32.77777862548828","32.77777862548828"
"6467584","1579","1579","1579","32.77777862548828","32.77777862548828","32.77777862548828"
"6471680","1580","1580","1580","32.77777862548828","32.77777862548828","32.77777862548828"
"6475776","1581","1581","1581","32.77777862548828","32.77777862548828","32.77777862548828"
"6479872","1582","1582","1582","32.77777862548828","32.77777862548828","32.77777862548828"
"6483968","1583","1583","1583","32.77777862548828","32.77777862548828","32.77777862548828"
"6488064","1584","1584","1584","32.77777862548828","32.77777862548828","32.77777862548828"
"6492160","1585","1585","1585","32.77777862548828","32.77777862548828","32.77777862548828"
"6496256","1586","1586","1586","32.77777862548828","32.77777862548828","32.77777862548828"
"6500352","1587","1587","1587","32.77777862548828","32.77777862548828","32.77777862548828"
"6504448","1588","1588","1588","32.77777862548828","32.77777862548828","32.77777862548828"
"6508544","1589","1589","1589","32.77777862548828","32.77777862548828","32.77777862548828"
"6512640","1590","1590","1590","32.77777862548828","32.77777862548828","32.77777862548828"
"6516736","1591","1591","1591","32.77777862548828","32.77777862548828","32.77777862548828"
"6520832","1592","1592","1592","32.77777862548828","32.77777862548828","32.77777862548828"
"6524928","1593","1593","1593","32.77777862548828","32.77777862548828","32.77777862548828"
"6529024","1594","1594","1594","32.77777862548828","32.77777862548828","32.77777862548828"
"6533120","1595","1595","1595","32.77777862548828","32.77777862548828","32.77777862548828"
"6537216","1596","1596","1596","32.77777862548828","32.77777862548828","32.77777862548828"
"6541312","1597","1597","1597","32.77777862548828","32.77777862548828","32.77777862548828"
"6545408","1598","1598","1598","32.77777862548828","32.77777862548828","32.77777862548828"
"6549504","1599","1599","1599","32.77777862548828","32.77777862548828","32.77777862548828"
"6553600","1600","1600","1600","32.77777862548828","32.77777862548828","32.77777862548828"
"6557696","1601","1601","1601","32.77777862548828","32.77777862548828","32.77777862548828"
"6561792","1602","1602","1602","32.77777862548828","32.77777862548828","32.77777862548828"
"6565888","1603","1603","1603","32.77777862548828","32.77777862548828","32.77777862548828"
"6569984","1604","1604","1604","32.77777862548828","32.77777862548828","32.77777862548828"
"6574080","1605","1605","1605","32.77777862548828","32.77777862548828","32.77777862548828"
"6578176","1606","1606","1606","32.77777862548828","32.77777862548828","32.77777862548828"
"6582272","1607","1607","1607","32.77777862548828","32.77777862548828","32.77777862548828"
"6586368","1608","1608","1608","32.77777862548828","32.77777862548828","32.77777862548828"
"6590464","1609","1609","1609","32.77777862548828","32.77777862548828","32.77777862548828"
"6594560","1610","1610","1610","32.77777862548828","32.77777862548828","32.77777862548828"
"6598656","1611","1611","1611","32.77777862548828","32.77777862548828","32.77777862548828"
"6602752","1612","1612","1612","32.77777862548828","32.77777862548828","32.77777862548828"
"6606848","1613","1613","1613","32.77777862548828","32.77777862548828","32.77777862548828"
"6610944","1614","1614","1614","32.77777862548828","32.77777862548828","32.77777862548828"
"6615040","1615","1615","1615","32.77777862548828","32.77777862548828","32.77777862548828"
"6619136","1616","1616","1616","32.77777862548828","32.77777862548828","32.77777862548828"
"6623232","1617","1617","1617","32.77777862548828","32.77777862548828","32.77777862548828"
"6627328","1618","1618","1618","32.77777862548828","32.77777862548828","32.77777862548828"
"6631424","1619","1619","1619","32.77777862548828","32.77777862548828","32.77777862548828"
"6635520","1620","1620","1620","32.77777862548828","32.77777862548828","32.77777862548828"
"6639616","1621","1621","1621","32.77777862548828","32.77777862548828","32.77777862548828"
"6643712","1622","1622","1622","32.77777862548828","32.77777862548828","32.77777862548828"
"6647808","1623","1623","1623","32.77777862548828","32.77777862548828","32.77777862548828"
"6651904","1624","1624","1624","32.77777862548828","32.77777862548828","32.77777862548828"
"6656000","1625","1625","1625","32.77777862548828","32.77777862548828","32.77777862548828"
"6660096","1626","1626","1626","32.77777862548828","32.77777862548828","32.77777862548828"
"6664192","1627","1627","1627","32.77777862548828","32.77777862548828","32.77777862548828"
"6668288","1628","1628","1628","32.77777862548828","32.77777862548828","32.77777862548828"
"6672384","1629","1629","1629","32.77777862548828","32.77777862548828","32.77777862548828"
"6676480","1630","1630","1630","32.77777862548828","32.77777862548828","32.77777862548828"
"6680576","1631","1631","1631","32.77777862548828","32.77777862548828","32.77777862548828"
"6684672","1632","1632","1632","32.77777862548828","32.77777862548828","32.77777862548828"
"6688768","1633","1633","1633","32.77777862548828","32.77777862548828","32.77777862548828"
"6692864","1634","1634","1634","32.77777862548828","32.77777862548828","32.77777862548828"
"6696960","1635","1635","1635","32.77777862548828","32.77777862548828","32.77777862548828"
"6701056","1636","1636","1636","32.77777862548828","32.77777862548828","32.77777862548828"
"6705152","1637","1637","1637","32.77777862548828","32.77777862548828","32.77777862548828"
"6709248","1638","1638","1638","32.77777862548828","32.77777862548828","32.77777862548828"
"6713344","1639","1639","1639","32.77777862548828","32.77777862548828","32.77777862548828"
"6717440","1640","1640","1640","32.77777862548828","32.77777862548828","32.77777862548828"
"6721536","1641","1641","1641","32.77777862548828","32.77777862548828","32.77777862548828"
"6725632","1642","1642","1642","32.77777862548828","32.77777862548828","32.77777862548828"
"6729728","1643","1643","1643","32.77777862548828","32.77777862548828","32.77777862548828"
"6733824","1644","1644","1644","32.77777862548828","32.77777862548828","32.77777862548828"
"6737920","1645","1645","1645","32.77777862548828","32.77777862548828","32.77777862548828"
"6742016","1646","1646","1646","32.77777862548828","32.77777862548828","32.77777862548828"
"6746112","1647","1647","1647","32.77777862548828","32.77777862548828","32.77777862548828"
"6750208","1648","1648","1648","32.77777862548828","32.77777862548828","32.77777862548828"
"6754304","1649","1649","1649","32.77777862548828","32.77777862548828","32.77777862548828"
"6758400","1650","1650","1650","32.77777862548828","32.77777862548828","32.77777862548828"
"6762496","1651","1651","1651","32.77777862548828","32.77777862548828","32.77777862548828"
"6766592","1652","1652","1652","32.77777862548828","32.77777862548828","32.77777862548828"
"6770688","1653","1653","1653","32.77777862548828","32.77777862548828","32.77777862548828"
"6774784","1654","1654","1654","32.77777862548828","32.77777862548828","32.77777862548828"
"6778880","1655","1655","1655","32.77777862548828","32.77777862548828","32.77777862548828"
"6782976","1656","1656","1656","32.77777862548828","32.77777862548828","32.77777862548828"
"6787072","1657","1657","1657","32.77777862548828","32.77777862548828","32.77777862548828"
"6791168","1658","1658","1658","32.77777862548828","32.77777862548828","32.77777862548828"
"6795264","1659","1659","1659","32.77777862548828","32.77777862548828","32.77777862548828"
"6799360","1660","1660","1660","32.77777862548828","32.77777862548828","32.77777862548828"
"6803456","1661","1661","1661","32.77777862548828","32.77777862548828","32.77777862548828"
"6807552","1662","1662","1662","32.77777862548828","32.77777862548828","32.77777862548828"
"6811648","1663","1663","1663","32.77777862548828","32.77777862548828","32.77777862548828"
"6815744","1664","1664","1664","32.77777862548828","32.77777862548828","32.77777862548828"
"6819840","1665","1665","1665","32.77777862548828","32.77777862548828","32.77777862548828"
"6823936","1666","1666","1666","32.77777862548828","32.77777862548828","32.77777862548828"
"6828032","1667","1667","1667","32.77777862548828","32.77777862548828","32.77777862548828"
"6832128","1668","1668","1668","32.77777862548828","32.77777862548828","32.77777862548828"
"6836224","1669","1669","1669","32.77777862548828","32.77777862548828","32.77777862548828"
"6840320","1670","1670","1670","32.77777862548828","32.77777862548828","32.77777862548828"
