env_step,returned_episode_returns
4096,0
8192,0.012939453125
12288,0.165771484375
16384,0.36474609375
20480,0.399658203125
24576,0.51220703125
28672,0.5576171875
32768,0.635009765625
36864,0.66064453125
40960,0.67822265625
45056,0.57568359375
49152,0.50830078125
53248,0.495361328125
57344,0.576904296875
61440,0.4755859375
65536,0.544189453125
69632,0.569091796875
73728,0.486083984375
77824,0.47705078125
81920,0.45361328125
86016,0.453125
90112,0.49609375
94208,0.5322265625
98304,0.55810546875
102400,0.54248046875
106496,0.596923828125
110592,0.5888671875
114688,0.561279296875
118784,0.537109375
122880,0.69384765625
126976,0.70361328125
131072,0.6630859375
135168,0.5849609375
139264,0.548583984375
143360,0.6416015625
147456,0.67041015625
151552,0.66552734375
155648,0.741943359375
159744,0.81591796875
163840,0.678466796875
167936,0.6611328125
172032,0.731689453125
176128,0.762451171875
180224,0.722900390625
184320,0.835693359375
188416,0.87255859375
192512,0.815185546875
196608,0.760009765625
200704,0.85400390625
204800,0.85302734375
208896,0.76904296875
212992,0.642333984375
217088,0.73291015625
221184,0.746826171875
225280,0.695556640625
229376,0.720947265625
233472,0.8515625
237568,0.7919921875
241664,0.87744140625
245760,0.8173828125
249856,0.81982421875
253952,0.767333984375
258048,0.77197265625
262144,0.82177734375
266240,0.89013671875
270336,0.96142578125
274432,0.79248046875
278528,0.6328125
282624,0.6572265625
286720,0.6904296875
290816,0.779052734375
294912,0.85107421875
299008,0.944091796875
303104,0.911376953125
307200,0.9287109375
311296,1.010498046875
315392,1.091796875
319488,1.136474609375
323584,1.17236328125
327680,1.07568359375
331776,0.963623046875
335872,0.991943359375
339968,1.04931640625
344064,0.992431640625
348160,0.813720703125
352256,0.788330078125
356352,0.902587890625
360448,0.953125
364544,1.03564453125
368640,1.071533203125
372736,1.11083984375
376832,1.07275390625
380928,0.958740234375
385024,1.034912109375
389120,1.034423828125
393216,1.08935546875
397312,1.08349609375
401408,1.058837890625
405504,1.111328125
409600,1.321533203125
413696,1.291259765625
417792,1.255126953125
421888,1.004638671875
425984,0.94921875
430080,1.285888671875
434176,1.28662109375
438272,1.167724609375
442368,1.1904296875
446464,1.26611328125
450560,1.419677734375
454656,1.329833984375
458752,1.13427734375
462848,1.171875
466944,1.39111328125
471040,1.46240234375
475136,1.3515625
479232,1.228759765625
483328,1.220458984375
487424,1.322509765625
491520,1.40625
495616,1.464111328125
499712,1.639892578125
503808,1.642578125
507904,1.617919921875
512000,1.546142578125
516096,1.568359375
520192,1.619873046875
524288,1.66015625
528384,1.663330078125
532480,1.816650390625
536576,1.98779296875
540672,1.909423828125
544768,1.798583984375
548864,1.6484375
552960,1.61962890625
557056,1.51611328125
561152,1.63818359375
565248,1.643310546875
569344,1.697509765625
573440,1.60888671875
577536,1.526611328125
581632,1.55615234375
585728,1.7607421875
589824,2.07861328125
593920,2.05712890625
598016,2.185546875
602112,2.186767578125
606208,1.9638671875
610304,1.77197265625
614400,1.765380859375
618496,1.764892578125
622592,1.778076171875
626688,1.74609375
630784,1.779296875
634880,1.841796875
638976,2.251220703125
643072,2.21533203125
647168,2.122314453125
651264,1.98779296875
655360,2.09423828125
659456,2.2744140625
663552,2.187744140625
667648,1.86181640625
671744,1.835205078125
675840,1.907958984375
679936,1.9775390625
684032,2.173583984375
688128,2.255126953125
692224,2.121826171875
696320,2.153076171875
700416,2.28369140625
704512,2.38671875
708608,2.40380859375
712704,2.48486328125
716800,2.66015625
720896,2.783935546875
724992,2.66015625
729088,2.81103515625
733184,2.990234375
737280,2.6533203125
741376,2.401611328125
745472,2.177001953125
749568,2.252197265625
753664,2.377197265625
757760,2.441650390625
761856,2.385009765625
765952,2.49267578125
770048,2.36474609375
774144,2.59716796875
778240,2.72900390625
782336,2.853515625
786432,2.89404296875
790528,2.838623046875
794624,2.9453125
798720,3.17138671875
802816,3.194580078125
806912,3.031494140625
811008,2.6416015625
