env_step,returned_episode_returns
4096,0.30810546875
8192,1.744140625
12288,2.910400390625
16384,3.608154296875
20480,4.190185546875
24576,4.5234375
28672,4.367919921875
32768,4.371826171875
36864,3.946044921875
40960,3.865478515625
45056,3.823486328125
49152,4.09619140625
53248,4.364990234375
57344,4.195068359375
61440,4.2626953125
65536,4.156494140625
69632,4.427001953125
73728,4.264892578125
77824,4.5009765625
81920,4.42138671875
86016,4.285888671875
90112,3.989990234375
94208,4.234619140625
98304,4.375244140625
102400,4.419677734375
106496,4.795166015625
110592,4.464599609375
114688,4.289306640625
118784,4.115966796875
122880,4.14501953125
126976,4.125
131072,4.192138671875
135168,3.93408203125
139264,4.036376953125
143360,4.037841796875
147456,4.28125
151552,4.22998046875
155648,4.2099609375
159744,4.130126953125
163840,4.259521484375
167936,4.901611328125
172032,4.523193359375
176128,4.81396484375
180224,4.657958984375
184320,4.3310546875
188416,4.41064453125
192512,4.89501953125
196608,4.77734375
200704,4.920654296875
204800,4.751953125
208896,5.095703125
212992,4.840087890625
217088,5.115478515625
221184,5.01416015625
225280,5.315185546875
229376,5.791259765625
233472,5.580810546875
237568,5.310546875
241664,5.306640625
245760,5.1494140625
249856,5.031982421875
253952,5.263916015625
258048,4.740966796875
262144,4.777099609375
266240,4.970947265625
270336,5.15869140625
274432,5.43994140625
278528,5.419677734375
282624,5.408935546875
286720,5.732421875
290816,5.955810546875
294912,5.80419921875
299008,5.7158203125
303104,5.809326171875
307200,5.776123046875
311296,5.838134765625
315392,5.652587890625
319488,5.968994140625
323584,6.329345703125
327680,6.32421875
331776,6.36376953125
335872,6.09521484375
339968,6.5703125
344064,6.682373046875
348160,6.3408203125
352256,5.860107421875
356352,5.875732421875
360448,6.005859375
364544,6.093017578125
368640,6.512451171875
372736,6.1484375
376832,6.484375
380928,6.291015625
385024,6.211669921875
389120,6.533935546875
393216,6.203857421875
397312,5.637939453125
401408,6.1298828125
405504,5.92919921875
409600,6.421142578125
413696,6.608154296875
417792,6.6435546875
421888,6.4814453125
425984,6.068115234375
430080,5.860107421875
434176,6.117919921875
438272,6.695068359375
442368,6.672607421875
446464,6.985595703125
450560,7.36962890625
454656,7.496337890625
458752,7.490966796875
462848,7.2841796875
466944,7.4765625
471040,7.10546875
475136,7.6025390625
479232,7.416748046875
483328,6.64208984375
487424,7.033203125
491520,7.602783203125
495616,7.373291015625
499712,6.7373046875
503808,6.797119140625
507904,6.8505859375
512000,7.12353515625
516096,7.357177734375
520192,7.375244140625
524288,7.19287109375
528384,7.27490234375
532480,7.542724609375
536576,7.787109375
540672,7.462158203125
544768,7.4453125
548864,7.350830078125
552960,7.87451171875
557056,8.29931640625
561152,8.38134765625
565248,8.505615234375
569344,8.73974609375
573440,8.451171875
577536,8.50927734375
581632,8.189208984375
585728,7.8271484375
589824,7.990478515625
593920,8.67236328125
598016,8.927978515625
602112,8.179931640625
606208,8.62109375
610304,8.5576171875
614400,8.0576171875
618496,8.112060546875
622592,8.125244140625
626688,8.538818359375
630784,8.5615234375
634880,8.377685546875
638976,7.84130859375
643072,7.974609375
647168,8.361328125
651264,8.28515625
655360,8.797119140625
659456,8.643798828125
663552,8.456787109375
667648,8.58642578125
671744,8.262939453125
675840,8.26513671875
679936,8.75048828125
684032,9.051025390625
688128,8.798583984375
692224,8.979736328125
696320,9.608642578125
700416,10.340087890625
704512,10.572509765625
708608,10.459716796875
712704,9.9716796875
716800,9.89697265625
720896,9.743408203125
724992,9.893310546875
729088,10.013427734375
733184,9.8193359375
737280,10.16015625
741376,9.932373046875
745472,10.24560546875
749568,9.738525390625
753664,9.25634765625
757760,8.9453125
761856,8.81103515625
765952,9.35791015625
770048,9.5634765625
774144,9.53857421875
778240,10.5029296875
782336,10.880615234375
786432,11.293212890625
790528,11.582763671875
794624,12.039306640625
798720,11.791015625
802816,12.031982421875
806912,11.843994140625
811008,11.578125
815104,11.416748046875
819200,11.412109375
823296,11.227783203125
827392,11.092041015625
831488,11.18994140625
835584,11.85302734375
839680,12.10205078125
843776,11.771484375
847872,11.1787109375
851968,11.78857421875
856064,11.907470703125
860160,11.85498046875
864256,12.431396484375
868352,12.358154296875
872448,12.419189453125
876544,12.427001953125
880640,12.434326171875
884736,12.0244140625
888832,11.234619140625
892928,10.43115234375
897024,10.18310546875
901120,10.236328125
905216,10.342529296875
909312,10.226806640625
913408,10.62158203125
917504,11.106689453125
921600,11.414306640625
925696,11.827392578125
929792,12.760009765625
933888,12.752685546875
937984,12.5517578125
942080,12.235595703125
946176,12.332275390625
950272,12.11474609375
954368,12.46875
958464,12.860595703125
962560,13.1103515625
966656,12.74853515625
970752,13.219970703125
974848,13.60888671875
978944,13.87060546875
983040,14.08740234375
987136,14.1396484375
991232,13.862548828125
995328,13.287109375
999424,12.97998046875
1003520,12.954345703125
1007616,12.705810546875
1011712,12.852783203125
1015808,13.583251953125
1019904,13.41162109375
1024000,13.757080078125
1028096,14.352783203125
1032192,13.990234375
1036288,14.09228515625
1040384,13.770263671875
1044480,13.227294921875
1048576,13.1337890625
1052672,13.320068359375
1056768,13.552490234375
1060864,13.307373046875
1064960,13.125732421875
1069056,13.15966796875
1073152,12.550048828125
1077248,12.749267578125
1081344,12.908203125
1085440,13.00830078125
1089536,12.848388671875
1093632,13.279296875
1097728,14.1005859375
1101824,14.197509765625
1105920,14.2119140625
1110016,14.405029296875
1114112,13.951904296875
1118208,13.994384765625
1122304,14.56689453125
1126400,14.384765625
1130496,14.14404296875
1134592,13.900146484375
1138688,13.798583984375
1142784,14.42138671875
1146880,15.328857421875
1150976,15.690185546875
1155072,15.532470703125
1159168,15.593017578125
1163264,15.876708984375
1167360,16.060791015625
1171456,15.584716796875
1175552,15.7001953125
1179648,15.275634765625
1183744,14.8583984375
1187840,15.121337890625
1191936,15.32666015625
1196032,15.817626953125
1200128,16.56640625
1204224,16.872314453125
1208320,16.880859375
1212416,17.389892578125
1216512,16.921142578125
1220608,16.51318359375
1224704,15.85791015625
1228800,16.694091796875
1232896,16.078369140625
1236992,15.172119140625
1241088,15.27099609375
1245184,14.86279296875
1249280,15.444580078125
1253376,15.285400390625
1257472,15.1689453125
1261568,15.440185546875
1265664,15.966796875
1269760,16.38134765625
1273856,16.523193359375
1277952,17.201416015625
1282048,16.99853515625
1286144,16.368896484375
1290240,16.38671875
1294336,16.150146484375
1298432,16.263671875
1302528,16.49658203125
1306624,16.700439453125
1310720,16.616455078125
1314816,16.639892578125
1318912,17.18896484375
1323008,17.8369140625
1327104,17.986328125
1331200,17.4404296875
1335296,17.389404296875
1339392,16.8681640625
1343488,17.409423828125
1347584,17.287109375
