env_step,returned_episode_returns
4096,0.0
8192,0.012939453125
12288,0.165771484375
16384,0.36474609375
20480,0.399658203125
24576,0.513671875
28672,0.555908203125
32768,0.626953125
36864,0.640625
40960,0.7001953125
45056,0.62109375
49152,0.497802734375
53248,0.521240234375
57344,0.54345703125
61440,0.4716796875
65536,0.5556640625
69632,0.649169921875
73728,0.640869140625
77824,0.554443359375
81920,0.46435546875
86016,0.53759765625
90112,0.610107421875
94208,0.6396484375
98304,0.611572265625
102400,0.63916015625
106496,0.631103515625
110592,0.607666015625
114688,0.638427734375
118784,0.608642578125
122880,0.596435546875
126976,0.525634765625
131072,0.54443359375
135168,0.60302734375
139264,0.569091796875
143360,0.57177734375
147456,0.495361328125
151552,0.58447265625
155648,0.77197265625
159744,0.779541015625
163840,0.77392578125
167936,0.772705078125
172032,0.631103515625
176128,0.718017578125
180224,0.61083984375
184320,0.753173828125
188416,0.76220703125
192512,0.6923828125
196608,0.7431640625
200704,0.7041015625
204800,0.70166015625
208896,0.7265625
212992,0.814453125
217088,0.82568359375
221184,0.78857421875
225280,0.785888671875
229376,0.681884765625
233472,0.62060546875
237568,0.70703125
241664,0.7939453125
245760,0.714111328125
249856,0.6806640625
253952,0.6748046875
258048,0.840087890625
262144,0.86669921875
266240,0.908935546875
270336,0.873046875
274432,0.95556640625
278528,0.888916015625
282624,0.848876953125
286720,0.755859375
290816,0.749267578125
294912,0.894287109375
299008,0.942138671875
303104,0.90576171875
307200,0.913330078125
311296,1.06103515625
315392,1.0693359375
319488,0.901123046875
323584,0.89697265625
327680,0.9072265625
331776,0.91455078125
335872,0.884765625
339968,0.896484375
344064,0.877197265625
348160,1.03955078125
352256,0.865234375
356352,0.850341796875
360448,0.935546875
364544,0.992431640625
368640,1.060546875
372736,1.193603515625
376832,1.21484375
380928,1.0927734375
385024,1.04248046875
389120,1.1689453125
393216,1.325439453125
397312,1.319091796875
401408,1.22216796875
405504,1.060791015625
409600,1.09130859375
413696,1.048095703125
417792,0.992919921875
421888,1.076416015625
425984,1.249755859375
430080,1.411376953125
434176,1.33837890625
438272,1.3017578125
442368,1.2021484375
446464,1.2275390625
450560,1.285400390625
454656,1.30810546875
458752,1.33349609375
462848,1.271240234375
466944,1.42724609375
471040,1.402099609375
475136,1.37548828125
479232,1.52294921875
483328,1.59521484375
487424,1.371826171875
491520,1.181640625
495616,1.227783203125
499712,1.346923828125
503808,1.483154296875
507904,1.4716796875
512000,1.548828125
516096,1.591064453125
520192,1.703125
524288,1.700439453125
528384,1.833251953125
532480,1.704345703125
536576,1.6591796875
540672,1.45654296875
544768,1.516357421875
548864,1.664306640625
552960,1.76904296875
557056,1.833251953125
561152,1.77490234375
565248,1.7314453125
569344,1.70751953125
573440,1.701904296875
577536,1.814453125
581632,1.723876953125
585728,1.559814453125
589824,1.545654296875
593920,1.7333984375
598016,2.03173828125
602112,2.143798828125
606208,2.289306640625
610304,2.16162109375
614400,2.1787109375
618496,2.060302734375
622592,1.948486328125
626688,1.870361328125
630784,1.821044921875
634880,1.789306640625
638976,1.952392578125
643072,1.9619140625
647168,1.988525390625
651264,1.908935546875
655360,1.950439453125
659456,1.945556640625
663552,1.803466796875
667648,1.786865234375
671744,1.858642578125
675840,2.0244140625
679936,2.103271484375
684032,2.290283203125
688128,2.219970703125
692224,2.118896484375
696320,2.249755859375
700416,2.18603515625
704512,1.944580078125
708608,1.885009765625
712704,2.005615234375
716800,2.08984375
720896,1.9560546875
724992,2.00146484375
729088,1.999267578125
733184,2.047119140625
737280,2.197265625
741376,2.195068359375
745472,2.172119140625
749568,2.284912109375
753664,2.134765625
757760,2.41455078125
761856,2.66943359375
