env_step,returned_episode_returns
4096,0.0
8192,0.012939453125
12288,0.165771484375
16384,0.36474609375
20480,0.399658203125
24576,0.513671875
28672,0.555908203125
32768,0.626953125
36864,0.6337890625
40960,0.7060546875
45056,0.620849609375
49152,0.509033203125
53248,0.532470703125
57344,0.576171875
61440,0.45654296875
65536,0.55859375
69632,0.61572265625
73728,0.57568359375
77824,0.560791015625
81920,0.46533203125
86016,0.508544921875
90112,0.482421875
94208,0.539794921875
98304,0.513671875
102400,0.5419921875
106496,0.58984375
110592,0.539306640625
114688,0.571533203125
118784,0.550048828125
122880,0.609130859375
126976,0.589111328125
131072,0.583984375
135168,0.632568359375
139264,0.653076171875
143360,0.64013671875
147456,0.684326171875
151552,0.730224609375
155648,0.74462890625
159744,0.693115234375
163840,0.667724609375
167936,0.6591796875
172032,0.677734375
176128,0.75439453125
180224,0.765380859375
184320,0.665283203125
188416,0.66748046875
192512,0.688232421875
196608,0.7373046875
200704,0.776123046875
204800,0.75439453125
208896,0.7197265625
212992,0.710205078125
217088,0.763916015625
221184,0.715087890625
225280,0.677001953125
229376,0.761962890625
233472,0.814208984375
237568,0.8203125
241664,0.76611328125
245760,0.81298828125
249856,0.791259765625
253952,0.77001953125
258048,0.795166015625
262144,0.896484375
266240,1.056884765625
270336,1.023193359375
274432,0.86865234375
278528,0.736572265625
282624,0.77490234375
286720,0.862548828125
290816,1.001953125
294912,1.027587890625
299008,1.03955078125
303104,1.05810546875
307200,1.1171875
311296,1.009033203125
315392,0.894775390625
319488,0.79541015625
323584,0.836669921875
327680,1.031005859375
331776,0.945556640625
335872,0.97119140625
339968,1.067626953125
344064,1.07177734375
348160,1.07373046875
352256,1.26025390625
356352,1.0546875
360448,1.019775390625
364544,0.91064453125
368640,0.92138671875
372736,1.01123046875
376832,1.032958984375
380928,0.985107421875
385024,0.958251953125
389120,1.064453125
393216,1.0029296875
397312,1.055419921875
401408,0.98974609375
405504,1.14697265625
409600,1.185546875
413696,1.078369140625
417792,1.142822265625
421888,1.2216796875
425984,1.33447265625
430080,1.23388671875
434176,1.135986328125
438272,1.21728515625
442368,1.315673828125
446464,1.369140625
450560,1.4697265625
454656,1.2060546875
458752,1.2578125
462848,1.3623046875
466944,1.524169921875
471040,1.640380859375
475136,1.545654296875
479232,1.427490234375
483328,1.333251953125
487424,1.21875
491520,1.164794921875
495616,1.291748046875
499712,1.437744140625
503808,1.406982421875
507904,1.50244140625
512000,1.552490234375
516096,1.597900390625
520192,1.487548828125
524288,1.511962890625
528384,1.5869140625
532480,1.60986328125
536576,1.287109375
540672,1.140380859375
544768,1.2021484375
548864,1.397705078125
552960,1.373779296875
557056,1.4912109375
561152,1.51513671875
565248,1.368408203125
569344,1.259765625
573440,1.217529296875
577536,1.27392578125
581632,1.466064453125
585728,1.4951171875
589824,1.718505859375
593920,1.922607421875
598016,2.016357421875
602112,2.115966796875
606208,1.99267578125
610304,1.985107421875
614400,2.053466796875
618496,2.055419921875
622592,2.176025390625
626688,2.1669921875
630784,2.05859375
634880,1.864013671875
638976,1.932373046875
643072,1.9140625
647168,1.96044921875
651264,1.968505859375
655360,2.08154296875
659456,2.198974609375
663552,2.202392578125
667648,2.079833984375
671744,2.157470703125
675840,2.163330078125
679936,1.927734375
684032,1.84716796875
688128,1.83251953125
692224,1.851806640625
696320,1.924560546875
700416,2.07763671875
704512,2.36572265625
708608,2.454345703125
712704,2.498779296875
716800,2.581298828125
720896,2.358642578125
724992,2.7529296875
729088,2.71484375
733184,2.59716796875
737280,2.822509765625
741376,2.476806640625
745472,2.4296875
749568,2.378173828125
753664,2.4541015625
757760,2.348388671875
761856,2.376953125
