env_step,pqn_SpaceInvaders-MinAtar - test_returned_episode_returns
5894144,153
5898240,153
5902336,153
5906432,153
5910528,153
5914624,153
5918720,153
5922816,153
5926912,153
5931008,153
5935104,153
5939200,153
5943296,153
5947392,153
5951488,153
5955584,153
5959680,153
5963776,153
5967872,153
5971968,153
5976064,153
5980160,153
5984256,153
5988352,153
5992448,153
5996544,156
6000640,156
6004736,156
6008832,156
6012928,156
6017024,156
6021120,156
6025216,156
6029312,156
6033408,156
6037504,156
6041600,156
6045696,156
6049792,156
6053888,156
6057984,156
6062080,156
6066176,156
6070272,156
6074368,156
6078464,156
6082560,156
6086656,156
6090752,156
6094848,156
6098944,156
6103040,156
6107136,156
6111232,156
6115328,156
6119424,156
6123520,156
6127616,156
6131712,156
6135808,156
6139904,156
6144000,156
6148096,156
6152192,156
6156288,156
6160384,156
6164480,156
6168576,156
6172672,156
6176768,156
6180864,156
6184960,156
6189056,156
6193152,156
6197248,156
6201344,156
6205440,156
6209536,156
6213632,156
6217728,156
6221824,156
6225920,156
6230016,156
6234112,156
6238208,156
6242304,156
6246400,156
6250496,156
6254592,156
6258688,156
6262784,156
6266880,156
6270976,156
6275072,156
6279168,156
6283264,156
6287360,156
6291456,156
6295552,156
6299648,156
6303744,156
6307840,156
6311936,156
6316032,156
6320128,156
6324224,156
6328320,156
6332416,156
6336512,156
6340608,156
6344704,156
6348800,156
6352896,156
6356992,156
6361088,156
6365184,156
6369280,156
6373376,156
6377472,156
6381568,156
6385664,156
6389760,156
6393856,156
6397952,156
6402048,156
6406144,156
6410240,156
6414336,156
6418432,156
6422528,156
6426624,156
6430720,156
6434816,156
6438912,156
6443008,156
6447104,156
6451200,156
6455296,156
6459392,156
6463488,156
6467584,156
6471680,156
6475776,156
6479872,156
6483968,156
6488064,156
6492160,156
6496256,156
6500352,156
6504448,156
6508544,156
6512640,156
6516736,156
6520832,156
6524928,156
6529024,156
6533120,156
6537216,156
6541312,156
6545408,156
6549504,156
6553600,156
6557696,156
6561792,156
6565888,156
6569984,156
6574080,156
6578176,156
6582272,156
6586368,156
6590464,156
6594560,156
6598656,156
6602752,156
6606848,156
6610944,156
6615040,156
6619136,156
6623232,156
6627328,156
6631424,156
6635520,156
6639616,156
6643712,156
6647808,156
6651904,156
6656000,156
6660096,156
6664192,156
6668288,156
6672384,156
6676480,156
6680576,156
6684672,156
6688768,156
6692864,156
6696960,156
6701056,156
6705152,156
6709248,156
6713344,156
6717440,156
6721536,156
6725632,156
6729728,156
6733824,156
6737920,156
6742016,156
6746112,156
6750208,156
6754304,156
6758400,156
6762496,156
6766592,156
6770688,156
6774784,156
6778880,156
6782976,156
6787072,156
6791168,156
6795264,156
6799360,156
6803456,156
6807552,156
6811648,156
6815744,156
6819840,156
6823936,156
6828032,156
6832128,156
6836224,156
6840320,156
6844416,156
6848512,156
6852608,156
6856704,156
6860800,156
6864896,156
6868992,156
6873088,156
6877184,156
6881280,156
6885376,156
6889472,156
6893568,156
6897664,156
6901760,156
6905856,156
6909952,156
6914048,156
6918144,156
6922240,156
6926336,156
6930432,156
6934528,156
6938624,156
6942720,156
6946816,156
6950912,156
6955008,156
6959104,156
6963200,156
6967296,156
6971392,156
6975488,156
6979584,156
6983680,156
6987776,156
6991872,156
6995968,146
7000064,146
7004160,146
7008256,146
7012352,146
7016448,146
7020544,146
7024640,146
7028736,146
7032832,146
7036928,146
7041024,146
7045120,146
7049216,146
7053312,146
7057408,146
7061504,146
7065600,146
7069696,146
7073792,146
7077888,146
7081984,146
7086080,146
7090176,146
7094272,146
7098368,146
7102464,146
7106560,146
7110656,146
7114752,146
7118848,146
7122944,146
7127040,146
7131136,146
7135232,146
7139328,146
7143424,146
7147520,146
7151616,146
7155712,146
7159808,146
7163904,146
7168000,146
7172096,146
7176192,146
7180288,146
7184384,146
7188480,146
7192576,146
7196672,146
7200768,146
7204864,146
7208960,146
7213056,146
7217152,146
7221248,146
7225344,146
7229440,146
7233536,146
7237632,146
7241728,146
7245824,146
7249920,146
7254016,146
7258112,146
7262208,146
7266304,146
7270400,146
7274496,146
7278592,146
7282688,146
7286784,146
7290880,146
7294976,146
7299072,146
7303168,146
7307264,146
7311360,146
7315456,146
7319552,146
7323648,146
7327744,146
7331840,146
7335936,146
7340032,146
7344128,146
7348224,146
7352320,146
7356416,146
7360512,146
7364608,146
7368704,146
7372800,146
7376896,146
7380992,146
7385088,146
7389184,146
7393280,146
7397376,146
7401472,146
7405568,146
7409664,146
7413760,146
7417856,146
7421952,146
7426048,146
7430144,146
7434240,146
7438336,146
7442432,146
7446528,146
7450624,146
7454720,146
7458816,146
7462912,146
7467008,146
7471104,146
7475200,146
7479296,146
7483392,146
7487488,146
7491584,146
7495680,146
7499776,146
7503872,146
7507968,146
7512064,146
7516160,146
7520256,146
7524352,146
7528448,146
7532544,146
7536640,146
7540736,146
7544832,146
7548928,146
7553024,146
7557120,146
7561216,146
7565312,146
7569408,146
7573504,146
7577600,146
7581696,146
7585792,146
7589888,146
7593984,146
7598080,146
7602176,146
7606272,146
7610368,146
7614464,146
7618560,146
7622656,146
7626752,146
7630848,146
7634944,146
7639040,146
7643136,146
7647232,146
7651328,146
7655424,146
7659520,146
7663616,146
7667712,146
7671808,146
7675904,146
7680000,146
7684096,146
7688192,146
7692288,146
7696384,146
7700480,146
7704576,146
7708672,146
7712768,146
7716864,146
7720960,146
7725056,146
7729152,146
7733248,146
7737344,146
7741440,146
7745536,146
7749632,146
7753728,146
7757824,146
7761920,146
7766016,146
7770112,146
7774208,146
7778304,146
7782400,146
7786496,146
7790592,146
7794688,146
7798784,146
7802880,146
7806976,146
7811072,146
7815168,146
7819264,146
7823360,146
7827456,146
7831552,146
7835648,146
7839744,146
7843840,146
7847936,146
7852032,146
7856128,146
7860224,146
7864320,146
7868416,146
7872512,146
7876608,146
7880704,146
7884800,146
7888896,146
7892992,146
7897088,146
7901184,146
7905280,146
7909376,146
7913472,146
7917568,146
7921664,146
7925760,146
7929856,146
7933952,146
7938048,146
7942144,146
7946240,146
7950336,146
7954432,146
7958528,146
7962624,146
7966720,146
7970816,146
7974912,146
7979008,146
7983104,146
7987200,146
7991296,146
7995392,148
7999488,148
8003584,148
8007680,148
8011776,148
8015872,148
8019968,148
8024064,148
8028160,148
8032256,148
8036352,148
8040448,148
8044544,148
8048640,148
8052736,148
8056832,148
8060928,148
8065024,148
8069120,148
8073216,148
8077312,148
8081408,148
8085504,148
8089600,148
8093696,148
8097792,148
8101888,148
8105984,148
8110080,148
8114176,148
8118272,148
8122368,148
8126464,148
8130560,148
8134656,148
8138752,148
8142848,148
8146944,148
8151040,148
8155136,148
8159232,148
8163328,148
8167424,148
8171520,148
8175616,148
8179712,148
8183808,148
8187904,148
8192000,148
8196096,148
8200192,148
8204288,148
8208384,148
8212480,148
8216576,148
8220672,148
8224768,148
8228864,148
8232960,148
8237056,148
8241152,148
8245248,148
8249344,148
8253440,148
8257536,148
8261632,148
8265728,148
8269824,148
8273920,148
8278016,148
8282112,148
8286208,148
8290304,148
8294400,148
8298496,148
8302592,148
8306688,148
8310784,148
8314880,148
8318976,148
8323072,148
8327168,148
8331264,148
8335360,148
8339456,148
8343552,148
8347648,148
8351744,148
8355840,148
8359936,148
8364032,148
8368128,148
8372224,148
8376320,148
8380416,148
8384512,148
8388608,148
8392704,148
8396800,148
8400896,148
8404992,148
8409088,148
8413184,148
8417280,148
8421376,148
8425472,148
8429568,148
8433664,148
8437760,148
8441856,148
8445952,148
8450048,148
8454144,148
8458240,148
8462336,148
8466432,148
8470528,148
8474624,148
8478720,148
8482816,148
8486912,148
8491008,148
8495104,148
8499200,148
8503296,148
8507392,148
8511488,148
8515584,148
8519680,148
8523776,148
8527872,148
8531968,148
8536064,148
8540160,148
8544256,148
8548352,148
8552448,148
8556544,148
8560640,148
8564736,148
8568832,148
8572928,148
8577024,148
8581120,148
8585216,148
8589312,148
8593408,148
8597504,148
8601600,148
8605696,148
8609792,148
8613888,148
8617984,148
8622080,148
8626176,148
8630272,148
8634368,148
8638464,148
8642560,148
8646656,148
8650752,148
8654848,148
8658944,148
8663040,148
8667136,148
8671232,148
8675328,148
8679424,148
8683520,148
8687616,148
8691712,148
8695808,148
8699904,148
8704000,148
8708096,148
8712192,148
8716288,148
8720384,148
8724480,148
8728576,148
8732672,148
8736768,148
8740864,148
8744960,148
8749056,148
8753152,148
8757248,148
8761344,148
8765440,148
8769536,148
8773632,148
8777728,148
8781824,148
8785920,148
8790016,148
8794112,148
8798208,148
8802304,148
8806400,148
8810496,148
8814592,148
8818688,148
8822784,148
8826880,148
8830976,148
8835072,148
8839168,148
8843264,148
8847360,148
8851456,148
8855552,148
8859648,148
8863744,148
8867840,148
8871936,148
8876032,148
8880128,148
8884224,148
8888320,148
8892416,148
8896512,148
8900608,148
8904704,148
8908800,148
8912896,148
8916992,148
8921088,148
8925184,148
8929280,148
8933376,148
8937472,148
8941568,148
8945664,148
8949760,148
8953856,148
8957952,148
8962048,148
8966144,148
8970240,148
8974336,148
8978432,148
8982528,148
8986624,148
8990720,148
8994816,154
8998912,154
9003008,154
9007104,154
9011200,154
9015296,154
9019392,154
9023488,154
9027584,154
9031680,154
9035776,154
9039872,154
9043968,154
9048064,154
9052160,154
9056256,154
9060352,154
9064448,154
9068544,154
9072640,154
9076736,154
9080832,154
9084928,154
9089024,154
9093120,154
9097216,154
9101312,154
9105408,154
9109504,154
9113600,154
9117696,154
9121792,154
9125888,154
9129984,154
9134080,154
9138176,154
9142272,154
9146368,154
9150464,154
9154560,154
9158656,154
9162752,154
9166848,154
9170944,154
9175040,154
9179136,154
9183232,154
9187328,154
9191424,154
9195520,154
9199616,154
9203712,154
9207808,154
9211904,154
9216000,154
9220096,154
9224192,154
9228288,154
9232384,154
9236480,154
9240576,154
9244672,154
9248768,154
9252864,154
9256960,154
9261056,154
9265152,154
9269248,154
9273344,154
9277440,154
9281536,154
9285632,154
9289728,154
9293824,154
9297920,154
9302016,154
9306112,154
9310208,154
9314304,154
9318400,154
9322496,154
9326592,154
9330688,154
9334784,154
9338880,154
9342976,154
9347072,154
9351168,154
9355264,154
9359360,154
9363456,154
9367552,154
9371648,154
9375744,154
9379840,154
9383936,154
9388032,154
9392128,154
9396224,154
9400320,154
9404416,154
9408512,154
9412608,154
9416704,154
9420800,154
9424896,154
9428992,154
9433088,154
9437184,154
9441280,154
9445376,154
9449472,154
9453568,154
9457664,154
9461760,154
9465856,154
9469952,154
9474048,154
9478144,154
9482240,154
9486336,154
9490432,154
9494528,154
9498624,154
9502720,154
9506816,154
9510912,154
9515008,154
9519104,154
9523200,154
9527296,154
9531392,154
9535488,154
9539584,154
9543680,154
9547776,154
9551872,154
9555968,154
9560064,154
9564160,154
9568256,154
9572352,154
9576448,154
9580544,154
9584640,154
9588736,154
9592832,154
9596928,154
9601024,154
9605120,154
9609216,154
9613312,154
9617408,154
9621504,154
9625600,154
9629696,154
9633792,154
9637888,154
9641984,154
9646080,154
9650176,154
9654272,154
9658368,154
9662464,154
9666560,154
9670656,154
9674752,154
