env_step,pqn_SpaceInvaders-MinAtar - returned_episode_returns
1003520,14.961181640625
1007616,14.71337890625
1011712,15.1494140625
1015808,15.3076171875
1019904,15.3974609375
1024000,15.556396484375
1028096,15.62158203125
1032192,15.9150390625
1036288,15.88330078125
1040384,15.411865234375
1044480,15.678955078125
1048576,14.96533203125
1052672,14.71484375
1056768,14.10986328125
1060864,14.037109375
1064960,14.410400390625
1069056,14.870849609375
1073152,15.311279296875
1077248,15.967041015625
1081344,16.535400390625
1085440,16.69580078125
1089536,17.004638671875
1093632,16.27001953125
1097728,15.659912109375
1101824,15.7177734375
1105920,15.8955078125
1110016,15.810302734375
1114112,15.530517578125
1118208,15.98388671875
1122304,16.324951171875
1126400,15.294189453125
1130496,15.3623046875
1134592,16.132080078125
1138688,16.583251953125
1142784,16.067138671875
1146880,16.442138671875
1150976,16.025146484375
1155072,16.403564453125
1159168,16.05126953125
1163264,16.31689453125
1167360,16.522705078125
1171456,16.7666015625
1175552,16.498046875
1179648,16.808837890625
1183744,17.312744140625
1187840,17.3544921875
1191936,17.1943359375
1196032,17.28857421875
1200128,17.6923828125
1204224,17.7666015625
1208320,17.361572265625
1212416,17.336181640625
1216512,17.629638671875
1220608,17.907958984375
1224704,18.5166015625
1228800,19.076416015625
1232896,19.421875
1236992,19.288330078125
1241088,18.686279296875
1245184,17.9169921875
1249280,18.052001953125
1253376,17.794677734375
1257472,17.2021484375
1261568,17.2939453125
1265664,18.094482421875
1269760,18.094482421875
1273856,18.176513671875
1277952,18.083984375
1282048,18.333984375
1286144,18.2392578125
1290240,17.885986328125
1294336,18.610595703125
1298432,18.855712890625
1302528,19.025634765625
1306624,19.1787109375
1310720,19.039794921875
1314816,19.238037109375
1318912,19.782958984375
1323008,20.005615234375
1327104,19.958740234375
1331200,20.180419921875
1335296,20.335205078125
1339392,20.41357421875
1343488,20.154052734375
1347584,19.527099609375
1351680,19.738037109375
1355776,20.08154296875
1359872,20.53564453125
1363968,20.406982421875
1368064,21.11767578125
1372160,21.309814453125
1376256,21.066650390625
1380352,20.47509765625
1384448,20.646728515625
1388544,20.429931640625
1392640,20.23095703125
1396736,20.52880859375
1400832,20.132568359375
1404928,20.2099609375
1409024,19.951171875
1413120,19.657958984375
1417216,20.123779296875
1421312,20.3662109375
1425408,19.9140625
1429504,19.397705078125
1433600,19.5625
1437696,19.667724609375
1441792,20.305908203125
1445888,20.9013671875
1449984,21.38916015625
1454080,21.996826171875
1458176,22.7001953125
1462272,22.505615234375
1466368,22.592529296875
1470464,22.9072265625
1474560,22.755859375
1478656,22.729248046875
1482752,22.3876953125
1486848,21.9794921875
1490944,21.276123046875
1495040,21.106689453125
1499136,21.536865234375
1503232,21.297119140625
1507328,20.972412109375
1511424,20.65576171875
1515520,19.97216796875
1519616,20.049072265625
1523712,20.340576171875
1527808,19.894775390625
1531904,20.241943359375
1536000,20.6171875
1540096,20.62109375
1544192,20.505126953125
1548288,21.2119140625
1552384,21.001708984375
1556480,21.12060546875
1560576,21.101318359375
1564672,21.582763671875
1568768,21.71630859375
1572864,22.601806640625
1576960,23.1826171875
1581056,23.784912109375
1585152,23.961181640625
1589248,23.554931640625
1593344,23.157958984375
1597440,23.375
1601536,24.43310546875
1605632,24.58544921875
1609728,24.586669921875
1613824,25.11279296875
1617920,25.20947265625
1622016,25.070068359375
1626112,25.5107421875
1630208,25.025634765625
1634304,25.264404296875
1638400,25.931884765625
1642496,26.156982421875
1646592,25.248046875
1650688,25.50390625
1654784,25.555908203125
1658880,24.792236328125
1662976,24.11083984375
1667072,23.9140625
1671168,23.911865234375
1675264,24.1435546875
1679360,23.77490234375
1683456,24.317138671875
1687552,24.59228515625
1691648,24.722412109375
1695744,24.83740234375
1699840,24.759521484375
1703936,25.394775390625
1708032,26.047607421875
1712128,26.198974609375
1716224,25.99951171875
1720320,26.1806640625
1724416,26.43896484375
1728512,26.1923828125
1732608,26.078125
1736704,25.687255859375
1740800,25.64892578125
1744896,26.04345703125
1748992,26.388916015625
1753088,25.75634765625
1757184,25.76513671875
1761280,26.52294921875
1765376,26.91552734375
1769472,26.8193359375
1773568,26.554443359375
1777664,26.373779296875
1781760,26.478271484375
1785856,27.353759765625
1789952,27.07373046875
1794048,26.80322265625
1798144,26.7236328125
1802240,27.260986328125
1806336,27.289794921875
1810432,27.224609375
1814528,27.35205078125
1818624,26.96875
1822720,27.0517578125
1826816,27.631591796875
1830912,27.512451171875
1835008,27.93994140625
1839104,28.203857421875
1843200,27.7373046875
1847296,28.402587890625
1851392,28.554443359375
1855488,28.221923828125
1859584,28.282958984375
1863680,28.5185546875
1867776,28.3740234375
1871872,28.882568359375
1875968,28.9873046875
1880064,28.402587890625
1884160,28.354736328125
1888256,28.1650390625
1892352,28.298095703125
1896448,28.666015625
1900544,28.0087890625
1904640,27.812255859375
1908736,27.880859375
1912832,28.807861328125
1916928,28.9541015625
1921024,29.357666015625
1925120,29.99609375
1929216,31.740478515625
1933312,31.787353515625
1937408,31.558837890625
1941504,31.920654296875
1945600,31.957763671875
1949696,32.09765625
1953792,31.990966796875
1957888,31.183837890625
1961984,31.04345703125
1966080,31.49267578125
1970176,31.564453125
1974272,31.631103515625
1978368,32.067626953125
1982464,32.014404296875
1986560,32.286865234375
1990656,32.090576171875
1994752,31.848388671875
1998848,32.1201171875
2002944,32.43701171875
2007040,33.47265625
2011136,34.095947265625
2015232,34.24365234375
2019328,35.01904296875
2023424,35.505859375
2027520,37.35888671875
2031616,37.525390625
2035712,36.65771484375
2039808,36.689453125
2043904,37.142822265625
2048000,36.83056640625
2052096,36.803955078125
2056192,35.610595703125
2060288,35.989501953125
2064384,36.43017578125
2068480,37.468994140625
2072576,37.1083984375
2076672,37.011962890625
2080768,36.123779296875
2084864,35.60400390625
2088960,35.499267578125
2093056,35.833251953125
2097152,34.509521484375
2101248,33.5283203125
2105344,33.988525390625
2109440,34.435546875
2113536,34.736328125
2117632,36.08203125
2121728,37.2109375
2125824,38.67236328125
2129920,39.008544921875
2134016,39.539306640625
2138112,40.0166015625
2142208,42.30859375
2146304,42.915771484375
2150400,42.58740234375
2154496,41.952880859375
2158592,40.041259765625
2162688,39.623779296875
2166784,40.90283203125
2170880,41.199462890625
2174976,41.288330078125
2179072,41.634033203125
2183168,41.292724609375
2187264,41.000732421875
2191360,41.898193359375
2195456,41.92138671875
2199552,40.865966796875
2203648,41.270751953125
2207744,41.93115234375
2211840,42.71826171875
2215936,44.58154296875
2220032,43.462158203125
2224128,44.507080078125
2228224,45.89404296875
2232320,46.456787109375
2236416,46.6806640625
2240512,44.94140625
2244608,41.7646484375
2248704,40.54296875
2252800,40.945068359375
2256896,41.26708984375
2260992,41.881103515625
2265088,40.9833984375
2269184,40.601806640625
2273280,40.1689453125
2277376,41.311279296875
2281472,40.125732421875
2285568,39.385498046875
2289664,39.50341796875
2293760,40.368896484375
2297856,40.816162109375
2301952,41.873046875
2306048,42.43505859375
2310144,42.196533203125
2314240,42.456787109375
2318336,42.94384765625
2322432,44.046142578125
2326528,44.982421875
2330624,45.622802734375
2334720,47.004638671875
2338816,48.7060546875
2342912,48.08837890625
2347008,49.912353515625
2351104,51.247802734375
2355200,50.95849609375
2359296,51.05517578125
2363392,50.973388671875
2367488,50.647216796875
2371584,49.710693359375
2375680,49.02001953125
2379776,47.889892578125
2383872,46.732666015625
2387968,45.82666015625
2392064,44.854736328125
2396160,44.340087890625
2400256,44.0498046875
2404352,44.810546875
2408448,44.631103515625
2412544,45.27197265625
2416640,44.63037109375
2420736,44.438232421875
2424832,44.918212890625
2428928,46.56591796875
2433024,47.17578125
2437120,47.17236328125
2441216,46.27783203125
2445312,45.939453125
2449408,45.352294921875
2453504,46.119873046875
2457600,46.588134765625
2461696,47.23828125
2465792,46.92529296875
2469888,47.95654296875
2473984,48.748046875
2478080,49.697998046875
2482176,50.803955078125
2486272,52.94189453125
2490368,54.6201171875
2494464,55.4892578125
2498560,54.743896484375
2502656,54.745849609375
2506752,55.377197265625
2510848,53.682861328125
2514944,50.94873046875
2519040,49.279052734375
2523136,49.359619140625
2527232,49.785888671875
2531328,51.74560546875
2535424,51.5537109375
2539520,51.209716796875
2543616,51.514404296875
2547712,50.440185546875
2551808,49.910888671875
2555904,49.003173828125
2560000,49.89404296875
2564096,50.84716796875
2568192,50.879150390625
2572288,49.722900390625
2576384,48.888916015625
2580480,48.259033203125
2584576,50.176513671875
2588672,51.631591796875
2592768,53.04150390625
2596864,52.733154296875
2600960,53.93212890625
2605056,56.548828125
2609152,55.713134765625
2613248,54.439697265625
2617344,54.082275390625
2621440,54.490966796875
2625536,54.205078125
2629632,53.8974609375
2633728,52.065185546875
2637824,51.44482421875
2641920,52.277099609375
2646016,53.348388671875
2650112,54.157470703125
2654208,54.291259765625
2658304,55.098876953125
2662400,55.53857421875
2666496,56.51708984375
2670592,53.205810546875
2674688,51.41552734375
2678784,50.5263671875
2682880,50.74853515625
2686976,50.44287109375
2691072,51.421142578125
2695168,51.803955078125
2699264,51.7197265625
2703360,51.589599609375
2707456,52.41259765625
2711552,53.30810546875
2715648,55.09912109375
2719744,56.2060546875
2723840,56.054931640625
2727936,57.50244140625
2732032,57.12548828125
2736128,57.1083984375
2740224,56.354736328125
2744320,56.935302734375
2748416,58.644775390625
2752512,59.218994140625
2756608,60.632568359375
2760704,62.01806640625
2764800,63.45654296875
2768896,63.96728515625
2772992,65.11376953125
2777088,64.061767578125
2781184,61.45556640625
2785280,60.637451171875
2789376,61.54638671875
2793472,60.728759765625
2797568,61.20263671875
2801664,61.8427734375
2805760,63.363037109375
2809856,64.304443359375
2813952,63.65625
2818048,63.74853515625
2822144,63.0537109375
2826240,63.363525390625
2830336,62.86181640625
2834432,63.199951171875
2838528,64.469970703125
2842624,65.449951171875
2846720,64.47705078125
2850816,63.854248046875
2854912,65.0400390625
2859008,66.249755859375
2863104,65.286376953125
2867200,64.580078125
2871296,63.157470703125
2875392,62.7890625
2879488,63.546630859375
2883584,62.846435546875
2887680,63.292724609375
2891776,62.05126953125
2895872,62.313720703125
2899968,62.28564453125
2904064,61.66357421875
2908160,62.3916015625
2912256,62.829345703125
2916352,62.817626953125
2920448,64.387451171875
2924544,63.98974609375
2928640,63.449951171875
2932736,63.444091796875
2936832,62.976318359375
2940928,63.626220703125
2945024,64.08544921875
2949120,64.66845703125
2953216,65.92578125
2957312,64.34619140625
2961408,65.213623046875
2965504,66.55078125
2969600,66.054931640625
2973696,67.817138671875
2977792,66.0126953125
2981888,64.734375
2985984,63.517578125
2990080,63.16357421875
2994176,64.564697265625
2998272,63.42529296875
3002368,64.020751953125
3006464,65.094970703125
3010560,66.46630859375
3014656,65.82861328125
3018752,64.527587890625
3022848,64.421630859375
3026944,65.62109375
3031040,66.05029296875
3035136,64.78564453125
3039232,63.988037109375
3043328,64.7490234375
3047424,66.279052734375
3051520,65.71728515625
3055616,66.345947265625
3059712,64.808837890625
3063808,63.322509765625
3067904,61.86474609375
3072000,61.27587890625
3076096,60.15283203125
3080192,58.97900390625
3084288,58.170166015625
3088384,56.8330078125
3092480,58.09228515625
3096576,58.51513671875
3100672,58.363037109375
3104768,58.808837890625
3108864,59.300048828125
3112960,58.960693359375
3117056,59.468994140625
3121152,59.1513671875
3125248,58.406982421875
3129344,57.65185546875
3133440,56.875
3137536,55.946044921875
3141632,55.795654296875
3145728,55.656982421875
3149824,57.101318359375
3153920,58.271728515625
3158016,57.828125
3162112,58.17529296875
3166208,59.383544921875
3170304,60.388427734375
3174400,60.577880859375
3178496,60.69921875
3182592,59.6103515625
3186688,60.036865234375
3190784,61.83984375
3194880,64.352294921875
3198976,64.4462890625
3203072,65.547119140625
3207168,66.34228515625
3211264,67.057861328125
3215360,66.48095703125
3219456,64.959228515625
3223552,63.6875
3227648,64.234375
3231744,63.804443359375
3235840,63.787841796875
3239936,64.668212890625
3244032,62.8798828125
3248128,63.9384765625
3252224,62.59326171875
3256320,61.65625
3260416,59.814697265625
3264512,61.125244140625
3268608,61.484375
3272704,61.7333984375
3276800,58.877685546875
3280896,60.063720703125
3284992,61.07861328125
3289088,63.00830078125
3293184,64.833740234375
3297280,62.928466796875
3301376,61.925048828125
3305472,62.314697265625
3309568,61.522216796875
3313664,61.131103515625
3317760,61.769287109375
3321856,62.499267578125
3325952,61.98779296875
3330048,61.236328125
3334144,59.5205078125
3338240,58.6396484375
3342336,59.34765625
3346432,58.884765625
3350528,57.43505859375
3354624,57.75634765625
3358720,57.8447265625
3362816,58.72705078125
3366912,60.9931640625
3371008,63.215576171875
3375104,63.421630859375
3379200,61.69580078125
3383296,59.9033203125
3387392,59.0126953125
3391488,59.43994140625
3395584,61.96240234375
3399680,63.467529296875
3403776,63.81640625
3407872,64.042236328125
3411968,62.54541015625
3416064,60.853515625
3420160,60.5576171875
3424256,63.21484375
3428352,65.1650390625
3432448,65.508544921875
3436544,64.198486328125
3440640,64.921630859375
3444736,64.75830078125
3448832,65.3017578125
3452928,66.913330078125
3457024,66.447265625
3461120,66.12158203125
3465216,63.63818359375
3469312,63.701904296875
3473408,63.473388671875
3477504,63.531494140625
3481600,63.5439453125
3485696,63.65380859375
3489792,65.378662109375
3493888,66.74365234375
3497984,66.732177734375
3502080,66.775634765625
3506176,67.236572265625
3510272,68.012451171875
3514368,69.830078125
3518464,67.84130859375
3522560,67.0830078125
3526656,64.46533203125
3530752,64.88623046875
3534848,64.572265625
3538944,66.86865234375
3543040,66.96484375
3547136,67.43408203125
3551232,67.901611328125
3555328,68.096435546875
3559424,69.184326171875
3563520,69.453369140625
3567616,70.05224609375
3571712,71.265869140625
3575808,73.072998046875
3579904,74.03076171875
3584000,75.556884765625
3588096,74.01171875
3592192,72.972900390625
3596288,72.68701171875
3600384,72.606689453125
3604480,71.968017578125
3608576,71.624755859375
3612672,72.243896484375
3616768,73.337158203125
3620864,74.695068359375
3624960,74.220947265625
3629056,72.946044921875
3633152,73.38330078125
3637248,72.90966796875
3641344,72.915771484375
3645440,70.92822265625
3649536,70.87109375
3653632,68.536865234375
3657728,69.5048828125
3661824,68.380615234375
3665920,68.45361328125
3670016,70.036865234375
3674112,69.2412109375
3678208,69.30517578125
3682304,68.9111328125
3686400,70.0654296875
3690496,69.087890625
3694592,68.0087890625
3698688,68.58642578125
3702784,67.683349609375
3706880,68.048583984375
3710976,68.037841796875
3715072,66.7373046875
3719168,65.861328125
3723264,65.996337890625
3727360,65.61083984375
3731456,64.2041015625
3735552,64.464599609375
3739648,67.557861328125
3743744,68.250732421875
3747840,68.5029296875
3751936,67.57763671875
3756032,67.5888671875
3760128,68.138916015625
3764224,67.025390625
3768320,66.35546875
3772416,67.157470703125
3776512,68.8896484375
3780608,71.78173828125
3784704,73.85888671875
3788800,76.61328125
3792896,78.885009765625
3796992,77.653076171875
3801088,76.687255859375
3805184,77.285888671875
3809280,78.879638671875
3813376,78.085205078125
3817472,75.379638671875
3821568,73.700439453125
3825664,74.35595703125
3829760,75.14208984375
3833856,74.582275390625
3837952,74.00537109375
3842048,72.5810546875
3846144,72.7822265625
3850240,72.15283203125
3854336,72.390380859375
3858432,71.88330078125
3862528,72.43603515625
3866624,73.97119140625
3870720,75.469482421875
3874816,76.38330078125
3878912,76.760009765625
3883008,76.28076171875
3887104,74.99169921875
3891200,73.55615234375
3895296,71.70703125
3899392,69.68115234375
3903488,67.94580078125
3907584,68.636962890625
3911680,71.046875
3915776,70.731689453125
3919872,71.85595703125
3923968,72.373291015625
3928064,74.26513671875
3932160,74.634765625
3936256,75.362060546875
3940352,74.777587890625
3944448,73.3212890625
3948544,73.74951171875
3952640,74.048095703125
3956736,71.8798828125
3960832,71.415283203125
3964928,73.164306640625
3969024,73.8330078125
3973120,74.3203125
3977216,75.598876953125
3981312,75.02392578125
3985408,75.330078125
3989504,75.27197265625
3993600,74.37158203125
3997696,73.114990234375
4001792,73.28173828125
4005888,72.84765625
4009984,73.59228515625
4014080,74.284423828125
4018176,74.3447265625
4022272,76.50439453125
4026368,78.38623046875
4030464,77.8505859375
4034560,78.03466796875
4038656,79.2705078125
4042752,77.976806640625
4046848,78.35888671875
4050944,76.480224609375
4055040,73.255615234375
4059136,72.523193359375
4063232,73.298095703125
4067328,72.1884765625
4071424,69.413330078125
4075520,68.711669921875
4079616,68.208740234375
4083712,68.884765625
4087808,69.16845703125
4091904,70.80615234375
4096000,71.487060546875
4100096,71.64892578125
4104192,72.967529296875
4108288,73.45703125
4112384,73.326171875
4116480,72.24609375
4120576,73.008544921875
4124672,70.969482421875
4128768,70.462646484375
4132864,70.424560546875
4136960,71.5576171875
4141056,72.858154296875
4145152,72.912109375
4149248,71.821044921875
4153344,73.435791015625
4157440,75.737060546875
4161536,76.119384765625
4165632,75.947998046875
4169728,74.837646484375
4173824,74.91455078125
4177920,75.740234375
4182016,75.38525390625
4186112,75.023681640625
4190208,74.009033203125
4194304,73.116943359375
4198400,73.448974609375
4202496,75.104736328125
4206592,75.4140625
4210688,74.58203125
4214784,71.918212890625
4218880,71.554931640625
4222976,71.888916015625
4227072,71.608154296875
4231168,71.74365234375
4235264,72.166748046875
4239360,72.186279296875
4243456,70.611572265625
4247552,70.427978515625
4251648,70.5673828125
4255744,71.53515625
4259840,72.641357421875
4263936,73.103271484375
4268032,72.340087890625
4272128,70.486328125
4276224,70.52197265625
4280320,68.88720703125
4284416,72.0419921875
4288512,73.806640625
4292608,73.910888671875
4296704,73.606201171875
4300800,73.99853515625
4304896,73.665283203125
4308992,72.683837890625
4313088,72.998291015625
4317184,73.187255859375
4321280,72.084228515625
4325376,72.138427734375
4329472,72.169921875
4333568,73.99462890625
4337664,74.576416015625
4341760,74.957763671875
4345856,74.359130859375
4349952,74.718017578125
4354048,74.71337890625
4358144,76.142333984375
4362240,77.51611328125
4366336,79.59033203125
4370432,80.94775390625
4374528,80.050048828125
4378624,78.001220703125
4382720,79.331787109375
4386816,79.813720703125
4390912,79.337158203125
4395008,81.70458984375
4399104,80.33251953125
4403200,80.31640625
4407296,79.520263671875
4411392,79.7353515625
4415488,80.5712890625
4419584,79.87890625
4423680,76.927001953125
4427776,77.2783203125
4431872,76.436767578125
4435968,76.702392578125
4440064,74.25244140625
4444160,72.7109375
4448256,71.173828125
4452352,72.439453125
4456448,72.88330078125
4460544,71.304931640625
4464640,69.490478515625
4468736,70.121337890625
4472832,71.426513671875
4476928,72.046875
4481024,72.017822265625
4485120,72.30419921875
4489216,73.458251953125
4493312,72.463623046875
4497408,73.356201171875
4501504,73.65771484375
4505600,74.198486328125
4509696,74.19873046875
4513792,73.4111328125
4517888,73.8544921875
4521984,73.6025390625
4526080,74.772216796875
4530176,75.28955078125
4534272,74.56591796875
4538368,73.814697265625
4542464,74.325927734375
4546560,74.82666015625
4550656,76.147216796875
4554752,77.12158203125
4558848,77.62158203125
4562944,77.12841796875
4567040,77.27392578125
4571136,77.3330078125
4575232,78.580322265625
4579328,77.8671875
4583424,78.47412109375
4587520,78.6181640625
4591616,77.773193359375
4595712,78.20068359375
4599808,79.147705078125
4603904,78.1376953125
4608000,79.63427734375
4612096,80.58740234375
4616192,80.918701171875
4620288,80.9833984375
4624384,79.9609375
4628480,79.07958984375
4632576,78.501220703125
4636672,79.820068359375
4640768,80.25244140625
4644864,79.677978515625
4648960,78.649169921875
4653056,78.51513671875
4657152,76.39404296875
4661248,75.039306640625
4665344,74.3330078125
4669440,74.209228515625
4673536,75.1328125
4677632,74.6640625
4681728,75.15576171875
4685824,74.32666015625
4689920,72.521728515625
4694016,70.47998046875
4698112,70.05908203125
4702208,71.761474609375
4706304,71.964599609375
4710400,73.498046875
4714496,74.905517578125
4718592,78.487548828125
4722688,80.73583984375
4726784,81.52099609375
4730880,79.6728515625
4734976,77.634521484375
4739072,76.287841796875
4743168,78.16064453125
4747264,75.712890625
4751360,74.394287109375
4755456,75.40087890625
4759552,74.7470703125
4763648,75.870849609375
4767744,80.3017578125
4771840,81.42138671875
4775936,84.015625
4780032,85.275146484375
4784128,85.25146484375
4788224,87.035888671875
4792320,86.84912109375
4796416,87.07275390625
4800512,84.7431640625
4804608,82.510986328125
4808704,81.33837890625
4812800,79.421142578125
4816896,80.68896484375
4820992,82.16455078125
4825088,83.1962890625
4829184,83.661865234375
4833280,86.729736328125
4837376,86.745849609375
4841472,85.557861328125
4845568,85.80419921875
4849664,83.893798828125
4853760,82.62158203125
4857856,84.66015625
4861952,85.6865234375
4866048,85.422607421875
4870144,84.594482421875
4874240,85.477294921875
4878336,87.079345703125
4882432,85.931884765625
4886528,87.71826171875
4890624,88.29931640625
4894720,87.573486328125
4898816,86.229248046875
4902912,84.57421875
4907008,83.864990234375
4911104,84.424072265625
4915200,85.51416015625
4919296,86.334228515625
4923392,85.661376953125
4927488,87.4443359375
4931584,89.710205078125
4935680,90.53662109375
4939776,91.387451171875
4943872,92.109375
4947968,92.33056640625
4952064,92.66455078125
4956160,91.679443359375
4960256,91.681640625
4964352,89.65478515625
4968448,86.944091796875
4972544,84.693603515625
4976640,83.63720703125
4980736,83.947998046875
4984832,82.577392578125
4988928,81.103271484375
4993024,82.4404296875
4997120,84.268798828125
5001216,83.0693359375
5005312,81.983154296875
5009408,81.35888671875
5013504,81.380859375
5017600,81.963134765625
5021696,84.010009765625
5025792,85.280029296875
5029888,84.34716796875
5033984,81.765625
5038080,81.758056640625
5042176,81.1630859375
5046272,80.389404296875
5050368,80.399658203125
5054464,81.54931640625
5058560,80.7275390625
5062656,79.6669921875
5066752,78.6123046875
5070848,78.52880859375
5074944,78.525146484375
5079040,77.337158203125
5083136,77.599609375
5087232,77.509521484375
5091328,76.79248046875
5095424,78.064697265625
5099520,79.59228515625
5103616,80.520751953125
5107712,81.6962890625
5111808,83.06787109375
5115904,83.515869140625
5120000,83.985595703125
5124096,82.89306640625
5128192,81.60986328125
5132288,82.569091796875
5136384,82.55517578125
5140480,83.393798828125
5144576,85.96142578125
5148672,86.748779296875
5152768,87.1962890625
5156864,88.42333984375
5160960,89.154052734375
5165056,88.9248046875
5169152,88.008056640625
5173248,87.685546875
5177344,88.095947265625
5181440,88.0859375
5185536,86.290283203125
5189632,83.234130859375
5193728,82.472900390625
5197824,83.326171875
5201920,84.15869140625
5206016,84.885498046875
5210112,84.15283203125
5214208,84.860595703125
5218304,85.162841796875
5222400,85.715576171875
5226496,85.1396484375
5230592,84.2763671875
5234688,84.05859375
5238784,84.243896484375
5242880,83.675048828125
5246976,84.610107421875
5251072,84.828125
5255168,85.290283203125
5259264,85.688720703125
5263360,86.924560546875
5267456,89.10986328125
5271552,89.872314453125
5275648,88.88427734375
5279744,87.327392578125
5283840,87.63232421875
5287936,85.150146484375
5292032,85.40283203125
5296128,86.184326171875
5300224,86.69091796875
5304320,86.359619140625
5308416,86.76904296875
5312512,86.0771484375
5316608,86.493896484375
5320704,86.85791015625
5324800,86.8359375
5328896,84.92333984375
5332992,87.35205078125
5337088,87.365966796875
5341184,87.484619140625
5345280,87.02392578125
