env_step,pqn_SpaceInvaders-MinAtar - test_returned_episode_returns
5894144,149
5898240,149
5902336,149
5906432,149
5910528,149
5914624,149
5918720,149
5922816,149
5926912,149
5931008,149
5935104,149
5939200,149
5943296,149
5947392,149
5951488,149
5955584,149
5959680,149
5963776,149
5967872,149
5971968,149
5976064,149
5980160,149
5984256,149
5988352,149
5992448,149
5996544,146
6000640,146
6004736,146
6008832,146
6012928,146
6017024,146
6021120,146
6025216,146
6029312,146
6033408,146
6037504,146
6041600,146
6045696,146
6049792,146
6053888,146
6057984,146
6062080,146
6066176,146
6070272,146
6074368,146
6078464,146
6082560,146
6086656,146
6090752,146
6094848,146
6098944,146
6103040,146
6107136,146
6111232,146
6115328,146
6119424,146
6123520,146
6127616,146
6131712,146
6135808,146
6139904,146
6144000,146
6148096,146
6152192,146
6156288,146
6160384,146
6164480,146
6168576,146
6172672,146
6176768,146
6180864,146
6184960,146
6189056,146
6193152,146
6197248,146
6201344,146
6205440,146
6209536,146
6213632,146
6217728,146
6221824,146
6225920,146
6230016,146
6234112,146
6238208,146
6242304,146
6246400,146
6250496,146
6254592,146
6258688,146
6262784,146
6266880,146
6270976,146
6275072,146
6279168,146
6283264,146
6287360,146
6291456,146
6295552,146
6299648,146
6303744,146
6307840,146
6311936,146
6316032,146
6320128,146
6324224,146
6328320,146
6332416,146
6336512,146
6340608,146
6344704,146
6348800,146
6352896,146
6356992,146
6361088,146
6365184,146
6369280,146
6373376,146
6377472,146
6381568,146
6385664,146
6389760,146
6393856,146
6397952,146
6402048,146
6406144,146
6410240,146
6414336,146
6418432,146
6422528,146
6426624,146
6430720,146
6434816,146
6438912,146
6443008,146
6447104,146
6451200,146
6455296,146
6459392,146
6463488,146
6467584,146
6471680,146
6475776,146
6479872,146
6483968,146
6488064,146
6492160,146
6496256,146
6500352,146
6504448,146
6508544,146
6512640,146
6516736,146
6520832,146
6524928,146
6529024,146
6533120,146
6537216,146
6541312,146
6545408,146
6549504,146
6553600,146
6557696,146
6561792,146
6565888,146
6569984,146
6574080,146
6578176,146
6582272,146
6586368,146
6590464,146
6594560,146
6598656,146
6602752,146
6606848,146
6610944,146
6615040,146
6619136,146
6623232,146
6627328,146
6631424,146
6635520,146
6639616,146
6643712,146
6647808,146
6651904,146
6656000,146
6660096,146
6664192,146
6668288,146
6672384,146
6676480,146
6680576,146
6684672,146
6688768,146
6692864,146
6696960,146
6701056,146
6705152,146
6709248,146
6713344,146
6717440,146
6721536,146
6725632,146
6729728,146
6733824,146
6737920,146
6742016,146
6746112,146
6750208,146
6754304,146
6758400,146
6762496,146
6766592,146
6770688,146
6774784,146
6778880,146
6782976,146
6787072,146
6791168,146
6795264,146
6799360,146
6803456,146
6807552,146
6811648,146
6815744,146
6819840,146
6823936,146
6828032,146
6832128,146
6836224,146
6840320,146
6844416,146
6848512,146
6852608,146
6856704,146
6860800,146
6864896,146
6868992,146
6873088,146
6877184,146
6881280,146
6885376,146
6889472,146
6893568,146
6897664,146
6901760,146
6905856,146
6909952,146
6914048,146
6918144,146
6922240,146
6926336,146
6930432,146
6934528,146
6938624,146
6942720,146
6946816,146
6950912,146
6955008,146
6959104,146
6963200,146
6967296,146
6971392,146
6975488,146
6979584,146
6983680,146
6987776,146
6991872,146
6995968,151
7000064,151
7004160,151
7008256,151
7012352,151
7016448,151
7020544,151
7024640,151
7028736,151
7032832,151
7036928,151
7041024,151
7045120,151
7049216,151
7053312,151
7057408,151
7061504,151
7065600,151
7069696,151
7073792,151
7077888,151
7081984,151
7086080,151
7090176,151
7094272,151
7098368,151
7102464,151
7106560,151
7110656,151
7114752,151
7118848,151
7122944,151
7127040,151
7131136,151
7135232,151
7139328,151
7143424,151
7147520,151
7151616,151
7155712,151
7159808,151
7163904,151
7168000,151
7172096,151
7176192,151
7180288,151
7184384,151
7188480,151
7192576,151
7196672,151
7200768,151
7204864,151
7208960,151
7213056,151
7217152,151
7221248,151
7225344,151
7229440,151
7233536,151
7237632,151
7241728,151
7245824,151
7249920,151
7254016,151
7258112,151
7262208,151
7266304,151
7270400,151
7274496,151
7278592,151
7282688,151
7286784,151
7290880,151
7294976,151
7299072,151
7303168,151
7307264,151
7311360,151
7315456,151
7319552,151
7323648,151
7327744,151
7331840,151
7335936,151
7340032,151
7344128,151
7348224,151
7352320,151
7356416,151
7360512,151
7364608,151
7368704,151
7372800,151
7376896,151
7380992,151
7385088,151
7389184,151
7393280,151
7397376,151
7401472,151
7405568,151
7409664,151
7413760,151
7417856,151
7421952,151
7426048,151
7430144,151
7434240,151
7438336,151
7442432,151
7446528,151
7450624,151
7454720,151
7458816,151
7462912,151
7467008,151
7471104,151
7475200,151
7479296,151
7483392,151
7487488,151
7491584,151
7495680,151
7499776,151
7503872,151
7507968,151
7512064,151
7516160,151
7520256,151
7524352,151
7528448,151
7532544,151
7536640,151
7540736,151
7544832,151
7548928,151
7553024,151
7557120,151
7561216,151
7565312,151
7569408,151
7573504,151
7577600,151
7581696,151
7585792,151
7589888,151
7593984,151
7598080,151
7602176,151
7606272,151
7610368,151
7614464,151
7618560,151
7622656,151
7626752,151
7630848,151
7634944,151
7639040,151
7643136,151
7647232,151
7651328,151
7655424,151
7659520,151
7663616,151
7667712,151
7671808,151
7675904,151
7680000,151
7684096,151
7688192,151
7692288,151
7696384,151
7700480,151
7704576,151
7708672,151
7712768,151
7716864,151
7720960,151
7725056,151
7729152,151
7733248,151
7737344,151
7741440,151
7745536,151
7749632,151
7753728,151
7757824,151
7761920,151
7766016,151
7770112,151
7774208,151
7778304,151
7782400,151
7786496,151
7790592,151
7794688,151
7798784,151
7802880,151
7806976,151
7811072,151
7815168,151
7819264,151
7823360,151
7827456,151
7831552,151
7835648,151
7839744,151
7843840,151
7847936,151
7852032,151
7856128,151
7860224,151
7864320,151
7868416,151
7872512,151
7876608,151
7880704,151
7884800,151
7888896,151
7892992,151
7897088,151
7901184,151
7905280,151
7909376,151
7913472,151
7917568,151
7921664,151
7925760,151
7929856,151
7933952,151
7938048,151
7942144,151
7946240,151
7950336,151
7954432,151
7958528,151
7962624,151
7966720,151
7970816,151
7974912,151
7979008,151
7983104,151
7987200,151
7991296,151
7995392,142
7999488,142
8003584,142
8007680,142
8011776,142
8015872,142
8019968,142
8024064,142
8028160,142
8032256,142
8036352,142
8040448,142
8044544,142
8048640,142
8052736,142
8056832,142
8060928,142
8065024,142
8069120,142
8073216,142
8077312,142
8081408,142
8085504,142
8089600,142
8093696,142
8097792,142
8101888,142
8105984,142
8110080,142
8114176,142
8118272,142
8122368,142
8126464,142
8130560,142
8134656,142
8138752,142
8142848,142
8146944,142
8151040,142
8155136,142
8159232,142
8163328,142
8167424,142
8171520,142
8175616,142
8179712,142
8183808,142
8187904,142
8192000,142
8196096,142
8200192,142
8204288,142
8208384,142
8212480,142
8216576,142
8220672,142
8224768,142
8228864,142
8232960,142
8237056,142
8241152,142
8245248,142
8249344,142
8253440,142
8257536,142
8261632,142
8265728,142
8269824,142
8273920,142
8278016,142
8282112,142
8286208,142
8290304,142
8294400,142
8298496,142
8302592,142
8306688,142
8310784,142
8314880,142
8318976,142
8323072,142
8327168,142
8331264,142
8335360,142
8339456,142
8343552,142
8347648,142
8351744,142
8355840,142
8359936,142
8364032,142
8368128,142
8372224,142
8376320,142
8380416,142
8384512,142
8388608,142
8392704,142
8396800,142
8400896,142
8404992,142
8409088,142
8413184,142
8417280,142
8421376,142
8425472,142
8429568,142
8433664,142
8437760,142
8441856,142
8445952,142
8450048,142
8454144,142
8458240,142
8462336,142
8466432,142
8470528,142
8474624,142
8478720,142
8482816,142
8486912,142
8491008,142
8495104,142
8499200,142
8503296,142
8507392,142
8511488,142
8515584,142
8519680,142
8523776,142
8527872,142
8531968,142
8536064,142
8540160,142
8544256,142
8548352,142
8552448,142
8556544,142
8560640,142
8564736,142
8568832,142
8572928,142
8577024,142
8581120,142
8585216,142
8589312,142
8593408,142
8597504,142
8601600,142
8605696,142
8609792,142
8613888,142
8617984,142
8622080,142
8626176,142
8630272,142
8634368,142
8638464,142
8642560,142
8646656,142
8650752,142
8654848,142
8658944,142
8663040,142
8667136,142
8671232,142
8675328,142
8679424,142
8683520,142
8687616,142
8691712,142
8695808,142
8699904,142
8704000,142
8708096,142
8712192,142
8716288,142
8720384,142
8724480,142
8728576,142
8732672,142
8736768,142
8740864,142
8744960,142
8749056,142
8753152,142
8757248,142
8761344,142
8765440,142
8769536,142
8773632,142
8777728,142
8781824,142
8785920,142
8790016,142
8794112,142
8798208,142
8802304,142
8806400,142
8810496,142
8814592,142
8818688,142
8822784,142
8826880,142
8830976,142
8835072,142
8839168,142
8843264,142
8847360,142
8851456,142
8855552,142
8859648,142
8863744,142
8867840,142
8871936,142
8876032,142
8880128,142
8884224,142
8888320,142
8892416,142
8896512,142
8900608,142
8904704,142
8908800,142
8912896,142
8916992,142
8921088,142
8925184,142
8929280,142
8933376,142
8937472,142
8941568,142
8945664,142
8949760,142
8953856,142
8957952,142
8962048,142
8966144,142
8970240,142
8974336,142
8978432,142
8982528,142
8986624,142
8990720,142
8994816,145
8998912,145
9003008,145
9007104,145
9011200,145
9015296,145
9019392,145
9023488,145
9027584,145
9031680,145
9035776,145
9039872,145
9043968,145
9048064,145
9052160,145
9056256,145
9060352,145
9064448,145
9068544,145
9072640,145
9076736,145
9080832,145
9084928,145
9089024,145
9093120,145
9097216,145
9101312,145
9105408,145
9109504,145
9113600,145
9117696,145
9121792,145
9125888,145
9129984,145
9134080,145
9138176,145
9142272,145
9146368,145
9150464,145
9154560,145
9158656,145
9162752,145
9166848,145
9170944,145
9175040,145
9179136,145
9183232,145
9187328,145
9191424,145
9195520,145
9199616,145
9203712,145
9207808,145
9211904,145
9216000,145
9220096,145
9224192,145
9228288,145
9232384,145
9236480,145
9240576,145
9244672,145
9248768,145
9252864,145
9256960,145
9261056,145
9265152,145
9269248,145
9273344,145
9277440,145
9281536,145
9285632,145
9289728,145
9293824,145
9297920,145
9302016,145
9306112,145
9310208,145
9314304,145
9318400,145
9322496,145
9326592,145
9330688,145
9334784,145
9338880,145
9342976,145
9347072,145
9351168,145
9355264,145
9359360,145
9363456,145
9367552,145
9371648,145
9375744,145
9379840,145
9383936,145
9388032,145
9392128,145
9396224,145
9400320,145
9404416,145
9408512,145
9412608,145
9416704,145
9420800,145
9424896,145
9428992,145
9433088,145
9437184,145
9441280,145
9445376,145
9449472,145
9453568,145
9457664,145
9461760,145
9465856,145
9469952,145
9474048,145
9478144,145
9482240,145
9486336,145
9490432,145
9494528,145
9498624,145
9502720,145
9506816,145
9510912,145
9515008,145
9519104,145
9523200,145
9527296,145
9531392,145
9535488,145
9539584,145
9543680,145
9547776,145
9551872,145
9555968,145
9560064,145
9564160,145
9568256,145
9572352,145
9576448,145
9580544,145
9584640,145
9588736,145
9592832,145
9596928,145
9601024,145
9605120,145
9609216,145
9613312,145
9617408,145
9621504,145
9625600,145
9629696,145
9633792,145
9637888,145
9641984,145
9646080,145
9650176,145
9654272,145
9658368,145
9662464,145
9666560,145
9670656,145
9674752,145
