env_step,pqn_SpaceInvaders-MinAtar - test_returned_episode_returns
5894144,97
5898240,97
5902336,97
5906432,97
5910528,97
5914624,97
5918720,97
5922816,97
5926912,97
5931008,97
5935104,97
5939200,97
5943296,97
5947392,97
5951488,97
5955584,97
5959680,97
5963776,97
5967872,97
5971968,97
5976064,97
5980160,97
5984256,97
5988352,97
5992448,97
5996544,148
6000640,148
6004736,148
6008832,148
6012928,148
6017024,148
6021120,148
6025216,148
6029312,148
6033408,148
6037504,148
6041600,148
6045696,148
6049792,148
6053888,148
6057984,148
6062080,148
6066176,148
6070272,148
6074368,148
6078464,148
6082560,148
6086656,148
6090752,148
6094848,148
6098944,148
6103040,148
6107136,148
6111232,148
6115328,148
6119424,148
6123520,148
6127616,148
6131712,148
6135808,148
6139904,148
6144000,148
6148096,148
6152192,148
6156288,148
6160384,148
6164480,148
6168576,148
6172672,148
6176768,148
6180864,148
6184960,148
6189056,148
6193152,148
6197248,148
6201344,148
6205440,148
6209536,148
6213632,148
6217728,148
6221824,148
6225920,148
6230016,148
6234112,148
6238208,148
6242304,148
6246400,148
6250496,148
6254592,148
6258688,148
6262784,148
6266880,148
6270976,148
6275072,148
6279168,148
6283264,148
6287360,148
6291456,148
6295552,148
6299648,148
6303744,148
6307840,148
6311936,148
6316032,148
6320128,148
6324224,148
6328320,148
6332416,148
6336512,148
6340608,148
6344704,148
6348800,148
6352896,148
6356992,148
6361088,148
6365184,148
6369280,148
6373376,148
6377472,148
6381568,148
6385664,148
6389760,148
6393856,148
6397952,148
6402048,148
6406144,148
6410240,148
6414336,148
6418432,148
6422528,148
6426624,148
6430720,148
6434816,148
6438912,148
6443008,148
6447104,148
6451200,148
6455296,148
6459392,148
6463488,148
6467584,148
6471680,148
6475776,148
6479872,148
6483968,148
6488064,148
6492160,148
6496256,148
6500352,148
6504448,148
6508544,148
6512640,148
6516736,148
6520832,148
6524928,148
6529024,148
6533120,148
6537216,148
6541312,148
6545408,148
6549504,148
6553600,148
6557696,148
6561792,148
6565888,148
6569984,148
6574080,148
6578176,148
6582272,148
6586368,148
6590464,148
6594560,148
6598656,148
6602752,148
6606848,148
6610944,148
6615040,148
6619136,148
6623232,148
6627328,148
6631424,148
6635520,148
6639616,148
6643712,148
6647808,148
6651904,148
6656000,148
6660096,148
6664192,148
6668288,148
6672384,148
6676480,148
6680576,148
6684672,148
6688768,148
6692864,148
6696960,148
6701056,148
6705152,148
6709248,148
6713344,148
6717440,148
6721536,148
6725632,148
6729728,148
6733824,148
6737920,148
6742016,148
6746112,148
6750208,148
6754304,148
6758400,148
6762496,148
6766592,148
6770688,148
6774784,148
6778880,148
6782976,148
6787072,148
6791168,148
6795264,148
6799360,148
6803456,148
6807552,148
6811648,148
6815744,148
6819840,148
6823936,148
6828032,148
6832128,148
6836224,148
6840320,148
6844416,148
6848512,148
6852608,148
6856704,148
6860800,148
6864896,148
6868992,148
6873088,148
6877184,148
6881280,148
6885376,148
6889472,148
6893568,148
6897664,148
6901760,148
6905856,148
6909952,148
6914048,148
6918144,148
6922240,148
6926336,148
6930432,148
6934528,148
6938624,148
6942720,148
6946816,148
6950912,148
6955008,148
6959104,148
6963200,148
6967296,148
6971392,148
6975488,148
6979584,148
6983680,148
6987776,148
6991872,148
6995968,156
7000064,156
7004160,156
7008256,156
7012352,156
7016448,156
7020544,156
7024640,156
7028736,156
7032832,156
7036928,156
7041024,156
7045120,156
7049216,156
7053312,156
7057408,156
7061504,156
7065600,156
7069696,156
7073792,156
7077888,156
7081984,156
7086080,156
7090176,156
7094272,156
7098368,156
7102464,156
7106560,156
7110656,156
7114752,156
7118848,156
7122944,156
7127040,156
7131136,156
7135232,156
7139328,156
7143424,156
7147520,156
7151616,156
7155712,156
7159808,156
7163904,156
7168000,156
7172096,156
7176192,156
7180288,156
7184384,156
7188480,156
7192576,156
7196672,156
7200768,156
7204864,156
7208960,156
7213056,156
7217152,156
7221248,156
7225344,156
7229440,156
7233536,156
7237632,156
7241728,156
7245824,156
7249920,156
7254016,156
7258112,156
7262208,156
7266304,156
7270400,156
7274496,156
7278592,156
7282688,156
7286784,156
7290880,156
7294976,156
7299072,156
7303168,156
7307264,156
7311360,156
7315456,156
7319552,156
7323648,156
7327744,156
7331840,156
7335936,156
7340032,156
7344128,156
7348224,156
7352320,156
7356416,156
7360512,156
7364608,156
7368704,156
7372800,156
7376896,156
7380992,156
7385088,156
7389184,156
7393280,156
7397376,156
7401472,156
7405568,156
7409664,156
7413760,156
7417856,156
7421952,156
7426048,156
7430144,156
7434240,156
7438336,156
7442432,156
7446528,156
7450624,156
7454720,156
7458816,156
7462912,156
7467008,156
7471104,156
7475200,156
7479296,156
7483392,156
7487488,156
7491584,156
7495680,156
7499776,156
7503872,156
7507968,156
7512064,156
7516160,156
7520256,156
7524352,156
7528448,156
7532544,156
7536640,156
7540736,156
7544832,156
7548928,156
7553024,156
7557120,156
7561216,156
7565312,156
7569408,156
7573504,156
7577600,156
7581696,156
7585792,156
7589888,156
7593984,156
7598080,156
7602176,156
7606272,156
7610368,156
7614464,156
7618560,156
7622656,156
7626752,156
7630848,156
7634944,156
7639040,156
7643136,156
7647232,156
7651328,156
7655424,156
7659520,156
7663616,156
7667712,156
7671808,156
7675904,156
7680000,156
7684096,156
7688192,156
7692288,156
7696384,156
7700480,156
7704576,156
7708672,156
7712768,156
7716864,156
7720960,156
7725056,156
7729152,156
7733248,156
7737344,156
7741440,156
7745536,156
7749632,156
7753728,156
7757824,156
7761920,156
7766016,156
7770112,156
7774208,156
7778304,156
7782400,156
7786496,156
7790592,156
7794688,156
7798784,156
7802880,156
7806976,156
7811072,156
7815168,156
7819264,156
7823360,156
7827456,156
7831552,156
7835648,156
7839744,156
7843840,156
7847936,156
7852032,156
7856128,156
7860224,156
7864320,156
7868416,156
7872512,156
7876608,156
7880704,156
7884800,156
7888896,156
7892992,156
7897088,156
7901184,156
7905280,156
7909376,156
7913472,156
7917568,156
7921664,156
7925760,156
7929856,156
7933952,156
7938048,156
7942144,156
7946240,156
7950336,156
7954432,156
7958528,156
7962624,156
7966720,156
7970816,156
7974912,156
7979008,156
7983104,156
7987200,156
7991296,156
7995392,153
7999488,153
8003584,153
8007680,153
8011776,153
8015872,153
8019968,153
8024064,153
8028160,153
8032256,153
8036352,153
8040448,153
8044544,153
8048640,153
8052736,153
8056832,153
8060928,153
8065024,153
8069120,153
8073216,153
8077312,153
8081408,153
8085504,153
8089600,153
8093696,153
8097792,153
8101888,153
8105984,153
8110080,153
8114176,153
8118272,153
8122368,153
8126464,153
8130560,153
8134656,153
8138752,153
8142848,153
8146944,153
8151040,153
8155136,153
8159232,153
8163328,153
8167424,153
8171520,153
8175616,153
8179712,153
8183808,153
8187904,153
8192000,153
8196096,153
8200192,153
8204288,153
8208384,153
8212480,153
8216576,153
8220672,153
8224768,153
8228864,153
8232960,153
8237056,153
8241152,153
8245248,153
8249344,153
8253440,153
8257536,153
8261632,153
8265728,153
8269824,153
8273920,153
8278016,153
8282112,153
8286208,153
8290304,153
8294400,153
8298496,153
8302592,153
8306688,153
8310784,153
8314880,153
8318976,153
8323072,153
8327168,153
8331264,153
8335360,153
8339456,153
8343552,153
8347648,153
8351744,153
8355840,153
8359936,153
8364032,153
8368128,153
8372224,153
8376320,153
8380416,153
8384512,153
8388608,153
8392704,153
8396800,153
8400896,153
8404992,153
8409088,153
8413184,153
8417280,153
8421376,153
8425472,153
8429568,153
8433664,153
8437760,153
8441856,153
8445952,153
8450048,153
8454144,153
8458240,153
8462336,153
8466432,153
8470528,153
8474624,153
8478720,153
8482816,153
8486912,153
8491008,153
8495104,153
8499200,153
8503296,153
8507392,153
8511488,153
8515584,153
8519680,153
8523776,153
8527872,153
8531968,153
8536064,153
8540160,153
8544256,153
8548352,153
8552448,153
8556544,153
8560640,153
8564736,153
8568832,153
8572928,153
8577024,153
8581120,153
8585216,153
8589312,153
8593408,153
8597504,153
8601600,153
8605696,153
8609792,153
8613888,153
8617984,153
8622080,153
8626176,153
8630272,153
8634368,153
8638464,153
8642560,153
8646656,153
8650752,153
8654848,153
8658944,153
8663040,153
8667136,153
8671232,153
8675328,153
8679424,153
8683520,153
8687616,153
8691712,153
8695808,153
8699904,153
8704000,153
8708096,153
8712192,153
8716288,153
8720384,153
8724480,153
8728576,153
8732672,153
8736768,153
8740864,153
8744960,153
8749056,153
8753152,153
8757248,153
8761344,153
8765440,153
8769536,153
8773632,153
8777728,153
8781824,153
8785920,153
8790016,153
8794112,153
8798208,153
8802304,153
8806400,153
8810496,153
8814592,153
8818688,153
8822784,153
8826880,153
8830976,153
8835072,153
8839168,153
8843264,153
8847360,153
8851456,153
8855552,153
8859648,153
8863744,153
8867840,153
8871936,153
8876032,153
8880128,153
8884224,153
8888320,153
8892416,153
8896512,153
8900608,153
8904704,153
8908800,153
8912896,153
8916992,153
8921088,153
8925184,153
8929280,153
8933376,153
8937472,153
8941568,153
8945664,153
8949760,153
8953856,153
8957952,153
8962048,153
8966144,153
8970240,153
8974336,153
8978432,153
8982528,153
8986624,153
8990720,153
8994816,159
8998912,159
9003008,159
9007104,159
9011200,159
9015296,159
9019392,159
9023488,159
9027584,159
9031680,159
9035776,159
9039872,159
9043968,159
9048064,159
9052160,159
9056256,159
9060352,159
9064448,159
9068544,159
9072640,159
9076736,159
9080832,159
9084928,159
9089024,159
9093120,159
9097216,159
9101312,159
9105408,159
9109504,159
9113600,159
9117696,159
9121792,159
9125888,159
9129984,159
9134080,159
9138176,159
9142272,159
9146368,159
9150464,159
9154560,159
9158656,159
9162752,159
9166848,159
9170944,159
9175040,159
9179136,159
9183232,159
9187328,159
9191424,159
9195520,159
9199616,159
9203712,159
9207808,159
9211904,159
9216000,159
9220096,159
9224192,159
9228288,159
9232384,159
9236480,159
9240576,159
9244672,159
9248768,159
9252864,159
9256960,159
9261056,159
9265152,159
9269248,159
9273344,159
9277440,159
9281536,159
9285632,159
9289728,159
9293824,159
9297920,159
9302016,159
9306112,159
9310208,159
9314304,159
9318400,159
9322496,159
9326592,159
9330688,159
9334784,159
9338880,159
9342976,159
9347072,159
9351168,159
9355264,159
9359360,159
9363456,159
9367552,159
9371648,159
9375744,159
9379840,159
9383936,159
9388032,159
9392128,159
9396224,159
9400320,159
9404416,159
9408512,159
9412608,159
9416704,159
9420800,159
9424896,159
9428992,159
9433088,159
9437184,159
9441280,159
9445376,159
9449472,159
9453568,159
9457664,159
9461760,159
9465856,159
9469952,159
9474048,159
9478144,159
9482240,159
9486336,159
9490432,159
9494528,159
9498624,159
9502720,159
9506816,159
9510912,159
9515008,159
9519104,159
9523200,159
9527296,159
9531392,159
9535488,159
9539584,159
9543680,159
9547776,159
9551872,159
9555968,159
9560064,159
9564160,159
9568256,159
9572352,159
9576448,159
9580544,159
9584640,159
9588736,159
9592832,159
9596928,159
9601024,159
9605120,159
9609216,159
9613312,159
9617408,159
9621504,159
9625600,159
9629696,159
9633792,159
9637888,159
9641984,159
9646080,159
9650176,159
9654272,159
9658368,159
9662464,159
9666560,159
9670656,159
9674752,159
