env_step,pqn_SpaceInvaders-MinAtar - returned_episode_returns
4096,0.30810546875
8192,1.752685546875
12288,2.8896484375
16384,3.52880859375
20480,4.195068359375
24576,4.7197265625
28672,4.62841796875
32768,4.2060546875
36864,4.12646484375
40960,3.8173828125
45056,3.920166015625
49152,4.018798828125
53248,4.14453125
57344,3.653076171875
61440,4.1669921875
65536,4.310791015625
69632,4.107177734375
73728,4.086181640625
77824,4.468994140625
81920,4.68701171875
86016,4.5576171875
90112,4.630126953125
94208,4.435791015625
98304,4.33203125
102400,4.3251953125
106496,4.398681640625
110592,4.21728515625
114688,3.947998046875
118784,4.419921875
122880,4.52587890625
126976,4.450927734375
131072,4.5400390625
135168,4.86328125
139264,5.11865234375
143360,4.9990234375
147456,4.973876953125
151552,4.65380859375
155648,4.822998046875
159744,4.90771484375
163840,4.91845703125
167936,5.143310546875
172032,5.306396484375
176128,5.421875
180224,5.078125
184320,5.038818359375
188416,4.980224609375
192512,5.00341796875
196608,5.076904296875
200704,4.8505859375
204800,4.66943359375
208896,4.79248046875
212992,4.8564453125
217088,4.75830078125
221184,4.738037109375
225280,4.921875
229376,5.313720703125
233472,5.77392578125
237568,6.121826171875
241664,5.64453125
245760,5.310302734375
249856,5.3212890625
253952,5.55322265625
258048,5.792724609375
262144,5.384765625
266240,5.466064453125
270336,5.585205078125
274432,5.55859375
278528,5.5048828125
282624,5.645751953125
286720,5.748046875
290816,5.466796875
294912,5.837646484375
299008,5.7275390625
303104,5.987548828125
307200,5.909423828125
311296,5.8505859375
315392,5.608154296875
319488,5.55322265625
323584,5.57421875
327680,6.075927734375
331776,6.5283203125
335872,6.49853515625
339968,6.844970703125
344064,6.5654296875
348160,6.542236328125
352256,6.49365234375
356352,6.38671875
360448,6.23291015625
364544,6.23291015625
368640,5.789794921875
372736,6.07177734375
376832,6.2548828125
380928,6.7783203125
385024,6.942138671875
389120,6.54248046875
393216,6.506591796875
397312,7.128662109375
401408,6.81396484375
405504,6.800537109375
409600,6.78466796875
413696,7.064453125
417792,7.126708984375
421888,7.8525390625
425984,7.4375
430080,7.46435546875
434176,7.473388671875
438272,7.37451171875
442368,7.380859375
446464,7.305908203125
450560,7.276123046875
454656,7.883056640625
458752,8.166015625
462848,8.126708984375
466944,8.146728515625
471040,8.0400390625
475136,8.26611328125
479232,8.1689453125
483328,8.046142578125
487424,8.406494140625
491520,8.349853515625
495616,8.232177734375
499712,8.267333984375
503808,7.934814453125
507904,7.231201171875
512000,7.880126953125
516096,8.2431640625
520192,7.805419921875
524288,8.898681640625
528384,8.92138671875
532480,8.849853515625
536576,7.95166015625
540672,7.70654296875
544768,8.173828125
548864,8.518310546875
552960,8.7568359375
557056,8.394287109375
561152,8.320556640625
565248,7.77197265625
569344,8.544677734375
573440,8.37109375
577536,8.530517578125
581632,8.7392578125
585728,8.91650390625
589824,10.013916015625
593920,10.01708984375
598016,9.969970703125
602112,9.3681640625
606208,8.74658203125
610304,8.85302734375
614400,8.7685546875
618496,8.702880859375
622592,8.734619140625
626688,9.35107421875
630784,9.560302734375
634880,9.623779296875
638976,9.35986328125
643072,10.172607421875
647168,10.302001953125
651264,10.165771484375
655360,10.687255859375
659456,10.85400390625
663552,10.37548828125
667648,10.200439453125
671744,10.389892578125
675840,10.191650390625
679936,10.190185546875
684032,9.998046875
688128,10.0673828125
692224,10.003662109375
696320,10.283203125
700416,10.213134765625
704512,10.4189453125
708608,10.477783203125
712704,9.82568359375
716800,9.64013671875
720896,9.720458984375
724992,10.14794921875
729088,10.110107421875
733184,10.552001953125
737280,10.95556640625
741376,10.900634765625
745472,10.697509765625
749568,10.63330078125
753664,10.966064453125
757760,10.93212890625
761856,11.01708984375
765952,11.065185546875
770048,10.80322265625
774144,10.463623046875
778240,11.201416015625
782336,11.56689453125
786432,11.70263671875
790528,11.689453125
794624,11.36328125
798720,11.623046875
802816,11.904052734375
806912,11.70654296875
811008,11.60107421875
815104,11.73095703125
819200,11.78125
823296,11.726318359375
827392,12.02783203125
831488,12.173828125
835584,11.7685546875
839680,12.161376953125
843776,12.05224609375
847872,12.77587890625
851968,12.4814453125
856064,12.376953125
860160,12.237548828125
864256,12.12060546875
868352,11.381591796875
872448,11.133544921875
876544,10.801025390625
880640,11.0263671875
884736,11.292236328125
888832,11.891357421875
892928,12.531982421875
897024,12.560791015625
901120,13.6650390625
905216,13.883056640625
909312,13.93603515625
913408,13.746826171875
917504,13.68798828125
921600,13.696533203125
925696,14.01806640625
929792,14.09228515625
933888,14.2119140625
937984,13.237548828125
942080,13.40478515625
946176,13.361572265625
950272,13.546630859375
954368,13.568115234375
958464,13.594482421875
962560,13.73388671875
966656,13.85546875
970752,14.699462890625
974848,14.602783203125
978944,14.74658203125
983040,14.267822265625
987136,14.686279296875
991232,14.00244140625
995328,14.3134765625
