env_step,pqn_SpaceInvaders-MinAtar - returned_episode_returns
4096,0.30810546875
8192,1.752685546875
12288,2.8896484375
16384,3.5537109375
20480,4.23828125
24576,4.61279296875
28672,4.57373046875
32768,4.14892578125
36864,4.091552734375
40960,3.941650390625
45056,4.015380859375
49152,3.962890625
53248,4.2724609375
57344,4.114013671875
61440,4.161865234375
65536,4.021484375
69632,4.04296875
73728,4.14208984375
77824,4.518310546875
81920,4.775390625
86016,4.212890625
90112,4.26904296875
94208,4.1142578125
98304,4.03076171875
102400,4.111083984375
106496,4.266357421875
110592,4.381103515625
114688,4.879638671875
118784,4.556640625
122880,4.488525390625
126976,4.7900390625
131072,4.73974609375
135168,4.59326171875
139264,4.197021484375
143360,4.40966796875
147456,4.81396484375
151552,4.518798828125
155648,4.47119140625
159744,4.56103515625
163840,4.8583984375
167936,5.098388671875
172032,4.851318359375
176128,4.9287109375
180224,4.8076171875
184320,4.6474609375
188416,4.2255859375
192512,4.5859375
196608,4.8154296875
200704,4.96240234375
204800,4.9296875
208896,5.14208984375
212992,5.2958984375
217088,5.41015625
221184,5.62109375
225280,5.2724609375
229376,5.50439453125
233472,5.55224609375
237568,5.411376953125
241664,5.583984375
245760,5.6318359375
249856,6.007568359375
253952,6.031494140625
258048,5.949462890625
262144,6.019287109375
266240,5.680419921875
270336,5.799072265625
274432,5.982177734375
278528,6.379150390625
282624,6.329345703125
286720,6.355712890625
290816,6.70947265625
294912,6.670654296875
299008,6.5263671875
303104,6.12548828125
307200,6.02734375
311296,6.24609375
315392,6.2490234375
319488,6.556884765625
323584,6.819091796875
327680,6.620361328125
331776,6.57373046875
335872,7.0615234375
339968,6.611572265625
344064,6.906982421875
348160,6.198974609375
352256,5.82763671875
356352,5.672119140625
360448,5.574951171875
364544,5.93115234375
368640,6.846435546875
372736,6.982421875
376832,7.0322265625
380928,7.260009765625
385024,6.912109375
389120,6.505615234375
393216,6.495849609375
397312,6.27099609375
401408,6.521240234375
405504,6.9716796875
409600,7.1923828125
413696,7.586181640625
417792,7.773193359375
421888,7.30615234375
425984,7.982421875
430080,7.9208984375
434176,7.82568359375
438272,7.520751953125
442368,6.892822265625
446464,7.240478515625
450560,7.4755859375
454656,7.6884765625
458752,7.153076171875
462848,7.028564453125
466944,7.175537109375
471040,7.4619140625
475136,7.61474609375
479232,7.7109375
483328,7.91650390625
487424,7.7783203125
491520,8.493896484375
495616,8.374755859375
499712,7.91552734375
503808,7.836669921875
507904,7.61572265625
512000,8.131103515625
516096,8.42626953125
520192,8.189208984375
524288,8.61279296875
528384,8.442138671875
532480,8.75341796875
536576,9.1328125
540672,8.925537109375
544768,8.52734375
548864,7.98388671875
552960,7.950927734375
557056,8.0908203125
561152,8.20166015625
565248,8.380859375
569344,9.015625
573440,9.602783203125
577536,10.27783203125
581632,9.837890625
585728,10.009521484375
589824,9.966064453125
593920,9.997802734375
598016,9.204345703125
602112,9.1337890625
606208,9.830322265625
610304,9.605224609375
614400,9.081298828125
618496,9.630859375
622592,9.645263671875
626688,9.498046875
630784,9.294921875
634880,9.267578125
638976,9.40185546875
643072,9.488037109375
647168,9.5302734375
651264,9.300048828125
655360,9.254150390625
659456,9.09033203125
663552,9.166015625
667648,9.677490234375
671744,10.0244140625
675840,10.061279296875
679936,9.874267578125
684032,9.6416015625
688128,9.453369140625
692224,9.44189453125
696320,9.634765625
700416,9.68603515625
704512,10.083740234375
708608,10.567138671875
712704,10.59130859375
716800,10.79638671875
720896,10.861328125
724992,10.5478515625
729088,10.881103515625
733184,11.27587890625
737280,11.30029296875
741376,11.552490234375
745472,11.911865234375
749568,12.623046875
753664,12.421630859375
757760,12.845947265625
761856,12.71533203125
765952,13.288818359375
770048,13.076171875
774144,12.37548828125
778240,11.999755859375
782336,11.996826171875
786432,11.797607421875
790528,11.673583984375
794624,11.08251953125
798720,10.855712890625
802816,11.022216796875
806912,11.85986328125
811008,12.339111328125
815104,12.10791015625
819200,12.34765625
823296,12.795166015625
827392,12.385009765625
831488,12.15576171875
835584,11.962158203125
839680,12.144775390625
843776,11.93115234375
847872,11.8896484375
851968,12.224609375
856064,12.93408203125
860160,12.758056640625
864256,12.693603515625
868352,12.6513671875
872448,12.675048828125
876544,13.107421875
880640,13.570068359375
884736,13.69775390625
888832,13.24658203125
892928,13.14697265625
897024,13.281982421875
901120,13.875732421875
905216,13.52490234375
909312,13.4501953125
913408,12.803955078125
917504,12.703125
921600,13.266357421875
925696,13.469482421875
929792,13.81982421875
933888,13.708984375
937984,14.065185546875
942080,14.04052734375
946176,14.408203125
950272,15.240478515625
954368,15.301513671875
958464,15.410888671875
962560,14.825439453125
966656,14.41064453125
970752,14.404052734375
974848,15.376220703125
978944,15.393798828125
983040,15.628662109375
987136,15.39013671875
991232,15.483154296875
995328,15.873291015625
999424,15.473388671875
