"env_step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0.1455078125","0.1455078125","0.1455078125"
"8192","2","2","2","0.4013671875","0.4013671875","0.4013671875"
"12288","3","3","3","0.4140625","0.4140625","0.4140625"
"16384","4","4","4","0.436279296875","0.436279296875","0.436279296875"
"20480","5","5","5","0.39599609375","0.39599609375","0.39599609375"
"24576","6","6","6","0.42529296875","0.42529296875","0.42529296875"
"28672","7","7","7","0.4501953125","0.4501953125","0.4501953125"
"32768","8","8","8","0.458740234375","0.458740234375","0.458740234375"
"36864","9","9","9","0.434326171875","0.434326171875","0.434326171875"
"40960","10","10","10","0.4208984375","0.4208984375","0.4208984375"
"45056","11","11","11","0.4306640625","0.4306640625","0.4306640625"
"49152","12","12","12","0.423583984375","0.423583984375","0.423583984375"
"53248","13","13","13","0.433837890625","0.433837890625","0.433837890625"
"57344","14","14","14","0.46142578125","0.46142578125","0.46142578125"
"61440","15","15","15","0.433837890625","0.433837890625","0.433837890625"
"65536","16","16","16","0.45654296875","0.45654296875","0.45654296875"
"69632","17","17","17","0.460205078125","0.460205078125","0.460205078125"
"73728","18","18","18","0.517333984375","0.517333984375","0.517333984375"
"77824","19","19","19","0.494384765625","0.494384765625","0.494384765625"
"81920","20","20","20","0.471435546875","0.471435546875","0.471435546875"
"86016","21","21","21","0.4189453125","0.4189453125","0.4189453125"
"90112","22","22","22","0.42822265625","0.42822265625","0.42822265625"
"94208","23","23","23","0.541748046875","0.541748046875","0.541748046875"
"98304","24","24","24","0.429443359375","0.429443359375","0.429443359375"
"102400","25","25","25","0.491455078125","0.491455078125","0.491455078125"
"106496","26","26","26","0.386962890625","0.386962890625","0.386962890625"
"110592","27","27","27","0.464111328125","0.464111328125","0.464111328125"
"114688","28","28","28","0.49072265625","0.49072265625","0.49072265625"
"118784","29","29","29","0.434326171875","0.434326171875","0.434326171875"
"122880","30","30","30","0.464111328125","0.464111328125","0.464111328125"
"126976","31","31","31","0.531982421875","0.531982421875","0.531982421875"
"131072","32","32","32","0.46240234375","0.46240234375","0.46240234375"
"135168","33","33","33","0.47119140625","0.47119140625","0.47119140625"
"139264","34","34","34","0.40673828125","0.40673828125","0.40673828125"
"143360","35","35","35","0.462158203125","0.462158203125","0.462158203125"
"147456","36","36","36","0.424560546875","0.424560546875","0.424560546875"
"151552","37","37","37","0.466064453125","0.466064453125","0.466064453125"
"155648","38","38","38","0.59375","0.59375","0.59375"
"159744","39","39","39","0.501220703125","0.501220703125","0.501220703125"
"163840","40","40","40","0.49169921875","0.49169921875","0.49169921875"
"167936","41","41","41","0.58203125","0.58203125","0.58203125"
"172032","42","42","42","0.497314453125","0.497314453125","0.497314453125"
"176128","43","43","43","0.541748046875","0.541748046875","0.541748046875"
"180224","44","44","44","0.549072265625","0.549072265625","0.549072265625"
"184320","45","45","45","0.562744140625","0.562744140625","0.562744140625"
"188416","46","46","46","0.530517578125","0.530517578125","0.530517578125"
"192512","47","47","47","0.503173828125","0.503173828125","0.503173828125"
"196608","48","48","48","0.5576171875","0.5576171875","0.5576171875"
"200704","49","49","49","0.572998046875","0.572998046875","0.572998046875"
"204800","50","50","50","0.466064453125","0.466064453125","0.466064453125"
"208896","51","51","51","0.555419921875","0.555419921875","0.555419921875"
"212992","52","52","52","0.553466796875","0.553466796875","0.553466796875"
"217088","53","53","53","0.607666015625","0.607666015625","0.607666015625"
"221184","54","54","54","0.602783203125","0.602783203125","0.602783203125"
"225280","55","55","55","0.544921875","0.544921875","0.544921875"
"229376","56","56","56","0.59814453125","0.59814453125","0.59814453125"
"233472","57","57","57","0.663330078125","0.663330078125","0.663330078125"
"237568","58","58","58","0.53857421875","0.53857421875","0.53857421875"
"241664","59","59","59","0.524169921875","0.524169921875","0.524169921875"
"245760","60","60","60","0.5185546875","0.5185546875","0.5185546875"
"249856","61","61","61","0.5166015625","0.5166015625","0.5166015625"
"253952","62","62","62","0.537109375","0.537109375","0.537109375"
"258048","63","63","63","0.61083984375","0.61083984375","0.61083984375"
"262144","64","64","64","0.631103515625","0.631103515625","0.631103515625"
"266240","65","65","65","0.55908203125","0.55908203125","0.55908203125"
"270336","66","66","66","0.668212890625","0.668212890625","0.668212890625"
"274432","67","67","67","0.60302734375","0.60302734375","0.60302734375"
"278528","68","68","68","0.57763671875","0.57763671875","0.57763671875"
"282624","69","69","69","0.57568359375","0.57568359375","0.57568359375"
"286720","70","70","70","0.667724609375","0.667724609375","0.667724609375"
"290816","71","71","71","0.671875","0.671875","0.671875"
"294912","72","72","72","0.67724609375","0.67724609375","0.67724609375"
"299008","73","73","73","0.658935546875","0.658935546875","0.658935546875"
"303104","74","74","74","0.661865234375","0.661865234375","0.661865234375"
"307200","75","75","75","0.631591796875","0.631591796875","0.631591796875"
"311296","76","76","76","0.661376953125","0.661376953125","0.661376953125"
"315392","77","77","77","0.606201171875","0.606201171875","0.606201171875"
"319488","78","78","78","0.603759765625","0.603759765625","0.603759765625"
"323584","79","79","79","0.633056640625","0.633056640625","0.633056640625"
"327680","80","80","80","0.68701171875","0.68701171875","0.68701171875"
"331776","81","81","81","0.767578125","0.767578125","0.767578125"
"335872","82","82","82","0.722412109375","0.722412109375","0.722412109375"
"339968","83","83","83","0.77685546875","0.77685546875","0.77685546875"
"344064","84","84","84","0.72509765625","0.72509765625","0.72509765625"
"348160","85","85","85","0.642578125","0.642578125","0.642578125"
"352256","86","86","86","0.631591796875","0.631591796875","0.631591796875"
"356352","87","87","87","0.666748046875","0.666748046875","0.666748046875"
"360448","88","88","88","0.748046875","0.748046875","0.748046875"
"364544","89","89","89","0.676025390625","0.676025390625","0.676025390625"
"368640","90","90","90","0.66796875","0.66796875","0.66796875"
"372736","91","91","91","0.588623046875","0.588623046875","0.588623046875"
"376832","92","92","92","0.772705078125","0.772705078125","0.772705078125"
"380928","93","93","93","0.675537109375","0.675537109375","0.675537109375"
"385024","94","94","94","0.66845703125","0.66845703125","0.66845703125"
"389120","95","95","95","0.77392578125","0.77392578125","0.77392578125"
"393216","96","96","96","0.732666015625","0.732666015625","0.732666015625"
"397312","97","97","97","0.7021484375","0.7021484375","0.7021484375"
"401408","98","98","98","0.796630859375","0.796630859375","0.796630859375"
"405504","99","99","99","0.670166015625","0.670166015625","0.670166015625"
"409600","100","100","100","0.8017578125","0.8017578125","0.8017578125"
"413696","101","101","101","0.666748046875","0.666748046875","0.666748046875"
"417792","102","102","102","0.698486328125","0.698486328125","0.698486328125"
"421888","103","103","103","0.83935546875","0.83935546875","0.83935546875"
"425984","104","104","104","0.7880859375","0.7880859375","0.7880859375"
"430080","105","105","105","0.797607421875","0.797607421875","0.797607421875"
"434176","106","106","106","0.822998046875","0.822998046875","0.822998046875"
"438272","107","107","107","0.71630859375","0.71630859375","0.71630859375"
"442368","108","108","108","0.818115234375","0.818115234375","0.818115234375"
"446464","109","109","109","0.934326171875","0.934326171875","0.934326171875"
"450560","110","110","110","0.95068359375","0.95068359375","0.95068359375"
"454656","111","111","111","0.831298828125","0.831298828125","0.831298828125"
"458752","112","112","112","0.8134765625","0.8134765625","0.8134765625"
"462848","113","113","113","0.8876953125","0.8876953125","0.8876953125"
"466944","114","114","114","0.778076171875","0.778076171875","0.778076171875"
"471040","115","115","115","0.89013671875","0.89013671875","0.89013671875"
"475136","116","116","116","0.8974609375","0.8974609375","0.8974609375"
"479232","117","117","117","0.81640625","0.81640625","0.81640625"
"483328","118","118","118","0.91357421875","0.91357421875","0.91357421875"
"487424","119","119","119","0.8740234375","0.8740234375","0.8740234375"
"491520","120","120","120","0.818603515625","0.818603515625","0.818603515625"
"495616","121","121","121","0.865478515625","0.865478515625","0.865478515625"
"499712","122","122","122","0.86083984375","0.86083984375","0.86083984375"
"503808","123","123","123","0.80078125","0.80078125","0.80078125"
"507904","124","124","124","0.818359375","0.818359375","0.818359375"
"512000","125","125","125","0.915771484375","0.915771484375","0.915771484375"
"516096","126","126","126","0.84326171875","0.84326171875","0.84326171875"
"520192","127","127","127","0.846435546875","0.846435546875","0.846435546875"
"524288","128","128","128","0.961181640625","0.961181640625","0.961181640625"
"528384","129","129","129","1.106201171875","1.106201171875","1.106201171875"
"532480","130","130","130","0.879150390625","0.879150390625","0.879150390625"
"536576","131","131","131","0.9599609375","0.9599609375","0.9599609375"
"540672","132","132","132","0.982666015625","0.982666015625","0.982666015625"
"544768","133","133","133","0.951904296875","0.951904296875","0.951904296875"
"548864","134","134","134","0.972412109375","0.972412109375","0.972412109375"
"552960","135","135","135","0.92919921875","0.92919921875","0.92919921875"
"557056","136","136","136","0.850341796875","0.850341796875","0.850341796875"
"561152","137","137","137","0.97705078125","0.97705078125","0.97705078125"
"565248","138","138","138","0.95263671875","0.95263671875","0.95263671875"
"569344","139","139","139","0.863037109375","0.863037109375","0.863037109375"
"573440","140","140","140","0.88623046875","0.88623046875","0.88623046875"
"577536","141","141","141","1.06884765625","1.06884765625","1.06884765625"
"581632","142","142","142","1.009521484375","1.009521484375","1.009521484375"
"585728","143","143","143","0.90087890625","0.90087890625","0.90087890625"
"589824","144","144","144","0.9677734375","0.9677734375","0.9677734375"
"593920","145","145","145","0.988525390625","0.988525390625","0.988525390625"
"598016","146","146","146","0.932373046875","0.932373046875","0.932373046875"
"602112","147","147","147","0.971923828125","0.971923828125","0.971923828125"
"606208","148","148","148","1.07958984375","1.07958984375","1.07958984375"
"610304","149","149","149","1.180419921875","1.180419921875","1.180419921875"
"614400","150","150","150","1.01318359375","1.01318359375","1.01318359375"
"618496","151","151","151","0.97802734375","0.97802734375","0.97802734375"
"622592","152","152","152","1.21337890625","1.21337890625","1.21337890625"
"626688","153","153","153","1.156982421875","1.156982421875","1.156982421875"
"630784","154","154","154","1.130615234375","1.130615234375","1.130615234375"
"634880","155","155","155","1.0341796875","1.0341796875","1.0341796875"
"638976","156","156","156","0.91943359375","0.91943359375","0.91943359375"
"643072","157","157","157","1.0927734375","1.0927734375","1.0927734375"
"647168","158","158","158","1.03662109375","1.03662109375","1.03662109375"
"651264","159","159","159","1.028564453125","1.028564453125","1.028564453125"
"655360","160","160","160","1.001220703125","1.001220703125","1.001220703125"
"659456","161","161","161","1.044189453125","1.044189453125","1.044189453125"
"663552","162","162","162","1.205810546875","1.205810546875","1.205810546875"
"667648","163","163","163","1.263916015625","1.263916015625","1.263916015625"
"671744","164","164","164","1.104248046875","1.104248046875","1.104248046875"
"675840","165","165","165","1.00537109375","1.00537109375","1.00537109375"
"679936","166","166","166","1.10986328125","1.10986328125","1.10986328125"
"684032","167","167","167","0.958984375","0.958984375","0.958984375"
"688128","168","168","168","1.017333984375","1.017333984375","1.017333984375"
"692224","169","169","169","1.113525390625","1.113525390625","1.113525390625"
"696320","170","170","170","1.239990234375","1.239990234375","1.239990234375"
"700416","171","171","171","1.198486328125","1.198486328125","1.198486328125"
"704512","172","172","172","1.22509765625","1.22509765625","1.22509765625"
"708608","173","173","173","1.1865234375","1.1865234375","1.1865234375"
"712704","174","174","174","1.1181640625","1.1181640625","1.1181640625"
"716800","175","175","175","0.931884765625","0.931884765625","0.931884765625"
"720896","176","176","176","1.106689453125","1.106689453125","1.106689453125"
"724992","177","177","177","1.170166015625","1.170166015625","1.170166015625"
"729088","178","178","178","1.244384765625","1.244384765625","1.244384765625"
"733184","179","179","179","1.280029296875","1.280029296875","1.280029296875"
"737280","180","180","180","1.285888671875","1.285888671875","1.285888671875"
"741376","181","181","181","1.16845703125","1.16845703125","1.16845703125"
"745472","182","182","182","1.22900390625","1.22900390625","1.22900390625"
"749568","183","183","183","1.28125","1.28125","1.28125"
"753664","184","184","184","1.291748046875","1.291748046875","1.291748046875"
"757760","185","185","185","1.27099609375","1.27099609375","1.27099609375"
"761856","186","186","186","1.247802734375","1.247802734375","1.247802734375"
"765952","187","187","187","1.226806640625","1.226806640625","1.226806640625"
"770048","188","188","188","1.432373046875","1.432373046875","1.432373046875"
"774144","189","189","189","1.439208984375","1.439208984375","1.439208984375"
"778240","190","190","190","1.326171875","1.326171875","1.326171875"
"782336","191","191","191","1.1943359375","1.1943359375","1.1943359375"
"786432","192","192","192","1.28369140625","1.28369140625","1.28369140625"
"790528","193","193","193","1.29052734375","1.29052734375","1.29052734375"
"794624","194","194","194","1.237548828125","1.237548828125","1.237548828125"
"798720","195","195","195","1.279052734375","1.279052734375","1.279052734375"
"802816","196","196","196","1.48193359375","1.48193359375","1.48193359375"
"806912","197","197","197","1.249755859375","1.249755859375","1.249755859375"
"811008","198","198","198","1.1494140625","1.1494140625","1.1494140625"
"815104","199","199","199","1.28076171875","1.28076171875","1.28076171875"
"819200","200","200","200","1.44775390625","1.44775390625","1.44775390625"
"823296","201","201","201","1.404052734375","1.404052734375","1.404052734375"
"827392","202","202","202","1.292236328125","1.292236328125","1.292236328125"
"831488","203","203","203","1.40771484375","1.40771484375","1.40771484375"
"835584","204","204","204","1.47216796875","1.47216796875","1.47216796875"
"839680","205","205","205","1.5537109375","1.5537109375","1.5537109375"
"843776","206","206","206","1.43994140625","1.43994140625","1.43994140625"
"847872","207","207","207","1.37841796875","1.37841796875","1.37841796875"
"851968","208","208","208","1.39306640625","1.39306640625","1.39306640625"
"856064","209","209","209","1.593994140625","1.593994140625","1.593994140625"
"860160","210","210","210","1.513671875","1.513671875","1.513671875"
"864256","211","211","211","1.48046875","1.48046875","1.48046875"
"868352","212","212","212","1.6376953125","1.6376953125","1.6376953125"
"872448","213","213","213","1.39599609375","1.39599609375","1.39599609375"
"876544","214","214","214","1.351806640625","1.351806640625","1.351806640625"
"880640","215","215","215","1.46923828125","1.46923828125","1.46923828125"
"884736","216","216","216","1.35498046875","1.35498046875","1.35498046875"
"888832","217","217","217","1.445068359375","1.445068359375","1.445068359375"
"892928","218","218","218","1.33056640625","1.33056640625","1.33056640625"
"897024","219","219","219","1.33251953125","1.33251953125","1.33251953125"
"901120","220","220","220","1.48291015625","1.48291015625","1.48291015625"
"905216","221","221","221","1.36669921875","1.36669921875","1.36669921875"
"909312","222","222","222","1.565673828125","1.565673828125","1.565673828125"
"913408","223","223","223","1.6767578125","1.6767578125","1.6767578125"
"917504","224","224","224","1.84423828125","1.84423828125","1.84423828125"
"921600","225","225","225","1.719970703125","1.719970703125","1.719970703125"
"925696","226","226","226","1.8056640625","1.8056640625","1.8056640625"
"929792","227","227","227","1.701416015625","1.701416015625","1.701416015625"
"933888","228","228","228","1.551025390625","1.551025390625","1.551025390625"
"937984","229","229","229","1.68896484375","1.68896484375","1.68896484375"
"942080","230","230","230","1.6728515625","1.6728515625","1.6728515625"
"946176","231","231","231","1.844482421875","1.844482421875","1.844482421875"
"950272","232","232","232","1.81640625","1.81640625","1.81640625"
