"env_step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"958464","234","234","234","1.7265625","1.7265625","1.7265625"
"962560","235","235","235","1.782958984375","1.782958984375","1.782958984375"
"966656","236","236","236","1.90625","1.90625","1.90625"
"970752","237","237","237","1.7890625","1.7890625","1.7890625"
"974848","238","238","238","1.856689453125","1.856689453125","1.856689453125"
"978944","239","239","239","1.745361328125","1.745361328125","1.745361328125"
"983040","240","240","240","1.67919921875","1.67919921875","1.67919921875"
"987136","241","241","241","1.803955078125","1.803955078125","1.803955078125"
"991232","242","242","242","2.05126953125","2.05126953125","2.05126953125"
"995328","243","243","243","1.834716796875","1.834716796875","1.834716796875"
"999424","244","244","244","1.86767578125","1.86767578125","1.86767578125"
"1003520","245","245","245","2.14404296875","2.14404296875","2.14404296875"
"1007616","246","246","246","1.93017578125","1.93017578125","1.93017578125"
"1011712","247","247","247","1.809814453125","1.809814453125","1.809814453125"
"1015808","248","248","248","1.70263671875","1.70263671875","1.70263671875"
"1019904","249","249","249","1.93896484375","1.93896484375","1.93896484375"
"1024000","250","250","250","2.109375","2.109375","2.109375"
"1028096","251","251","251","2.0087890625","2.0087890625","2.0087890625"
"1032192","252","252","252","2.121826171875","2.121826171875","2.121826171875"
"1036288","253","253","253","2.2646484375","2.2646484375","2.2646484375"
"1040384","254","254","254","2.088623046875","2.088623046875","2.088623046875"
"1044480","255","255","255","2.181396484375","2.181396484375","2.181396484375"
"1048576","256","256","256","1.9482421875","1.9482421875","1.9482421875"
"1052672","257","257","257","1.840087890625","1.840087890625","1.840087890625"
"1056768","258","258","258","1.716796875","1.716796875","1.716796875"
"1060864","259","259","259","1.91455078125","1.91455078125","1.91455078125"
"1064960","260","260","260","1.920166015625","1.920166015625","1.920166015625"
"1069056","261","261","261","1.837890625","1.837890625","1.837890625"
"1073152","262","262","262","1.680908203125","1.680908203125","1.680908203125"
"1077248","263","263","263","1.8603515625","1.8603515625","1.8603515625"
"1081344","264","264","264","1.923828125","1.923828125","1.923828125"
"1085440","265","265","265","1.9033203125","1.9033203125","1.9033203125"
"1089536","266","266","266","1.914306640625","1.914306640625","1.914306640625"
"1093632","267","267","267","2.010986328125","2.010986328125","2.010986328125"
"1097728","268","268","268","1.97900390625","1.97900390625","1.97900390625"
"1101824","269","269","269","1.93017578125","1.93017578125","1.93017578125"
"1105920","270","270","270","1.785400390625","1.785400390625","1.785400390625"
"1110016","271","271","271","1.931640625","1.931640625","1.931640625"
"1114112","272","272","272","2.149169921875","2.149169921875","2.149169921875"
"1118208","273","273","273","2.235107421875","2.235107421875","2.235107421875"
"1122304","274","274","274","2.0830078125","2.0830078125","2.0830078125"
"1126400","275","275","275","1.8857421875","1.8857421875","1.8857421875"
"1130496","276","276","276","2.273193359375","2.273193359375","2.273193359375"
"1134592","277","277","277","2.26611328125","2.26611328125","2.26611328125"
"1138688","278","278","278","2.372802734375","2.372802734375","2.372802734375"
"1142784","279","279","279","2.534912109375","2.534912109375","2.534912109375"
"1146880","280","280","280","2.54248046875","2.54248046875","2.54248046875"
"1150976","281","281","281","2.165771484375","2.165771484375","2.165771484375"
"1155072","282","282","282","2.161865234375","2.161865234375","2.161865234375"
"1159168","283","283","283","2.154296875","2.154296875","2.154296875"
"1163264","284","284","284","2.12939453125","2.12939453125","2.12939453125"
"1167360","285","285","285","2.18505859375","2.18505859375","2.18505859375"
"1171456","286","286","286","2.21044921875","2.21044921875","2.21044921875"
"1175552","287","287","287","2.15771484375","2.15771484375","2.15771484375"
"1179648","288","288","288","2.50537109375","2.50537109375","2.50537109375"
"1183744","289","289","289","2.50390625","2.50390625","2.50390625"
"1187840","290","290","290","2.2353515625","2.2353515625","2.2353515625"
"1191936","291","291","291","2.48828125","2.48828125","2.48828125"
"1196032","292","292","292","2.533203125","2.533203125","2.533203125"
"1200128","293","293","293","2.722900390625","2.722900390625","2.722900390625"
"1204224","294","294","294","2.568359375","2.568359375","2.568359375"
"1208320","295","295","295","2.642578125","2.642578125","2.642578125"
"1212416","296","296","296","2.28369140625","2.28369140625","2.28369140625"
"1216512","297","297","297","2.29052734375","2.29052734375","2.29052734375"
"1220608","298","298","298","2.4296875","2.4296875","2.4296875"
"1224704","299","299","299","2.4423828125","2.4423828125","2.4423828125"
"1228800","300","300","300","2.798583984375","2.798583984375","2.798583984375"
"1232896","301","301","301","2.934814453125","2.934814453125","2.934814453125"
"1236992","302","302","302","2.59326171875","2.59326171875","2.59326171875"
"1241088","303","303","303","2.563720703125","2.563720703125","2.563720703125"
"1245184","304","304","304","2.188720703125","2.188720703125","2.188720703125"
"1249280","305","305","305","2.241943359375","2.241943359375","2.241943359375"
"1253376","306","306","306","2.450439453125","2.450439453125","2.450439453125"
"1257472","307","307","307","2.62646484375","2.62646484375","2.62646484375"
"1261568","308","308","308","2.47265625","2.47265625","2.47265625"
"1265664","309","309","309","2.380615234375","2.380615234375","2.380615234375"
"1269760","310","310","310","2.570556640625","2.570556640625","2.570556640625"
"1273856","311","311","311","2.716064453125","2.716064453125","2.716064453125"
"1277952","312","312","312","2.944580078125","2.944580078125","2.944580078125"
"1282048","313","313","313","3.131103515625","3.131103515625","3.131103515625"
"1286144","314","314","314","2.946044921875","2.946044921875","2.946044921875"
"1290240","315","315","315","2.76416015625","2.76416015625","2.76416015625"
"1294336","316","316","316","2.682861328125","2.682861328125","2.682861328125"
"1298432","317","317","317","2.890625","2.890625","2.890625"
"1302528","318","318","318","2.742431640625","2.742431640625","2.742431640625"
"1306624","319","319","319","2.870361328125","2.870361328125","2.870361328125"
"1310720","320","320","320","2.976806640625","2.976806640625","2.976806640625"
"1314816","321","321","321","3.17138671875","3.17138671875","3.17138671875"
"1318912","322","322","322","3.319091796875","3.319091796875","3.319091796875"
"1323008","323","323","323","3.201171875","3.201171875","3.201171875"
"1327104","324","324","324","2.54345703125","2.54345703125","2.54345703125"
"1331200","325","325","325","2.7041015625","2.7041015625","2.7041015625"
"1335296","326","326","326","2.8857421875","2.8857421875","2.8857421875"
"1339392","327","327","327","2.975341796875","2.975341796875","2.975341796875"
"1343488","328","328","328","3.29443359375","3.29443359375","3.29443359375"
"1347584","329","329","329","3.429931640625","3.429931640625","3.429931640625"
"1351680","330","330","330","3.455078125","3.455078125","3.455078125"
"1355776","331","331","331","3.46826171875","3.46826171875","3.46826171875"
"1359872","332","332","332","3.20947265625","3.20947265625","3.20947265625"
"1363968","333","333","333","3.08154296875","3.08154296875","3.08154296875"
"1368064","334","334","334","3.220458984375","3.220458984375","3.220458984375"
"1372160","335","335","335","3.1181640625","3.1181640625","3.1181640625"
"1376256","336","336","336","3.059814453125","3.059814453125","3.059814453125"
"1380352","337","337","337","3.301025390625","3.301025390625","3.301025390625"
"1384448","338","338","338","2.944580078125","2.944580078125","2.944580078125"
"1388544","339","339","339","3.0126953125","3.0126953125","3.0126953125"
"1392640","340","340","340","2.908203125","2.908203125","2.908203125"
"1396736","341","341","341","2.96435546875","2.96435546875","2.96435546875"
"1400832","342","342","342","3.09326171875","3.09326171875","3.09326171875"
"1404928","343","343","343","3.04931640625","3.04931640625","3.04931640625"
"1409024","344","344","344","2.959228515625","2.959228515625","2.959228515625"
"1413120","345","345","345","2.982177734375","2.982177734375","2.982177734375"
"1417216","346","346","346","3.31103515625","3.31103515625","3.31103515625"
"1421312","347","347","347","3.268310546875","3.268310546875","3.268310546875"
"1425408","348","348","348","3.243896484375","3.243896484375","3.243896484375"
"1429504","349","349","349","3.4228515625","3.4228515625","3.4228515625"
"1433600","350","350","350","3.7197265625","3.7197265625","3.7197265625"
"1437696","351","351","351","3.76220703125","3.76220703125","3.76220703125"
"1441792","352","352","352","3.83154296875","3.83154296875","3.83154296875"
"1445888","353","353","353","3.60546875","3.60546875","3.60546875"
"1449984","354","354","354","3.2421875","3.2421875","3.2421875"
"1454080","355","355","355","3.423583984375","3.423583984375","3.423583984375"
"1458176","356","356","356","2.982666015625","2.982666015625","2.982666015625"
"1462272","357","357","357","3.123046875","3.123046875","3.123046875"
"1466368","358","358","358","3.683837890625","3.683837890625","3.683837890625"
"1470464","359","359","359","3.7255859375","3.7255859375","3.7255859375"
"1474560","360","360","360","3.679931640625","3.679931640625","3.679931640625"
"1478656","361","361","361","3.446533203125","3.446533203125","3.446533203125"
"1482752","362","362","362","3.749267578125","3.749267578125","3.749267578125"
"1486848","363","363","363","3.56689453125","3.56689453125","3.56689453125"
"1490944","364","364","364","3.64599609375","3.64599609375","3.64599609375"
"1495040","365","365","365","3.78662109375","3.78662109375","3.78662109375"
"1499136","366","366","366","3.81982421875","3.81982421875","3.81982421875"
"1503232","367","367","367","3.710693359375","3.710693359375","3.710693359375"
"1507328","368","368","368","4.06982421875","4.06982421875","4.06982421875"
"1511424","369","369","369","3.88671875","3.88671875","3.88671875"
"1515520","370","370","370","3.85107421875","3.85107421875","3.85107421875"
"1519616","371","371","371","3.89208984375","3.89208984375","3.89208984375"
"1523712","372","372","372","3.969970703125","3.969970703125","3.969970703125"
"1527808","373","373","373","4.00341796875","4.00341796875","4.00341796875"
"1531904","374","374","374","4.129150390625","4.129150390625","4.129150390625"
"1536000","375","375","375","4.18603515625","4.18603515625","4.18603515625"
"1540096","376","376","376","3.986083984375","3.986083984375","3.986083984375"
"1544192","377","377","377","3.736328125","3.736328125","3.736328125"
"1548288","378","378","378","3.94091796875","3.94091796875","3.94091796875"
"1552384","379","379","379","3.9990234375","3.9990234375","3.9990234375"
"1556480","380","380","380","3.799072265625","3.799072265625","3.799072265625"
"1560576","381","381","381","3.6806640625","3.6806640625","3.6806640625"
"1564672","382","382","382","3.471923828125","3.471923828125","3.471923828125"
"1568768","383","383","383","4.08447265625","4.08447265625","4.08447265625"
"1572864","384","384","384","4.2783203125","4.2783203125","4.2783203125"
"1576960","385","385","385","4.5947265625","4.5947265625","4.5947265625"
"1581056","386","386","386","4.463623046875","4.463623046875","4.463623046875"
"1585152","387","387","387","4.526611328125","4.526611328125","4.526611328125"
"1589248","388","388","388","4.286376953125","4.286376953125","4.286376953125"
"1593344","389","389","389","4.0595703125","4.0595703125","4.0595703125"
"1597440","390","390","390","4.063720703125","4.063720703125","4.063720703125"
"1601536","391","391","391","4.188720703125","4.188720703125","4.188720703125"
"1605632","392","392","392","4.271484375","4.271484375","4.271484375"
"1609728","393","393","393","4.036376953125","4.036376953125","4.036376953125"
"1613824","394","394","394","3.589111328125","3.589111328125","3.589111328125"
"1617920","395","395","395","3.614013671875","3.614013671875","3.614013671875"
"1622016","396","396","396","3.9013671875","3.9013671875","3.9013671875"
"1626112","397","397","397","4.412841796875","4.412841796875","4.412841796875"
"1630208","398","398","398","4.70703125","4.70703125","4.70703125"
"1634304","399","399","399","4.531005859375","4.531005859375","4.531005859375"
"1638400","400","400","400","4.915283203125","4.915283203125","4.915283203125"
"1642496","401","401","401","4.7919921875","4.7919921875","4.7919921875"
"1646592","402","402","402","4.79931640625","4.79931640625","4.79931640625"
"1650688","403","403","403","4.604736328125","4.604736328125","4.604736328125"
"1654784","404","404","404","4.544189453125","4.544189453125","4.544189453125"
"1658880","405","405","405","4.499267578125","4.499267578125","4.499267578125"
"1662976","406","406","406","4.98828125","4.98828125","4.98828125"
"1667072","407","407","407","4.9853515625","4.9853515625","4.9853515625"
"1671168","408","408","408","4.609130859375","4.609130859375","4.609130859375"
"1675264","409","409","409","4.680419921875","4.680419921875","4.680419921875"
"1679360","410","410","410","4.66455078125","4.66455078125","4.66455078125"
"1683456","411","411","411","4.69970703125","4.69970703125","4.69970703125"
"1687552","412","412","412","5.081787109375","5.081787109375","5.081787109375"
"1691648","413","413","413","5.19482421875","5.19482421875","5.19482421875"
"1695744","414","414","414","5.095947265625","5.095947265625","5.095947265625"
"1699840","415","415","415","4.7587890625","4.7587890625","4.7587890625"
"1703936","416","416","416","4.75439453125","4.75439453125","4.75439453125"
"1708032","417","417","417","5.1767578125","5.1767578125","5.1767578125"
"1712128","418","418","418","5.785888671875","5.785888671875","5.785888671875"
"1716224","419","419","419","5.910400390625","5.910400390625","5.910400390625"
"1720320","420","420","420","5.810546875","5.810546875","5.810546875"
"1724416","421","421","421","5.494873046875","5.494873046875","5.494873046875"
"1728512","422","422","422","5.446533203125","5.446533203125","5.446533203125"
