"env_step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0.1455078125","0.1455078125","0.1455078125"
"8192","2","2","2","0.4013671875","0.4013671875","0.4013671875"
"12288","3","3","3","0.4140625","0.4140625","0.4140625"
"16384","4","4","4","0.436279296875","0.436279296875","0.436279296875"
"20480","5","5","5","0.39599609375","0.39599609375","0.39599609375"
"24576","6","6","6","0.424560546875","0.424560546875","0.424560546875"
"28672","7","7","7","0.44384765625","0.44384765625","0.44384765625"
"32768","8","8","8","0.457763671875","0.457763671875","0.457763671875"
"36864","9","9","9","0.434326171875","0.434326171875","0.434326171875"
"40960","10","10","10","0.439697265625","0.439697265625","0.439697265625"
"45056","11","11","11","0.38623046875","0.38623046875","0.38623046875"
"49152","12","12","12","0.417236328125","0.417236328125","0.417236328125"
"53248","13","13","13","0.368408203125","0.368408203125","0.368408203125"
"57344","14","14","14","0.447265625","0.447265625","0.447265625"
"61440","15","15","15","0.41748046875","0.41748046875","0.41748046875"
"65536","16","16","16","0.45849609375","0.45849609375","0.45849609375"
"69632","17","17","17","0.4365234375","0.4365234375","0.4365234375"
"73728","18","18","18","0.48095703125","0.48095703125","0.48095703125"
"77824","19","19","19","0.427978515625","0.427978515625","0.427978515625"
"81920","20","20","20","0.49951171875","0.49951171875","0.49951171875"
"86016","21","21","21","0.4931640625","0.4931640625","0.4931640625"
"90112","22","22","22","0.431640625","0.431640625","0.431640625"
"94208","23","23","23","0.4599609375","0.4599609375","0.4599609375"
"98304","24","24","24","0.475830078125","0.475830078125","0.475830078125"
"102400","25","25","25","0.49267578125","0.49267578125","0.49267578125"
"106496","26","26","26","0.400146484375","0.400146484375","0.400146484375"
"110592","27","27","27","0.44482421875","0.44482421875","0.44482421875"
"114688","28","28","28","0.506591796875","0.506591796875","0.506591796875"
"118784","29","29","29","0.43896484375","0.43896484375","0.43896484375"
"122880","30","30","30","0.478759765625","0.478759765625","0.478759765625"
"126976","31","31","31","0.607421875","0.607421875","0.607421875"
"131072","32","32","32","0.51220703125","0.51220703125","0.51220703125"
"135168","33","33","33","0.537353515625","0.537353515625","0.537353515625"
"139264","34","34","34","0.4462890625","0.4462890625","0.4462890625"
"143360","35","35","35","0.52197265625","0.52197265625","0.52197265625"
"147456","36","36","36","0.482666015625","0.482666015625","0.482666015625"
"151552","37","37","37","0.506103515625","0.506103515625","0.506103515625"
"155648","38","38","38","0.531494140625","0.531494140625","0.531494140625"
"159744","39","39","39","0.5224609375","0.5224609375","0.5224609375"
"163840","40","40","40","0.56298828125","0.56298828125","0.56298828125"
"167936","41","41","41","0.544677734375","0.544677734375","0.544677734375"
"172032","42","42","42","0.526611328125","0.526611328125","0.526611328125"
"176128","43","43","43","0.49169921875","0.49169921875","0.49169921875"
"180224","44","44","44","0.5244140625","0.5244140625","0.5244140625"
"184320","45","45","45","0.4912109375","0.4912109375","0.4912109375"
"188416","46","46","46","0.486572265625","0.486572265625","0.486572265625"
"192512","47","47","47","0.48095703125","0.48095703125","0.48095703125"
"196608","48","48","48","0.590087890625","0.590087890625","0.590087890625"
"200704","49","49","49","0.483642578125","0.483642578125","0.483642578125"
"204800","50","50","50","0.5439453125","0.5439453125","0.5439453125"
"208896","51","51","51","0.516845703125","0.516845703125","0.516845703125"
"212992","52","52","52","0.481201171875","0.481201171875","0.481201171875"
"217088","53","53","53","0.59033203125","0.59033203125","0.59033203125"
"221184","54","54","54","0.64794921875","0.64794921875","0.64794921875"
"225280","55","55","55","0.498779296875","0.498779296875","0.498779296875"
"229376","56","56","56","0.59521484375","0.59521484375","0.59521484375"
"233472","57","57","57","0.62646484375","0.62646484375","0.62646484375"
"237568","58","58","58","0.50732421875","0.50732421875","0.50732421875"
"241664","59","59","59","0.582275390625","0.582275390625","0.582275390625"
"245760","60","60","60","0.57666015625","0.57666015625","0.57666015625"
"249856","61","61","61","0.549072265625","0.549072265625","0.549072265625"
"253952","62","62","62","0.56787109375","0.56787109375","0.56787109375"
"258048","63","63","63","0.656494140625","0.656494140625","0.656494140625"
"262144","64","64","64","0.58837890625","0.58837890625","0.58837890625"
"266240","65","65","65","0.608642578125","0.608642578125","0.608642578125"
"270336","66","66","66","0.647216796875","0.647216796875","0.647216796875"
"274432","67","67","67","0.572265625","0.572265625","0.572265625"
"278528","68","68","68","0.62890625","0.62890625","0.62890625"
"282624","69","69","69","0.64404296875","0.64404296875","0.64404296875"
"286720","70","70","70","0.662841796875","0.662841796875","0.662841796875"
"290816","71","71","71","0.677001953125","0.677001953125","0.677001953125"
"294912","72","72","72","0.5947265625","0.5947265625","0.5947265625"
"299008","73","73","73","0.684326171875","0.684326171875","0.684326171875"
"303104","74","74","74","0.58935546875","0.58935546875","0.58935546875"
"307200","75","75","75","0.58251953125","0.58251953125","0.58251953125"
"311296","76","76","76","0.626953125","0.626953125","0.626953125"
"315392","77","77","77","0.587646484375","0.587646484375","0.587646484375"
"319488","78","78","78","0.628173828125","0.628173828125","0.628173828125"
"323584","79","79","79","0.647216796875","0.647216796875","0.647216796875"
"327680","80","80","80","0.65625","0.65625","0.65625"
"331776","81","81","81","0.685546875","0.685546875","0.685546875"
"335872","82","82","82","0.6357421875","0.6357421875","0.6357421875"
"339968","83","83","83","0.717041015625","0.717041015625","0.717041015625"
"344064","84","84","84","0.645263671875","0.645263671875","0.645263671875"
"348160","85","85","85","0.682861328125","0.682861328125","0.682861328125"
"352256","86","86","86","0.682861328125","0.682861328125","0.682861328125"
"356352","87","87","87","0.658935546875","0.658935546875","0.658935546875"
"360448","88","88","88","0.781005859375","0.781005859375","0.781005859375"
"364544","89","89","89","0.751953125","0.751953125","0.751953125"
"368640","90","90","90","0.639404296875","0.639404296875","0.639404296875"
"372736","91","91","91","0.703857421875","0.703857421875","0.703857421875"
"376832","92","92","92","0.793212890625","0.793212890625","0.793212890625"
"380928","93","93","93","0.802978515625","0.802978515625","0.802978515625"
"385024","94","94","94","0.817138671875","0.817138671875","0.817138671875"
"389120","95","95","95","0.823974609375","0.823974609375","0.823974609375"
"393216","96","96","96","0.744384765625","0.744384765625","0.744384765625"
"397312","97","97","97","0.83447265625","0.83447265625","0.83447265625"
"401408","98","98","98","0.724365234375","0.724365234375","0.724365234375"
"405504","99","99","99","0.81103515625","0.81103515625","0.81103515625"
"409600","100","100","100","0.777099609375","0.777099609375","0.777099609375"
"413696","101","101","101","0.805419921875","0.805419921875","0.805419921875"
"417792","102","102","102","0.793701171875","0.793701171875","0.793701171875"
"421888","103","103","103","0.8330078125","0.8330078125","0.8330078125"
"425984","104","104","104","0.791015625","0.791015625","0.791015625"
"430080","105","105","105","0.751708984375","0.751708984375","0.751708984375"
"434176","106","106","106","0.8857421875","0.8857421875","0.8857421875"
"438272","107","107","107","0.692138671875","0.692138671875","0.692138671875"
"442368","108","108","108","0.816650390625","0.816650390625","0.816650390625"
"446464","109","109","109","0.879638671875","0.879638671875","0.879638671875"
"450560","110","110","110","0.85302734375","0.85302734375","0.85302734375"
"454656","111","111","111","0.8115234375","0.8115234375","0.8115234375"
"458752","112","112","112","0.885009765625","0.885009765625","0.885009765625"
"462848","113","113","113","0.830078125","0.830078125","0.830078125"
"466944","114","114","114","0.918212890625","0.918212890625","0.918212890625"
"471040","115","115","115","0.943115234375","0.943115234375","0.943115234375"
"475136","116","116","116","0.837890625","0.837890625","0.837890625"
"479232","117","117","117","0.762939453125","0.762939453125","0.762939453125"
"483328","118","118","118","0.839111328125","0.839111328125","0.839111328125"
"487424","119","119","119","0.843505859375","0.843505859375","0.843505859375"
"491520","120","120","120","0.785888671875","0.785888671875","0.785888671875"
"495616","121","121","121","0.87451171875","0.87451171875","0.87451171875"
"499712","122","122","122","0.966552734375","0.966552734375","0.966552734375"
"503808","123","123","123","0.884033203125","0.884033203125","0.884033203125"
"507904","124","124","124","0.849609375","0.849609375","0.849609375"
"512000","125","125","125","0.812255859375","0.812255859375","0.812255859375"
"516096","126","126","126","0.892333984375","0.892333984375","0.892333984375"
"520192","127","127","127","0.966796875","0.966796875","0.966796875"
"524288","128","128","128","0.941162109375","0.941162109375","0.941162109375"
"528384","129","129","129","0.9150390625","0.9150390625","0.9150390625"
"532480","130","130","130","0.953125","0.953125","0.953125"
"536576","131","131","131","0.935302734375","0.935302734375","0.935302734375"
"540672","132","132","132","1.016357421875","1.016357421875","1.016357421875"
"544768","133","133","133","1.014892578125","1.014892578125","1.014892578125"
"548864","134","134","134","0.909912109375","0.909912109375","0.909912109375"
"552960","135","135","135","0.988037109375","0.988037109375","0.988037109375"
"557056","136","136","136","0.976806640625","0.976806640625","0.976806640625"
"561152","137","137","137","0.94287109375","0.94287109375","0.94287109375"
"565248","138","138","138","0.87841796875","0.87841796875","0.87841796875"
"569344","139","139","139","0.92529296875","0.92529296875","0.92529296875"
"573440","140","140","140","1.003173828125","1.003173828125","1.003173828125"
"577536","141","141","141","0.93359375","0.93359375","0.93359375"
"581632","142","142","142","1.066162109375","1.066162109375","1.066162109375"
"585728","143","143","143","0.95703125","0.95703125","0.95703125"
"589824","144","144","144","1.001953125","1.001953125","1.001953125"
"593920","145","145","145","0.947021484375","0.947021484375","0.947021484375"
"598016","146","146","146","0.966064453125","0.966064453125","0.966064453125"
"602112","147","147","147","0.978515625","0.978515625","0.978515625"
"606208","148","148","148","1.153076171875","1.153076171875","1.153076171875"
"610304","149","149","149","1.015380859375","1.015380859375","1.015380859375"
"614400","150","150","150","0.99072265625","0.99072265625","0.99072265625"
"618496","151","151","151","0.906494140625","0.906494140625","0.906494140625"
"622592","152","152","152","1.004638671875","1.004638671875","1.004638671875"
"626688","153","153","153","1.11865234375","1.11865234375","1.11865234375"
"630784","154","154","154","0.965087890625","0.965087890625","0.965087890625"
"634880","155","155","155","0.957275390625","0.957275390625","0.957275390625"
"638976","156","156","156","1.10595703125","1.10595703125","1.10595703125"
"643072","157","157","157","1.096435546875","1.096435546875","1.096435546875"
"647168","158","158","158","1.08837890625","1.08837890625","1.08837890625"
"651264","159","159","159","1.111572265625","1.111572265625","1.111572265625"
"655360","160","160","160","1.121337890625","1.121337890625","1.121337890625"
"659456","161","161","161","0.955810546875","0.955810546875","0.955810546875"
"663552","162","162","162","1.12255859375","1.12255859375","1.12255859375"
"667648","163","163","163","1.02099609375","1.02099609375","1.02099609375"
"671744","164","164","164","0.945556640625","0.945556640625","0.945556640625"
"675840","165","165","165","1.085205078125","1.085205078125","1.085205078125"
"679936","166","166","166","1.05908203125","1.05908203125","1.05908203125"
"684032","167","167","167","1.017822265625","1.017822265625","1.017822265625"
"688128","168","168","168","1.08251953125","1.08251953125","1.08251953125"
"692224","169","169","169","1.11669921875","1.11669921875","1.11669921875"
"696320","170","170","170","1.151611328125","1.151611328125","1.151611328125"
"700416","171","171","171","1.23876953125","1.23876953125","1.23876953125"
"704512","172","172","172","1.2099609375","1.2099609375","1.2099609375"
"708608","173","173","173","1.23046875","1.23046875","1.23046875"
"712704","174","174","174","1.1552734375","1.1552734375","1.1552734375"
"716800","175","175","175","1.16162109375","1.16162109375","1.16162109375"
"720896","176","176","176","1.213623046875","1.213623046875","1.213623046875"
"724992","177","177","177","1.308349609375","1.308349609375","1.308349609375"
"729088","178","178","178","1.364990234375","1.364990234375","1.364990234375"
"733184","179","179","179","1.218017578125","1.218017578125","1.218017578125"
"737280","180","180","180","1.075927734375","1.075927734375","1.075927734375"
"741376","181","181","181","1.104736328125","1.104736328125","1.104736328125"
"745472","182","182","182","1.301025390625","1.301025390625","1.301025390625"
"749568","183","183","183","1.30078125","1.30078125","1.30078125"
"753664","184","184","184","1.216796875","1.216796875","1.216796875"
"757760","185","185","185","1.115478515625","1.115478515625","1.115478515625"
"761856","186","186","186","1.1689453125","1.1689453125","1.1689453125"
"765952","187","187","187","1.19189453125","1.19189453125","1.19189453125"
"770048","188","188","188","1.357177734375","1.357177734375","1.357177734375"
"774144","189","189","189","1.2333984375","1.2333984375","1.2333984375"
"778240","190","190","190","1.30078125","1.30078125","1.30078125"
"782336","191","191","191","1.214111328125","1.214111328125","1.214111328125"
"786432","192","192","192","1.3857421875","1.3857421875","1.3857421875"
"790528","193","193","193","1.40966796875","1.40966796875","1.40966796875"
"794624","194","194","194","1.43798828125","1.43798828125","1.43798828125"
"798720","195","195","195","1.4599609375","1.4599609375","1.4599609375"
"802816","196","196","196","1.27392578125","1.27392578125","1.27392578125"
"806912","197","197","197","1.243896484375","1.243896484375","1.243896484375"
"811008","198","198","198","1.611572265625","1.611572265625","1.611572265625"
"815104","199","199","199","1.321533203125","1.321533203125","1.321533203125"
"819200","200","200","200","1.283203125","1.283203125","1.283203125"
"823296","201","201","201","1.304443359375","1.304443359375","1.304443359375"
"827392","202","202","202","1.49169921875","1.49169921875","1.49169921875"
"831488","203","203","203","1.52587890625","1.52587890625","1.52587890625"
"835584","204","204","204","1.3671875","1.3671875","1.3671875"
"839680","205","205","205","1.225341796875","1.225341796875","1.225341796875"
"843776","206","206","206","1.325439453125","1.325439453125","1.325439453125"
"847872","207","207","207","1.569580078125","1.569580078125","1.569580078125"
"851968","208","208","208","1.5732421875","1.5732421875","1.5732421875"
"856064","209","209","209","1.605224609375","1.605224609375","1.605224609375"
"860160","210","210","210","1.4765625","1.4765625","1.4765625"
"864256","211","211","211","1.433349609375","1.433349609375","1.433349609375"
"868352","212","212","212","1.413330078125","1.413330078125","1.413330078125"
"872448","213","213","213","1.3388671875","1.3388671875","1.3388671875"
"876544","214","214","214","1.481689453125","1.481689453125","1.481689453125"
"880640","215","215","215","1.45263671875","1.45263671875","1.45263671875"
"884736","216","216","216","1.244140625","1.244140625","1.244140625"
"888832","217","217","217","1.406494140625","1.406494140625","1.406494140625"
"892928","218","218","218","1.3310546875","1.3310546875","1.3310546875"
"897024","219","219","219","1.515625","1.515625","1.515625"
"901120","220","220","220","1.705322265625","1.705322265625","1.705322265625"
"905216","221","221","221","1.570068359375","1.570068359375","1.570068359375"
"909312","222","222","222","1.5419921875","1.5419921875","1.5419921875"
"913408","223","223","223","1.696533203125","1.696533203125","1.696533203125"
"917504","224","224","224","1.47216796875","1.47216796875","1.47216796875"
"921600","225","225","225","1.730712890625","1.730712890625","1.730712890625"
"925696","226","226","226","1.85302734375","1.85302734375","1.85302734375"
"929792","227","227","227","1.703857421875","1.703857421875","1.703857421875"
"933888","228","228","228","1.579833984375","1.579833984375","1.579833984375"
"937984","229","229","229","1.40283203125","1.40283203125","1.40283203125"
"942080","230","230","230","1.41455078125","1.41455078125","1.41455078125"
"946176","231","231","231","1.46826171875","1.46826171875","1.46826171875"
"950272","232","232","232","1.360595703125","1.360595703125","1.360595703125"
"954368","233","233","233","1.504638671875","1.504638671875","1.504638671875"
