"env_step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0.1455078125","0.1455078125","0.1455078125"
"8192","2","2","2","0.4013671875","0.4013671875","0.4013671875"
"12288","3","3","3","0.4140625","0.4140625","0.4140625"
"16384","4","4","4","0.436279296875","0.436279296875","0.436279296875"
"20480","5","5","5","0.39599609375","0.39599609375","0.39599609375"
"24576","6","6","6","0.42529296875","0.42529296875","0.42529296875"
"28672","7","7","7","0.452392578125","0.452392578125","0.452392578125"
"32768","8","8","8","0.461669921875","0.461669921875","0.461669921875"
"36864","9","9","9","0.44091796875","0.44091796875","0.44091796875"
"40960","10","10","10","0.4462890625","0.4462890625","0.4462890625"
"45056","11","11","11","0.407470703125","0.407470703125","0.407470703125"
"49152","12","12","12","0.408447265625","0.408447265625","0.408447265625"
"53248","13","13","13","0.420166015625","0.420166015625","0.420166015625"
"57344","14","14","14","0.44287109375","0.44287109375","0.44287109375"
"61440","15","15","15","0.444091796875","0.444091796875","0.444091796875"
"65536","16","16","16","0.421875","0.421875","0.421875"
"69632","17","17","17","0.456787109375","0.456787109375","0.456787109375"
"73728","18","18","18","0.463134765625","0.463134765625","0.463134765625"
"77824","19","19","19","0.45166015625","0.45166015625","0.45166015625"
"81920","20","20","20","0.445556640625","0.445556640625","0.445556640625"
"86016","21","21","21","0.435546875","0.435546875","0.435546875"
"90112","22","22","22","0.43701171875","0.43701171875","0.43701171875"
"94208","23","23","23","0.501220703125","0.501220703125","0.501220703125"
"98304","24","24","24","0.4453125","0.4453125","0.4453125"
"102400","25","25","25","0.466796875","0.466796875","0.466796875"
"106496","26","26","26","0.4140625","0.4140625","0.4140625"
"110592","27","27","27","0.4228515625","0.4228515625","0.4228515625"
"114688","28","28","28","0.4453125","0.4453125","0.4453125"
"118784","29","29","29","0.501220703125","0.501220703125","0.501220703125"
"122880","30","30","30","0.479248046875","0.479248046875","0.479248046875"
"126976","31","31","31","0.517333984375","0.517333984375","0.517333984375"
"131072","32","32","32","0.516845703125","0.516845703125","0.516845703125"
"135168","33","33","33","0.483642578125","0.483642578125","0.483642578125"
"139264","34","34","34","0.453857421875","0.453857421875","0.453857421875"
"143360","35","35","35","0.529541015625","0.529541015625","0.529541015625"
"147456","36","36","36","0.48681640625","0.48681640625","0.48681640625"
"151552","37","37","37","0.501953125","0.501953125","0.501953125"
"155648","38","38","38","0.503173828125","0.503173828125","0.503173828125"
"159744","39","39","39","0.516357421875","0.516357421875","0.516357421875"
"163840","40","40","40","0.546630859375","0.546630859375","0.546630859375"
"167936","41","41","41","0.546142578125","0.546142578125","0.546142578125"
"172032","42","42","42","0.567138671875","0.567138671875","0.567138671875"
"176128","43","43","43","0.531005859375","0.531005859375","0.531005859375"
"180224","44","44","44","0.513427734375","0.513427734375","0.513427734375"
"184320","45","45","45","0.541259765625","0.541259765625","0.541259765625"
"188416","46","46","46","0.513427734375","0.513427734375","0.513427734375"
"192512","47","47","47","0.497802734375","0.497802734375","0.497802734375"
"196608","48","48","48","0.562744140625","0.562744140625","0.562744140625"
"200704","49","49","49","0.482177734375","0.482177734375","0.482177734375"
"204800","50","50","50","0.538330078125","0.538330078125","0.538330078125"
"208896","51","51","51","0.550048828125","0.550048828125","0.550048828125"
"212992","52","52","52","0.549560546875","0.549560546875","0.549560546875"
"217088","53","53","53","0.56591796875","0.56591796875","0.56591796875"
"221184","54","54","54","0.59130859375","0.59130859375","0.59130859375"
"225280","55","55","55","0.569091796875","0.569091796875","0.569091796875"
"229376","56","56","56","0.582763671875","0.582763671875","0.582763671875"
"233472","57","57","57","0.710205078125","0.710205078125","0.710205078125"
"237568","58","58","58","0.59326171875","0.59326171875","0.59326171875"
"241664","59","59","59","0.654296875","0.654296875","0.654296875"
"245760","60","60","60","0.517333984375","0.517333984375","0.517333984375"
"249856","61","61","61","0.53173828125","0.53173828125","0.53173828125"
"253952","62","62","62","0.631591796875","0.631591796875","0.631591796875"
"258048","63","63","63","0.587158203125","0.587158203125","0.587158203125"
"262144","64","64","64","0.6142578125","0.6142578125","0.6142578125"
"266240","65","65","65","0.624267578125","0.624267578125","0.624267578125"
"270336","66","66","66","0.626708984375","0.626708984375","0.626708984375"
"274432","67","67","67","0.641357421875","0.641357421875","0.641357421875"
"278528","68","68","68","0.5908203125","0.5908203125","0.5908203125"
"282624","69","69","69","0.56884765625","0.56884765625","0.56884765625"
"286720","70","70","70","0.634765625","0.634765625","0.634765625"
"290816","71","71","71","0.73046875","0.73046875","0.73046875"
"294912","72","72","72","0.720458984375","0.720458984375","0.720458984375"
"299008","73","73","73","0.640625","0.640625","0.640625"
"303104","74","74","74","0.6083984375","0.6083984375","0.6083984375"
"307200","75","75","75","0.60009765625","0.60009765625","0.60009765625"
"311296","76","76","76","0.675537109375","0.675537109375","0.675537109375"
"315392","77","77","77","0.6689453125","0.6689453125","0.6689453125"
"319488","78","78","78","0.71435546875","0.71435546875","0.71435546875"
"323584","79","79","79","0.656005859375","0.656005859375","0.656005859375"
"327680","80","80","80","0.714111328125","0.714111328125","0.714111328125"
"331776","81","81","81","0.794921875","0.794921875","0.794921875"
"335872","82","82","82","0.664794921875","0.664794921875","0.664794921875"
"339968","83","83","83","0.677978515625","0.677978515625","0.677978515625"
"344064","84","84","84","0.690185546875","0.690185546875","0.690185546875"
"348160","85","85","85","0.701416015625","0.701416015625","0.701416015625"
"352256","86","86","86","0.664794921875","0.664794921875","0.664794921875"
"356352","87","87","87","0.72509765625","0.72509765625","0.72509765625"
"360448","88","88","88","0.6484375","0.6484375","0.6484375"
"364544","89","89","89","0.663818359375","0.663818359375","0.663818359375"
"368640","90","90","90","0.7578125","0.7578125","0.7578125"
"372736","91","91","91","0.711669921875","0.711669921875","0.711669921875"
"376832","92","92","92","0.741455078125","0.741455078125","0.741455078125"
"380928","93","93","93","0.720947265625","0.720947265625","0.720947265625"
"385024","94","94","94","0.7275390625","0.7275390625","0.7275390625"
"389120","95","95","95","0.703857421875","0.703857421875","0.703857421875"
"393216","96","96","96","0.733642578125","0.733642578125","0.733642578125"
"397312","97","97","97","0.740966796875","0.740966796875","0.740966796875"
"401408","98","98","98","0.775634765625","0.775634765625","0.775634765625"
"405504","99","99","99","0.69970703125","0.69970703125","0.69970703125"
"409600","100","100","100","0.705078125","0.705078125","0.705078125"
"413696","101","101","101","0.599609375","0.599609375","0.599609375"
"417792","102","102","102","0.68359375","0.68359375","0.68359375"
"421888","103","103","103","0.82275390625","0.82275390625","0.82275390625"
"425984","104","104","104","0.715087890625","0.715087890625","0.715087890625"
"430080","105","105","105","0.77001953125","0.77001953125","0.77001953125"
"434176","106","106","106","0.742431640625","0.742431640625","0.742431640625"
"438272","107","107","107","0.6669921875","0.6669921875","0.6669921875"
"442368","108","108","108","0.760009765625","0.760009765625","0.760009765625"
"446464","109","109","109","0.804931640625","0.804931640625","0.804931640625"
"450560","110","110","110","0.80517578125","0.80517578125","0.80517578125"
"454656","111","111","111","0.824462890625","0.824462890625","0.824462890625"
"458752","112","112","112","0.845458984375","0.845458984375","0.845458984375"
"462848","113","113","113","0.957275390625","0.957275390625","0.957275390625"
"466944","114","114","114","0.85400390625","0.85400390625","0.85400390625"
"471040","115","115","115","0.833251953125","0.833251953125","0.833251953125"
"475136","116","116","116","0.81494140625","0.81494140625","0.81494140625"
"479232","117","117","117","0.760498046875","0.760498046875","0.760498046875"
"483328","118","118","118","0.808837890625","0.808837890625","0.808837890625"
"487424","119","119","119","0.87451171875","0.87451171875","0.87451171875"
"491520","120","120","120","0.785400390625","0.785400390625","0.785400390625"
"495616","121","121","121","0.805419921875","0.805419921875","0.805419921875"
"499712","122","122","122","0.94677734375","0.94677734375","0.94677734375"
"503808","123","123","123","0.82275390625","0.82275390625","0.82275390625"
"507904","124","124","124","0.7666015625","0.7666015625","0.7666015625"
"512000","125","125","125","0.84765625","0.84765625","0.84765625"
"516096","126","126","126","0.932861328125","0.932861328125","0.932861328125"
"520192","127","127","127","0.94482421875","0.94482421875","0.94482421875"
"524288","128","128","128","0.81005859375","0.81005859375","0.81005859375"
"528384","129","129","129","0.98583984375","0.98583984375","0.98583984375"
"532480","130","130","130","0.850830078125","0.850830078125","0.850830078125"
"536576","131","131","131","0.806884765625","0.806884765625","0.806884765625"
"540672","132","132","132","0.9736328125","0.9736328125","0.9736328125"
"544768","133","133","133","0.945556640625","0.945556640625","0.945556640625"
"548864","134","134","134","0.9677734375","0.9677734375","0.9677734375"
"552960","135","135","135","0.966064453125","0.966064453125","0.966064453125"
"557056","136","136","136","0.934326171875","0.934326171875","0.934326171875"
"561152","137","137","137","1.02734375","1.02734375","1.02734375"
"565248","138","138","138","0.938720703125","0.938720703125","0.938720703125"
"569344","139","139","139","0.975830078125","0.975830078125","0.975830078125"
"573440","140","140","140","1.089599609375","1.089599609375","1.089599609375"
"577536","141","141","141","0.983154296875","0.983154296875","0.983154296875"
"581632","142","142","142","0.89208984375","0.89208984375","0.89208984375"
"585728","143","143","143","0.868408203125","0.868408203125","0.868408203125"
"589824","144","144","144","0.95361328125","0.95361328125","0.95361328125"
"593920","145","145","145","0.837158203125","0.837158203125","0.837158203125"
"598016","146","146","146","1.1123046875","1.1123046875","1.1123046875"
"602112","147","147","147","1.07373046875","1.07373046875","1.07373046875"
"606208","148","148","148","1.10595703125","1.10595703125","1.10595703125"
"610304","149","149","149","0.95068359375","0.95068359375","0.95068359375"
"614400","150","150","150","0.841064453125","0.841064453125","0.841064453125"
"618496","151","151","151","0.990234375","0.990234375","0.990234375"
"622592","152","152","152","1.12255859375","1.12255859375","1.12255859375"
"626688","153","153","153","0.93603515625","0.93603515625","0.93603515625"
"630784","154","154","154","0.97900390625","0.97900390625","0.97900390625"
"634880","155","155","155","0.96337890625","0.96337890625","0.96337890625"
"638976","156","156","156","0.950927734375","0.950927734375","0.950927734375"
"643072","157","157","157","1.03515625","1.03515625","1.03515625"
"647168","158","158","158","0.9189453125","0.9189453125","0.9189453125"
"651264","159","159","159","1.028076171875","1.028076171875","1.028076171875"
"655360","160","160","160","1.165771484375","1.165771484375","1.165771484375"
"659456","161","161","161","1.056396484375","1.056396484375","1.056396484375"
"663552","162","162","162","0.99267578125","0.99267578125","0.99267578125"
"667648","163","163","163","0.93115234375","0.93115234375","0.93115234375"
"671744","164","164","164","0.926513671875","0.926513671875","0.926513671875"
"675840","165","165","165","1.09423828125","1.09423828125","1.09423828125"
"679936","166","166","166","1.220458984375","1.220458984375","1.220458984375"
"684032","167","167","167","1.181396484375","1.181396484375","1.181396484375"
"688128","168","168","168","1.26708984375","1.26708984375","1.26708984375"
"692224","169","169","169","1.186767578125","1.186767578125","1.186767578125"
"696320","170","170","170","1.214111328125","1.214111328125","1.214111328125"
"700416","171","171","171","1.0517578125","1.0517578125","1.0517578125"
"704512","172","172","172","1.127685546875","1.127685546875","1.127685546875"
"708608","173","173","173","1.360107421875","1.360107421875","1.360107421875"
"712704","174","174","174","1.086669921875","1.086669921875","1.086669921875"
"716800","175","175","175","1.155029296875","1.155029296875","1.155029296875"
"720896","176","176","176","1.229736328125","1.229736328125","1.229736328125"
"724992","177","177","177","1.29931640625","1.29931640625","1.29931640625"
"729088","178","178","178","1.171142578125","1.171142578125","1.171142578125"
"733184","179","179","179","1.150146484375","1.150146484375","1.150146484375"
"737280","180","180","180","1.07568359375","1.07568359375","1.07568359375"
"741376","181","181","181","1.169921875","1.169921875","1.169921875"
"745472","182","182","182","1.351318359375","1.351318359375","1.351318359375"
"749568","183","183","183","1.281982421875","1.281982421875","1.281982421875"
"753664","184","184","184","1.254150390625","1.254150390625","1.254150390625"
"757760","185","185","185","1.269287109375","1.269287109375","1.269287109375"
"761856","186","186","186","1.194580078125","1.194580078125","1.194580078125"
"765952","187","187","187","1.296142578125","1.296142578125","1.296142578125"
"770048","188","188","188","1.50439453125","1.50439453125","1.50439453125"
"774144","189","189","189","1.55517578125","1.55517578125","1.55517578125"
"778240","190","190","190","1.4697265625","1.4697265625","1.4697265625"
"782336","191","191","191","1.357421875","1.357421875","1.357421875"
"786432","192","192","192","1.3154296875","1.3154296875","1.3154296875"
"790528","193","193","193","1.283203125","1.283203125","1.283203125"
"794624","194","194","194","1.476318359375","1.476318359375","1.476318359375"
"798720","195","195","195","1.4482421875","1.4482421875","1.4482421875"
"802816","196","196","196","1.35205078125","1.35205078125","1.35205078125"
"806912","197","197","197","1.352294921875","1.352294921875","1.352294921875"
"811008","198","198","198","1.349609375","1.349609375","1.349609375"
"815104","199","199","199","1.1533203125","1.1533203125","1.1533203125"
"819200","200","200","200","1.21630859375","1.21630859375","1.21630859375"
"823296","201","201","201","1.31005859375","1.31005859375","1.31005859375"
"827392","202","202","202","1.43017578125","1.43017578125","1.43017578125"
"831488","203","203","203","1.3857421875","1.3857421875","1.3857421875"
"835584","204","204","204","1.4169921875","1.4169921875","1.4169921875"
"839680","205","205","205","1.357421875","1.357421875","1.357421875"
"843776","206","206","206","1.576904296875","1.576904296875","1.576904296875"
"847872","207","207","207","1.49462890625","1.49462890625","1.49462890625"
"851968","208","208","208","1.638427734375","1.638427734375","1.638427734375"
"856064","209","209","209","1.6083984375","1.6083984375","1.6083984375"
"860160","210","210","210","1.59619140625","1.59619140625","1.59619140625"
"864256","211","211","211","1.406494140625","1.406494140625","1.406494140625"
"868352","212","212","212","1.512939453125","1.512939453125","1.512939453125"
"872448","213","213","213","1.4716796875","1.4716796875","1.4716796875"
"876544","214","214","214","1.649169921875","1.649169921875","1.649169921875"
"880640","215","215","215","1.46630859375","1.46630859375","1.46630859375"
"884736","216","216","216","1.66650390625","1.66650390625","1.66650390625"
"888832","217","217","217","1.681396484375","1.681396484375","1.681396484375"
"892928","218","218","218","1.486572265625","1.486572265625","1.486572265625"
"897024","219","219","219","1.628173828125","1.628173828125","1.628173828125"
"901120","220","220","220","1.49072265625","1.49072265625","1.49072265625"
"905216","221","221","221","1.267578125","1.267578125","1.267578125"
"909312","222","222","222","1.439208984375","1.439208984375","1.439208984375"
"913408","223","223","223","1.701904296875","1.701904296875","1.701904296875"
"917504","224","224","224","1.87255859375","1.87255859375","1.87255859375"
"921600","225","225","225","1.68505859375","1.68505859375","1.68505859375"
"925696","226","226","226","1.469482421875","1.469482421875","1.469482421875"
"929792","227","227","227","1.566650390625","1.566650390625","1.566650390625"
"933888","228","228","228","1.72021484375","1.72021484375","1.72021484375"
"937984","229","229","229","1.777587890625","1.777587890625","1.777587890625"
"942080","230","230","230","1.753662109375","1.753662109375","1.753662109375"
"946176","231","231","231","1.57568359375","1.57568359375","1.57568359375"
"950272","232","232","232","1.499267578125","1.499267578125","1.499267578125"
