"env_step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0.1455078125","0.1455078125","0.1455078125"
"8192","2","2","2","0.4013671875","0.4013671875","0.4013671875"
"12288","3","3","3","0.4140625","0.4140625","0.4140625"
"16384","4","4","4","0.436279296875","0.436279296875","0.436279296875"
"20480","5","5","5","0.39697265625","0.39697265625","0.39697265625"
"24576","6","6","6","0.417236328125","0.417236328125","0.417236328125"
"28672","7","7","7","0.44970703125","0.44970703125","0.44970703125"
"32768","8","8","8","0.457763671875","0.457763671875","0.457763671875"
"36864","9","9","9","0.43359375","0.43359375","0.43359375"
"40960","10","10","10","0.4287109375","0.4287109375","0.4287109375"
"45056","11","11","11","0.4462890625","0.4462890625","0.4462890625"
"49152","12","12","12","0.38720703125","0.38720703125","0.38720703125"
"53248","13","13","13","0.437255859375","0.437255859375","0.437255859375"
"57344","14","14","14","0.471435546875","0.471435546875","0.471435546875"
"61440","15","15","15","0.46337890625","0.46337890625","0.46337890625"
"65536","16","16","16","0.4697265625","0.4697265625","0.4697265625"
"69632","17","17","17","0.465087890625","0.465087890625","0.465087890625"
"73728","18","18","18","0.5185546875","0.5185546875","0.5185546875"
"77824","19","19","19","0.412353515625","0.412353515625","0.412353515625"
"81920","20","20","20","0.467041015625","0.467041015625","0.467041015625"
"86016","21","21","21","0.452392578125","0.452392578125","0.452392578125"
"90112","22","22","22","0.3994140625","0.3994140625","0.3994140625"
"94208","23","23","23","0.49462890625","0.49462890625","0.49462890625"
"98304","24","24","24","0.41552734375","0.41552734375","0.41552734375"
"102400","25","25","25","0.47314453125","0.47314453125","0.47314453125"
"106496","26","26","26","0.442138671875","0.442138671875","0.442138671875"
"110592","27","27","27","0.423828125","0.423828125","0.423828125"
"114688","28","28","28","0.429931640625","0.429931640625","0.429931640625"
"118784","29","29","29","0.43798828125","0.43798828125","0.43798828125"
"122880","30","30","30","0.525146484375","0.525146484375","0.525146484375"
"126976","31","31","31","0.55126953125","0.55126953125","0.55126953125"
"131072","32","32","32","0.558837890625","0.558837890625","0.558837890625"
"135168","33","33","33","0.512451171875","0.512451171875","0.512451171875"
"139264","34","34","34","0.49462890625","0.49462890625","0.49462890625"
"143360","35","35","35","0.51904296875","0.51904296875","0.51904296875"
"147456","36","36","36","0.5478515625","0.5478515625","0.5478515625"
"151552","37","37","37","0.48046875","0.48046875","0.48046875"
"155648","38","38","38","0.50732421875","0.50732421875","0.50732421875"
"159744","39","39","39","0.44287109375","0.44287109375","0.44287109375"
"163840","40","40","40","0.52294921875","0.52294921875","0.52294921875"
"167936","41","41","41","0.574462890625","0.574462890625","0.574462890625"
"172032","42","42","42","0.509765625","0.509765625","0.509765625"
"176128","43","43","43","0.5654296875","0.5654296875","0.5654296875"
"180224","44","44","44","0.560546875","0.560546875","0.560546875"
"184320","45","45","45","0.53173828125","0.53173828125","0.53173828125"
"188416","46","46","46","0.542236328125","0.542236328125","0.542236328125"
"192512","47","47","47","0.578857421875","0.578857421875","0.578857421875"
"196608","48","48","48","0.586181640625","0.586181640625","0.586181640625"
"200704","49","49","49","0.50439453125","0.50439453125","0.50439453125"
"204800","50","50","50","0.544189453125","0.544189453125","0.544189453125"
"208896","51","51","51","0.472900390625","0.472900390625","0.472900390625"
"212992","52","52","52","0.50146484375","0.50146484375","0.50146484375"
"217088","53","53","53","0.541748046875","0.541748046875","0.541748046875"
"221184","54","54","54","0.587890625","0.587890625","0.587890625"
"225280","55","55","55","0.570556640625","0.570556640625","0.570556640625"
"229376","56","56","56","0.568603515625","0.568603515625","0.568603515625"
"233472","57","57","57","0.71240234375","0.71240234375","0.71240234375"
"237568","58","58","58","0.627197265625","0.627197265625","0.627197265625"
"241664","59","59","59","0.61572265625","0.61572265625","0.61572265625"
"245760","60","60","60","0.525146484375","0.525146484375","0.525146484375"
"249856","61","61","61","0.547607421875","0.547607421875","0.547607421875"
"253952","62","62","62","0.57080078125","0.57080078125","0.57080078125"
"258048","63","63","63","0.606201171875","0.606201171875","0.606201171875"
"262144","64","64","64","0.600341796875","0.600341796875","0.600341796875"
"266240","65","65","65","0.584228515625","0.584228515625","0.584228515625"
"270336","66","66","66","0.69921875","0.69921875","0.69921875"
"274432","67","67","67","0.695556640625","0.695556640625","0.695556640625"
"278528","68","68","68","0.5986328125","0.5986328125","0.5986328125"
"282624","69","69","69","0.627197265625","0.627197265625","0.627197265625"
"286720","70","70","70","0.620361328125","0.620361328125","0.620361328125"
"290816","71","71","71","0.52587890625","0.52587890625","0.52587890625"
"294912","72","72","72","0.6337890625","0.6337890625","0.6337890625"
"299008","73","73","73","0.59814453125","0.59814453125","0.59814453125"
"303104","74","74","74","0.651611328125","0.651611328125","0.651611328125"
"307200","75","75","75","0.600830078125","0.600830078125","0.600830078125"
"311296","76","76","76","0.7041015625","0.7041015625","0.7041015625"
"315392","77","77","77","0.675048828125","0.675048828125","0.675048828125"
"319488","78","78","78","0.631103515625","0.631103515625","0.631103515625"
"323584","79","79","79","0.674072265625","0.674072265625","0.674072265625"
"327680","80","80","80","0.73095703125","0.73095703125","0.73095703125"
"331776","81","81","81","0.681884765625","0.681884765625","0.681884765625"
"335872","82","82","82","0.766845703125","0.766845703125","0.766845703125"
"339968","83","83","83","0.769775390625","0.769775390625","0.769775390625"
"344064","84","84","84","0.779052734375","0.779052734375","0.779052734375"
"348160","85","85","85","0.6943359375","0.6943359375","0.6943359375"
"352256","86","86","86","0.693359375","0.693359375","0.693359375"
"356352","87","87","87","0.701416015625","0.701416015625","0.701416015625"
"360448","88","88","88","0.74853515625","0.74853515625","0.74853515625"
"364544","89","89","89","0.797607421875","0.797607421875","0.797607421875"
"368640","90","90","90","0.69873046875","0.69873046875","0.69873046875"
"372736","91","91","91","0.758056640625","0.758056640625","0.758056640625"
"376832","92","92","92","0.783935546875","0.783935546875","0.783935546875"
"380928","93","93","93","0.720458984375","0.720458984375","0.720458984375"
"385024","94","94","94","0.867431640625","0.867431640625","0.867431640625"
"389120","95","95","95","0.71240234375","0.71240234375","0.71240234375"
"393216","96","96","96","0.712646484375","0.712646484375","0.712646484375"
"397312","97","97","97","0.8046875","0.8046875","0.8046875"
"401408","98","98","98","0.720947265625","0.720947265625","0.720947265625"
"405504","99","99","99","0.582275390625","0.582275390625","0.582275390625"
"409600","100","100","100","0.6572265625","0.6572265625","0.6572265625"
"413696","101","101","101","0.6064453125","0.6064453125","0.6064453125"
"417792","102","102","102","0.700927734375","0.700927734375","0.700927734375"
"421888","103","103","103","0.74609375","0.74609375","0.74609375"
"425984","104","104","104","0.775390625","0.775390625","0.775390625"
"430080","105","105","105","0.770751953125","0.770751953125","0.770751953125"
"434176","106","106","106","0.801025390625","0.801025390625","0.801025390625"
"438272","107","107","107","0.765625","0.765625","0.765625"
"442368","108","108","108","0.777587890625","0.777587890625","0.777587890625"
"446464","109","109","109","0.8681640625","0.8681640625","0.8681640625"
"450560","110","110","110","0.8037109375","0.8037109375","0.8037109375"
"454656","111","111","111","0.8603515625","0.8603515625","0.8603515625"
"458752","112","112","112","0.83203125","0.83203125","0.83203125"
"462848","113","113","113","0.868408203125","0.868408203125","0.868408203125"
"466944","114","114","114","0.850830078125","0.850830078125","0.850830078125"
"471040","115","115","115","0.888671875","0.888671875","0.888671875"
"475136","116","116","116","0.726318359375","0.726318359375","0.726318359375"
"479232","117","117","117","0.798095703125","0.798095703125","0.798095703125"
"483328","118","118","118","0.72412109375","0.72412109375","0.72412109375"
"487424","119","119","119","0.9677734375","0.9677734375","0.9677734375"
"491520","120","120","120","0.951171875","0.951171875","0.951171875"
"495616","121","121","121","0.864501953125","0.864501953125","0.864501953125"
"499712","122","122","122","0.810546875","0.810546875","0.810546875"
"503808","123","123","123","0.760498046875","0.760498046875","0.760498046875"
"507904","124","124","124","0.783447265625","0.783447265625","0.783447265625"
"512000","125","125","125","0.81689453125","0.81689453125","0.81689453125"
"516096","126","126","126","0.931884765625","0.931884765625","0.931884765625"
"520192","127","127","127","0.8486328125","0.8486328125","0.8486328125"
"524288","128","128","128","0.930908203125","0.930908203125","0.930908203125"
"528384","129","129","129","0.9111328125","0.9111328125","0.9111328125"
"532480","130","130","130","0.971435546875","0.971435546875","0.971435546875"
"536576","131","131","131","0.865234375","0.865234375","0.865234375"
"540672","132","132","132","1.0654296875","1.0654296875","1.0654296875"
"544768","133","133","133","0.98583984375","0.98583984375","0.98583984375"
"548864","134","134","134","0.90966796875","0.90966796875","0.90966796875"
"552960","135","135","135","0.974609375","0.974609375","0.974609375"
"557056","136","136","136","0.79296875","0.79296875","0.79296875"
"561152","137","137","137","0.8525390625","0.8525390625","0.8525390625"
"565248","138","138","138","0.978515625","0.978515625","0.978515625"
"569344","139","139","139","0.9873046875","0.9873046875","0.9873046875"
"573440","140","140","140","1.014404296875","1.014404296875","1.014404296875"
"577536","141","141","141","0.95068359375","0.95068359375","0.95068359375"
"581632","142","142","142","0.921630859375","0.921630859375","0.921630859375"
"585728","143","143","143","0.916748046875","0.916748046875","0.916748046875"
"589824","144","144","144","0.876708984375","0.876708984375","0.876708984375"
"593920","145","145","145","1.031982421875","1.031982421875","1.031982421875"
"598016","146","146","146","1.1162109375","1.1162109375","1.1162109375"
"602112","147","147","147","1.005859375","1.005859375","1.005859375"
"606208","148","148","148","0.991943359375","0.991943359375","0.991943359375"
"610304","149","149","149","1.04150390625","1.04150390625","1.04150390625"
"614400","150","150","150","0.916015625","0.916015625","0.916015625"
"618496","151","151","151","1.01318359375","1.01318359375","1.01318359375"
"622592","152","152","152","1.145263671875","1.145263671875","1.145263671875"
"626688","153","153","153","1.12939453125","1.12939453125","1.12939453125"
"630784","154","154","154","0.9697265625","0.9697265625","0.9697265625"
"634880","155","155","155","0.978515625","0.978515625","0.978515625"
"638976","156","156","156","1.0810546875","1.0810546875","1.0810546875"
"643072","157","157","157","1.171142578125","1.171142578125","1.171142578125"
"647168","158","158","158","1.072998046875","1.072998046875","1.072998046875"
"651264","159","159","159","0.99267578125","0.99267578125","0.99267578125"
"655360","160","160","160","1.0625","1.0625","1.0625"
"659456","161","161","161","0.997314453125","0.997314453125","0.997314453125"
"663552","162","162","162","1.16845703125","1.16845703125","1.16845703125"
"667648","163","163","163","1","1","1"
"671744","164","164","164","1.027099609375","1.027099609375","1.027099609375"
"675840","165","165","165","1.16015625","1.16015625","1.16015625"
"679936","166","166","166","1.237548828125","1.237548828125","1.237548828125"
"684032","167","167","167","1.10595703125","1.10595703125","1.10595703125"
"688128","168","168","168","1.0947265625","1.0947265625","1.0947265625"
"692224","169","169","169","1.01806640625","1.01806640625","1.01806640625"
"696320","170","170","170","1.235595703125","1.235595703125","1.235595703125"
"700416","171","171","171","1.1240234375","1.1240234375","1.1240234375"
"704512","172","172","172","1.278564453125","1.278564453125","1.278564453125"
"708608","173","173","173","1.2177734375","1.2177734375","1.2177734375"
"712704","174","174","174","1.049072265625","1.049072265625","1.049072265625"
"716800","175","175","175","1.2763671875","1.2763671875","1.2763671875"
"720896","176","176","176","1.191650390625","1.191650390625","1.191650390625"
"724992","177","177","177","1.172607421875","1.172607421875","1.172607421875"
"729088","178","178","178","1.241943359375","1.241943359375","1.241943359375"
"733184","179","179","179","1.21142578125","1.21142578125","1.21142578125"
"737280","180","180","180","1.2626953125","1.2626953125","1.2626953125"
"741376","181","181","181","1.276123046875","1.276123046875","1.276123046875"
"745472","182","182","182","1.2470703125","1.2470703125","1.2470703125"
"749568","183","183","183","1.30712890625","1.30712890625","1.30712890625"
"753664","184","184","184","1.310302734375","1.310302734375","1.310302734375"
"757760","185","185","185","1.243408203125","1.243408203125","1.243408203125"
"761856","186","186","186","1.170166015625","1.170166015625","1.170166015625"
"765952","187","187","187","1.275390625","1.275390625","1.275390625"
"770048","188","188","188","1.302001953125","1.302001953125","1.302001953125"
"774144","189","189","189","1.422607421875","1.422607421875","1.422607421875"
"778240","190","190","190","1.335205078125","1.335205078125","1.335205078125"
"782336","191","191","191","1.270751953125","1.270751953125","1.270751953125"
"786432","192","192","192","1.342041015625","1.342041015625","1.342041015625"
"790528","193","193","193","1.119140625","1.119140625","1.119140625"
"794624","194","194","194","1.15625","1.15625","1.15625"
"798720","195","195","195","1.126220703125","1.126220703125","1.126220703125"
"802816","196","196","196","1.561767578125","1.561767578125","1.561767578125"
"806912","197","197","197","1.5322265625","1.5322265625","1.5322265625"
"811008","198","198","198","1.428466796875","1.428466796875","1.428466796875"
"815104","199","199","199","1.412353515625","1.412353515625","1.412353515625"
"819200","200","200","200","1.570556640625","1.570556640625","1.570556640625"
"823296","201","201","201","1.4931640625","1.4931640625","1.4931640625"
"827392","202","202","202","1.503662109375","1.503662109375","1.503662109375"
"831488","203","203","203","1.343505859375","1.343505859375","1.343505859375"
"835584","204","204","204","1.5634765625","1.5634765625","1.5634765625"
"839680","205","205","205","1.510986328125","1.510986328125","1.510986328125"
"843776","206","206","206","1.448974609375","1.448974609375","1.448974609375"
"847872","207","207","207","1.388427734375","1.388427734375","1.388427734375"
"851968","208","208","208","1.3193359375","1.3193359375","1.3193359375"
"856064","209","209","209","1.408935546875","1.408935546875","1.408935546875"
"860160","210","210","210","1.572509765625","1.572509765625","1.572509765625"
"864256","211","211","211","1.521240234375","1.521240234375","1.521240234375"
"868352","212","212","212","1.566162109375","1.566162109375","1.566162109375"
"872448","213","213","213","1.399169921875","1.399169921875","1.399169921875"
"876544","214","214","214","1.470458984375","1.470458984375","1.470458984375"
"880640","215","215","215","1.53759765625","1.53759765625","1.53759765625"
"884736","216","216","216","1.689697265625","1.689697265625","1.689697265625"
"888832","217","217","217","1.556396484375","1.556396484375","1.556396484375"
"892928","218","218","218","1.73486328125","1.73486328125","1.73486328125"
"897024","219","219","219","1.643798828125","1.643798828125","1.643798828125"
"901120","220","220","220","1.7900390625","1.7900390625","1.7900390625"
"905216","221","221","221","1.41650390625","1.41650390625","1.41650390625"
"909312","222","222","222","1.615966796875","1.615966796875","1.615966796875"
"913408","223","223","223","1.8447265625","1.8447265625","1.8447265625"
"917504","224","224","224","1.7783203125","1.7783203125","1.7783203125"
"921600","225","225","225","1.669677734375","1.669677734375","1.669677734375"
"925696","226","226","226","1.418701171875","1.418701171875","1.418701171875"
"929792","227","227","227","1.454345703125","1.454345703125","1.454345703125"
"933888","228","228","228","1.67626953125","1.67626953125","1.67626953125"
"937984","229","229","229","1.646484375","1.646484375","1.646484375"
"942080","230","230","230","1.681396484375","1.681396484375","1.681396484375"
"946176","231","231","231","1.8125","1.8125","1.8125"
"950272","232","232","232","1.643798828125","1.643798828125","1.643798828125"
"954368","233","233","233","1.7080078125","1.7080078125","1.7080078125"
