"env_step","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"368640","90","90","90","5.281005859375","5.281005859375","5.281005859375"
"372736","91","91","91","5.068603515625","5.068603515625","5.068603515625"
"376832","92","92","92","5.043212890625","5.043212890625","5.043212890625"
"380928","93","93","93","5.166015625","5.166015625","5.166015625"
"385024","94","94","94","5.2607421875","5.2607421875","5.2607421875"
"389120","95","95","95","6.23291015625","6.23291015625","6.23291015625"
"393216","96","96","96","6.104736328125","6.104736328125","6.104736328125"
"397312","97","97","97","5.548583984375","5.548583984375","5.548583984375"
"401408","98","98","98","5.478515625","5.478515625","5.478515625"
"405504","99","99","99","5.573974609375","5.573974609375","5.573974609375"
"409600","100","100","100","5.647705078125","5.647705078125","5.647705078125"
"413696","101","101","101","5.651611328125","5.651611328125","5.651611328125"
"417792","102","102","102","5.732421875","5.732421875","5.732421875"
"421888","103","103","103","6.051513671875","6.051513671875","6.051513671875"
"425984","104","104","104","6.290771484375","6.290771484375","6.290771484375"
"430080","105","105","105","6.0751953125","6.0751953125","6.0751953125"
"434176","106","106","106","5.814208984375","5.814208984375","5.814208984375"
"438272","107","107","107","5.742431640625","5.742431640625","5.742431640625"
"442368","108","108","108","5.478271484375","5.478271484375","5.478271484375"
"446464","109","109","109","5.61083984375","5.61083984375","5.61083984375"
"450560","110","110","110","5.5546875","5.5546875","5.5546875"
"454656","111","111","111","5.54931640625","5.54931640625","5.54931640625"
"458752","112","112","112","6.198486328125","6.198486328125","6.198486328125"
"462848","113","113","113","6.527587890625","6.527587890625","6.527587890625"
"466944","114","114","114","6.313720703125","6.313720703125","6.313720703125"
"471040","115","115","115","5.906005859375","5.906005859375","5.906005859375"
"475136","116","116","116","5.935546875","5.935546875","5.935546875"
"479232","117","117","117","5.872314453125","5.872314453125","5.872314453125"
"483328","118","118","118","6.14111328125","6.14111328125","6.14111328125"
"487424","119","119","119","6.233154296875","6.233154296875","6.233154296875"
"491520","120","120","120","6.360107421875","6.360107421875","6.360107421875"
"495616","121","121","121","6.116943359375","6.116943359375","6.116943359375"
"499712","122","122","122","6.2939453125","6.2939453125","6.2939453125"
"503808","123","123","123","6.361572265625","6.361572265625","6.361572265625"
"507904","124","124","124","6.484130859375","6.484130859375","6.484130859375"
"512000","125","125","125","7.158203125","7.158203125","7.158203125"
"516096","126","126","126","6.874755859375","6.874755859375","6.874755859375"
"520192","127","127","127","6.73388671875","6.73388671875","6.73388671875"
"524288","128","128","128","6.63720703125","6.63720703125","6.63720703125"
"528384","129","129","129","6.486328125","6.486328125","6.486328125"
"532480","130","130","130","6.369873046875","6.369873046875","6.369873046875"
"536576","131","131","131","6.957763671875","6.957763671875","6.957763671875"
"540672","132","132","132","6.6982421875","6.6982421875","6.6982421875"
"544768","133","133","133","6.697021484375","6.697021484375","6.697021484375"
"548864","134","134","134","6.705078125","6.705078125","6.705078125"
"552960","135","135","135","6.7509765625","6.7509765625","6.7509765625"
"557056","136","136","136","7.288330078125","7.288330078125","7.288330078125"
"561152","137","137","137","7.18798828125","7.18798828125","7.18798828125"
"565248","138","138","138","7.123779296875","7.123779296875","7.123779296875"
"569344","139","139","139","7.150146484375","7.150146484375","7.150146484375"
"573440","140","140","140","6.55029296875","6.55029296875","6.55029296875"
"577536","141","141","141","6.54443359375","6.54443359375","6.54443359375"
"581632","142","142","142","6.34765625","6.34765625","6.34765625"
"585728","143","143","143","6.1689453125","6.1689453125","6.1689453125"
"589824","144","144","144","6.551025390625","6.551025390625","6.551025390625"
"593920","145","145","145","6.98779296875","6.98779296875","6.98779296875"
"598016","146","146","146","6.91162109375","6.91162109375","6.91162109375"
"602112","147","147","147","7.191162109375","7.191162109375","7.191162109375"
"606208","148","148","148","6.827392578125","6.827392578125","6.827392578125"
"610304","149","149","149","7.294189453125","7.294189453125","7.294189453125"
"614400","150","150","150","6.928466796875","6.928466796875","6.928466796875"
"618496","151","151","151","6.686279296875","6.686279296875","6.686279296875"
"622592","152","152","152","6.364013671875","6.364013671875","6.364013671875"
"626688","153","153","153","6.05224609375","6.05224609375","6.05224609375"
"630784","154","154","154","6.644775390625","6.644775390625","6.644775390625"
"634880","155","155","155","6.5810546875","6.5810546875","6.5810546875"
"638976","156","156","156","6.285400390625","6.285400390625","6.285400390625"
"643072","157","157","157","6.29833984375","6.29833984375","6.29833984375"
"647168","158","158","158","7.010498046875","7.010498046875","7.010498046875"
"651264","159","159","159","7.0869140625","7.0869140625","7.0869140625"
"655360","160","160","160","7.09033203125","7.09033203125","7.09033203125"
"659456","161","161","161","7.068603515625","7.068603515625","7.068603515625"
"663552","162","162","162","7.408447265625","7.408447265625","7.408447265625"
"667648","163","163","163","7.023193359375","7.023193359375","7.023193359375"
"671744","164","164","164","6.97900390625","6.97900390625","6.97900390625"
"675840","165","165","165","7.791259765625","7.791259765625","7.791259765625"
"679936","166","166","166","7.301513671875","7.301513671875","7.301513671875"
"684032","167","167","167","7.168212890625","7.168212890625","7.168212890625"
"688128","168","168","168","7.197021484375","7.197021484375","7.197021484375"
"692224","169","169","169","7.80712890625","7.80712890625","7.80712890625"
"696320","170","170","170","7.269775390625","7.269775390625","7.269775390625"
"700416","171","171","171","7.2548828125","7.2548828125","7.2548828125"
"704512","172","172","172","7.625732421875","7.625732421875","7.625732421875"
"708608","173","173","173","7.910888671875","7.910888671875","7.910888671875"
"712704","174","174","174","7.910400390625","7.910400390625","7.910400390625"
"716800","175","175","175","7.841552734375","7.841552734375","7.841552734375"
"720896","176","176","176","7.2099609375","7.2099609375","7.2099609375"
"724992","177","177","177","7.123291015625","7.123291015625","7.123291015625"
"729088","178","178","178","7.573486328125","7.573486328125","7.573486328125"
"733184","179","179","179","7.209716796875","7.209716796875","7.209716796875"
"737280","180","180","180","7.333740234375","7.333740234375","7.333740234375"
"741376","181","181","181","7.831298828125","7.831298828125","7.831298828125"
"745472","182","182","182","8.314697265625","8.314697265625","8.314697265625"
"749568","183","183","183","8.89501953125","8.89501953125","8.89501953125"
"753664","184","184","184","9.05908203125","9.05908203125","9.05908203125"
"757760","185","185","185","8.445068359375","8.445068359375","8.445068359375"
"761856","186","186","186","8.908935546875","8.908935546875","8.908935546875"
"765952","187","187","187","8.680419921875","8.680419921875","8.680419921875"
"770048","188","188","188","8.8271484375","8.8271484375","8.8271484375"
"774144","189","189","189","8.927001953125","8.927001953125","8.927001953125"
"778240","190","190","190","8.979736328125","8.979736328125","8.979736328125"
"782336","191","191","191","8.5419921875","8.5419921875","8.5419921875"
"786432","192","192","192","8.240966796875","8.240966796875","8.240966796875"
"790528","193","193","193","8.26611328125","8.26611328125","8.26611328125"
"794624","194","194","194","8.30859375","8.30859375","8.30859375"
"798720","195","195","195","8.138916015625","8.138916015625","8.138916015625"
"802816","196","196","196","7.941162109375","7.941162109375","7.941162109375"
"806912","197","197","197","7.785400390625","7.785400390625","7.785400390625"
"811008","198","198","198","7.934814453125","7.934814453125","7.934814453125"
"815104","199","199","199","8.53955078125","8.53955078125","8.53955078125"
"819200","200","200","200","8.516845703125","8.516845703125","8.516845703125"
"823296","201","201","201","8.8310546875","8.8310546875","8.8310546875"
"827392","202","202","202","9.570068359375","9.570068359375","9.570068359375"
"831488","203","203","203","9.251953125","9.251953125","9.251953125"
"835584","204","204","204","8.763916015625","8.763916015625","8.763916015625"
"839680","205","205","205","8.990478515625","8.990478515625","8.990478515625"
"843776","206","206","206","8.635986328125","8.635986328125","8.635986328125"
"847872","207","207","207","9.313720703125","9.313720703125","9.313720703125"
"851968","208","208","208","9.311279296875","9.311279296875","9.311279296875"
"856064","209","209","209","9.241455078125","9.241455078125","9.241455078125"
"860160","210","210","210","9.399658203125","9.399658203125","9.399658203125"
"864256","211","211","211","8.98193359375","8.98193359375","8.98193359375"
"868352","212","212","212","9.1142578125","9.1142578125","9.1142578125"
"872448","213","213","213","9.564697265625","9.564697265625","9.564697265625"
"876544","214","214","214","9.865234375","9.865234375","9.865234375"
"880640","215","215","215","9.9814453125","9.9814453125","9.9814453125"
"884736","216","216","216","9.51123046875","9.51123046875","9.51123046875"
"888832","217","217","217","9.533935546875","9.533935546875","9.533935546875"
"892928","218","218","218","9.126708984375","9.126708984375","9.126708984375"
"897024","219","219","219","9.540283203125","9.540283203125","9.540283203125"
"901120","220","220","220","10.1318359375","10.1318359375","10.1318359375"
"905216","221","221","221","10.04248046875","10.04248046875","10.04248046875"
"909312","222","222","222","9.296142578125","9.296142578125","9.296142578125"
"913408","223","223","223","9.624267578125","9.624267578125","9.624267578125"
"917504","224","224","224","10.432373046875","10.432373046875","10.432373046875"
"921600","225","225","225","10.1328125","10.1328125","10.1328125"
"925696","226","226","226","10.173095703125","10.173095703125","10.173095703125"
"929792","227","227","227","10.29833984375","10.29833984375","10.29833984375"
"933888","228","228","228","10.25048828125","10.25048828125","10.25048828125"
"937984","229","229","229","9.873779296875","9.873779296875","9.873779296875"
"942080","230","230","230","9.458740234375","9.458740234375","9.458740234375"
"946176","231","231","231","9.6826171875","9.6826171875","9.6826171875"
"950272","232","232","232","9.62548828125","9.62548828125","9.62548828125"
"954368","233","233","233","9.47119140625","9.47119140625","9.47119140625"
"958464","234","234","234","9.432373046875","9.432373046875","9.432373046875"
"962560","235","235","235","9.7421875","9.7421875","9.7421875"
"966656","236","236","236","10.204833984375","10.204833984375","10.204833984375"
"970752","237","237","237","10.380615234375","10.380615234375","10.380615234375"
"974848","238","238","238","10.031982421875","10.031982421875","10.031982421875"
"978944","239","239","239","10.033203125","10.033203125","10.033203125"
"983040","240","240","240","10.499755859375","10.499755859375","10.499755859375"
"987136","241","241","241","10.56884765625","10.56884765625","10.56884765625"
"991232","242","242","242","10.354248046875","10.354248046875","10.354248046875"
"995328","243","243","243","10.513671875","10.513671875","10.513671875"
"999424","244","244","244","10.338134765625","10.338134765625","10.338134765625"
"1003520","245","245","245","10.538818359375","10.538818359375","10.538818359375"
"1007616","246","246","246","10.619384765625","10.619384765625","10.619384765625"
"1011712","247","247","247","10.70947265625","10.70947265625","10.70947265625"
"1015808","248","248","248","10.5654296875","10.5654296875","10.5654296875"
"1019904","249","249","249","10.23828125","10.23828125","10.23828125"
"1024000","250","250","250","10.31640625","10.31640625","10.31640625"
"1028096","251","251","251","10.937744140625","10.937744140625","10.937744140625"
"1032192","252","252","252","11.137939453125","11.137939453125","11.137939453125"
"1036288","253","253","253","10.9130859375","10.9130859375","10.9130859375"
"1040384","254","254","254","10.597412109375","10.597412109375","10.597412109375"
"1044480","255","255","255","10.560791015625","10.560791015625","10.560791015625"
"1048576","256","256","256","10.80517578125","10.80517578125","10.80517578125"
"1052672","257","257","257","10.884521484375","10.884521484375","10.884521484375"
"1056768","258","258","258","10.57373046875","10.57373046875","10.57373046875"
"1060864","259","259","259","10.619873046875","10.619873046875","10.619873046875"
"1064960","260","260","260","11.0947265625","11.0947265625","11.0947265625"
"1069056","261","261","261","11.26904296875","11.26904296875","11.26904296875"
"1073152","262","262","262","11.231201171875","11.231201171875","11.231201171875"
"1077248","263","263","263","10.856689453125","10.856689453125","10.856689453125"
"1081344","264","264","264","10.767333984375","10.767333984375","10.767333984375"
"1085440","265","265","265","11.126953125","11.126953125","11.126953125"
"1089536","266","266","266","10.47314453125","10.47314453125","10.47314453125"
"1093632","267","267","267","10.511474609375","10.511474609375","10.511474609375"
"1097728","268","268","268","10.9853515625","10.9853515625","10.9853515625"
"1101824","269","269","269","11.595458984375","11.595458984375","11.595458984375"
"1105920","270","270","270","11.357666015625","11.357666015625","11.357666015625"
"1110016","271","271","271","11.322265625","11.322265625","11.322265625"
"1114112","272","272","272","11.40771484375","11.40771484375","11.40771484375"
"1118208","273","273","273","11.103271484375","11.103271484375","11.103271484375"
"1122304","274","274","274","10.90283203125","10.90283203125","10.90283203125"
"1126400","275","275","275","11.35595703125","11.35595703125","11.35595703125"
"1130496","276","276","276","12.081787109375","12.081787109375","12.081787109375"
"1134592","277","277","277","11.85009765625","11.85009765625","11.85009765625"
"1138688","278","278","278","11.970458984375","11.970458984375","11.970458984375"
"1142784","279","279","279","12.0029296875","12.0029296875","12.0029296875"
"1146880","280","280","280","12.5361328125","12.5361328125","12.5361328125"
"1150976","281","281","281","12.529052734375","12.529052734375","12.529052734375"
"1155072","282","282","282","12.45947265625","12.45947265625","12.45947265625"
"1159168","283","283","283","12.770263671875","12.770263671875","12.770263671875"
"1163264","284","284","284","13.28271484375","13.28271484375","13.28271484375"
"1167360","285","285","285","13.129150390625","13.129150390625","13.129150390625"
"1171456","286","286","286","13.265869140625","13.265869140625","13.265869140625"
"1175552","287","287","287","12.859130859375","12.859130859375","12.859130859375"
"1179648","288","288","288","12.781005859375","12.781005859375","12.781005859375"
"1183744","289","289","289","13.1474609375","13.1474609375","13.1474609375"
"1187840","290","290","290","13.02294921875","13.02294921875","13.02294921875"
"1191936","291","291","291","12.95458984375","12.95458984375","12.95458984375"
"1196032","292","292","292","13.099853515625","13.099853515625","13.099853515625"
"1200128","293","293","293","13.34326171875","13.34326171875","13.34326171875"
"1204224","294","294","294","13.27978515625","13.27978515625","13.27978515625"
"1208320","295","295","295","12.800537109375","12.800537109375","12.800537109375"
"1212416","296","296","296","13.54248046875","13.54248046875","13.54248046875"
"1216512","297","297","297","13.680419921875","13.680419921875","13.680419921875"
"1220608","298","298","298","14.088134765625","14.088134765625","14.088134765625"
"1224704","299","299","299","14.28125","14.28125","14.28125"
"1228800","300","300","300","14.364013671875","14.364013671875","14.364013671875"
"1232896","301","301","301","14.28515625","14.28515625","14.28515625"
"1236992","302","302","302","13.777099609375","13.777099609375","13.777099609375"
"1241088","303","303","303","12.333984375","12.333984375","12.333984375"
"1245184","304","304","304","12.508544921875","12.508544921875","12.508544921875"
"1249280","305","305","305","12.7705078125","12.7705078125","12.7705078125"
"1253376","306","306","306","12.899658203125","12.899658203125","12.899658203125"
"1257472","307","307","307","13.391357421875","13.391357421875","13.391357421875"
"1261568","308","308","308","13.8544921875","13.8544921875","13.8544921875"
"1265664","309","309","309","14.153564453125","14.153564453125","14.153564453125"
"1269760","310","310","310","14.361328125","14.361328125","14.361328125"
"1273856","311","311","311","14.664306640625","14.664306640625","14.664306640625"
"1277952","312","312","312","14.2216796875","14.2216796875","14.2216796875"
"1282048","313","313","313","13.915771484375","13.915771484375","13.915771484375"
"1286144","314","314","314","13.60205078125","13.60205078125","13.60205078125"
"1290240","315","315","315","14.03173828125","14.03173828125","14.03173828125"
"1294336","316","316","316","13.941650390625","13.941650390625","13.941650390625"
"1298432","317","317","317","13.53515625","13.53515625","13.53515625"
"1302528","318","318","318","13.464111328125","13.464111328125","13.464111328125"
"1306624","319","319","319","13.39404296875","13.39404296875","13.39404296875"
"1310720","320","320","320","13.762451171875","13.762451171875","13.762451171875"
"1314816","321","321","321","14.207763671875","14.207763671875","14.207763671875"
"1318912","322","322","322","14.11328125","14.11328125","14.11328125"
"1323008","323","323","323","13.656982421875","13.656982421875","13.656982421875"
"1327104","324","324","324","13.8388671875","13.8388671875","13.8388671875"
"1331200","325","325","325","14.031494140625","14.031494140625","14.031494140625"
"1335296","326","326","326","14.815185546875","14.815185546875","14.815185546875"
"1339392","327","327","327","15.041259765625","15.041259765625","15.041259765625"
"1343488","328","328","328","14.79345703125","14.79345703125","14.79345703125"
"1347584","329","329","329","14.119140625","14.119140625","14.119140625"
"1351680","330","330","330","13.93798828125","13.93798828125","13.93798828125"
"1355776","331","331","331","14.09765625","14.09765625","14.09765625"
"1359872","332","332","332","14.06103515625","14.06103515625","14.06103515625"
"1363968","333","333","333","14.27880859375","14.27880859375","14.27880859375"
"1368064","334","334","334","14.540771484375","14.540771484375","14.540771484375"
"1372160","335","335","335","14.763671875","14.763671875","14.763671875"
"1376256","336","336","336","14.3818359375","14.3818359375","14.3818359375"
"1380352","337","337","337","14.67236328125","14.67236328125","14.67236328125"
"1384448","338","338","338","15.007080078125","15.007080078125","15.007080078125"
"1388544","339","339","339","14.69677734375","14.69677734375","14.69677734375"
"1392640","340","340","340","14.716796875","14.716796875","14.716796875"
"1396736","341","341","341","14.968994140625","14.968994140625","14.968994140625"
"1400832","342","342","342","15.234130859375","15.234130859375","15.234130859375"
"1404928","343","343","343","14.81201171875","14.81201171875","14.81201171875"
"1409024","344","344","344","14.58154296875","14.58154296875","14.58154296875"
"1413120","345","345","345","14.69140625","14.69140625","14.69140625"
"1417216","346","346","346","14.982666015625","14.982666015625","14.982666015625"
"1421312","347","347","347","15.22021484375","15.22021484375","15.22021484375"
"1425408","348","348","348","15.84912109375","15.84912109375","15.84912109375"
"1429504","349","349","349","16.05078125","16.05078125","16.05078125"
"1433600","350","350","350","15.956298828125","15.956298828125","15.956298828125"
"1437696","351","351","351","16.216796875","16.216796875","16.216796875"
"1441792","352","352","352","15.85302734375","15.85302734375","15.85302734375"
"1445888","353","353","353","15.82861328125","15.82861328125","15.82861328125"
"1449984","354","354","354","16.00732421875","16.00732421875","16.00732421875"
"1454080","355","355","355","16.32421875","16.32421875","16.32421875"
"1458176","356","356","356","15.8671875","15.8671875","15.8671875"
"1462272","357","357","357","15.542236328125","15.542236328125","15.542236328125"
"1466368","358","358","358","15.44921875","15.44921875","15.44921875"
"1470464","359","359","359","15.507568359375","15.507568359375","15.507568359375"
"1474560","360","360","360","15.751953125","15.751953125","15.751953125"
"1478656","361","361","361","16.086181640625","16.086181640625","16.086181640625"
"1482752","362","362","362","16.042724609375","16.042724609375","16.042724609375"
"1486848","363","363","363","15.890380859375","15.890380859375","15.890380859375"
"1490944","364","364","364","15.803955078125","15.803955078125","15.803955078125"
"1495040","365","365","365","15.428466796875","15.428466796875","15.428466796875"
"1499136","366","366","366","15.020263671875","15.020263671875","15.020263671875"
"1503232","367","367","367","15.487548828125","15.487548828125","15.487548828125"
"1507328","368","368","368","15.792724609375","15.792724609375","15.792724609375"
"1511424","369","369","369","16.36962890625","16.36962890625","16.36962890625"
"1515520","370","370","370","16.93310546875","16.93310546875","16.93310546875"
"1519616","371","371","371","16.8466796875","16.8466796875","16.8466796875"
"1523712","372","372","372","16.86279296875","16.86279296875","16.86279296875"
"1527808","373","373","373","16.67724609375","16.67724609375","16.67724609375"
"1531904","374","374","374","16.773681640625","16.773681640625","16.773681640625"
"1536000","375","375","375","16.58935546875","16.58935546875","16.58935546875"
"1540096","376","376","376","17.2861328125","17.2861328125","17.2861328125"
"1544192","377","377","377","17.59765625","17.59765625","17.59765625"
"1548288","378","378","378","17.149169921875","17.149169921875","17.149169921875"
"1552384","379","379","379","17.125","17.125","17.125"
"1556480","380","380","380","17.24267578125","17.24267578125","17.24267578125"
"1560576","381","381","381","16.93212890625","16.93212890625","16.93212890625"
"1564672","382","382","382","16.938232421875","16.938232421875","16.938232421875"
"1568768","383","383","383","17.201904296875","17.201904296875","17.201904296875"
"1572864","384","384","384","17.05859375","17.05859375","17.05859375"
"1576960","385","385","385","17.471923828125","17.471923828125","17.471923828125"
"1581056","386","386","386","17.893798828125","17.893798828125","17.893798828125"
"1585152","387","387","387","18.275390625","18.275390625","18.275390625"
"1589248","388","388","388","17.681640625","17.681640625","17.681640625"
"1593344","389","389","389","17.67529296875","17.67529296875","17.67529296875"
"1597440","390","390","390","17.26318359375","17.26318359375","17.26318359375"
"1601536","391","391","391","16.88427734375","16.88427734375","16.88427734375"
"1605632","392","392","392","16.96533203125","16.96533203125","16.96533203125"
"1609728","393","393","393","16.807861328125","16.807861328125","16.807861328125"
"1613824","394","394","394","16.132080078125","16.132080078125","16.132080078125"
"1617920","395","395","395","15.990478515625","15.990478515625","15.990478515625"
"1622016","396","396","396","16.239013671875","16.239013671875","16.239013671875"
"1626112","397","397","397","16.763671875","16.763671875","16.763671875"
"1630208","398","398","398","17.336181640625","17.336181640625","17.336181640625"
"1634304","399","399","399","17.2412109375","17.2412109375","17.2412109375"
"1638400","400","400","400","18.2412109375","18.2412109375","18.2412109375"
"1642496","401","401","401","17.997802734375","17.997802734375","17.997802734375"
"1646592","402","402","402","17.9912109375","17.9912109375","17.9912109375"
"1650688","403","403","403","18.436767578125","18.436767578125","18.436767578125"
"1654784","404","404","404","18.1318359375","18.1318359375","18.1318359375"
"1658880","405","405","405","18.90380859375","18.90380859375","18.90380859375"
"1662976","406","406","406","19.20361328125","19.20361328125","19.20361328125"
"1667072","407","407","407","19.4453125","19.4453125","19.4453125"
"1671168","408","408","408","19.451171875","19.451171875","19.451171875"
"1675264","409","409","409","19.72509765625","19.72509765625","19.72509765625"
"1679360","410","410","410","20.49462890625","20.49462890625","20.49462890625"
"1683456","411","411","411","20.857421875","20.857421875","20.857421875"
"1687552","412","412","412","20.534423828125","20.534423828125","20.534423828125"
"1691648","413","413","413","20.5947265625","20.5947265625","20.5947265625"
"1695744","414","414","414","20.48291015625","20.48291015625","20.48291015625"
"1699840","415","415","415","20.295166015625","20.295166015625","20.295166015625"
"1703936","416","416","416","20.422119140625","20.422119140625","20.422119140625"
"1708032","417","417","417","20.634521484375","20.634521484375","20.634521484375"
"1712128","418","418","418","20.506591796875","20.506591796875","20.506591796875"
"1716224","419","419","419","20.48046875","20.48046875","20.48046875"
"1720320","420","420","420","20.25732421875","20.25732421875","20.25732421875"
"1724416","421","421","421","19.913330078125","19.913330078125","19.913330078125"
