"env_step","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"368640","90","90","90","5.942626953125","5.942626953125","5.942626953125"
"372736","91","91","91","6.1240234375","6.1240234375","6.1240234375"
"376832","92","92","92","6.4921875","6.4921875","6.4921875"
"380928","93","93","93","6.031982421875","6.031982421875","6.031982421875"
"385024","94","94","94","5.80029296875","5.80029296875","5.80029296875"
"389120","95","95","95","6.28076171875","6.28076171875","6.28076171875"
"393216","96","96","96","5.843017578125","5.843017578125","5.843017578125"
"397312","97","97","97","6.202392578125","6.202392578125","6.202392578125"
"401408","98","98","98","6.51806640625","6.51806640625","6.51806640625"
"405504","99","99","99","6.25439453125","6.25439453125","6.25439453125"
"409600","100","100","100","5.939697265625","5.939697265625","5.939697265625"
"413696","101","101","101","6.095947265625","6.095947265625","6.095947265625"
"417792","102","102","102","5.853515625","5.853515625","5.853515625"
"421888","103","103","103","5.655029296875","5.655029296875","5.655029296875"
"425984","104","104","104","5.34423828125","5.34423828125","5.34423828125"
"430080","105","105","105","5.5185546875","5.5185546875","5.5185546875"
"434176","106","106","106","5.705322265625","5.705322265625","5.705322265625"
"438272","107","107","107","5.94775390625","5.94775390625","5.94775390625"
"442368","108","108","108","5.927734375","5.927734375","5.927734375"
"446464","109","109","109","5.89599609375","5.89599609375","5.89599609375"
"450560","110","110","110","5.984619140625","5.984619140625","5.984619140625"
"454656","111","111","111","6.072021484375","6.072021484375","6.072021484375"
"458752","112","112","112","6.0673828125","6.0673828125","6.0673828125"
"462848","113","113","113","6.181396484375","6.181396484375","6.181396484375"
"466944","114","114","114","6.13134765625","6.13134765625","6.13134765625"
"471040","115","115","115","5.840576171875","5.840576171875","5.840576171875"
"475136","116","116","116","5.658203125","5.658203125","5.658203125"
"479232","117","117","117","5.928955078125","5.928955078125","5.928955078125"
"483328","118","118","118","6.181396484375","6.181396484375","6.181396484375"
"487424","119","119","119","6.008056640625","6.008056640625","6.008056640625"
"491520","120","120","120","6.731689453125","6.731689453125","6.731689453125"
"495616","121","121","121","6.50244140625","6.50244140625","6.50244140625"
"499712","122","122","122","6.50244140625","6.50244140625","6.50244140625"
"503808","123","123","123","6.9306640625","6.9306640625","6.9306640625"
"507904","124","124","124","6.553466796875","6.553466796875","6.553466796875"
"512000","125","125","125","6.04296875","6.04296875","6.04296875"
"516096","126","126","126","6.12744140625","6.12744140625","6.12744140625"
"520192","127","127","127","6.46484375","6.46484375","6.46484375"
"524288","128","128","128","6.4892578125","6.4892578125","6.4892578125"
"528384","129","129","129","6.326904296875","6.326904296875","6.326904296875"
"532480","130","130","130","6.439697265625","6.439697265625","6.439697265625"
"536576","131","131","131","6.177490234375","6.177490234375","6.177490234375"
"540672","132","132","132","6.7880859375","6.7880859375","6.7880859375"
"544768","133","133","133","6.932373046875","6.932373046875","6.932373046875"
"548864","134","134","134","6.936767578125","6.936767578125","6.936767578125"
"552960","135","135","135","6.86181640625","6.86181640625","6.86181640625"
"557056","136","136","136","7.05908203125","7.05908203125","7.05908203125"
"561152","137","137","137","7.08349609375","7.08349609375","7.08349609375"
"565248","138","138","138","7.0947265625","7.0947265625","7.0947265625"
"569344","139","139","139","6.921875","6.921875","6.921875"
"573440","140","140","140","6.584716796875","6.584716796875","6.584716796875"
"577536","141","141","141","7.163330078125","7.163330078125","7.163330078125"
"581632","142","142","142","7.00830078125","7.00830078125","7.00830078125"
"585728","143","143","143","6.7001953125","6.7001953125","6.7001953125"
"589824","144","144","144","6.4560546875","6.4560546875","6.4560546875"
"593920","145","145","145","6.7607421875","6.7607421875","6.7607421875"
"598016","146","146","146","6.900634765625","6.900634765625","6.900634765625"
"602112","147","147","147","6.424072265625","6.424072265625","6.424072265625"
"606208","148","148","148","6.477783203125","6.477783203125","6.477783203125"
"610304","149","149","149","6.6728515625","6.6728515625","6.6728515625"
"614400","150","150","150","6.303955078125","6.303955078125","6.303955078125"
"618496","151","151","151","6.62548828125","6.62548828125","6.62548828125"
"622592","152","152","152","7.022705078125","7.022705078125","7.022705078125"
"626688","153","153","153","6.993408203125","6.993408203125","6.993408203125"
"630784","154","154","154","7.42822265625","7.42822265625","7.42822265625"
"634880","155","155","155","7.45166015625","7.45166015625","7.45166015625"
"638976","156","156","156","7.759765625","7.759765625","7.759765625"
"643072","157","157","157","8.14208984375","8.14208984375","8.14208984375"
"647168","158","158","158","7.726318359375","7.726318359375","7.726318359375"
"651264","159","159","159","7.82470703125","7.82470703125","7.82470703125"
"655360","160","160","160","8.12939453125","8.12939453125","8.12939453125"
"659456","161","161","161","8.033935546875","8.033935546875","8.033935546875"
"663552","162","162","162","7.19580078125","7.19580078125","7.19580078125"
"667648","163","163","163","7.341796875","7.341796875","7.341796875"
"671744","164","164","164","7.39794921875","7.39794921875","7.39794921875"
"675840","165","165","165","7.686279296875","7.686279296875","7.686279296875"
"679936","166","166","166","8.1796875","8.1796875","8.1796875"
"684032","167","167","167","8.271484375","8.271484375","8.271484375"
"688128","168","168","168","7.789306640625","7.789306640625","7.789306640625"
"692224","169","169","169","7.659423828125","7.659423828125","7.659423828125"
"696320","170","170","170","7.943359375","7.943359375","7.943359375"
"700416","171","171","171","7.9990234375","7.9990234375","7.9990234375"
"704512","172","172","172","8.578125","8.578125","8.578125"
"708608","173","173","173","9.181884765625","9.181884765625","9.181884765625"
"712704","174","174","174","8.70166015625","8.70166015625","8.70166015625"
"716800","175","175","175","8.66455078125","8.66455078125","8.66455078125"
"720896","176","176","176","8.5849609375","8.5849609375","8.5849609375"
"724992","177","177","177","8.72802734375","8.72802734375","8.72802734375"
"729088","178","178","178","8.860107421875","8.860107421875","8.860107421875"
"733184","179","179","179","8.93212890625","8.93212890625","8.93212890625"
"737280","180","180","180","8.444091796875","8.444091796875","8.444091796875"
"741376","181","181","181","8.444091796875","8.444091796875","8.444091796875"
"745472","182","182","182","8.796875","8.796875","8.796875"
"749568","183","183","183","9.032470703125","9.032470703125","9.032470703125"
"753664","184","184","184","8.78662109375","8.78662109375","8.78662109375"
"757760","185","185","185","8.57080078125","8.57080078125","8.57080078125"
"761856","186","186","186","9.209228515625","9.209228515625","9.209228515625"
"765952","187","187","187","9.019775390625","9.019775390625","9.019775390625"
"770048","188","188","188","9.103759765625","9.103759765625","9.103759765625"
"774144","189","189","189","9.349609375","9.349609375","9.349609375"
"778240","190","190","190","9.552734375","9.552734375","9.552734375"
"782336","191","191","191","9.37646484375","9.37646484375","9.37646484375"
"786432","192","192","192","9.21240234375","9.21240234375","9.21240234375"
"790528","193","193","193","9.136474609375","9.136474609375","9.136474609375"
"794624","194","194","194","9.059814453125","9.059814453125","9.059814453125"
"798720","195","195","195","9.036865234375","9.036865234375","9.036865234375"
"802816","196","196","196","9.3486328125","9.3486328125","9.3486328125"
"806912","197","197","197","8.857666015625","8.857666015625","8.857666015625"
"811008","198","198","198","9.173828125","9.173828125","9.173828125"
"815104","199","199","199","9.711181640625","9.711181640625","9.711181640625"
"819200","200","200","200","10.16259765625","10.16259765625","10.16259765625"
"823296","201","201","201","10.10107421875","10.10107421875","10.10107421875"
"827392","202","202","202","10.103515625","10.103515625","10.103515625"
"831488","203","203","203","10.636962890625","10.636962890625","10.636962890625"
"835584","204","204","204","10.6953125","10.6953125","10.6953125"
"839680","205","205","205","10.432373046875","10.432373046875","10.432373046875"
"843776","206","206","206","10.118896484375","10.118896484375","10.118896484375"
"847872","207","207","207","10.056884765625","10.056884765625","10.056884765625"
"851968","208","208","208","9.77685546875","9.77685546875","9.77685546875"
"856064","209","209","209","9.8193359375","9.8193359375","9.8193359375"
"860160","210","210","210","9.283203125","9.283203125","9.283203125"
"864256","211","211","211","8.975341796875","8.975341796875","8.975341796875"
"868352","212","212","212","9.075439453125","9.075439453125","9.075439453125"
"872448","213","213","213","9.347900390625","9.347900390625","9.347900390625"
"876544","214","214","214","9.512451171875","9.512451171875","9.512451171875"
"880640","215","215","215","9.193115234375","9.193115234375","9.193115234375"
"884736","216","216","216","9.249755859375","9.249755859375","9.249755859375"
"888832","217","217","217","9.514892578125","9.514892578125","9.514892578125"
"892928","218","218","218","9.77294921875","9.77294921875","9.77294921875"
"897024","219","219","219","9.921875","9.921875","9.921875"
"901120","220","220","220","9.57421875","9.57421875","9.57421875"
"905216","221","221","221","10.1201171875","10.1201171875","10.1201171875"
"909312","222","222","222","10.73876953125","10.73876953125","10.73876953125"
"913408","223","223","223","10.884765625","10.884765625","10.884765625"
"917504","224","224","224","11.08154296875","11.08154296875","11.08154296875"
"921600","225","225","225","10.918212890625","10.918212890625","10.918212890625"
"925696","226","226","226","11.3046875","11.3046875","11.3046875"
"929792","227","227","227","11.1767578125","11.1767578125","11.1767578125"
"933888","228","228","228","10.4765625","10.4765625","10.4765625"
"937984","229","229","229","10.033447265625","10.033447265625","10.033447265625"
"942080","230","230","230","10.06787109375","10.06787109375","10.06787109375"
"946176","231","231","231","10.48095703125","10.48095703125","10.48095703125"
"950272","232","232","232","10.05419921875","10.05419921875","10.05419921875"
"954368","233","233","233","10.38671875","10.38671875","10.38671875"
"958464","234","234","234","10.625732421875","10.625732421875","10.625732421875"
"962560","235","235","235","11.6396484375","11.6396484375","11.6396484375"
"966656","236","236","236","11.31201171875","11.31201171875","11.31201171875"
"970752","237","237","237","11.324462890625","11.324462890625","11.324462890625"
"974848","238","238","238","11.2099609375","11.2099609375","11.2099609375"
"978944","239","239","239","11.703369140625","11.703369140625","11.703369140625"
"983040","240","240","240","11.967529296875","11.967529296875","11.967529296875"
"987136","241","241","241","11.3046875","11.3046875","11.3046875"
"991232","242","242","242","10.982177734375","10.982177734375","10.982177734375"
"995328","243","243","243","11.19287109375","11.19287109375","11.19287109375"
"999424","244","244","244","11.251953125","11.251953125","11.251953125"
"1003520","245","245","245","11.62939453125","11.62939453125","11.62939453125"
"1007616","246","246","246","11.909912109375","11.909912109375","11.909912109375"
"1011712","247","247","247","11.7587890625","11.7587890625","11.7587890625"
"1015808","248","248","248","11.137939453125","11.137939453125","11.137939453125"
"1019904","249","249","249","11.14013671875","11.14013671875","11.14013671875"
"1024000","250","250","250","10.878662109375","10.878662109375","10.878662109375"
"1028096","251","251","251","10.20361328125","10.20361328125","10.20361328125"
"1032192","252","252","252","9.99755859375","9.99755859375","9.99755859375"
"1036288","253","253","253","10.3671875","10.3671875","10.3671875"
"1040384","254","254","254","11.106689453125","11.106689453125","11.106689453125"
"1044480","255","255","255","11.6591796875","11.6591796875","11.6591796875"
"1048576","256","256","256","11.645263671875","11.645263671875","11.645263671875"
"1052672","257","257","257","11.529052734375","11.529052734375","11.529052734375"
"1056768","258","258","258","11.852783203125","11.852783203125","11.852783203125"
"1060864","259","259","259","12.354736328125","12.354736328125","12.354736328125"
"1064960","260","260","260","12.1494140625","12.1494140625","12.1494140625"
"1069056","261","261","261","11.725830078125","11.725830078125","11.725830078125"
"1073152","262","262","262","11.57275390625","11.57275390625","11.57275390625"
"1077248","263","263","263","11.545654296875","11.545654296875","11.545654296875"
"1081344","264","264","264","10.655029296875","10.655029296875","10.655029296875"
"1085440","265","265","265","10.80029296875","10.80029296875","10.80029296875"
"1089536","266","266","266","11.031494140625","11.031494140625","11.031494140625"
"1093632","267","267","267","10.6435546875","10.6435546875","10.6435546875"
"1097728","268","268","268","10.423583984375","10.423583984375","10.423583984375"
"1101824","269","269","269","10.719482421875","10.719482421875","10.719482421875"
"1105920","270","270","270","10.735107421875","10.735107421875","10.735107421875"
"1110016","271","271","271","11.0419921875","11.0419921875","11.0419921875"
"1114112","272","272","272","10.4501953125","10.4501953125","10.4501953125"
"1118208","273","273","273","10.610107421875","10.610107421875","10.610107421875"
"1122304","274","274","274","10.843994140625","10.843994140625","10.843994140625"
"1126400","275","275","275","11.171142578125","11.171142578125","11.171142578125"
"1130496","276","276","276","11.04150390625","11.04150390625","11.04150390625"
"1134592","277","277","277","11.419189453125","11.419189453125","11.419189453125"
"1138688","278","278","278","12.676025390625","12.676025390625","12.676025390625"
"1142784","279","279","279","13.650634765625","13.650634765625","13.650634765625"
"1146880","280","280","280","13.86865234375","13.86865234375","13.86865234375"
"1150976","281","281","281","14.1904296875","14.1904296875","14.1904296875"
"1155072","282","282","282","14.2529296875","14.2529296875","14.2529296875"
"1159168","283","283","283","13.90625","13.90625","13.90625"
"1163264","284","284","284","13.66748046875","13.66748046875","13.66748046875"
"1167360","285","285","285","13.442626953125","13.442626953125","13.442626953125"
"1171456","286","286","286","13.4873046875","13.4873046875","13.4873046875"
"1175552","287","287","287","13.32373046875","13.32373046875","13.32373046875"
"1179648","288","288","288","13.993408203125","13.993408203125","13.993408203125"
"1183744","289","289","289","13.645751953125","13.645751953125","13.645751953125"
"1187840","290","290","290","13.656982421875","13.656982421875","13.656982421875"
"1191936","291","291","291","14.16943359375","14.16943359375","14.16943359375"
"1196032","292","292","292","14.581787109375","14.581787109375","14.581787109375"
"1200128","293","293","293","14.922119140625","14.922119140625","14.922119140625"
"1204224","294","294","294","14.66015625","14.66015625","14.66015625"
"1208320","295","295","295","14.8701171875","14.8701171875","14.8701171875"
"1212416","296","296","296","15.13525390625","15.13525390625","15.13525390625"
"1216512","297","297","297","15.036376953125","15.036376953125","15.036376953125"
"1220608","298","298","298","14.76025390625","14.76025390625","14.76025390625"
"1224704","299","299","299","14.3564453125","14.3564453125","14.3564453125"
"1228800","300","300","300","14.831787109375","14.831787109375","14.831787109375"
"1232896","301","301","301","14.367919921875","14.367919921875","14.367919921875"
"1236992","302","302","302","14.19677734375","14.19677734375","14.19677734375"
"1241088","303","303","303","14.284423828125","14.284423828125","14.284423828125"
"1245184","304","304","304","14.42041015625","14.42041015625","14.42041015625"
"1249280","305","305","305","14.61181640625","14.61181640625","14.61181640625"
"1253376","306","306","306","14.433837890625","14.433837890625","14.433837890625"
"1257472","307","307","307","13.91748046875","13.91748046875","13.91748046875"
"1261568","308","308","308","13.44921875","13.44921875","13.44921875"
"1265664","309","309","309","13.253662109375","13.253662109375","13.253662109375"
"1269760","310","310","310","13.477294921875","13.477294921875","13.477294921875"
"1273856","311","311","311","13.432373046875","13.432373046875","13.432373046875"
"1277952","312","312","312","13.394775390625","13.394775390625","13.394775390625"
"1282048","313","313","313","13.740478515625","13.740478515625","13.740478515625"
"1286144","314","314","314","13.81103515625","13.81103515625","13.81103515625"
"1290240","315","315","315","13.702392578125","13.702392578125","13.702392578125"
"1294336","316","316","316","13.648681640625","13.648681640625","13.648681640625"
"1298432","317","317","317","13.8017578125","13.8017578125","13.8017578125"
"1302528","318","318","318","14.513427734375","14.513427734375","14.513427734375"
"1306624","319","319","319","15.25244140625","15.25244140625","15.25244140625"
"1310720","320","320","320","15.07861328125","15.07861328125","15.07861328125"
"1314816","321","321","321","15.423828125","15.423828125","15.423828125"
"1318912","322","322","322","15.28564453125","15.28564453125","15.28564453125"
"1323008","323","323","323","15.10009765625","15.10009765625","15.10009765625"
"1327104","324","324","324","15.0712890625","15.0712890625","15.0712890625"
"1331200","325","325","325","15.201171875","15.201171875","15.201171875"
"1335296","326","326","326","15.860595703125","15.860595703125","15.860595703125"
"1339392","327","327","327","15.93310546875","15.93310546875","15.93310546875"
"1343488","328","328","328","15.745361328125","15.745361328125","15.745361328125"
"1347584","329","329","329","15.675537109375","15.675537109375","15.675537109375"
"1351680","330","330","330","14.93603515625","14.93603515625","14.93603515625"
"1355776","331","331","331","15.376953125","15.376953125","15.376953125"
"1359872","332","332","332","15.06103515625","15.06103515625","15.06103515625"
"1363968","333","333","333","15.301025390625","15.301025390625","15.301025390625"
"1368064","334","334","334","15.478271484375","15.478271484375","15.478271484375"
"1372160","335","335","335","15.961669921875","15.961669921875","15.961669921875"
"1376256","336","336","336","16.806640625","16.806640625","16.806640625"
"1380352","337","337","337","16.718505859375","16.718505859375","16.718505859375"
"1384448","338","338","338","16.47705078125","16.47705078125","16.47705078125"
"1388544","339","339","339","16.550537109375","16.550537109375","16.550537109375"
"1392640","340","340","340","16.829345703125","16.829345703125","16.829345703125"
"1396736","341","341","341","16.93896484375","16.93896484375","16.93896484375"
"1400832","342","342","342","16.500732421875","16.500732421875","16.500732421875"
"1404928","343","343","343","15.947998046875","15.947998046875","15.947998046875"
"1409024","344","344","344","15.871337890625","15.871337890625","15.871337890625"
"1413120","345","345","345","15.652099609375","15.652099609375","15.652099609375"
"1417216","346","346","346","15.41552734375","15.41552734375","15.41552734375"
"1421312","347","347","347","15.380615234375","15.380615234375","15.380615234375"
"1425408","348","348","348","15.930908203125","15.930908203125","15.930908203125"
"1429504","349","349","349","15.756591796875","15.756591796875","15.756591796875"
"1433600","350","350","350","14.82763671875","14.82763671875","14.82763671875"
"1437696","351","351","351","15.2041015625","15.2041015625","15.2041015625"
"1441792","352","352","352","15.14453125","15.14453125","15.14453125"
"1445888","353","353","353","15.933349609375","15.933349609375","15.933349609375"
"1449984","354","354","354","15.979736328125","15.979736328125","15.979736328125"
"1454080","355","355","355","15.674560546875","15.674560546875","15.674560546875"
"1458176","356","356","356","15.660400390625","15.660400390625","15.660400390625"
"1462272","357","357","357","15.90087890625","15.90087890625","15.90087890625"
"1466368","358","358","358","16.536376953125","16.536376953125","16.536376953125"
"1470464","359","359","359","16.976806640625","16.976806640625","16.976806640625"
"1474560","360","360","360","16.662353515625","16.662353515625","16.662353515625"
"1478656","361","361","361","17.099853515625","17.099853515625","17.099853515625"
"1482752","362","362","362","17.059326171875","17.059326171875","17.059326171875"
"1486848","363","363","363","16.64990234375","16.64990234375","16.64990234375"
"1490944","364","364","364","16.37255859375","16.37255859375","16.37255859375"
"1495040","365","365","365","16.419189453125","16.419189453125","16.419189453125"
"1499136","366","366","366","16.56298828125","16.56298828125","16.56298828125"
"1503232","367","367","367","17.19580078125","17.19580078125","17.19580078125"
"1507328","368","368","368","17.66748046875","17.66748046875","17.66748046875"
"1511424","369","369","369","17.35498046875","17.35498046875","17.35498046875"
"1515520","370","370","370","17.492919921875","17.492919921875","17.492919921875"
"1519616","371","371","371","17.74072265625","17.74072265625","17.74072265625"
"1523712","372","372","372","18.264892578125","18.264892578125","18.264892578125"
"1527808","373","373","373","18.29345703125","18.29345703125","18.29345703125"
"1531904","374","374","374","18.16015625","18.16015625","18.16015625"
"1536000","375","375","375","18.7294921875","18.7294921875","18.7294921875"
"1540096","376","376","376","18.98486328125","18.98486328125","18.98486328125"
"1544192","377","377","377","18.716064453125","18.716064453125","18.716064453125"
"1548288","378","378","378","19.042236328125","19.042236328125","19.042236328125"
"1552384","379","379","379","19.318603515625","19.318603515625","19.318603515625"
"1556480","380","380","380","19.60400390625","19.60400390625","19.60400390625"
"1560576","381","381","381","19.78662109375","19.78662109375","19.78662109375"
"1564672","382","382","382","20.0146484375","20.0146484375","20.0146484375"
"1568768","383","383","383","19.462646484375","19.462646484375","19.462646484375"
"1572864","384","384","384","18.910400390625","18.910400390625","18.910400390625"
"1576960","385","385","385","18.797119140625","18.797119140625","18.797119140625"
"1581056","386","386","386","18.61767578125","18.61767578125","18.61767578125"
"1585152","387","387","387","18.532470703125","18.532470703125","18.532470703125"
"1589248","388","388","388","18.354736328125","18.354736328125","18.354736328125"
"1593344","389","389","389","18.6669921875","18.6669921875","18.6669921875"
"1597440","390","390","390","19.0771484375","19.0771484375","19.0771484375"
"1601536","391","391","391","20.337890625","20.337890625","20.337890625"
"1605632","392","392","392","19.97509765625","19.97509765625","19.97509765625"
"1609728","393","393","393","19.929931640625","19.929931640625","19.929931640625"
"1613824","394","394","394","20.26171875","20.26171875","20.26171875"
"1617920","395","395","395","20.113037109375","20.113037109375","20.113037109375"
"1622016","396","396","396","20.09521484375","20.09521484375","20.09521484375"
"1626112","397","397","397","19.98681640625","19.98681640625","19.98681640625"
"1630208","398","398","398","20.062744140625","20.062744140625","20.062744140625"
"1634304","399","399","399","20.041748046875","20.041748046875","20.041748046875"
"1638400","400","400","400","19.612060546875","19.612060546875","19.612060546875"
"1642496","401","401","401","20.0634765625","20.0634765625","20.0634765625"
"1646592","402","402","402","20.22607421875","20.22607421875","20.22607421875"
"1650688","403","403","403","20.143798828125","20.143798828125","20.143798828125"
"1654784","404","404","404","20.173095703125","20.173095703125","20.173095703125"
"1658880","405","405","405","19.89794921875","19.89794921875","19.89794921875"
"1662976","406","406","406","20.200439453125","20.200439453125","20.200439453125"
"1667072","407","407","407","20.804443359375","20.804443359375","20.804443359375"
"1671168","408","408","408","21.113037109375","21.113037109375","21.113037109375"
"1675264","409","409","409","20.9765625","20.9765625","20.9765625"
"1679360","410","410","410","20.78662109375","20.78662109375","20.78662109375"
"1683456","411","411","411","20.7353515625","20.7353515625","20.7353515625"
"1687552","412","412","412","20.2822265625","20.2822265625","20.2822265625"
"1691648","413","413","413","20.982666015625","20.982666015625","20.982666015625"
"1695744","414","414","414","21.027099609375","21.027099609375","21.027099609375"
"1699840","415","415","415","21.10791015625","21.10791015625","21.10791015625"
"1703936","416","416","416","21.12744140625","21.12744140625","21.12744140625"
"1708032","417","417","417","21.280517578125","21.280517578125","21.280517578125"
"1712128","418","418","418","21.74951171875","21.74951171875","21.74951171875"
"1716224","419","419","419","22.189208984375","22.189208984375","22.189208984375"
"1720320","420","420","420","22.8388671875","22.8388671875","22.8388671875"
"1724416","421","421","421","23.010009765625","23.010009765625","23.010009765625"
