"env_step","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"372736","91","91","91","6.2431640625","6.2431640625","6.2431640625"
"376832","92","92","92","5.97314453125","5.97314453125","5.97314453125"
"380928","93","93","93","6.14892578125","6.14892578125","6.14892578125"
"385024","94","94","94","6.225830078125","6.225830078125","6.225830078125"
"389120","95","95","95","6.2578125","6.2578125","6.2578125"
"393216","96","96","96","6.127685546875","6.127685546875","6.127685546875"
"397312","97","97","97","5.64306640625","5.64306640625","5.64306640625"
"401408","98","98","98","5.2587890625","5.2587890625","5.2587890625"
"405504","99","99","99","5.68408203125","5.68408203125","5.68408203125"
"409600","100","100","100","5.62109375","5.62109375","5.62109375"
"413696","101","101","101","6.03369140625","6.03369140625","6.03369140625"
"417792","102","102","102","5.734130859375","5.734130859375","5.734130859375"
"421888","103","103","103","5.206298828125","5.206298828125","5.206298828125"
"425984","104","104","104","5.138671875","5.138671875","5.138671875"
"430080","105","105","105","5.657470703125","5.657470703125","5.657470703125"
"434176","106","106","106","5.8955078125","5.8955078125","5.8955078125"
"438272","107","107","107","5.914306640625","5.914306640625","5.914306640625"
"442368","108","108","108","5.935302734375","5.935302734375","5.935302734375"
"446464","109","109","109","6.0185546875","6.0185546875","6.0185546875"
"450560","110","110","110","5.50439453125","5.50439453125","5.50439453125"
"454656","111","111","111","5.902099609375","5.902099609375","5.902099609375"
"458752","112","112","112","6.343994140625","6.343994140625","6.343994140625"
"462848","113","113","113","5.9345703125","5.9345703125","5.9345703125"
"466944","114","114","114","6.25048828125","6.25048828125","6.25048828125"
"471040","115","115","115","6.81982421875","6.81982421875","6.81982421875"
"475136","116","116","116","7.294677734375","7.294677734375","7.294677734375"
"479232","117","117","117","6.305419921875","6.305419921875","6.305419921875"
"483328","118","118","118","5.7333984375","5.7333984375","5.7333984375"
"487424","119","119","119","6.2783203125","6.2783203125","6.2783203125"
"491520","120","120","120","6.922607421875","6.922607421875","6.922607421875"
"495616","121","121","121","6.475341796875","6.475341796875","6.475341796875"
"499712","122","122","122","7.02783203125","7.02783203125","7.02783203125"
"503808","123","123","123","7.00634765625","7.00634765625","7.00634765625"
"507904","124","124","124","6.99609375","6.99609375","6.99609375"
"512000","125","125","125","6.759521484375","6.759521484375","6.759521484375"
"516096","126","126","126","6.8037109375","6.8037109375","6.8037109375"
"520192","127","127","127","6.966064453125","6.966064453125","6.966064453125"
"524288","128","128","128","6.80029296875","6.80029296875","6.80029296875"
"528384","129","129","129","6.52001953125","6.52001953125","6.52001953125"
"532480","130","130","130","6.319580078125","6.319580078125","6.319580078125"
"536576","131","131","131","6.2529296875","6.2529296875","6.2529296875"
"540672","132","132","132","6.201904296875","6.201904296875","6.201904296875"
"544768","133","133","133","6.1220703125","6.1220703125","6.1220703125"
"548864","134","134","134","6.372802734375","6.372802734375","6.372802734375"
"552960","135","135","135","6.112060546875","6.112060546875","6.112060546875"
"557056","136","136","136","5.9609375","5.9609375","5.9609375"
"561152","137","137","137","6.167724609375","6.167724609375","6.167724609375"
"565248","138","138","138","6.17041015625","6.17041015625","6.17041015625"
"569344","139","139","139","6.191650390625","6.191650390625","6.191650390625"
"573440","140","140","140","6.682861328125","6.682861328125","6.682861328125"
"577536","141","141","141","6.535888671875","6.535888671875","6.535888671875"
"581632","142","142","142","6.780029296875","6.780029296875","6.780029296875"
"585728","143","143","143","6.816650390625","6.816650390625","6.816650390625"
"589824","144","144","144","6.648681640625","6.648681640625","6.648681640625"
"593920","145","145","145","6.675048828125","6.675048828125","6.675048828125"
"598016","146","146","146","6.560791015625","6.560791015625","6.560791015625"
"602112","147","147","147","6.31396484375","6.31396484375","6.31396484375"
"606208","148","148","148","6.620849609375","6.620849609375","6.620849609375"
"610304","149","149","149","7.2470703125","7.2470703125","7.2470703125"
"614400","150","150","150","7.053955078125","7.053955078125","7.053955078125"
"618496","151","151","151","7.2919921875","7.2919921875","7.2919921875"
"622592","152","152","152","7.15869140625","7.15869140625","7.15869140625"
"626688","153","153","153","6.59033203125","6.59033203125","6.59033203125"
"630784","154","154","154","6.65283203125","6.65283203125","6.65283203125"
"634880","155","155","155","6.55126953125","6.55126953125","6.55126953125"
"638976","156","156","156","7.097412109375","7.097412109375","7.097412109375"
"643072","157","157","157","7.984619140625","7.984619140625","7.984619140625"
"647168","158","158","158","7.855224609375","7.855224609375","7.855224609375"
"651264","159","159","159","7.87451171875","7.87451171875","7.87451171875"
"655360","160","160","160","7.134033203125","7.134033203125","7.134033203125"
"659456","161","161","161","7.018310546875","7.018310546875","7.018310546875"
"663552","162","162","162","6.729248046875","6.729248046875","6.729248046875"
"667648","163","163","163","6.697265625","6.697265625","6.697265625"
"671744","164","164","164","7.550537109375","7.550537109375","7.550537109375"
"675840","165","165","165","6.939697265625","6.939697265625","6.939697265625"
"679936","166","166","166","6.884033203125","6.884033203125","6.884033203125"
"684032","167","167","167","7.098388671875","7.098388671875","7.098388671875"
"688128","168","168","168","6.887451171875","6.887451171875","6.887451171875"
"692224","169","169","169","6.98828125","6.98828125","6.98828125"
"696320","170","170","170","6.720703125","6.720703125","6.720703125"
"700416","171","171","171","7.630126953125","7.630126953125","7.630126953125"
"704512","172","172","172","7.6220703125","7.6220703125","7.6220703125"
"708608","173","173","173","7.150634765625","7.150634765625","7.150634765625"
"712704","174","174","174","7.00244140625","7.00244140625","7.00244140625"
"716800","175","175","175","7.7490234375","7.7490234375","7.7490234375"
"720896","176","176","176","7.72314453125","7.72314453125","7.72314453125"
"724992","177","177","177","7.623046875","7.623046875","7.623046875"
"729088","178","178","178","7.531005859375","7.531005859375","7.531005859375"
"733184","179","179","179","7.237060546875","7.237060546875","7.237060546875"
"737280","180","180","180","7.631591796875","7.631591796875","7.631591796875"
"741376","181","181","181","7.672607421875","7.672607421875","7.672607421875"
"745472","182","182","182","7.743896484375","7.743896484375","7.743896484375"
"749568","183","183","183","7.908935546875","7.908935546875","7.908935546875"
"753664","184","184","184","8.244873046875","8.244873046875","8.244873046875"
"757760","185","185","185","8.111328125","8.111328125","8.111328125"
"761856","186","186","186","7.832275390625","7.832275390625","7.832275390625"
"765952","187","187","187","8.20849609375","8.20849609375","8.20849609375"
"770048","188","188","188","8.602783203125","8.602783203125","8.602783203125"
"774144","189","189","189","9.27490234375","9.27490234375","9.27490234375"
"778240","190","190","190","9.037109375","9.037109375","9.037109375"
"782336","191","191","191","8.86865234375","8.86865234375","8.86865234375"
"786432","192","192","192","8.837158203125","8.837158203125","8.837158203125"
"790528","193","193","193","8.677490234375","8.677490234375","8.677490234375"
"794624","194","194","194","8.915283203125","8.915283203125","8.915283203125"
"798720","195","195","195","8.869384765625","8.869384765625","8.869384765625"
"802816","196","196","196","8.354736328125","8.354736328125","8.354736328125"
"806912","197","197","197","8.6513671875","8.6513671875","8.6513671875"
"811008","198","198","198","8.91552734375","8.91552734375","8.91552734375"
"815104","199","199","199","9.191162109375","9.191162109375","9.191162109375"
"819200","200","200","200","9.400634765625","9.400634765625","9.400634765625"
"823296","201","201","201","9.333251953125","9.333251953125","9.333251953125"
"827392","202","202","202","9.386962890625","9.386962890625","9.386962890625"
"831488","203","203","203","9.208251953125","9.208251953125","9.208251953125"
"835584","204","204","204","9.18994140625","9.18994140625","9.18994140625"
"839680","205","205","205","9.170166015625","9.170166015625","9.170166015625"
"843776","206","206","206","9.56787109375","9.56787109375","9.56787109375"
"847872","207","207","207","9.328369140625","9.328369140625","9.328369140625"
"851968","208","208","208","9.21875","9.21875","9.21875"
"856064","209","209","209","9.455322265625","9.455322265625","9.455322265625"
"860160","210","210","210","9.5078125","9.5078125","9.5078125"
"864256","211","211","211","9.213134765625","9.213134765625","9.213134765625"
"868352","212","212","212","9.525634765625","9.525634765625","9.525634765625"
"872448","213","213","213","9.91015625","9.91015625","9.91015625"
"876544","214","214","214","10.15673828125","10.15673828125","10.15673828125"
"880640","215","215","215","9.53271484375","9.53271484375","9.53271484375"
"884736","216","216","216","9.4248046875","9.4248046875","9.4248046875"
"888832","217","217","217","9.655029296875","9.655029296875","9.655029296875"
"892928","218","218","218","9.781494140625","9.781494140625","9.781494140625"
"897024","219","219","219","9.88623046875","9.88623046875","9.88623046875"
"901120","220","220","220","10.21728515625","10.21728515625","10.21728515625"
"905216","221","221","221","10.145751953125","10.145751953125","10.145751953125"
"909312","222","222","222","9.7451171875","9.7451171875","9.7451171875"
"913408","223","223","223","9.97216796875","9.97216796875","9.97216796875"
"917504","224","224","224","9.949951171875","9.949951171875","9.949951171875"
"921600","225","225","225","10.58642578125","10.58642578125","10.58642578125"
"925696","226","226","226","10.561279296875","10.561279296875","10.561279296875"
"929792","227","227","227","10.430908203125","10.430908203125","10.430908203125"
"933888","228","228","228","10.5439453125","10.5439453125","10.5439453125"
"937984","229","229","229","10.275634765625","10.275634765625","10.275634765625"
"942080","230","230","230","10.032958984375","10.032958984375","10.032958984375"
"946176","231","231","231","10.254150390625","10.254150390625","10.254150390625"
"950272","232","232","232","10.856201171875","10.856201171875","10.856201171875"
"954368","233","233","233","11.490966796875","11.490966796875","11.490966796875"
"958464","234","234","234","11.76171875","11.76171875","11.76171875"
"962560","235","235","235","11.2783203125","11.2783203125","11.2783203125"
"966656","236","236","236","10.83984375","10.83984375","10.83984375"
"970752","237","237","237","10.91943359375","10.91943359375","10.91943359375"
"974848","238","238","238","11.195068359375","11.195068359375","11.195068359375"
"978944","239","239","239","10.89013671875","10.89013671875","10.89013671875"
"983040","240","240","240","11.078857421875","11.078857421875","11.078857421875"
"987136","241","241","241","11.166259765625","11.166259765625","11.166259765625"
"991232","242","242","242","10.789794921875","10.789794921875","10.789794921875"
"995328","243","243","243","10.922607421875","10.922607421875","10.922607421875"
"999424","244","244","244","10.80615234375","10.80615234375","10.80615234375"
"1003520","245","245","245","10.5009765625","10.5009765625","10.5009765625"
"1007616","246","246","246","10.521240234375","10.521240234375","10.521240234375"
"1011712","247","247","247","10.57763671875","10.57763671875","10.57763671875"
"1015808","248","248","248","10.91845703125","10.91845703125","10.91845703125"
"1019904","249","249","249","10.470458984375","10.470458984375","10.470458984375"
"1024000","250","250","250","10.58154296875","10.58154296875","10.58154296875"
"1028096","251","251","251","10.93701171875","10.93701171875","10.93701171875"
"1032192","252","252","252","11.411376953125","11.411376953125","11.411376953125"
"1036288","253","253","253","11.242919921875","11.242919921875","11.242919921875"
"1040384","254","254","254","10.5703125","10.5703125","10.5703125"
"1044480","255","255","255","10.67626953125","10.67626953125","10.67626953125"
"1048576","256","256","256","10.78515625","10.78515625","10.78515625"
"1052672","257","257","257","10.658203125","10.658203125","10.658203125"
"1056768","258","258","258","10.53466796875","10.53466796875","10.53466796875"
"1060864","259","259","259","10.979736328125","10.979736328125","10.979736328125"
"1064960","260","260","260","11.45849609375","11.45849609375","11.45849609375"
"1069056","261","261","261","12.156982421875","12.156982421875","12.156982421875"
"1073152","262","262","262","12.237060546875","12.237060546875","12.237060546875"
"1077248","263","263","263","12.302490234375","12.302490234375","12.302490234375"
"1081344","264","264","264","12.119873046875","12.119873046875","12.119873046875"
"1085440","265","265","265","12.189453125","12.189453125","12.189453125"
"1089536","266","266","266","11.921875","11.921875","11.921875"
"1093632","267","267","267","11.745361328125","11.745361328125","11.745361328125"
"1097728","268","268","268","11.983642578125","11.983642578125","11.983642578125"
"1101824","269","269","269","12.062255859375","12.062255859375","12.062255859375"
"1105920","270","270","270","12.201904296875","12.201904296875","12.201904296875"
"1110016","271","271","271","11.9736328125","11.9736328125","11.9736328125"
"1114112","272","272","272","11.95556640625","11.95556640625","11.95556640625"
"1118208","273","273","273","12.678955078125","12.678955078125","12.678955078125"
"1122304","274","274","274","13.431640625","13.431640625","13.431640625"
"1126400","275","275","275","12.950927734375","12.950927734375","12.950927734375"
"1130496","276","276","276","12.850341796875","12.850341796875","12.850341796875"
"1134592","277","277","277","12.7294921875","12.7294921875","12.7294921875"
"1138688","278","278","278","12.783203125","12.783203125","12.783203125"
"1142784","279","279","279","12.9609375","12.9609375","12.9609375"
"1146880","280","280","280","13.494384765625","13.494384765625","13.494384765625"
"1150976","281","281","281","13.044921875","13.044921875","13.044921875"
"1155072","282","282","282","13.0498046875","13.0498046875","13.0498046875"
"1159168","283","283","283","12.880126953125","12.880126953125","12.880126953125"
"1163264","284","284","284","13.2978515625","13.2978515625","13.2978515625"
"1167360","285","285","285","13.531494140625","13.531494140625","13.531494140625"
"1171456","286","286","286","13.843505859375","13.843505859375","13.843505859375"
"1175552","287","287","287","13.85791015625","13.85791015625","13.85791015625"
"1179648","288","288","288","13.568603515625","13.568603515625","13.568603515625"
"1183744","289","289","289","13.5146484375","13.5146484375","13.5146484375"
"1187840","290","290","290","14.40380859375","14.40380859375","14.40380859375"
"1191936","291","291","291","14.41357421875","14.41357421875","14.41357421875"
"1196032","292","292","292","14.377685546875","14.377685546875","14.377685546875"
"1200128","293","293","293","13.96875","13.96875","13.96875"
"1204224","294","294","294","13.3056640625","13.3056640625","13.3056640625"
"1208320","295","295","295","12.62890625","12.62890625","12.62890625"
"1212416","296","296","296","12.794921875","12.794921875","12.794921875"
"1216512","297","297","297","13.238037109375","13.238037109375","13.238037109375"
"1220608","298","298","298","13.080078125","13.080078125","13.080078125"
"1224704","299","299","299","12.776611328125","12.776611328125","12.776611328125"
"1228800","300","300","300","12.147705078125","12.147705078125","12.147705078125"
"1232896","301","301","301","11.0185546875","11.0185546875","11.0185546875"
"1236992","302","302","302","11.12353515625","11.12353515625","11.12353515625"
"1241088","303","303","303","12.047607421875","12.047607421875","12.047607421875"
"1245184","304","304","304","12.789794921875","12.789794921875","12.789794921875"
"1249280","305","305","305","12.96435546875","12.96435546875","12.96435546875"
"1253376","306","306","306","13.288330078125","13.288330078125","13.288330078125"
"1257472","307","307","307","13.02587890625","13.02587890625","13.02587890625"
"1261568","308","308","308","13.068359375","13.068359375","13.068359375"
"1265664","309","309","309","12.980224609375","12.980224609375","12.980224609375"
"1269760","310","310","310","13.027587890625","13.027587890625","13.027587890625"
"1273856","311","311","311","13.774658203125","13.774658203125","13.774658203125"
"1277952","312","312","312","13.93798828125","13.93798828125","13.93798828125"
"1282048","313","313","313","13.472412109375","13.472412109375","13.472412109375"
"1286144","314","314","314","13.4501953125","13.4501953125","13.4501953125"
"1290240","315","315","315","13.5654296875","13.5654296875","13.5654296875"
"1294336","316","316","316","13.808349609375","13.808349609375","13.808349609375"
"1298432","317","317","317","14.3447265625","14.3447265625","14.3447265625"
"1302528","318","318","318","14.463623046875","14.463623046875","14.463623046875"
"1306624","319","319","319","14.37353515625","14.37353515625","14.37353515625"
"1310720","320","320","320","13.93701171875","13.93701171875","13.93701171875"
"1314816","321","321","321","14.00634765625","14.00634765625","14.00634765625"
"1318912","322","322","322","13.999267578125","13.999267578125","13.999267578125"
"1323008","323","323","323","13.9208984375","13.9208984375","13.9208984375"
"1327104","324","324","324","13.697998046875","13.697998046875","13.697998046875"
"1331200","325","325","325","14.549560546875","14.549560546875","14.549560546875"
"1335296","326","326","326","14.866455078125","14.866455078125","14.866455078125"
"1339392","327","327","327","15.0048828125","15.0048828125","15.0048828125"
"1343488","328","328","328","15.111572265625","15.111572265625","15.111572265625"
"1347584","329","329","329","15.11474609375","15.11474609375","15.11474609375"
"1351680","330","330","330","14.78076171875","14.78076171875","14.78076171875"
"1355776","331","331","331","14.072021484375","14.072021484375","14.072021484375"
"1359872","332","332","332","13.4736328125","13.4736328125","13.4736328125"
"1363968","333","333","333","13.35302734375","13.35302734375","13.35302734375"
"1368064","334","334","334","13.20166015625","13.20166015625","13.20166015625"
"1372160","335","335","335","13.458740234375","13.458740234375","13.458740234375"
"1376256","336","336","336","14.171142578125","14.171142578125","14.171142578125"
"1380352","337","337","337","14.780517578125","14.780517578125","14.780517578125"
"1384448","338","338","338","14.70458984375","14.70458984375","14.70458984375"
"1388544","339","339","339","14.6943359375","14.6943359375","14.6943359375"
"1392640","340","340","340","13.81591796875","13.81591796875","13.81591796875"
"1396736","341","341","341","13.726318359375","13.726318359375","13.726318359375"
"1400832","342","342","342","14.168701171875","14.168701171875","14.168701171875"
"1404928","343","343","343","14.69921875","14.69921875","14.69921875"
"1409024","344","344","344","14.750732421875","14.750732421875","14.750732421875"
"1413120","345","345","345","14.8408203125","14.8408203125","14.8408203125"
"1417216","346","346","346","15.173583984375","15.173583984375","15.173583984375"
"1421312","347","347","347","15.6123046875","15.6123046875","15.6123046875"
"1425408","348","348","348","16.12451171875","16.12451171875","16.12451171875"
"1429504","349","349","349","15.746337890625","15.746337890625","15.746337890625"
"1433600","350","350","350","15.627685546875","15.627685546875","15.627685546875"
"1437696","351","351","351","15.994140625","15.994140625","15.994140625"
"1441792","352","352","352","16.303955078125","16.303955078125","16.303955078125"
"1445888","353","353","353","16.361328125","16.361328125","16.361328125"
"1449984","354","354","354","16.571044921875","16.571044921875","16.571044921875"
"1454080","355","355","355","17.00146484375","17.00146484375","17.00146484375"
"1458176","356","356","356","16.86865234375","16.86865234375","16.86865234375"
"1462272","357","357","357","16.634033203125","16.634033203125","16.634033203125"
"1466368","358","358","358","16.665771484375","16.665771484375","16.665771484375"
"1470464","359","359","359","16.77783203125","16.77783203125","16.77783203125"
"1474560","360","360","360","16.404296875","16.404296875","16.404296875"
"1478656","361","361","361","15.68310546875","15.68310546875","15.68310546875"
"1482752","362","362","362","14.76220703125","14.76220703125","14.76220703125"
"1486848","363","363","363","14.802490234375","14.802490234375","14.802490234375"
"1490944","364","364","364","14.452880859375","14.452880859375","14.452880859375"
"1495040","365","365","365","14.30712890625","14.30712890625","14.30712890625"
"1499136","366","366","366","14.140625","14.140625","14.140625"
"1503232","367","367","367","14.66552734375","14.66552734375","14.66552734375"
"1507328","368","368","368","14.78515625","14.78515625","14.78515625"
"1511424","369","369","369","14.841552734375","14.841552734375","14.841552734375"
"1515520","370","370","370","14.720458984375","14.720458984375","14.720458984375"
"1519616","371","371","371","15.381103515625","15.381103515625","15.381103515625"
"1523712","372","372","372","16.011962890625","16.011962890625","16.011962890625"
"1527808","373","373","373","16.7294921875","16.7294921875","16.7294921875"
"1531904","374","374","374","16.88916015625","16.88916015625","16.88916015625"
"1536000","375","375","375","17.18505859375","17.18505859375","17.18505859375"
"1540096","376","376","376","17.46435546875","17.46435546875","17.46435546875"
"1544192","377","377","377","17.309814453125","17.309814453125","17.309814453125"
"1548288","378","378","378","17.74267578125","17.74267578125","17.74267578125"
"1552384","379","379","379","17.71337890625","17.71337890625","17.71337890625"
"1556480","380","380","380","17.77294921875","17.77294921875","17.77294921875"
"1560576","381","381","381","18.142333984375","18.142333984375","18.142333984375"
"1564672","382","382","382","17.91015625","17.91015625","17.91015625"
"1568768","383","383","383","18.047607421875","18.047607421875","18.047607421875"
"1572864","384","384","384","18.108642578125","18.108642578125","18.108642578125"
"1576960","385","385","385","17.404296875","17.404296875","17.404296875"
"1581056","386","386","386","17.207275390625","17.207275390625","17.207275390625"
"1585152","387","387","387","16.870361328125","16.870361328125","16.870361328125"
"1589248","388","388","388","16.8251953125","16.8251953125","16.8251953125"
"1593344","389","389","389","17.1279296875","17.1279296875","17.1279296875"
"1597440","390","390","390","17.824462890625","17.824462890625","17.824462890625"
"1601536","391","391","391","18.0361328125","18.0361328125","18.0361328125"
"1605632","392","392","392","18.234375","18.234375","18.234375"
"1609728","393","393","393","17.826416015625","17.826416015625","17.826416015625"
"1613824","394","394","394","18.33056640625","18.33056640625","18.33056640625"
"1617920","395","395","395","18.62890625","18.62890625","18.62890625"
"1622016","396","396","396","18.321533203125","18.321533203125","18.321533203125"
"1626112","397","397","397","17.896240234375","17.896240234375","17.896240234375"
"1630208","398","398","398","18.336181640625","18.336181640625","18.336181640625"
"1634304","399","399","399","18.71923828125","18.71923828125","18.71923828125"
"1638400","400","400","400","18.384765625","18.384765625","18.384765625"
"1642496","401","401","401","18.560546875","18.560546875","18.560546875"
"1646592","402","402","402","19.302978515625","19.302978515625","19.302978515625"
"1650688","403","403","403","19.493408203125","19.493408203125","19.493408203125"
"1654784","404","404","404","19.250732421875","19.250732421875","19.250732421875"
"1658880","405","405","405","19.4208984375","19.4208984375","19.4208984375"
"1662976","406","406","406","19.648681640625","19.648681640625","19.648681640625"
"1667072","407","407","407","19.360107421875","19.360107421875","19.360107421875"
"1671168","408","408","408","19.497314453125","19.497314453125","19.497314453125"
"1675264","409","409","409","19.202392578125","19.202392578125","19.202392578125"
"1679360","410","410","410","19.233154296875","19.233154296875","19.233154296875"
"1683456","411","411","411","19.552490234375","19.552490234375","19.552490234375"
"1687552","412","412","412","19.623779296875","19.623779296875","19.623779296875"
"1691648","413","413","413","19.8642578125","19.8642578125","19.8642578125"
"1695744","414","414","414","19.91259765625","19.91259765625","19.91259765625"
"1699840","415","415","415","20.065673828125","20.065673828125","20.065673828125"
"1703936","416","416","416","20.052978515625","20.052978515625","20.052978515625"
"1708032","417","417","417","20.28173828125","20.28173828125","20.28173828125"
"1712128","418","418","418","20.4248046875","20.4248046875","20.4248046875"
"1716224","419","419","419","19.880126953125","19.880126953125","19.880126953125"
"1720320","420","420","420","19.305419921875","19.305419921875","19.305419921875"
"1724416","421","421","421","19.310546875","19.310546875","19.310546875"
"1728512","422","422","422","19.022216796875","19.022216796875","19.022216796875"
