env_step,pqn_Freeway-MinAtar - test_returned_episode_returns
1286144,24.953125
1290240,24.953125
1294336,24.953125
1298432,24.953125
1302528,24.953125
1306624,24.953125
1310720,24.953125
1314816,24.953125
1318912,24.953125
1323008,24.953125
1327104,24.953125
1331200,24.953125
1335296,24.953125
1339392,24.953125
1343488,24.953125
1347584,24.953125
1351680,24.953125
1355776,24.953125
1359872,24.953125
1363968,24.953125
1368064,24.953125
1372160,24.953125
1376256,24.953125
1380352,24.953125
1384448,24.953125
1388544,24.953125
1392640,24.953125
1396736,24.953125
1400832,24.953125
1404928,24.953125
1409024,24.953125
1413120,24.953125
1417216,24.953125
1421312,24.953125
1425408,24.953125
1429504,24.953125
1433600,24.953125
1437696,24.953125
1441792,24.953125
1445888,24.953125
1449984,24.953125
1454080,24.953125
1458176,24.953125
1462272,24.953125
1466368,24.953125
1470464,24.953125
1474560,24.953125
1478656,24.953125
1482752,24.953125
1486848,24.953125
1490944,24.953125
1495040,24.953125
1499136,24.953125
1503232,24.953125
1507328,24.953125
1511424,24.953125
1515520,24.953125
1519616,24.953125
1523712,24.953125
1527808,24.953125
1531904,24.953125
1536000,24.953125
1540096,24.953125
1544192,24.953125
1548288,24.953125
1552384,24.953125
1556480,24.953125
1560576,24.953125
1564672,24.953125
1568768,24.953125
1572864,24.953125
1576960,24.953125
1581056,24.953125
1585152,24.953125
1589248,24.953125
1593344,24.953125
1597440,24.953125
1601536,24.953125
1605632,24.953125
1609728,24.953125
1613824,24.953125
1617920,24.953125
1622016,24.953125
1626112,24.953125
1630208,24.953125
1634304,24.953125
1638400,24.953125
1642496,24.953125
1646592,24.953125
1650688,24.953125
1654784,24.953125
1658880,24.953125
1662976,24.953125
1667072,24.953125
1671168,24.953125
1675264,24.953125
1679360,24.953125
1683456,24.953125
1687552,24.953125
1691648,24.953125
1695744,24.953125
1699840,24.953125
1703936,24.953125
1708032,24.953125
1712128,24.953125
1716224,24.953125
1720320,24.953125
1724416,24.953125
1728512,24.953125
1732608,24.953125
1736704,24.953125
1740800,24.953125
1744896,24.953125
1748992,24.953125
1753088,24.953125
1757184,24.953125
1761280,24.953125
1765376,24.953125
1769472,24.953125
1773568,24.953125
1777664,24.953125
1781760,24.953125
1785856,24.953125
1789952,24.953125
1794048,24.953125
1798144,24.953125
1802240,24.953125
1806336,24.953125
1810432,24.953125
1814528,24.953125
1818624,24.953125
1822720,24.953125
1826816,24.953125
1830912,24.953125
1835008,24.953125
1839104,24.953125
1843200,24.953125
1847296,24.953125
1851392,24.953125
1855488,24.953125
1859584,24.953125
1863680,24.953125
1867776,24.953125
1871872,24.953125
1875968,24.953125
1880064,24.953125
1884160,24.953125
1888256,24.953125
1892352,24.953125
1896448,24.953125
1900544,24.953125
1904640,24.953125
1908736,24.953125
1912832,24.953125
1916928,24.953125
1921024,24.953125
1925120,24.953125
1929216,24.953125
1933312,24.953125
1937408,24.953125
1941504,24.953125
1945600,24.953125
1949696,24.953125
1953792,24.953125
1957888,24.953125
1961984,24.953125
1966080,24.953125
1970176,24.953125
1974272,24.953125
1978368,24.953125
1982464,24.953125
1986560,24.953125
1990656,24.953125
1994752,24.953125
1998848,48.46875
2002944,48.46875
2007040,48.46875
2011136,48.46875
2015232,48.46875
2019328,48.46875
2023424,48.46875
2027520,48.46875
2031616,48.46875
2035712,48.46875
2039808,48.46875
2043904,48.46875
2048000,48.46875
2052096,48.46875
2056192,48.46875
2060288,48.46875
2064384,48.46875
2068480,48.46875
2072576,48.46875
2076672,48.46875
2080768,48.46875
2084864,48.46875
2088960,48.46875
2093056,48.46875
2097152,48.46875
2101248,48.46875
2105344,48.46875
2109440,48.46875
2113536,48.46875
2117632,48.46875
2121728,48.46875
2125824,48.46875
2129920,48.46875
2134016,48.46875
2138112,48.46875
2142208,48.46875
2146304,48.46875
2150400,48.46875
2154496,48.46875
2158592,48.46875
2162688,48.46875
2166784,48.46875
2170880,48.46875
2174976,48.46875
2179072,48.46875
2183168,48.46875
2187264,48.46875
2191360,48.46875
2195456,48.46875
2199552,48.46875
2203648,48.46875
2207744,48.46875
2211840,48.46875
2215936,48.46875
2220032,48.46875
2224128,48.46875
2228224,48.46875
2232320,48.46875
2236416,48.46875
2240512,48.46875
2244608,48.46875
2248704,48.46875
2252800,48.46875
2256896,48.46875
2260992,48.46875
2265088,48.46875
2269184,48.46875
2273280,48.46875
2277376,48.46875
2281472,48.46875
2285568,48.46875
2289664,48.46875
2293760,48.46875
2297856,48.46875
2301952,48.46875
2306048,48.46875
2310144,48.46875
2314240,48.46875
2318336,48.46875
2322432,48.46875
2326528,48.46875
2330624,48.46875
2334720,48.46875
2338816,48.46875
2342912,48.46875
2347008,48.46875
2351104,48.46875
2355200,48.46875
2359296,48.46875
2363392,48.46875
2367488,48.46875
2371584,48.46875
2375680,48.46875
2379776,48.46875
2383872,48.46875
2387968,48.46875
2392064,48.46875
2396160,48.46875
2400256,48.46875
2404352,48.46875
2408448,48.46875
2412544,48.46875
2416640,48.46875
2420736,48.46875
2424832,48.46875
2428928,48.46875
2433024,48.46875
2437120,48.46875
2441216,48.46875
2445312,48.46875
2449408,48.46875
2453504,48.46875
2457600,48.46875
2461696,48.46875
2465792,48.46875
2469888,48.46875
2473984,48.46875
2478080,48.46875
2482176,48.46875
2486272,48.46875
2490368,48.46875
2494464,48.46875
2498560,48.46875
2502656,48.46875
2506752,48.46875
2510848,48.46875
2514944,48.46875
2519040,48.46875
2523136,48.46875
2527232,48.46875
2531328,48.46875
2535424,48.46875
2539520,48.46875
2543616,48.46875
2547712,48.46875
2551808,48.46875
2555904,48.46875
2560000,48.46875
2564096,48.46875
2568192,48.46875
2572288,48.46875
2576384,48.46875
2580480,48.46875
2584576,48.46875
2588672,48.46875
2592768,48.46875
2596864,48.46875
2600960,48.46875
2605056,48.46875
2609152,48.46875
2613248,48.46875
2617344,48.46875
2621440,48.46875
2625536,48.46875
2629632,48.46875
2633728,48.46875
2637824,48.46875
2641920,48.46875
2646016,48.46875
2650112,48.46875
2654208,48.46875
2658304,48.46875
2662400,48.46875
2666496,48.46875
2670592,48.46875
2674688,48.46875
2678784,48.46875
2682880,48.46875
2686976,48.46875
2691072,48.46875
2695168,48.46875
2699264,48.46875
2703360,48.46875
2707456,48.46875
2711552,48.46875
2715648,48.46875
2719744,48.46875
2723840,48.46875
2727936,48.46875
2732032,48.46875
2736128,48.46875
2740224,48.46875
2744320,48.46875
2748416,48.46875
2752512,48.46875
2756608,48.46875
2760704,48.46875
2764800,48.46875
2768896,48.46875
2772992,48.46875
2777088,48.46875
2781184,48.46875
2785280,48.46875
2789376,48.46875
2793472,48.46875
2797568,48.46875
2801664,48.46875
2805760,48.46875
2809856,48.46875
2813952,48.46875
2818048,48.46875
2822144,48.46875
2826240,48.46875
2830336,48.46875
2834432,48.46875
2838528,48.46875
2842624,48.46875
2846720,48.46875
2850816,48.46875
2854912,48.46875
2859008,48.46875
2863104,48.46875
2867200,48.46875
2871296,48.46875
2875392,48.46875
2879488,48.46875
2883584,48.46875
2887680,48.46875
2891776,48.46875
2895872,48.46875
2899968,48.46875
2904064,48.46875
2908160,48.46875
2912256,48.46875
2916352,48.46875
2920448,48.46875
2924544,48.46875
2928640,48.46875
2932736,48.46875
2936832,48.46875
2940928,48.46875
2945024,48.46875
2949120,48.46875
2953216,48.46875
2957312,48.46875
2961408,48.46875
2965504,48.46875
2969600,48.46875
2973696,48.46875
2977792,48.46875
2981888,48.46875
2985984,48.46875
2990080,48.46875
2994176,48.46875
2998272,56.6015625
3002368,56.6015625
3006464,56.6015625
3010560,56.6015625
3014656,56.6015625
3018752,56.6015625
3022848,56.6015625
3026944,56.6015625
3031040,56.6015625
3035136,56.6015625
3039232,56.6015625
3043328,56.6015625
3047424,56.6015625
3051520,56.6015625
3055616,56.6015625
3059712,56.6015625
3063808,56.6015625
3067904,56.6015625
3072000,56.6015625
3076096,56.6015625
3080192,56.6015625
3084288,56.6015625
3088384,56.6015625
3092480,56.6015625
3096576,56.6015625
3100672,56.6015625
3104768,56.6015625
3108864,56.6015625
3112960,56.6015625
3117056,56.6015625
3121152,56.6015625
3125248,56.6015625
3129344,56.6015625
3133440,56.6015625
3137536,56.6015625
3141632,56.6015625
3145728,56.6015625
3149824,56.6015625
3153920,56.6015625
3158016,56.6015625
3162112,56.6015625
3166208,56.6015625
3170304,56.6015625
3174400,56.6015625
3178496,56.6015625
3182592,56.6015625
3186688,56.6015625
3190784,56.6015625
3194880,56.6015625
3198976,56.6015625
3203072,56.6015625
3207168,56.6015625
3211264,56.6015625
3215360,56.6015625
3219456,56.6015625
3223552,56.6015625
3227648,56.6015625
3231744,56.6015625
3235840,56.6015625
3239936,56.6015625
3244032,56.6015625
3248128,56.6015625
3252224,56.6015625
3256320,56.6015625
3260416,56.6015625
3264512,56.6015625
3268608,56.6015625
3272704,56.6015625
3276800,56.6015625
3280896,56.6015625
3284992,56.6015625
3289088,56.6015625
3293184,56.6015625
3297280,56.6015625
3301376,56.6015625
3305472,56.6015625
3309568,56.6015625
3313664,56.6015625
3317760,56.6015625
3321856,56.6015625
3325952,56.6015625
3330048,56.6015625
3334144,56.6015625
3338240,56.6015625
3342336,56.6015625
3346432,56.6015625
3350528,56.6015625
3354624,56.6015625
3358720,56.6015625
3362816,56.6015625
3366912,56.6015625
3371008,56.6015625
3375104,56.6015625
3379200,56.6015625
3383296,56.6015625
3387392,56.6015625
3391488,56.6015625
3395584,56.6015625
3399680,56.6015625
3403776,56.6015625
3407872,56.6015625
3411968,56.6015625
3416064,56.6015625
3420160,56.6015625
3424256,56.6015625
3428352,56.6015625
3432448,56.6015625
3436544,56.6015625
3440640,56.6015625
3444736,56.6015625
3448832,56.6015625
3452928,56.6015625
3457024,56.6015625
3461120,56.6015625
3465216,56.6015625
3469312,56.6015625
3473408,56.6015625
3477504,56.6015625
3481600,56.6015625
3485696,56.6015625
3489792,56.6015625
3493888,56.6015625
3497984,56.6015625
3502080,56.6015625
3506176,56.6015625
3510272,56.6015625
3514368,56.6015625
3518464,56.6015625
3522560,56.6015625
3526656,56.6015625
3530752,56.6015625
3534848,56.6015625
3538944,56.6015625
3543040,56.6015625
3547136,56.6015625
3551232,56.6015625
3555328,56.6015625
3559424,56.6015625
3563520,56.6015625
3567616,56.6015625
3571712,56.6015625
3575808,56.6015625
3579904,56.6015625
3584000,56.6015625
3588096,56.6015625
3592192,56.6015625
3596288,56.6015625
3600384,56.6015625
3604480,56.6015625
3608576,56.6015625
3612672,56.6015625
3616768,56.6015625
3620864,56.6015625
3624960,56.6015625
3629056,56.6015625
3633152,56.6015625
3637248,56.6015625
3641344,56.6015625
3645440,56.6015625
3649536,56.6015625
3653632,56.6015625
3657728,56.6015625
3661824,56.6015625
3665920,56.6015625
3670016,56.6015625
3674112,56.6015625
3678208,56.6015625
3682304,56.6015625
3686400,56.6015625
3690496,56.6015625
3694592,56.6015625
3698688,56.6015625
3702784,56.6015625
3706880,56.6015625
3710976,56.6015625
3715072,56.6015625
3719168,56.6015625
3723264,56.6015625
3727360,56.6015625
3731456,56.6015625
3735552,56.6015625
3739648,56.6015625
3743744,56.6015625
3747840,56.6015625
3751936,56.6015625
3756032,56.6015625
3760128,56.6015625
3764224,56.6015625
3768320,56.6015625
3772416,56.6015625
3776512,56.6015625
3780608,56.6015625
3784704,56.6015625
3788800,56.6015625
3792896,56.6015625
3796992,56.6015625
3801088,56.6015625
3805184,56.6015625
3809280,56.6015625
3813376,56.6015625
3817472,56.6015625
3821568,56.6015625
3825664,56.6015625
3829760,56.6015625
3833856,56.6015625
3837952,56.6015625
3842048,56.6015625
3846144,56.6015625
3850240,56.6015625
3854336,56.6015625
3858432,56.6015625
3862528,56.6015625
3866624,56.6015625
3870720,56.6015625
3874816,56.6015625
3878912,56.6015625
3883008,56.6015625
3887104,56.6015625
3891200,56.6015625
3895296,56.6015625
3899392,56.6015625
3903488,56.6015625
3907584,56.6015625
3911680,56.6015625
3915776,56.6015625
3919872,56.6015625
3923968,56.6015625
3928064,56.6015625
3932160,56.6015625
3936256,56.6015625
3940352,56.6015625
3944448,56.6015625
3948544,56.6015625
3952640,56.6015625
3956736,56.6015625
3960832,56.6015625
3964928,56.6015625
3969024,56.6015625
3973120,56.6015625
3977216,56.6015625
3981312,56.6015625
3985408,56.6015625
3989504,56.6015625
3993600,56.6015625
3997696,44.671875
4001792,44.671875
4005888,44.671875
4009984,44.671875
4014080,44.671875
4018176,44.671875
4022272,44.671875
4026368,44.671875
4030464,44.671875
4034560,44.671875
4038656,44.671875
4042752,44.671875
4046848,44.671875
4050944,44.671875
4055040,44.671875
4059136,44.671875
4063232,44.671875
4067328,44.671875
4071424,44.671875
4075520,44.671875
4079616,44.671875
4083712,44.671875
4087808,44.671875
4091904,44.671875
4096000,44.671875
4100096,44.671875
4104192,44.671875
4108288,44.671875
4112384,44.671875
4116480,44.671875
4120576,44.671875
4124672,44.671875
4128768,44.671875
4132864,44.671875
4136960,44.671875
4141056,44.671875
4145152,44.671875
4149248,44.671875
4153344,44.671875
4157440,44.671875
4161536,44.671875
4165632,44.671875
4169728,44.671875
4173824,44.671875
4177920,44.671875
4182016,44.671875
4186112,44.671875
4190208,44.671875
4194304,44.671875
4198400,44.671875
4202496,44.671875
4206592,44.671875
4210688,44.671875
4214784,44.671875
4218880,44.671875
4222976,44.671875
4227072,44.671875
4231168,44.671875
4235264,44.671875
4239360,44.671875
4243456,44.671875
4247552,44.671875
4251648,44.671875
4255744,44.671875
4259840,44.671875
4263936,44.671875
4268032,44.671875
4272128,44.671875
4276224,44.671875
4280320,44.671875
4284416,44.671875
4288512,44.671875
4292608,44.671875
4296704,44.671875
4300800,44.671875
4304896,44.671875
4308992,44.671875
4313088,44.671875
4317184,44.671875
4321280,44.671875
4325376,44.671875
4329472,44.671875
4333568,44.671875
4337664,44.671875
4341760,44.671875
4345856,44.671875
4349952,44.671875
4354048,44.671875
4358144,44.671875
4362240,44.671875
4366336,44.671875
4370432,44.671875
4374528,44.671875
4378624,44.671875
4382720,44.671875
4386816,44.671875
4390912,44.671875
4395008,44.671875
4399104,44.671875
4403200,44.671875
4407296,44.671875
4411392,44.671875
4415488,44.671875
4419584,44.671875
4423680,44.671875
4427776,44.671875
4431872,44.671875
4435968,44.671875
4440064,44.671875
4444160,44.671875
4448256,44.671875
4452352,44.671875
4456448,44.671875
4460544,44.671875
4464640,44.671875
4468736,44.671875
4472832,44.671875
4476928,44.671875
4481024,44.671875
4485120,44.671875
4489216,44.671875
4493312,44.671875
4497408,44.671875
4501504,44.671875
4505600,44.671875
4509696,44.671875
4513792,44.671875
4517888,44.671875
4521984,44.671875
4526080,44.671875
4530176,44.671875
4534272,44.671875
4538368,44.671875
4542464,44.671875
4546560,44.671875
4550656,44.671875
4554752,44.671875
4558848,44.671875
4562944,44.671875
4567040,44.671875
4571136,44.671875
4575232,44.671875
4579328,44.671875
4583424,44.671875
4587520,44.671875
4591616,44.671875
4595712,44.671875
4599808,44.671875
4603904,44.671875
4608000,44.671875
4612096,44.671875
4616192,44.671875
4620288,44.671875
4624384,44.671875
4628480,44.671875
4632576,44.671875
4636672,44.671875
4640768,44.671875
4644864,44.671875
4648960,44.671875
4653056,44.671875
4657152,44.671875
4661248,44.671875
4665344,44.671875
4669440,44.671875
4673536,44.671875
4677632,44.671875
4681728,44.671875
4685824,44.671875
4689920,44.671875
4694016,44.671875
4698112,44.671875
4702208,44.671875
4706304,44.671875
4710400,44.671875
4714496,44.671875
4718592,44.671875
4722688,44.671875
4726784,44.671875
4730880,44.671875
4734976,44.671875
4739072,44.671875
4743168,44.671875
4747264,44.671875
4751360,44.671875
4755456,44.671875
4759552,44.671875
4763648,44.671875
4767744,44.671875
4771840,44.671875
4775936,44.671875
4780032,44.671875
4784128,44.671875
4788224,44.671875
4792320,44.671875
4796416,44.671875
4800512,44.671875
4804608,44.671875
4808704,44.671875
4812800,44.671875
4816896,44.671875
4820992,44.671875
4825088,44.671875
4829184,44.671875
4833280,44.671875
4837376,44.671875
4841472,44.671875
4845568,44.671875
4849664,44.671875
4853760,44.671875
4857856,44.671875
4861952,44.671875
4866048,44.671875
4870144,44.671875
4874240,44.671875
4878336,44.671875
4882432,44.671875
4886528,44.671875
4890624,44.671875
4894720,44.671875
4898816,44.671875
4902912,44.671875
4907008,44.671875
4911104,44.671875
4915200,44.671875
4919296,44.671875
4923392,44.671875
4927488,44.671875
4931584,44.671875
4935680,44.671875
4939776,44.671875
4943872,44.671875
4947968,44.671875
4952064,44.671875
4956160,44.671875
4960256,44.671875
4964352,44.671875
4968448,44.671875
4972544,44.671875
4976640,44.671875
4980736,44.671875
4984832,44.671875
4988928,44.671875
4993024,44.671875
4997120,63.1484375
5001216,63.1484375
5005312,63.1484375
5009408,63.1484375
5013504,63.1484375
5017600,63.1484375
5021696,63.1484375
5025792,63.1484375
5029888,63.1484375
5033984,63.1484375
5038080,63.1484375
5042176,63.1484375
5046272,63.1484375
5050368,63.1484375
5054464,63.1484375
5058560,63.1484375
5062656,63.1484375
5066752,63.1484375
5070848,63.1484375
5074944,63.1484375
5079040,63.1484375
5083136,63.1484375
5087232,63.1484375
5091328,63.1484375
5095424,63.1484375
5099520,63.1484375
5103616,63.1484375
5107712,63.1484375
5111808,63.1484375
5115904,63.1484375
5120000,63.1484375
5124096,63.1484375
5128192,63.1484375
5132288,63.1484375
5136384,63.1484375
5140480,63.1484375
5144576,63.1484375
5148672,63.1484375
5152768,63.1484375
5156864,63.1484375
5160960,63.1484375
5165056,63.1484375
5169152,63.1484375
5173248,63.1484375
5177344,63.1484375
5181440,63.1484375
5185536,63.1484375
5189632,63.1484375
5193728,63.1484375
5197824,63.1484375
5201920,63.1484375
5206016,63.1484375
5210112,63.1484375
5214208,63.1484375
5218304,63.1484375
5222400,63.1484375
5226496,63.1484375
5230592,63.1484375
5234688,63.1484375
5238784,63.1484375
5242880,63.1484375
5246976,63.1484375
5251072,63.1484375
5255168,63.1484375
5259264,63.1484375
5263360,63.1484375
5267456,63.1484375
5271552,63.1484375
5275648,63.1484375
5279744,63.1484375
5283840,63.1484375
5287936,63.1484375
5292032,63.1484375
5296128,63.1484375
5300224,63.1484375
5304320,63.1484375
5308416,63.1484375
5312512,63.1484375
5316608,63.1484375
5320704,63.1484375
5324800,63.1484375
5328896,63.1484375
5332992,63.1484375
5337088,63.1484375
5341184,63.1484375
5345280,63.1484375
5349376,63.1484375
5353472,63.1484375
5357568,63.1484375
5361664,63.1484375
5365760,63.1484375
5369856,63.1484375
5373952,63.1484375
5378048,63.1484375
5382144,63.1484375
5386240,63.1484375
5390336,63.1484375
5394432,63.1484375
5398528,63.1484375
5402624,63.1484375
5406720,63.1484375
5410816,63.1484375
5414912,63.1484375
5419008,63.1484375
5423104,63.1484375
5427200,63.1484375
5431296,63.1484375
5435392,63.1484375
5439488,63.1484375
5443584,63.1484375
5447680,63.1484375
5451776,63.1484375
5455872,63.1484375
5459968,63.1484375
5464064,63.1484375
5468160,63.1484375
5472256,63.1484375
5476352,63.1484375
5480448,63.1484375
5484544,63.1484375
5488640,63.1484375
5492736,63.1484375
5496832,63.1484375
5500928,63.1484375
5505024,63.1484375
5509120,63.1484375
5513216,63.1484375
5517312,63.1484375
5521408,63.1484375
5525504,63.1484375
5529600,63.1484375
5533696,63.1484375
5537792,63.1484375
5541888,63.1484375
5545984,63.1484375
5550080,63.1484375
5554176,63.1484375
5558272,63.1484375
5562368,63.1484375
5566464,63.1484375
5570560,63.1484375
5574656,63.1484375
5578752,63.1484375
5582848,63.1484375
5586944,63.1484375
5591040,63.1484375
5595136,63.1484375
5599232,63.1484375
5603328,63.1484375
5607424,63.1484375
5611520,63.1484375
5615616,63.1484375
5619712,63.1484375
5623808,63.1484375
5627904,63.1484375
5632000,63.1484375
5636096,63.1484375
5640192,63.1484375
5644288,63.1484375
5648384,63.1484375
5652480,63.1484375
5656576,63.1484375
5660672,63.1484375
5664768,63.1484375
5668864,63.1484375
5672960,63.1484375
5677056,63.1484375
5681152,63.1484375
5685248,63.1484375
5689344,63.1484375
5693440,63.1484375
5697536,63.1484375
5701632,63.1484375
5705728,63.1484375
5709824,63.1484375
5713920,63.1484375
5718016,63.1484375
5722112,63.1484375
5726208,63.1484375
5730304,63.1484375
5734400,63.1484375
5738496,63.1484375
5742592,63.1484375
5746688,63.1484375
5750784,63.1484375
5754880,63.1484375
5758976,63.1484375
5763072,63.1484375
5767168,63.1484375
5771264,63.1484375
5775360,63.1484375
5779456,63.1484375
5783552,63.1484375
5787648,63.1484375
5791744,63.1484375
5795840,63.1484375
5799936,63.1484375
5804032,63.1484375
5808128,63.1484375
5812224,63.1484375
5816320,63.1484375
5820416,63.1484375
5824512,63.1484375
5828608,63.1484375
5832704,63.1484375
5836800,63.1484375
5840896,63.1484375
5844992,63.1484375
5849088,63.1484375
5853184,63.1484375
5857280,63.1484375
5861376,63.1484375
5865472,63.1484375
5869568,63.1484375
5873664,63.1484375
5877760,63.1484375
5881856,63.1484375
5885952,63.1484375
5890048,63.1484375
5894144,63.1484375
5898240,63.1484375
5902336,63.1484375
5906432,63.1484375
5910528,63.1484375
5914624,63.1484375
5918720,63.1484375
5922816,63.1484375
5926912,63.1484375
5931008,63.1484375
5935104,63.1484375
5939200,63.1484375
5943296,63.1484375
5947392,63.1484375
5951488,63.1484375
5955584,63.1484375
5959680,63.1484375
5963776,63.1484375
5967872,63.1484375
5971968,63.1484375
5976064,63.1484375
5980160,63.1484375
5984256,63.1484375
5988352,63.1484375
5992448,63.1484375
5996544,61.765625
6000640,61.765625
6004736,61.765625
6008832,61.765625
6012928,61.765625
6017024,61.765625
6021120,61.765625
6025216,61.765625
6029312,61.765625
6033408,61.765625
6037504,61.765625
6041600,61.765625
6045696,61.765625
6049792,61.765625
6053888,61.765625
6057984,61.765625
6062080,61.765625
6066176,61.765625
6070272,61.765625
6074368,61.765625
6078464,61.765625
6082560,61.765625
6086656,61.765625
6090752,61.765625
6094848,61.765625
6098944,61.765625
6103040,61.765625
6107136,61.765625
6111232,61.765625
6115328,61.765625
6119424,61.765625
