env_step,pqn_Freeway-MinAtar - returned_episode_returns
917504,1.8515625
921600,1.8515625
925696,1.8515625
929792,1.8515625
933888,1.8515625
937984,1.8515625
942080,1.8515625
946176,1.8515625
950272,1.8515625
954368,1.8515625
958464,1.8515625
962560,3.39990234375
966656,4.2109375
970752,4.2109375
974848,4.2109375
978944,4.2109375
983040,4.2109375
987136,4.2109375
991232,4.2109375
995328,4.2109375
999424,4.2109375
1003520,4.2109375
1007616,4.2109375
1011712,4.2109375
1015808,4.2109375
1019904,4.2109375
1024000,4.2109375
1028096,4.2109375
1032192,4.2109375
1036288,4.2109375
1040384,4.2109375
1044480,4.2109375
1048576,4.2109375
1052672,4.2109375
1056768,4.2109375
1060864,4.2109375
1064960,4.2109375
1069056,4.2109375
1073152,4.2109375
1077248,4.2109375
1081344,4.2109375
1085440,4.2109375
1089536,4.2109375
1093632,4.2109375
1097728,4.2109375
1101824,4.2109375
1105920,4.2109375
1110016,4.2109375
1114112,4.2109375
1118208,4.2109375
1122304,4.2109375
1126400,4.2109375
1130496,4.2109375
1134592,4.2109375
1138688,4.2109375
1142784,4.2109375
1146880,4.2109375
1150976,4.2109375
1155072,4.2109375
1159168,4.2109375
1163264,4.2109375
1167360,4.2109375
1171456,4.2109375
1175552,4.2109375
1179648,4.2109375
1183744,4.2109375
1187840,4.2109375
1191936,4.2109375
1196032,4.2109375
1200128,4.2109375
1204224,4.2109375
1208320,4.2109375
1212416,4.2109375
1216512,4.2109375
1220608,4.2109375
1224704,4.2109375
1228800,4.2109375
1232896,4.2109375
1236992,4.2109375
1241088,4.2109375
1245184,4.2109375
1249280,4.2109375
1253376,4.2109375
1257472,4.2109375
1261568,4.2109375
1265664,4.2109375
1269760,4.2109375
1273856,4.2109375
1277952,4.2109375
1282048,7.419189453125
1286144,10.25
1290240,10.25
1294336,10.25
1298432,10.25
1302528,10.25
1306624,10.25
1310720,10.25
1314816,10.25
1318912,10.25
1323008,10.25
1327104,10.25
1331200,10.25
1335296,10.25
1339392,10.25
1343488,10.25
1347584,10.25
1351680,10.25
1355776,10.25
1359872,10.25
1363968,10.25
1368064,10.25
1372160,10.25
1376256,10.25
1380352,10.25
1384448,10.25
1388544,10.25
1392640,10.25
1396736,10.25
1400832,10.25
1404928,10.25
1409024,10.25
1413120,10.25
1417216,10.25
1421312,10.25
1425408,10.25
1429504,10.25
1433600,10.25
1437696,10.25
1441792,10.25
1445888,10.25
1449984,10.25
1454080,10.25
1458176,10.25
1462272,10.25
1466368,10.25
1470464,10.25
1474560,10.25
1478656,10.25
1482752,10.25
1486848,10.25
1490944,10.25
1495040,10.25
1499136,10.25
1503232,10.25
1507328,10.25
1511424,10.25
1515520,10.25
1519616,10.25
1523712,10.25
1527808,10.25
1531904,10.25
1536000,10.25
1540096,10.25
1544192,10.25
1548288,10.25
1552384,10.25
1556480,10.25
1560576,10.25
1564672,10.25
1568768,10.25
1572864,10.25
1576960,10.25
1581056,10.25
1585152,10.25
1589248,10.25
1593344,10.25
1597440,10.25
1601536,14.81396484375
1605632,21.484375
1609728,21.484375
1613824,21.484375
1617920,21.484375
1622016,21.484375
1626112,21.484375
1630208,21.484375
1634304,21.484375
1638400,21.484375
1642496,21.484375
1646592,21.484375
1650688,21.484375
1654784,21.484375
1658880,21.484375
1662976,21.484375
1667072,21.484375
1671168,21.484375
1675264,21.484375
1679360,21.484375
1683456,21.484375
1687552,21.484375
1691648,21.484375
1695744,21.484375
1699840,21.484375
1703936,21.484375
1708032,21.484375
1712128,21.484375
1716224,21.484375
1720320,21.484375
1724416,21.484375
1728512,21.484375
1732608,21.484375
1736704,21.484375
1740800,21.484375
1744896,21.484375
1748992,21.484375
1753088,21.484375
1757184,21.484375
1761280,21.484375
1765376,21.484375
1769472,21.484375
1773568,21.484375
1777664,21.484375
1781760,21.484375
1785856,21.484375
1789952,21.484375
1794048,21.484375
1798144,21.484375
1802240,21.484375
1806336,21.484375
1810432,21.484375
1814528,21.484375
1818624,21.484375
1822720,21.484375
1826816,21.484375
1830912,21.484375
1835008,21.484375
1839104,21.484375
1843200,21.484375
1847296,21.484375
1851392,21.484375
1855488,21.484375
1859584,21.484375
1863680,21.484375
1867776,21.484375
1871872,21.484375
1875968,21.484375
1880064,21.484375
1884160,21.484375
1888256,21.484375
1892352,21.484375
1896448,21.484375
1900544,21.484375
1904640,21.484375
1908736,21.484375
1912832,21.484375
1916928,21.484375
1921024,25.61962890625
1925120,36.1875
1929216,36.1875
1933312,36.1875
1937408,36.1875
1941504,36.1875
1945600,36.1875
1949696,36.1875
1953792,36.1875
1957888,36.1875
1961984,36.1875
1966080,36.1875
1970176,36.1875
1974272,36.1875
1978368,36.1875
1982464,36.1875
1986560,36.1875
1990656,36.1875
1994752,36.1875
1998848,36.1875
2002944,36.1875
2007040,36.1875
2011136,36.1875
2015232,36.1875
2019328,36.1875
2023424,36.1875
2027520,36.1875
2031616,36.1875
2035712,36.1875
2039808,36.1875
2043904,36.1875
2048000,36.1875
2052096,36.1875
2056192,36.1875
2060288,36.1875
2064384,36.1875
2068480,36.1875
2072576,36.1875
2076672,36.1875
2080768,36.1875
2084864,36.1875
2088960,36.1875
2093056,36.1875
2097152,36.1875
2101248,36.1875
2105344,36.1875
2109440,36.1875
2113536,36.1875
2117632,36.1875
2121728,36.1875
2125824,36.1875
2129920,36.1875
2134016,36.1875
2138112,36.1875
2142208,36.1875
2146304,36.1875
2150400,36.1875
2154496,36.1875
2158592,36.1875
2162688,36.1875
2166784,36.1875
2170880,36.1875
2174976,36.1875
2179072,36.1875
2183168,36.1875
2187264,36.1875
2191360,36.1875
2195456,36.1875
2199552,36.1875
2203648,36.1875
2207744,36.1875
2211840,36.1875
2215936,36.1875
2220032,36.1875
2224128,36.1875
2228224,36.1875
2232320,36.1875
2236416,36.1875
2240512,38.259033203125
2244608,49.4453125
2248704,49.4453125
2252800,49.4453125
2256896,49.4453125
2260992,49.4453125
2265088,49.4453125
2269184,49.4453125
2273280,49.4453125
2277376,49.4453125
2281472,49.4453125
2285568,49.4453125
2289664,49.4453125
2293760,49.4453125
2297856,49.4453125
2301952,49.4453125
2306048,49.4453125
2310144,49.4453125
2314240,49.4453125
2318336,49.4453125
2322432,49.4453125
2326528,49.4453125
2330624,49.4453125
2334720,49.4453125
2338816,49.4453125
2342912,49.4453125
2347008,49.4453125
2351104,49.4453125
2355200,49.4453125
2359296,49.4453125
2363392,49.4453125
2367488,49.4453125
2371584,49.4453125
2375680,49.4453125
2379776,49.4453125
2383872,49.4453125
2387968,49.4453125
2392064,49.4453125
2396160,49.4453125
2400256,49.4453125
2404352,49.4453125
2408448,49.4453125
2412544,49.4453125
2416640,49.4453125
2420736,49.4453125
2424832,49.4453125
2428928,49.4453125
2433024,49.4453125
2437120,49.4453125
2441216,49.4453125
2445312,49.4453125
2449408,49.4453125
2453504,49.4453125
2457600,49.4453125
2461696,49.4453125
2465792,49.4453125
2469888,49.4453125
2473984,49.4453125
2478080,49.4453125
2482176,49.4453125
2486272,49.4453125
2490368,49.4453125
2494464,49.4453125
2498560,49.4453125
2502656,49.4453125
2506752,49.4453125
2510848,49.4453125
2514944,49.4453125
2519040,49.4453125
2523136,49.4453125
2527232,49.4453125
2531328,49.4453125
2535424,49.4453125
2539520,49.4453125
2543616,49.4453125
2547712,49.4453125
2551808,49.4453125
2555904,49.4453125
2560000,49.544921875
2564096,52.6328125
2568192,52.6328125
2572288,52.6328125
2576384,52.6328125
2580480,52.6328125
2584576,52.6328125
2588672,52.6328125
2592768,52.6328125
2596864,52.6328125
2600960,52.6328125
2605056,52.6328125
2609152,52.6328125
2613248,52.6328125
2617344,52.6328125
2621440,52.6328125
2625536,52.6328125
2629632,52.6328125
2633728,52.6328125
2637824,52.6328125
2641920,52.6328125
2646016,52.6328125
2650112,52.6328125
2654208,52.6328125
2658304,52.6328125
2662400,52.6328125
2666496,52.6328125
2670592,52.6328125
2674688,52.6328125
2678784,52.6328125
2682880,52.6328125
2686976,52.6328125
2691072,52.6328125
2695168,52.6328125
2699264,52.6328125
2703360,52.6328125
2707456,52.6328125
2711552,52.6328125
2715648,52.6328125
2719744,52.6328125
2723840,52.6328125
2727936,52.6328125
2732032,52.6328125
2736128,52.6328125
2740224,52.6328125
2744320,52.6328125
2748416,52.6328125
2752512,52.6328125
2756608,52.6328125
2760704,52.6328125
2764800,52.6328125
2768896,52.6328125
2772992,52.6328125
2777088,52.6328125
2781184,52.6328125
2785280,52.6328125
2789376,52.6328125
2793472,52.6328125
2797568,52.6328125
2801664,52.6328125
2805760,52.6328125
2809856,52.6328125
2813952,52.6328125
2818048,52.6328125
2822144,52.6328125
2826240,52.6328125
2830336,52.6328125
2834432,52.6328125
2838528,52.6328125
2842624,52.6328125
2846720,52.6328125
2850816,52.6328125
2854912,52.6328125
2859008,52.6328125
2863104,52.6328125
2867200,52.6328125
2871296,52.6328125
2875392,52.6328125
2879488,52.6328125
2883584,45.2978515625
2887680,44.5390625
2891776,44.5390625
2895872,44.5390625
2899968,44.5390625
2904064,44.5390625
2908160,44.5390625
2912256,44.5390625
2916352,44.5390625
2920448,44.5390625
2924544,44.5390625
2928640,44.5390625
2932736,44.5390625
2936832,44.5390625
2940928,44.5390625
2945024,44.5390625
2949120,44.5390625
2953216,44.5390625
2957312,44.5390625
2961408,44.5390625
2965504,44.5390625
2969600,44.5390625
2973696,44.5390625
2977792,44.5390625
2981888,44.5390625
2985984,44.5390625
2990080,44.5390625
2994176,44.5390625
2998272,44.5390625
3002368,44.5390625
3006464,44.5390625
3010560,44.5390625
3014656,44.5390625
3018752,44.5390625
3022848,44.5390625
3026944,44.5390625
3031040,44.5390625
3035136,44.5390625
3039232,44.5390625
3043328,44.5390625
3047424,44.5390625
3051520,44.5390625
3055616,44.5390625
3059712,44.5390625
3063808,44.5390625
3067904,44.5390625
3072000,44.5390625
3076096,44.5390625
3080192,44.5390625
3084288,44.5390625
3088384,44.5390625
3092480,44.5390625
3096576,44.5390625
3100672,44.5390625
3104768,44.5390625
3108864,44.5390625
3112960,44.5390625
3117056,44.5390625
3121152,44.5390625
3125248,44.5390625
3129344,44.5390625
3133440,44.5390625
3137536,44.5390625
3141632,44.5390625
3145728,44.5390625
3149824,44.5390625
3153920,44.5390625
3158016,44.5390625
3162112,44.5390625
3166208,44.5390625
3170304,44.5390625
3174400,44.5390625
3178496,44.5390625
3182592,44.5390625
3186688,44.5390625
3190784,44.5390625
3194880,44.5390625
3198976,44.5390625
3203072,50.721923828125
3207168,52.453125
3211264,52.453125
3215360,52.453125
3219456,52.453125
3223552,52.453125
3227648,52.453125
3231744,52.453125
3235840,52.453125
3239936,52.453125
3244032,52.453125
3248128,52.453125
3252224,52.453125
3256320,52.453125
3260416,52.453125
3264512,52.453125
3268608,52.453125
3272704,52.453125
3276800,52.453125
3280896,52.453125
3284992,52.453125
3289088,52.453125
3293184,52.453125
3297280,52.453125
3301376,52.453125
3305472,52.453125
3309568,52.453125
3313664,52.453125
3317760,52.453125
3321856,52.453125
3325952,52.453125
3330048,52.453125
3334144,52.453125
3338240,52.453125
3342336,52.453125
3346432,52.453125
3350528,52.453125
3354624,52.453125
3358720,52.453125
3362816,52.453125
3366912,52.453125
3371008,52.453125
3375104,52.453125
3379200,52.453125
3383296,52.453125
3387392,52.453125
3391488,52.453125
3395584,52.453125
3399680,52.453125
3403776,52.453125
3407872,52.453125
3411968,52.453125
3416064,52.453125
3420160,52.453125
3424256,52.453125
3428352,52.453125
3432448,52.453125
3436544,52.453125
3440640,52.453125
3444736,52.453125
3448832,52.453125
3452928,52.453125
3457024,52.453125
3461120,52.453125
3465216,52.453125
3469312,52.453125
3473408,52.453125
3477504,52.453125
3481600,52.453125
3485696,52.453125
3489792,52.453125
3493888,52.453125
3497984,52.453125
3502080,52.453125
3506176,52.453125
3510272,52.453125
3514368,52.453125
3518464,52.453125
3522560,51.70458984375
3526656,51.3125
3530752,51.3125
3534848,51.3125
3538944,51.3125
3543040,51.3125
3547136,51.3125
3551232,51.3125
3555328,51.3125
3559424,51.3125
3563520,51.3125
3567616,51.3125
3571712,51.3125
3575808,51.3125
3579904,51.3125
3584000,51.3125
3588096,51.3125
3592192,51.3125
3596288,51.3125
3600384,51.3125
3604480,51.3125
3608576,51.3125
3612672,51.3125
3616768,51.3125
3620864,51.3125
3624960,51.3125
3629056,51.3125
3633152,51.3125
3637248,51.3125
3641344,51.3125
3645440,51.3125
3649536,51.3125
3653632,51.3125
3657728,51.3125
3661824,51.3125
3665920,51.3125
3670016,51.3125
3674112,51.3125
3678208,51.3125
3682304,51.3125
3686400,51.3125
3690496,51.3125
3694592,51.3125
3698688,51.3125
3702784,51.3125
3706880,51.3125
3710976,51.3125
3715072,51.3125
3719168,51.3125
3723264,51.3125
3727360,51.3125
3731456,51.3125
3735552,51.3125
3739648,51.3125
3743744,51.3125
3747840,51.3125
3751936,51.3125
3756032,51.3125
3760128,51.3125
3764224,51.3125
3768320,51.3125
3772416,51.3125
3776512,51.3125
3780608,51.3125
3784704,51.3125
3788800,51.3125
3792896,51.3125
3796992,51.3125
3801088,51.3125
3805184,51.3125
3809280,51.3125
3813376,51.3125
3817472,51.3125
3821568,51.3125
3825664,51.3125
3829760,51.3125
3833856,51.3125
3837952,51.3125
3842048,53.018310546875
3846144,54.5234375
3850240,54.5234375
3854336,54.5234375
3858432,54.5234375
3862528,54.5234375
3866624,54.5234375
3870720,54.5234375
3874816,54.5234375
3878912,54.5234375
3883008,54.5234375
3887104,54.5234375
3891200,54.5234375
3895296,54.5234375
3899392,54.5234375
3903488,54.5234375
3907584,54.5234375
3911680,54.5234375
3915776,54.5234375
3919872,54.5234375
3923968,54.5234375
3928064,54.5234375
3932160,54.5234375
3936256,54.5234375
3940352,54.5234375
3944448,54.5234375
3948544,54.5234375
3952640,54.5234375
3956736,54.5234375
3960832,54.5234375
3964928,54.5234375
3969024,54.5234375
3973120,54.5234375
3977216,54.5234375
3981312,54.5234375
3985408,54.5234375
3989504,54.5234375
3993600,54.5234375
3997696,54.5234375
4001792,54.5234375
4005888,54.5234375
4009984,54.5234375
4014080,54.5234375
4018176,54.5234375
4022272,54.5234375
4026368,54.5234375
4030464,54.5234375
4034560,54.5234375
4038656,54.5234375
4042752,54.5234375
4046848,54.5234375
4050944,54.5234375
4055040,54.5234375
4059136,54.5234375
4063232,54.5234375
4067328,54.5234375
4071424,54.5234375
4075520,54.5234375
4079616,54.5234375
4083712,54.5234375
4087808,54.5234375
4091904,54.5234375
4096000,54.5234375
4100096,54.5234375
4104192,54.5234375
4108288,54.5234375
4112384,54.5234375
4116480,54.5234375
4120576,54.5234375
4124672,54.5234375
4128768,54.5234375
4132864,54.5234375
4136960,54.5234375
4141056,54.5234375
4145152,54.5234375
4149248,54.5234375
4153344,54.5234375
4157440,54.5234375
4161536,54.58056640625
4165632,54.6640625
4169728,54.6640625
4173824,54.6640625
4177920,54.6640625
4182016,54.6640625
4186112,54.6640625
4190208,54.6640625
4194304,54.6640625
4198400,54.6640625
4202496,54.6640625
4206592,54.6640625
4210688,54.6640625
4214784,54.6640625
4218880,54.6640625
4222976,54.6640625
4227072,54.6640625
4231168,54.6640625
4235264,54.6640625
4239360,54.6640625
4243456,54.6640625
4247552,54.6640625
4251648,54.6640625
4255744,54.6640625
4259840,54.6640625
4263936,54.6640625
4268032,54.6640625
4272128,54.6640625
4276224,54.6640625
4280320,54.6640625
4284416,54.6640625
4288512,54.6640625
4292608,54.6640625
4296704,54.6640625
4300800,54.6640625
4304896,54.6640625
4308992,54.6640625
4313088,54.6640625
4317184,54.6640625
4321280,54.6640625
4325376,54.6640625
4329472,54.6640625
4333568,54.6640625
4337664,54.6640625
4341760,54.6640625
4345856,54.6640625
4349952,54.6640625
4354048,54.6640625
4358144,54.6640625
4362240,54.6640625
4366336,54.6640625
4370432,54.6640625
4374528,54.6640625
4378624,54.6640625
4382720,54.6640625
4386816,54.6640625
4390912,54.6640625
4395008,54.6640625
4399104,54.6640625
4403200,54.6640625
4407296,54.6640625
4411392,54.6640625
4415488,54.6640625
4419584,54.6640625
4423680,54.6640625
4427776,54.6640625
4431872,54.6640625
4435968,54.6640625
4440064,54.6640625
4444160,54.6640625
4448256,54.6640625
4452352,54.6640625
4456448,54.6640625
4460544,54.6640625
4464640,54.6640625
4468736,54.6640625
4472832,54.6640625
4476928,54.6640625
4481024,54.39599609375
4485120,53.7109375
4489216,53.7109375
4493312,53.7109375
4497408,53.7109375
4501504,53.7109375
4505600,53.7109375
4509696,53.7109375
4513792,53.7109375
4517888,53.7109375
4521984,53.7109375
4526080,53.7109375
4530176,53.7109375
4534272,53.7109375
4538368,53.7109375
4542464,53.7109375
4546560,53.7109375
4550656,53.7109375
4554752,53.7109375
4558848,53.7109375
4562944,53.7109375
4567040,53.7109375
4571136,53.7109375
4575232,53.7109375
4579328,53.7109375
4583424,53.7109375
4587520,53.7109375
4591616,53.7109375
4595712,53.7109375
4599808,53.7109375
4603904,53.7109375
4608000,53.7109375
4612096,53.7109375
4616192,53.7109375
4620288,53.7109375
4624384,53.7109375
4628480,53.7109375
4632576,53.7109375
4636672,53.7109375
4640768,53.7109375
4644864,53.7109375
4648960,53.7109375
4653056,53.7109375
4657152,53.7109375
4661248,53.7109375
4665344,53.7109375
4669440,53.7109375
4673536,53.7109375
4677632,53.7109375
4681728,53.7109375
4685824,53.7109375
4689920,53.7109375
4694016,53.7109375
4698112,53.7109375
4702208,53.7109375
4706304,53.7109375
4710400,53.7109375
4714496,53.7109375
4718592,53.7109375
4722688,53.7109375
4726784,53.7109375
4730880,53.7109375
4734976,53.7109375
4739072,53.7109375
4743168,53.7109375
4747264,53.7109375
4751360,53.7109375
4755456,53.7109375
4759552,53.7109375
4763648,53.7109375
4767744,53.7109375
4771840,53.7109375
4775936,53.7109375
4780032,53.7109375
4784128,53.7109375
4788224,53.7109375
4792320,53.7109375
4796416,53.7109375
4800512,53.629150390625
4804608,53.1875
4808704,53.1875
4812800,53.1875
4816896,53.1875
4820992,53.1875
4825088,53.1875
4829184,53.1875
4833280,53.1875
4837376,53.1875
4841472,53.1875
4845568,53.1875
4849664,53.1875
4853760,53.1875
4857856,53.1875
4861952,53.1875
4866048,53.1875
4870144,53.1875
4874240,53.1875
4878336,53.1875
4882432,53.1875
4886528,53.1875
4890624,53.1875
4894720,53.1875
4898816,53.1875
4902912,53.1875
4907008,53.1875
4911104,53.1875
4915200,53.1875
4919296,53.1875
4923392,53.1875
4927488,53.1875
4931584,53.1875
4935680,53.1875
4939776,53.1875
4943872,53.1875
4947968,53.1875
4952064,53.1875
4956160,53.1875
4960256,53.1875
4964352,53.1875
4968448,53.1875
4972544,53.1875
4976640,53.1875
4980736,53.1875
4984832,53.1875
4988928,53.1875
4993024,53.1875
4997120,53.1875
5001216,53.1875
5005312,53.1875
5009408,53.1875
5013504,53.1875
5017600,53.1875
5021696,53.1875
5025792,53.1875
5029888,53.1875
5033984,53.1875
5038080,53.1875
5042176,53.1875
5046272,53.1875
5050368,53.1875
5054464,53.1875
5058560,53.1875
5062656,53.1875
5066752,53.1875
5070848,53.1875
5074944,53.1875
5079040,53.1875
5083136,53.1875
5087232,53.1875
5091328,53.1875
5095424,53.1875
5099520,53.1875
5103616,53.1875
5107712,53.1875
5111808,53.1875
5115904,53.1875
5120000,53.28173828125
5124096,56.203125
5128192,56.203125
5132288,56.203125
5136384,56.203125
5140480,56.203125
5144576,56.203125
5148672,56.203125
5152768,56.203125
5156864,56.203125
5160960,56.203125
5165056,56.203125
5169152,56.203125
5173248,56.203125
5177344,56.203125
5181440,56.203125
5185536,56.203125
5189632,56.203125
5193728,56.203125
5197824,56.203125
5201920,56.203125
5206016,56.203125
5210112,56.203125
5214208,56.203125
5218304,56.203125
5222400,56.203125
5226496,56.203125
5230592,56.203125
5234688,56.203125
5238784,56.203125
5242880,56.203125
5246976,56.203125
5251072,56.203125
5255168,56.203125
5259264,56.203125
5263360,56.203125
5267456,56.203125
5271552,56.203125
5275648,56.203125
5279744,56.203125
5283840,56.203125
5287936,56.203125
5292032,56.203125
5296128,56.203125
5300224,56.203125
5304320,56.203125
5308416,56.203125
5312512,56.203125
5316608,56.203125
5320704,56.203125
5324800,56.203125
5328896,56.203125
5332992,56.203125
5337088,56.203125
5341184,56.203125
5345280,56.203125
5349376,56.203125
5353472,56.203125
5357568,56.203125
5361664,56.203125
5365760,56.203125
5369856,56.203125
5373952,56.203125
5378048,56.203125
5382144,56.203125
5386240,56.203125
5390336,56.203125
5394432,56.203125
5398528,56.203125
5402624,56.203125
5406720,56.203125
5410816,56.203125
5414912,56.203125
5419008,56.203125
5423104,56.203125
5427200,56.203125
5431296,56.203125
5435392,56.203125
5439488,56.203125
5443584,56.365966796875
5447680,56.3828125
5451776,56.3828125
5455872,56.3828125
5459968,56.3828125
5464064,56.3828125
5468160,56.3828125
5472256,56.3828125
5476352,56.3828125
5480448,56.3828125
5484544,56.3828125
5488640,56.3828125
5492736,56.3828125
5496832,56.3828125
5500928,56.3828125
5505024,56.3828125
5509120,56.3828125
5513216,56.3828125
5517312,56.3828125
5521408,56.3828125
5525504,56.3828125
5529600,56.3828125
5533696,56.3828125
5537792,56.3828125
5541888,56.3828125
5545984,56.3828125
5550080,56.3828125
5554176,56.3828125
5558272,56.3828125
5562368,56.3828125
5566464,56.3828125
5570560,56.3828125
5574656,56.3828125
5578752,56.3828125
5582848,56.3828125
5586944,56.3828125
5591040,56.3828125
5595136,56.3828125
5599232,56.3828125
5603328,56.3828125
5607424,56.3828125
5611520,56.3828125
5615616,56.3828125
5619712,56.3828125
5623808,56.3828125
5627904,56.3828125
5632000,56.3828125
5636096,56.3828125
5640192,56.3828125
5644288,56.3828125
5648384,56.3828125
5652480,56.3828125
5656576,56.3828125
5660672,56.3828125
5664768,56.3828125
5668864,56.3828125
5672960,56.3828125
5677056,56.3828125
5681152,56.3828125
5685248,56.3828125
5689344,56.3828125
5693440,56.3828125
5697536,56.3828125
5701632,56.3828125
5705728,56.3828125
5709824,56.3828125
5713920,56.3828125
5718016,56.3828125
5722112,56.3828125
5726208,56.3828125
5730304,56.3828125
5734400,56.3828125
5738496,56.3828125
5742592,56.3828125
5746688,56.3828125
5750784,56.3828125
5754880,56.3828125
5758976,56.3828125
5763072,54.985107421875
5767168,54.59375
5771264,54.59375
5775360,54.59375
5779456,54.59375
5783552,54.59375
5787648,54.59375
5791744,54.59375
5795840,54.59375
5799936,54.59375
5804032,54.59375
5808128,54.59375
5812224,54.59375
5816320,54.59375
5820416,54.59375
5824512,54.59375
5828608,54.59375
5832704,54.59375
5836800,54.59375
5840896,54.59375
5844992,54.59375
5849088,54.59375
5853184,54.59375
5857280,54.59375
5861376,54.59375
5865472,54.59375
5869568,54.59375
5873664,54.59375
5877760,54.59375
5881856,54.59375
5885952,54.59375
5890048,54.59375
5894144,54.59375
5898240,54.59375
5902336,54.59375
5906432,54.59375
5910528,54.59375
5914624,54.59375
5918720,54.59375
5922816,54.59375
5926912,54.59375
5931008,54.59375
5935104,54.59375
5939200,54.59375
5943296,54.59375
5947392,54.59375
5951488,54.59375
5955584,54.59375
5959680,54.59375
5963776,54.59375
5967872,54.59375
5971968,54.59375
5976064,54.59375
5980160,54.59375
5984256,54.59375
5988352,54.59375
5992448,54.59375
5996544,54.59375
6000640,54.59375
6004736,54.59375
6008832,54.59375
6012928,54.59375
6017024,54.59375
6021120,54.59375
6025216,54.59375
6029312,54.59375
6033408,54.59375
6037504,54.59375
6041600,54.59375
6045696,54.59375
6049792,54.59375
6053888,54.59375
6057984,54.59375
6062080,54.59375
6066176,54.59375
6070272,54.59375
6074368,54.59375
6078464,54.59375
6082560,54.527099609375
6086656,54.4921875
6090752,54.4921875
6094848,54.4921875
6098944,54.4921875
6103040,54.4921875
6107136,54.4921875
6111232,54.4921875
6115328,54.4921875
6119424,54.4921875
6123520,54.4921875
6127616,54.4921875
6131712,54.4921875
6135808,54.4921875
6139904,54.4921875
6144000,54.4921875
6148096,54.4921875
6152192,54.4921875
6156288,54.4921875
6160384,54.4921875
6164480,54.4921875
6168576,54.4921875
6172672,54.4921875
6176768,54.4921875
6180864,54.4921875
