env_step,pqn_Freeway-MinAtar - returned_episode_returns
917504,1.7421875
921600,1.7421875
925696,1.7421875
929792,1.7421875
933888,1.7421875
937984,1.7421875
942080,1.7421875
946176,1.7421875
950272,1.7421875
954368,1.7421875
958464,1.7421875
962560,3.70068359375
966656,4.7265625
970752,4.7265625
974848,4.7265625
978944,4.7265625
983040,4.7265625
987136,4.7265625
991232,4.7265625
995328,4.7265625
999424,4.7265625
1003520,4.7265625
1007616,4.7265625
1011712,4.7265625
1015808,4.7265625
1019904,4.7265625
1024000,4.7265625
1028096,4.7265625
1032192,4.7265625
1036288,4.7265625
1040384,4.7265625
1044480,4.7265625
1048576,4.7265625
1052672,4.7265625
1056768,4.7265625
1060864,4.7265625
1064960,4.7265625
1069056,4.7265625
1073152,4.7265625
1077248,4.7265625
1081344,4.7265625
1085440,4.7265625
1089536,4.7265625
1093632,4.7265625
1097728,4.7265625
1101824,4.7265625
1105920,4.7265625
1110016,4.7265625
1114112,4.7265625
1118208,4.7265625
1122304,4.7265625
1126400,4.7265625
1130496,4.7265625
1134592,4.7265625
1138688,4.7265625
1142784,4.7265625
1146880,4.7265625
1150976,4.7265625
1155072,4.7265625
1159168,4.7265625
1163264,4.7265625
1167360,4.7265625
1171456,4.7265625
1175552,4.7265625
1179648,4.7265625
1183744,4.7265625
1187840,4.7265625
1191936,4.7265625
1196032,4.7265625
1200128,4.7265625
1204224,4.7265625
1208320,4.7265625
1212416,4.7265625
1216512,4.7265625
1220608,4.7265625
1224704,4.7265625
1228800,4.7265625
1232896,4.7265625
1236992,4.7265625
1241088,4.7265625
1245184,4.7265625
1249280,4.7265625
1253376,4.7265625
1257472,4.7265625
1261568,4.7265625
1265664,4.7265625
1269760,4.7265625
1273856,4.7265625
1277952,4.7265625
1282048,7.59033203125
1286144,10.1171875
1290240,10.1171875
1294336,10.1171875
1298432,10.1171875
1302528,10.1171875
1306624,10.1171875
1310720,10.1171875
1314816,10.1171875
1318912,10.1171875
1323008,10.1171875
1327104,10.1171875
1331200,10.1171875
1335296,10.1171875
1339392,10.1171875
1343488,10.1171875
1347584,10.1171875
1351680,10.1171875
1355776,10.1171875
1359872,10.1171875
1363968,10.1171875
1368064,10.1171875
1372160,10.1171875
1376256,10.1171875
1380352,10.1171875
1384448,10.1171875
1388544,10.1171875
1392640,10.1171875
1396736,10.1171875
1400832,10.1171875
1404928,10.1171875
1409024,10.1171875
1413120,10.1171875
1417216,10.1171875
1421312,10.1171875
1425408,10.1171875
1429504,10.1171875
1433600,10.1171875
1437696,10.1171875
1441792,10.1171875
1445888,10.1171875
1449984,10.1171875
1454080,10.1171875
1458176,10.1171875
1462272,10.1171875
1466368,10.1171875
1470464,10.1171875
1474560,10.1171875
1478656,10.1171875
1482752,10.1171875
1486848,10.1171875
1490944,10.1171875
1495040,10.1171875
1499136,10.1171875
1503232,10.1171875
1507328,10.1171875
1511424,10.1171875
1515520,10.1171875
1519616,10.1171875
1523712,10.1171875
1527808,10.1171875
1531904,10.1171875
1536000,10.1171875
1540096,10.1171875
1544192,10.1171875
1548288,10.1171875
1552384,10.1171875
1556480,10.1171875
1560576,10.1171875
1564672,10.1171875
1568768,10.1171875
1572864,10.1171875
1576960,10.1171875
1581056,10.1171875
1585152,10.1171875
1589248,10.1171875
1593344,10.1171875
1597440,10.1171875
1601536,14.259033203125
1605632,20.3125
1609728,20.3125
1613824,20.3125
1617920,20.3125
1622016,20.3125
1626112,20.3125
1630208,20.3125
1634304,20.3125
1638400,20.3125
1642496,20.3125
1646592,20.3125
1650688,20.3125
1654784,20.3125
1658880,20.3125
1662976,20.3125
1667072,20.3125
1671168,20.3125
1675264,20.3125
1679360,20.3125
1683456,20.3125
1687552,20.3125
1691648,20.3125
1695744,20.3125
1699840,20.3125
1703936,20.3125
1708032,20.3125
1712128,20.3125
1716224,20.3125
1720320,20.3125
1724416,20.3125
1728512,20.3125
1732608,20.3125
1736704,20.3125
1740800,20.3125
1744896,20.3125
1748992,20.3125
1753088,20.3125
1757184,20.3125
1761280,20.3125
1765376,20.3125
1769472,20.3125
1773568,20.3125
1777664,20.3125
1781760,20.3125
1785856,20.3125
1789952,20.3125
1794048,20.3125
1798144,20.3125
1802240,20.3125
1806336,20.3125
1810432,20.3125
1814528,20.3125
1818624,20.3125
1822720,20.3125
1826816,20.3125
1830912,20.3125
1835008,20.3125
1839104,20.3125
1843200,20.3125
1847296,20.3125
1851392,20.3125
1855488,20.3125
1859584,20.3125
1863680,20.3125
1867776,20.3125
1871872,20.3125
1875968,20.3125
1880064,20.3125
1884160,20.3125
1888256,20.3125
1892352,20.3125
1896448,20.3125
1900544,20.3125
1904640,20.3125
1908736,20.3125
1912832,20.3125
1916928,20.3125
1921024,25.372802734375
1925120,38.3046875
1929216,38.3046875
1933312,38.3046875
1937408,38.3046875
1941504,38.3046875
1945600,38.3046875
1949696,38.3046875
1953792,38.3046875
1957888,38.3046875
1961984,38.3046875
1966080,38.3046875
1970176,38.3046875
1974272,38.3046875
1978368,38.3046875
1982464,38.3046875
1986560,38.3046875
1990656,38.3046875
1994752,38.3046875
1998848,38.3046875
2002944,38.3046875
2007040,38.3046875
2011136,38.3046875
2015232,38.3046875
2019328,38.3046875
2023424,38.3046875
2027520,38.3046875
2031616,38.3046875
2035712,38.3046875
2039808,38.3046875
2043904,38.3046875
2048000,38.3046875
2052096,38.3046875
2056192,38.3046875
2060288,38.3046875
2064384,38.3046875
2068480,38.3046875
2072576,38.3046875
2076672,38.3046875
2080768,38.3046875
2084864,38.3046875
2088960,38.3046875
2093056,38.3046875
2097152,38.3046875
2101248,38.3046875
2105344,38.3046875
2109440,38.3046875
2113536,38.3046875
2117632,38.3046875
2121728,38.3046875
2125824,38.3046875
2129920,38.3046875
2134016,38.3046875
2138112,38.3046875
2142208,38.3046875
2146304,38.3046875
2150400,38.3046875
2154496,38.3046875
2158592,38.3046875
2162688,38.3046875
2166784,38.3046875
2170880,38.3046875
2174976,38.3046875
2179072,38.3046875
2183168,38.3046875
2187264,38.3046875
2191360,38.3046875
2195456,38.3046875
2199552,38.3046875
2203648,38.3046875
2207744,38.3046875
2211840,38.3046875
2215936,38.3046875
2220032,38.3046875
2224128,38.3046875
2228224,38.3046875
2232320,38.3046875
2236416,38.3046875
2240512,40.15771484375
2244608,50.1640625
2248704,50.1640625
2252800,50.1640625
2256896,50.1640625
2260992,50.1640625
2265088,50.1640625
2269184,50.1640625
2273280,50.1640625
2277376,50.1640625
2281472,50.1640625
2285568,50.1640625
2289664,50.1640625
2293760,50.1640625
2297856,50.1640625
2301952,50.1640625
2306048,50.1640625
2310144,50.1640625
2314240,50.1640625
2318336,50.1640625
2322432,50.1640625
2326528,50.1640625
2330624,50.1640625
2334720,50.1640625
2338816,50.1640625
2342912,50.1640625
2347008,50.1640625
2351104,50.1640625
2355200,50.1640625
2359296,50.1640625
2363392,50.1640625
2367488,50.1640625
2371584,50.1640625
2375680,50.1640625
2379776,50.1640625
2383872,50.1640625
2387968,50.1640625
2392064,50.1640625
2396160,50.1640625
2400256,50.1640625
2404352,50.1640625
2408448,50.1640625
2412544,50.1640625
2416640,50.1640625
2420736,50.1640625
2424832,50.1640625
2428928,50.1640625
2433024,50.1640625
2437120,50.1640625
2441216,50.1640625
2445312,50.1640625
2449408,50.1640625
2453504,50.1640625
2457600,50.1640625
2461696,50.1640625
2465792,50.1640625
2469888,50.1640625
2473984,50.1640625
2478080,50.1640625
2482176,50.1640625
2486272,50.1640625
2490368,50.1640625
2494464,50.1640625
2498560,50.1640625
2502656,50.1640625
2506752,50.1640625
2510848,50.1640625
2514944,50.1640625
2519040,50.1640625
2523136,50.1640625
2527232,50.1640625
2531328,50.1640625
2535424,50.1640625
2539520,50.1640625
2543616,50.1640625
2547712,50.1640625
2551808,50.1640625
2555904,50.1640625
2560000,50.20654296875
2564096,51.5234375
2568192,51.5234375
2572288,51.5234375
2576384,51.5234375
2580480,51.5234375
2584576,51.5234375
2588672,51.5234375
2592768,51.5234375
2596864,51.5234375
2600960,51.5234375
2605056,51.5234375
2609152,51.5234375
2613248,51.5234375
2617344,51.5234375
2621440,51.5234375
2625536,51.5234375
2629632,51.5234375
2633728,51.5234375
2637824,51.5234375
2641920,51.5234375
2646016,51.5234375
2650112,51.5234375
2654208,51.5234375
2658304,51.5234375
2662400,51.5234375
2666496,51.5234375
2670592,51.5234375
2674688,51.5234375
2678784,51.5234375
2682880,51.5234375
2686976,51.5234375
2691072,51.5234375
2695168,51.5234375
2699264,51.5234375
2703360,51.5234375
2707456,51.5234375
2711552,51.5234375
2715648,51.5234375
2719744,51.5234375
2723840,51.5234375
2727936,51.5234375
2732032,51.5234375
2736128,51.5234375
2740224,51.5234375
2744320,51.5234375
2748416,51.5234375
2752512,51.5234375
2756608,51.5234375
2760704,51.5234375
2764800,51.5234375
2768896,51.5234375
2772992,51.5234375
2777088,51.5234375
2781184,51.5234375
2785280,51.5234375
2789376,51.5234375
2793472,51.5234375
2797568,51.5234375
2801664,51.5234375
2805760,51.5234375
2809856,51.5234375
2813952,51.5234375
2818048,51.5234375
2822144,51.5234375
2826240,51.5234375
2830336,51.5234375
2834432,51.5234375
2838528,51.5234375
2842624,51.5234375
2846720,51.5234375
2850816,51.5234375
2854912,51.5234375
2859008,51.5234375
2863104,51.5234375
2867200,51.5234375
2871296,51.5234375
2875392,51.5234375
2879488,51.5234375
2883584,52.55712890625
2887680,52.6640625
2891776,52.6640625
2895872,52.6640625
2899968,52.6640625
2904064,52.6640625
2908160,52.6640625
2912256,52.6640625
2916352,52.6640625
2920448,52.6640625
2924544,52.6640625
2928640,52.6640625
2932736,52.6640625
2936832,52.6640625
2940928,52.6640625
2945024,52.6640625
2949120,52.6640625
2953216,52.6640625
2957312,52.6640625
2961408,52.6640625
2965504,52.6640625
2969600,52.6640625
2973696,52.6640625
2977792,52.6640625
2981888,52.6640625
2985984,52.6640625
2990080,52.6640625
2994176,52.6640625
2998272,52.6640625
3002368,52.6640625
3006464,52.6640625
3010560,52.6640625
3014656,52.6640625
3018752,52.6640625
3022848,52.6640625
3026944,52.6640625
3031040,52.6640625
3035136,52.6640625
3039232,52.6640625
3043328,52.6640625
3047424,52.6640625
3051520,52.6640625
3055616,52.6640625
3059712,52.6640625
3063808,52.6640625
3067904,52.6640625
3072000,52.6640625
3076096,52.6640625
3080192,52.6640625
3084288,52.6640625
3088384,52.6640625
3092480,52.6640625
3096576,52.6640625
3100672,52.6640625
3104768,52.6640625
3108864,52.6640625
3112960,52.6640625
3117056,52.6640625
3121152,52.6640625
3125248,52.6640625
3129344,52.6640625
3133440,52.6640625
3137536,52.6640625
3141632,52.6640625
3145728,52.6640625
3149824,52.6640625
3153920,52.6640625
3158016,52.6640625
3162112,52.6640625
3166208,52.6640625
3170304,52.6640625
3174400,52.6640625
3178496,52.6640625
3182592,52.6640625
3186688,52.6640625
3190784,52.6640625
3194880,52.6640625
3198976,52.6640625
3203072,52.828857421875
3207168,52.875
3211264,52.875
3215360,52.875
3219456,52.875
3223552,52.875
3227648,52.875
3231744,52.875
3235840,52.875
3239936,52.875
3244032,52.875
3248128,52.875
3252224,52.875
3256320,52.875
3260416,52.875
3264512,52.875
3268608,52.875
3272704,52.875
3276800,52.875
3280896,52.875
3284992,52.875
3289088,52.875
3293184,52.875
3297280,52.875
3301376,52.875
3305472,52.875
3309568,52.875
3313664,52.875
3317760,52.875
3321856,52.875
3325952,52.875
3330048,52.875
3334144,52.875
3338240,52.875
3342336,52.875
3346432,52.875
3350528,52.875
3354624,52.875
3358720,52.875
3362816,52.875
3366912,52.875
3371008,52.875
3375104,52.875
3379200,52.875
3383296,52.875
3387392,52.875
3391488,52.875
3395584,52.875
3399680,52.875
3403776,52.875
3407872,52.875
3411968,52.875
3416064,52.875
3420160,52.875
3424256,52.875
3428352,52.875
3432448,52.875
3436544,52.875
3440640,52.875
3444736,52.875
3448832,52.875
3452928,52.875
3457024,52.875
3461120,52.875
3465216,52.875
3469312,52.875
3473408,52.875
3477504,52.875
3481600,52.875
3485696,52.875
3489792,52.875
3493888,52.875
3497984,52.875
3502080,52.875
3506176,52.875
3510272,52.875
3514368,52.875
3518464,52.875
3522560,53.874755859375
3526656,54.3984375
3530752,54.3984375
3534848,54.3984375
3538944,54.3984375
3543040,54.3984375
3547136,54.3984375
3551232,54.3984375
3555328,54.3984375
3559424,54.3984375
3563520,54.3984375
3567616,54.3984375
3571712,54.3984375
3575808,54.3984375
3579904,54.3984375
3584000,54.3984375
3588096,54.3984375
3592192,54.3984375
3596288,54.3984375
3600384,54.3984375
3604480,54.3984375
3608576,54.3984375
3612672,54.3984375
3616768,54.3984375
3620864,54.3984375
3624960,54.3984375
3629056,54.3984375
3633152,54.3984375
3637248,54.3984375
3641344,54.3984375
3645440,54.3984375
3649536,54.3984375
3653632,54.3984375
3657728,54.3984375
3661824,54.3984375
3665920,54.3984375
3670016,54.3984375
3674112,54.3984375
3678208,54.3984375
3682304,54.3984375
3686400,54.3984375
3690496,54.3984375
3694592,54.3984375
3698688,54.3984375
3702784,54.3984375
3706880,54.3984375
3710976,54.3984375
3715072,54.3984375
3719168,54.3984375
3723264,54.3984375
3727360,54.3984375
3731456,54.3984375
3735552,54.3984375
3739648,54.3984375
3743744,54.3984375
3747840,54.3984375
3751936,54.3984375
3756032,54.3984375
3760128,54.3984375
3764224,54.3984375
3768320,54.3984375
3772416,54.3984375
3776512,54.3984375
3780608,54.3984375
3784704,54.3984375
3788800,54.3984375
3792896,54.3984375
3796992,54.3984375
3801088,54.3984375
3805184,54.3984375
3809280,54.3984375
3813376,54.3984375
3817472,54.3984375
3821568,54.3984375
3825664,54.3984375
3829760,54.3984375
3833856,54.3984375
3837952,54.3984375
3842048,53.00390625
3846144,51.7734375
3850240,51.7734375
3854336,51.7734375
3858432,51.7734375
3862528,51.7734375
3866624,51.7734375
3870720,51.7734375
3874816,51.7734375
3878912,51.7734375
3883008,51.7734375
3887104,51.7734375
3891200,51.7734375
3895296,51.7734375
3899392,51.7734375
3903488,51.7734375
3907584,51.7734375
3911680,51.7734375
3915776,51.7734375
3919872,51.7734375
3923968,51.7734375
3928064,51.7734375
3932160,51.7734375
3936256,51.7734375
3940352,51.7734375
3944448,51.7734375
3948544,51.7734375
3952640,51.7734375
3956736,51.7734375
3960832,51.7734375
3964928,51.7734375
3969024,51.7734375
3973120,51.7734375
3977216,51.7734375
3981312,51.7734375
3985408,51.7734375
3989504,51.7734375
3993600,51.7734375
3997696,51.7734375
4001792,51.7734375
4005888,51.7734375
4009984,51.7734375
4014080,51.7734375
4018176,51.7734375
4022272,51.7734375
4026368,51.7734375
4030464,51.7734375
4034560,51.7734375
4038656,51.7734375
4042752,51.7734375
4046848,51.7734375
4050944,51.7734375
4055040,51.7734375
4059136,51.7734375
4063232,51.7734375
4067328,51.7734375
4071424,51.7734375
4075520,51.7734375
4079616,51.7734375
4083712,51.7734375
4087808,51.7734375
4091904,51.7734375
4096000,51.7734375
4100096,51.7734375
4104192,51.7734375
4108288,51.7734375
4112384,51.7734375
4116480,51.7734375
4120576,51.7734375
4124672,51.7734375
4128768,51.7734375
4132864,51.7734375
4136960,51.7734375
4141056,51.7734375
4145152,51.7734375
4149248,51.7734375
4153344,51.7734375
4157440,51.7734375
4161536,53.17626953125
4165632,55.2265625
4169728,55.2265625
4173824,55.2265625
4177920,55.2265625
4182016,55.2265625
4186112,55.2265625
4190208,55.2265625
4194304,55.2265625
4198400,55.2265625
4202496,55.2265625
4206592,55.2265625
4210688,55.2265625
4214784,55.2265625
4218880,55.2265625
4222976,55.2265625
4227072,55.2265625
4231168,55.2265625
4235264,55.2265625
4239360,55.2265625
4243456,55.2265625
4247552,55.2265625
4251648,55.2265625
4255744,55.2265625
4259840,55.2265625
4263936,55.2265625
4268032,55.2265625
4272128,55.2265625
4276224,55.2265625
4280320,55.2265625
4284416,55.2265625
4288512,55.2265625
4292608,55.2265625
4296704,55.2265625
4300800,55.2265625
4304896,55.2265625
4308992,55.2265625
4313088,55.2265625
4317184,55.2265625
4321280,55.2265625
4325376,55.2265625
4329472,55.2265625
4333568,55.2265625
4337664,55.2265625
4341760,55.2265625
4345856,55.2265625
4349952,55.2265625
4354048,55.2265625
4358144,55.2265625
4362240,55.2265625
4366336,55.2265625
4370432,55.2265625
4374528,55.2265625
4378624,55.2265625
4382720,55.2265625
4386816,55.2265625
4390912,55.2265625
4395008,55.2265625
4399104,55.2265625
4403200,55.2265625
4407296,55.2265625
4411392,55.2265625
4415488,55.2265625
4419584,55.2265625
4423680,55.2265625
4427776,55.2265625
4431872,55.2265625
4435968,55.2265625
4440064,55.2265625
4444160,55.2265625
4448256,55.2265625
4452352,55.2265625
4456448,55.2265625
4460544,55.2265625
4464640,55.2265625
4468736,55.2265625
4472832,55.2265625
4476928,55.2265625
4481024,55.171630859375
4485120,55.03125
4489216,55.03125
4493312,55.03125
4497408,55.03125
4501504,55.03125
4505600,55.03125
4509696,55.03125
4513792,55.03125
4517888,55.03125
4521984,55.03125
4526080,55.03125
4530176,55.03125
4534272,55.03125
4538368,55.03125
4542464,55.03125
4546560,55.03125
4550656,55.03125
4554752,55.03125
4558848,55.03125
4562944,55.03125
4567040,55.03125
4571136,55.03125
4575232,55.03125
4579328,55.03125
4583424,55.03125
4587520,55.03125
4591616,55.03125
4595712,55.03125
4599808,55.03125
4603904,55.03125
4608000,55.03125
4612096,55.03125
4616192,55.03125
4620288,55.03125
4624384,55.03125
4628480,55.03125
4632576,55.03125
4636672,55.03125
4640768,55.03125
4644864,55.03125
4648960,55.03125
4653056,55.03125
4657152,55.03125
4661248,55.03125
4665344,55.03125
4669440,55.03125
4673536,55.03125
4677632,55.03125
4681728,55.03125
4685824,55.03125
4689920,55.03125
4694016,55.03125
4698112,55.03125
4702208,55.03125
4706304,55.03125
4710400,55.03125
4714496,55.03125
4718592,55.03125
4722688,55.03125
4726784,55.03125
4730880,55.03125
4734976,55.03125
4739072,55.03125
4743168,55.03125
4747264,55.03125
4751360,55.03125
4755456,55.03125
4759552,55.03125
4763648,55.03125
4767744,55.03125
4771840,55.03125
4775936,55.03125
4780032,55.03125
4784128,55.03125
4788224,55.03125
4792320,55.03125
4796416,55.03125
4800512,55.18994140625
4804608,56.046875
4808704,56.046875
4812800,56.046875
4816896,56.046875
4820992,56.046875
4825088,56.046875
4829184,56.046875
4833280,56.046875
4837376,56.046875
4841472,56.046875
4845568,56.046875
4849664,56.046875
4853760,56.046875
4857856,56.046875
4861952,56.046875
4866048,56.046875
4870144,56.046875
4874240,56.046875
4878336,56.046875
4882432,56.046875
4886528,56.046875
4890624,56.046875
4894720,56.046875
4898816,56.046875
4902912,56.046875
4907008,56.046875
4911104,56.046875
4915200,56.046875
4919296,56.046875
4923392,56.046875
4927488,56.046875
4931584,56.046875
4935680,56.046875
4939776,56.046875
4943872,56.046875
4947968,56.046875
4952064,56.046875
4956160,56.046875
4960256,56.046875
4964352,56.046875
4968448,56.046875
4972544,56.046875
4976640,56.046875
4980736,56.046875
4984832,56.046875
4988928,56.046875
4993024,56.046875
4997120,56.046875
5001216,56.046875
5005312,56.046875
5009408,56.046875
5013504,56.046875
5017600,56.046875
5021696,56.046875
5025792,56.046875
5029888,56.046875
5033984,56.046875
5038080,56.046875
5042176,56.046875
5046272,56.046875
5050368,56.046875
5054464,56.046875
5058560,56.046875
5062656,56.046875
5066752,56.046875
5070848,56.046875
5074944,56.046875
5079040,56.046875
5083136,56.046875
5087232,56.046875
5091328,56.046875
5095424,56.046875
5099520,56.046875
5103616,56.046875
5107712,56.046875
5111808,56.046875
5115904,56.046875
5120000,56.048583984375
5124096,56.1015625
5128192,56.1015625
5132288,56.1015625
5136384,56.1015625
5140480,56.1015625
5144576,56.1015625
5148672,56.1015625
5152768,56.1015625
5156864,56.1015625
5160960,56.1015625
5165056,56.1015625
5169152,56.1015625
5173248,56.1015625
5177344,56.1015625
5181440,56.1015625
5185536,56.1015625
5189632,56.1015625
5193728,56.1015625
5197824,56.1015625
5201920,56.1015625
5206016,56.1015625
5210112,56.1015625
5214208,56.1015625
5218304,56.1015625
5222400,56.1015625
5226496,56.1015625
5230592,56.1015625
5234688,56.1015625
5238784,56.1015625
5242880,56.1015625
5246976,56.1015625
5251072,56.1015625
5255168,56.1015625
5259264,56.1015625
5263360,56.1015625
5267456,56.1015625
5271552,56.1015625
5275648,56.1015625
5279744,56.1015625
5283840,56.1015625
5287936,56.1015625
5292032,56.1015625
5296128,56.1015625
5300224,56.1015625
5304320,56.1015625
5308416,56.1015625
5312512,56.1015625
5316608,56.1015625
5320704,56.1015625
5324800,56.1015625
5328896,56.1015625
5332992,56.1015625
5337088,56.1015625
5341184,56.1015625
5345280,56.1015625
5349376,56.1015625
5353472,56.1015625
5357568,56.1015625
5361664,56.1015625
5365760,56.1015625
5369856,56.1015625
5373952,56.1015625
5378048,56.1015625
5382144,56.1015625
5386240,56.1015625
5390336,56.1015625
5394432,56.1015625
5398528,56.1015625
5402624,56.1015625
5406720,56.1015625
5410816,56.1015625
5414912,56.1015625
5419008,56.1015625
5423104,56.1015625
5427200,56.1015625
5431296,56.1015625
5435392,56.1015625
5439488,56.1015625
5443584,55.54931640625
5447680,55.4921875
5451776,55.4921875
5455872,55.4921875
5459968,55.4921875
5464064,55.4921875
5468160,55.4921875
5472256,55.4921875
5476352,55.4921875
5480448,55.4921875
5484544,55.4921875
5488640,55.4921875
5492736,55.4921875
5496832,55.4921875
5500928,55.4921875
5505024,55.4921875
5509120,55.4921875
5513216,55.4921875
5517312,55.4921875
5521408,55.4921875
5525504,55.4921875
5529600,55.4921875
5533696,55.4921875
5537792,55.4921875
5541888,55.4921875
5545984,55.4921875
5550080,55.4921875
5554176,55.4921875
5558272,55.4921875
5562368,55.4921875
5566464,55.4921875
5570560,55.4921875
5574656,55.4921875
5578752,55.4921875
5582848,55.4921875
5586944,55.4921875
5591040,55.4921875
5595136,55.4921875
5599232,55.4921875
5603328,55.4921875
5607424,55.4921875
5611520,55.4921875
5615616,55.4921875
5619712,55.4921875
5623808,55.4921875
5627904,55.4921875
5632000,55.4921875
5636096,55.4921875
5640192,55.4921875
5644288,55.4921875
5648384,55.4921875
5652480,55.4921875
5656576,55.4921875
5660672,55.4921875
5664768,55.4921875
5668864,55.4921875
5672960,55.4921875
5677056,55.4921875
5681152,55.4921875
5685248,55.4921875
5689344,55.4921875
5693440,55.4921875
5697536,55.4921875
5701632,55.4921875
5705728,55.4921875
5709824,55.4921875
5713920,55.4921875
5718016,55.4921875
5722112,55.4921875
5726208,55.4921875
5730304,55.4921875
5734400,55.4921875
5738496,55.4921875
5742592,55.4921875
5746688,55.4921875
5750784,55.4921875
5754880,55.4921875
5758976,55.4921875
5763072,51.634765625
5767168,50.5546875
5771264,50.5546875
5775360,50.5546875
5779456,50.5546875
5783552,50.5546875
5787648,50.5546875
5791744,50.5546875
5795840,50.5546875
5799936,50.5546875
5804032,50.5546875
5808128,50.5546875
5812224,50.5546875
5816320,50.5546875
5820416,50.5546875
5824512,50.5546875
5828608,50.5546875
5832704,50.5546875
5836800,50.5546875
5840896,50.5546875
5844992,50.5546875
5849088,50.5546875
5853184,50.5546875
5857280,50.5546875
5861376,50.5546875
5865472,50.5546875
5869568,50.5546875
5873664,50.5546875
5877760,50.5546875
5881856,50.5546875
5885952,50.5546875
5890048,50.5546875
5894144,50.5546875
5898240,50.5546875
5902336,50.5546875
5906432,50.5546875
5910528,50.5546875
5914624,50.5546875
5918720,50.5546875
5922816,50.5546875
5926912,50.5546875
5931008,50.5546875
5935104,50.5546875
5939200,50.5546875
5943296,50.5546875
5947392,50.5546875
5951488,50.5546875
5955584,50.5546875
5959680,50.5546875
5963776,50.5546875
5967872,50.5546875
5971968,50.5546875
5976064,50.5546875
5980160,50.5546875
5984256,50.5546875
5988352,50.5546875
5992448,50.5546875
5996544,50.5546875
6000640,50.5546875
6004736,50.5546875
6008832,50.5546875
6012928,50.5546875
6017024,50.5546875
6021120,50.5546875
6025216,50.5546875
6029312,50.5546875
6033408,50.5546875
6037504,50.5546875
6041600,50.5546875
6045696,50.5546875
6049792,50.5546875
6053888,50.5546875
6057984,50.5546875
