env_step,pqn_Freeway-MinAtar - returned_episode_returns
917504,1.9609375
921600,1.9609375
925696,1.9609375
929792,1.9609375
933888,1.9609375
937984,1.9609375
942080,1.9609375
946176,1.9609375
950272,1.9609375
954368,1.9609375
958464,1.9609375
962560,3.750244140625
966656,4.6875
970752,4.6875
974848,4.6875
978944,4.6875
983040,4.6875
987136,4.6875
991232,4.6875
995328,4.6875
999424,4.6875
1003520,4.6875
1007616,4.6875
1011712,4.6875
1015808,4.6875
1019904,4.6875
1024000,4.6875
1028096,4.6875
1032192,4.6875
1036288,4.6875
1040384,4.6875
1044480,4.6875
1048576,4.6875
1052672,4.6875
1056768,4.6875
1060864,4.6875
1064960,4.6875
1069056,4.6875
1073152,4.6875
1077248,4.6875
1081344,4.6875
1085440,4.6875
1089536,4.6875
1093632,4.6875
1097728,4.6875
1101824,4.6875
1105920,4.6875
1110016,4.6875
1114112,4.6875
1118208,4.6875
1122304,4.6875
1126400,4.6875
1130496,4.6875
1134592,4.6875
1138688,4.6875
1142784,4.6875
1146880,4.6875
1150976,4.6875
1155072,4.6875
1159168,4.6875
1163264,4.6875
1167360,4.6875
1171456,4.6875
1175552,4.6875
1179648,4.6875
1183744,4.6875
1187840,4.6875
1191936,4.6875
1196032,4.6875
1200128,4.6875
1204224,4.6875
1208320,4.6875
1212416,4.6875
1216512,4.6875
1220608,4.6875
1224704,4.6875
1228800,4.6875
1232896,4.6875
1236992,4.6875
1241088,4.6875
1245184,4.6875
1249280,4.6875
1253376,4.6875
1257472,4.6875
1261568,4.6875
1265664,4.6875
1269760,4.6875
1273856,4.6875
1277952,4.6875
1282048,8.5888671875
1286144,12.03125
1290240,12.03125
1294336,12.03125
1298432,12.03125
1302528,12.03125
1306624,12.03125
1310720,12.03125
1314816,12.03125
1318912,12.03125
1323008,12.03125
1327104,12.03125
1331200,12.03125
1335296,12.03125
1339392,12.03125
1343488,12.03125
1347584,12.03125
1351680,12.03125
1355776,12.03125
1359872,12.03125
1363968,12.03125
1368064,12.03125
1372160,12.03125
1376256,12.03125
1380352,12.03125
1384448,12.03125
1388544,12.03125
1392640,12.03125
1396736,12.03125
1400832,12.03125
1404928,12.03125
1409024,12.03125
1413120,12.03125
1417216,12.03125
1421312,12.03125
1425408,12.03125
1429504,12.03125
1433600,12.03125
1437696,12.03125
1441792,12.03125
1445888,12.03125
1449984,12.03125
1454080,12.03125
1458176,12.03125
1462272,12.03125
1466368,12.03125
1470464,12.03125
1474560,12.03125
1478656,12.03125
1482752,12.03125
1486848,12.03125
1490944,12.03125
1495040,12.03125
1499136,12.03125
1503232,12.03125
1507328,12.03125
1511424,12.03125
1515520,12.03125
1519616,12.03125
1523712,12.03125
1527808,12.03125
1531904,12.03125
1536000,12.03125
1540096,12.03125
1544192,12.03125
1548288,12.03125
1552384,12.03125
1556480,12.03125
1560576,12.03125
1564672,12.03125
1568768,12.03125
1572864,12.03125
1576960,12.03125
1581056,12.03125
1585152,12.03125
1589248,12.03125
1593344,12.03125
1597440,12.03125
1601536,15.9794921875
1605632,21.75
1609728,21.75
1613824,21.75
1617920,21.75
1622016,21.75
1626112,21.75
1630208,21.75
1634304,21.75
1638400,21.75
1642496,21.75
1646592,21.75
1650688,21.75
1654784,21.75
1658880,21.75
1662976,21.75
1667072,21.75
1671168,21.75
1675264,21.75
1679360,21.75
1683456,21.75
1687552,21.75
1691648,21.75
1695744,21.75
1699840,21.75
1703936,21.75
1708032,21.75
1712128,21.75
1716224,21.75
1720320,21.75
1724416,21.75
1728512,21.75
1732608,21.75
1736704,21.75
1740800,21.75
1744896,21.75
1748992,21.75
1753088,21.75
1757184,21.75
1761280,21.75
1765376,21.75
1769472,21.75
1773568,21.75
1777664,21.75
1781760,21.75
1785856,21.75
1789952,21.75
1794048,21.75
1798144,21.75
1802240,21.75
1806336,21.75
1810432,21.75
1814528,21.75
1818624,21.75
1822720,21.75
1826816,21.75
1830912,21.75
1835008,21.75
1839104,21.75
1843200,21.75
1847296,21.75
1851392,21.75
1855488,21.75
1859584,21.75
1863680,21.75
1867776,21.75
1871872,21.75
1875968,21.75
1880064,21.75
1884160,21.75
1888256,21.75
1892352,21.75
1896448,21.75
1900544,21.75
1904640,21.75
1908736,21.75
1912832,21.75
1916928,21.75
1921024,25.733642578125
1925120,35.9140625
1929216,35.9140625
1933312,35.9140625
1937408,35.9140625
1941504,35.9140625
1945600,35.9140625
1949696,35.9140625
1953792,35.9140625
1957888,35.9140625
1961984,35.9140625
1966080,35.9140625
1970176,35.9140625
1974272,35.9140625
1978368,35.9140625
1982464,35.9140625
1986560,35.9140625
1990656,35.9140625
1994752,35.9140625
1998848,35.9140625
2002944,35.9140625
2007040,35.9140625
2011136,35.9140625
2015232,35.9140625
2019328,35.9140625
2023424,35.9140625
2027520,35.9140625
2031616,35.9140625
2035712,35.9140625
2039808,35.9140625
2043904,35.9140625
2048000,35.9140625
2052096,35.9140625
2056192,35.9140625
2060288,35.9140625
2064384,35.9140625
2068480,35.9140625
2072576,35.9140625
2076672,35.9140625
2080768,35.9140625
2084864,35.9140625
2088960,35.9140625
2093056,35.9140625
2097152,35.9140625
2101248,35.9140625
2105344,35.9140625
2109440,35.9140625
2113536,35.9140625
2117632,35.9140625
2121728,35.9140625
2125824,35.9140625
2129920,35.9140625
2134016,35.9140625
2138112,35.9140625
2142208,35.9140625
2146304,35.9140625
2150400,35.9140625
2154496,35.9140625
2158592,35.9140625
2162688,35.9140625
2166784,35.9140625
2170880,35.9140625
2174976,35.9140625
2179072,35.9140625
2183168,35.9140625
2187264,35.9140625
2191360,35.9140625
2195456,35.9140625
2199552,35.9140625
2203648,35.9140625
2207744,35.9140625
2211840,35.9140625
2215936,35.9140625
2220032,35.9140625
2224128,35.9140625
2228224,35.9140625
2232320,35.9140625
2236416,35.9140625
2240512,37.515625
2244608,46.1640625
2248704,46.1640625
2252800,46.1640625
2256896,46.1640625
2260992,46.1640625
2265088,46.1640625
2269184,46.1640625
2273280,46.1640625
2277376,46.1640625
2281472,46.1640625
2285568,46.1640625
2289664,46.1640625
2293760,46.1640625
2297856,46.1640625
2301952,46.1640625
2306048,46.1640625
2310144,46.1640625
2314240,46.1640625
2318336,46.1640625
2322432,46.1640625
2326528,46.1640625
2330624,46.1640625
2334720,46.1640625
2338816,46.1640625
2342912,46.1640625
2347008,46.1640625
2351104,46.1640625
2355200,46.1640625
2359296,46.1640625
2363392,46.1640625
2367488,46.1640625
2371584,46.1640625
2375680,46.1640625
2379776,46.1640625
2383872,46.1640625
2387968,46.1640625
2392064,46.1640625
2396160,46.1640625
2400256,46.1640625
2404352,46.1640625
2408448,46.1640625
2412544,46.1640625
2416640,46.1640625
2420736,46.1640625
2424832,46.1640625
2428928,46.1640625
2433024,46.1640625
2437120,46.1640625
2441216,46.1640625
2445312,46.1640625
2449408,46.1640625
2453504,46.1640625
2457600,46.1640625
2461696,46.1640625
2465792,46.1640625
2469888,46.1640625
2473984,46.1640625
2478080,46.1640625
2482176,46.1640625
2486272,46.1640625
2490368,46.1640625
2494464,46.1640625
2498560,46.1640625
2502656,46.1640625
2506752,46.1640625
2510848,46.1640625
2514944,46.1640625
2519040,46.1640625
2523136,46.1640625
2527232,46.1640625
2531328,46.1640625
2535424,46.1640625
2539520,46.1640625
2543616,46.1640625
2547712,46.1640625
2551808,46.1640625
2555904,46.1640625
2560000,46.333251953125
2564096,51.578125
2568192,51.578125
2572288,51.578125
2576384,51.578125
2580480,51.578125
2584576,51.578125
2588672,51.578125
2592768,51.578125
2596864,51.578125
2600960,51.578125
2605056,51.578125
2609152,51.578125
2613248,51.578125
2617344,51.578125
2621440,51.578125
2625536,51.578125
2629632,51.578125
2633728,51.578125
2637824,51.578125
2641920,51.578125
2646016,51.578125
2650112,51.578125
2654208,51.578125
2658304,51.578125
2662400,51.578125
2666496,51.578125
2670592,51.578125
2674688,51.578125
2678784,51.578125
2682880,51.578125
2686976,51.578125
2691072,51.578125
2695168,51.578125
2699264,51.578125
2703360,51.578125
2707456,51.578125
2711552,51.578125
2715648,51.578125
2719744,51.578125
2723840,51.578125
2727936,51.578125
2732032,51.578125
2736128,51.578125
2740224,51.578125
2744320,51.578125
2748416,51.578125
2752512,51.578125
2756608,51.578125
2760704,51.578125
2764800,51.578125
2768896,51.578125
2772992,51.578125
2777088,51.578125
2781184,51.578125
2785280,51.578125
2789376,51.578125
2793472,51.578125
2797568,51.578125
2801664,51.578125
2805760,51.578125
2809856,51.578125
2813952,51.578125
2818048,51.578125
2822144,51.578125
2826240,51.578125
2830336,51.578125
2834432,51.578125
2838528,51.578125
2842624,51.578125
2846720,51.578125
2850816,51.578125
2854912,51.578125
2859008,51.578125
2863104,51.578125
2867200,51.578125
2871296,51.578125
2875392,51.578125
2879488,51.578125
2883584,50.551513671875
2887680,50.4453125
2891776,50.4453125
2895872,50.4453125
2899968,50.4453125
2904064,50.4453125
2908160,50.4453125
2912256,50.4453125
2916352,50.4453125
2920448,50.4453125
2924544,50.4453125
2928640,50.4453125
2932736,50.4453125
2936832,50.4453125
2940928,50.4453125
2945024,50.4453125
2949120,50.4453125
2953216,50.4453125
2957312,50.4453125
2961408,50.4453125
2965504,50.4453125
2969600,50.4453125
2973696,50.4453125
2977792,50.4453125
2981888,50.4453125
2985984,50.4453125
2990080,50.4453125
2994176,50.4453125
2998272,50.4453125
3002368,50.4453125
3006464,50.4453125
3010560,50.4453125
3014656,50.4453125
3018752,50.4453125
3022848,50.4453125
3026944,50.4453125
3031040,50.4453125
3035136,50.4453125
3039232,50.4453125
3043328,50.4453125
3047424,50.4453125
3051520,50.4453125
3055616,50.4453125
3059712,50.4453125
3063808,50.4453125
3067904,50.4453125
3072000,50.4453125
3076096,50.4453125
3080192,50.4453125
3084288,50.4453125
3088384,50.4453125
3092480,50.4453125
3096576,50.4453125
3100672,50.4453125
3104768,50.4453125
3108864,50.4453125
3112960,50.4453125
3117056,50.4453125
3121152,50.4453125
3125248,50.4453125
3129344,50.4453125
3133440,50.4453125
3137536,50.4453125
3141632,50.4453125
3145728,50.4453125
3149824,50.4453125
3153920,50.4453125
3158016,50.4453125
3162112,50.4453125
3166208,50.4453125
3170304,50.4453125
3174400,50.4453125
3178496,50.4453125
3182592,50.4453125
3186688,50.4453125
3190784,50.4453125
3194880,50.4453125
3198976,50.4453125
3203072,52.60595703125
3207168,53.2109375
3211264,53.2109375
3215360,53.2109375
3219456,53.2109375
3223552,53.2109375
3227648,53.2109375
3231744,53.2109375
3235840,53.2109375
3239936,53.2109375
3244032,53.2109375
3248128,53.2109375
3252224,53.2109375
3256320,53.2109375
3260416,53.2109375
3264512,53.2109375
3268608,53.2109375
3272704,53.2109375
3276800,53.2109375
3280896,53.2109375
3284992,53.2109375
3289088,53.2109375
3293184,53.2109375
3297280,53.2109375
3301376,53.2109375
3305472,53.2109375
3309568,53.2109375
3313664,53.2109375
3317760,53.2109375
3321856,53.2109375
3325952,53.2109375
3330048,53.2109375
3334144,53.2109375
3338240,53.2109375
3342336,53.2109375
3346432,53.2109375
3350528,53.2109375
3354624,53.2109375
3358720,53.2109375
3362816,53.2109375
3366912,53.2109375
3371008,53.2109375
3375104,53.2109375
3379200,53.2109375
3383296,53.2109375
3387392,53.2109375
3391488,53.2109375
3395584,53.2109375
3399680,53.2109375
3403776,53.2109375
3407872,53.2109375
3411968,53.2109375
3416064,53.2109375
3420160,53.2109375
3424256,53.2109375
3428352,53.2109375
3432448,53.2109375
3436544,53.2109375
3440640,53.2109375
3444736,53.2109375
3448832,53.2109375
3452928,53.2109375
3457024,53.2109375
3461120,53.2109375
3465216,53.2109375
3469312,53.2109375
3473408,53.2109375
3477504,53.2109375
3481600,53.2109375
3485696,53.2109375
3489792,53.2109375
3493888,53.2109375
3497984,53.2109375
3502080,53.2109375
3506176,53.2109375
3510272,53.2109375
3514368,53.2109375
3518464,53.2109375
3522560,53.46728515625
3526656,53.6015625
3530752,53.6015625
3534848,53.6015625
3538944,53.6015625
3543040,53.6015625
3547136,53.6015625
3551232,53.6015625
3555328,53.6015625
3559424,53.6015625
3563520,53.6015625
3567616,53.6015625
3571712,53.6015625
3575808,53.6015625
3579904,53.6015625
3584000,53.6015625
3588096,53.6015625
3592192,53.6015625
3596288,53.6015625
3600384,53.6015625
3604480,53.6015625
3608576,53.6015625
3612672,53.6015625
3616768,53.6015625
3620864,53.6015625
3624960,53.6015625
3629056,53.6015625
3633152,53.6015625
3637248,53.6015625
3641344,53.6015625
3645440,53.6015625
3649536,53.6015625
3653632,53.6015625
3657728,53.6015625
3661824,53.6015625
3665920,53.6015625
3670016,53.6015625
3674112,53.6015625
3678208,53.6015625
3682304,53.6015625
3686400,53.6015625
3690496,53.6015625
3694592,53.6015625
3698688,53.6015625
3702784,53.6015625
3706880,53.6015625
3710976,53.6015625
3715072,53.6015625
3719168,53.6015625
3723264,53.6015625
3727360,53.6015625
3731456,53.6015625
3735552,53.6015625
3739648,53.6015625
3743744,53.6015625
3747840,53.6015625
3751936,53.6015625
3756032,53.6015625
3760128,53.6015625
3764224,53.6015625
3768320,53.6015625
3772416,53.6015625
3776512,53.6015625
3780608,53.6015625
3784704,53.6015625
3788800,53.6015625
3792896,53.6015625
3796992,53.6015625
3801088,53.6015625
3805184,53.6015625
3809280,53.6015625
3813376,53.6015625
3817472,53.6015625
3821568,53.6015625
3825664,53.6015625
3829760,53.6015625
3833856,53.6015625
3837952,53.6015625
3842048,53.93359375
3846144,54.2265625
3850240,54.2265625
3854336,54.2265625
3858432,54.2265625
3862528,54.2265625
3866624,54.2265625
3870720,54.2265625
3874816,54.2265625
3878912,54.2265625
3883008,54.2265625
3887104,54.2265625
3891200,54.2265625
3895296,54.2265625
3899392,54.2265625
3903488,54.2265625
3907584,54.2265625
3911680,54.2265625
3915776,54.2265625
3919872,54.2265625
3923968,54.2265625
3928064,54.2265625
3932160,54.2265625
3936256,54.2265625
3940352,54.2265625
3944448,54.2265625
3948544,54.2265625
3952640,54.2265625
3956736,54.2265625
3960832,54.2265625
3964928,54.2265625
3969024,54.2265625
3973120,54.2265625
3977216,54.2265625
3981312,54.2265625
3985408,54.2265625
3989504,54.2265625
3993600,54.2265625
3997696,54.2265625
4001792,54.2265625
4005888,54.2265625
4009984,54.2265625
4014080,54.2265625
4018176,54.2265625
4022272,54.2265625
4026368,54.2265625
4030464,54.2265625
4034560,54.2265625
4038656,54.2265625
4042752,54.2265625
4046848,54.2265625
4050944,54.2265625
4055040,54.2265625
4059136,54.2265625
4063232,54.2265625
4067328,54.2265625
4071424,54.2265625
4075520,54.2265625
4079616,54.2265625
4083712,54.2265625
4087808,54.2265625
4091904,54.2265625
4096000,54.2265625
4100096,54.2265625
4104192,54.2265625
4108288,54.2265625
4112384,54.2265625
4116480,54.2265625
4120576,54.2265625
4124672,54.2265625
4128768,54.2265625
4132864,54.2265625
4136960,54.2265625
4141056,54.2265625
4145152,54.2265625
4149248,54.2265625
4153344,54.2265625
4157440,54.2265625
4161536,54.813720703125
4165632,55.671875
4169728,55.671875
4173824,55.671875
4177920,55.671875
4182016,55.671875
4186112,55.671875
4190208,55.671875
4194304,55.671875
4198400,55.671875
4202496,55.671875
4206592,55.671875
4210688,55.671875
4214784,55.671875
4218880,55.671875
4222976,55.671875
4227072,55.671875
4231168,55.671875
4235264,55.671875
4239360,55.671875
4243456,55.671875
4247552,55.671875
4251648,55.671875
4255744,55.671875
4259840,55.671875
4263936,55.671875
4268032,55.671875
4272128,55.671875
4276224,55.671875
4280320,55.671875
4284416,55.671875
4288512,55.671875
4292608,55.671875
4296704,55.671875
4300800,55.671875
4304896,55.671875
4308992,55.671875
4313088,55.671875
4317184,55.671875
4321280,55.671875
4325376,55.671875
4329472,55.671875
4333568,55.671875
4337664,55.671875
4341760,55.671875
4345856,55.671875
4349952,55.671875
4354048,55.671875
4358144,55.671875
4362240,55.671875
4366336,55.671875
4370432,55.671875
4374528,55.671875
4378624,55.671875
4382720,55.671875
4386816,55.671875
4390912,55.671875
4395008,55.671875
4399104,55.671875
4403200,55.671875
4407296,55.671875
4411392,55.671875
4415488,55.671875
4419584,55.671875
4423680,55.671875
4427776,55.671875
4431872,55.671875
4435968,55.671875
4440064,55.671875
4444160,55.671875
4448256,55.671875
4452352,55.671875
4456448,55.671875
4460544,55.671875
4464640,55.671875
4468736,55.671875
4472832,55.671875
4476928,55.671875
4481024,55.75537109375
4485120,55.96875
4489216,55.96875
4493312,55.96875
4497408,55.96875
4501504,55.96875
4505600,55.96875
4509696,55.96875
4513792,55.96875
4517888,55.96875
4521984,55.96875
4526080,55.96875
4530176,55.96875
4534272,55.96875
4538368,55.96875
4542464,55.96875
4546560,55.96875
4550656,55.96875
4554752,55.96875
4558848,55.96875
4562944,55.96875
4567040,55.96875
4571136,55.96875
4575232,55.96875
4579328,55.96875
4583424,55.96875
4587520,55.96875
4591616,55.96875
4595712,55.96875
4599808,55.96875
4603904,55.96875
4608000,55.96875
4612096,55.96875
4616192,55.96875
4620288,55.96875
4624384,55.96875
4628480,55.96875
4632576,55.96875
4636672,55.96875
4640768,55.96875
4644864,55.96875
4648960,55.96875
4653056,55.96875
4657152,55.96875
4661248,55.96875
4665344,55.96875
4669440,55.96875
4673536,55.96875
4677632,55.96875
4681728,55.96875
4685824,55.96875
4689920,55.96875
4694016,55.96875
4698112,55.96875
4702208,55.96875
4706304,55.96875
4710400,55.96875
4714496,55.96875
4718592,55.96875
4722688,55.96875
4726784,55.96875
4730880,55.96875
4734976,55.96875
4739072,55.96875
4743168,55.96875
4747264,55.96875
4751360,55.96875
4755456,55.96875
4759552,55.96875
4763648,55.96875
4767744,55.96875
4771840,55.96875
4775936,55.96875
4780032,55.96875
4784128,55.96875
4788224,55.96875
4792320,55.96875
4796416,55.96875
4800512,55.9638671875
4804608,55.9375
4808704,55.9375
4812800,55.9375
4816896,55.9375
4820992,55.9375
4825088,55.9375
4829184,55.9375
4833280,55.9375
4837376,55.9375
4841472,55.9375
4845568,55.9375
4849664,55.9375
4853760,55.9375
4857856,55.9375
4861952,55.9375
4866048,55.9375
4870144,55.9375
4874240,55.9375
4878336,55.9375
4882432,55.9375
4886528,55.9375
4890624,55.9375
4894720,55.9375
4898816,55.9375
4902912,55.9375
4907008,55.9375
4911104,55.9375
4915200,55.9375
4919296,55.9375
4923392,55.9375
4927488,55.9375
4931584,55.9375
4935680,55.9375
4939776,55.9375
4943872,55.9375
4947968,55.9375
4952064,55.9375
4956160,55.9375
4960256,55.9375
4964352,55.9375
4968448,55.9375
4972544,55.9375
4976640,55.9375
4980736,55.9375
4984832,55.9375
4988928,55.9375
4993024,55.9375
4997120,55.9375
5001216,55.9375
5005312,55.9375
5009408,55.9375
5013504,55.9375
5017600,55.9375
5021696,55.9375
5025792,55.9375
5029888,55.9375
5033984,55.9375
5038080,55.9375
5042176,55.9375
5046272,55.9375
5050368,55.9375
5054464,55.9375
5058560,55.9375
5062656,55.9375
5066752,55.9375
5070848,55.9375
5074944,55.9375
5079040,55.9375
5083136,55.9375
5087232,55.9375
5091328,55.9375
5095424,55.9375
5099520,55.9375
5103616,55.9375
5107712,55.9375
5111808,55.9375
5115904,55.9375
5120000,55.908935546875
5124096,55.0234375
5128192,55.0234375
5132288,55.0234375
5136384,55.0234375
5140480,55.0234375
5144576,55.0234375
5148672,55.0234375
5152768,55.0234375
5156864,55.0234375
5160960,55.0234375
5165056,55.0234375
5169152,55.0234375
5173248,55.0234375
5177344,55.0234375
5181440,55.0234375
5185536,55.0234375
5189632,55.0234375
5193728,55.0234375
5197824,55.0234375
5201920,55.0234375
5206016,55.0234375
5210112,55.0234375
5214208,55.0234375
5218304,55.0234375
5222400,55.0234375
5226496,55.0234375
5230592,55.0234375
5234688,55.0234375
5238784,55.0234375
5242880,55.0234375
5246976,55.0234375
5251072,55.0234375
5255168,55.0234375
5259264,55.0234375
5263360,55.0234375
5267456,55.0234375
5271552,55.0234375
5275648,55.0234375
5279744,55.0234375
5283840,55.0234375
5287936,55.0234375
5292032,55.0234375
5296128,55.0234375
5300224,55.0234375
5304320,55.0234375
5308416,55.0234375
5312512,55.0234375
5316608,55.0234375
5320704,55.0234375
5324800,55.0234375
5328896,55.0234375
5332992,55.0234375
5337088,55.0234375
5341184,55.0234375
5345280,55.0234375
5349376,55.0234375
5353472,55.0234375
5357568,55.0234375
5361664,55.0234375
5365760,55.0234375
5369856,55.0234375
5373952,55.0234375
5378048,55.0234375
5382144,55.0234375
5386240,55.0234375
5390336,55.0234375
5394432,55.0234375
5398528,55.0234375
5402624,55.0234375
5406720,55.0234375
5410816,55.0234375
5414912,55.0234375
5419008,55.0234375
5423104,55.0234375
5427200,55.0234375
5431296,55.0234375
5435392,55.0234375
5439488,55.0234375
5443584,55.922607421875
5447680,56.015625
5451776,56.015625
5455872,56.015625
5459968,56.015625
5464064,56.015625
5468160,56.015625
5472256,56.015625
5476352,56.015625
5480448,56.015625
5484544,56.015625
5488640,56.015625
5492736,56.015625
5496832,56.015625
5500928,56.015625
5505024,56.015625
5509120,56.015625
5513216,56.015625
5517312,56.015625
5521408,56.015625
5525504,56.015625
5529600,56.015625
5533696,56.015625
5537792,56.015625
5541888,56.015625
5545984,56.015625
5550080,56.015625
5554176,56.015625
5558272,56.015625
5562368,56.015625
5566464,56.015625
5570560,56.015625
5574656,56.015625
5578752,56.015625
5582848,56.015625
5586944,56.015625
5591040,56.015625
5595136,56.015625
5599232,56.015625
5603328,56.015625
5607424,56.015625
5611520,56.015625
5615616,56.015625
5619712,56.015625
5623808,56.015625
5627904,56.015625
5632000,56.015625
5636096,56.015625
5640192,56.015625
5644288,56.015625
5648384,56.015625
5652480,56.015625
5656576,56.015625
5660672,56.015625
5664768,56.015625
5668864,56.015625
5672960,56.015625
5677056,56.015625
5681152,56.015625
5685248,56.015625
5689344,56.015625
5693440,56.015625
5697536,56.015625
5701632,56.015625
5705728,56.015625
5709824,56.015625
5713920,56.015625
5718016,56.015625
5722112,56.015625
5726208,56.015625
5730304,56.015625
5734400,56.015625
5738496,56.015625
5742592,56.015625
5746688,56.015625
5750784,56.015625
5754880,56.015625
5758976,56.015625
5763072,56.015625
5767168,56.015625
5771264,56.015625
5775360,56.015625
5779456,56.015625
5783552,56.015625
5787648,56.015625
5791744,56.015625
5795840,56.015625
5799936,56.015625
5804032,56.015625
5808128,56.015625
5812224,56.015625
5816320,56.015625
5820416,56.015625
5824512,56.015625
5828608,56.015625
5832704,56.015625
5836800,56.015625
5840896,56.015625
5844992,56.015625
5849088,56.015625
5853184,56.015625
5857280,56.015625
5861376,56.015625
5865472,56.015625
5869568,56.015625
5873664,56.015625
5877760,56.015625
5881856,56.015625
5885952,56.015625
5890048,56.015625
5894144,56.015625
5898240,56.015625
5902336,56.015625
5906432,56.015625
5910528,56.015625
5914624,56.015625
5918720,56.015625
5922816,56.015625
5926912,56.015625
5931008,56.015625
5935104,56.015625
5939200,56.015625
5943296,56.015625
5947392,56.015625
5951488,56.015625
5955584,56.015625
5959680,56.015625
5963776,56.015625
5967872,56.015625
5971968,56.015625
5976064,56.015625
5980160,56.015625
5984256,56.015625
5988352,56.015625
5992448,56.015625
5996544,56.015625
6000640,56.015625
6004736,56.015625
6008832,56.015625
6012928,56.015625
6017024,56.015625
6021120,56.015625
6025216,56.015625
6029312,56.015625
6033408,56.015625
6037504,56.015625
6041600,56.015625
6045696,56.015625
6049792,56.015625
6053888,56.015625
6057984,56.015625
6062080,56.015625
6066176,56.015625
6070272,56.015625
6074368,56.015625
6078464,56.015625
6082560,56.133544921875
6086656,56.1953125
6090752,56.1953125
6094848,56.1953125
6098944,56.1953125
6103040,56.1953125
6107136,56.1953125
6111232,56.1953125
6115328,56.1953125
6119424,56.1953125
6123520,56.1953125
6127616,56.1953125
6131712,56.1953125
6135808,56.1953125
6139904,56.1953125
6144000,56.1953125
6148096,56.1953125
6152192,56.1953125
6156288,56.1953125
6160384,56.1953125
6164480,56.1953125
6168576,56.1953125
6172672,56.1953125
6176768,56.1953125
6180864,56.1953125
6184960,56.1953125
6189056,56.1953125
6193152,56.1953125
6197248,56.1953125
6201344,56.1953125
6205440,56.1953125
6209536,56.1953125
6213632,56.1953125
