"env_step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - test_returned_episode_returns","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - test_returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - test_returned_episode_returns__MAX"
"2662400","650","650","650","4.567567348480225","4.567567348480225","4.567567348480225"
"2666496","651","651","651","4.567567348480225","4.567567348480225","4.567567348480225"
"2670592","652","652","652","4.567567348480225","4.567567348480225","4.567567348480225"
"2674688","653","653","653","4.567567348480225","4.567567348480225","4.567567348480225"
"2678784","654","654","654","4.567567348480225","4.567567348480225","4.567567348480225"
"2682880","655","655","655","4.567567348480225","4.567567348480225","4.567567348480225"
"2686976","656","656","656","4.567567348480225","4.567567348480225","4.567567348480225"
"2691072","657","657","657","4.567567348480225","4.567567348480225","4.567567348480225"
"2695168","658","658","658","4.567567348480225","4.567567348480225","4.567567348480225"
"2699264","659","659","659","4.567567348480225","4.567567348480225","4.567567348480225"
"2703360","660","660","660","4.567567348480225","4.567567348480225","4.567567348480225"
"2707456","661","661","661","4.567567348480225","4.567567348480225","4.567567348480225"
"2711552","662","662","662","4.567567348480225","4.567567348480225","4.567567348480225"
"2715648","663","663","663","4.567567348480225","4.567567348480225","4.567567348480225"
"2719744","664","664","664","4.567567348480225","4.567567348480225","4.567567348480225"
"2723840","665","665","665","4.567567348480225","4.567567348480225","4.567567348480225"
"2727936","666","666","666","4.567567348480225","4.567567348480225","4.567567348480225"
"2732032","667","667","667","4.567567348480225","4.567567348480225","4.567567348480225"
"2736128","668","668","668","4.567567348480225","4.567567348480225","4.567567348480225"
"2740224","669","669","669","4.567567348480225","4.567567348480225","4.567567348480225"
"2744320","670","670","670","4.567567348480225","4.567567348480225","4.567567348480225"
"2748416","671","671","671","4.567567348480225","4.567567348480225","4.567567348480225"
"2752512","672","672","672","4.567567348480225","4.567567348480225","4.567567348480225"
"2756608","673","673","673","4.567567348480225","4.567567348480225","4.567567348480225"
"2760704","674","674","674","4.567567348480225","4.567567348480225","4.567567348480225"
"2764800","675","675","675","4.567567348480225","4.567567348480225","4.567567348480225"
"2768896","676","676","676","4.567567348480225","4.567567348480225","4.567567348480225"
"2772992","677","677","677","4.567567348480225","4.567567348480225","4.567567348480225"
"2777088","678","678","678","4.567567348480225","4.567567348480225","4.567567348480225"
"2781184","679","679","679","4.567567348480225","4.567567348480225","4.567567348480225"
"2785280","680","680","680","4.567567348480225","4.567567348480225","4.567567348480225"
"2789376","681","681","681","4.567567348480225","4.567567348480225","4.567567348480225"
"2793472","682","682","682","4.567567348480225","4.567567348480225","4.567567348480225"
"2797568","683","683","683","4.567567348480225","4.567567348480225","4.567567348480225"
"2801664","684","684","684","4.567567348480225","4.567567348480225","4.567567348480225"
"2805760","685","685","685","4.567567348480225","4.567567348480225","4.567567348480225"
"2809856","686","686","686","4.567567348480225","4.567567348480225","4.567567348480225"
"2813952","687","687","687","4.567567348480225","4.567567348480225","4.567567348480225"
"2818048","688","688","688","4.567567348480225","4.567567348480225","4.567567348480225"
"2822144","689","689","689","4.567567348480225","4.567567348480225","4.567567348480225"
"2826240","690","690","690","4.567567348480225","4.567567348480225","4.567567348480225"
"2830336","691","691","691","4.567567348480225","4.567567348480225","4.567567348480225"
"2834432","692","692","692","4.567567348480225","4.567567348480225","4.567567348480225"
"2838528","693","693","693","4.567567348480225","4.567567348480225","4.567567348480225"
"2842624","694","694","694","4.567567348480225","4.567567348480225","4.567567348480225"
"2846720","695","695","695","4.567567348480225","4.567567348480225","4.567567348480225"
"2850816","696","696","696","4.567567348480225","4.567567348480225","4.567567348480225"
"2854912","697","697","697","4.567567348480225","4.567567348480225","4.567567348480225"
"2859008","698","698","698","4.567567348480225","4.567567348480225","4.567567348480225"
"2863104","699","699","699","4.567567348480225","4.567567348480225","4.567567348480225"
"2867200","700","700","700","4.567567348480225","4.567567348480225","4.567567348480225"
"2871296","701","701","701","4.567567348480225","4.567567348480225","4.567567348480225"
"2875392","702","702","702","4.567567348480225","4.567567348480225","4.567567348480225"
"2879488","703","703","703","4.567567348480225","4.567567348480225","4.567567348480225"
"2883584","704","704","704","4.567567348480225","4.567567348480225","4.567567348480225"
"2887680","705","705","705","4.567567348480225","4.567567348480225","4.567567348480225"
"2891776","706","706","706","4.567567348480225","4.567567348480225","4.567567348480225"
"2895872","707","707","707","4.567567348480225","4.567567348480225","4.567567348480225"
"2899968","708","708","708","4.567567348480225","4.567567348480225","4.567567348480225"
"2904064","709","709","709","4.567567348480225","4.567567348480225","4.567567348480225"
"2908160","710","710","710","4.567567348480225","4.567567348480225","4.567567348480225"
"2912256","711","711","711","4.567567348480225","4.567567348480225","4.567567348480225"
"2916352","712","712","712","4.567567348480225","4.567567348480225","4.567567348480225"
"2920448","713","713","713","4.567567348480225","4.567567348480225","4.567567348480225"
"2924544","714","714","714","4.567567348480225","4.567567348480225","4.567567348480225"
"2928640","715","715","715","4.567567348480225","4.567567348480225","4.567567348480225"
"2932736","716","716","716","4.567567348480225","4.567567348480225","4.567567348480225"
"2936832","717","717","717","4.567567348480225","4.567567348480225","4.567567348480225"
"2940928","718","718","718","4.567567348480225","4.567567348480225","4.567567348480225"
"2945024","719","719","719","4.567567348480225","4.567567348480225","4.567567348480225"
"2949120","720","720","720","4.567567348480225","4.567567348480225","4.567567348480225"
"2953216","721","721","721","4.567567348480225","4.567567348480225","4.567567348480225"
"2957312","722","722","722","4.567567348480225","4.567567348480225","4.567567348480225"
"2961408","723","723","723","4.567567348480225","4.567567348480225","4.567567348480225"
"2965504","724","724","724","4.567567348480225","4.567567348480225","4.567567348480225"
"2969600","725","725","725","4.567567348480225","4.567567348480225","4.567567348480225"
"2973696","726","726","726","4.567567348480225","4.567567348480225","4.567567348480225"
"2977792","727","727","727","4.567567348480225","4.567567348480225","4.567567348480225"
"2981888","728","728","728","4.567567348480225","4.567567348480225","4.567567348480225"
"2985984","729","729","729","4.567567348480225","4.567567348480225","4.567567348480225"
"2990080","730","730","730","4.567567348480225","4.567567348480225","4.567567348480225"
"2994176","731","731","731","4.567567348480225","4.567567348480225","4.567567348480225"
"2998272","732","732","732","37.79999923706055","37.79999923706055","37.79999923706055"
"3002368","733","733","733","37.79999923706055","37.79999923706055","37.79999923706055"
"3006464","734","734","734","37.79999923706055","37.79999923706055","37.79999923706055"
"3010560","735","735","735","37.79999923706055","37.79999923706055","37.79999923706055"
"3014656","736","736","736","37.79999923706055","37.79999923706055","37.79999923706055"
"3018752","737","737","737","37.79999923706055","37.79999923706055","37.79999923706055"
"3022848","738","738","738","37.79999923706055","37.79999923706055","37.79999923706055"
"3026944","739","739","739","37.79999923706055","37.79999923706055","37.79999923706055"
"3031040","740","740","740","37.79999923706055","37.79999923706055","37.79999923706055"
"3035136","741","741","741","37.79999923706055","37.79999923706055","37.79999923706055"
"3039232","742","742","742","37.79999923706055","37.79999923706055","37.79999923706055"
"3043328","743","743","743","37.79999923706055","37.79999923706055","37.79999923706055"
"3047424","744","744","744","37.79999923706055","37.79999923706055","37.79999923706055"
"3051520","745","745","745","37.79999923706055","37.79999923706055","37.79999923706055"
"3055616","746","746","746","37.79999923706055","37.79999923706055","37.79999923706055"
"3059712","747","747","747","37.79999923706055","37.79999923706055","37.79999923706055"
"3063808","748","748","748","37.79999923706055","37.79999923706055","37.79999923706055"
"3067904","749","749","749","37.79999923706055","37.79999923706055","37.79999923706055"
"3072000","750","750","750","37.79999923706055","37.79999923706055","37.79999923706055"
"3076096","751","751","751","37.79999923706055","37.79999923706055","37.79999923706055"
"3080192","752","752","752","37.79999923706055","37.79999923706055","37.79999923706055"
"3084288","753","753","753","37.79999923706055","37.79999923706055","37.79999923706055"
"3088384","754","754","754","37.79999923706055","37.79999923706055","37.79999923706055"
"3092480","755","755","755","37.79999923706055","37.79999923706055","37.79999923706055"
"3096576","756","756","756","37.79999923706055","37.79999923706055","37.79999923706055"
"3100672","757","757","757","37.79999923706055","37.79999923706055","37.79999923706055"
"3104768","758","758","758","37.79999923706055","37.79999923706055","37.79999923706055"
"3108864","759","759","759","37.79999923706055","37.79999923706055","37.79999923706055"
"3112960","760","760","760","37.79999923706055","37.79999923706055","37.79999923706055"
"3117056","761","761","761","37.79999923706055","37.79999923706055","37.79999923706055"
"3121152","762","762","762","37.79999923706055","37.79999923706055","37.79999923706055"
"3125248","763","763","763","37.79999923706055","37.79999923706055","37.79999923706055"
"3129344","764","764","764","37.79999923706055","37.79999923706055","37.79999923706055"
"3133440","765","765","765","37.79999923706055","37.79999923706055","37.79999923706055"
"3137536","766","766","766","37.79999923706055","37.79999923706055","37.79999923706055"
"3141632","767","767","767","37.79999923706055","37.79999923706055","37.79999923706055"
"3145728","768","768","768","37.79999923706055","37.79999923706055","37.79999923706055"
"3149824","769","769","769","37.79999923706055","37.79999923706055","37.79999923706055"
"3153920","770","770","770","37.79999923706055","37.79999923706055","37.79999923706055"
"3158016","771","771","771","37.79999923706055","37.79999923706055","37.79999923706055"
"3162112","772","772","772","37.79999923706055","37.79999923706055","37.79999923706055"
"3166208","773","773","773","37.79999923706055","37.79999923706055","37.79999923706055"
"3170304","774","774","774","37.79999923706055","37.79999923706055","37.79999923706055"
"3174400","775","775","775","37.79999923706055","37.79999923706055","37.79999923706055"
"3178496","776","776","776","37.79999923706055","37.79999923706055","37.79999923706055"
"3182592","777","777","777","37.79999923706055","37.79999923706055","37.79999923706055"
"3186688","778","778","778","37.79999923706055","37.79999923706055","37.79999923706055"
"3190784","779","779","779","37.79999923706055","37.79999923706055","37.79999923706055"
"3194880","780","780","780","37.79999923706055","37.79999923706055","37.79999923706055"
"3198976","781","781","781","37.79999923706055","37.79999923706055","37.79999923706055"
"3203072","782","782","782","37.79999923706055","37.79999923706055","37.79999923706055"
"3207168","783","783","783","37.79999923706055","37.79999923706055","37.79999923706055"
"3211264","784","784","784","37.79999923706055","37.79999923706055","37.79999923706055"
"3215360","785","785","785","37.79999923706055","37.79999923706055","37.79999923706055"
"3219456","786","786","786","37.79999923706055","37.79999923706055","37.79999923706055"
"3223552","787","787","787","37.79999923706055","37.79999923706055","37.79999923706055"
"3227648","788","788","788","37.79999923706055","37.79999923706055","37.79999923706055"
"3231744","789","789","789","37.79999923706055","37.79999923706055","37.79999923706055"
"3235840","790","790","790","37.79999923706055","37.79999923706055","37.79999923706055"
"3239936","791","791","791","37.79999923706055","37.79999923706055","37.79999923706055"
"3244032","792","792","792","37.79999923706055","37.79999923706055","37.79999923706055"
"3248128","793","793","793","37.79999923706055","37.79999923706055","37.79999923706055"
"3252224","794","794","794","37.79999923706055","37.79999923706055","37.79999923706055"
"3256320","795","795","795","37.79999923706055","37.79999923706055","37.79999923706055"
"3260416","796","796","796","37.79999923706055","37.79999923706055","37.79999923706055"
"3264512","797","797","797","37.79999923706055","37.79999923706055","37.79999923706055"
"3268608","798","798","798","37.79999923706055","37.79999923706055","37.79999923706055"
"3272704","799","799","799","37.79999923706055","37.79999923706055","37.79999923706055"
"3276800","800","800","800","37.79999923706055","37.79999923706055","37.79999923706055"
"3280896","801","801","801","37.79999923706055","37.79999923706055","37.79999923706055"
"3284992","802","802","802","37.79999923706055","37.79999923706055","37.79999923706055"
"3289088","803","803","803","37.79999923706055","37.79999923706055","37.79999923706055"
"3293184","804","804","804","37.79999923706055","37.79999923706055","37.79999923706055"
"3297280","805","805","805","37.79999923706055","37.79999923706055","37.79999923706055"
"3301376","806","806","806","37.79999923706055","37.79999923706055","37.79999923706055"
"3305472","807","807","807","37.79999923706055","37.79999923706055","37.79999923706055"
"3309568","808","808","808","37.79999923706055","37.79999923706055","37.79999923706055"
"3313664","809","809","809","37.79999923706055","37.79999923706055","37.79999923706055"
"3317760","810","810","810","37.79999923706055","37.79999923706055","37.79999923706055"
"3321856","811","811","811","37.79999923706055","37.79999923706055","37.79999923706055"
"3325952","812","812","812","37.79999923706055","37.79999923706055","37.79999923706055"
"3330048","813","813","813","37.79999923706055","37.79999923706055","37.79999923706055"
"3334144","814","814","814","37.79999923706055","37.79999923706055","37.79999923706055"
"3338240","815","815","815","37.79999923706055","37.79999923706055","37.79999923706055"
"3342336","816","816","816","37.79999923706055","37.79999923706055","37.79999923706055"
"3346432","817","817","817","37.79999923706055","37.79999923706055","37.79999923706055"
"3350528","818","818","818","37.79999923706055","37.79999923706055","37.79999923706055"
"3354624","819","819","819","37.79999923706055","37.79999923706055","37.79999923706055"
"3358720","820","820","820","37.79999923706055","37.79999923706055","37.79999923706055"
"3362816","821","821","821","37.79999923706055","37.79999923706055","37.79999923706055"
"3366912","822","822","822","37.79999923706055","37.79999923706055","37.79999923706055"
"3371008","823","823","823","37.79999923706055","37.79999923706055","37.79999923706055"
"3375104","824","824","824","37.79999923706055","37.79999923706055","37.79999923706055"
"3379200","825","825","825","37.79999923706055","37.79999923706055","37.79999923706055"
"3383296","826","826","826","37.79999923706055","37.79999923706055","37.79999923706055"
"3387392","827","827","827","37.79999923706055","37.79999923706055","37.79999923706055"
"3391488","828","828","828","37.79999923706055","37.79999923706055","37.79999923706055"
"3395584","829","829","829","37.79999923706055","37.79999923706055","37.79999923706055"
"3399680","830","830","830","37.79999923706055","37.79999923706055","37.79999923706055"
"3403776","831","831","831","37.79999923706055","37.79999923706055","37.79999923706055"
"3407872","832","832","832","37.79999923706055","37.79999923706055","37.79999923706055"
"3411968","833","833","833","37.79999923706055","37.79999923706055","37.79999923706055"
"3416064","834","834","834","37.79999923706055","37.79999923706055","37.79999923706055"
"3420160","835","835","835","37.79999923706055","37.79999923706055","37.79999923706055"
"3424256","836","836","836","37.79999923706055","37.79999923706055","37.79999923706055"
"3428352","837","837","837","37.79999923706055","37.79999923706055","37.79999923706055"
"3432448","838","838","838","37.79999923706055","37.79999923706055","37.79999923706055"
"3436544","839","839","839","37.79999923706055","37.79999923706055","37.79999923706055"
"3440640","840","840","840","37.79999923706055","37.79999923706055","37.79999923706055"
"3444736","841","841","841","37.79999923706055","37.79999923706055","37.79999923706055"
"3448832","842","842","842","37.79999923706055","37.79999923706055","37.79999923706055"
"3452928","843","843","843","37.79999923706055","37.79999923706055","37.79999923706055"
"3457024","844","844","844","37.79999923706055","37.79999923706055","37.79999923706055"
"3461120","845","845","845","37.79999923706055","37.79999923706055","37.79999923706055"
"3465216","846","846","846","37.79999923706055","37.79999923706055","37.79999923706055"
"3469312","847","847","847","37.79999923706055","37.79999923706055","37.79999923706055"
"3473408","848","848","848","37.79999923706055","37.79999923706055","37.79999923706055"
"3477504","849","849","849","37.79999923706055","37.79999923706055","37.79999923706055"
"3481600","850","850","850","37.79999923706055","37.79999923706055","37.79999923706055"
"3485696","851","851","851","37.79999923706055","37.79999923706055","37.79999923706055"
"3489792","852","852","852","37.79999923706055","37.79999923706055","37.79999923706055"
"3493888","853","853","853","37.79999923706055","37.79999923706055","37.79999923706055"
"3497984","854","854","854","37.79999923706055","37.79999923706055","37.79999923706055"
"3502080","855","855","855","37.79999923706055","37.79999923706055","37.79999923706055"
"3506176","856","856","856","37.79999923706055","37.79999923706055","37.79999923706055"
"3510272","857","857","857","37.79999923706055","37.79999923706055","37.79999923706055"
"3514368","858","858","858","37.79999923706055","37.79999923706055","37.79999923706055"
"3518464","859","859","859","37.79999923706055","37.79999923706055","37.79999923706055"
"3522560","860","860","860","37.79999923706055","37.79999923706055","37.79999923706055"
"3526656","861","861","861","37.79999923706055","37.79999923706055","37.79999923706055"
"3530752","862","862","862","37.79999923706055","37.79999923706055","37.79999923706055"
"3534848","863","863","863","37.79999923706055","37.79999923706055","37.79999923706055"
"3538944","864","864","864","37.79999923706055","37.79999923706055","37.79999923706055"
"3543040","865","865","865","37.79999923706055","37.79999923706055","37.79999923706055"
"3547136","866","866","866","37.79999923706055","37.79999923706055","37.79999923706055"
"3551232","867","867","867","37.79999923706055","37.79999923706055","37.79999923706055"
"3555328","868","868","868","37.79999923706055","37.79999923706055","37.79999923706055"
"3559424","869","869","869","37.79999923706055","37.79999923706055","37.79999923706055"
"3563520","870","870","870","37.79999923706055","37.79999923706055","37.79999923706055"
"3567616","871","871","871","37.79999923706055","37.79999923706055","37.79999923706055"
"3571712","872","872","872","37.79999923706055","37.79999923706055","37.79999923706055"
"3575808","873","873","873","37.79999923706055","37.79999923706055","37.79999923706055"
"3579904","874","874","874","37.79999923706055","37.79999923706055","37.79999923706055"
"3584000","875","875","875","37.79999923706055","37.79999923706055","37.79999923706055"
"3588096","876","876","876","37.79999923706055","37.79999923706055","37.79999923706055"
"3592192","877","877","877","37.79999923706055","37.79999923706055","37.79999923706055"
"3596288","878","878","878","37.79999923706055","37.79999923706055","37.79999923706055"
"3600384","879","879","879","37.79999923706055","37.79999923706055","37.79999923706055"
"3604480","880","880","880","37.79999923706055","37.79999923706055","37.79999923706055"
"3608576","881","881","881","37.79999923706055","37.79999923706055","37.79999923706055"
"3612672","882","882","882","37.79999923706055","37.79999923706055","37.79999923706055"
"3616768","883","883","883","37.79999923706055","37.79999923706055","37.79999923706055"
"3620864","884","884","884","37.79999923706055","37.79999923706055","37.79999923706055"
"3624960","885","885","885","37.79999923706055","37.79999923706055","37.79999923706055"
"3629056","886","886","886","37.79999923706055","37.79999923706055","37.79999923706055"
"3633152","887","887","887","37.79999923706055","37.79999923706055","37.79999923706055"
"3637248","888","888","888","37.79999923706055","37.79999923706055","37.79999923706055"
"3641344","889","889","889","37.79999923706055","37.79999923706055","37.79999923706055"
"3645440","890","890","890","37.79999923706055","37.79999923706055","37.79999923706055"
"3649536","891","891","891","37.79999923706055","37.79999923706055","37.79999923706055"
"3653632","892","892","892","37.79999923706055","37.79999923706055","37.79999923706055"
"3657728","893","893","893","37.79999923706055","37.79999923706055","37.79999923706055"
"3661824","894","894","894","37.79999923706055","37.79999923706055","37.79999923706055"
"3665920","895","895","895","37.79999923706055","37.79999923706055","37.79999923706055"
"3670016","896","896","896","37.79999923706055","37.79999923706055","37.79999923706055"
"3674112","897","897","897","37.79999923706055","37.79999923706055","37.79999923706055"
"3678208","898","898","898","37.79999923706055","37.79999923706055","37.79999923706055"
"3682304","899","899","899","37.79999923706055","37.79999923706055","37.79999923706055"
"3686400","900","900","900","37.79999923706055","37.79999923706055","37.79999923706055"
"3690496","901","901","901","37.79999923706055","37.79999923706055","37.79999923706055"
"3694592","902","902","902","37.79999923706055","37.79999923706055","37.79999923706055"
"3698688","903","903","903","37.79999923706055","37.79999923706055","37.79999923706055"
"3702784","904","904","904","37.79999923706055","37.79999923706055","37.79999923706055"
"3706880","905","905","905","37.79999923706055","37.79999923706055","37.79999923706055"
"3710976","906","906","906","37.79999923706055","37.79999923706055","37.79999923706055"
"3715072","907","907","907","37.79999923706055","37.79999923706055","37.79999923706055"
"3719168","908","908","908","37.79999923706055","37.79999923706055","37.79999923706055"
"3723264","909","909","909","37.79999923706055","37.79999923706055","37.79999923706055"
"3727360","910","910","910","37.79999923706055","37.79999923706055","37.79999923706055"
"3731456","911","911","911","37.79999923706055","37.79999923706055","37.79999923706055"
"3735552","912","912","912","37.79999923706055","37.79999923706055","37.79999923706055"
"3739648","913","913","913","37.79999923706055","37.79999923706055","37.79999923706055"
"3743744","914","914","914","37.79999923706055","37.79999923706055","37.79999923706055"
"3747840","915","915","915","37.79999923706055","37.79999923706055","37.79999923706055"
"3751936","916","916","916","37.79999923706055","37.79999923706055","37.79999923706055"
"3756032","917","917","917","37.79999923706055","37.79999923706055","37.79999923706055"
"3760128","918","918","918","37.79999923706055","37.79999923706055","37.79999923706055"
"3764224","919","919","919","37.79999923706055","37.79999923706055","37.79999923706055"
"3768320","920","920","920","37.79999923706055","37.79999923706055","37.79999923706055"
"3772416","921","921","921","37.79999923706055","37.79999923706055","37.79999923706055"
"3776512","922","922","922","37.79999923706055","37.79999923706055","37.79999923706055"
"3780608","923","923","923","37.79999923706055","37.79999923706055","37.79999923706055"
"3784704","924","924","924","37.79999923706055","37.79999923706055","37.79999923706055"
"3788800","925","925","925","37.79999923706055","37.79999923706055","37.79999923706055"
"3792896","926","926","926","37.79999923706055","37.79999923706055","37.79999923706055"
"3796992","927","927","927","37.79999923706055","37.79999923706055","37.79999923706055"
"3801088","928","928","928","37.79999923706055","37.79999923706055","37.79999923706055"
"3805184","929","929","929","37.79999923706055","37.79999923706055","37.79999923706055"
"3809280","930","930","930","37.79999923706055","37.79999923706055","37.79999923706055"
"3813376","931","931","931","37.79999923706055","37.79999923706055","37.79999923706055"
"3817472","932","932","932","37.79999923706055","37.79999923706055","37.79999923706055"
"3821568","933","933","933","37.79999923706055","37.79999923706055","37.79999923706055"
"3825664","934","934","934","37.79999923706055","37.79999923706055","37.79999923706055"
"3829760","935","935","935","37.79999923706055","37.79999923706055","37.79999923706055"
"3833856","936","936","936","37.79999923706055","37.79999923706055","37.79999923706055"
"3837952","937","937","937","37.79999923706055","37.79999923706055","37.79999923706055"
"3842048","938","938","938","37.79999923706055","37.79999923706055","37.79999923706055"
"3846144","939","939","939","37.79999923706055","37.79999923706055","37.79999923706055"
"3850240","940","940","940","37.79999923706055","37.79999923706055","37.79999923706055"
"3854336","941","941","941","37.79999923706055","37.79999923706055","37.79999923706055"
"3858432","942","942","942","37.79999923706055","37.79999923706055","37.79999923706055"
"3862528","943","943","943","37.79999923706055","37.79999923706055","37.79999923706055"
"3866624","944","944","944","37.79999923706055","37.79999923706055","37.79999923706055"
"3870720","945","945","945","37.79999923706055","37.79999923706055","37.79999923706055"
"3874816","946","946","946","37.79999923706055","37.79999923706055","37.79999923706055"
"3878912","947","947","947","37.79999923706055","37.79999923706055","37.79999923706055"
"3883008","948","948","948","37.79999923706055","37.79999923706055","37.79999923706055"
"3887104","949","949","949","37.79999923706055","37.79999923706055","37.79999923706055"
"3891200","950","950","950","37.79999923706055","37.79999923706055","37.79999923706055"
"3895296","951","951","951","37.79999923706055","37.79999923706055","37.79999923706055"
"3899392","952","952","952","37.79999923706055","37.79999923706055","37.79999923706055"
"3903488","953","953","953","37.79999923706055","37.79999923706055","37.79999923706055"
"3907584","954","954","954","37.79999923706055","37.79999923706055","37.79999923706055"
"3911680","955","955","955","37.79999923706055","37.79999923706055","37.79999923706055"
"3915776","956","956","956","37.79999923706055","37.79999923706055","37.79999923706055"
"3919872","957","957","957","37.79999923706055","37.79999923706055","37.79999923706055"
"3923968","958","958","958","37.79999923706055","37.79999923706055","37.79999923706055"
"3928064","959","959","959","37.79999923706055","37.79999923706055","37.79999923706055"
"3932160","960","960","960","37.79999923706055","37.79999923706055","37.79999923706055"
"3936256","961","961","961","37.79999923706055","37.79999923706055","37.79999923706055"
"3940352","962","962","962","37.79999923706055","37.79999923706055","37.79999923706055"
"3944448","963","963","963","37.79999923706055","37.79999923706055","37.79999923706055"
"3948544","964","964","964","37.79999923706055","37.79999923706055","37.79999923706055"
"3952640","965","965","965","37.79999923706055","37.79999923706055","37.79999923706055"
"3956736","966","966","966","37.79999923706055","37.79999923706055","37.79999923706055"
"3960832","967","967","967","37.79999923706055","37.79999923706055","37.79999923706055"
"3964928","968","968","968","37.79999923706055","37.79999923706055","37.79999923706055"
"3969024","969","969","969","37.79999923706055","37.79999923706055","37.79999923706055"
"3973120","970","970","970","37.79999923706055","37.79999923706055","37.79999923706055"
"3977216","971","971","971","37.79999923706055","37.79999923706055","37.79999923706055"
"3981312","972","972","972","37.79999923706055","37.79999923706055","37.79999923706055"
"3985408","973","973","973","37.79999923706055","37.79999923706055","37.79999923706055"
"3989504","974","974","974","37.79999923706055","37.79999923706055","37.79999923706055"
"3993600","975","975","975","37.79999923706055","37.79999923706055","37.79999923706055"
"3997696","976","976","976","50.20000076293945","50.20000076293945","50.20000076293945"
"4001792","977","977","977","50.20000076293945","50.20000076293945","50.20000076293945"
"4005888","978","978","978","50.20000076293945","50.20000076293945","50.20000076293945"
"4009984","979","979","979","50.20000076293945","50.20000076293945","50.20000076293945"
"4014080","980","980","980","50.20000076293945","50.20000076293945","50.20000076293945"
"4018176","981","981","981","50.20000076293945","50.20000076293945","50.20000076293945"
"4022272","982","982","982","50.20000076293945","50.20000076293945","50.20000076293945"
"4026368","983","983","983","50.20000076293945","50.20000076293945","50.20000076293945"
"4030464","984","984","984","50.20000076293945","50.20000076293945","50.20000076293945"
"4034560","985","985","985","50.20000076293945","50.20000076293945","50.20000076293945"
"4038656","986","986","986","50.20000076293945","50.20000076293945","50.20000076293945"
"4042752","987","987","987","50.20000076293945","50.20000076293945","50.20000076293945"
"4046848","988","988","988","50.20000076293945","50.20000076293945","50.20000076293945"
"4050944","989","989","989","50.20000076293945","50.20000076293945","50.20000076293945"
"4055040","990","990","990","50.20000076293945","50.20000076293945","50.20000076293945"
"4059136","991","991","991","50.20000076293945","50.20000076293945","50.20000076293945"
"4063232","992","992","992","50.20000076293945","50.20000076293945","50.20000076293945"
"4067328","993","993","993","50.20000076293945","50.20000076293945","50.20000076293945"
"4071424","994","994","994","50.20000076293945","50.20000076293945","50.20000076293945"
"4075520","995","995","995","50.20000076293945","50.20000076293945","50.20000076293945"
"4079616","996","996","996","50.20000076293945","50.20000076293945","50.20000076293945"
"4083712","997","997","997","50.20000076293945","50.20000076293945","50.20000076293945"
"4087808","998","998","998","50.20000076293945","50.20000076293945","50.20000076293945"
"4091904","999","999","999","50.20000076293945","50.20000076293945","50.20000076293945"
"4096000","1000","1000","1000","50.20000076293945","50.20000076293945","50.20000076293945"
"4100096","1001","1001","1001","50.20000076293945","50.20000076293945","50.20000076293945"
"4104192","1002","1002","1002","50.20000076293945","50.20000076293945","50.20000076293945"
"4108288","1003","1003","1003","50.20000076293945","50.20000076293945","50.20000076293945"
"4112384","1004","1004","1004","50.20000076293945","50.20000076293945","50.20000076293945"
"4116480","1005","1005","1005","50.20000076293945","50.20000076293945","50.20000076293945"
"4120576","1006","1006","1006","50.20000076293945","50.20000076293945","50.20000076293945"
"4124672","1007","1007","1007","50.20000076293945","50.20000076293945","50.20000076293945"
"4128768","1008","1008","1008","50.20000076293945","50.20000076293945","50.20000076293945"
"4132864","1009","1009","1009","50.20000076293945","50.20000076293945","50.20000076293945"
"4136960","1010","1010","1010","50.20000076293945","50.20000076293945","50.20000076293945"
"4141056","1011","1011","1011","50.20000076293945","50.20000076293945","50.20000076293945"
"4145152","1012","1012","1012","50.20000076293945","50.20000076293945","50.20000076293945"
"4149248","1013","1013","1013","50.20000076293945","50.20000076293945","50.20000076293945"
"4153344","1014","1014","1014","50.20000076293945","50.20000076293945","50.20000076293945"
"4157440","1015","1015","1015","50.20000076293945","50.20000076293945","50.20000076293945"
"4161536","1016","1016","1016","50.20000076293945","50.20000076293945","50.20000076293945"
"4165632","1017","1017","1017","50.20000076293945","50.20000076293945","50.20000076293945"
"4169728","1018","1018","1018","50.20000076293945","50.20000076293945","50.20000076293945"
"4173824","1019","1019","1019","50.20000076293945","50.20000076293945","50.20000076293945"
"4177920","1020","1020","1020","50.20000076293945","50.20000076293945","50.20000076293945"
"4182016","1021","1021","1021","50.20000076293945","50.20000076293945","50.20000076293945"
"4186112","1022","1022","1022","50.20000076293945","50.20000076293945","50.20000076293945"
"4190208","1023","1023","1023","50.20000076293945","50.20000076293945","50.20000076293945"
"4194304","1024","1024","1024","50.20000076293945","50.20000076293945","50.20000076293945"
"4198400","1025","1025","1025","50.20000076293945","50.20000076293945","50.20000076293945"
"4202496","1026","1026","1026","50.20000076293945","50.20000076293945","50.20000076293945"
"4206592","1027","1027","1027","50.20000076293945","50.20000076293945","50.20000076293945"
"4210688","1028","1028","1028","50.20000076293945","50.20000076293945","50.20000076293945"
