"env_step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"360448","88","88","88","0.679443359375","0.679443359375","0.679443359375"
"364544","89","89","89","0.625244140625","0.625244140625","0.625244140625"
"368640","90","90","90","0.526611328125","0.526611328125","0.526611328125"
"372736","91","91","91","0.596923828125","0.596923828125","0.596923828125"
"376832","92","92","92","0.494873046875","0.494873046875","0.494873046875"
"380928","93","93","93","0.522216796875","0.522216796875","0.522216796875"
"385024","94","94","94","0.518798828125","0.518798828125","0.518798828125"
"389120","95","95","95","0.592529296875","0.592529296875","0.592529296875"
"393216","96","96","96","0.5634765625","0.5634765625","0.5634765625"
"397312","97","97","97","0.571533203125","0.571533203125","0.571533203125"
"401408","98","98","98","0.58544921875","0.58544921875","0.58544921875"
"405504","99","99","99","0.6376953125","0.6376953125","0.6376953125"
"409600","100","100","100","0.587646484375","0.587646484375","0.587646484375"
"413696","101","101","101","0.479248046875","0.479248046875","0.479248046875"
"417792","102","102","102","0.4423828125","0.4423828125","0.4423828125"
"421888","103","103","103","0.554931640625","0.554931640625","0.554931640625"
"425984","104","104","104","0.4970703125","0.4970703125","0.4970703125"
"430080","105","105","105","0.549560546875","0.549560546875","0.549560546875"
"434176","106","106","106","0.521484375","0.521484375","0.521484375"
"438272","107","107","107","0.463134765625","0.463134765625","0.463134765625"
"442368","108","108","108","0.540771484375","0.540771484375","0.540771484375"
"446464","109","109","109","0.52734375","0.52734375","0.52734375"
"450560","110","110","110","0.518310546875","0.518310546875","0.518310546875"
"454656","111","111","111","0.52197265625","0.52197265625","0.52197265625"
"458752","112","112","112","0.50732421875","0.50732421875","0.50732421875"
"462848","113","113","113","0.528076171875","0.528076171875","0.528076171875"
"466944","114","114","114","0.53125","0.53125","0.53125"
"471040","115","115","115","0.61669921875","0.61669921875","0.61669921875"
"475136","116","116","116","0.61962890625","0.61962890625","0.61962890625"
"479232","117","117","117","0.5986328125","0.5986328125","0.5986328125"
"483328","118","118","118","0.654541015625","0.654541015625","0.654541015625"
"487424","119","119","119","0.59912109375","0.59912109375","0.59912109375"
"491520","120","120","120","0.542236328125","0.542236328125","0.542236328125"
"495616","121","121","121","0.473388671875","0.473388671875","0.473388671875"
"499712","122","122","122","0.41796875","0.41796875","0.41796875"
"503808","123","123","123","0.4287109375","0.4287109375","0.4287109375"
"507904","124","124","124","0.592041015625","0.592041015625","0.592041015625"
"512000","125","125","125","0.67724609375","0.67724609375","0.67724609375"
"516096","126","126","126","0.57666015625","0.57666015625","0.57666015625"
"520192","127","127","127","0.45947265625","0.45947265625","0.45947265625"
"524288","128","128","128","0.40771484375","0.40771484375","0.40771484375"
"528384","129","129","129","0.443603515625","0.443603515625","0.443603515625"
"532480","130","130","130","0.536865234375","0.536865234375","0.536865234375"
"536576","131","131","131","0.589599609375","0.589599609375","0.589599609375"
"540672","132","132","132","0.609375","0.609375","0.609375"
"544768","133","133","133","0.537353515625","0.537353515625","0.537353515625"
"548864","134","134","134","0.566162109375","0.566162109375","0.566162109375"
"552960","135","135","135","0.64111328125","0.64111328125","0.64111328125"
"557056","136","136","136","0.52734375","0.52734375","0.52734375"
"561152","137","137","137","0.533447265625","0.533447265625","0.533447265625"
"565248","138","138","138","0.6064453125","0.6064453125","0.6064453125"
"569344","139","139","139","0.551513671875","0.551513671875","0.551513671875"
"573440","140","140","140","0.593505859375","0.593505859375","0.593505859375"
"577536","141","141","141","0.598388671875","0.598388671875","0.598388671875"
"581632","142","142","142","0.571533203125","0.571533203125","0.571533203125"
"585728","143","143","143","0.539306640625","0.539306640625","0.539306640625"
"589824","144","144","144","0.54296875","0.54296875","0.54296875"
"593920","145","145","145","0.61962890625","0.61962890625","0.61962890625"
"598016","146","146","146","0.644775390625","0.644775390625","0.644775390625"
"602112","147","147","147","0.548583984375","0.548583984375","0.548583984375"
"606208","148","148","148","0.5361328125","0.5361328125","0.5361328125"
"610304","149","149","149","0.51171875","0.51171875","0.51171875"
"614400","150","150","150","0.521728515625","0.521728515625","0.521728515625"
"618496","151","151","151","0.506591796875","0.506591796875","0.506591796875"
"622592","152","152","152","0.5400390625","0.5400390625","0.5400390625"
"626688","153","153","153","0.564697265625","0.564697265625","0.564697265625"
"630784","154","154","154","0.6806640625","0.6806640625","0.6806640625"
"634880","155","155","155","0.65869140625","0.65869140625","0.65869140625"
"638976","156","156","156","0.5859375","0.5859375","0.5859375"
"643072","157","157","157","0.540771484375","0.540771484375","0.540771484375"
"647168","158","158","158","0.6376953125","0.6376953125","0.6376953125"
"651264","159","159","159","0.618896484375","0.618896484375","0.618896484375"
"655360","160","160","160","0.55224609375","0.55224609375","0.55224609375"
"659456","161","161","161","0.53857421875","0.53857421875","0.53857421875"
"663552","162","162","162","0.55078125","0.55078125","0.55078125"
"667648","163","163","163","0.470947265625","0.470947265625","0.470947265625"
"671744","164","164","164","0.49169921875","0.49169921875","0.49169921875"
"675840","165","165","165","0.530517578125","0.530517578125","0.530517578125"
"679936","166","166","166","0.6162109375","0.6162109375","0.6162109375"
"684032","167","167","167","0.646484375","0.646484375","0.646484375"
"688128","168","168","168","0.634765625","0.634765625","0.634765625"
"692224","169","169","169","0.671142578125","0.671142578125","0.671142578125"
"696320","170","170","170","0.620361328125","0.620361328125","0.620361328125"
"700416","171","171","171","0.59716796875","0.59716796875","0.59716796875"
"704512","172","172","172","0.712890625","0.712890625","0.712890625"
"708608","173","173","173","0.638671875","0.638671875","0.638671875"
"712704","174","174","174","0.637451171875","0.637451171875","0.637451171875"
"716800","175","175","175","0.645751953125","0.645751953125","0.645751953125"
"720896","176","176","176","0.649169921875","0.649169921875","0.649169921875"
"724992","177","177","177","0.607177734375","0.607177734375","0.607177734375"
"729088","178","178","178","0.527099609375","0.527099609375","0.527099609375"
"733184","179","179","179","0.595458984375","0.595458984375","0.595458984375"
"737280","180","180","180","0.48046875","0.48046875","0.48046875"
"741376","181","181","181","0.4853515625","0.4853515625","0.4853515625"
"745472","182","182","182","0.55517578125","0.55517578125","0.55517578125"
"749568","183","183","183","0.475341796875","0.475341796875","0.475341796875"
"753664","184","184","184","0.54443359375","0.54443359375","0.54443359375"
"757760","185","185","185","0.589599609375","0.589599609375","0.589599609375"
"761856","186","186","186","0.615234375","0.615234375","0.615234375"
"765952","187","187","187","0.581787109375","0.581787109375","0.581787109375"
"770048","188","188","188","0.592041015625","0.592041015625","0.592041015625"
"774144","189","189","189","0.591796875","0.591796875","0.591796875"
"778240","190","190","190","0.595703125","0.595703125","0.595703125"
"782336","191","191","191","0.51611328125","0.51611328125","0.51611328125"
"786432","192","192","192","0.49951171875","0.49951171875","0.49951171875"
"790528","193","193","193","0.58544921875","0.58544921875","0.58544921875"
"794624","194","194","194","0.660888671875","0.660888671875","0.660888671875"
"798720","195","195","195","0.6708984375","0.6708984375","0.6708984375"
"802816","196","196","196","0.586181640625","0.586181640625","0.586181640625"
"806912","197","197","197","0.55029296875","0.55029296875","0.55029296875"
"811008","198","198","198","0.60009765625","0.60009765625","0.60009765625"
"815104","199","199","199","0.624267578125","0.624267578125","0.624267578125"
"819200","200","200","200","0.65087890625","0.65087890625","0.65087890625"
"823296","201","201","201","0.5947265625","0.5947265625","0.5947265625"
"827392","202","202","202","0.557861328125","0.557861328125","0.557861328125"
"831488","203","203","203","0.495849609375","0.495849609375","0.495849609375"
"835584","204","204","204","0.487060546875","0.487060546875","0.487060546875"
"839680","205","205","205","0.51708984375","0.51708984375","0.51708984375"
"843776","206","206","206","0.50537109375","0.50537109375","0.50537109375"
"847872","207","207","207","0.55126953125","0.55126953125","0.55126953125"
"851968","208","208","208","0.621337890625","0.621337890625","0.621337890625"
"856064","209","209","209","0.577880859375","0.577880859375","0.577880859375"
"860160","210","210","210","0.656005859375","0.656005859375","0.656005859375"
"864256","211","211","211","0.728515625","0.728515625","0.728515625"
"868352","212","212","212","0.6259765625","0.6259765625","0.6259765625"
"872448","213","213","213","0.6640625","0.6640625","0.6640625"
"876544","214","214","214","0.64990234375","0.64990234375","0.64990234375"
"880640","215","215","215","0.6767578125","0.6767578125","0.6767578125"
"884736","216","216","216","0.6357421875","0.6357421875","0.6357421875"
"888832","217","217","217","0.618408203125","0.618408203125","0.618408203125"
"892928","218","218","218","0.67041015625","0.67041015625","0.67041015625"
"897024","219","219","219","0.635498046875","0.635498046875","0.635498046875"
"901120","220","220","220","0.591552734375","0.591552734375","0.591552734375"
"905216","221","221","221","0.529052734375","0.529052734375","0.529052734375"
"909312","222","222","222","0.63427734375","0.63427734375","0.63427734375"
"913408","223","223","223","0.74853515625","0.74853515625","0.74853515625"
"917504","224","224","224","0.65087890625","0.65087890625","0.65087890625"
"921600","225","225","225","0.716552734375","0.716552734375","0.716552734375"
"925696","226","226","226","0.72119140625","0.72119140625","0.72119140625"
"929792","227","227","227","0.799560546875","0.799560546875","0.799560546875"
"933888","228","228","228","0.745849609375","0.745849609375","0.745849609375"
"937984","229","229","229","0.731201171875","0.731201171875","0.731201171875"
"942080","230","230","230","0.7080078125","0.7080078125","0.7080078125"
"946176","231","231","231","0.71533203125","0.71533203125","0.71533203125"
"950272","232","232","232","0.74072265625","0.74072265625","0.74072265625"
"954368","233","233","233","0.714599609375","0.714599609375","0.714599609375"
"958464","234","234","234","0.68017578125","0.68017578125","0.68017578125"
"962560","235","235","235","0.685546875","0.685546875","0.685546875"
"966656","236","236","236","0.5458984375","0.5458984375","0.5458984375"
"970752","237","237","237","0.6474609375","0.6474609375","0.6474609375"
"974848","238","238","238","0.775390625","0.775390625","0.775390625"
"978944","239","239","239","0.882080078125","0.882080078125","0.882080078125"
"983040","240","240","240","0.9248046875","0.9248046875","0.9248046875"
"987136","241","241","241","0.718017578125","0.718017578125","0.718017578125"
"991232","242","242","242","0.62890625","0.62890625","0.62890625"
"995328","243","243","243","0.57275390625","0.57275390625","0.57275390625"
"999424","244","244","244","0.572265625","0.572265625","0.572265625"
"1003520","245","245","245","0.624755859375","0.624755859375","0.624755859375"
"1007616","246","246","246","0.641357421875","0.641357421875","0.641357421875"
"1011712","247","247","247","0.648193359375","0.648193359375","0.648193359375"
"1015808","248","248","248","0.772216796875","0.772216796875","0.772216796875"
"1019904","249","249","249","0.775146484375","0.775146484375","0.775146484375"
"1024000","250","250","250","0.75634765625","0.75634765625","0.75634765625"
"1028096","251","251","251","0.783447265625","0.783447265625","0.783447265625"
"1032192","252","252","252","0.80615234375","0.80615234375","0.80615234375"
"1036288","253","253","253","0.693115234375","0.693115234375","0.693115234375"
"1040384","254","254","254","0.6748046875","0.6748046875","0.6748046875"
"1044480","255","255","255","0.6533203125","0.6533203125","0.6533203125"
"1048576","256","256","256","0.705078125","0.705078125","0.705078125"
"1052672","257","257","257","0.7490234375","0.7490234375","0.7490234375"
"1056768","258","258","258","0.70263671875","0.70263671875","0.70263671875"
"1060864","259","259","259","0.75","0.75","0.75"
"1064960","260","260","260","0.595703125","0.595703125","0.595703125"
"1069056","261","261","261","0.5966796875","0.5966796875","0.5966796875"
"1073152","262","262","262","0.71240234375","0.71240234375","0.71240234375"
"1077248","263","263","263","0.74365234375","0.74365234375","0.74365234375"
"1081344","264","264","264","0.813232421875","0.813232421875","0.813232421875"
"1085440","265","265","265","0.836669921875","0.836669921875","0.836669921875"
"1089536","266","266","266","0.756591796875","0.756591796875","0.756591796875"
"1093632","267","267","267","0.849609375","0.849609375","0.849609375"
"1097728","268","268","268","0.806640625","0.806640625","0.806640625"
"1101824","269","269","269","0.728515625","0.728515625","0.728515625"
"1105920","270","270","270","0.715087890625","0.715087890625","0.715087890625"
"1110016","271","271","271","0.68115234375","0.68115234375","0.68115234375"
"1114112","272","272","272","0.716552734375","0.716552734375","0.716552734375"
"1118208","273","273","273","0.752685546875","0.752685546875","0.752685546875"
"1122304","274","274","274","0.71728515625","0.71728515625","0.71728515625"
"1126400","275","275","275","0.66015625","0.66015625","0.66015625"
"1130496","276","276","276","0.63916015625","0.63916015625","0.63916015625"
"1134592","277","277","277","0.707275390625","0.707275390625","0.707275390625"
"1138688","278","278","278","0.788818359375","0.788818359375","0.788818359375"
"1142784","279","279","279","0.7841796875","0.7841796875","0.7841796875"
"1146880","280","280","280","0.729736328125","0.729736328125","0.729736328125"
"1150976","281","281","281","0.685791015625","0.685791015625","0.685791015625"
"1155072","282","282","282","0.602294921875","0.602294921875","0.602294921875"
"1159168","283","283","283","0.59375","0.59375","0.59375"
"1163264","284","284","284","0.807373046875","0.807373046875","0.807373046875"
"1167360","285","285","285","0.846435546875","0.846435546875","0.846435546875"
"1171456","286","286","286","0.875","0.875","0.875"
"1175552","287","287","287","0.79541015625","0.79541015625","0.79541015625"
"1179648","288","288","288","0.74462890625","0.74462890625","0.74462890625"
"1183744","289","289","289","0.809326171875","0.809326171875","0.809326171875"
"1187840","290","290","290","1.087890625","1.087890625","1.087890625"
"1191936","291","291","291","0.9658203125","0.9658203125","0.9658203125"
"1196032","292","292","292","0.906982421875","0.906982421875","0.906982421875"
"1200128","293","293","293","0.815185546875","0.815185546875","0.815185546875"
"1204224","294","294","294","0.717041015625","0.717041015625","0.717041015625"
"1208320","295","295","295","0.69140625","0.69140625","0.69140625"
"1212416","296","296","296","0.78564453125","0.78564453125","0.78564453125"
"1216512","297","297","297","0.93017578125","0.93017578125","0.93017578125"
"1220608","298","298","298","0.94482421875","0.94482421875","0.94482421875"
"1224704","299","299","299","0.874755859375","0.874755859375","0.874755859375"
"1228800","300","300","300","0.880859375","0.880859375","0.880859375"
"1232896","301","301","301","0.919189453125","0.919189453125","0.919189453125"
"1236992","302","302","302","0.88623046875","0.88623046875","0.88623046875"
"1241088","303","303","303","0.912109375","0.912109375","0.912109375"
"1245184","304","304","304","0.86328125","0.86328125","0.86328125"
"1249280","305","305","305","0.93115234375","0.93115234375","0.93115234375"
"1253376","306","306","306","1.073486328125","1.073486328125","1.073486328125"
"1257472","307","307","307","0.828857421875","0.828857421875","0.828857421875"
"1261568","308","308","308","0.701416015625","0.701416015625","0.701416015625"
"1265664","309","309","309","0.644287109375","0.644287109375","0.644287109375"
"1269760","310","310","310","0.7431640625","0.7431640625","0.7431640625"
"1273856","311","311","311","0.85498046875","0.85498046875","0.85498046875"
"1277952","312","312","312","0.850830078125","0.850830078125","0.850830078125"
"1282048","313","313","313","0.784423828125","0.784423828125","0.784423828125"
"1286144","314","314","314","0.784423828125","0.784423828125","0.784423828125"
"1290240","315","315","315","0.692626953125","0.692626953125","0.692626953125"
"1294336","316","316","316","0.732177734375","0.732177734375","0.732177734375"
"1298432","317","317","317","0.795654296875","0.795654296875","0.795654296875"
"1302528","318","318","318","0.873046875","0.873046875","0.873046875"
"1306624","319","319","319","0.767333984375","0.767333984375","0.767333984375"
"1310720","320","320","320","0.774658203125","0.774658203125","0.774658203125"
"1314816","321","321","321","0.93017578125","0.93017578125","0.93017578125"
"1318912","322","322","322","0.974365234375","0.974365234375","0.974365234375"
"1323008","323","323","323","0.8779296875","0.8779296875","0.8779296875"
"1327104","324","324","324","0.73095703125","0.73095703125","0.73095703125"
"1331200","325","325","325","0.61962890625","0.61962890625","0.61962890625"
"1335296","326","326","326","0.649658203125","0.649658203125","0.649658203125"
"1339392","327","327","327","0.742431640625","0.742431640625","0.742431640625"
"1343488","328","328","328","0.7431640625","0.7431640625","0.7431640625"
"1347584","329","329","329","0.85595703125","0.85595703125","0.85595703125"
"1351680","330","330","330","0.887939453125","0.887939453125","0.887939453125"
"1355776","331","331","331","0.911376953125","0.911376953125","0.911376953125"
"1359872","332","332","332","0.919189453125","0.919189453125","0.919189453125"
"1363968","333","333","333","1.02880859375","1.02880859375","1.02880859375"
"1368064","334","334","334","1.148681640625","1.148681640625","1.148681640625"
"1372160","335","335","335","1.15234375","1.15234375","1.15234375"
"1376256","336","336","336","1.0625","1.0625","1.0625"
"1380352","337","337","337","0.9326171875","0.9326171875","0.9326171875"
"1384448","338","338","338","0.90673828125","0.90673828125","0.90673828125"
"1388544","339","339","339","0.781982421875","0.781982421875","0.781982421875"
"1392640","340","340","340","0.910400390625","0.910400390625","0.910400390625"
"1396736","341","341","341","1.04248046875","1.04248046875","1.04248046875"
"1400832","342","342","342","0.95654296875","0.95654296875","0.95654296875"
"1404928","343","343","343","0.78369140625","0.78369140625","0.78369140625"
"1409024","344","344","344","0.9296875","0.9296875","0.9296875"
"1413120","345","345","345","0.996337890625","0.996337890625","0.996337890625"
"1417216","346","346","346","0.86572265625","0.86572265625","0.86572265625"
"1421312","347","347","347","0.8642578125","0.8642578125","0.8642578125"
"1425408","348","348","348","0.84521484375","0.84521484375","0.84521484375"
"1429504","349","349","349","0.956298828125","0.956298828125","0.956298828125"
"1433600","350","350","350","0.971923828125","0.971923828125","0.971923828125"
"1437696","351","351","351","0.99853515625","0.99853515625","0.99853515625"
"1441792","352","352","352","1.0244140625","1.0244140625","1.0244140625"
"1445888","353","353","353","1.1455078125","1.1455078125","1.1455078125"
"1449984","354","354","354","1.1650390625","1.1650390625","1.1650390625"
"1454080","355","355","355","1.159423828125","1.159423828125","1.159423828125"
"1458176","356","356","356","1.109375","1.109375","1.109375"
"1462272","357","357","357","1.122802734375","1.122802734375","1.122802734375"
"1466368","358","358","358","1.05078125","1.05078125","1.05078125"
"1470464","359","359","359","0.96484375","0.96484375","0.96484375"
"1474560","360","360","360","1.00830078125","1.00830078125","1.00830078125"
"1478656","361","361","361","1.05126953125","1.05126953125","1.05126953125"
"1482752","362","362","362","1.074951171875","1.074951171875","1.074951171875"
"1486848","363","363","363","1.079833984375","1.079833984375","1.079833984375"
"1490944","364","364","364","1.08642578125","1.08642578125","1.08642578125"
"1495040","365","365","365","1.076416015625","1.076416015625","1.076416015625"
"1499136","366","366","366","0.994873046875","0.994873046875","0.994873046875"
"1503232","367","367","367","0.934326171875","0.934326171875","0.934326171875"
"1507328","368","368","368","0.822021484375","0.822021484375","0.822021484375"
"1511424","369","369","369","0.83056640625","0.83056640625","0.83056640625"
"1515520","370","370","370","0.817626953125","0.817626953125","0.817626953125"
"1519616","371","371","371","0.794677734375","0.794677734375","0.794677734375"
"1523712","372","372","372","0.8671875","0.8671875","0.8671875"
"1527808","373","373","373","0.97705078125","0.97705078125","0.97705078125"
"1531904","374","374","374","1.005859375","1.005859375","1.005859375"
"1536000","375","375","375","1.14501953125","1.14501953125","1.14501953125"
"1540096","376","376","376","1.279541015625","1.279541015625","1.279541015625"
"1544192","377","377","377","1.290283203125","1.290283203125","1.290283203125"
"1548288","378","378","378","1.38916015625","1.38916015625","1.38916015625"
"1552384","379","379","379","1.40380859375","1.40380859375","1.40380859375"
"1556480","380","380","380","1.226318359375","1.226318359375","1.226318359375"
"1560576","381","381","381","1.18701171875","1.18701171875","1.18701171875"
"1564672","382","382","382","1.321044921875","1.321044921875","1.321044921875"
"1568768","383","383","383","1.31982421875","1.31982421875","1.31982421875"
"1572864","384","384","384","1.3173828125","1.3173828125","1.3173828125"
"1576960","385","385","385","1.336181640625","1.336181640625","1.336181640625"
"1581056","386","386","386","1.215087890625","1.215087890625","1.215087890625"
"1585152","387","387","387","1.103759765625","1.103759765625","1.103759765625"
"1589248","388","388","388","1.0693359375","1.0693359375","1.0693359375"
"1593344","389","389","389","1.109130859375","1.109130859375","1.109130859375"
"1597440","390","390","390","1.375","1.375","1.375"
"1601536","391","391","391","1.481689453125","1.481689453125","1.481689453125"
"1605632","392","392","392","1.382568359375","1.382568359375","1.382568359375"
"1609728","393","393","393","1.403076171875","1.403076171875","1.403076171875"
"1613824","394","394","394","1.455078125","1.455078125","1.455078125"
"1617920","395","395","395","1.377197265625","1.377197265625","1.377197265625"
"1622016","396","396","396","1.17431640625","1.17431640625","1.17431640625"
"1626112","397","397","397","1.110107421875","1.110107421875","1.110107421875"
"1630208","398","398","398","1.1884765625","1.1884765625","1.1884765625"
"1634304","399","399","399","1.23779296875","1.23779296875","1.23779296875"
"1638400","400","400","400","1.244873046875","1.244873046875","1.244873046875"
"1642496","401","401","401","1.42529296875","1.42529296875","1.42529296875"
"1646592","402","402","402","1.53759765625","1.53759765625","1.53759765625"
"1650688","403","403","403","1.664306640625","1.664306640625","1.664306640625"
"1654784","404","404","404","1.697998046875","1.697998046875","1.697998046875"
"1658880","405","405","405","1.615234375","1.615234375","1.615234375"
"1662976","406","406","406","1.6494140625","1.6494140625","1.6494140625"
"1667072","407","407","407","1.635009765625","1.635009765625","1.635009765625"
"1671168","408","408","408","1.5654296875","1.5654296875","1.5654296875"
"1675264","409","409","409","1.578125","1.578125","1.578125"
"1679360","410","410","410","1.49658203125","1.49658203125","1.49658203125"
"1683456","411","411","411","1.38037109375","1.38037109375","1.38037109375"
"1687552","412","412","412","1.416748046875","1.416748046875","1.416748046875"
"1691648","413","413","413","1.273193359375","1.273193359375","1.273193359375"
"1695744","414","414","414","1.10400390625","1.10400390625","1.10400390625"
"1699840","415","415","415","1.131591796875","1.131591796875","1.131591796875"
"1703936","416","416","416","1.40283203125","1.40283203125","1.40283203125"
"1708032","417","417","417","1.4130859375","1.4130859375","1.4130859375"
"1712128","418","418","418","1.317138671875","1.317138671875","1.317138671875"
"1716224","419","419","419","1.2822265625","1.2822265625","1.2822265625"
"1720320","420","420","420","1.25537109375","1.25537109375","1.25537109375"
"1724416","421","421","421","1.26708984375","1.26708984375","1.26708984375"
"1728512","422","422","422","1.396240234375","1.396240234375","1.396240234375"
"1732608","423","423","423","1.6689453125","1.6689453125","1.6689453125"
"1736704","424","424","424","1.662353515625","1.662353515625","1.662353515625"
"1740800","425","425","425","1.615234375","1.615234375","1.615234375"
