"env_step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.159423828125","0.159423828125","0.159423828125"
"16384","4","4","4","0.35693359375","0.35693359375","0.35693359375"
"20480","5","5","5","0.40283203125","0.40283203125","0.40283203125"
"24576","6","6","6","0.5302734375","0.5302734375","0.5302734375"
"28672","7","7","7","0.5078125","0.5078125","0.5078125"
"32768","8","8","8","0.598876953125","0.598876953125","0.598876953125"
"36864","9","9","9","0.5849609375","0.5849609375","0.5849609375"
"40960","10","10","10","0.610595703125","0.610595703125","0.610595703125"
"45056","11","11","11","0.588623046875","0.588623046875","0.588623046875"
"49152","12","12","12","0.501953125","0.501953125","0.501953125"
"53248","13","13","13","0.43798828125","0.43798828125","0.43798828125"
"57344","14","14","14","0.4130859375","0.4130859375","0.4130859375"
"61440","15","15","15","0.449462890625","0.449462890625","0.449462890625"
"65536","16","16","16","0.4111328125","0.4111328125","0.4111328125"
"69632","17","17","17","0.44189453125","0.44189453125","0.44189453125"
"73728","18","18","18","0.41357421875","0.41357421875","0.41357421875"
"77824","19","19","19","0.46728515625","0.46728515625","0.46728515625"
"81920","20","20","20","0.467529296875","0.467529296875","0.467529296875"
"86016","21","21","21","0.50341796875","0.50341796875","0.50341796875"
"90112","22","22","22","0.49365234375","0.49365234375","0.49365234375"
"94208","23","23","23","0.5244140625","0.5244140625","0.5244140625"
"98304","24","24","24","0.633544921875","0.633544921875","0.633544921875"
"102400","25","25","25","0.617919921875","0.617919921875","0.617919921875"
"106496","26","26","26","0.4580078125","0.4580078125","0.4580078125"
"110592","27","27","27","0.41796875","0.41796875","0.41796875"
"114688","28","28","28","0.41064453125","0.41064453125","0.41064453125"
"118784","29","29","29","0.477783203125","0.477783203125","0.477783203125"
"122880","30","30","30","0.584716796875","0.584716796875","0.584716796875"
"126976","31","31","31","0.618896484375","0.618896484375","0.618896484375"
"131072","32","32","32","0.584716796875","0.584716796875","0.584716796875"
"135168","33","33","33","0.498779296875","0.498779296875","0.498779296875"
"139264","34","34","34","0.59814453125","0.59814453125","0.59814453125"
"143360","35","35","35","0.637939453125","0.637939453125","0.637939453125"
"147456","36","36","36","0.602294921875","0.602294921875","0.602294921875"
"151552","37","37","37","0.642578125","0.642578125","0.642578125"
"155648","38","38","38","0.618408203125","0.618408203125","0.618408203125"
"159744","39","39","39","0.5498046875","0.5498046875","0.5498046875"
"163840","40","40","40","0.51611328125","0.51611328125","0.51611328125"
"167936","41","41","41","0.456298828125","0.456298828125","0.456298828125"
"172032","42","42","42","0.4931640625","0.4931640625","0.4931640625"
"176128","43","43","43","0.485107421875","0.485107421875","0.485107421875"
"180224","44","44","44","0.42724609375","0.42724609375","0.42724609375"
"184320","45","45","45","0.4677734375","0.4677734375","0.4677734375"
"188416","46","46","46","0.53515625","0.53515625","0.53515625"
"192512","47","47","47","0.545654296875","0.545654296875","0.545654296875"
"196608","48","48","48","0.560791015625","0.560791015625","0.560791015625"
"200704","49","49","49","0.506591796875","0.506591796875","0.506591796875"
"204800","50","50","50","0.396484375","0.396484375","0.396484375"
"208896","51","51","51","0.34619140625","0.34619140625","0.34619140625"
"212992","52","52","52","0.470947265625","0.470947265625","0.470947265625"
"217088","53","53","53","0.469970703125","0.469970703125","0.469970703125"
"221184","54","54","54","0.458251953125","0.458251953125","0.458251953125"
"225280","55","55","55","0.451904296875","0.451904296875","0.451904296875"
"229376","56","56","56","0.560791015625","0.560791015625","0.560791015625"
"233472","57","57","57","0.61962890625","0.61962890625","0.61962890625"
"237568","58","58","58","0.659912109375","0.659912109375","0.659912109375"
"241664","59","59","59","0.694091796875","0.694091796875","0.694091796875"
"245760","60","60","60","0.62939453125","0.62939453125","0.62939453125"
"249856","61","61","61","0.519287109375","0.519287109375","0.519287109375"
"253952","62","62","62","0.4814453125","0.4814453125","0.4814453125"
"258048","63","63","63","0.53271484375","0.53271484375","0.53271484375"
"262144","64","64","64","0.56201171875","0.56201171875","0.56201171875"
"266240","65","65","65","0.555419921875","0.555419921875","0.555419921875"
"270336","66","66","66","0.664306640625","0.664306640625","0.664306640625"
"274432","67","67","67","0.732666015625","0.732666015625","0.732666015625"
"278528","68","68","68","0.525146484375","0.525146484375","0.525146484375"
"282624","69","69","69","0.50634765625","0.50634765625","0.50634765625"
"286720","70","70","70","0.5263671875","0.5263671875","0.5263671875"
"290816","71","71","71","0.50048828125","0.50048828125","0.50048828125"
"294912","72","72","72","0.407958984375","0.407958984375","0.407958984375"
"299008","73","73","73","0.337646484375","0.337646484375","0.337646484375"
"303104","74","74","74","0.3076171875","0.3076171875","0.3076171875"
"307200","75","75","75","0.31201171875","0.31201171875","0.31201171875"
"311296","76","76","76","0.4814453125","0.4814453125","0.4814453125"
"315392","77","77","77","0.536376953125","0.536376953125","0.536376953125"
"319488","78","78","78","0.55322265625","0.55322265625","0.55322265625"
"323584","79","79","79","0.509033203125","0.509033203125","0.509033203125"
"327680","80","80","80","0.451416015625","0.451416015625","0.451416015625"
"331776","81","81","81","0.489990234375","0.489990234375","0.489990234375"
"335872","82","82","82","0.53125","0.53125","0.53125"
"339968","83","83","83","0.546142578125","0.546142578125","0.546142578125"
"344064","84","84","84","0.47998046875","0.47998046875","0.47998046875"
"348160","85","85","85","0.542236328125","0.542236328125","0.542236328125"
"352256","86","86","86","0.552490234375","0.552490234375","0.552490234375"
"356352","87","87","87","0.636962890625","0.636962890625","0.636962890625"
