"env_step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"360448","88","88","88","0.5283203125","0.5283203125","0.5283203125"
"364544","89","89","89","0.5400390625","0.5400390625","0.5400390625"
"368640","90","90","90","0.580078125","0.580078125","0.580078125"
"372736","91","91","91","0.55712890625","0.55712890625","0.55712890625"
"376832","92","92","92","0.617431640625","0.617431640625","0.617431640625"
"380928","93","93","93","0.495361328125","0.495361328125","0.495361328125"
"385024","94","94","94","0.465087890625","0.465087890625","0.465087890625"
"389120","95","95","95","0.471435546875","0.471435546875","0.471435546875"
"393216","96","96","96","0.430419921875","0.430419921875","0.430419921875"
"397312","97","97","97","0.37451171875","0.37451171875","0.37451171875"
"401408","98","98","98","0.416259765625","0.416259765625","0.416259765625"
"405504","99","99","99","0.46240234375","0.46240234375","0.46240234375"
"409600","100","100","100","0.49267578125","0.49267578125","0.49267578125"
"413696","101","101","101","0.5048828125","0.5048828125","0.5048828125"
"417792","102","102","102","0.5419921875","0.5419921875","0.5419921875"
"421888","103","103","103","0.628662109375","0.628662109375","0.628662109375"
"425984","104","104","104","0.590576171875","0.590576171875","0.590576171875"
"430080","105","105","105","0.574951171875","0.574951171875","0.574951171875"
"434176","106","106","106","0.623291015625","0.623291015625","0.623291015625"
"438272","107","107","107","0.628173828125","0.628173828125","0.628173828125"
"442368","108","108","108","0.515380859375","0.515380859375","0.515380859375"
"446464","109","109","109","0.55078125","0.55078125","0.55078125"
"450560","110","110","110","0.5634765625","0.5634765625","0.5634765625"
"454656","111","111","111","0.502197265625","0.502197265625","0.502197265625"
"458752","112","112","112","0.490966796875","0.490966796875","0.490966796875"
"462848","113","113","113","0.5224609375","0.5224609375","0.5224609375"
"466944","114","114","114","0.50732421875","0.50732421875","0.50732421875"
"471040","115","115","115","0.56787109375","0.56787109375","0.56787109375"
"475136","116","116","116","0.51171875","0.51171875","0.51171875"
"479232","117","117","117","0.509033203125","0.509033203125","0.509033203125"
"483328","118","118","118","0.48876953125","0.48876953125","0.48876953125"
"487424","119","119","119","0.45166015625","0.45166015625","0.45166015625"
"491520","120","120","120","0.398681640625","0.398681640625","0.398681640625"
"495616","121","121","121","0.406982421875","0.406982421875","0.406982421875"
"499712","122","122","122","0.50341796875","0.50341796875","0.50341796875"
"503808","123","123","123","0.49755859375","0.49755859375","0.49755859375"
"507904","124","124","124","0.449462890625","0.449462890625","0.449462890625"
"512000","125","125","125","0.5341796875","0.5341796875","0.5341796875"
"516096","126","126","126","0.530029296875","0.530029296875","0.530029296875"
"520192","127","127","127","0.570556640625","0.570556640625","0.570556640625"
"524288","128","128","128","0.510498046875","0.510498046875","0.510498046875"
"528384","129","129","129","0.482177734375","0.482177734375","0.482177734375"
"532480","130","130","130","0.4033203125","0.4033203125","0.4033203125"
"536576","131","131","131","0.381591796875","0.381591796875","0.381591796875"
"540672","132","132","132","0.48095703125","0.48095703125","0.48095703125"
"544768","133","133","133","0.51025390625","0.51025390625","0.51025390625"
"548864","134","134","134","0.556884765625","0.556884765625","0.556884765625"
"552960","135","135","135","0.494873046875","0.494873046875","0.494873046875"
"557056","136","136","136","0.530029296875","0.530029296875","0.530029296875"
"561152","137","137","137","0.497314453125","0.497314453125","0.497314453125"
"565248","138","138","138","0.525146484375","0.525146484375","0.525146484375"
"569344","139","139","139","0.529052734375","0.529052734375","0.529052734375"
"573440","140","140","140","0.49072265625","0.49072265625","0.49072265625"
"577536","141","141","141","0.439453125","0.439453125","0.439453125"
"581632","142","142","142","0.4453125","0.4453125","0.4453125"
"585728","143","143","143","0.463623046875","0.463623046875","0.463623046875"
"589824","144","144","144","0.543701171875","0.543701171875","0.543701171875"
"593920","145","145","145","0.598388671875","0.598388671875","0.598388671875"
"598016","146","146","146","0.583740234375","0.583740234375","0.583740234375"
"602112","147","147","147","0.538818359375","0.538818359375","0.538818359375"
"606208","148","148","148","0.5537109375","0.5537109375","0.5537109375"
"610304","149","149","149","0.602783203125","0.602783203125","0.602783203125"
"614400","150","150","150","0.58447265625","0.58447265625","0.58447265625"
"618496","151","151","151","0.59912109375","0.59912109375","0.59912109375"
"622592","152","152","152","0.591796875","0.591796875","0.591796875"
"626688","153","153","153","0.5380859375","0.5380859375","0.5380859375"
"630784","154","154","154","0.525146484375","0.525146484375","0.525146484375"
"634880","155","155","155","0.562744140625","0.562744140625","0.562744140625"
"638976","156","156","156","0.52734375","0.52734375","0.52734375"
"643072","157","157","157","0.518798828125","0.518798828125","0.518798828125"
"647168","158","158","158","0.55908203125","0.55908203125","0.55908203125"
"651264","159","159","159","0.525146484375","0.525146484375","0.525146484375"
"655360","160","160","160","0.533935546875","0.533935546875","0.533935546875"
"659456","161","161","161","0.51123046875","0.51123046875","0.51123046875"
"663552","162","162","162","0.5771484375","0.5771484375","0.5771484375"
"667648","163","163","163","0.65234375","0.65234375","0.65234375"
"671744","164","164","164","0.59033203125","0.59033203125","0.59033203125"
"675840","165","165","165","0.719970703125","0.719970703125","0.719970703125"
"679936","166","166","166","0.7685546875","0.7685546875","0.7685546875"
"684032","167","167","167","0.701416015625","0.701416015625","0.701416015625"
"688128","168","168","168","0.6298828125","0.6298828125","0.6298828125"
"692224","169","169","169","0.64453125","0.64453125","0.64453125"
"696320","170","170","170","0.58203125","0.58203125","0.58203125"
"700416","171","171","171","0.57958984375","0.57958984375","0.57958984375"
"704512","172","172","172","0.566650390625","0.566650390625","0.566650390625"
"708608","173","173","173","0.604248046875","0.604248046875","0.604248046875"
"712704","174","174","174","0.548583984375","0.548583984375","0.548583984375"
"716800","175","175","175","0.590087890625","0.590087890625","0.590087890625"
"720896","176","176","176","0.6630859375","0.6630859375","0.6630859375"
"724992","177","177","177","0.66015625","0.66015625","0.66015625"
"729088","178","178","178","0.653564453125","0.653564453125","0.653564453125"
"733184","179","179","179","0.607177734375","0.607177734375","0.607177734375"
"737280","180","180","180","0.60595703125","0.60595703125","0.60595703125"
"741376","181","181","181","0.654541015625","0.654541015625","0.654541015625"
"745472","182","182","182","0.592041015625","0.592041015625","0.592041015625"
"749568","183","183","183","0.564453125","0.564453125","0.564453125"
"753664","184","184","184","0.60693359375","0.60693359375","0.60693359375"
"757760","185","185","185","0.583740234375","0.583740234375","0.583740234375"
"761856","186","186","186","0.4970703125","0.4970703125","0.4970703125"
"765952","187","187","187","0.416748046875","0.416748046875","0.416748046875"
"770048","188","188","188","0.497802734375","0.497802734375","0.497802734375"
"774144","189","189","189","0.527099609375","0.527099609375","0.527099609375"
"778240","190","190","190","0.58935546875","0.58935546875","0.58935546875"
"782336","191","191","191","0.591796875","0.591796875","0.591796875"
"786432","192","192","192","0.490234375","0.490234375","0.490234375"
"790528","193","193","193","0.49462890625","0.49462890625","0.49462890625"
"794624","194","194","194","0.658935546875","0.658935546875","0.658935546875"
"798720","195","195","195","0.589111328125","0.589111328125","0.589111328125"
"802816","196","196","196","0.52392578125","0.52392578125","0.52392578125"
"806912","197","197","197","0.5986328125","0.5986328125","0.5986328125"
"811008","198","198","198","0.520751953125","0.520751953125","0.520751953125"
"815104","199","199","199","0.5185546875","0.5185546875","0.5185546875"
"819200","200","200","200","0.50537109375","0.50537109375","0.50537109375"
"823296","201","201","201","0.494140625","0.494140625","0.494140625"
"827392","202","202","202","0.5869140625","0.5869140625","0.5869140625"
"831488","203","203","203","0.657470703125","0.657470703125","0.657470703125"
"835584","204","204","204","0.666748046875","0.666748046875","0.666748046875"
"839680","205","205","205","0.7275390625","0.7275390625","0.7275390625"
"843776","206","206","206","0.73486328125","0.73486328125","0.73486328125"
"847872","207","207","207","0.799072265625","0.799072265625","0.799072265625"
"851968","208","208","208","0.75048828125","0.75048828125","0.75048828125"
"856064","209","209","209","0.67041015625","0.67041015625","0.67041015625"
"860160","210","210","210","0.712158203125","0.712158203125","0.712158203125"
"864256","211","211","211","0.715087890625","0.715087890625","0.715087890625"
"868352","212","212","212","0.689208984375","0.689208984375","0.689208984375"
"872448","213","213","213","0.6904296875","0.6904296875","0.6904296875"
"876544","214","214","214","0.597412109375","0.597412109375","0.597412109375"
"880640","215","215","215","0.580322265625","0.580322265625","0.580322265625"
"884736","216","216","216","0.664794921875","0.664794921875","0.664794921875"
"888832","217","217","217","0.675537109375","0.675537109375","0.675537109375"
"892928","218","218","218","0.712646484375","0.712646484375","0.712646484375"
"897024","219","219","219","0.707275390625","0.707275390625","0.707275390625"
"901120","220","220","220","0.6826171875","0.6826171875","0.6826171875"
"905216","221","221","221","0.63134765625","0.63134765625","0.63134765625"
"909312","222","222","222","0.6298828125","0.6298828125","0.6298828125"
"913408","223","223","223","0.58740234375","0.58740234375","0.58740234375"
"917504","224","224","224","0.568359375","0.568359375","0.568359375"
"921600","225","225","225","0.6494140625","0.6494140625","0.6494140625"
"925696","226","226","226","0.743408203125","0.743408203125","0.743408203125"
"929792","227","227","227","0.835205078125","0.835205078125","0.835205078125"
"933888","228","228","228","0.762939453125","0.762939453125","0.762939453125"
"937984","229","229","229","0.644775390625","0.644775390625","0.644775390625"
"942080","230","230","230","0.622802734375","0.622802734375","0.622802734375"
"946176","231","231","231","0.576904296875","0.576904296875","0.576904296875"
"950272","232","232","232","0.615234375","0.615234375","0.615234375"
"954368","233","233","233","0.614013671875","0.614013671875","0.614013671875"
"958464","234","234","234","0.695556640625","0.695556640625","0.695556640625"
"962560","235","235","235","0.593505859375","0.593505859375","0.593505859375"
"966656","236","236","236","0.57421875","0.57421875","0.57421875"
"970752","237","237","237","0.572509765625","0.572509765625","0.572509765625"
"974848","238","238","238","0.6181640625","0.6181640625","0.6181640625"
"978944","239","239","239","0.632568359375","0.632568359375","0.632568359375"
"983040","240","240","240","0.633056640625","0.633056640625","0.633056640625"
"987136","241","241","241","0.69873046875","0.69873046875","0.69873046875"
"991232","242","242","242","0.677734375","0.677734375","0.677734375"
"995328","243","243","243","0.780029296875","0.780029296875","0.780029296875"
"999424","244","244","244","0.8564453125","0.8564453125","0.8564453125"
"1003520","245","245","245","0.73681640625","0.73681640625","0.73681640625"
"1007616","246","246","246","0.65234375","0.65234375","0.65234375"
"1011712","247","247","247","0.734619140625","0.734619140625","0.734619140625"
"1015808","248","248","248","0.843505859375","0.843505859375","0.843505859375"
"1019904","249","249","249","0.892822265625","0.892822265625","0.892822265625"
"1024000","250","250","250","0.787841796875","0.787841796875","0.787841796875"
"1028096","251","251","251","0.6708984375","0.6708984375","0.6708984375"
"1032192","252","252","252","0.635498046875","0.635498046875","0.635498046875"
"1036288","253","253","253","0.640380859375","0.640380859375","0.640380859375"
"1040384","254","254","254","0.666259765625","0.666259765625","0.666259765625"
"1044480","255","255","255","0.642822265625","0.642822265625","0.642822265625"
"1048576","256","256","256","0.64990234375","0.64990234375","0.64990234375"
"1052672","257","257","257","0.699951171875","0.699951171875","0.699951171875"
"1056768","258","258","258","0.7099609375","0.7099609375","0.7099609375"
"1060864","259","259","259","0.803466796875","0.803466796875","0.803466796875"
"1064960","260","260","260","0.89599609375","0.89599609375","0.89599609375"
"1069056","261","261","261","1.03515625","1.03515625","1.03515625"
"1073152","262","262","262","0.92919921875","0.92919921875","0.92919921875"
"1077248","263","263","263","0.80615234375","0.80615234375","0.80615234375"
"1081344","264","264","264","0.7412109375","0.7412109375","0.7412109375"
"1085440","265","265","265","0.744384765625","0.744384765625","0.744384765625"
"1089536","266","266","266","0.718505859375","0.718505859375","0.718505859375"
"1093632","267","267","267","0.7314453125","0.7314453125","0.7314453125"
"1097728","268","268","268","0.69482421875","0.69482421875","0.69482421875"
"1101824","269","269","269","0.6435546875","0.6435546875","0.6435546875"
"1105920","270","270","270","0.5322265625","0.5322265625","0.5322265625"
"1110016","271","271","271","0.531982421875","0.531982421875","0.531982421875"
"1114112","272","272","272","0.4794921875","0.4794921875","0.4794921875"
"1118208","273","273","273","0.51904296875","0.51904296875","0.51904296875"
"1122304","274","274","274","0.68212890625","0.68212890625","0.68212890625"
"1126400","275","275","275","0.6005859375","0.6005859375","0.6005859375"
"1130496","276","276","276","0.569091796875","0.569091796875","0.569091796875"
"1134592","277","277","277","0.654296875","0.654296875","0.654296875"
"1138688","278","278","278","0.60400390625","0.60400390625","0.60400390625"
"1142784","279","279","279","0.58447265625","0.58447265625","0.58447265625"
"1146880","280","280","280","0.591064453125","0.591064453125","0.591064453125"
"1150976","281","281","281","0.77001953125","0.77001953125","0.77001953125"
"1155072","282","282","282","0.826904296875","0.826904296875","0.826904296875"
"1159168","283","283","283","0.760009765625","0.760009765625","0.760009765625"
"1163264","284","284","284","0.724609375","0.724609375","0.724609375"
"1167360","285","285","285","0.75537109375","0.75537109375","0.75537109375"
"1171456","286","286","286","0.792724609375","0.792724609375","0.792724609375"
"1175552","287","287","287","0.885986328125","0.885986328125","0.885986328125"
"1179648","288","288","288","0.95458984375","0.95458984375","0.95458984375"
"1183744","289","289","289","0.8310546875","0.8310546875","0.8310546875"
"1187840","290","290","290","0.7333984375","0.7333984375","0.7333984375"
"1191936","291","291","291","0.765869140625","0.765869140625","0.765869140625"
"1196032","292","292","292","0.79541015625","0.79541015625","0.79541015625"
"1200128","293","293","293","0.848388671875","0.848388671875","0.848388671875"
"1204224","294","294","294","0.80615234375","0.80615234375","0.80615234375"
"1208320","295","295","295","0.763671875","0.763671875","0.763671875"
"1212416","296","296","296","0.705078125","0.705078125","0.705078125"
"1216512","297","297","297","0.762451171875","0.762451171875","0.762451171875"
"1220608","298","298","298","0.707763671875","0.707763671875","0.707763671875"
"1224704","299","299","299","0.71435546875","0.71435546875","0.71435546875"
"1228800","300","300","300","0.639892578125","0.639892578125","0.639892578125"
"1232896","301","301","301","0.53271484375","0.53271484375","0.53271484375"
"1236992","302","302","302","0.669921875","0.669921875","0.669921875"
"1241088","303","303","303","0.81787109375","0.81787109375","0.81787109375"
"1245184","304","304","304","0.748779296875","0.748779296875","0.748779296875"
"1249280","305","305","305","0.756103515625","0.756103515625","0.756103515625"
"1253376","306","306","306","0.743408203125","0.743408203125","0.743408203125"
"1257472","307","307","307","0.724853515625","0.724853515625","0.724853515625"
"1261568","308","308","308","0.791259765625","0.791259765625","0.791259765625"
"1265664","309","309","309","0.7861328125","0.7861328125","0.7861328125"
"1269760","310","310","310","0.724365234375","0.724365234375","0.724365234375"
"1273856","311","311","311","0.743408203125","0.743408203125","0.743408203125"
"1277952","312","312","312","0.75439453125","0.75439453125","0.75439453125"
"1282048","313","313","313","0.8779296875","0.8779296875","0.8779296875"
"1286144","314","314","314","0.838623046875","0.838623046875","0.838623046875"
"1290240","315","315","315","0.77880859375","0.77880859375","0.77880859375"
"1294336","316","316","316","0.75048828125","0.75048828125","0.75048828125"
"1298432","317","317","317","0.703369140625","0.703369140625","0.703369140625"
"1302528","318","318","318","0.6884765625","0.6884765625","0.6884765625"
"1306624","319","319","319","0.82421875","0.82421875","0.82421875"
"1310720","320","320","320","0.877197265625","0.877197265625","0.877197265625"
"1314816","321","321","321","0.76708984375","0.76708984375","0.76708984375"
"1318912","322","322","322","0.708740234375","0.708740234375","0.708740234375"
"1323008","323","323","323","0.76025390625","0.76025390625","0.76025390625"
"1327104","324","324","324","0.749267578125","0.749267578125","0.749267578125"
"1331200","325","325","325","0.733154296875","0.733154296875","0.733154296875"
"1335296","326","326","326","0.7685546875","0.7685546875","0.7685546875"
"1339392","327","327","327","0.88427734375","0.88427734375","0.88427734375"
"1343488","328","328","328","0.849853515625","0.849853515625","0.849853515625"
"1347584","329","329","329","0.889404296875","0.889404296875","0.889404296875"
"1351680","330","330","330","0.923095703125","0.923095703125","0.923095703125"
"1355776","331","331","331","0.88818359375","0.88818359375","0.88818359375"
"1359872","332","332","332","0.873779296875","0.873779296875","0.873779296875"
"1363968","333","333","333","0.8681640625","0.8681640625","0.8681640625"
"1368064","334","334","334","0.96533203125","0.96533203125","0.96533203125"
"1372160","335","335","335","1.021484375","1.021484375","1.021484375"
"1376256","336","336","336","0.95947265625","0.95947265625","0.95947265625"
"1380352","337","337","337","0.865478515625","0.865478515625","0.865478515625"
"1384448","338","338","338","0.785888671875","0.785888671875","0.785888671875"
"1388544","339","339","339","0.896240234375","0.896240234375","0.896240234375"
"1392640","340","340","340","1.0576171875","1.0576171875","1.0576171875"
"1396736","341","341","341","0.992431640625","0.992431640625","0.992431640625"
"1400832","342","342","342","0.844970703125","0.844970703125","0.844970703125"
"1404928","343","343","343","0.813232421875","0.813232421875","0.813232421875"
"1409024","344","344","344","0.7236328125","0.7236328125","0.7236328125"
"1413120","345","345","345","0.830078125","0.830078125","0.830078125"
"1417216","346","346","346","0.943603515625","0.943603515625","0.943603515625"
"1421312","347","347","347","0.904541015625","0.904541015625","0.904541015625"
"1425408","348","348","348","0.829833984375","0.829833984375","0.829833984375"
"1429504","349","349","349","0.95556640625","0.95556640625","0.95556640625"
"1433600","350","350","350","1.050048828125","1.050048828125","1.050048828125"
"1437696","351","351","351","1.0517578125","1.0517578125","1.0517578125"
"1441792","352","352","352","1.0673828125","1.0673828125","1.0673828125"
"1445888","353","353","353","1.0576171875","1.0576171875","1.0576171875"
"1449984","354","354","354","1.04541015625","1.04541015625","1.04541015625"
"1454080","355","355","355","1.091064453125","1.091064453125","1.091064453125"
"1458176","356","356","356","1.046875","1.046875","1.046875"
"1462272","357","357","357","1.095947265625","1.095947265625","1.095947265625"
"1466368","358","358","358","1.17626953125","1.17626953125","1.17626953125"
"1470464","359","359","359","1.046875","1.046875","1.046875"
"1474560","360","360","360","1.021728515625","1.021728515625","1.021728515625"
"1478656","361","361","361","1.0556640625","1.0556640625","1.0556640625"
"1482752","362","362","362","0.959228515625","0.959228515625","0.959228515625"
"1486848","363","363","363","1.0234375","1.0234375","1.0234375"
"1490944","364","364","364","1.03125","1.03125","1.03125"
"1495040","365","365","365","1.12060546875","1.12060546875","1.12060546875"
"1499136","366","366","366","1.1376953125","1.1376953125","1.1376953125"
"1503232","367","367","367","1.09716796875","1.09716796875","1.09716796875"
"1507328","368","368","368","1.08544921875","1.08544921875","1.08544921875"
"1511424","369","369","369","1.07373046875","1.07373046875","1.07373046875"
"1515520","370","370","370","0.9931640625","0.9931640625","0.9931640625"
"1519616","371","371","371","0.916259765625","0.916259765625","0.916259765625"
"1523712","372","372","372","1.004638671875","1.004638671875","1.004638671875"
"1527808","373","373","373","1.0078125","1.0078125","1.0078125"
"1531904","374","374","374","1.037353515625","1.037353515625","1.037353515625"
"1536000","375","375","375","1.096923828125","1.096923828125","1.096923828125"
"1540096","376","376","376","1.08837890625","1.08837890625","1.08837890625"
"1544192","377","377","377","0.9873046875","0.9873046875","0.9873046875"
"1548288","378","378","378","0.867431640625","0.867431640625","0.867431640625"
"1552384","379","379","379","0.797119140625","0.797119140625","0.797119140625"
"1556480","380","380","380","0.838134765625","0.838134765625","0.838134765625"
"1560576","381","381","381","0.8359375","0.8359375","0.8359375"
"1564672","382","382","382","0.775390625","0.775390625","0.775390625"
"1568768","383","383","383","0.864501953125","0.864501953125","0.864501953125"
"1572864","384","384","384","0.9033203125","0.9033203125","0.9033203125"
"1576960","385","385","385","0.97314453125","0.97314453125","0.97314453125"
"1581056","386","386","386","1.05615234375","1.05615234375","1.05615234375"
"1585152","387","387","387","1.143798828125","1.143798828125","1.143798828125"
"1589248","388","388","388","1.20751953125","1.20751953125","1.20751953125"
"1593344","389","389","389","1.27099609375","1.27099609375","1.27099609375"
"1597440","390","390","390","1.260986328125","1.260986328125","1.260986328125"
"1601536","391","391","391","1.21044921875","1.21044921875","1.21044921875"
"1605632","392","392","392","1.28173828125","1.28173828125","1.28173828125"
"1609728","393","393","393","1.239013671875","1.239013671875","1.239013671875"
"1613824","394","394","394","1.176513671875","1.176513671875","1.176513671875"
"1617920","395","395","395","1.1484375","1.1484375","1.1484375"
"1622016","396","396","396","1.107177734375","1.107177734375","1.107177734375"
"1626112","397","397","397","1.111572265625","1.111572265625","1.111572265625"
"1630208","398","398","398","1.115478515625","1.115478515625","1.115478515625"
"1634304","399","399","399","1.063232421875","1.063232421875","1.063232421875"
"1638400","400","400","400","1.008544921875","1.008544921875","1.008544921875"
"1642496","401","401","401","1.174560546875","1.174560546875","1.174560546875"
"1646592","402","402","402","1.231689453125","1.231689453125","1.231689453125"
"1650688","403","403","403","1.124267578125","1.124267578125","1.124267578125"
"1654784","404","404","404","1.185546875","1.185546875","1.185546875"
"1658880","405","405","405","1.16064453125","1.16064453125","1.16064453125"
"1662976","406","406","406","1.269287109375","1.269287109375","1.269287109375"
"1667072","407","407","407","1.31689453125","1.31689453125","1.31689453125"
"1671168","408","408","408","1.396484375","1.396484375","1.396484375"
"1675264","409","409","409","1.3447265625","1.3447265625","1.3447265625"
"1679360","410","410","410","1.2392578125","1.2392578125","1.2392578125"
"1683456","411","411","411","1.1005859375","1.1005859375","1.1005859375"
"1687552","412","412","412","0.9951171875","0.9951171875","0.9951171875"
"1691648","413","413","413","0.917236328125","0.917236328125","0.917236328125"
"1695744","414","414","414","1.067626953125","1.067626953125","1.067626953125"
"1699840","415","415","415","1.24267578125","1.24267578125","1.24267578125"
"1703936","416","416","416","1.337158203125","1.337158203125","1.337158203125"
"1708032","417","417","417","1.26708984375","1.26708984375","1.26708984375"
"1712128","418","418","418","1.26416015625","1.26416015625","1.26416015625"
"1716224","419","419","419","1.298828125","1.298828125","1.298828125"
"1720320","420","420","420","1.326904296875","1.326904296875","1.326904296875"
"1724416","421","421","421","1.347412109375","1.347412109375","1.347412109375"
"1728512","422","422","422","1.473388671875","1.473388671875","1.473388671875"
"1732608","423","423","423","1.533447265625","1.533447265625","1.533447265625"
