"env_step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"364544","89","89","89","0.5546875","0.5546875","0.5546875"
"368640","90","90","90","0.603759765625","0.603759765625","0.603759765625"
"372736","91","91","91","0.508544921875","0.508544921875","0.508544921875"
"376832","92","92","92","0.617431640625","0.617431640625","0.617431640625"
"380928","93","93","93","0.640869140625","0.640869140625","0.640869140625"
"385024","94","94","94","0.642578125","0.642578125","0.642578125"
"389120","95","95","95","0.643310546875","0.643310546875","0.643310546875"
"393216","96","96","96","0.594970703125","0.594970703125","0.594970703125"
"397312","97","97","97","0.47705078125","0.47705078125","0.47705078125"
"401408","98","98","98","0.449951171875","0.449951171875","0.449951171875"
"405504","99","99","99","0.564453125","0.564453125","0.564453125"
"409600","100","100","100","0.5419921875","0.5419921875","0.5419921875"
"413696","101","101","101","0.5537109375","0.5537109375","0.5537109375"
"417792","102","102","102","0.602783203125","0.602783203125","0.602783203125"
"421888","103","103","103","0.57470703125","0.57470703125","0.57470703125"
"425984","104","104","104","0.5458984375","0.5458984375","0.5458984375"
"430080","105","105","105","0.5615234375","0.5615234375","0.5615234375"
"434176","106","106","106","0.615478515625","0.615478515625","0.615478515625"
"438272","107","107","107","0.666748046875","0.666748046875","0.666748046875"
"442368","108","108","108","0.60986328125","0.60986328125","0.60986328125"
"446464","109","109","109","0.498779296875","0.498779296875","0.498779296875"
"450560","110","110","110","0.458740234375","0.458740234375","0.458740234375"
"454656","111","111","111","0.556884765625","0.556884765625","0.556884765625"
"458752","112","112","112","0.433349609375","0.433349609375","0.433349609375"
"462848","113","113","113","0.4765625","0.4765625","0.4765625"
"466944","114","114","114","0.51953125","0.51953125","0.51953125"
"471040","115","115","115","0.520751953125","0.520751953125","0.520751953125"
"475136","116","116","116","0.600830078125","0.600830078125","0.600830078125"
"479232","117","117","117","0.6728515625","0.6728515625","0.6728515625"
"483328","118","118","118","0.693359375","0.693359375","0.693359375"
"487424","119","119","119","0.616943359375","0.616943359375","0.616943359375"
"491520","120","120","120","0.598876953125","0.598876953125","0.598876953125"
"495616","121","121","121","0.471435546875","0.471435546875","0.471435546875"
"499712","122","122","122","0.442626953125","0.442626953125","0.442626953125"
"503808","123","123","123","0.4853515625","0.4853515625","0.4853515625"
"507904","124","124","124","0.5615234375","0.5615234375","0.5615234375"
"512000","125","125","125","0.532470703125","0.532470703125","0.532470703125"
"516096","126","126","126","0.575927734375","0.575927734375","0.575927734375"
"520192","127","127","127","0.564697265625","0.564697265625","0.564697265625"
"524288","128","128","128","0.51953125","0.51953125","0.51953125"
"528384","129","129","129","0.48974609375","0.48974609375","0.48974609375"
"532480","130","130","130","0.52001953125","0.52001953125","0.52001953125"
"536576","131","131","131","0.55712890625","0.55712890625","0.55712890625"
"540672","132","132","132","0.606689453125","0.606689453125","0.606689453125"
"544768","133","133","133","0.620849609375","0.620849609375","0.620849609375"
"548864","134","134","134","0.643310546875","0.643310546875","0.643310546875"
"552960","135","135","135","0.611083984375","0.611083984375","0.611083984375"
"557056","136","136","136","0.533447265625","0.533447265625","0.533447265625"
"561152","137","137","137","0.487548828125","0.487548828125","0.487548828125"
"565248","138","138","138","0.390380859375","0.390380859375","0.390380859375"
"569344","139","139","139","0.380859375","0.380859375","0.380859375"
"573440","140","140","140","0.474853515625","0.474853515625","0.474853515625"
"577536","141","141","141","0.550537109375","0.550537109375","0.550537109375"
"581632","142","142","142","0.548828125","0.548828125","0.548828125"
"585728","143","143","143","0.55517578125","0.55517578125","0.55517578125"
"589824","144","144","144","0.529052734375","0.529052734375","0.529052734375"
"593920","145","145","145","0.418212890625","0.418212890625","0.418212890625"
"598016","146","146","146","0.374267578125","0.374267578125","0.374267578125"
"602112","147","147","147","0.3974609375","0.3974609375","0.3974609375"
"606208","148","148","148","0.4052734375","0.4052734375","0.4052734375"
"610304","149","149","149","0.41943359375","0.41943359375","0.41943359375"
"614400","150","150","150","0.5185546875","0.5185546875","0.5185546875"
"618496","151","151","151","0.446044921875","0.446044921875","0.446044921875"
"622592","152","152","152","0.46826171875","0.46826171875","0.46826171875"
"626688","153","153","153","0.478759765625","0.478759765625","0.478759765625"
"630784","154","154","154","0.589599609375","0.589599609375","0.589599609375"
"634880","155","155","155","0.5751953125","0.5751953125","0.5751953125"
"638976","156","156","156","0.5927734375","0.5927734375","0.5927734375"
"643072","157","157","157","0.557373046875","0.557373046875","0.557373046875"
"647168","158","158","158","0.62109375","0.62109375","0.62109375"
"651264","159","159","159","0.598876953125","0.598876953125","0.598876953125"
"655360","160","160","160","0.6201171875","0.6201171875","0.6201171875"
"659456","161","161","161","0.61865234375","0.61865234375","0.61865234375"
"663552","162","162","162","0.597412109375","0.597412109375","0.597412109375"
"667648","163","163","163","0.60009765625","0.60009765625","0.60009765625"
"671744","164","164","164","0.602294921875","0.602294921875","0.602294921875"
"675840","165","165","165","0.541259765625","0.541259765625","0.541259765625"
"679936","166","166","166","0.634765625","0.634765625","0.634765625"
"684032","167","167","167","0.621826171875","0.621826171875","0.621826171875"
"688128","168","168","168","0.549560546875","0.549560546875","0.549560546875"
"692224","169","169","169","0.503662109375","0.503662109375","0.503662109375"
"696320","170","170","170","0.53369140625","0.53369140625","0.53369140625"
"700416","171","171","171","0.4619140625","0.4619140625","0.4619140625"
"704512","172","172","172","0.489990234375","0.489990234375","0.489990234375"
"708608","173","173","173","0.4873046875","0.4873046875","0.4873046875"
"712704","174","174","174","0.509033203125","0.509033203125","0.509033203125"
"716800","175","175","175","0.585693359375","0.585693359375","0.585693359375"
"720896","176","176","176","0.609375","0.609375","0.609375"
"724992","177","177","177","0.562744140625","0.562744140625","0.562744140625"
"729088","178","178","178","0.601318359375","0.601318359375","0.601318359375"
"733184","179","179","179","0.6416015625","0.6416015625","0.6416015625"
"737280","180","180","180","0.61767578125","0.61767578125","0.61767578125"
"741376","181","181","181","0.590087890625","0.590087890625","0.590087890625"
"745472","182","182","182","0.64599609375","0.64599609375","0.64599609375"
"749568","183","183","183","0.7197265625","0.7197265625","0.7197265625"
"753664","184","184","184","0.700439453125","0.700439453125","0.700439453125"
"757760","185","185","185","0.67919921875","0.67919921875","0.67919921875"
"761856","186","186","186","0.7275390625","0.7275390625","0.7275390625"
"765952","187","187","187","0.700927734375","0.700927734375","0.700927734375"
"770048","188","188","188","0.63330078125","0.63330078125","0.63330078125"
"774144","189","189","189","0.656005859375","0.656005859375","0.656005859375"
"778240","190","190","190","0.645751953125","0.645751953125","0.645751953125"
"782336","191","191","191","0.646484375","0.646484375","0.646484375"
"786432","192","192","192","0.56396484375","0.56396484375","0.56396484375"
"790528","193","193","193","0.587890625","0.587890625","0.587890625"
"794624","194","194","194","0.57666015625","0.57666015625","0.57666015625"
"798720","195","195","195","0.54736328125","0.54736328125","0.54736328125"
"802816","196","196","196","0.5712890625","0.5712890625","0.5712890625"
"806912","197","197","197","0.581787109375","0.581787109375","0.581787109375"
"811008","198","198","198","0.54541015625","0.54541015625","0.54541015625"
"815104","199","199","199","0.631591796875","0.631591796875","0.631591796875"
"819200","200","200","200","0.61083984375","0.61083984375","0.61083984375"
"823296","201","201","201","0.607421875","0.607421875","0.607421875"
"827392","202","202","202","0.639404296875","0.639404296875","0.639404296875"
"831488","203","203","203","0.548095703125","0.548095703125","0.548095703125"
"835584","204","204","204","0.51171875","0.51171875","0.51171875"
"839680","205","205","205","0.560302734375","0.560302734375","0.560302734375"
"843776","206","206","206","0.728515625","0.728515625","0.728515625"
"847872","207","207","207","0.739013671875","0.739013671875","0.739013671875"
"851968","208","208","208","0.567626953125","0.567626953125","0.567626953125"
"856064","209","209","209","0.515625","0.515625","0.515625"
"860160","210","210","210","0.62353515625","0.62353515625","0.62353515625"
"864256","211","211","211","0.624755859375","0.624755859375","0.624755859375"
"868352","212","212","212","0.5498046875","0.5498046875","0.5498046875"
"872448","213","213","213","0.607177734375","0.607177734375","0.607177734375"
"876544","214","214","214","0.64013671875","0.64013671875","0.64013671875"
"880640","215","215","215","0.642578125","0.642578125","0.642578125"
"884736","216","216","216","0.533935546875","0.533935546875","0.533935546875"
"888832","217","217","217","0.5986328125","0.5986328125","0.5986328125"
"892928","218","218","218","0.55029296875","0.55029296875","0.55029296875"
"897024","219","219","219","0.522216796875","0.522216796875","0.522216796875"
"901120","220","220","220","0.54296875","0.54296875","0.54296875"
"905216","221","221","221","0.63671875","0.63671875","0.63671875"
"909312","222","222","222","0.59912109375","0.59912109375","0.59912109375"
"913408","223","223","223","0.5859375","0.5859375","0.5859375"
"917504","224","224","224","0.486572265625","0.486572265625","0.486572265625"
"921600","225","225","225","0.4375","0.4375","0.4375"
"925696","226","226","226","0.547607421875","0.547607421875","0.547607421875"
"929792","227","227","227","0.5576171875","0.5576171875","0.5576171875"
"933888","228","228","228","0.59521484375","0.59521484375","0.59521484375"
"937984","229","229","229","0.593017578125","0.593017578125","0.593017578125"
"942080","230","230","230","0.714111328125","0.714111328125","0.714111328125"
"946176","231","231","231","0.7529296875","0.7529296875","0.7529296875"
"950272","232","232","232","0.73095703125","0.73095703125","0.73095703125"
"954368","233","233","233","0.77294921875","0.77294921875","0.77294921875"
"958464","234","234","234","0.743408203125","0.743408203125","0.743408203125"
"962560","235","235","235","0.768798828125","0.768798828125","0.768798828125"
"966656","236","236","236","0.8056640625","0.8056640625","0.8056640625"
"970752","237","237","237","0.77734375","0.77734375","0.77734375"
"974848","238","238","238","0.7998046875","0.7998046875","0.7998046875"
"978944","239","239","239","0.830322265625","0.830322265625","0.830322265625"
"983040","240","240","240","0.679931640625","0.679931640625","0.679931640625"
"987136","241","241","241","0.748779296875","0.748779296875","0.748779296875"
"991232","242","242","242","0.71435546875","0.71435546875","0.71435546875"
"995328","243","243","243","0.763671875","0.763671875","0.763671875"
"999424","244","244","244","0.69189453125","0.69189453125","0.69189453125"
"1003520","245","245","245","0.71728515625","0.71728515625","0.71728515625"
"1007616","246","246","246","0.829345703125","0.829345703125","0.829345703125"
"1011712","247","247","247","0.9189453125","0.9189453125","0.9189453125"
"1015808","248","248","248","0.781494140625","0.781494140625","0.781494140625"
"1019904","249","249","249","0.626708984375","0.626708984375","0.626708984375"
"1024000","250","250","250","0.63037109375","0.63037109375","0.63037109375"
"1028096","251","251","251","0.669189453125","0.669189453125","0.669189453125"
"1032192","252","252","252","0.591552734375","0.591552734375","0.591552734375"
"1036288","253","253","253","0.617919921875","0.617919921875","0.617919921875"
"1040384","254","254","254","0.545166015625","0.545166015625","0.545166015625"
"1044480","255","255","255","0.532958984375","0.532958984375","0.532958984375"
"1048576","256","256","256","0.54541015625","0.54541015625","0.54541015625"
"1052672","257","257","257","0.63037109375","0.63037109375","0.63037109375"
"1056768","258","258","258","0.702880859375","0.702880859375","0.702880859375"
"1060864","259","259","259","0.7080078125","0.7080078125","0.7080078125"
"1064960","260","260","260","0.69775390625","0.69775390625","0.69775390625"
"1069056","261","261","261","0.7509765625","0.7509765625","0.7509765625"
"1073152","262","262","262","0.672119140625","0.672119140625","0.672119140625"
"1077248","263","263","263","0.49609375","0.49609375","0.49609375"
"1081344","264","264","264","0.47119140625","0.47119140625","0.47119140625"
"1085440","265","265","265","0.488525390625","0.488525390625","0.488525390625"
"1089536","266","266","266","0.59326171875","0.59326171875","0.59326171875"
"1093632","267","267","267","0.758056640625","0.758056640625","0.758056640625"
"1097728","268","268","268","0.8037109375","0.8037109375","0.8037109375"
"1101824","269","269","269","0.823486328125","0.823486328125","0.823486328125"
"1105920","270","270","270","0.788818359375","0.788818359375","0.788818359375"
"1110016","271","271","271","0.87744140625","0.87744140625","0.87744140625"
"1114112","272","272","272","0.86865234375","0.86865234375","0.86865234375"
"1118208","273","273","273","0.714111328125","0.714111328125","0.714111328125"
"1122304","274","274","274","0.700927734375","0.700927734375","0.700927734375"
"1126400","275","275","275","0.703369140625","0.703369140625","0.703369140625"
"1130496","276","276","276","0.717529296875","0.717529296875","0.717529296875"
"1134592","277","277","277","0.8115234375","0.8115234375","0.8115234375"
"1138688","278","278","278","0.795654296875","0.795654296875","0.795654296875"
"1142784","279","279","279","0.7509765625","0.7509765625","0.7509765625"
"1146880","280","280","280","0.694091796875","0.694091796875","0.694091796875"
"1150976","281","281","281","0.829833984375","0.829833984375","0.829833984375"
"1155072","282","282","282","0.812255859375","0.812255859375","0.812255859375"
"1159168","283","283","283","0.6826171875","0.6826171875","0.6826171875"
"1163264","284","284","284","0.67431640625","0.67431640625","0.67431640625"
"1167360","285","285","285","0.781005859375","0.781005859375","0.781005859375"
"1171456","286","286","286","0.71923828125","0.71923828125","0.71923828125"
"1175552","287","287","287","0.795166015625","0.795166015625","0.795166015625"
"1179648","288","288","288","0.783935546875","0.783935546875","0.783935546875"
"1183744","289","289","289","0.796142578125","0.796142578125","0.796142578125"
"1187840","290","290","290","0.776611328125","0.776611328125","0.776611328125"
"1191936","291","291","291","0.77685546875","0.77685546875","0.77685546875"
"1196032","292","292","292","0.8232421875","0.8232421875","0.8232421875"
"1200128","293","293","293","0.8154296875","0.8154296875","0.8154296875"
"1204224","294","294","294","0.77294921875","0.77294921875","0.77294921875"
"1208320","295","295","295","0.884765625","0.884765625","0.884765625"
"1212416","296","296","296","0.790283203125","0.790283203125","0.790283203125"
"1216512","297","297","297","0.6962890625","0.6962890625","0.6962890625"
"1220608","298","298","298","0.685791015625","0.685791015625","0.685791015625"
"1224704","299","299","299","0.72216796875","0.72216796875","0.72216796875"
"1228800","300","300","300","0.72998046875","0.72998046875","0.72998046875"
"1232896","301","301","301","0.839599609375","0.839599609375","0.839599609375"
"1236992","302","302","302","0.756103515625","0.756103515625","0.756103515625"
"1241088","303","303","303","0.770263671875","0.770263671875","0.770263671875"
"1245184","304","304","304","0.786865234375","0.786865234375","0.786865234375"
"1249280","305","305","305","0.870361328125","0.870361328125","0.870361328125"
"1253376","306","306","306","0.864013671875","0.864013671875","0.864013671875"
"1257472","307","307","307","0.841064453125","0.841064453125","0.841064453125"
"1261568","308","308","308","0.79541015625","0.79541015625","0.79541015625"
"1265664","309","309","309","0.7548828125","0.7548828125","0.7548828125"
"1269760","310","310","310","0.754638671875","0.754638671875","0.754638671875"
"1273856","311","311","311","0.803466796875","0.803466796875","0.803466796875"
"1277952","312","312","312","0.914794921875","0.914794921875","0.914794921875"
"1282048","313","313","313","0.962890625","0.962890625","0.962890625"
"1286144","314","314","314","1.036865234375","1.036865234375","1.036865234375"
"1290240","315","315","315","0.9736328125","0.9736328125","0.9736328125"
"1294336","316","316","316","0.94140625","0.94140625","0.94140625"
"1298432","317","317","317","1.064208984375","1.064208984375","1.064208984375"
"1302528","318","318","318","1.11767578125","1.11767578125","1.11767578125"
"1306624","319","319","319","1.046875","1.046875","1.046875"
"1310720","320","320","320","0.937744140625","0.937744140625","0.937744140625"
"1314816","321","321","321","0.976318359375","0.976318359375","0.976318359375"
"1318912","322","322","322","1.005126953125","1.005126953125","1.005126953125"
"1323008","323","323","323","1.031494140625","1.031494140625","1.031494140625"
"1327104","324","324","324","0.98828125","0.98828125","0.98828125"
"1331200","325","325","325","1.065185546875","1.065185546875","1.065185546875"
"1335296","326","326","326","1.029296875","1.029296875","1.029296875"
"1339392","327","327","327","0.959716796875","0.959716796875","0.959716796875"
"1343488","328","328","328","0.943603515625","0.943603515625","0.943603515625"
"1347584","329","329","329","1.07177734375","1.07177734375","1.07177734375"
"1351680","330","330","330","1.100830078125","1.100830078125","1.100830078125"
"1355776","331","331","331","1.025146484375","1.025146484375","1.025146484375"
"1359872","332","332","332","0.916015625","0.916015625","0.916015625"
"1363968","333","333","333","0.89404296875","0.89404296875","0.89404296875"
"1368064","334","334","334","1.003662109375","1.003662109375","1.003662109375"
"1372160","335","335","335","0.865234375","0.865234375","0.865234375"
"1376256","336","336","336","0.81494140625","0.81494140625","0.81494140625"
"1380352","337","337","337","0.779541015625","0.779541015625","0.779541015625"
"1384448","338","338","338","0.853515625","0.853515625","0.853515625"
"1388544","339","339","339","1.0556640625","1.0556640625","1.0556640625"
"1392640","340","340","340","1.109130859375","1.109130859375","1.109130859375"
"1396736","341","341","341","1.0751953125","1.0751953125","1.0751953125"
"1400832","342","342","342","1.116943359375","1.116943359375","1.116943359375"
"1404928","343","343","343","1.09423828125","1.09423828125","1.09423828125"
"1409024","344","344","344","1.068359375","1.068359375","1.068359375"
"1413120","345","345","345","0.991943359375","0.991943359375","0.991943359375"
"1417216","346","346","346","0.942138671875","0.942138671875","0.942138671875"
"1421312","347","347","347","0.861328125","0.861328125","0.861328125"
"1425408","348","348","348","0.9892578125","0.9892578125","0.9892578125"
"1429504","349","349","349","1.078125","1.078125","1.078125"
"1433600","350","350","350","1.078125","1.078125","1.078125"
"1437696","351","351","351","0.99560546875","0.99560546875","0.99560546875"
"1441792","352","352","352","0.939208984375","0.939208984375","0.939208984375"
"1445888","353","353","353","0.92041015625","0.92041015625","0.92041015625"
"1449984","354","354","354","0.854248046875","0.854248046875","0.854248046875"
"1454080","355","355","355","0.887451171875","0.887451171875","0.887451171875"
"1458176","356","356","356","0.862060546875","0.862060546875","0.862060546875"
"1462272","357","357","357","0.858642578125","0.858642578125","0.858642578125"
"1466368","358","358","358","1.030517578125","1.030517578125","1.030517578125"
"1470464","359","359","359","0.9814453125","0.9814453125","0.9814453125"
"1474560","360","360","360","0.978515625","0.978515625","0.978515625"
"1478656","361","361","361","1.104736328125","1.104736328125","1.104736328125"
"1482752","362","362","362","1.202880859375","1.202880859375","1.202880859375"
"1486848","363","363","363","1.21240234375","1.21240234375","1.21240234375"
"1490944","364","364","364","1.043212890625","1.043212890625","1.043212890625"
"1495040","365","365","365","1.00146484375","1.00146484375","1.00146484375"
"1499136","366","366","366","1.0107421875","1.0107421875","1.0107421875"
"1503232","367","367","367","0.953857421875","0.953857421875","0.953857421875"
"1507328","368","368","368","0.91455078125","0.91455078125","0.91455078125"
"1511424","369","369","369","0.92138671875","0.92138671875","0.92138671875"
"1515520","370","370","370","1.029541015625","1.029541015625","1.029541015625"
"1519616","371","371","371","1.090576171875","1.090576171875","1.090576171875"
"1523712","372","372","372","1.107421875","1.107421875","1.107421875"
"1527808","373","373","373","1.07666015625","1.07666015625","1.07666015625"
"1531904","374","374","374","1.050048828125","1.050048828125","1.050048828125"
"1536000","375","375","375","1.103271484375","1.103271484375","1.103271484375"
"1540096","376","376","376","1.07666015625","1.07666015625","1.07666015625"
"1544192","377","377","377","1.15283203125","1.15283203125","1.15283203125"
"1548288","378","378","378","1.081298828125","1.081298828125","1.081298828125"
"1552384","379","379","379","0.942138671875","0.942138671875","0.942138671875"
"1556480","380","380","380","0.954833984375","0.954833984375","0.954833984375"
"1560576","381","381","381","0.979736328125","0.979736328125","0.979736328125"
"1564672","382","382","382","1.078369140625","1.078369140625","1.078369140625"
"1568768","383","383","383","1.115478515625","1.115478515625","1.115478515625"
"1572864","384","384","384","1.1923828125","1.1923828125","1.1923828125"
"1576960","385","385","385","1.203125","1.203125","1.203125"
"1581056","386","386","386","1.194580078125","1.194580078125","1.194580078125"
"1585152","387","387","387","1.218994140625","1.218994140625","1.218994140625"
"1589248","388","388","388","1.158447265625","1.158447265625","1.158447265625"
"1593344","389","389","389","1.23583984375","1.23583984375","1.23583984375"
"1597440","390","390","390","1.368896484375","1.368896484375","1.368896484375"
"1601536","391","391","391","1.313232421875","1.313232421875","1.313232421875"
"1605632","392","392","392","1.30615234375","1.30615234375","1.30615234375"
"1609728","393","393","393","1.254638671875","1.254638671875","1.254638671875"
"1613824","394","394","394","1.250244140625","1.250244140625","1.250244140625"
"1617920","395","395","395","1.288818359375","1.288818359375","1.288818359375"
"1622016","396","396","396","1.39404296875","1.39404296875","1.39404296875"
"1626112","397","397","397","1.326171875","1.326171875","1.326171875"
"1630208","398","398","398","1.305908203125","1.305908203125","1.305908203125"
"1634304","399","399","399","1.395263671875","1.395263671875","1.395263671875"
"1638400","400","400","400","1.361572265625","1.361572265625","1.361572265625"
"1642496","401","401","401","1.544921875","1.544921875","1.544921875"
"1646592","402","402","402","1.492919921875","1.492919921875","1.492919921875"
"1650688","403","403","403","1.521728515625","1.521728515625","1.521728515625"
"1654784","404","404","404","1.65087890625","1.65087890625","1.65087890625"
"1658880","405","405","405","1.64013671875","1.64013671875","1.64013671875"
"1662976","406","406","406","1.48681640625","1.48681640625","1.48681640625"
"1667072","407","407","407","1.335693359375","1.335693359375","1.335693359375"
"1671168","408","408","408","1.382080078125","1.382080078125","1.382080078125"
"1675264","409","409","409","1.44287109375","1.44287109375","1.44287109375"
"1679360","410","410","410","1.462646484375","1.462646484375","1.462646484375"
"1683456","411","411","411","1.431640625","1.431640625","1.431640625"
"1687552","412","412","412","1.482666015625","1.482666015625","1.482666015625"
"1691648","413","413","413","1.48828125","1.48828125","1.48828125"
"1695744","414","414","414","1.427001953125","1.427001953125","1.427001953125"
"1699840","415","415","415","1.327392578125","1.327392578125","1.327392578125"
"1703936","416","416","416","1.2197265625","1.2197265625","1.2197265625"
"1708032","417","417","417","1.202392578125","1.202392578125","1.202392578125"
"1712128","418","418","418","1.10302734375","1.10302734375","1.10302734375"
"1716224","419","419","419","1.086181640625","1.086181640625","1.086181640625"
"1720320","420","420","420","1.119873046875","1.119873046875","1.119873046875"
"1724416","421","421","421","1.248779296875","1.248779296875","1.248779296875"
"1728512","422","422","422","1.396728515625","1.396728515625","1.396728515625"
"1732608","423","423","423","1.34765625","1.34765625","1.34765625"
"1736704","424","424","424","1.307861328125","1.307861328125","1.307861328125"
