"env_step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"360448","88","88","88","0.630615234375","0.630615234375","0.630615234375"
"364544","89","89","89","0.580810546875","0.580810546875","0.580810546875"
"368640","90","90","90","0.505126953125","0.505126953125","0.505126953125"
"372736","91","91","91","0.5439453125","0.5439453125","0.5439453125"
"376832","92","92","92","0.56884765625","0.56884765625","0.56884765625"
"380928","93","93","93","0.632080078125","0.632080078125","0.632080078125"
"385024","94","94","94","0.67919921875","0.67919921875","0.67919921875"
"389120","95","95","95","0.6103515625","0.6103515625","0.6103515625"
"393216","96","96","96","0.532470703125","0.532470703125","0.532470703125"
"397312","97","97","97","0.432373046875","0.432373046875","0.432373046875"
"401408","98","98","98","0.54638671875","0.54638671875","0.54638671875"
"405504","99","99","99","0.57373046875","0.57373046875","0.57373046875"
"409600","100","100","100","0.439697265625","0.439697265625","0.439697265625"
"413696","101","101","101","0.4853515625","0.4853515625","0.4853515625"
"417792","102","102","102","0.5703125","0.5703125","0.5703125"
"421888","103","103","103","0.603759765625","0.603759765625","0.603759765625"
"425984","104","104","104","0.49072265625","0.49072265625","0.49072265625"
"430080","105","105","105","0.438232421875","0.438232421875","0.438232421875"
"434176","106","106","106","0.395751953125","0.395751953125","0.395751953125"
"438272","107","107","107","0.421142578125","0.421142578125","0.421142578125"
"442368","108","108","108","0.49560546875","0.49560546875","0.49560546875"
"446464","109","109","109","0.457275390625","0.457275390625","0.457275390625"
"450560","110","110","110","0.4033203125","0.4033203125","0.4033203125"
"454656","111","111","111","0.510009765625","0.510009765625","0.510009765625"
"458752","112","112","112","0.523681640625","0.523681640625","0.523681640625"
"462848","113","113","113","0.510009765625","0.510009765625","0.510009765625"
"466944","114","114","114","0.597412109375","0.597412109375","0.597412109375"
"471040","115","115","115","0.692626953125","0.692626953125","0.692626953125"
"475136","116","116","116","0.6513671875","0.6513671875","0.6513671875"
"479232","117","117","117","0.4736328125","0.4736328125","0.4736328125"
"483328","118","118","118","0.423095703125","0.423095703125","0.423095703125"
"487424","119","119","119","0.47900390625","0.47900390625","0.47900390625"
"491520","120","120","120","0.54150390625","0.54150390625","0.54150390625"
"495616","121","121","121","0.5244140625","0.5244140625","0.5244140625"
"499712","122","122","122","0.515380859375","0.515380859375","0.515380859375"
"503808","123","123","123","0.4794921875","0.4794921875","0.4794921875"
"507904","124","124","124","0.549072265625","0.549072265625","0.549072265625"
"512000","125","125","125","0.56298828125","0.56298828125","0.56298828125"
"516096","126","126","126","0.50927734375","0.50927734375","0.50927734375"
"520192","127","127","127","0.5","0.5","0.5"
"524288","128","128","128","0.534423828125","0.534423828125","0.534423828125"
"528384","129","129","129","0.489013671875","0.489013671875","0.489013671875"
"532480","130","130","130","0.590087890625","0.590087890625","0.590087890625"
"536576","131","131","131","0.584228515625","0.584228515625","0.584228515625"
"540672","132","132","132","0.564697265625","0.564697265625","0.564697265625"
"544768","133","133","133","0.630859375","0.630859375","0.630859375"
"548864","134","134","134","0.629150390625","0.629150390625","0.629150390625"
"552960","135","135","135","0.619384765625","0.619384765625","0.619384765625"
"557056","136","136","136","0.712890625","0.712890625","0.712890625"
"561152","137","137","137","0.67919921875","0.67919921875","0.67919921875"
"565248","138","138","138","0.67919921875","0.67919921875","0.67919921875"
"569344","139","139","139","0.595703125","0.595703125","0.595703125"
"573440","140","140","140","0.61669921875","0.61669921875","0.61669921875"
"577536","141","141","141","0.65576171875","0.65576171875","0.65576171875"
"581632","142","142","142","0.7080078125","0.7080078125","0.7080078125"
"585728","143","143","143","0.646240234375","0.646240234375","0.646240234375"
"589824","144","144","144","0.567626953125","0.567626953125","0.567626953125"
"593920","145","145","145","0.52294921875","0.52294921875","0.52294921875"
"598016","146","146","146","0.611328125","0.611328125","0.611328125"
"602112","147","147","147","0.64990234375","0.64990234375","0.64990234375"
"606208","148","148","148","0.5595703125","0.5595703125","0.5595703125"
"610304","149","149","149","0.4580078125","0.4580078125","0.4580078125"
"614400","150","150","150","0.518798828125","0.518798828125","0.518798828125"
"618496","151","151","151","0.51611328125","0.51611328125","0.51611328125"
"622592","152","152","152","0.594482421875","0.594482421875","0.594482421875"
"626688","153","153","153","0.7080078125","0.7080078125","0.7080078125"
"630784","154","154","154","0.855712890625","0.855712890625","0.855712890625"
"634880","155","155","155","0.791748046875","0.791748046875","0.791748046875"
"638976","156","156","156","0.623779296875","0.623779296875","0.623779296875"
"643072","157","157","157","0.474365234375","0.474365234375","0.474365234375"
"647168","158","158","158","0.592041015625","0.592041015625","0.592041015625"
"651264","159","159","159","0.557861328125","0.557861328125","0.557861328125"
"655360","160","160","160","0.49951171875","0.49951171875","0.49951171875"
"659456","161","161","161","0.4375","0.4375","0.4375"
"663552","162","162","162","0.545654296875","0.545654296875","0.545654296875"
"667648","163","163","163","0.591552734375","0.591552734375","0.591552734375"
"671744","164","164","164","0.658935546875","0.658935546875","0.658935546875"
"675840","165","165","165","0.55078125","0.55078125","0.55078125"
"679936","166","166","166","0.57958984375","0.57958984375","0.57958984375"
"684032","167","167","167","0.586669921875","0.586669921875","0.586669921875"
"688128","168","168","168","0.57666015625","0.57666015625","0.57666015625"
"692224","169","169","169","0.54638671875","0.54638671875","0.54638671875"
"696320","170","170","170","0.586669921875","0.586669921875","0.586669921875"
"700416","171","171","171","0.60888671875","0.60888671875","0.60888671875"
"704512","172","172","172","0.635498046875","0.635498046875","0.635498046875"
"708608","173","173","173","0.6611328125","0.6611328125","0.6611328125"
"712704","174","174","174","0.608154296875","0.608154296875","0.608154296875"
"716800","175","175","175","0.692626953125","0.692626953125","0.692626953125"
"720896","176","176","176","0.71923828125","0.71923828125","0.71923828125"
"724992","177","177","177","0.634765625","0.634765625","0.634765625"
"729088","178","178","178","0.63818359375","0.63818359375","0.63818359375"
"733184","179","179","179","0.602783203125","0.602783203125","0.602783203125"
"737280","180","180","180","0.639404296875","0.639404296875","0.639404296875"
"741376","181","181","181","0.575927734375","0.575927734375","0.575927734375"
"745472","182","182","182","0.536865234375","0.536865234375","0.536865234375"
"749568","183","183","183","0.572509765625","0.572509765625","0.572509765625"
"753664","184","184","184","0.579833984375","0.579833984375","0.579833984375"
"757760","185","185","185","0.576171875","0.576171875","0.576171875"
"761856","186","186","186","0.60107421875","0.60107421875","0.60107421875"
"765952","187","187","187","0.54736328125","0.54736328125","0.54736328125"
"770048","188","188","188","0.5048828125","0.5048828125","0.5048828125"
"774144","189","189","189","0.477783203125","0.477783203125","0.477783203125"
"778240","190","190","190","0.473388671875","0.473388671875","0.473388671875"
"782336","191","191","191","0.490234375","0.490234375","0.490234375"
"786432","192","192","192","0.56396484375","0.56396484375","0.56396484375"
"790528","193","193","193","0.531005859375","0.531005859375","0.531005859375"
"794624","194","194","194","0.55712890625","0.55712890625","0.55712890625"
"798720","195","195","195","0.62158203125","0.62158203125","0.62158203125"
"802816","196","196","196","0.716552734375","0.716552734375","0.716552734375"
"806912","197","197","197","0.769775390625","0.769775390625","0.769775390625"
"811008","198","198","198","0.737060546875","0.737060546875","0.737060546875"
"815104","199","199","199","0.729736328125","0.729736328125","0.729736328125"
"819200","200","200","200","0.7109375","0.7109375","0.7109375"
"823296","201","201","201","0.6494140625","0.6494140625","0.6494140625"
"827392","202","202","202","0.648681640625","0.648681640625","0.648681640625"
"831488","203","203","203","0.638916015625","0.638916015625","0.638916015625"
"835584","204","204","204","0.578125","0.578125","0.578125"
"839680","205","205","205","0.548828125","0.548828125","0.548828125"
"843776","206","206","206","0.56689453125","0.56689453125","0.56689453125"
"847872","207","207","207","0.57763671875","0.57763671875","0.57763671875"
"851968","208","208","208","0.610595703125","0.610595703125","0.610595703125"
"856064","209","209","209","0.58642578125","0.58642578125","0.58642578125"
"860160","210","210","210","0.59716796875","0.59716796875","0.59716796875"
"864256","211","211","211","0.50146484375","0.50146484375","0.50146484375"
"868352","212","212","212","0.450439453125","0.450439453125","0.450439453125"
"872448","213","213","213","0.507568359375","0.507568359375","0.507568359375"
"876544","214","214","214","0.525634765625","0.525634765625","0.525634765625"
"880640","215","215","215","0.529052734375","0.529052734375","0.529052734375"
"884736","216","216","216","0.415283203125","0.415283203125","0.415283203125"
"888832","217","217","217","0.416015625","0.416015625","0.416015625"
"892928","218","218","218","0.468505859375","0.468505859375","0.468505859375"
"897024","219","219","219","0.526123046875","0.526123046875","0.526123046875"
"901120","220","220","220","0.441650390625","0.441650390625","0.441650390625"
"905216","221","221","221","0.446533203125","0.446533203125","0.446533203125"
"909312","222","222","222","0.482421875","0.482421875","0.482421875"
"913408","223","223","223","0.4970703125","0.4970703125","0.4970703125"
"917504","224","224","224","0.621337890625","0.621337890625","0.621337890625"
"921600","225","225","225","0.60302734375","0.60302734375","0.60302734375"
"925696","226","226","226","0.608642578125","0.608642578125","0.608642578125"
"929792","227","227","227","0.623046875","0.623046875","0.623046875"
"933888","228","228","228","0.570068359375","0.570068359375","0.570068359375"
"937984","229","229","229","0.5986328125","0.5986328125","0.5986328125"
"942080","230","230","230","0.620361328125","0.620361328125","0.620361328125"
"946176","231","231","231","0.678466796875","0.678466796875","0.678466796875"
"950272","232","232","232","0.581298828125","0.581298828125","0.581298828125"
"954368","233","233","233","0.534423828125","0.534423828125","0.534423828125"
"958464","234","234","234","0.603759765625","0.603759765625","0.603759765625"
"962560","235","235","235","0.579833984375","0.579833984375","0.579833984375"
"966656","236","236","236","0.605712890625","0.605712890625","0.605712890625"
"970752","237","237","237","0.547607421875","0.547607421875","0.547607421875"
"974848","238","238","238","0.5751953125","0.5751953125","0.5751953125"
"978944","239","239","239","0.618896484375","0.618896484375","0.618896484375"
"983040","240","240","240","0.579833984375","0.579833984375","0.579833984375"
"987136","241","241","241","0.572021484375","0.572021484375","0.572021484375"
"991232","242","242","242","0.5380859375","0.5380859375","0.5380859375"
"995328","243","243","243","0.58203125","0.58203125","0.58203125"
"999424","244","244","244","0.610595703125","0.610595703125","0.610595703125"
"1003520","245","245","245","0.583984375","0.583984375","0.583984375"
"1007616","246","246","246","0.556884765625","0.556884765625","0.556884765625"
"1011712","247","247","247","0.63720703125","0.63720703125","0.63720703125"
"1015808","248","248","248","0.6943359375","0.6943359375","0.6943359375"
"1019904","249","249","249","0.710205078125","0.710205078125","0.710205078125"
"1024000","250","250","250","0.7626953125","0.7626953125","0.7626953125"
"1028096","251","251","251","0.715087890625","0.715087890625","0.715087890625"
"1032192","252","252","252","0.574462890625","0.574462890625","0.574462890625"
"1036288","253","253","253","0.502197265625","0.502197265625","0.502197265625"
"1040384","254","254","254","0.538818359375","0.538818359375","0.538818359375"
"1044480","255","255","255","0.619384765625","0.619384765625","0.619384765625"
"1048576","256","256","256","0.619873046875","0.619873046875","0.619873046875"
"1052672","257","257","257","0.482421875","0.482421875","0.482421875"
"1056768","258","258","258","0.45458984375","0.45458984375","0.45458984375"
"1060864","259","259","259","0.457275390625","0.457275390625","0.457275390625"
"1064960","260","260","260","0.503173828125","0.503173828125","0.503173828125"
"1069056","261","261","261","0.5927734375","0.5927734375","0.5927734375"
"1073152","262","262","262","0.6044921875","0.6044921875","0.6044921875"
"1077248","263","263","263","0.624267578125","0.624267578125","0.624267578125"
"1081344","264","264","264","0.56640625","0.56640625","0.56640625"
"1085440","265","265","265","0.547119140625","0.547119140625","0.547119140625"
"1089536","266","266","266","0.52490234375","0.52490234375","0.52490234375"
"1093632","267","267","267","0.595703125","0.595703125","0.595703125"
"1097728","268","268","268","0.611328125","0.611328125","0.611328125"
"1101824","269","269","269","0.615966796875","0.615966796875","0.615966796875"
"1105920","270","270","270","0.644775390625","0.644775390625","0.644775390625"
"1110016","271","271","271","0.635986328125","0.635986328125","0.635986328125"
"1114112","272","272","272","0.6650390625","0.6650390625","0.6650390625"
"1118208","273","273","273","0.678466796875","0.678466796875","0.678466796875"
"1122304","274","274","274","0.60009765625","0.60009765625","0.60009765625"
"1126400","275","275","275","0.53271484375","0.53271484375","0.53271484375"
"1130496","276","276","276","0.578369140625","0.578369140625","0.578369140625"
"1134592","277","277","277","0.6083984375","0.6083984375","0.6083984375"
"1138688","278","278","278","0.62841796875","0.62841796875","0.62841796875"
"1142784","279","279","279","0.5263671875","0.5263671875","0.5263671875"
"1146880","280","280","280","0.601318359375","0.601318359375","0.601318359375"
"1150976","281","281","281","0.650146484375","0.650146484375","0.650146484375"
"1155072","282","282","282","0.77880859375","0.77880859375","0.77880859375"
"1159168","283","283","283","0.76611328125","0.76611328125","0.76611328125"
"1163264","284","284","284","0.67431640625","0.67431640625","0.67431640625"
"1167360","285","285","285","0.671875","0.671875","0.671875"
"1171456","286","286","286","0.639404296875","0.639404296875","0.639404296875"
"1175552","287","287","287","0.700439453125","0.700439453125","0.700439453125"
"1179648","288","288","288","0.794189453125","0.794189453125","0.794189453125"
"1183744","289","289","289","0.802490234375","0.802490234375","0.802490234375"
"1187840","290","290","290","0.816162109375","0.816162109375","0.816162109375"
"1191936","291","291","291","0.6845703125","0.6845703125","0.6845703125"
"1196032","292","292","292","0.60302734375","0.60302734375","0.60302734375"
"1200128","293","293","293","0.6181640625","0.6181640625","0.6181640625"
"1204224","294","294","294","0.672119140625","0.672119140625","0.672119140625"
"1208320","295","295","295","0.735595703125","0.735595703125","0.735595703125"
"1212416","296","296","296","0.745361328125","0.745361328125","0.745361328125"
"1216512","297","297","297","0.720703125","0.720703125","0.720703125"
"1220608","298","298","298","0.794189453125","0.794189453125","0.794189453125"
"1224704","299","299","299","0.940673828125","0.940673828125","0.940673828125"
"1228800","300","300","300","0.982177734375","0.982177734375","0.982177734375"
"1232896","301","301","301","0.881103515625","0.881103515625","0.881103515625"
"1236992","302","302","302","0.866455078125","0.866455078125","0.866455078125"
"1241088","303","303","303","0.7763671875","0.7763671875","0.7763671875"
"1245184","304","304","304","0.654541015625","0.654541015625","0.654541015625"
"1249280","305","305","305","0.633544921875","0.633544921875","0.633544921875"
"1253376","306","306","306","0.594970703125","0.594970703125","0.594970703125"
"1257472","307","307","307","0.641357421875","0.641357421875","0.641357421875"
"1261568","308","308","308","0.662109375","0.662109375","0.662109375"
"1265664","309","309","309","0.75537109375","0.75537109375","0.75537109375"
"1269760","310","310","310","0.844482421875","0.844482421875","0.844482421875"
"1273856","311","311","311","0.7724609375","0.7724609375","0.7724609375"
"1277952","312","312","312","0.78125","0.78125","0.78125"
"1282048","313","313","313","0.78466796875","0.78466796875","0.78466796875"
"1286144","314","314","314","0.83349609375","0.83349609375","0.83349609375"
"1290240","315","315","315","0.757568359375","0.757568359375","0.757568359375"
"1294336","316","316","316","0.779052734375","0.779052734375","0.779052734375"
"1298432","317","317","317","0.89501953125","0.89501953125","0.89501953125"
"1302528","318","318","318","1.005859375","1.005859375","1.005859375"
"1306624","319","319","319","0.97021484375","0.97021484375","0.97021484375"
"1310720","320","320","320","1.018798828125","1.018798828125","1.018798828125"
"1314816","321","321","321","0.816162109375","0.816162109375","0.816162109375"
"1318912","322","322","322","0.722900390625","0.722900390625","0.722900390625"
"1323008","323","323","323","0.83203125","0.83203125","0.83203125"
"1327104","324","324","324","0.853759765625","0.853759765625","0.853759765625"
"1331200","325","325","325","0.835693359375","0.835693359375","0.835693359375"
"1335296","326","326","326","0.867431640625","0.867431640625","0.867431640625"
"1339392","327","327","327","1.005126953125","1.005126953125","1.005126953125"
"1343488","328","328","328","0.857666015625","0.857666015625","0.857666015625"
"1347584","329","329","329","0.691162109375","0.691162109375","0.691162109375"
"1351680","330","330","330","0.71728515625","0.71728515625","0.71728515625"
"1355776","331","331","331","0.740966796875","0.740966796875","0.740966796875"
"1359872","332","332","332","0.81298828125","0.81298828125","0.81298828125"
"1363968","333","333","333","0.7626953125","0.7626953125","0.7626953125"
"1368064","334","334","334","0.779296875","0.779296875","0.779296875"
"1372160","335","335","335","0.8017578125","0.8017578125","0.8017578125"
"1376256","336","336","336","0.91748046875","0.91748046875","0.91748046875"
"1380352","337","337","337","0.928955078125","0.928955078125","0.928955078125"
"1384448","338","338","338","0.81591796875","0.81591796875","0.81591796875"
"1388544","339","339","339","0.810791015625","0.810791015625","0.810791015625"
"1392640","340","340","340","0.831787109375","0.831787109375","0.831787109375"
"1396736","341","341","341","0.90673828125","0.90673828125","0.90673828125"
"1400832","342","342","342","1.006591796875","1.006591796875","1.006591796875"
"1404928","343","343","343","0.902587890625","0.902587890625","0.902587890625"
"1409024","344","344","344","0.87548828125","0.87548828125","0.87548828125"
"1413120","345","345","345","0.75830078125","0.75830078125","0.75830078125"
"1417216","346","346","346","0.803955078125","0.803955078125","0.803955078125"
"1421312","347","347","347","0.765380859375","0.765380859375","0.765380859375"
"1425408","348","348","348","0.712890625","0.712890625","0.712890625"
"1429504","349","349","349","0.66796875","0.66796875","0.66796875"
"1433600","350","350","350","0.771240234375","0.771240234375","0.771240234375"
"1437696","351","351","351","0.851806640625","0.851806640625","0.851806640625"
"1441792","352","352","352","0.896240234375","0.896240234375","0.896240234375"
"1445888","353","353","353","0.9111328125","0.9111328125","0.9111328125"
"1449984","354","354","354","0.9755859375","0.9755859375","0.9755859375"
"1454080","355","355","355","1.066650390625","1.066650390625","1.066650390625"
"1458176","356","356","356","0.930908203125","0.930908203125","0.930908203125"
"1462272","357","357","357","0.75927734375","0.75927734375","0.75927734375"
"1466368","358","358","358","0.747802734375","0.747802734375","0.747802734375"
"1470464","359","359","359","0.734619140625","0.734619140625","0.734619140625"
"1474560","360","360","360","0.724365234375","0.724365234375","0.724365234375"
"1478656","361","361","361","0.7705078125","0.7705078125","0.7705078125"
"1482752","362","362","362","1.006591796875","1.006591796875","1.006591796875"
"1486848","363","363","363","1.216064453125","1.216064453125","1.216064453125"
"1490944","364","364","364","1.026611328125","1.026611328125","1.026611328125"
"1495040","365","365","365","1.00439453125","1.00439453125","1.00439453125"
"1499136","366","366","366","0.936767578125","0.936767578125","0.936767578125"
"1503232","367","367","367","0.8984375","0.8984375","0.8984375"
"1507328","368","368","368","0.948974609375","0.948974609375","0.948974609375"
"1511424","369","369","369","0.983154296875","0.983154296875","0.983154296875"
"1515520","370","370","370","1.034423828125","1.034423828125","1.034423828125"
"1519616","371","371","371","1.069091796875","1.069091796875","1.069091796875"
"1523712","372","372","372","1.143310546875","1.143310546875","1.143310546875"
"1527808","373","373","373","1.098388671875","1.098388671875","1.098388671875"
"1531904","374","374","374","1.10009765625","1.10009765625","1.10009765625"
"1536000","375","375","375","1.191650390625","1.191650390625","1.191650390625"
"1540096","376","376","376","1.074462890625","1.074462890625","1.074462890625"
"1544192","377","377","377","1.05322265625","1.05322265625","1.05322265625"
"1548288","378","378","378","1.095703125","1.095703125","1.095703125"
"1552384","379","379","379","1.1572265625","1.1572265625","1.1572265625"
"1556480","380","380","380","1.18310546875","1.18310546875","1.18310546875"
"1560576","381","381","381","1.14501953125","1.14501953125","1.14501953125"
"1564672","382","382","382","1.0849609375","1.0849609375","1.0849609375"
"1568768","383","383","383","1.181640625","1.181640625","1.181640625"
"1572864","384","384","384","1.223876953125","1.223876953125","1.223876953125"
"1576960","385","385","385","1.222412109375","1.222412109375","1.222412109375"
"1581056","386","386","386","1.222900390625","1.222900390625","1.222900390625"
"1585152","387","387","387","1.18896484375","1.18896484375","1.18896484375"
"1589248","388","388","388","1.084716796875","1.084716796875","1.084716796875"
"1593344","389","389","389","1.1123046875","1.1123046875","1.1123046875"
"1597440","390","390","390","1.16748046875","1.16748046875","1.16748046875"
"1601536","391","391","391","0.9716796875","0.9716796875","0.9716796875"
"1605632","392","392","392","0.883544921875","0.883544921875","0.883544921875"
"1609728","393","393","393","0.92236328125","0.92236328125","0.92236328125"
"1613824","394","394","394","0.928955078125","0.928955078125","0.928955078125"
"1617920","395","395","395","0.912109375","0.912109375","0.912109375"
"1622016","396","396","396","1.002685546875","1.002685546875","1.002685546875"
"1626112","397","397","397","1.035400390625","1.035400390625","1.035400390625"
"1630208","398","398","398","1.041015625","1.041015625","1.041015625"
"1634304","399","399","399","1.070556640625","1.070556640625","1.070556640625"
"1638400","400","400","400","1.08642578125","1.08642578125","1.08642578125"
"1642496","401","401","401","1.083251953125","1.083251953125","1.083251953125"
"1646592","402","402","402","1.10107421875","1.10107421875","1.10107421875"
"1650688","403","403","403","1.259521484375","1.259521484375","1.259521484375"
"1654784","404","404","404","1.2509765625","1.2509765625","1.2509765625"
"1658880","405","405","405","1.156494140625","1.156494140625","1.156494140625"
"1662976","406","406","406","1.128662109375","1.128662109375","1.128662109375"
"1667072","407","407","407","1.096923828125","1.096923828125","1.096923828125"
"1671168","408","408","408","1.177978515625","1.177978515625","1.177978515625"
"1675264","409","409","409","1.234375","1.234375","1.234375"
"1679360","410","410","410","1.313720703125","1.313720703125","1.313720703125"
"1683456","411","411","411","1.353271484375","1.353271484375","1.353271484375"
"1687552","412","412","412","1.31005859375","1.31005859375","1.31005859375"
"1691648","413","413","413","1.216796875","1.216796875","1.216796875"
"1695744","414","414","414","1.192626953125","1.192626953125","1.192626953125"
"1699840","415","415","415","1.162353515625","1.162353515625","1.162353515625"
"1703936","416","416","416","1.139404296875","1.139404296875","1.139404296875"
"1708032","417","417","417","1.18115234375","1.18115234375","1.18115234375"
"1712128","418","418","418","1.15380859375","1.15380859375","1.15380859375"
"1716224","419","419","419","1.08837890625","1.08837890625","1.08837890625"
"1720320","420","420","420","1.0712890625","1.0712890625","1.0712890625"
"1724416","421","421","421","0.939453125","0.939453125","0.939453125"
"1728512","422","422","422","0.89404296875","0.89404296875","0.89404296875"
