"env_step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"360448","88","88","88","0.458251953125","0.458251953125","0.458251953125"
"364544","89","89","89","0.47021484375","0.47021484375","0.47021484375"
"368640","90","90","90","0.59814453125","0.59814453125","0.59814453125"
"372736","91","91","91","0.50830078125","0.50830078125","0.50830078125"
"376832","92","92","92","0.3251953125","0.3251953125","0.3251953125"
"380928","93","93","93","0.374755859375","0.374755859375","0.374755859375"
"385024","94","94","94","0.4052734375","0.4052734375","0.4052734375"
"389120","95","95","95","0.447021484375","0.447021484375","0.447021484375"
"393216","96","96","96","0.40673828125","0.40673828125","0.40673828125"
"397312","97","97","97","0.40625","0.40625","0.40625"
"401408","98","98","98","0.470947265625","0.470947265625","0.470947265625"
"405504","99","99","99","0.566162109375","0.566162109375","0.566162109375"
"409600","100","100","100","0.5634765625","0.5634765625","0.5634765625"
"413696","101","101","101","0.57177734375","0.57177734375","0.57177734375"
"417792","102","102","102","0.6904296875","0.6904296875","0.6904296875"
"421888","103","103","103","0.637451171875","0.637451171875","0.637451171875"
"425984","104","104","104","0.5478515625","0.5478515625","0.5478515625"
"430080","105","105","105","0.5888671875","0.5888671875","0.5888671875"
"434176","106","106","106","0.56396484375","0.56396484375","0.56396484375"
"438272","107","107","107","0.557373046875","0.557373046875","0.557373046875"
"442368","108","108","108","0.54345703125","0.54345703125","0.54345703125"
"446464","109","109","109","0.50341796875","0.50341796875","0.50341796875"
"450560","110","110","110","0.51318359375","0.51318359375","0.51318359375"
"454656","111","111","111","0.45166015625","0.45166015625","0.45166015625"
"458752","112","112","112","0.5048828125","0.5048828125","0.5048828125"
"462848","113","113","113","0.559326171875","0.559326171875","0.559326171875"
"466944","114","114","114","0.5810546875","0.5810546875","0.5810546875"
"471040","115","115","115","0.599365234375","0.599365234375","0.599365234375"
"475136","116","116","116","0.66845703125","0.66845703125","0.66845703125"
"479232","117","117","117","0.578369140625","0.578369140625","0.578369140625"
"483328","118","118","118","0.58349609375","0.58349609375","0.58349609375"
"487424","119","119","119","0.533203125","0.533203125","0.533203125"
"491520","120","120","120","0.530517578125","0.530517578125","0.530517578125"
"495616","121","121","121","0.56787109375","0.56787109375","0.56787109375"
"499712","122","122","122","0.553466796875","0.553466796875","0.553466796875"
"503808","123","123","123","0.490478515625","0.490478515625","0.490478515625"
"507904","124","124","124","0.5341796875","0.5341796875","0.5341796875"
"512000","125","125","125","0.58642578125","0.58642578125","0.58642578125"
"516096","126","126","126","0.567626953125","0.567626953125","0.567626953125"
"520192","127","127","127","0.494873046875","0.494873046875","0.494873046875"
"524288","128","128","128","0.463134765625","0.463134765625","0.463134765625"
"528384","129","129","129","0.556884765625","0.556884765625","0.556884765625"
"532480","130","130","130","0.566162109375","0.566162109375","0.566162109375"
"536576","131","131","131","0.567138671875","0.567138671875","0.567138671875"
"540672","132","132","132","0.561767578125","0.561767578125","0.561767578125"
"544768","133","133","133","0.42626953125","0.42626953125","0.42626953125"
"548864","134","134","134","0.485107421875","0.485107421875","0.485107421875"
"552960","135","135","135","0.53369140625","0.53369140625","0.53369140625"
"557056","136","136","136","0.62841796875","0.62841796875","0.62841796875"
"561152","137","137","137","0.55224609375","0.55224609375","0.55224609375"
"565248","138","138","138","0.50048828125","0.50048828125","0.50048828125"
"569344","139","139","139","0.530029296875","0.530029296875","0.530029296875"
"573440","140","140","140","0.453369140625","0.453369140625","0.453369140625"
"577536","141","141","141","0.43505859375","0.43505859375","0.43505859375"
"581632","142","142","142","0.462646484375","0.462646484375","0.462646484375"
"585728","143","143","143","0.445556640625","0.445556640625","0.445556640625"
"589824","144","144","144","0.446533203125","0.446533203125","0.446533203125"
"593920","145","145","145","0.60595703125","0.60595703125","0.60595703125"
"598016","146","146","146","0.70361328125","0.70361328125","0.70361328125"
"602112","147","147","147","0.78271484375","0.78271484375","0.78271484375"
"606208","148","148","148","0.70458984375","0.70458984375","0.70458984375"
"610304","149","149","149","0.57568359375","0.57568359375","0.57568359375"
"614400","150","150","150","0.586669921875","0.586669921875","0.586669921875"
"618496","151","151","151","0.5419921875","0.5419921875","0.5419921875"
"622592","152","152","152","0.49560546875","0.49560546875","0.49560546875"
"626688","153","153","153","0.50341796875","0.50341796875","0.50341796875"
"630784","154","154","154","0.484619140625","0.484619140625","0.484619140625"
"634880","155","155","155","0.51318359375","0.51318359375","0.51318359375"
"638976","156","156","156","0.63525390625","0.63525390625","0.63525390625"
"643072","157","157","157","0.65966796875","0.65966796875","0.65966796875"
"647168","158","158","158","0.560791015625","0.560791015625","0.560791015625"
"651264","159","159","159","0.531982421875","0.531982421875","0.531982421875"
"655360","160","160","160","0.572509765625","0.572509765625","0.572509765625"
"659456","161","161","161","0.554931640625","0.554931640625","0.554931640625"
"663552","162","162","162","0.524658203125","0.524658203125","0.524658203125"
"667648","163","163","163","0.5498046875","0.5498046875","0.5498046875"
"671744","164","164","164","0.635009765625","0.635009765625","0.635009765625"
"675840","165","165","165","0.633056640625","0.633056640625","0.633056640625"
"679936","166","166","166","0.603515625","0.603515625","0.603515625"
"684032","167","167","167","0.6044921875","0.6044921875","0.6044921875"
"688128","168","168","168","0.53076171875","0.53076171875","0.53076171875"
"692224","169","169","169","0.511474609375","0.511474609375","0.511474609375"
"696320","170","170","170","0.4521484375","0.4521484375","0.4521484375"
"700416","171","171","171","0.448974609375","0.448974609375","0.448974609375"
"704512","172","172","172","0.492919921875","0.492919921875","0.492919921875"
"708608","173","173","173","0.482421875","0.482421875","0.482421875"
"712704","174","174","174","0.550048828125","0.550048828125","0.550048828125"
"716800","175","175","175","0.583984375","0.583984375","0.583984375"
"720896","176","176","176","0.5576171875","0.5576171875","0.5576171875"
"724992","177","177","177","0.4951171875","0.4951171875","0.4951171875"
"729088","178","178","178","0.544189453125","0.544189453125","0.544189453125"
"733184","179","179","179","0.569580078125","0.569580078125","0.569580078125"
"737280","180","180","180","0.48828125","0.48828125","0.48828125"
"741376","181","181","181","0.514404296875","0.514404296875","0.514404296875"
"745472","182","182","182","0.542236328125","0.542236328125","0.542236328125"
"749568","183","183","183","0.53173828125","0.53173828125","0.53173828125"
"753664","184","184","184","0.560791015625","0.560791015625","0.560791015625"
"757760","185","185","185","0.577880859375","0.577880859375","0.577880859375"
"761856","186","186","186","0.56884765625","0.56884765625","0.56884765625"
"765952","187","187","187","0.587158203125","0.587158203125","0.587158203125"
"770048","188","188","188","0.6455078125","0.6455078125","0.6455078125"
"774144","189","189","189","0.64599609375","0.64599609375","0.64599609375"
"778240","190","190","190","0.6513671875","0.6513671875","0.6513671875"
"782336","191","191","191","0.701171875","0.701171875","0.701171875"
"786432","192","192","192","0.69482421875","0.69482421875","0.69482421875"
"790528","193","193","193","0.7587890625","0.7587890625","0.7587890625"
"794624","194","194","194","0.72021484375","0.72021484375","0.72021484375"
"798720","195","195","195","0.73583984375","0.73583984375","0.73583984375"
"802816","196","196","196","0.66259765625","0.66259765625","0.66259765625"
"806912","197","197","197","0.606689453125","0.606689453125","0.606689453125"
"811008","198","198","198","0.627685546875","0.627685546875","0.627685546875"
"815104","199","199","199","0.56298828125","0.56298828125","0.56298828125"
"819200","200","200","200","0.531982421875","0.531982421875","0.531982421875"
"823296","201","201","201","0.522216796875","0.522216796875","0.522216796875"
"827392","202","202","202","0.587890625","0.587890625","0.587890625"
"831488","203","203","203","0.588623046875","0.588623046875","0.588623046875"
"835584","204","204","204","0.586669921875","0.586669921875","0.586669921875"
"839680","205","205","205","0.6689453125","0.6689453125","0.6689453125"
"843776","206","206","206","0.674560546875","0.674560546875","0.674560546875"
"847872","207","207","207","0.576171875","0.576171875","0.576171875"
"851968","208","208","208","0.6298828125","0.6298828125","0.6298828125"
"856064","209","209","209","0.693115234375","0.693115234375","0.693115234375"
"860160","210","210","210","0.774169921875","0.774169921875","0.774169921875"
"864256","211","211","211","0.71826171875","0.71826171875","0.71826171875"
"868352","212","212","212","0.6640625","0.6640625","0.6640625"
"872448","213","213","213","0.677001953125","0.677001953125","0.677001953125"
"876544","214","214","214","0.752197265625","0.752197265625","0.752197265625"
"880640","215","215","215","0.8408203125","0.8408203125","0.8408203125"
"884736","216","216","216","0.7314453125","0.7314453125","0.7314453125"
"888832","217","217","217","0.690673828125","0.690673828125","0.690673828125"
"892928","218","218","218","0.724853515625","0.724853515625","0.724853515625"
"897024","219","219","219","0.680419921875","0.680419921875","0.680419921875"
"901120","220","220","220","0.6767578125","0.6767578125","0.6767578125"
"905216","221","221","221","0.66162109375","0.66162109375","0.66162109375"
"909312","222","222","222","0.6611328125","0.6611328125","0.6611328125"
"913408","223","223","223","0.670166015625","0.670166015625","0.670166015625"
"917504","224","224","224","0.6591796875","0.6591796875","0.6591796875"
"921600","225","225","225","0.698974609375","0.698974609375","0.698974609375"
"925696","226","226","226","0.7783203125","0.7783203125","0.7783203125"
"929792","227","227","227","0.81201171875","0.81201171875","0.81201171875"
"933888","228","228","228","0.80322265625","0.80322265625","0.80322265625"
"937984","229","229","229","0.762939453125","0.762939453125","0.762939453125"
"942080","230","230","230","0.721923828125","0.721923828125","0.721923828125"
"946176","231","231","231","0.644287109375","0.644287109375","0.644287109375"
"950272","232","232","232","0.70703125","0.70703125","0.70703125"
"954368","233","233","233","0.663818359375","0.663818359375","0.663818359375"
"958464","234","234","234","0.602294921875","0.602294921875","0.602294921875"
"962560","235","235","235","0.633544921875","0.633544921875","0.633544921875"
"966656","236","236","236","0.589599609375","0.589599609375","0.589599609375"
"970752","237","237","237","0.63232421875","0.63232421875","0.63232421875"
"974848","238","238","238","0.763916015625","0.763916015625","0.763916015625"
"978944","239","239","239","0.837646484375","0.837646484375","0.837646484375"
"983040","240","240","240","0.876953125","0.876953125","0.876953125"
"987136","241","241","241","0.807861328125","0.807861328125","0.807861328125"
"991232","242","242","242","0.726318359375","0.726318359375","0.726318359375"
"995328","243","243","243","0.615966796875","0.615966796875","0.615966796875"
"999424","244","244","244","0.62744140625","0.62744140625","0.62744140625"
"1003520","245","245","245","0.625732421875","0.625732421875","0.625732421875"
"1007616","246","246","246","0.607666015625","0.607666015625","0.607666015625"
"1011712","247","247","247","0.60107421875","0.60107421875","0.60107421875"
"1015808","248","248","248","0.704345703125","0.704345703125","0.704345703125"
"1019904","249","249","249","0.609130859375","0.609130859375","0.609130859375"
"1024000","250","250","250","0.640869140625","0.640869140625","0.640869140625"
"1028096","251","251","251","0.686279296875","0.686279296875","0.686279296875"
"1032192","252","252","252","0.6708984375","0.6708984375","0.6708984375"
"1036288","253","253","253","0.7529296875","0.7529296875","0.7529296875"
"1040384","254","254","254","0.65283203125","0.65283203125","0.65283203125"
"1044480","255","255","255","0.602294921875","0.602294921875","0.602294921875"
"1048576","256","256","256","0.68798828125","0.68798828125","0.68798828125"
"1052672","257","257","257","0.780517578125","0.780517578125","0.780517578125"
"1056768","258","258","258","0.843017578125","0.843017578125","0.843017578125"
"1060864","259","259","259","0.74365234375","0.74365234375","0.74365234375"
"1064960","260","260","260","0.708740234375","0.708740234375","0.708740234375"
"1069056","261","261","261","0.635986328125","0.635986328125","0.635986328125"
"1073152","262","262","262","0.59619140625","0.59619140625","0.59619140625"
"1077248","263","263","263","0.623046875","0.623046875","0.623046875"
"1081344","264","264","264","0.570556640625","0.570556640625","0.570556640625"
"1085440","265","265","265","0.614501953125","0.614501953125","0.614501953125"
"1089536","266","266","266","0.64892578125","0.64892578125","0.64892578125"
"1093632","267","267","267","0.603515625","0.603515625","0.603515625"
"1097728","268","268","268","0.585205078125","0.585205078125","0.585205078125"
"1101824","269","269","269","0.5888671875","0.5888671875","0.5888671875"
"1105920","270","270","270","0.62939453125","0.62939453125","0.62939453125"
"1110016","271","271","271","0.649169921875","0.649169921875","0.649169921875"
"1114112","272","272","272","0.6572265625","0.6572265625","0.6572265625"
"1118208","273","273","273","0.62548828125","0.62548828125","0.62548828125"
"1122304","274","274","274","0.6142578125","0.6142578125","0.6142578125"
"1126400","275","275","275","0.5361328125","0.5361328125","0.5361328125"
"1130496","276","276","276","0.5830078125","0.5830078125","0.5830078125"
"1134592","277","277","277","0.5673828125","0.5673828125","0.5673828125"
"1138688","278","278","278","0.548095703125","0.548095703125","0.548095703125"
"1142784","279","279","279","0.55029296875","0.55029296875","0.55029296875"
"1146880","280","280","280","0.58740234375","0.58740234375","0.58740234375"
"1150976","281","281","281","0.667236328125","0.667236328125","0.667236328125"
"1155072","282","282","282","0.72314453125","0.72314453125","0.72314453125"
"1159168","283","283","283","0.757080078125","0.757080078125","0.757080078125"
"1163264","284","284","284","0.7421875","0.7421875","0.7421875"
"1167360","285","285","285","0.655029296875","0.655029296875","0.655029296875"
"1171456","286","286","286","0.689453125","0.689453125","0.689453125"
"1175552","287","287","287","0.65380859375","0.65380859375","0.65380859375"
"1179648","288","288","288","0.599609375","0.599609375","0.599609375"
"1183744","289","289","289","0.5771484375","0.5771484375","0.5771484375"
"1187840","290","290","290","0.75390625","0.75390625","0.75390625"
"1191936","291","291","291","0.83447265625","0.83447265625","0.83447265625"
"1196032","292","292","292","0.823486328125","0.823486328125","0.823486328125"
"1200128","293","293","293","0.915771484375","0.915771484375","0.915771484375"
"1204224","294","294","294","0.90625","0.90625","0.90625"
"1208320","295","295","295","0.947998046875","0.947998046875","0.947998046875"
"1212416","296","296","296","0.892333984375","0.892333984375","0.892333984375"
"1216512","297","297","297","0.8603515625","0.8603515625","0.8603515625"
"1220608","298","298","298","0.801513671875","0.801513671875","0.801513671875"
"1224704","299","299","299","0.851318359375","0.851318359375","0.851318359375"
"1228800","300","300","300","0.89990234375","0.89990234375","0.89990234375"
"1232896","301","301","301","0.834228515625","0.834228515625","0.834228515625"
"1236992","302","302","302","0.703125","0.703125","0.703125"
"1241088","303","303","303","0.70068359375","0.70068359375","0.70068359375"
"1245184","304","304","304","0.76904296875","0.76904296875","0.76904296875"
"1249280","305","305","305","0.771484375","0.771484375","0.771484375"
"1253376","306","306","306","0.79736328125","0.79736328125","0.79736328125"
"1257472","307","307","307","0.80029296875","0.80029296875","0.80029296875"
"1261568","308","308","308","0.821533203125","0.821533203125","0.821533203125"
"1265664","309","309","309","0.892822265625","0.892822265625","0.892822265625"
"1269760","310","310","310","0.83740234375","0.83740234375","0.83740234375"
"1273856","311","311","311","0.7607421875","0.7607421875","0.7607421875"
"1277952","312","312","312","0.80078125","0.80078125","0.80078125"
"1282048","313","313","313","0.81396484375","0.81396484375","0.81396484375"
"1286144","314","314","314","0.78759765625","0.78759765625","0.78759765625"
"1290240","315","315","315","0.830322265625","0.830322265625","0.830322265625"
"1294336","316","316","316","0.74951171875","0.74951171875","0.74951171875"
"1298432","317","317","317","0.742431640625","0.742431640625","0.742431640625"
"1302528","318","318","318","0.772216796875","0.772216796875","0.772216796875"
"1306624","319","319","319","0.71044921875","0.71044921875","0.71044921875"
"1310720","320","320","320","0.689453125","0.689453125","0.689453125"
"1314816","321","321","321","0.73583984375","0.73583984375","0.73583984375"
"1318912","322","322","322","0.738525390625","0.738525390625","0.738525390625"
"1323008","323","323","323","0.71826171875","0.71826171875","0.71826171875"
"1327104","324","324","324","0.852783203125","0.852783203125","0.852783203125"
"1331200","325","325","325","0.97265625","0.97265625","0.97265625"
"1335296","326","326","326","0.867431640625","0.867431640625","0.867431640625"
"1339392","327","327","327","0.796142578125","0.796142578125","0.796142578125"
"1343488","328","328","328","0.84716796875","0.84716796875","0.84716796875"
"1347584","329","329","329","0.841064453125","0.841064453125","0.841064453125"
"1351680","330","330","330","0.78759765625","0.78759765625","0.78759765625"
"1355776","331","331","331","0.90283203125","0.90283203125","0.90283203125"
"1359872","332","332","332","0.919677734375","0.919677734375","0.919677734375"
"1363968","333","333","333","0.8857421875","0.8857421875","0.8857421875"
"1368064","334","334","334","0.972900390625","0.972900390625","0.972900390625"
"1372160","335","335","335","0.97705078125","0.97705078125","0.97705078125"
"1376256","336","336","336","1.010986328125","1.010986328125","1.010986328125"
"1380352","337","337","337","1.10546875","1.10546875","1.10546875"
"1384448","338","338","338","1.175048828125","1.175048828125","1.175048828125"
"1388544","339","339","339","1.2109375","1.2109375","1.2109375"
"1392640","340","340","340","1.09326171875","1.09326171875","1.09326171875"
"1396736","341","341","341","0.93603515625","0.93603515625","0.93603515625"
"1400832","342","342","342","0.82177734375","0.82177734375","0.82177734375"
"1404928","343","343","343","0.859619140625","0.859619140625","0.859619140625"
"1409024","344","344","344","0.943603515625","0.943603515625","0.943603515625"
"1413120","345","345","345","1.044677734375","1.044677734375","1.044677734375"
"1417216","346","346","346","1.152099609375","1.152099609375","1.152099609375"
"1421312","347","347","347","0.995361328125","0.995361328125","0.995361328125"
"1425408","348","348","348","0.9599609375","0.9599609375","0.9599609375"
"1429504","349","349","349","1.044677734375","1.044677734375","1.044677734375"
"1433600","350","350","350","1.23486328125","1.23486328125","1.23486328125"
"1437696","351","351","351","1.23779296875","1.23779296875","1.23779296875"
"1441792","352","352","352","1.144775390625","1.144775390625","1.144775390625"
"1445888","353","353","353","1.15771484375","1.15771484375","1.15771484375"
"1449984","354","354","354","1.1201171875","1.1201171875","1.1201171875"
"1454080","355","355","355","1.096435546875","1.096435546875","1.096435546875"
"1458176","356","356","356","1.110107421875","1.110107421875","1.110107421875"
"1462272","357","357","357","1.24365234375","1.24365234375","1.24365234375"
"1466368","358","358","358","1.184814453125","1.184814453125","1.184814453125"
"1470464","359","359","359","1.228271484375","1.228271484375","1.228271484375"
"1474560","360","360","360","1.075927734375","1.075927734375","1.075927734375"
"1478656","361","361","361","1.021484375","1.021484375","1.021484375"
"1482752","362","362","362","1.02587890625","1.02587890625","1.02587890625"
"1486848","363","363","363","1.0693359375","1.0693359375","1.0693359375"
"1490944","364","364","364","1.017333984375","1.017333984375","1.017333984375"
"1495040","365","365","365","0.96240234375","0.96240234375","0.96240234375"
"1499136","366","366","366","0.831298828125","0.831298828125","0.831298828125"
"1503232","367","367","367","0.85546875","0.85546875","0.85546875"
"1507328","368","368","368","0.923828125","0.923828125","0.923828125"
"1511424","369","369","369","0.96875","0.96875","0.96875"
"1515520","370","370","370","0.982177734375","0.982177734375","0.982177734375"
"1519616","371","371","371","1.104736328125","1.104736328125","1.104736328125"
"1523712","372","372","372","1.181640625","1.181640625","1.181640625"
"1527808","373","373","373","1.122802734375","1.122802734375","1.122802734375"
"1531904","374","374","374","1.11767578125","1.11767578125","1.11767578125"
"1536000","375","375","375","1.08251953125","1.08251953125","1.08251953125"
"1540096","376","376","376","1.027099609375","1.027099609375","1.027099609375"
"1544192","377","377","377","1.0029296875","1.0029296875","1.0029296875"
"1548288","378","378","378","1.1162109375","1.1162109375","1.1162109375"
"1552384","379","379","379","1.108642578125","1.108642578125","1.108642578125"
"1556480","380","380","380","1.044921875","1.044921875","1.044921875"
"1560576","381","381","381","1.111572265625","1.111572265625","1.111572265625"
"1564672","382","382","382","1.137451171875","1.137451171875","1.137451171875"
"1568768","383","383","383","1.103515625","1.103515625","1.103515625"
"1572864","384","384","384","0.99365234375","0.99365234375","0.99365234375"
"1576960","385","385","385","0.870849609375","0.870849609375","0.870849609375"
"1581056","386","386","386","0.949951171875","0.949951171875","0.949951171875"
"1585152","387","387","387","0.9775390625","0.9775390625","0.9775390625"
"1589248","388","388","388","1.087646484375","1.087646484375","1.087646484375"
"1593344","389","389","389","1.1142578125","1.1142578125","1.1142578125"
"1597440","390","390","390","1.1572265625","1.1572265625","1.1572265625"
"1601536","391","391","391","1.32666015625","1.32666015625","1.32666015625"
"1605632","392","392","392","1.3017578125","1.3017578125","1.3017578125"
"1609728","393","393","393","1.318115234375","1.318115234375","1.318115234375"
"1613824","394","394","394","1.186279296875","1.186279296875","1.186279296875"
"1617920","395","395","395","1.218017578125","1.218017578125","1.218017578125"
"1622016","396","396","396","1.0849609375","1.0849609375","1.0849609375"
"1626112","397","397","397","1.071533203125","1.071533203125","1.071533203125"
"1630208","398","398","398","1.09619140625","1.09619140625","1.09619140625"
"1634304","399","399","399","1.064208984375","1.064208984375","1.064208984375"
"1638400","400","400","400","1.081787109375","1.081787109375","1.081787109375"
"1642496","401","401","401","1.11279296875","1.11279296875","1.11279296875"
"1646592","402","402","402","1.2080078125","1.2080078125","1.2080078125"
"1650688","403","403","403","1.2978515625","1.2978515625","1.2978515625"
"1654784","404","404","404","1.24951171875","1.24951171875","1.24951171875"
"1658880","405","405","405","1.18701171875","1.18701171875","1.18701171875"
"1662976","406","406","406","1.312744140625","1.312744140625","1.312744140625"
"1667072","407","407","407","1.29541015625","1.29541015625","1.29541015625"
"1671168","408","408","408","1.394775390625","1.394775390625","1.394775390625"
"1675264","409","409","409","1.42138671875","1.42138671875","1.42138671875"
"1679360","410","410","410","1.373046875","1.373046875","1.373046875"
"1683456","411","411","411","1.361572265625","1.361572265625","1.361572265625"
"1687552","412","412","412","1.499755859375","1.499755859375","1.499755859375"
"1691648","413","413","413","1.689697265625","1.689697265625","1.689697265625"
"1695744","414","414","414","1.682861328125","1.682861328125","1.682861328125"
"1699840","415","415","415","1.404052734375","1.404052734375","1.404052734375"
"1703936","416","416","416","1.41943359375","1.41943359375","1.41943359375"
"1708032","417","417","417","1.49267578125","1.49267578125","1.49267578125"
"1712128","418","418","418","1.498046875","1.498046875","1.498046875"
"1716224","419","419","419","1.4462890625","1.4462890625","1.4462890625"
"1720320","420","420","420","1.430419921875","1.430419921875","1.430419921875"
"1724416","421","421","421","1.4765625","1.4765625","1.4765625"
"1728512","422","422","422","1.462890625","1.462890625","1.462890625"
"1732608","423","423","423","1.50048828125","1.50048828125","1.50048828125"
