"env_step","pqn_SpaceInvaders-MinAtar - _step","pqn_SpaceInvaders-MinAtar - _step__MIN","pqn_SpaceInvaders-MinAtar - _step__MAX","pqn_SpaceInvaders-MinAtar - returned_episode_returns","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MIN","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"548864","134","134","134","8.59326171875","8.59326171875","8.59326171875"
"552960","135","135","135","8.065185546875","8.065185546875","8.065185546875"
"557056","136","136","136","8.43603515625","8.43603515625","8.43603515625"
"561152","137","137","137","8.635986328125","8.635986328125","8.635986328125"
"565248","138","138","138","8.3818359375","8.3818359375","8.3818359375"
"569344","139","139","139","7.44384765625","7.44384765625","7.44384765625"
"573440","140","140","140","7.70703125","7.70703125","7.70703125"
"577536","141","141","141","8.723876953125","8.723876953125","8.723876953125"
"581632","142","142","142","8.6171875","8.6171875","8.6171875"
"585728","143","143","143","8.6083984375","8.6083984375","8.6083984375"
"589824","144","144","144","9.130859375","9.130859375","9.130859375"
"593920","145","145","145","8.682373046875","8.682373046875","8.682373046875"
"598016","146","146","146","9.1904296875","9.1904296875","9.1904296875"
"602112","147","147","147","9.554443359375","9.554443359375","9.554443359375"
"606208","148","148","148","9.1337890625","9.1337890625","9.1337890625"
"610304","149","149","149","9.360595703125","9.360595703125","9.360595703125"
"614400","150","150","150","9.0078125","9.0078125","9.0078125"
"618496","151","151","151","8.916015625","8.916015625","8.916015625"
"622592","152","152","152","9.14599609375","9.14599609375","9.14599609375"
"626688","153","153","153","9.0947265625","9.0947265625","9.0947265625"
"630784","154","154","154","9.253662109375","9.253662109375","9.253662109375"
"634880","155","155","155","9.239013671875","9.239013671875","9.239013671875"
"638976","156","156","156","9.03857421875","9.03857421875","9.03857421875"
"643072","157","157","157","9.15869140625","9.15869140625","9.15869140625"
"647168","158","158","158","10.03466796875","10.03466796875","10.03466796875"
"651264","159","159","159","9.905029296875","9.905029296875","9.905029296875"
"655360","160","160","160","9.494384765625","9.494384765625","9.494384765625"
"659456","161","161","161","9.564453125","9.564453125","9.564453125"
"663552","162","162","162","9.434326171875","9.434326171875","9.434326171875"
"667648","163","163","163","9.861328125","9.861328125","9.861328125"
"671744","164","164","164","10.2880859375","10.2880859375","10.2880859375"
"675840","165","165","165","9.924072265625","9.924072265625","9.924072265625"
"679936","166","166","166","9.291015625","9.291015625","9.291015625"
"684032","167","167","167","9.36669921875","9.36669921875","9.36669921875"
"688128","168","168","168","9.276611328125","9.276611328125","9.276611328125"
"692224","169","169","169","9.372314453125","9.372314453125","9.372314453125"
"696320","170","170","170","9.82421875","9.82421875","9.82421875"
"700416","171","171","171","10.371337890625","10.371337890625","10.371337890625"
"704512","172","172","172","10.106689453125","10.106689453125","10.106689453125"
"708608","173","173","173","10.39697265625","10.39697265625","10.39697265625"
"712704","174","174","174","10.868408203125","10.868408203125","10.868408203125"
"716800","175","175","175","10.935791015625","10.935791015625","10.935791015625"
"720896","176","176","176","11.482666015625","11.482666015625","11.482666015625"
"724992","177","177","177","11.2626953125","11.2626953125","11.2626953125"
"729088","178","178","178","11.013916015625","11.013916015625","11.013916015625"
"733184","179","179","179","11.0341796875","11.0341796875","11.0341796875"
"737280","180","180","180","10.686767578125","10.686767578125","10.686767578125"
"741376","181","181","181","10.78173828125","10.78173828125","10.78173828125"
"745472","182","182","182","10.907470703125","10.907470703125","10.907470703125"
"749568","183","183","183","10.977783203125","10.977783203125","10.977783203125"
"753664","184","184","184","11.003662109375","11.003662109375","11.003662109375"
"757760","185","185","185","11.333740234375","11.333740234375","11.333740234375"
"761856","186","186","186","11.441650390625","11.441650390625","11.441650390625"
"765952","187","187","187","11.314453125","11.314453125","11.314453125"
"770048","188","188","188","11.08642578125","11.08642578125","11.08642578125"
"774144","189","189","189","10.97412109375","10.97412109375","10.97412109375"
"778240","190","190","190","11.518798828125","11.518798828125","11.518798828125"
"782336","191","191","191","11.8994140625","11.8994140625","11.8994140625"
"786432","192","192","192","11.34423828125","11.34423828125","11.34423828125"
"790528","193","193","193","11.65771484375","11.65771484375","11.65771484375"
"794624","194","194","194","12.127685546875","12.127685546875","12.127685546875"
"798720","195","195","195","11.94775390625","11.94775390625","11.94775390625"
"802816","196","196","196","12.115478515625","12.115478515625","12.115478515625"
"806912","197","197","197","11.837158203125","11.837158203125","11.837158203125"
"811008","198","198","198","11.858642578125","11.858642578125","11.858642578125"
"815104","199","199","199","12.250732421875","12.250732421875","12.250732421875"
"819200","200","200","200","12.634033203125","12.634033203125","12.634033203125"
"823296","201","201","201","12.860595703125","12.860595703125","12.860595703125"
"827392","202","202","202","12.52978515625","12.52978515625","12.52978515625"
"831488","203","203","203","12.29736328125","12.29736328125","12.29736328125"
"835584","204","204","204","12.516845703125","12.516845703125","12.516845703125"
"839680","205","205","205","12.974365234375","12.974365234375","12.974365234375"
"843776","206","206","206","12.9296875","12.9296875","12.9296875"
"847872","207","207","207","12.758544921875","12.758544921875","12.758544921875"
"851968","208","208","208","12.971923828125","12.971923828125","12.971923828125"
"856064","209","209","209","13.255126953125","13.255126953125","13.255126953125"
"860160","210","210","210","12.810302734375","12.810302734375","12.810302734375"
"864256","211","211","211","13.1650390625","13.1650390625","13.1650390625"
"868352","212","212","212","12.896728515625","12.896728515625","12.896728515625"
"872448","213","213","213","12.63525390625","12.63525390625","12.63525390625"
"876544","214","214","214","12.58154296875","12.58154296875","12.58154296875"
"880640","215","215","215","12.25390625","12.25390625","12.25390625"
"884736","216","216","216","12.533203125","12.533203125","12.533203125"
"888832","217","217","217","12.61767578125","12.61767578125","12.61767578125"
"892928","218","218","218","12.49755859375","12.49755859375","12.49755859375"
"897024","219","219","219","12.320556640625","12.320556640625","12.320556640625"
"901120","220","220","220","12.402587890625","12.402587890625","12.402587890625"
"905216","221","221","221","12.316650390625","12.316650390625","12.316650390625"
"909312","222","222","222","12.623779296875","12.623779296875","12.623779296875"
"913408","223","223","223","13.183349609375","13.183349609375","13.183349609375"
"917504","224","224","224","13.4599609375","13.4599609375","13.4599609375"
"921600","225","225","225","13.385986328125","13.385986328125","13.385986328125"
"925696","226","226","226","14.01806640625","14.01806640625","14.01806640625"
"929792","227","227","227","14.46337890625","14.46337890625","14.46337890625"
"933888","228","228","228","14.5849609375","14.5849609375","14.5849609375"
"937984","229","229","229","14.042724609375","14.042724609375","14.042724609375"
"942080","230","230","230","13.250244140625","13.250244140625","13.250244140625"
"946176","231","231","231","13.391845703125","13.391845703125","13.391845703125"
"950272","232","232","232","14.25","14.25","14.25"
"954368","233","233","233","14.231689453125","14.231689453125","14.231689453125"
"958464","234","234","234","14.049072265625","14.049072265625","14.049072265625"
"962560","235","235","235","13.25","13.25","13.25"
"966656","236","236","236","12.8359375","12.8359375","12.8359375"
"970752","237","237","237","12.525634765625","12.525634765625","12.525634765625"
"974848","238","238","238","12.41748046875","12.41748046875","12.41748046875"
"978944","239","239","239","12.767822265625","12.767822265625","12.767822265625"
"983040","240","240","240","13.315185546875","13.315185546875","13.315185546875"
"987136","241","241","241","14.21240234375","14.21240234375","14.21240234375"
"991232","242","242","242","14.70654296875","14.70654296875","14.70654296875"
"995328","243","243","243","15.231201171875","15.231201171875","15.231201171875"
"999424","244","244","244","14.7451171875","14.7451171875","14.7451171875"
"1003520","245","245","245","14.95068359375","14.95068359375","14.95068359375"
"1007616","246","246","246","15.421142578125","15.421142578125","15.421142578125"
"1011712","247","247","247","16.096923828125","16.096923828125","16.096923828125"
"1015808","248","248","248","16.000244140625","16.000244140625","16.000244140625"
"1019904","249","249","249","16.273193359375","16.273193359375","16.273193359375"
"1024000","250","250","250","15.8369140625","15.8369140625","15.8369140625"
"1028096","251","251","251","15.9794921875","15.9794921875","15.9794921875"
"1032192","252","252","252","16.40380859375","16.40380859375","16.40380859375"
"1036288","253","253","253","16.695556640625","16.695556640625","16.695556640625"
"1040384","254","254","254","16.087890625","16.087890625","16.087890625"
"1044480","255","255","255","15.865478515625","15.865478515625","15.865478515625"
"1048576","256","256","256","15.715576171875","15.715576171875","15.715576171875"
"1052672","257","257","257","15.69873046875","15.69873046875","15.69873046875"
"1056768","258","258","258","15.507568359375","15.507568359375","15.507568359375"
"1060864","259","259","259","16.06884765625","16.06884765625","16.06884765625"
"1064960","260","260","260","16.308837890625","16.308837890625","16.308837890625"
"1069056","261","261","261","16.544677734375","16.544677734375","16.544677734375"
"1073152","262","262","262","16.341064453125","16.341064453125","16.341064453125"
"1077248","263","263","263","15.802978515625","15.802978515625","15.802978515625"
"1081344","264","264","264","15.762939453125","15.762939453125","15.762939453125"
"1085440","265","265","265","16.232177734375","16.232177734375","16.232177734375"
"1089536","266","266","266","16.35595703125","16.35595703125","16.35595703125"
"1093632","267","267","267","17.072998046875","17.072998046875","17.072998046875"
"1097728","268","268","268","16.807861328125","16.807861328125","16.807861328125"
"1101824","269","269","269","16.7265625","16.7265625","16.7265625"
"1105920","270","270","270","16.25537109375","16.25537109375","16.25537109375"
"1110016","271","271","271","16.4423828125","16.4423828125","16.4423828125"
"1114112","272","272","272","16.7275390625","16.7275390625","16.7275390625"
"1118208","273","273","273","16.6875","16.6875","16.6875"
"1122304","274","274","274","17.2646484375","17.2646484375","17.2646484375"
"1126400","275","275","275","17.4580078125","17.4580078125","17.4580078125"
"1130496","276","276","276","18.037109375","18.037109375","18.037109375"
"1134592","277","277","277","17.83154296875","17.83154296875","17.83154296875"
"1138688","278","278","278","17.580322265625","17.580322265625","17.580322265625"
"1142784","279","279","279","17.112060546875","17.112060546875","17.112060546875"
"1146880","280","280","280","16.722412109375","16.722412109375","16.722412109375"
"1150976","281","281","281","16.6064453125","16.6064453125","16.6064453125"
"1155072","282","282","282","16.826416015625","16.826416015625","16.826416015625"
"1159168","283","283","283","17.1572265625","17.1572265625","17.1572265625"
"1163264","284","284","284","17.437255859375","17.437255859375","17.437255859375"
"1167360","285","285","285","17.541259765625","17.541259765625","17.541259765625"
"1171456","286","286","286","16.815673828125","16.815673828125","16.815673828125"
"1175552","287","287","287","16.576171875","16.576171875","16.576171875"
"1179648","288","288","288","16.646728515625","16.646728515625","16.646728515625"
"1183744","289","289","289","16.828857421875","16.828857421875","16.828857421875"
"1187840","290","290","290","16.917724609375","16.917724609375","16.917724609375"
"1191936","291","291","291","16.703125","16.703125","16.703125"
"1196032","292","292","292","17.1875","17.1875","17.1875"
"1200128","293","293","293","17.4208984375","17.4208984375","17.4208984375"
"1204224","294","294","294","16.694091796875","16.694091796875","16.694091796875"
"1208320","295","295","295","16.701416015625","16.701416015625","16.701416015625"
"1212416","296","296","296","17.14990234375","17.14990234375","17.14990234375"
"1216512","297","297","297","17.460205078125","17.460205078125","17.460205078125"
"1220608","298","298","298","17.68359375","17.68359375","17.68359375"
"1224704","299","299","299","18.2578125","18.2578125","18.2578125"
"1228800","300","300","300","18.394287109375","18.394287109375","18.394287109375"
"1232896","301","301","301","18.810791015625","18.810791015625","18.810791015625"
"1236992","302","302","302","19.761962890625","19.761962890625","19.761962890625"
"1241088","303","303","303","20.056640625","20.056640625","20.056640625"
"1245184","304","304","304","19.64453125","19.64453125","19.64453125"
"1249280","305","305","305","19.361328125","19.361328125","19.361328125"
"1253376","306","306","306","18.844482421875","18.844482421875","18.844482421875"
"1257472","307","307","307","18.999267578125","18.999267578125","18.999267578125"
"1261568","308","308","308","19.302490234375","19.302490234375","19.302490234375"
"1265664","309","309","309","19.12451171875","19.12451171875","19.12451171875"
"1269760","310","310","310","19.01904296875","19.01904296875","19.01904296875"
"1273856","311","311","311","19.829833984375","19.829833984375","19.829833984375"
"1277952","312","312","312","19.503173828125","19.503173828125","19.503173828125"
"1282048","313","313","313","19.335693359375","19.335693359375","19.335693359375"
"1286144","314","314","314","19.519775390625","19.519775390625","19.519775390625"
"1290240","315","315","315","19.643310546875","19.643310546875","19.643310546875"
"1294336","316","316","316","20.031982421875","20.031982421875","20.031982421875"
"1298432","317","317","317","20.22802734375","20.22802734375","20.22802734375"
"1302528","318","318","318","19.710205078125","19.710205078125","19.710205078125"
"1306624","319","319","319","20.150146484375","20.150146484375","20.150146484375"
"1310720","320","320","320","20.88232421875","20.88232421875","20.88232421875"
"1314816","321","321","321","21.314208984375","21.314208984375","21.314208984375"
"1318912","322","322","322","20.83447265625","20.83447265625","20.83447265625"
"1323008","323","323","323","20.614013671875","20.614013671875","20.614013671875"
"1327104","324","324","324","21.5498046875","21.5498046875","21.5498046875"
"1331200","325","325","325","22.0654296875","22.0654296875","22.0654296875"
"1335296","326","326","326","21.600341796875","21.600341796875","21.600341796875"
"1339392","327","327","327","21.100341796875","21.100341796875","21.100341796875"
"1343488","328","328","328","20.5","20.5","20.5"
"1347584","329","329","329","20.20263671875","20.20263671875","20.20263671875"
"1351680","330","330","330","19.96337890625","19.96337890625","19.96337890625"
"1355776","331","331","331","20.11328125","20.11328125","20.11328125"
"1359872","332","332","332","20.204833984375","20.204833984375","20.204833984375"
"1363968","333","333","333","20.934814453125","20.934814453125","20.934814453125"
"1368064","334","334","334","21.302490234375","21.302490234375","21.302490234375"
"1372160","335","335","335","21.274658203125","21.274658203125","21.274658203125"
"1376256","336","336","336","21.450439453125","21.450439453125","21.450439453125"
"1380352","337","337","337","21.861083984375","21.861083984375","21.861083984375"
"1384448","338","338","338","22.287109375","22.287109375","22.287109375"
"1388544","339","339","339","21.237060546875","21.237060546875","21.237060546875"
"1392640","340","340","340","20.795166015625","20.795166015625","20.795166015625"
"1396736","341","341","341","20.643798828125","20.643798828125","20.643798828125"
"1400832","342","342","342","20.931640625","20.931640625","20.931640625"
"1404928","343","343","343","21.07861328125","21.07861328125","21.07861328125"
"1409024","344","344","344","20.966796875","20.966796875","20.966796875"
"1413120","345","345","345","21.052978515625","21.052978515625","21.052978515625"
"1417216","346","346","346","21.16015625","21.16015625","21.16015625"
"1421312","347","347","347","22.279296875","22.279296875","22.279296875"
"1425408","348","348","348","22.91552734375","22.91552734375","22.91552734375"
"1429504","349","349","349","23.045166015625","23.045166015625","23.045166015625"
"1433600","350","350","350","22.7099609375","22.7099609375","22.7099609375"
"1437696","351","351","351","23.311279296875","23.311279296875","23.311279296875"
"1441792","352","352","352","23.5908203125","23.5908203125","23.5908203125"
"1445888","353","353","353","23.819580078125","23.819580078125","23.819580078125"
"1449984","354","354","354","23.43505859375","23.43505859375","23.43505859375"
"1454080","355","355","355","23.3232421875","23.3232421875","23.3232421875"
"1458176","356","356","356","22.65185546875","22.65185546875","22.65185546875"
"1462272","357","357","357","22.734375","22.734375","22.734375"
"1466368","358","358","358","22.91162109375","22.91162109375","22.91162109375"
"1470464","359","359","359","22.353759765625","22.353759765625","22.353759765625"
"1474560","360","360","360","22.357177734375","22.357177734375","22.357177734375"
"1478656","361","361","361","22.119873046875","22.119873046875","22.119873046875"
"1482752","362","362","362","22.31494140625","22.31494140625","22.31494140625"
"1486848","363","363","363","22.548828125","22.548828125","22.548828125"
"1490944","364","364","364","22.244873046875","22.244873046875","22.244873046875"
"1495040","365","365","365","22.822021484375","22.822021484375","22.822021484375"
"1499136","366","366","366","22.87646484375","22.87646484375","22.87646484375"
"1503232","367","367","367","22.77490234375","22.77490234375","22.77490234375"
"1507328","368","368","368","23.41064453125","23.41064453125","23.41064453125"
"1511424","369","369","369","24.370361328125","24.370361328125","24.370361328125"
"1515520","370","370","370","23.926025390625","23.926025390625","23.926025390625"
"1519616","371","371","371","23.167724609375","23.167724609375","23.167724609375"
"1523712","372","372","372","23.132568359375","23.132568359375","23.132568359375"
"1527808","373","373","373","22.702392578125","22.702392578125","22.702392578125"
"1531904","374","374","374","22.654541015625","22.654541015625","22.654541015625"
"1536000","375","375","375","22.72900390625","22.72900390625","22.72900390625"
"1540096","376","376","376","23.26513671875","23.26513671875","23.26513671875"
"1544192","377","377","377","22.893310546875","22.893310546875","22.893310546875"
"1548288","378","378","378","22.471923828125","22.471923828125","22.471923828125"
"1552384","379","379","379","22.464111328125","22.464111328125","22.464111328125"
"1556480","380","380","380","22.861572265625","22.861572265625","22.861572265625"
"1560576","381","381","381","23.57763671875","23.57763671875","23.57763671875"
"1564672","382","382","382","23.779541015625","23.779541015625","23.779541015625"
"1568768","383","383","383","23.552490234375","23.552490234375","23.552490234375"
"1572864","384","384","384","23.57470703125","23.57470703125","23.57470703125"
"1576960","385","385","385","24.225341796875","24.225341796875","24.225341796875"
"1581056","386","386","386","24.367431640625","24.367431640625","24.367431640625"
"1585152","387","387","387","24.579833984375","24.579833984375","24.579833984375"
"1589248","388","388","388","24.017578125","24.017578125","24.017578125"
"1593344","389","389","389","24.184814453125","24.184814453125","24.184814453125"
"1597440","390","390","390","24.1865234375","24.1865234375","24.1865234375"
"1601536","391","391","391","23.788818359375","23.788818359375","23.788818359375"
"1605632","392","392","392","24.352783203125","24.352783203125","24.352783203125"
"1609728","393","393","393","24.43896484375","24.43896484375","24.43896484375"
"1613824","394","394","394","24.39501953125","24.39501953125","24.39501953125"
"1617920","395","395","395","23.934326171875","23.934326171875","23.934326171875"
"1622016","396","396","396","23.52392578125","23.52392578125","23.52392578125"
"1626112","397","397","397","22.925537109375","22.925537109375","22.925537109375"
"1630208","398","398","398","23.4228515625","23.4228515625","23.4228515625"
"1634304","399","399","399","23.499267578125","23.499267578125","23.499267578125"
"1638400","400","400","400","23.13671875","23.13671875","23.13671875"
"1642496","401","401","401","23.319091796875","23.319091796875","23.319091796875"
"1646592","402","402","402","23.32177734375","23.32177734375","23.32177734375"
"1650688","403","403","403","23.712158203125","23.712158203125","23.712158203125"
"1654784","404","404","404","24.286865234375","24.286865234375","24.286865234375"
"1658880","405","405","405","24.709716796875","24.709716796875","24.709716796875"
"1662976","406","406","406","24.3779296875","24.3779296875","24.3779296875"
"1667072","407","407","407","24.239013671875","24.239013671875","24.239013671875"
"1671168","408","408","408","24.492919921875","24.492919921875","24.492919921875"
"1675264","409","409","409","24.876220703125","24.876220703125","24.876220703125"
"1679360","410","410","410","25.007568359375","25.007568359375","25.007568359375"
"1683456","411","411","411","24.62744140625","24.62744140625","24.62744140625"
"1687552","412","412","412","24.923828125","24.923828125","24.923828125"
"1691648","413","413","413","25.535888671875","25.535888671875","25.535888671875"
"1695744","414","414","414","25.14599609375","25.14599609375","25.14599609375"
"1699840","415","415","415","24.998779296875","24.998779296875","24.998779296875"
"1703936","416","416","416","24.782958984375","24.782958984375","24.782958984375"
"1708032","417","417","417","24.84619140625","24.84619140625","24.84619140625"
"1712128","418","418","418","25.2744140625","25.2744140625","25.2744140625"
"1716224","419","419","419","25.6904296875","25.6904296875","25.6904296875"
"1720320","420","420","420","25.731689453125","25.731689453125","25.731689453125"
"1724416","421","421","421","26.218994140625","26.218994140625","26.218994140625"
"1728512","422","422","422","26.63330078125","26.63330078125","26.63330078125"
"1732608","423","423","423","26.55078125","26.55078125","26.55078125"
"1736704","424","424","424","27.09326171875","27.09326171875","27.09326171875"
"1740800","425","425","425","27.11376953125","27.11376953125","27.11376953125"
"1744896","426","426","426","26.61767578125","26.61767578125","26.61767578125"
"1748992","427","427","427","25.439697265625","25.439697265625","25.439697265625"
"1753088","428","428","428","26.569580078125","26.569580078125","26.569580078125"
