"env_step","pqn_SpaceInvaders-MinAtar - _step","pqn_SpaceInvaders-MinAtar - _step__MIN","pqn_SpaceInvaders-MinAtar - _step__MAX","pqn_SpaceInvaders-MinAtar - returned_episode_returns","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MIN","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"548864","134","134","134","7.98388671875","7.98388671875","7.98388671875"
"552960","135","135","135","7.950927734375","7.950927734375","7.950927734375"
"557056","136","136","136","8.0908203125","8.0908203125","8.0908203125"
"561152","137","137","137","8.20166015625","8.20166015625","8.20166015625"
"565248","138","138","138","8.380859375","8.380859375","8.380859375"
"569344","139","139","139","9.015625","9.015625","9.015625"
"573440","140","140","140","9.602783203125","9.602783203125","9.602783203125"
"577536","141","141","141","10.27783203125","10.27783203125","10.27783203125"
"581632","142","142","142","9.837890625","9.837890625","9.837890625"
"585728","143","143","143","10.009521484375","10.009521484375","10.009521484375"
"589824","144","144","144","9.966064453125","9.966064453125","9.966064453125"
"593920","145","145","145","9.997802734375","9.997802734375","9.997802734375"
"598016","146","146","146","9.204345703125","9.204345703125","9.204345703125"
"602112","147","147","147","9.1337890625","9.1337890625","9.1337890625"
"606208","148","148","148","9.830322265625","9.830322265625","9.830322265625"
"610304","149","149","149","9.605224609375","9.605224609375","9.605224609375"
"614400","150","150","150","9.081298828125","9.081298828125","9.081298828125"
"618496","151","151","151","9.630859375","9.630859375","9.630859375"
"622592","152","152","152","9.645263671875","9.645263671875","9.645263671875"
"626688","153","153","153","9.498046875","9.498046875","9.498046875"
"630784","154","154","154","9.294921875","9.294921875","9.294921875"
"634880","155","155","155","9.267578125","9.267578125","9.267578125"
"638976","156","156","156","9.40185546875","9.40185546875","9.40185546875"
"643072","157","157","157","9.488037109375","9.488037109375","9.488037109375"
"647168","158","158","158","9.5302734375","9.5302734375","9.5302734375"
"651264","159","159","159","9.300048828125","9.300048828125","9.300048828125"
"655360","160","160","160","9.254150390625","9.254150390625","9.254150390625"
"659456","161","161","161","9.09033203125","9.09033203125","9.09033203125"
"663552","162","162","162","9.166015625","9.166015625","9.166015625"
"667648","163","163","163","9.677490234375","9.677490234375","9.677490234375"
"671744","164","164","164","10.0244140625","10.0244140625","10.0244140625"
"675840","165","165","165","10.061279296875","10.061279296875","10.061279296875"
"679936","166","166","166","9.874267578125","9.874267578125","9.874267578125"
"684032","167","167","167","9.6416015625","9.6416015625","9.6416015625"
"688128","168","168","168","9.453369140625","9.453369140625","9.453369140625"
"692224","169","169","169","9.44189453125","9.44189453125","9.44189453125"
"696320","170","170","170","9.634765625","9.634765625","9.634765625"
"700416","171","171","171","9.68603515625","9.68603515625","9.68603515625"
"704512","172","172","172","10.083740234375","10.083740234375","10.083740234375"
"708608","173","173","173","10.567138671875","10.567138671875","10.567138671875"
"712704","174","174","174","10.59130859375","10.59130859375","10.59130859375"
"716800","175","175","175","10.79638671875","10.79638671875","10.79638671875"
"720896","176","176","176","10.861328125","10.861328125","10.861328125"
"724992","177","177","177","10.5478515625","10.5478515625","10.5478515625"
"729088","178","178","178","10.881103515625","10.881103515625","10.881103515625"
"733184","179","179","179","11.27587890625","11.27587890625","11.27587890625"
"737280","180","180","180","11.30029296875","11.30029296875","11.30029296875"
"741376","181","181","181","11.552490234375","11.552490234375","11.552490234375"
"745472","182","182","182","11.911865234375","11.911865234375","11.911865234375"
"749568","183","183","183","12.623046875","12.623046875","12.623046875"
"753664","184","184","184","12.421630859375","12.421630859375","12.421630859375"
"757760","185","185","185","12.845947265625","12.845947265625","12.845947265625"
"761856","186","186","186","12.71533203125","12.71533203125","12.71533203125"
"765952","187","187","187","13.288818359375","13.288818359375","13.288818359375"
"770048","188","188","188","13.076171875","13.076171875","13.076171875"
"774144","189","189","189","12.37548828125","12.37548828125","12.37548828125"
"778240","190","190","190","11.999755859375","11.999755859375","11.999755859375"
"782336","191","191","191","11.996826171875","11.996826171875","11.996826171875"
"786432","192","192","192","11.797607421875","11.797607421875","11.797607421875"
"790528","193","193","193","11.673583984375","11.673583984375","11.673583984375"
"794624","194","194","194","11.08251953125","11.08251953125","11.08251953125"
"798720","195","195","195","10.855712890625","10.855712890625","10.855712890625"
"802816","196","196","196","11.022216796875","11.022216796875","11.022216796875"
"806912","197","197","197","11.85986328125","11.85986328125","11.85986328125"
"811008","198","198","198","12.339111328125","12.339111328125","12.339111328125"
"815104","199","199","199","12.10791015625","12.10791015625","12.10791015625"
"819200","200","200","200","12.34765625","12.34765625","12.34765625"
"823296","201","201","201","12.795166015625","12.795166015625","12.795166015625"
"827392","202","202","202","12.385009765625","12.385009765625","12.385009765625"
"831488","203","203","203","12.15576171875","12.15576171875","12.15576171875"
"835584","204","204","204","11.962158203125","11.962158203125","11.962158203125"
"839680","205","205","205","12.144775390625","12.144775390625","12.144775390625"
"843776","206","206","206","11.93115234375","11.93115234375","11.93115234375"
"847872","207","207","207","11.8896484375","11.8896484375","11.8896484375"
"851968","208","208","208","12.224609375","12.224609375","12.224609375"
"856064","209","209","209","12.93408203125","12.93408203125","12.93408203125"
"860160","210","210","210","12.758056640625","12.758056640625","12.758056640625"
"864256","211","211","211","12.693603515625","12.693603515625","12.693603515625"
"868352","212","212","212","12.6513671875","12.6513671875","12.6513671875"
"872448","213","213","213","12.675048828125","12.675048828125","12.675048828125"
"876544","214","214","214","13.107421875","13.107421875","13.107421875"
"880640","215","215","215","13.570068359375","13.570068359375","13.570068359375"
"884736","216","216","216","13.69775390625","13.69775390625","13.69775390625"
"888832","217","217","217","13.24658203125","13.24658203125","13.24658203125"
"892928","218","218","218","13.14697265625","13.14697265625","13.14697265625"
"897024","219","219","219","13.281982421875","13.281982421875","13.281982421875"
"901120","220","220","220","13.875732421875","13.875732421875","13.875732421875"
"905216","221","221","221","13.52490234375","13.52490234375","13.52490234375"
"909312","222","222","222","13.4501953125","13.4501953125","13.4501953125"
"913408","223","223","223","12.803955078125","12.803955078125","12.803955078125"
"917504","224","224","224","12.703125","12.703125","12.703125"
"921600","225","225","225","13.266357421875","13.266357421875","13.266357421875"
"925696","226","226","226","13.469482421875","13.469482421875","13.469482421875"
"929792","227","227","227","13.81982421875","13.81982421875","13.81982421875"
"933888","228","228","228","13.708984375","13.708984375","13.708984375"
"937984","229","229","229","14.065185546875","14.065185546875","14.065185546875"
"942080","230","230","230","14.04052734375","14.04052734375","14.04052734375"
"946176","231","231","231","14.408203125","14.408203125","14.408203125"
"950272","232","232","232","15.240478515625","15.240478515625","15.240478515625"
"954368","233","233","233","15.301513671875","15.301513671875","15.301513671875"
"958464","234","234","234","15.410888671875","15.410888671875","15.410888671875"
"962560","235","235","235","14.825439453125","14.825439453125","14.825439453125"
"966656","236","236","236","14.41064453125","14.41064453125","14.41064453125"
"970752","237","237","237","14.404052734375","14.404052734375","14.404052734375"
"974848","238","238","238","15.376220703125","15.376220703125","15.376220703125"
"978944","239","239","239","15.393798828125","15.393798828125","15.393798828125"
"983040","240","240","240","15.628662109375","15.628662109375","15.628662109375"
"987136","241","241","241","15.39013671875","15.39013671875","15.39013671875"
"991232","242","242","242","15.483154296875","15.483154296875","15.483154296875"
"995328","243","243","243","15.873291015625","15.873291015625","15.873291015625"
"999424","244","244","244","15.473388671875","15.473388671875","15.473388671875"
"1003520","245","245","245","15.305908203125","15.305908203125","15.305908203125"
"1007616","246","246","246","15.12939453125","15.12939453125","15.12939453125"
"1011712","247","247","247","15.234130859375","15.234130859375","15.234130859375"
"1015808","248","248","248","15.808349609375","15.808349609375","15.808349609375"
"1019904","249","249","249","15.998046875","15.998046875","15.998046875"
"1024000","250","250","250","15.572509765625","15.572509765625","15.572509765625"
"1028096","251","251","251","15.2197265625","15.2197265625","15.2197265625"
"1032192","252","252","252","15.273681640625","15.273681640625","15.273681640625"
"1036288","253","253","253","15.817626953125","15.817626953125","15.817626953125"
"1040384","254","254","254","15.902587890625","15.902587890625","15.902587890625"
"1044480","255","255","255","16.40673828125","16.40673828125","16.40673828125"
"1048576","256","256","256","16.24365234375","16.24365234375","16.24365234375"
"1052672","257","257","257","15.0419921875","15.0419921875","15.0419921875"
"1056768","258","258","258","15.2109375","15.2109375","15.2109375"
"1060864","259","259","259","15.735107421875","15.735107421875","15.735107421875"
"1064960","260","260","260","15.600830078125","15.600830078125","15.600830078125"
"1069056","261","261","261","15.25927734375","15.25927734375","15.25927734375"
"1073152","262","262","262","14.88525390625","14.88525390625","14.88525390625"
"1077248","263","263","263","14.599609375","14.599609375","14.599609375"
"1081344","264","264","264","15.105224609375","15.105224609375","15.105224609375"
"1085440","265","265","265","15.009521484375","15.009521484375","15.009521484375"
"1089536","266","266","266","15.17626953125","15.17626953125","15.17626953125"
"1093632","267","267","267","15.106201171875","15.106201171875","15.106201171875"
"1097728","268","268","268","15.233154296875","15.233154296875","15.233154296875"
"1101824","269","269","269","15.706298828125","15.706298828125","15.706298828125"
"1105920","270","270","270","15.420654296875","15.420654296875","15.420654296875"
"1110016","271","271","271","15.038818359375","15.038818359375","15.038818359375"
"1114112","272","272","272","14.74072265625","14.74072265625","14.74072265625"
"1118208","273","273","273","14.2587890625","14.2587890625","14.2587890625"
"1122304","274","274","274","15.13720703125","15.13720703125","15.13720703125"
"1126400","275","275","275","15.4755859375","15.4755859375","15.4755859375"
"1130496","276","276","276","16.00341796875","16.00341796875","16.00341796875"
"1134592","277","277","277","16.46484375","16.46484375","16.46484375"
"1138688","278","278","278","17.4697265625","17.4697265625","17.4697265625"
"1142784","279","279","279","18.5810546875","18.5810546875","18.5810546875"
"1146880","280","280","280","18.78662109375","18.78662109375","18.78662109375"
"1150976","281","281","281","18.337158203125","18.337158203125","18.337158203125"
"1155072","282","282","282","17.803955078125","17.803955078125","17.803955078125"
"1159168","283","283","283","17.24267578125","17.24267578125","17.24267578125"
"1163264","284","284","284","17.714599609375","17.714599609375","17.714599609375"
"1167360","285","285","285","17.49169921875","17.49169921875","17.49169921875"
"1171456","286","286","286","17.154296875","17.154296875","17.154296875"
"1175552","287","287","287","17.256103515625","17.256103515625","17.256103515625"
"1179648","288","288","288","17.39111328125","17.39111328125","17.39111328125"
"1183744","289","289","289","18.118896484375","18.118896484375","18.118896484375"
"1187840","290","290","290","18.133544921875","18.133544921875","18.133544921875"
"1191936","291","291","291","18.096435546875","18.096435546875","18.096435546875"
"1196032","292","292","292","18.459716796875","18.459716796875","18.459716796875"
"1200128","293","293","293","18.50634765625","18.50634765625","18.50634765625"
"1204224","294","294","294","18.839599609375","18.839599609375","18.839599609375"
"1208320","295","295","295","18.62158203125","18.62158203125","18.62158203125"
"1212416","296","296","296","18.799072265625","18.799072265625","18.799072265625"
"1216512","297","297","297","18.734130859375","18.734130859375","18.734130859375"
"1220608","298","298","298","18.664794921875","18.664794921875","18.664794921875"
"1224704","299","299","299","18.841064453125","18.841064453125","18.841064453125"
"1228800","300","300","300","19.156982421875","19.156982421875","19.156982421875"
"1232896","301","301","301","19.39794921875","19.39794921875","19.39794921875"
"1236992","302","302","302","19.897216796875","19.897216796875","19.897216796875"
"1241088","303","303","303","20.481689453125","20.481689453125","20.481689453125"
"1245184","304","304","304","20.773681640625","20.773681640625","20.773681640625"
"1249280","305","305","305","20.6513671875","20.6513671875","20.6513671875"
"1253376","306","306","306","20.1875","20.1875","20.1875"
"1257472","307","307","307","19.95654296875","19.95654296875","19.95654296875"
"1261568","308","308","308","20.0595703125","20.0595703125","20.0595703125"
"1265664","309","309","309","19.907958984375","19.907958984375","19.907958984375"
"1269760","310","310","310","19.903076171875","19.903076171875","19.903076171875"
"1273856","311","311","311","19.484619140625","19.484619140625","19.484619140625"
"1277952","312","312","312","19.196044921875","19.196044921875","19.196044921875"
"1282048","313","313","313","18.28564453125","18.28564453125","18.28564453125"
"1286144","314","314","314","18.645751953125","18.645751953125","18.645751953125"
"1290240","315","315","315","18.337158203125","18.337158203125","18.337158203125"
"1294336","316","316","316","18.218994140625","18.218994140625","18.218994140625"
"1298432","317","317","317","18.38427734375","18.38427734375","18.38427734375"
"1302528","318","318","318","19.24072265625","19.24072265625","19.24072265625"
"1306624","319","319","319","19.64111328125","19.64111328125","19.64111328125"
"1310720","320","320","320","19.73681640625","19.73681640625","19.73681640625"
"1314816","321","321","321","19.5966796875","19.5966796875","19.5966796875"
"1318912","322","322","322","19.83642578125","19.83642578125","19.83642578125"
"1323008","323","323","323","19.8623046875","19.8623046875","19.8623046875"
"1327104","324","324","324","19.64990234375","19.64990234375","19.64990234375"
"1331200","325","325","325","19.75146484375","19.75146484375","19.75146484375"
"1335296","326","326","326","19.4287109375","19.4287109375","19.4287109375"
"1339392","327","327","327","19.15380859375","19.15380859375","19.15380859375"
"1343488","328","328","328","18.8642578125","18.8642578125","18.8642578125"
"1347584","329","329","329","18.78662109375","18.78662109375","18.78662109375"
"1351680","330","330","330","18.770263671875","18.770263671875","18.770263671875"
"1355776","331","331","331","19.26220703125","19.26220703125","19.26220703125"
"1359872","332","332","332","19.609130859375","19.609130859375","19.609130859375"
"1363968","333","333","333","20.10986328125","20.10986328125","20.10986328125"
"1368064","334","334","334","21.226806640625","21.226806640625","21.226806640625"
"1372160","335","335","335","21.28759765625","21.28759765625","21.28759765625"
"1376256","336","336","336","20.9541015625","20.9541015625","20.9541015625"
"1380352","337","337","337","21.419677734375","21.419677734375","21.419677734375"
"1384448","338","338","338","22.051025390625","22.051025390625","22.051025390625"
"1388544","339","339","339","22.619384765625","22.619384765625","22.619384765625"
"1392640","340","340","340","20.811767578125","20.811767578125","20.811767578125"
"1396736","341","341","341","20.872314453125","20.872314453125","20.872314453125"
"1400832","342","342","342","21.381591796875","21.381591796875","21.381591796875"
"1404928","343","343","343","20.94580078125","20.94580078125","20.94580078125"
"1409024","344","344","344","20.888671875","20.888671875","20.888671875"
"1413120","345","345","345","20.620849609375","20.620849609375","20.620849609375"
"1417216","346","346","346","21.048828125","21.048828125","21.048828125"
"1421312","347","347","347","21.54736328125","21.54736328125","21.54736328125"
"1425408","348","348","348","22.00341796875","22.00341796875","22.00341796875"
"1429504","349","349","349","21.543701171875","21.543701171875","21.543701171875"
"1433600","350","350","350","21.64013671875","21.64013671875","21.64013671875"
"1437696","351","351","351","21.634521484375","21.634521484375","21.634521484375"
"1441792","352","352","352","21.288330078125","21.288330078125","21.288330078125"
"1445888","353","353","353","21.328369140625","21.328369140625","21.328369140625"
"1449984","354","354","354","22.31591796875","22.31591796875","22.31591796875"
"1454080","355","355","355","22.889404296875","22.889404296875","22.889404296875"
"1458176","356","356","356","23.8515625","23.8515625","23.8515625"
"1462272","357","357","357","23.343994140625","23.343994140625","23.343994140625"
"1466368","358","358","358","22.772216796875","22.772216796875","22.772216796875"
"1470464","359","359","359","22.639404296875","22.639404296875","22.639404296875"
"1474560","360","360","360","22.821044921875","22.821044921875","22.821044921875"
"1478656","361","361","361","22.78759765625","22.78759765625","22.78759765625"
"1482752","362","362","362","22.848876953125","22.848876953125","22.848876953125"
"1486848","363","363","363","22.650390625","22.650390625","22.650390625"
"1490944","364","364","364","22.7685546875","22.7685546875","22.7685546875"
"1495040","365","365","365","22.749755859375","22.749755859375","22.749755859375"
"1499136","366","366","366","21.995849609375","21.995849609375","21.995849609375"
"1503232","367","367","367","20.784423828125","20.784423828125","20.784423828125"
"1507328","368","368","368","20.759765625","20.759765625","20.759765625"
"1511424","369","369","369","20.7451171875","20.7451171875","20.7451171875"
"1515520","370","370","370","21.3974609375","21.3974609375","21.3974609375"
"1519616","371","371","371","22.0556640625","22.0556640625","22.0556640625"
"1523712","372","372","372","23.178955078125","23.178955078125","23.178955078125"
"1527808","373","373","373","23.78759765625","23.78759765625","23.78759765625"
"1531904","374","374","374","24.54296875","24.54296875","24.54296875"
"1536000","375","375","375","24.044189453125","24.044189453125","24.044189453125"
"1540096","376","376","376","23.31298828125","23.31298828125","23.31298828125"
"1544192","377","377","377","22.01220703125","22.01220703125","22.01220703125"
"1548288","378","378","378","22.027587890625","22.027587890625","22.027587890625"
"1552384","379","379","379","22.08837890625","22.08837890625","22.08837890625"
"1556480","380","380","380","22.113037109375","22.113037109375","22.113037109375"
"1560576","381","381","381","22.2578125","22.2578125","22.2578125"
"1564672","382","382","382","22.65576171875","22.65576171875","22.65576171875"
"1568768","383","383","383","23.163818359375","23.163818359375","23.163818359375"
"1572864","384","384","384","23.815673828125","23.815673828125","23.815673828125"
"1576960","385","385","385","23.8251953125","23.8251953125","23.8251953125"
"1581056","386","386","386","23.8642578125","23.8642578125","23.8642578125"
"1585152","387","387","387","24.23681640625","24.23681640625","24.23681640625"
"1589248","388","388","388","23.841064453125","23.841064453125","23.841064453125"
"1593344","389","389","389","23.653076171875","23.653076171875","23.653076171875"
"1597440","390","390","390","23.680908203125","23.680908203125","23.680908203125"
"1601536","391","391","391","24.055908203125","24.055908203125","24.055908203125"
"1605632","392","392","392","24.21435546875","24.21435546875","24.21435546875"
"1609728","393","393","393","24.44287109375","24.44287109375","24.44287109375"
"1613824","394","394","394","25.1494140625","25.1494140625","25.1494140625"
"1617920","395","395","395","26.101318359375","26.101318359375","26.101318359375"
"1622016","396","396","396","25.285400390625","25.285400390625","25.285400390625"
"1626112","397","397","397","24.736083984375","24.736083984375","24.736083984375"
"1630208","398","398","398","25.636474609375","25.636474609375","25.636474609375"
"1634304","399","399","399","26.41015625","26.41015625","26.41015625"
"1638400","400","400","400","26.093994140625","26.093994140625","26.093994140625"
"1642496","401","401","401","26.202392578125","26.202392578125","26.202392578125"
"1646592","402","402","402","26.47412109375","26.47412109375","26.47412109375"
"1650688","403","403","403","26.864013671875","26.864013671875","26.864013671875"
"1654784","404","404","404","26.745849609375","26.745849609375","26.745849609375"
"1658880","405","405","405","26.6728515625","26.6728515625","26.6728515625"
"1662976","406","406","406","26.42822265625","26.42822265625","26.42822265625"
"1667072","407","407","407","26.006103515625","26.006103515625","26.006103515625"
"1671168","408","408","408","26.087158203125","26.087158203125","26.087158203125"
"1675264","409","409","409","25.601806640625","25.601806640625","25.601806640625"
"1679360","410","410","410","25.83154296875","25.83154296875","25.83154296875"
"1683456","411","411","411","25.69970703125","25.69970703125","25.69970703125"
"1687552","412","412","412","24.5087890625","24.5087890625","24.5087890625"
"1691648","413","413","413","25.182373046875","25.182373046875","25.182373046875"
"1695744","414","414","414","26.6201171875","26.6201171875","26.6201171875"
"1699840","415","415","415","26.6083984375","26.6083984375","26.6083984375"
"1703936","416","416","416","26.800537109375","26.800537109375","26.800537109375"
"1708032","417","417","417","26.582763671875","26.582763671875","26.582763671875"
"1712128","418","418","418","26.561279296875","26.561279296875","26.561279296875"
"1716224","419","419","419","26.333740234375","26.333740234375","26.333740234375"
"1720320","420","420","420","26.54248046875","26.54248046875","26.54248046875"
"1724416","421","421","421","26.35791015625","26.35791015625","26.35791015625"
"1728512","422","422","422","25.6494140625","25.6494140625","25.6494140625"
"1732608","423","423","423","25.43212890625","25.43212890625","25.43212890625"
"1736704","424","424","424","25.568603515625","25.568603515625","25.568603515625"
"1740800","425","425","425","25.82275390625","25.82275390625","25.82275390625"
"1744896","426","426","426","25.348876953125","25.348876953125","25.348876953125"
