"env_step","pqn_SpaceInvaders-MinAtar - _step","pqn_SpaceInvaders-MinAtar - _step__MIN","pqn_SpaceInvaders-MinAtar - _step__MAX","pqn_SpaceInvaders-MinAtar - returned_episode_returns","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MIN","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"548864","134","134","134","8.615478515625","8.615478515625","8.615478515625"
"552960","135","135","135","8.814697265625","8.814697265625","8.814697265625"
"557056","136","136","136","8.9453125","8.9453125","8.9453125"
"561152","137","137","137","9.472412109375","9.472412109375","9.472412109375"
"565248","138","138","138","9.52783203125","9.52783203125","9.52783203125"
"569344","139","139","139","9.502685546875","9.502685546875","9.502685546875"
"573440","140","140","140","10.10400390625","10.10400390625","10.10400390625"
"577536","141","141","141","10.270751953125","10.270751953125","10.270751953125"
"581632","142","142","142","9.897705078125","9.897705078125","9.897705078125"
"585728","143","143","143","9.4970703125","9.4970703125","9.4970703125"
"589824","144","144","144","9.4736328125","9.4736328125","9.4736328125"
"593920","145","145","145","9.447265625","9.447265625","9.447265625"
"598016","146","146","146","8.650634765625","8.650634765625","8.650634765625"
"602112","147","147","147","8.093017578125","8.093017578125","8.093017578125"
"606208","148","148","148","7.9765625","7.9765625","7.9765625"
"610304","149","149","149","8.221435546875","8.221435546875","8.221435546875"
"614400","150","150","150","8.516357421875","8.516357421875","8.516357421875"
"618496","151","151","151","8.25390625","8.25390625","8.25390625"
"622592","152","152","152","8.5263671875","8.5263671875","8.5263671875"
"626688","153","153","153","8.831298828125","8.831298828125","8.831298828125"
"630784","154","154","154","8.676513671875","8.676513671875","8.676513671875"
"634880","155","155","155","8.692626953125","8.692626953125","8.692626953125"
"638976","156","156","156","9.499267578125","9.499267578125","9.499267578125"
"643072","157","157","157","9.529541015625","9.529541015625","9.529541015625"
"647168","158","158","158","9.589599609375","9.589599609375","9.589599609375"
"651264","159","159","159","9.88525390625","9.88525390625","9.88525390625"
"655360","160","160","160","9.728515625","9.728515625","9.728515625"
"659456","161","161","161","10.3076171875","10.3076171875","10.3076171875"
"663552","162","162","162","10.76708984375","10.76708984375","10.76708984375"
"667648","163","163","163","10.331787109375","10.331787109375","10.331787109375"
"671744","164","164","164","10.092041015625","10.092041015625","10.092041015625"
"675840","165","165","165","9.341796875","9.341796875","9.341796875"
"679936","166","166","166","9.21240234375","9.21240234375","9.21240234375"
"684032","167","167","167","9.510986328125","9.510986328125","9.510986328125"
"688128","168","168","168","10.26123046875","10.26123046875","10.26123046875"
"692224","169","169","169","10.507568359375","10.507568359375","10.507568359375"
"696320","170","170","170","10.797607421875","10.797607421875","10.797607421875"
"700416","171","171","171","10.89990234375","10.89990234375","10.89990234375"
"704512","172","172","172","10.8154296875","10.8154296875","10.8154296875"
"708608","173","173","173","10.8447265625","10.8447265625","10.8447265625"
"712704","174","174","174","10.51611328125","10.51611328125","10.51611328125"
"716800","175","175","175","10.796142578125","10.796142578125","10.796142578125"
"720896","176","176","176","11.72509765625","11.72509765625","11.72509765625"
"724992","177","177","177","11.8095703125","11.8095703125","11.8095703125"
"729088","178","178","178","11.299072265625","11.299072265625","11.299072265625"
"733184","179","179","179","11.541015625","11.541015625","11.541015625"
"737280","180","180","180","11.341552734375","11.341552734375","11.341552734375"
"741376","181","181","181","11.58544921875","11.58544921875","11.58544921875"
"745472","182","182","182","11.8212890625","11.8212890625","11.8212890625"
"749568","183","183","183","12.14013671875","12.14013671875","12.14013671875"
"753664","184","184","184","11.434326171875","11.434326171875","11.434326171875"
"757760","185","185","185","11.35009765625","11.35009765625","11.35009765625"
"761856","186","186","186","11.77490234375","11.77490234375","11.77490234375"
"765952","187","187","187","12.0341796875","12.0341796875","12.0341796875"
"770048","188","188","188","12.17041015625","12.17041015625","12.17041015625"
"774144","189","189","189","13.3251953125","13.3251953125","13.3251953125"
"778240","190","190","190","13.101318359375","13.101318359375","13.101318359375"
"782336","191","191","191","12.967041015625","12.967041015625","12.967041015625"
"786432","192","192","192","12.512451171875","12.512451171875","12.512451171875"
"790528","193","193","193","12.1845703125","12.1845703125","12.1845703125"
"794624","194","194","194","12.061767578125","12.061767578125","12.061767578125"
"798720","195","195","195","11.38916015625","11.38916015625","11.38916015625"
"802816","196","196","196","11.2041015625","11.2041015625","11.2041015625"
"806912","197","197","197","11.38232421875","11.38232421875","11.38232421875"
"811008","198","198","198","11.507080078125","11.507080078125","11.507080078125"
"815104","199","199","199","11.088623046875","11.088623046875","11.088623046875"
"819200","200","200","200","11.233154296875","11.233154296875","11.233154296875"
"823296","201","201","201","11.5458984375","11.5458984375","11.5458984375"
"827392","202","202","202","11.406494140625","11.406494140625","11.406494140625"
"831488","203","203","203","11.916015625","11.916015625","11.916015625"
"835584","204","204","204","12.3701171875","12.3701171875","12.3701171875"
"839680","205","205","205","12.682861328125","12.682861328125","12.682861328125"
"843776","206","206","206","12.46435546875","12.46435546875","12.46435546875"
"847872","207","207","207","11.97509765625","11.97509765625","11.97509765625"
"851968","208","208","208","11.896240234375","11.896240234375","11.896240234375"
"856064","209","209","209","11.523193359375","11.523193359375","11.523193359375"
"860160","210","210","210","11.817138671875","11.817138671875","11.817138671875"
"864256","211","211","211","12.746337890625","12.746337890625","12.746337890625"
"868352","212","212","212","12.900390625","12.900390625","12.900390625"
"872448","213","213","213","12.931884765625","12.931884765625","12.931884765625"
"876544","214","214","214","13.41162109375","13.41162109375","13.41162109375"
"880640","215","215","215","13.8134765625","13.8134765625","13.8134765625"
"884736","216","216","216","14.112548828125","14.112548828125","14.112548828125"
"888832","217","217","217","13.5419921875","13.5419921875","13.5419921875"
"892928","218","218","218","13.447509765625","13.447509765625","13.447509765625"
"897024","219","219","219","13.225341796875","13.225341796875","13.225341796875"
"901120","220","220","220","13.097412109375","13.097412109375","13.097412109375"
"905216","221","221","221","13.077392578125","13.077392578125","13.077392578125"
"909312","222","222","222","12.163330078125","12.163330078125","12.163330078125"
"913408","223","223","223","12.1962890625","12.1962890625","12.1962890625"
"917504","224","224","224","12.760986328125","12.760986328125","12.760986328125"
"921600","225","225","225","13.82666015625","13.82666015625","13.82666015625"
"925696","226","226","226","14.351806640625","14.351806640625","14.351806640625"
"929792","227","227","227","14.246337890625","14.246337890625","14.246337890625"
"933888","228","228","228","13.923828125","13.923828125","13.923828125"
"937984","229","229","229","13.125244140625","13.125244140625","13.125244140625"
"942080","230","230","230","12.632568359375","12.632568359375","12.632568359375"
"946176","231","231","231","12.228759765625","12.228759765625","12.228759765625"
"950272","232","232","232","12.517822265625","12.517822265625","12.517822265625"
"954368","233","233","233","12.853759765625","12.853759765625","12.853759765625"
"958464","234","234","234","12.69091796875","12.69091796875","12.69091796875"
"962560","235","235","235","12.58544921875","12.58544921875","12.58544921875"
"966656","236","236","236","12.541259765625","12.541259765625","12.541259765625"
"970752","237","237","237","12.6796875","12.6796875","12.6796875"
"974848","238","238","238","13.03662109375","13.03662109375","13.03662109375"
"978944","239","239","239","13.802490234375","13.802490234375","13.802490234375"
"983040","240","240","240","14.663330078125","14.663330078125","14.663330078125"
"987136","241","241","241","14.924560546875","14.924560546875","14.924560546875"
"991232","242","242","242","14.911865234375","14.911865234375","14.911865234375"
"995328","243","243","243","14.168701171875","14.168701171875","14.168701171875"
"999424","244","244","244","14.265380859375","14.265380859375","14.265380859375"
"1003520","245","245","245","14.530029296875","14.530029296875","14.530029296875"
"1007616","246","246","246","14.56005859375","14.56005859375","14.56005859375"
"1011712","247","247","247","14.543212890625","14.543212890625","14.543212890625"
"1015808","248","248","248","14.189208984375","14.189208984375","14.189208984375"
"1019904","249","249","249","13.72265625","13.72265625","13.72265625"
"1024000","250","250","250","13.78515625","13.78515625","13.78515625"
"1028096","251","251","251","14.493896484375","14.493896484375","14.493896484375"
"1032192","252","252","252","14.895751953125","14.895751953125","14.895751953125"
"1036288","253","253","253","14.983154296875","14.983154296875","14.983154296875"
"1040384","254","254","254","14.923583984375","14.923583984375","14.923583984375"
"1044480","255","255","255","14.13818359375","14.13818359375","14.13818359375"
"1048576","256","256","256","14.3134765625","14.3134765625","14.3134765625"
"1052672","257","257","257","14.823486328125","14.823486328125","14.823486328125"
"1056768","258","258","258","14.55615234375","14.55615234375","14.55615234375"
"1060864","259","259","259","14.47607421875","14.47607421875","14.47607421875"
"1064960","260","260","260","14.734619140625","14.734619140625","14.734619140625"
"1069056","261","261","261","15.32568359375","15.32568359375","15.32568359375"
"1073152","262","262","262","15.26904296875","15.26904296875","15.26904296875"
"1077248","263","263","263","15.5537109375","15.5537109375","15.5537109375"
"1081344","264","264","264","16.34033203125","16.34033203125","16.34033203125"
"1085440","265","265","265","16.55224609375","16.55224609375","16.55224609375"
"1089536","266","266","266","16.833740234375","16.833740234375","16.833740234375"
"1093632","267","267","267","17.00927734375","17.00927734375","17.00927734375"
"1097728","268","268","268","16.930419921875","16.930419921875","16.930419921875"
"1101824","269","269","269","16.773193359375","16.773193359375","16.773193359375"
"1105920","270","270","270","16.412353515625","16.412353515625","16.412353515625"
"1110016","271","271","271","16.0693359375","16.0693359375","16.0693359375"
"1114112","272","272","272","15.093994140625","15.093994140625","15.093994140625"
"1118208","273","273","273","15.20263671875","15.20263671875","15.20263671875"
"1122304","274","274","274","15.537353515625","15.537353515625","15.537353515625"
"1126400","275","275","275","15.0478515625","15.0478515625","15.0478515625"
"1130496","276","276","276","15.294189453125","15.294189453125","15.294189453125"
"1134592","277","277","277","16.097412109375","16.097412109375","16.097412109375"
"1138688","278","278","278","16.666015625","16.666015625","16.666015625"
"1142784","279","279","279","17.285400390625","17.285400390625","17.285400390625"
"1146880","280","280","280","17.10302734375","17.10302734375","17.10302734375"
"1150976","281","281","281","16.43359375","16.43359375","16.43359375"
"1155072","282","282","282","16.99169921875","16.99169921875","16.99169921875"
"1159168","283","283","283","16.673828125","16.673828125","16.673828125"
"1163264","284","284","284","16.66748046875","16.66748046875","16.66748046875"
"1167360","285","285","285","17.16845703125","17.16845703125","17.16845703125"
"1171456","286","286","286","17.45263671875","17.45263671875","17.45263671875"
"1175552","287","287","287","17.257568359375","17.257568359375","17.257568359375"
"1179648","288","288","288","17.093017578125","17.093017578125","17.093017578125"
"1183744","289","289","289","16.79052734375","16.79052734375","16.79052734375"
"1187840","290","290","290","16.515625","16.515625","16.515625"
"1191936","291","291","291","17.5224609375","17.5224609375","17.5224609375"
"1196032","292","292","292","17.931884765625","17.931884765625","17.931884765625"
"1200128","293","293","293","18.2431640625","18.2431640625","18.2431640625"
"1204224","294","294","294","18.758056640625","18.758056640625","18.758056640625"
"1208320","295","295","295","18.334228515625","18.334228515625","18.334228515625"
"1212416","296","296","296","17.95458984375","17.95458984375","17.95458984375"
"1216512","297","297","297","17.826904296875","17.826904296875","17.826904296875"
"1220608","298","298","298","17.78271484375","17.78271484375","17.78271484375"
"1224704","299","299","299","17.880126953125","17.880126953125","17.880126953125"
"1228800","300","300","300","17.966064453125","17.966064453125","17.966064453125"
"1232896","301","301","301","18.61083984375","18.61083984375","18.61083984375"
"1236992","302","302","302","18.616455078125","18.616455078125","18.616455078125"
"1241088","303","303","303","18.65283203125","18.65283203125","18.65283203125"
"1245184","304","304","304","18.95361328125","18.95361328125","18.95361328125"
"1249280","305","305","305","19.13232421875","19.13232421875","19.13232421875"
"1253376","306","306","306","19.02587890625","19.02587890625","19.02587890625"
"1257472","307","307","307","19.45556640625","19.45556640625","19.45556640625"
"1261568","308","308","308","20.225341796875","20.225341796875","20.225341796875"
"1265664","309","309","309","19.8515625","19.8515625","19.8515625"
"1269760","310","310","310","19.129150390625","19.129150390625","19.129150390625"
"1273856","311","311","311","19.42626953125","19.42626953125","19.42626953125"
"1277952","312","312","312","19.259765625","19.259765625","19.259765625"
"1282048","313","313","313","18.965087890625","18.965087890625","18.965087890625"
"1286144","314","314","314","18.5517578125","18.5517578125","18.5517578125"
"1290240","315","315","315","18.6083984375","18.6083984375","18.6083984375"
"1294336","316","316","316","19.22509765625","19.22509765625","19.22509765625"
"1298432","317","317","317","19.56396484375","19.56396484375","19.56396484375"
"1302528","318","318","318","19.364013671875","19.364013671875","19.364013671875"
"1306624","319","319","319","19.390625","19.390625","19.390625"
"1310720","320","320","320","19.992431640625","19.992431640625","19.992431640625"
"1314816","321","321","321","19.9970703125","19.9970703125","19.9970703125"
"1318912","322","322","322","19.8974609375","19.8974609375","19.8974609375"
"1323008","323","323","323","20.0419921875","20.0419921875","20.0419921875"
"1327104","324","324","324","20.37841796875","20.37841796875","20.37841796875"
"1331200","325","325","325","20.425048828125","20.425048828125","20.425048828125"
"1335296","326","326","326","20.0751953125","20.0751953125","20.0751953125"
"1339392","327","327","327","19.468017578125","19.468017578125","19.468017578125"
"1343488","328","328","328","19.506591796875","19.506591796875","19.506591796875"
"1347584","329","329","329","19.610107421875","19.610107421875","19.610107421875"
"1351680","330","330","330","20.439208984375","20.439208984375","20.439208984375"
"1355776","331","331","331","20.642578125","20.642578125","20.642578125"
"1359872","332","332","332","20.68994140625","20.68994140625","20.68994140625"
"1363968","333","333","333","20.961669921875","20.961669921875","20.961669921875"
"1368064","334","334","334","21.09814453125","21.09814453125","21.09814453125"
"1372160","335","335","335","21.437744140625","21.437744140625","21.437744140625"
"1376256","336","336","336","20.908203125","20.908203125","20.908203125"
"1380352","337","337","337","20.6171875","20.6171875","20.6171875"
"1384448","338","338","338","20.4326171875","20.4326171875","20.4326171875"
"1388544","339","339","339","20.067626953125","20.067626953125","20.067626953125"
"1392640","340","340","340","20.110107421875","20.110107421875","20.110107421875"
"1396736","341","341","341","20.413330078125","20.413330078125","20.413330078125"
"1400832","342","342","342","20.257080078125","20.257080078125","20.257080078125"
"1404928","343","343","343","20.087890625","20.087890625","20.087890625"
"1409024","344","344","344","21.0556640625","21.0556640625","21.0556640625"
"1413120","345","345","345","21.837158203125","21.837158203125","21.837158203125"
"1417216","346","346","346","22.64404296875","22.64404296875","22.64404296875"
"1421312","347","347","347","22.333984375","22.333984375","22.333984375"
"1425408","348","348","348","22.430419921875","22.430419921875","22.430419921875"
"1429504","349","349","349","22.256103515625","22.256103515625","22.256103515625"
"1433600","350","350","350","22.078125","22.078125","22.078125"
"1437696","351","351","351","21.604736328125","21.604736328125","21.604736328125"
"1441792","352","352","352","21.349609375","21.349609375","21.349609375"
"1445888","353","353","353","21.93994140625","21.93994140625","21.93994140625"
"1449984","354","354","354","23.33154296875","23.33154296875","23.33154296875"
"1454080","355","355","355","23.171630859375","23.171630859375","23.171630859375"
"1458176","356","356","356","22.896728515625","22.896728515625","22.896728515625"
"1462272","357","357","357","21.6796875","21.6796875","21.6796875"
"1466368","358","358","358","20.6337890625","20.6337890625","20.6337890625"
"1470464","359","359","359","20.72509765625","20.72509765625","20.72509765625"
"1474560","360","360","360","20.513671875","20.513671875","20.513671875"
"1478656","361","361","361","19.937744140625","19.937744140625","19.937744140625"
"1482752","362","362","362","20.149658203125","20.149658203125","20.149658203125"
"1486848","363","363","363","20.52490234375","20.52490234375","20.52490234375"
"1490944","364","364","364","21.343505859375","21.343505859375","21.343505859375"
"1495040","365","365","365","21.6767578125","21.6767578125","21.6767578125"
"1499136","366","366","366","22.4013671875","22.4013671875","22.4013671875"
"1503232","367","367","367","22.15087890625","22.15087890625","22.15087890625"
"1507328","368","368","368","22.84521484375","22.84521484375","22.84521484375"
"1511424","369","369","369","23.546142578125","23.546142578125","23.546142578125"
"1515520","370","370","370","24.227783203125","24.227783203125","24.227783203125"
"1519616","371","371","371","24.56298828125","24.56298828125","24.56298828125"
"1523712","372","372","372","23.979248046875","23.979248046875","23.979248046875"
"1527808","373","373","373","23.670166015625","23.670166015625","23.670166015625"
"1531904","374","374","374","23.135986328125","23.135986328125","23.135986328125"
"1536000","375","375","375","23.953369140625","23.953369140625","23.953369140625"
"1540096","376","376","376","24.033447265625","24.033447265625","24.033447265625"
"1544192","377","377","377","24.00146484375","24.00146484375","24.00146484375"
"1548288","378","378","378","23.769287109375","23.769287109375","23.769287109375"
"1552384","379","379","379","23.890380859375","23.890380859375","23.890380859375"
"1556480","380","380","380","23.673583984375","23.673583984375","23.673583984375"
"1560576","381","381","381","23.837646484375","23.837646484375","23.837646484375"
"1564672","382","382","382","23.60595703125","23.60595703125","23.60595703125"
"1568768","383","383","383","22.931884765625","22.931884765625","22.931884765625"
"1572864","384","384","384","23.442626953125","23.442626953125","23.442626953125"
"1576960","385","385","385","23.818603515625","23.818603515625","23.818603515625"
"1581056","386","386","386","24.1875","24.1875","24.1875"
"1585152","387","387","387","24.894287109375","24.894287109375","24.894287109375"
"1589248","388","388","388","25.588623046875","25.588623046875","25.588623046875"
"1593344","389","389","389","25.6865234375","25.6865234375","25.6865234375"
"1597440","390","390","390","25.83203125","25.83203125","25.83203125"
"1601536","391","391","391","25.838623046875","25.838623046875","25.838623046875"
"1605632","392","392","392","25.91162109375","25.91162109375","25.91162109375"
"1609728","393","393","393","25.9521484375","25.9521484375","25.9521484375"
"1613824","394","394","394","25.603271484375","25.603271484375","25.603271484375"
"1617920","395","395","395","24.413818359375","24.413818359375","24.413818359375"
"1622016","396","396","396","23.81689453125","23.81689453125","23.81689453125"
"1626112","397","397","397","23.738037109375","23.738037109375","23.738037109375"
"1630208","398","398","398","24.333740234375","24.333740234375","24.333740234375"
"1634304","399","399","399","24.419677734375","24.419677734375","24.419677734375"
"1638400","400","400","400","24.24072265625","24.24072265625","24.24072265625"
"1642496","401","401","401","24.4521484375","24.4521484375","24.4521484375"
"1646592","402","402","402","25.220703125","25.220703125","25.220703125"
"1650688","403","403","403","25.65673828125","25.65673828125","25.65673828125"
"1654784","404","404","404","25.899658203125","25.899658203125","25.899658203125"
"1658880","405","405","405","26.302734375","26.302734375","26.302734375"
"1662976","406","406","406","25.69140625","25.69140625","25.69140625"
"1667072","407","407","407","25.46826171875","25.46826171875","25.46826171875"
"1671168","408","408","408","25.41650390625","25.41650390625","25.41650390625"
"1675264","409","409","409","25.858154296875","25.858154296875","25.858154296875"
"1679360","410","410","410","26.273681640625","26.273681640625","26.273681640625"
"1683456","411","411","411","26.76904296875","26.76904296875","26.76904296875"
"1687552","412","412","412","26.318115234375","26.318115234375","26.318115234375"
"1691648","413","413","413","27.176025390625","27.176025390625","27.176025390625"
"1695744","414","414","414","27.140625","27.140625","27.140625"
"1699840","415","415","415","27.381103515625","27.381103515625","27.381103515625"
"1703936","416","416","416","26.92138671875","26.92138671875","26.92138671875"
"1708032","417","417","417","27.097900390625","27.097900390625","27.097900390625"
"1712128","418","418","418","26.4755859375","26.4755859375","26.4755859375"
"1716224","419","419","419","26.975341796875","26.975341796875","26.975341796875"
"1720320","420","420","420","26.668212890625","26.668212890625","26.668212890625"
"1724416","421","421","421","26.46435546875","26.46435546875","26.46435546875"
"1728512","422","422","422","27.105224609375","27.105224609375","27.105224609375"
"1732608","423","423","423","28.1171875","28.1171875","28.1171875"
"1736704","424","424","424","28.931884765625","28.931884765625","28.931884765625"
"1740800","425","425","425","28.607177734375","28.607177734375","28.607177734375"
"1744896","426","426","426","27.20361328125","27.20361328125","27.20361328125"
"1748992","427","427","427","26.822021484375","26.822021484375","26.822021484375"
