"env_step","pqn_SpaceInvaders-MinAtar - _step","pqn_SpaceInvaders-MinAtar - _step__MIN","pqn_SpaceInvaders-MinAtar - _step__MAX","pqn_SpaceInvaders-MinAtar - returned_episode_returns","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MIN","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"2523136","616","616","616","60.17724609375","60.17724609375","60.17724609375"
"2527232","617","617","617","59.7734375","59.7734375","59.7734375"
"2531328","618","618","618","58.793212890625","58.793212890625","58.793212890625"
"2535424","619","619","619","57.76123046875","57.76123046875","57.76123046875"
"2539520","620","620","620","57.706787109375","57.706787109375","57.706787109375"
"2543616","621","621","621","57.983154296875","57.983154296875","57.983154296875"
"2547712","622","622","622","59.80029296875","59.80029296875","59.80029296875"
"2551808","623","623","623","60.8359375","60.8359375","60.8359375"
"2555904","624","624","624","61.294921875","61.294921875","61.294921875"
"2560000","625","625","625","60.82080078125","60.82080078125","60.82080078125"
"2564096","626","626","626","60.459228515625","60.459228515625","60.459228515625"
"2568192","627","627","627","61.605712890625","61.605712890625","61.605712890625"
"2572288","628","628","628","62.38037109375","62.38037109375","62.38037109375"
"2576384","629","629","629","62.899169921875","62.899169921875","62.899169921875"
"2580480","630","630","630","62.926025390625","62.926025390625","62.926025390625"
"2584576","631","631","631","61.072509765625","61.072509765625","61.072509765625"
"2588672","632","632","632","60.986083984375","60.986083984375","60.986083984375"
"2592768","633","633","633","61.429443359375","61.429443359375","61.429443359375"
"2596864","634","634","634","61.627685546875","61.627685546875","61.627685546875"
"2600960","635","635","635","62.099609375","62.099609375","62.099609375"
"2605056","636","636","636","64.620849609375","64.620849609375","64.620849609375"
"2609152","637","637","637","66.507080078125","66.507080078125","66.507080078125"
"2613248","638","638","638","65.990234375","65.990234375","65.990234375"
"2617344","639","639","639","66.583251953125","66.583251953125","66.583251953125"
"2621440","640","640","640","67.47412109375","67.47412109375","67.47412109375"
"2625536","641","641","641","66.755126953125","66.755126953125","66.755126953125"
"2629632","642","642","642","64.537353515625","64.537353515625","64.537353515625"
"2633728","643","643","643","65.459228515625","65.459228515625","65.459228515625"
"2637824","644","644","644","65.0634765625","65.0634765625","65.0634765625"
"2641920","645","645","645","65.06494140625","65.06494140625","65.06494140625"
"2646016","646","646","646","66.0615234375","66.0615234375","66.0615234375"
"2650112","647","647","647","65.48828125","65.48828125","65.48828125"
"2654208","648","648","648","65.501953125","65.501953125","65.501953125"
"2658304","649","649","649","64.789794921875","64.789794921875","64.789794921875"
"2662400","650","650","650","63.3984375","63.3984375","63.3984375"
"2666496","651","651","651","63.333984375","63.333984375","63.333984375"
"2670592","652","652","652","62.234619140625","62.234619140625","62.234619140625"
"2674688","653","653","653","63.02734375","63.02734375","63.02734375"
"2678784","654","654","654","62.78857421875","62.78857421875","62.78857421875"
"2682880","655","655","655","62.45703125","62.45703125","62.45703125"
"2686976","656","656","656","60.543701171875","60.543701171875","60.543701171875"
"2691072","657","657","657","59.73193359375","59.73193359375","59.73193359375"
"2695168","658","658","658","58.5341796875","58.5341796875","58.5341796875"
"2699264","659","659","659","57.674560546875","57.674560546875","57.674560546875"
"2703360","660","660","660","55.81298828125","55.81298828125","55.81298828125"
"2707456","661","661","661","54.9013671875","54.9013671875","54.9013671875"
"2711552","662","662","662","53.80712890625","53.80712890625","53.80712890625"
"2715648","663","663","663","52.142333984375","52.142333984375","52.142333984375"
"2719744","664","664","664","52.947998046875","52.947998046875","52.947998046875"
"2723840","665","665","665","56.2724609375","56.2724609375","56.2724609375"
"2727936","666","666","666","57.866455078125","57.866455078125","57.866455078125"
"2732032","667","667","667","57.91455078125","57.91455078125","57.91455078125"
"2736128","668","668","668","58.19970703125","58.19970703125","58.19970703125"
"2740224","669","669","669","58.78759765625","58.78759765625","58.78759765625"
"2744320","670","670","670","60.068359375","60.068359375","60.068359375"
"2748416","671","671","671","60.00146484375","60.00146484375","60.00146484375"
"2752512","672","672","672","59.50634765625","59.50634765625","59.50634765625"
"2756608","673","673","673","61.085693359375","61.085693359375","61.085693359375"
"2760704","674","674","674","60.5","60.5","60.5"
"2764800","675","675","675","59.714599609375","59.714599609375","59.714599609375"
"2768896","676","676","676","59.87109375","59.87109375","59.87109375"
"2772992","677","677","677","59.497802734375","59.497802734375","59.497802734375"
"2777088","678","678","678","59.6787109375","59.6787109375","59.6787109375"
"2781184","679","679","679","57.406982421875","57.406982421875","57.406982421875"
"2785280","680","680","680","57.991455078125","57.991455078125","57.991455078125"
"2789376","681","681","681","60.72509765625","60.72509765625","60.72509765625"
"2793472","682","682","682","62.993408203125","62.993408203125","62.993408203125"
"2797568","683","683","683","62.205078125","62.205078125","62.205078125"
"2801664","684","684","684","60.40576171875","60.40576171875","60.40576171875"
"2805760","685","685","685","59.926513671875","59.926513671875","59.926513671875"
"2809856","686","686","686","61.995361328125","61.995361328125","61.995361328125"
"2813952","687","687","687","62.74560546875","62.74560546875","62.74560546875"
"2818048","688","688","688","61.46923828125","61.46923828125","61.46923828125"
"2822144","689","689","689","61.996337890625","61.996337890625","61.996337890625"
"2826240","690","690","690","63.816650390625","63.816650390625","63.816650390625"
"2830336","691","691","691","65.082275390625","65.082275390625","65.082275390625"
"2834432","692","692","692","65.50244140625","65.50244140625","65.50244140625"
"2838528","693","693","693","65.244384765625","65.244384765625","65.244384765625"
"2842624","694","694","694","67.27734375","67.27734375","67.27734375"
"2846720","695","695","695","67.586669921875","67.586669921875","67.586669921875"
"2850816","696","696","696","69.065185546875","69.065185546875","69.065185546875"
"2854912","697","697","697","69.573486328125","69.573486328125","69.573486328125"
"2859008","698","698","698","70.031005859375","70.031005859375","70.031005859375"
"2863104","699","699","699","70.172119140625","70.172119140625","70.172119140625"
"2867200","700","700","700","68.18115234375","68.18115234375","68.18115234375"
"2871296","701","701","701","67.264404296875","67.264404296875","67.264404296875"
"2875392","702","702","702","66.451171875","66.451171875","66.451171875"
"2879488","703","703","703","65.303955078125","65.303955078125","65.303955078125"
"2883584","704","704","704","65.959228515625","65.959228515625","65.959228515625"
"2887680","705","705","705","64.6181640625","64.6181640625","64.6181640625"
"2891776","706","706","706","65.7548828125","65.7548828125","65.7548828125"
"2895872","707","707","707","66.26611328125","66.26611328125","66.26611328125"
"2899968","708","708","708","66.6748046875","66.6748046875","66.6748046875"
"2904064","709","709","709","65.648681640625","65.648681640625","65.648681640625"
"2908160","710","710","710","64.198486328125","64.198486328125","64.198486328125"
"2912256","711","711","711","63.9091796875","63.9091796875","63.9091796875"
"2916352","712","712","712","63.001953125","63.001953125","63.001953125"
"2920448","713","713","713","61.330810546875","61.330810546875","61.330810546875"
"2924544","714","714","714","60.85986328125","60.85986328125","60.85986328125"
"2928640","715","715","715","58.870849609375","58.870849609375","58.870849609375"
"2932736","716","716","716","57.936767578125","57.936767578125","57.936767578125"
"2936832","717","717","717","59.326416015625","59.326416015625","59.326416015625"
"2940928","718","718","718","58.92333984375","58.92333984375","58.92333984375"
"2945024","719","719","719","61.34423828125","61.34423828125","61.34423828125"
"2949120","720","720","720","65.347900390625","65.347900390625","65.347900390625"
"2953216","721","721","721","67.011962890625","67.011962890625","67.011962890625"
"2957312","722","722","722","67.728759765625","67.728759765625","67.728759765625"
"2961408","723","723","723","65.038330078125","65.038330078125","65.038330078125"
"2965504","724","724","724","62.70751953125","62.70751953125","62.70751953125"
"2969600","725","725","725","61.950927734375","61.950927734375","61.950927734375"
"2973696","726","726","726","61.740234375","61.740234375","61.740234375"
"2977792","727","727","727","62.93115234375","62.93115234375","62.93115234375"
"2981888","728","728","728","62.015380859375","62.015380859375","62.015380859375"
"2985984","729","729","729","62.99462890625","62.99462890625","62.99462890625"
"2990080","730","730","730","63.427734375","63.427734375","63.427734375"
"2994176","731","731","731","62.47998046875","62.47998046875","62.47998046875"
"2998272","732","732","732","63.2978515625","63.2978515625","63.2978515625"
"3002368","733","733","733","61.178955078125","61.178955078125","61.178955078125"
"3006464","734","734","734","61.074462890625","61.074462890625","61.074462890625"
"3010560","735","735","735","61.902587890625","61.902587890625","61.902587890625"
"3014656","736","736","736","62.989990234375","62.989990234375","62.989990234375"
"3018752","737","737","737","62.623779296875","62.623779296875","62.623779296875"
"3022848","738","738","738","63.14306640625","63.14306640625","63.14306640625"
"3026944","739","739","739","62.58154296875","62.58154296875","62.58154296875"
"3031040","740","740","740","60.768798828125","60.768798828125","60.768798828125"
"3035136","741","741","741","61.464111328125","61.464111328125","61.464111328125"
"3039232","742","742","742","63.05126953125","63.05126953125","63.05126953125"
"3043328","743","743","743","62.218994140625","62.218994140625","62.218994140625"
"3047424","744","744","744","62.693115234375","62.693115234375","62.693115234375"
"3051520","745","745","745","63.156982421875","63.156982421875","63.156982421875"
"3055616","746","746","746","62.349609375","62.349609375","62.349609375"
"3059712","747","747","747","62.659912109375","62.659912109375","62.659912109375"
"3063808","748","748","748","62.692138671875","62.692138671875","62.692138671875"
"3067904","749","749","749","62.17578125","62.17578125","62.17578125"
"3072000","750","750","750","61.734619140625","61.734619140625","61.734619140625"
"3076096","751","751","751","62.17431640625","62.17431640625","62.17431640625"
"3080192","752","752","752","63.660888671875","63.660888671875","63.660888671875"
"3084288","753","753","753","63.674560546875","63.674560546875","63.674560546875"
"3088384","754","754","754","63.709228515625","63.709228515625","63.709228515625"
"3092480","755","755","755","63.816650390625","63.816650390625","63.816650390625"
"3096576","756","756","756","64.234130859375","64.234130859375","64.234130859375"
"3100672","757","757","757","64.812255859375","64.812255859375","64.812255859375"
"3104768","758","758","758","65.54052734375","65.54052734375","65.54052734375"
"3108864","759","759","759","66.483154296875","66.483154296875","66.483154296875"
"3112960","760","760","760","66.58642578125","66.58642578125","66.58642578125"
"3117056","761","761","761","65.931884765625","65.931884765625","65.931884765625"
"3121152","762","762","762","65.755126953125","65.755126953125","65.755126953125"
"3125248","763","763","763","67.038818359375","67.038818359375","67.038818359375"
"3129344","764","764","764","66.892578125","66.892578125","66.892578125"
"3133440","765","765","765","67.066162109375","67.066162109375","67.066162109375"
"3137536","766","766","766","66.60791015625","66.60791015625","66.60791015625"
"3141632","767","767","767","65.2001953125","65.2001953125","65.2001953125"
"3145728","768","768","768","64.5380859375","64.5380859375","64.5380859375"
"3149824","769","769","769","64.213134765625","64.213134765625","64.213134765625"
"3153920","770","770","770","65.59375","65.59375","65.59375"
"3158016","771","771","771","69.92431640625","69.92431640625","69.92431640625"
"3162112","772","772","772","70.30810546875","70.30810546875","70.30810546875"
"3166208","773","773","773","72.746826171875","72.746826171875","72.746826171875"
"3170304","774","774","774","74.404052734375","74.404052734375","74.404052734375"
"3174400","775","775","775","75.96875","75.96875","75.96875"
"3178496","776","776","776","74.984619140625","74.984619140625","74.984619140625"
"3182592","777","777","777","73.783447265625","73.783447265625","73.783447265625"
"3186688","778","778","778","73.664794921875","73.664794921875","73.664794921875"
"3190784","779","779","779","74.860107421875","74.860107421875","74.860107421875"
"3194880","780","780","780","74.983154296875","74.983154296875","74.983154296875"
"3198976","781","781","781","73.12353515625","73.12353515625","73.12353515625"
"3203072","782","782","782","72.29541015625","72.29541015625","72.29541015625"
"3207168","783","783","783","71.943359375","71.943359375","71.943359375"
"3211264","784","784","784","73.21826171875","73.21826171875","73.21826171875"
"3215360","785","785","785","73.161376953125","73.161376953125","73.161376953125"
"3219456","786","786","786","74.21240234375","74.21240234375","74.21240234375"
"3223552","787","787","787","72.445556640625","72.445556640625","72.445556640625"
"3227648","788","788","788","73.1220703125","73.1220703125","73.1220703125"
"3231744","789","789","789","72.8642578125","72.8642578125","72.8642578125"
"3235840","790","790","790","71.79638671875","71.79638671875","71.79638671875"
"3239936","791","791","791","72.470947265625","72.470947265625","72.470947265625"
"3244032","792","792","792","69.922607421875","69.922607421875","69.922607421875"
"3248128","793","793","793","69.185791015625","69.185791015625","69.185791015625"
"3252224","794","794","794","68.94873046875","68.94873046875","68.94873046875"
"3256320","795","795","795","70.009521484375","70.009521484375","70.009521484375"
"3260416","796","796","796","71.32177734375","71.32177734375","71.32177734375"
"3264512","797","797","797","72.510986328125","72.510986328125","72.510986328125"
"3268608","798","798","798","72.98974609375","72.98974609375","72.98974609375"
"3272704","799","799","799","71.8984375","71.8984375","71.8984375"
"3276800","800","800","800","72.59033203125","72.59033203125","72.59033203125"
"3280896","801","801","801","72.32275390625","72.32275390625","72.32275390625"
"3284992","802","802","802","72.197265625","72.197265625","72.197265625"
"3289088","803","803","803","72.27490234375","72.27490234375","72.27490234375"
"3293184","804","804","804","72.3134765625","72.3134765625","72.3134765625"
"3297280","805","805","805","70.5126953125","70.5126953125","70.5126953125"
"3301376","806","806","806","70.075927734375","70.075927734375","70.075927734375"
"3305472","807","807","807","69.8271484375","69.8271484375","69.8271484375"
"3309568","808","808","808","69.375","69.375","69.375"
"3313664","809","809","809","69.9375","69.9375","69.9375"
"3317760","810","810","810","69.794189453125","69.794189453125","69.794189453125"
"3321856","811","811","811","68.60107421875","68.60107421875","68.60107421875"
"3325952","812","812","812","70.500732421875","70.500732421875","70.500732421875"
"3330048","813","813","813","71.318115234375","71.318115234375","71.318115234375"
"3334144","814","814","814","71.707275390625","71.707275390625","71.707275390625"
"3338240","815","815","815","71.699951171875","71.699951171875","71.699951171875"
"3342336","816","816","816","73.14453125","73.14453125","73.14453125"
"3346432","817","817","817","74.440673828125","74.440673828125","74.440673828125"
"3350528","818","818","818","74.52099609375","74.52099609375","74.52099609375"
"3354624","819","819","819","73.834716796875","73.834716796875","73.834716796875"
"3358720","820","820","820","71.771728515625","71.771728515625","71.771728515625"
"3362816","821","821","821","73.5390625","73.5390625","73.5390625"
"3366912","822","822","822","70.8759765625","70.8759765625","70.8759765625"
"3371008","823","823","823","69.7255859375","69.7255859375","69.7255859375"
"3375104","824","824","824","69.129150390625","69.129150390625","69.129150390625"
"3379200","825","825","825","65.918701171875","65.918701171875","65.918701171875"
"3383296","826","826","826","65.145751953125","65.145751953125","65.145751953125"
"3387392","827","827","827","67","67","67"
"3391488","828","828","828","67.105712890625","67.105712890625","67.105712890625"
"3395584","829","829","829","66.305908203125","66.305908203125","66.305908203125"
"3399680","830","830","830","65.061767578125","65.061767578125","65.061767578125"
"3403776","831","831","831","63.565673828125","63.565673828125","63.565673828125"
"3407872","832","832","832","62.81640625","62.81640625","62.81640625"
"3411968","833","833","833","65.2353515625","65.2353515625","65.2353515625"
"3416064","834","834","834","64.967041015625","64.967041015625","64.967041015625"
"3420160","835","835","835","63.927490234375","63.927490234375","63.927490234375"
"3424256","836","836","836","65.488037109375","65.488037109375","65.488037109375"
"3428352","837","837","837","65.656494140625","65.656494140625","65.656494140625"
"3432448","838","838","838","66.754638671875","66.754638671875","66.754638671875"
"3436544","839","839","839","69.46142578125","69.46142578125","69.46142578125"
"3440640","840","840","840","70.034912109375","70.034912109375","70.034912109375"
"3444736","841","841","841","70.684814453125","70.684814453125","70.684814453125"
"3448832","842","842","842","71.702392578125","71.702392578125","71.702392578125"
"3452928","843","843","843","71.1181640625","71.1181640625","71.1181640625"
"3457024","844","844","844","71.72314453125","71.72314453125","71.72314453125"
"3461120","845","845","845","73.109130859375","73.109130859375","73.109130859375"
"3465216","846","846","846","74.343994140625","74.343994140625","74.343994140625"
"3469312","847","847","847","74.612060546875","74.612060546875","74.612060546875"
"3473408","848","848","848","72.863525390625","72.863525390625","72.863525390625"
"3477504","849","849","849","70.83740234375","70.83740234375","70.83740234375"
"3481600","850","850","850","73.278564453125","73.278564453125","73.278564453125"
"3485696","851","851","851","74.01611328125","74.01611328125","74.01611328125"
"3489792","852","852","852","73.432373046875","73.432373046875","73.432373046875"
"3493888","853","853","853","73.433349609375","73.433349609375","73.433349609375"
"3497984","854","854","854","73.52587890625","73.52587890625","73.52587890625"
"3502080","855","855","855","72.7568359375","72.7568359375","72.7568359375"
"3506176","856","856","856","71.673828125","71.673828125","71.673828125"
"3510272","857","857","857","71.48046875","71.48046875","71.48046875"
"3514368","858","858","858","71.61083984375","71.61083984375","71.61083984375"
"3518464","859","859","859","71.15966796875","71.15966796875","71.15966796875"
"3522560","860","860","860","71.4140625","71.4140625","71.4140625"
"3526656","861","861","861","71.559326171875","71.559326171875","71.559326171875"
"3530752","862","862","862","71.5380859375","71.5380859375","71.5380859375"
"3534848","863","863","863","72.545166015625","72.545166015625","72.545166015625"
"3538944","864","864","864","71.89453125","71.89453125","71.89453125"
"3543040","865","865","865","68.9404296875","68.9404296875","68.9404296875"
"3547136","866","866","866","68.9638671875","68.9638671875","68.9638671875"
"3551232","867","867","867","68.806884765625","68.806884765625","68.806884765625"
"3555328","868","868","868","68.5126953125","68.5126953125","68.5126953125"
"3559424","869","869","869","68.83056640625","68.83056640625","68.83056640625"
"3563520","870","870","870","70.733154296875","70.733154296875","70.733154296875"
"3567616","871","871","871","70.914794921875","70.914794921875","70.914794921875"
"3571712","872","872","872","69.912841796875","69.912841796875","69.912841796875"
"3575808","873","873","873","68.427490234375","68.427490234375","68.427490234375"
"3579904","874","874","874","68.675048828125","68.675048828125","68.675048828125"
"3584000","875","875","875","69.85595703125","69.85595703125","69.85595703125"
"3588096","876","876","876","70.949951171875","70.949951171875","70.949951171875"
"3592192","877","877","877","71.696044921875","71.696044921875","71.696044921875"
"3596288","878","878","878","71.38134765625","71.38134765625","71.38134765625"
"3600384","879","879","879","73.281494140625","73.281494140625","73.281494140625"
"3604480","880","880","880","74.975830078125","74.975830078125","74.975830078125"
"3608576","881","881","881","73.5703125","73.5703125","73.5703125"
"3612672","882","882","882","73.549072265625","73.549072265625","73.549072265625"
"3616768","883","883","883","74.421142578125","74.421142578125","74.421142578125"
"3620864","884","884","884","74.661865234375","74.661865234375","74.661865234375"
"3624960","885","885","885","74.84765625","74.84765625","74.84765625"
"3629056","886","886","886","77.207275390625","77.207275390625","77.207275390625"
"3633152","887","887","887","78.1025390625","78.1025390625","78.1025390625"
"3637248","888","888","888","76.377685546875","76.377685546875","76.377685546875"
"3641344","889","889","889","75.689208984375","75.689208984375","75.689208984375"
"3645440","890","890","890","76.291259765625","76.291259765625","76.291259765625"
"3649536","891","891","891","75.476318359375","75.476318359375","75.476318359375"
"3653632","892","892","892","75.911865234375","75.911865234375","75.911865234375"
"3657728","893","893","893","74.24560546875","74.24560546875","74.24560546875"
"3661824","894","894","894","74.415283203125","74.415283203125","74.415283203125"
"3665920","895","895","895","73.029296875","73.029296875","73.029296875"
"3670016","896","896","896","72.56103515625","72.56103515625","72.56103515625"
"3674112","897","897","897","72.683837890625","72.683837890625","72.683837890625"
"3678208","898","898","898","73.0029296875","73.0029296875","73.0029296875"
"3682304","899","899","899","70.6171875","70.6171875","70.6171875"
"3686400","900","900","900","70.069580078125","70.069580078125","70.069580078125"
"3690496","901","901","901","68.768310546875","68.768310546875","68.768310546875"
"3694592","902","902","902","68.2021484375","68.2021484375","68.2021484375"
"3698688","903","903","903","67.690673828125","67.690673828125","67.690673828125"
"3702784","904","904","904","68.772216796875","68.772216796875","68.772216796875"
"3706880","905","905","905","68.612548828125","68.612548828125","68.612548828125"
"3710976","906","906","906","69.781982421875","69.781982421875","69.781982421875"
"3715072","907","907","907","72.051025390625","72.051025390625","72.051025390625"
"3719168","908","908","908","72.865966796875","72.865966796875","72.865966796875"
"3723264","909","909","909","73.557373046875","73.557373046875","73.557373046875"
"3727360","910","910","910","73.830322265625","73.830322265625","73.830322265625"
"3731456","911","911","911","73.447998046875","73.447998046875","73.447998046875"
"3735552","912","912","912","70.38623046875","70.38623046875","70.38623046875"
"3739648","913","913","913","69.10107421875","69.10107421875","69.10107421875"
"3743744","914","914","914","69.1845703125","69.1845703125","69.1845703125"
"3747840","915","915","915","68.486083984375","68.486083984375","68.486083984375"
"3751936","916","916","916","70.8662109375","70.8662109375","70.8662109375"
"3756032","917","917","917","71.64306640625","71.64306640625","71.64306640625"
"3760128","918","918","918","72.315673828125","72.315673828125","72.315673828125"
"3764224","919","919","919","71.92138671875","71.92138671875","71.92138671875"
"3768320","920","920","920","71.794189453125","71.794189453125","71.794189453125"
"3772416","921","921","921","71.903076171875","71.903076171875","71.903076171875"
"3776512","922","922","922","70.791015625","70.791015625","70.791015625"
"3780608","923","923","923","68.820556640625","68.820556640625","68.820556640625"
"3784704","924","924","924","68.67626953125","68.67626953125","68.67626953125"
"3788800","925","925","925","67.133056640625","67.133056640625","67.133056640625"
"3792896","926","926","926","67.83984375","67.83984375","67.83984375"
"3796992","927","927","927","68.8740234375","68.8740234375","68.8740234375"
"3801088","928","928","928","68.94384765625","68.94384765625","68.94384765625"
"3805184","929","929","929","69.423583984375","69.423583984375","69.423583984375"
"3809280","930","930","930","68.864990234375","68.864990234375","68.864990234375"
"3813376","931","931","931","67.857421875","67.857421875","67.857421875"
"3817472","932","932","932","68.9970703125","68.9970703125","68.9970703125"
"3821568","933","933","933","69.951904296875","69.951904296875","69.951904296875"
"3825664","934","934","934","69.556884765625","69.556884765625","69.556884765625"
"3829760","935","935","935","70.24169921875","70.24169921875","70.24169921875"
"3833856","936","936","936","71.291259765625","71.291259765625","71.291259765625"
"3837952","937","937","937","70.550537109375","70.550537109375","70.550537109375"
"3842048","938","938","938","70.798828125","70.798828125","70.798828125"
"3846144","939","939","939","67.960205078125","67.960205078125","67.960205078125"
"3850240","940","940","940","68.6318359375","68.6318359375","68.6318359375"
"3854336","941","941","941","68.612548828125","68.612548828125","68.612548828125"
"3858432","942","942","942","68.80712890625","68.80712890625","68.80712890625"
"3862528","943","943","943","66.87646484375","66.87646484375","66.87646484375"
"3866624","944","944","944","68.428955078125","68.428955078125","68.428955078125"
"3870720","945","945","945","66.849365234375","66.849365234375","66.849365234375"
"3874816","946","946","946","68.42822265625","68.42822265625","68.42822265625"
"3878912","947","947","947","68.98046875","68.98046875","68.98046875"
"3883008","948","948","948","70.146484375","70.146484375","70.146484375"
"3887104","949","949","949","70.7734375","70.7734375","70.7734375"
"3891200","950","950","950","72.487060546875","72.487060546875","72.487060546875"
"3895296","951","951","951","73.556396484375","73.556396484375","73.556396484375"
"3899392","952","952","952","72.97509765625","72.97509765625","72.97509765625"
"3903488","953","953","953","72.521240234375","72.521240234375","72.521240234375"
"3907584","954","954","954","70.831787109375","70.831787109375","70.831787109375"
"3911680","955","955","955","68.617919921875","68.617919921875","68.617919921875"
"3915776","956","956","956","70.135986328125","70.135986328125","70.135986328125"
"3919872","957","957","957","72.004638671875","72.004638671875","72.004638671875"
"3923968","958","958","958","71.317138671875","71.317138671875","71.317138671875"
"3928064","959","959","959","71.89794921875","71.89794921875","71.89794921875"
"3932160","960","960","960","72.660400390625","72.660400390625","72.660400390625"
"3936256","961","961","961","72.503662109375","72.503662109375","72.503662109375"
"3940352","962","962","962","72.61474609375","72.61474609375","72.61474609375"
"3944448","963","963","963","72.9619140625","72.9619140625","72.9619140625"
"3948544","964","964","964","73.6982421875","73.6982421875","73.6982421875"
"3952640","965","965","965","73.97802734375","73.97802734375","73.97802734375"
"3956736","966","966","966","76.32177734375","76.32177734375","76.32177734375"
"3960832","967","967","967","78.89892578125","78.89892578125","78.89892578125"
"3964928","968","968","968","79.998291015625","79.998291015625","79.998291015625"
"3969024","969","969","969","80.488037109375","80.488037109375","80.488037109375"
"3973120","970","970","970","82.616455078125","82.616455078125","82.616455078125"
"3977216","971","971","971","80.426025390625","80.426025390625","80.426025390625"
"3981312","972","972","972","77.40673828125","77.40673828125","77.40673828125"
"3985408","973","973","973","76.68359375","76.68359375","76.68359375"
"3989504","974","974","974","75.94580078125","75.94580078125","75.94580078125"
"3993600","975","975","975","77.10205078125","77.10205078125","77.10205078125"
"3997696","976","976","976","77.46533203125","77.46533203125","77.46533203125"
"4001792","977","977","977","78.154296875","78.154296875","78.154296875"
"4005888","978","978","978","77.81640625","77.81640625","77.81640625"
"4009984","979","979","979","77.818603515625","77.818603515625","77.818603515625"
"4014080","980","980","980","77.621337890625","77.621337890625","77.621337890625"
"4018176","981","981","981","77.222900390625","77.222900390625","77.222900390625"
"4022272","982","982","982","77.667724609375","77.667724609375","77.667724609375"
"4026368","983","983","983","77.788330078125","77.788330078125","77.788330078125"
"4030464","984","984","984","76.60595703125","76.60595703125","76.60595703125"
"4034560","985","985","985","77.2001953125","77.2001953125","77.2001953125"
"4038656","986","986","986","77.61572265625","77.61572265625","77.61572265625"
"4042752","987","987","987","78.632080078125","78.632080078125","78.632080078125"
"4046848","988","988","988","76.376708984375","76.376708984375","76.376708984375"
"4050944","989","989","989","74.971923828125","74.971923828125","74.971923828125"
"4055040","990","990","990","72.509033203125","72.509033203125","72.509033203125"
"4059136","991","991","991","73.705078125","73.705078125","73.705078125"
"4063232","992","992","992","75.551025390625","75.551025390625","75.551025390625"
"4067328","993","993","993","76.21435546875","76.21435546875","76.21435546875"
"4071424","994","994","994","76.7529296875","76.7529296875","76.7529296875"
"4075520","995","995","995","76.556640625","76.556640625","76.556640625"
"4079616","996","996","996","74.244140625","74.244140625","74.244140625"
"4083712","997","997","997","73.344970703125","73.344970703125","73.344970703125"
"4087808","998","998","998","71.306884765625","71.306884765625","71.306884765625"
"4091904","999","999","999","70.3974609375","70.3974609375","70.3974609375"
"4096000","1000","1000","1000","70.653564453125","70.653564453125","70.653564453125"
"4100096","1001","1001","1001","70.05078125","70.05078125","70.05078125"
"4104192","1002","1002","1002","67.986083984375","67.986083984375","67.986083984375"
"4108288","1003","1003","1003","70.12255859375","70.12255859375","70.12255859375"
"4112384","1004","1004","1004","72.696533203125","72.696533203125","72.696533203125"
"4116480","1005","1005","1005","72.790283203125","72.790283203125","72.790283203125"
"4120576","1006","1006","1006","71.857421875","71.857421875","71.857421875"
"4124672","1007","1007","1007","72.478271484375","72.478271484375","72.478271484375"
"4128768","1008","1008","1008","72.779296875","72.779296875","72.779296875"
"4132864","1009","1009","1009","72.6552734375","72.6552734375","72.6552734375"
"4136960","1010","1010","1010","72.944091796875","72.944091796875","72.944091796875"
"4141056","1011","1011","1011","74.423828125","74.423828125","74.423828125"
"4145152","1012","1012","1012","73.570556640625","73.570556640625","73.570556640625"
"4149248","1013","1013","1013","73.55322265625","73.55322265625","73.55322265625"
"4153344","1014","1014","1014","73.941650390625","73.941650390625","73.941650390625"
"4157440","1015","1015","1015","73.41015625","73.41015625","73.41015625"
"4161536","1016","1016","1016","72.907958984375","72.907958984375","72.907958984375"
"4165632","1017","1017","1017","72.8056640625","72.8056640625","72.8056640625"
"4169728","1018","1018","1018","70.688232421875","70.688232421875","70.688232421875"
"4173824","1019","1019","1019","71.078125","71.078125","71.078125"
"4177920","1020","1020","1020","70.018798828125","70.018798828125","70.018798828125"
"4182016","1021","1021","1021","72.8828125","72.8828125","72.8828125"
"4186112","1022","1022","1022","72.263916015625","72.263916015625","72.263916015625"
"4190208","1023","1023","1023","70.77685546875","70.77685546875","70.77685546875"
"4194304","1024","1024","1024","70.93359375","70.93359375","70.93359375"
"4198400","1025","1025","1025","71.20703125","71.20703125","71.20703125"
"4202496","1026","1026","1026","68.982666015625","68.982666015625","68.982666015625"
"4206592","1027","1027","1027","69.54541015625","69.54541015625","69.54541015625"
"4210688","1028","1028","1028","70.77880859375","70.77880859375","70.77880859375"
"4214784","1029","1029","1029","71.310302734375","71.310302734375","71.310302734375"
"4218880","1030","1030","1030","69.5439453125","69.5439453125","69.5439453125"
"4222976","1031","1031","1031","68.848876953125","68.848876953125","68.848876953125"
"4227072","1032","1032","1032","68.760986328125","68.760986328125","68.760986328125"
"4231168","1033","1033","1033","70.432373046875","70.432373046875","70.432373046875"
"4235264","1034","1034","1034","70.450439453125","70.450439453125","70.450439453125"
"4239360","1035","1035","1035","71.157958984375","71.157958984375","71.157958984375"
"4243456","1036","1036","1036","70.40478515625","70.40478515625","70.40478515625"
"4247552","1037","1037","1037","69.88525390625","69.88525390625","69.88525390625"
