env_step,returned_episode_returns
4096,0.30810546875
8192,1.744140625
12288,2.939208984375
16384,3.593505859375
20480,4.192138671875
24576,4.4541015625
28672,4.316650390625
32768,4.174072265625
36864,4.114990234375
40960,4.113037109375
45056,4.023681640625
49152,4.0478515625
53248,4.202880859375
57344,4.089599609375
61440,4.244873046875
65536,4.626953125
69632,4.26318359375
73728,3.954833984375
77824,4.2607421875
81920,4.1083984375
86016,3.784423828125
90112,3.80712890625
94208,4.10009765625
98304,4.279052734375
102400,4.414794921875
106496,4.487548828125
110592,4.407470703125
114688,4.616455078125
118784,4.84326171875
122880,4.669921875
126976,4.047607421875
131072,4.2939453125
135168,4.73974609375
139264,4.535400390625
143360,4.726318359375
147456,4.5947265625
151552,4.80810546875
155648,5.114501953125
159744,5.04296875
163840,4.73095703125
167936,4.942626953125
172032,5.180419921875
176128,5.081298828125
180224,4.765869140625
184320,4.88037109375
188416,4.539306640625
192512,4.561767578125
196608,4.462890625
200704,4.811767578125
204800,5.266845703125
208896,5.245849609375
212992,5.070556640625
217088,4.912109375
221184,4.444091796875
225280,4.693359375
229376,5.3251953125
233472,5.538330078125
237568,5.443115234375
241664,5.361572265625
245760,5.548095703125
249856,5.243896484375
253952,5.5849609375
258048,5.908447265625
262144,5.973876953125
266240,5.199462890625
270336,5.1767578125
274432,5.61962890625
278528,5.711669921875
282624,5.859375
286720,5.6513671875
290816,5.8642578125
294912,5.6201171875
299008,5.524169921875
303104,5.296875
307200,5.34912109375
311296,6.0390625
315392,6.086181640625
319488,5.730224609375
323584,5.906494140625
327680,6.241943359375
331776,5.852783203125
335872,6.146484375
339968,5.8154296875
344064,5.68212890625
348160,5.73681640625
352256,5.988037109375
356352,5.845947265625
360448,6.035888671875
364544,5.833251953125
368640,5.63232421875
372736,5.8408203125
376832,5.999267578125
380928,6.09912109375
385024,6.2685546875
389120,6.52783203125
393216,6.581298828125
397312,6.616943359375
401408,6.156982421875
405504,6.417724609375
409600,6.528564453125
413696,6.3310546875
417792,6.321044921875
421888,6.959228515625
425984,6.91796875
430080,6.793701171875
434176,6.9189453125
438272,7.097412109375
442368,6.82958984375
446464,7.08447265625
450560,6.829833984375
454656,6.18896484375
458752,6.271484375
462848,6.5576171875
466944,6.726806640625
471040,7.38232421875
475136,7.5
479232,7.66748046875
483328,7.296875
487424,7.464111328125
491520,7.344482421875
495616,6.932373046875
499712,6.703857421875
503808,7.169189453125
507904,7.045166015625
512000,7.466064453125
516096,7.671142578125
520192,7.53759765625
524288,7.811767578125
528384,7.821533203125
532480,7.86865234375
536576,8.201416015625
540672,8.14208984375
544768,7.751708984375
548864,7.804443359375
552960,7.658447265625
557056,8.03759765625
561152,8.548095703125
565248,8.33203125
569344,8.76123046875
573440,8.779541015625
577536,8.688720703125
581632,8.654052734375
585728,8.494140625
589824,8.134033203125
593920,7.9541015625
598016,7.218505859375
602112,7.51025390625
606208,7.265380859375
610304,7.869384765625
614400,8.244873046875
618496,8.494873046875
622592,8.7861328125
626688,8.606689453125
630784,8.492919921875
634880,7.9296875
638976,8.188232421875
643072,8.1494140625
647168,8.27490234375
651264,7.944091796875
655360,8.784423828125
659456,10.048583984375
663552,10.152587890625
667648,9.46142578125
671744,9.281982421875
675840,9.308349609375
679936,8.994140625
684032,8.827392578125
688128,9.1455078125
692224,9.5302734375
696320,8.966796875
700416,8.86083984375
704512,8.469970703125
708608,8.04833984375
712704,8.96923828125
716800,9.48486328125
720896,10.3173828125
724992,10.04541015625
729088,9.677001953125
733184,9.917724609375
737280,9.987060546875
741376,9.744384765625
745472,10.224853515625
749568,10.542236328125
753664,10.69921875
757760,11.077880859375
761856,10.94677734375
765952,11.09375
770048,11.223876953125
774144,11.59619140625
778240,11.272705078125
782336,11.7509765625
786432,11.509033203125
790528,11.8310546875
794624,11.4072265625
798720,11.0859375
802816,11.132080078125
806912,10.709716796875
811008,10.143310546875
815104,9.793212890625
819200,10.400146484375
823296,10.73828125
827392,10.638671875
831488,11.088623046875
835584,11.16796875
839680,10.7294921875
843776,11.028076171875
847872,11.196533203125
851968,11.3193359375
856064,11.744384765625
860160,11.175048828125
864256,11.271484375
868352,11.55615234375
872448,11.612060546875
876544,12.0908203125
880640,11.798828125
884736,11.554931640625
888832,11.17919921875
892928,11.093994140625
897024,11.42724609375
901120,11.765380859375
905216,12.33447265625
909312,11.197265625
913408,11.963623046875
917504,12.183837890625
921600,11.62841796875
925696,11.06201171875
929792,11.08447265625
933888,11.638671875
937984,11.628662109375
942080,11.8662109375
946176,12.23974609375
950272,11.8759765625
954368,12.26904296875
958464,12.289306640625
962560,12.415283203125
966656,12.69873046875
970752,12.143310546875
974848,11.949951171875
978944,12.20849609375
983040,12.9384765625
987136,13.459228515625
991232,13.38818359375
995328,13.143310546875
999424,13.298095703125
1003520,13.2578125
1007616,13.35498046875
1011712,12.97314453125
1015808,13.3779296875
1019904,13.546630859375
1024000,13.090087890625
1028096,12.43408203125
1032192,12.66552734375
1036288,12.614501953125
1040384,12.330810546875
1044480,12.780029296875
1048576,12.851806640625
1052672,12.204833984375
1056768,12.648681640625
1060864,13.10791015625
1064960,13.1884765625
1069056,12.021728515625
1073152,12.377685546875
1077248,12.77099609375
1081344,13.538330078125
1085440,13.874267578125
1089536,13.566650390625
1093632,13.141845703125
1097728,12.9873046875
1101824,12.785400390625
1105920,13.215087890625
1110016,13.265625
1114112,12.591064453125
1118208,12.61376953125
1122304,12.77685546875
1126400,13.3603515625
1130496,13.40234375
1134592,13.819091796875
1138688,14.448974609375
1142784,15.0693359375
1146880,15.327880859375
1150976,16.009521484375
1155072,16.17919921875
1159168,16.836181640625
1163264,16.751953125
1167360,16.18505859375
1171456,16.006103515625
1175552,15.1337890625
1179648,14.977294921875
1183744,15.350341796875
1187840,15.548828125
1191936,14.712158203125
1196032,14.705078125
1200128,15.302001953125
1204224,15.520751953125
1208320,15.326171875
1212416,14.67236328125
1216512,15.20947265625
1220608,15.604736328125
1224704,15.000732421875
1228800,15.11865234375
1232896,15.32275390625
1236992,15.629638671875
1241088,15.848388671875
1245184,16.355712890625
1249280,17.169921875
1253376,17.090087890625
1257472,17.230712890625
1261568,17.37548828125
1265664,17.406494140625
1269760,16.831787109375
1273856,16.080078125
1277952,16.27783203125
1282048,16.3876953125
1286144,16.162353515625
1290240,16.169189453125
1294336,16.26611328125
1298432,16.678466796875
1302528,16.391845703125
1306624,16.15869140625
1310720,16.618408203125
1314816,17.623779296875
1318912,17.855712890625
1323008,18.393310546875
1327104,18.257568359375
1331200,18.4775390625
1335296,18.218994140625
1339392,17.97412109375
1343488,17.67431640625
