"env_step","pqn_Freeway-MinAtar - _step","pqn_Freeway-MinAtar - _step__MIN","pqn_Freeway-MinAtar - _step__MAX","pqn_Freeway-MinAtar - returned_episode_returns","pqn_Freeway-MinAtar - returned_episode_returns__MIN","pqn_Freeway-MinAtar - returned_episode_returns__MAX"
"5390336","1316","1316","1316","55.40625","55.40625","55.40625"
"5394432","1317","1317","1317","55.40625","55.40625","55.40625"
"5398528","1318","1318","1318","55.40625","55.40625","55.40625"
"5402624","1319","1319","1319","55.40625","55.40625","55.40625"
"5406720","1320","1320","1320","55.40625","55.40625","55.40625"
"5410816","1321","1321","1321","55.40625","55.40625","55.40625"
"5414912","1322","1322","1322","55.40625","55.40625","55.40625"
"5419008","1323","1323","1323","55.40625","55.40625","55.40625"
"5423104","1324","1324","1324","55.40625","55.40625","55.40625"
"5427200","1325","1325","1325","55.40625","55.40625","55.40625"
"5431296","1326","1326","1326","55.40625","55.40625","55.40625"
"5435392","1327","1327","1327","55.40625","55.40625","55.40625"
"5439488","1328","1328","1328","55.40625","55.40625","55.40625"
"5443584","1329","1329","1329","55.385009765625","55.385009765625","55.385009765625"
"5447680","1330","1330","1330","55.3828125","55.3828125","55.3828125"
"5451776","1331","1331","1331","55.3828125","55.3828125","55.3828125"
"5455872","1332","1332","1332","55.3828125","55.3828125","55.3828125"
"5459968","1333","1333","1333","55.3828125","55.3828125","55.3828125"
"5464064","1334","1334","1334","55.3828125","55.3828125","55.3828125"
"5468160","1335","1335","1335","55.3828125","55.3828125","55.3828125"
"5472256","1336","1336","1336","55.3828125","55.3828125","55.3828125"
"5476352","1337","1337","1337","55.3828125","55.3828125","55.3828125"
"5480448","1338","1338","1338","55.3828125","55.3828125","55.3828125"
"5484544","1339","1339","1339","55.3828125","55.3828125","55.3828125"
"5488640","1340","1340","1340","55.3828125","55.3828125","55.3828125"
"5492736","1341","1341","1341","55.3828125","55.3828125","55.3828125"
"5496832","1342","1342","1342","55.3828125","55.3828125","55.3828125"
"5500928","1343","1343","1343","55.3828125","55.3828125","55.3828125"
"5505024","1344","1344","1344","55.3828125","55.3828125","55.3828125"
"5509120","1345","1345","1345","55.3828125","55.3828125","55.3828125"
"5513216","1346","1346","1346","55.3828125","55.3828125","55.3828125"
"5517312","1347","1347","1347","55.3828125","55.3828125","55.3828125"
"5521408","1348","1348","1348","55.3828125","55.3828125","55.3828125"
"5525504","1349","1349","1349","55.3828125","55.3828125","55.3828125"
"5529600","1350","1350","1350","55.3828125","55.3828125","55.3828125"
"5533696","1351","1351","1351","55.3828125","55.3828125","55.3828125"
"5537792","1352","1352","1352","55.3828125","55.3828125","55.3828125"
"5541888","1353","1353","1353","55.3828125","55.3828125","55.3828125"
"5545984","1354","1354","1354","55.3828125","55.3828125","55.3828125"
"5550080","1355","1355","1355","55.3828125","55.3828125","55.3828125"
"5554176","1356","1356","1356","55.3828125","55.3828125","55.3828125"
"5558272","1357","1357","1357","55.3828125","55.3828125","55.3828125"
"5562368","1358","1358","1358","55.3828125","55.3828125","55.3828125"
"5566464","1359","1359","1359","55.3828125","55.3828125","55.3828125"
"5570560","1360","1360","1360","55.3828125","55.3828125","55.3828125"
"5574656","1361","1361","1361","55.3828125","55.3828125","55.3828125"
"5578752","1362","1362","1362","55.3828125","55.3828125","55.3828125"
"5582848","1363","1363","1363","55.3828125","55.3828125","55.3828125"
"5586944","1364","1364","1364","55.3828125","55.3828125","55.3828125"
"5591040","1365","1365","1365","55.3828125","55.3828125","55.3828125"
"5595136","1366","1366","1366","55.3828125","55.3828125","55.3828125"
"5599232","1367","1367","1367","55.3828125","55.3828125","55.3828125"
"5603328","1368","1368","1368","55.3828125","55.3828125","55.3828125"
"5607424","1369","1369","1369","55.3828125","55.3828125","55.3828125"
"5611520","1370","1370","1370","55.3828125","55.3828125","55.3828125"
"5615616","1371","1371","1371","55.3828125","55.3828125","55.3828125"
"5619712","1372","1372","1372","55.3828125","55.3828125","55.3828125"
"5623808","1373","1373","1373","55.3828125","55.3828125","55.3828125"
"5627904","1374","1374","1374","55.3828125","55.3828125","55.3828125"
"5632000","1375","1375","1375","55.3828125","55.3828125","55.3828125"
"5636096","1376","1376","1376","55.3828125","55.3828125","55.3828125"
"5640192","1377","1377","1377","55.3828125","55.3828125","55.3828125"
"5644288","1378","1378","1378","55.3828125","55.3828125","55.3828125"
"5648384","1379","1379","1379","55.3828125","55.3828125","55.3828125"
"5652480","1380","1380","1380","55.3828125","55.3828125","55.3828125"
"5656576","1381","1381","1381","55.3828125","55.3828125","55.3828125"
"5660672","1382","1382","1382","55.3828125","55.3828125","55.3828125"
"5664768","1383","1383","1383","55.3828125","55.3828125","55.3828125"
"5668864","1384","1384","1384","55.3828125","55.3828125","55.3828125"
"5672960","1385","1385","1385","55.3828125","55.3828125","55.3828125"
"5677056","1386","1386","1386","55.3828125","55.3828125","55.3828125"
"5681152","1387","1387","1387","55.3828125","55.3828125","55.3828125"
"5685248","1388","1388","1388","55.3828125","55.3828125","55.3828125"
"5689344","1389","1389","1389","55.3828125","55.3828125","55.3828125"
"5693440","1390","1390","1390","55.3828125","55.3828125","55.3828125"
"5697536","1391","1391","1391","55.3828125","55.3828125","55.3828125"
"5701632","1392","1392","1392","55.3828125","55.3828125","55.3828125"
"5705728","1393","1393","1393","55.3828125","55.3828125","55.3828125"
"5709824","1394","1394","1394","55.3828125","55.3828125","55.3828125"
"5713920","1395","1395","1395","55.3828125","55.3828125","55.3828125"
"5718016","1396","1396","1396","55.3828125","55.3828125","55.3828125"
"5722112","1397","1397","1397","55.3828125","55.3828125","55.3828125"
"5726208","1398","1398","1398","55.3828125","55.3828125","55.3828125"
"5730304","1399","1399","1399","55.3828125","55.3828125","55.3828125"
"5734400","1400","1400","1400","55.3828125","55.3828125","55.3828125"
"5738496","1401","1401","1401","55.3828125","55.3828125","55.3828125"
"5742592","1402","1402","1402","55.3828125","55.3828125","55.3828125"
"5746688","1403","1403","1403","55.3828125","55.3828125","55.3828125"
"5750784","1404","1404","1404","55.3828125","55.3828125","55.3828125"
"5754880","1405","1405","1405","55.3828125","55.3828125","55.3828125"
"5758976","1406","1406","1406","55.3828125","55.3828125","55.3828125"
"5763072","1407","1407","1407","54.552734375","54.552734375","54.552734375"
"5767168","1408","1408","1408","54.3203125","54.3203125","54.3203125"
"5771264","1409","1409","1409","54.3203125","54.3203125","54.3203125"
"5775360","1410","1410","1410","54.3203125","54.3203125","54.3203125"
"5779456","1411","1411","1411","54.3203125","54.3203125","54.3203125"
"5783552","1412","1412","1412","54.3203125","54.3203125","54.3203125"
"5787648","1413","1413","1413","54.3203125","54.3203125","54.3203125"
"5791744","1414","1414","1414","54.3203125","54.3203125","54.3203125"
"5795840","1415","1415","1415","54.3203125","54.3203125","54.3203125"
"5799936","1416","1416","1416","54.3203125","54.3203125","54.3203125"
"5804032","1417","1417","1417","54.3203125","54.3203125","54.3203125"
"5808128","1418","1418","1418","54.3203125","54.3203125","54.3203125"
"5812224","1419","1419","1419","54.3203125","54.3203125","54.3203125"
"5816320","1420","1420","1420","54.3203125","54.3203125","54.3203125"
"5820416","1421","1421","1421","54.3203125","54.3203125","54.3203125"
"5824512","1422","1422","1422","54.3203125","54.3203125","54.3203125"
"5828608","1423","1423","1423","54.3203125","54.3203125","54.3203125"
"5832704","1424","1424","1424","54.3203125","54.3203125","54.3203125"
"5836800","1425","1425","1425","54.3203125","54.3203125","54.3203125"
"5840896","1426","1426","1426","54.3203125","54.3203125","54.3203125"
"5844992","1427","1427","1427","54.3203125","54.3203125","54.3203125"
"5849088","1428","1428","1428","54.3203125","54.3203125","54.3203125"
"5853184","1429","1429","1429","54.3203125","54.3203125","54.3203125"
"5857280","1430","1430","1430","54.3203125","54.3203125","54.3203125"
"5861376","1431","1431","1431","54.3203125","54.3203125","54.3203125"
"5865472","1432","1432","1432","54.3203125","54.3203125","54.3203125"
"5869568","1433","1433","1433","54.3203125","54.3203125","54.3203125"
"5873664","1434","1434","1434","54.3203125","54.3203125","54.3203125"
"5877760","1435","1435","1435","54.3203125","54.3203125","54.3203125"
"5881856","1436","1436","1436","54.3203125","54.3203125","54.3203125"
"5885952","1437","1437","1437","54.3203125","54.3203125","54.3203125"
"5890048","1438","1438","1438","54.3203125","54.3203125","54.3203125"
"5894144","1439","1439","1439","54.3203125","54.3203125","54.3203125"
"5898240","1440","1440","1440","54.3203125","54.3203125","54.3203125"
"5902336","1441","1441","1441","54.3203125","54.3203125","54.3203125"
"5906432","1442","1442","1442","54.3203125","54.3203125","54.3203125"
"5910528","1443","1443","1443","54.3203125","54.3203125","54.3203125"
"5914624","1444","1444","1444","54.3203125","54.3203125","54.3203125"
"5918720","1445","1445","1445","54.3203125","54.3203125","54.3203125"
"5922816","1446","1446","1446","54.3203125","54.3203125","54.3203125"
"5926912","1447","1447","1447","54.3203125","54.3203125","54.3203125"
"5931008","1448","1448","1448","54.3203125","54.3203125","54.3203125"
"5935104","1449","1449","1449","54.3203125","54.3203125","54.3203125"
"5939200","1450","1450","1450","54.3203125","54.3203125","54.3203125"
"5943296","1451","1451","1451","54.3203125","54.3203125","54.3203125"
"5947392","1452","1452","1452","54.3203125","54.3203125","54.3203125"
"5951488","1453","1453","1453","54.3203125","54.3203125","54.3203125"
"5955584","1454","1454","1454","54.3203125","54.3203125","54.3203125"
"5959680","1455","1455","1455","54.3203125","54.3203125","54.3203125"
"5963776","1456","1456","1456","54.3203125","54.3203125","54.3203125"
"5967872","1457","1457","1457","54.3203125","54.3203125","54.3203125"
"5971968","1458","1458","1458","54.3203125","54.3203125","54.3203125"
"5976064","1459","1459","1459","54.3203125","54.3203125","54.3203125"
"5980160","1460","1460","1460","54.3203125","54.3203125","54.3203125"
"5984256","1461","1461","1461","54.3203125","54.3203125","54.3203125"
"5988352","1462","1462","1462","54.3203125","54.3203125","54.3203125"
"5992448","1463","1463","1463","54.3203125","54.3203125","54.3203125"
"5996544","1464","1464","1464","54.3203125","54.3203125","54.3203125"
"6000640","1465","1465","1465","54.3203125","54.3203125","54.3203125"
"6004736","1466","1466","1466","54.3203125","54.3203125","54.3203125"
"6008832","1467","1467","1467","54.3203125","54.3203125","54.3203125"
"6012928","1468","1468","1468","54.3203125","54.3203125","54.3203125"
"6017024","1469","1469","1469","54.3203125","54.3203125","54.3203125"
"6021120","1470","1470","1470","54.3203125","54.3203125","54.3203125"
"6025216","1471","1471","1471","54.3203125","54.3203125","54.3203125"
"6029312","1472","1472","1472","54.3203125","54.3203125","54.3203125"
"6033408","1473","1473","1473","54.3203125","54.3203125","54.3203125"
"6037504","1474","1474","1474","54.3203125","54.3203125","54.3203125"
"6041600","1475","1475","1475","54.3203125","54.3203125","54.3203125"
"6045696","1476","1476","1476","54.3203125","54.3203125","54.3203125"
"6049792","1477","1477","1477","54.3203125","54.3203125","54.3203125"
"6053888","1478","1478","1478","54.3203125","54.3203125","54.3203125"
"6057984","1479","1479","1479","54.3203125","54.3203125","54.3203125"
"6062080","1480","1480","1480","54.3203125","54.3203125","54.3203125"
"6066176","1481","1481","1481","54.3203125","54.3203125","54.3203125"
"6070272","1482","1482","1482","54.3203125","54.3203125","54.3203125"
"6074368","1483","1483","1483","54.3203125","54.3203125","54.3203125"
"6078464","1484","1484","1484","54.3203125","54.3203125","54.3203125"
"6082560","1485","1485","1485","53.08984375","53.08984375","53.08984375"
"6086656","1486","1486","1486","52.4453125","52.4453125","52.4453125"
"6090752","1487","1487","1487","52.4453125","52.4453125","52.4453125"
"6094848","1488","1488","1488","52.4453125","52.4453125","52.4453125"
"6098944","1489","1489","1489","52.4453125","52.4453125","52.4453125"
"6103040","1490","1490","1490","52.4453125","52.4453125","52.4453125"
"6107136","1491","1491","1491","52.4453125","52.4453125","52.4453125"
"6111232","1492","1492","1492","52.4453125","52.4453125","52.4453125"
"6115328","1493","1493","1493","52.4453125","52.4453125","52.4453125"
"6119424","1494","1494","1494","52.4453125","52.4453125","52.4453125"
"6123520","1495","1495","1495","52.4453125","52.4453125","52.4453125"
"6127616","1496","1496","1496","52.4453125","52.4453125","52.4453125"
"6131712","1497","1497","1497","52.4453125","52.4453125","52.4453125"
"6135808","1498","1498","1498","52.4453125","52.4453125","52.4453125"
"6139904","1499","1499","1499","52.4453125","52.4453125","52.4453125"
"6144000","1500","1500","1500","52.4453125","52.4453125","52.4453125"
"6148096","1501","1501","1501","52.4453125","52.4453125","52.4453125"
"6152192","1502","1502","1502","52.4453125","52.4453125","52.4453125"
"6156288","1503","1503","1503","52.4453125","52.4453125","52.4453125"
"6160384","1504","1504","1504","52.4453125","52.4453125","52.4453125"
"6164480","1505","1505","1505","52.4453125","52.4453125","52.4453125"
"6168576","1506","1506","1506","52.4453125","52.4453125","52.4453125"
"6172672","1507","1507","1507","52.4453125","52.4453125","52.4453125"
"6176768","1508","1508","1508","52.4453125","52.4453125","52.4453125"
"6180864","1509","1509","1509","52.4453125","52.4453125","52.4453125"
"6184960","1510","1510","1510","52.4453125","52.4453125","52.4453125"
"6189056","1511","1511","1511","52.4453125","52.4453125","52.4453125"
"6193152","1512","1512","1512","52.4453125","52.4453125","52.4453125"
"6197248","1513","1513","1513","52.4453125","52.4453125","52.4453125"
"6201344","1514","1514","1514","52.4453125","52.4453125","52.4453125"
"6205440","1515","1515","1515","52.4453125","52.4453125","52.4453125"
"6209536","1516","1516","1516","52.4453125","52.4453125","52.4453125"
"6213632","1517","1517","1517","52.4453125","52.4453125","52.4453125"
"6217728","1518","1518","1518","52.4453125","52.4453125","52.4453125"
"6221824","1519","1519","1519","52.4453125","52.4453125","52.4453125"
"6225920","1520","1520","1520","52.4453125","52.4453125","52.4453125"
"6230016","1521","1521","1521","52.4453125","52.4453125","52.4453125"
"6234112","1522","1522","1522","52.4453125","52.4453125","52.4453125"
"6238208","1523","1523","1523","52.4453125","52.4453125","52.4453125"
"6242304","1524","1524","1524","52.4453125","52.4453125","52.4453125"
"6246400","1525","1525","1525","52.4453125","52.4453125","52.4453125"
"6250496","1526","1526","1526","52.4453125","52.4453125","52.4453125"
"6254592","1527","1527","1527","52.4453125","52.4453125","52.4453125"
"6258688","1528","1528","1528","52.4453125","52.4453125","52.4453125"
"6262784","1529","1529","1529","52.4453125","52.4453125","52.4453125"
"6266880","1530","1530","1530","52.4453125","52.4453125","52.4453125"
"6270976","1531","1531","1531","52.4453125","52.4453125","52.4453125"
"6275072","1532","1532","1532","52.4453125","52.4453125","52.4453125"
"6279168","1533","1533","1533","52.4453125","52.4453125","52.4453125"
"6283264","1534","1534","1534","52.4453125","52.4453125","52.4453125"
"6287360","1535","1535","1535","52.4453125","52.4453125","52.4453125"
"6291456","1536","1536","1536","52.4453125","52.4453125","52.4453125"
"6295552","1537","1537","1537","52.4453125","52.4453125","52.4453125"
"6299648","1538","1538","1538","52.4453125","52.4453125","52.4453125"
"6303744","1539","1539","1539","52.4453125","52.4453125","52.4453125"
"6307840","1540","1540","1540","52.4453125","52.4453125","52.4453125"
"6311936","1541","1541","1541","52.4453125","52.4453125","52.4453125"
"6316032","1542","1542","1542","52.4453125","52.4453125","52.4453125"
"6320128","1543","1543","1543","52.4453125","52.4453125","52.4453125"
"6324224","1544","1544","1544","52.4453125","52.4453125","52.4453125"
"6328320","1545","1545","1545","52.4453125","52.4453125","52.4453125"
"6332416","1546","1546","1546","52.4453125","52.4453125","52.4453125"
"6336512","1547","1547","1547","52.4453125","52.4453125","52.4453125"
"6340608","1548","1548","1548","52.4453125","52.4453125","52.4453125"
"6344704","1549","1549","1549","52.4453125","52.4453125","52.4453125"
"6348800","1550","1550","1550","52.4453125","52.4453125","52.4453125"
"6352896","1551","1551","1551","52.4453125","52.4453125","52.4453125"
"6356992","1552","1552","1552","52.4453125","52.4453125","52.4453125"
"6361088","1553","1553","1553","52.4453125","52.4453125","52.4453125"
"6365184","1554","1554","1554","52.4453125","52.4453125","52.4453125"
"6369280","1555","1555","1555","52.4453125","52.4453125","52.4453125"
"6373376","1556","1556","1556","52.4453125","52.4453125","52.4453125"
"6377472","1557","1557","1557","52.4453125","52.4453125","52.4453125"
"6381568","1558","1558","1558","52.4453125","52.4453125","52.4453125"
"6385664","1559","1559","1559","52.4453125","52.4453125","52.4453125"
"6389760","1560","1560","1560","52.4453125","52.4453125","52.4453125"
"6393856","1561","1561","1561","52.4453125","52.4453125","52.4453125"
"6397952","1562","1562","1562","52.4453125","52.4453125","52.4453125"
"6402048","1563","1563","1563","54.470703125","54.470703125","54.470703125"
"6406144","1564","1564","1564","56.2578125","56.2578125","56.2578125"
"6410240","1565","1565","1565","56.2578125","56.2578125","56.2578125"
"6414336","1566","1566","1566","56.2578125","56.2578125","56.2578125"
"6418432","1567","1567","1567","56.2578125","56.2578125","56.2578125"
"6422528","1568","1568","1568","56.2578125","56.2578125","56.2578125"
"6426624","1569","1569","1569","56.2578125","56.2578125","56.2578125"
"6430720","1570","1570","1570","56.2578125","56.2578125","56.2578125"
"6434816","1571","1571","1571","56.2578125","56.2578125","56.2578125"
"6438912","1572","1572","1572","56.2578125","56.2578125","56.2578125"
"6443008","1573","1573","1573","56.2578125","56.2578125","56.2578125"
"6447104","1574","1574","1574","56.2578125","56.2578125","56.2578125"
"6451200","1575","1575","1575","56.2578125","56.2578125","56.2578125"
"6455296","1576","1576","1576","56.2578125","56.2578125","56.2578125"
"6459392","1577","1577","1577","56.2578125","56.2578125","56.2578125"
"6463488","1578","1578","1578","56.2578125","56.2578125","56.2578125"
"6467584","1579","1579","1579","56.2578125","56.2578125","56.2578125"
"6471680","1580","1580","1580","56.2578125","56.2578125","56.2578125"
"6475776","1581","1581","1581","56.2578125","56.2578125","56.2578125"
"6479872","1582","1582","1582","56.2578125","56.2578125","56.2578125"
"6483968","1583","1583","1583","56.2578125","56.2578125","56.2578125"
"6488064","1584","1584","1584","56.2578125","56.2578125","56.2578125"
"6492160","1585","1585","1585","56.2578125","56.2578125","56.2578125"
"6496256","1586","1586","1586","56.2578125","56.2578125","56.2578125"
"6500352","1587","1587","1587","56.2578125","56.2578125","56.2578125"
"6504448","1588","1588","1588","56.2578125","56.2578125","56.2578125"
"6508544","1589","1589","1589","56.2578125","56.2578125","56.2578125"
"6512640","1590","1590","1590","56.2578125","56.2578125","56.2578125"
"6516736","1591","1591","1591","56.2578125","56.2578125","56.2578125"
"6520832","1592","1592","1592","56.2578125","56.2578125","56.2578125"
"6524928","1593","1593","1593","56.2578125","56.2578125","56.2578125"
"6529024","1594","1594","1594","56.2578125","56.2578125","56.2578125"
"6533120","1595","1595","1595","56.2578125","56.2578125","56.2578125"
"6537216","1596","1596","1596","56.2578125","56.2578125","56.2578125"
"6541312","1597","1597","1597","56.2578125","56.2578125","56.2578125"
"6545408","1598","1598","1598","56.2578125","56.2578125","56.2578125"
"6549504","1599","1599","1599","56.2578125","56.2578125","56.2578125"
"6553600","1600","1600","1600","56.2578125","56.2578125","56.2578125"
"6557696","1601","1601","1601","56.2578125","56.2578125","56.2578125"
"6561792","1602","1602","1602","56.2578125","56.2578125","56.2578125"
"6565888","1603","1603","1603","56.2578125","56.2578125","56.2578125"
"6569984","1604","1604","1604","56.2578125","56.2578125","56.2578125"
"6574080","1605","1605","1605","56.2578125","56.2578125","56.2578125"
"6578176","1606","1606","1606","56.2578125","56.2578125","56.2578125"
"6582272","1607","1607","1607","56.2578125","56.2578125","56.2578125"
"6586368","1608","1608","1608","56.2578125","56.2578125","56.2578125"
"6590464","1609","1609","1609","56.2578125","56.2578125","56.2578125"
"6594560","1610","1610","1610","56.2578125","56.2578125","56.2578125"
"6598656","1611","1611","1611","56.2578125","56.2578125","56.2578125"
"6602752","1612","1612","1612","56.2578125","56.2578125","56.2578125"
"6606848","1613","1613","1613","56.2578125","56.2578125","56.2578125"
"6610944","1614","1614","1614","56.2578125","56.2578125","56.2578125"
"6615040","1615","1615","1615","56.2578125","56.2578125","56.2578125"
"6619136","1616","1616","1616","56.2578125","56.2578125","56.2578125"
"6623232","1617","1617","1617","56.2578125","56.2578125","56.2578125"
"6627328","1618","1618","1618","56.2578125","56.2578125","56.2578125"
"6631424","1619","1619","1619","56.2578125","56.2578125","56.2578125"
"6635520","1620","1620","1620","56.2578125","56.2578125","56.2578125"
"6639616","1621","1621","1621","56.2578125","56.2578125","56.2578125"
"6643712","1622","1622","1622","56.2578125","56.2578125","56.2578125"
"6647808","1623","1623","1623","56.2578125","56.2578125","56.2578125"
"6651904","1624","1624","1624","56.2578125","56.2578125","56.2578125"
"6656000","1625","1625","1625","56.2578125","56.2578125","56.2578125"
"6660096","1626","1626","1626","56.2578125","56.2578125","56.2578125"
"6664192","1627","1627","1627","56.2578125","56.2578125","56.2578125"
"6668288","1628","1628","1628","56.2578125","56.2578125","56.2578125"
"6672384","1629","1629","1629","56.2578125","56.2578125","56.2578125"
"6676480","1630","1630","1630","56.2578125","56.2578125","56.2578125"
"6680576","1631","1631","1631","56.2578125","56.2578125","56.2578125"
"6684672","1632","1632","1632","56.2578125","56.2578125","56.2578125"
"6688768","1633","1633","1633","56.2578125","56.2578125","56.2578125"
"6692864","1634","1634","1634","56.2578125","56.2578125","56.2578125"
"6696960","1635","1635","1635","56.2578125","56.2578125","56.2578125"
"6701056","1636","1636","1636","56.2578125","56.2578125","56.2578125"
"6705152","1637","1637","1637","56.2578125","56.2578125","56.2578125"
"6709248","1638","1638","1638","56.2578125","56.2578125","56.2578125"
"6713344","1639","1639","1639","56.2578125","56.2578125","56.2578125"
"6717440","1640","1640","1640","56.2578125","56.2578125","56.2578125"
"6721536","1641","1641","1641","54.794677734375","54.794677734375","54.794677734375"
"6725632","1642","1642","1642","52.65625","52.65625","52.65625"
"6729728","1643","1643","1643","52.65625","52.65625","52.65625"
"6733824","1644","1644","1644","52.65625","52.65625","52.65625"
"6737920","1645","1645","1645","52.65625","52.65625","52.65625"
"6742016","1646","1646","1646","52.65625","52.65625","52.65625"
"6746112","1647","1647","1647","52.65625","52.65625","52.65625"
"6750208","1648","1648","1648","52.65625","52.65625","52.65625"
"6754304","1649","1649","1649","52.65625","52.65625","52.65625"
"6758400","1650","1650","1650","52.65625","52.65625","52.65625"
"6762496","1651","1651","1651","52.65625","52.65625","52.65625"
"6766592","1652","1652","1652","52.65625","52.65625","52.65625"
"6770688","1653","1653","1653","52.65625","52.65625","52.65625"
"6774784","1654","1654","1654","52.65625","52.65625","52.65625"
"6778880","1655","1655","1655","52.65625","52.65625","52.65625"
"6782976","1656","1656","1656","52.65625","52.65625","52.65625"
"6787072","1657","1657","1657","52.65625","52.65625","52.65625"
"6791168","1658","1658","1658","52.65625","52.65625","52.65625"
"6795264","1659","1659","1659","52.65625","52.65625","52.65625"
"6799360","1660","1660","1660","52.65625","52.65625","52.65625"
"6803456","1661","1661","1661","52.65625","52.65625","52.65625"
"6807552","1662","1662","1662","52.65625","52.65625","52.65625"
"6811648","1663","1663","1663","52.65625","52.65625","52.65625"
"6815744","1664","1664","1664","52.65625","52.65625","52.65625"
"6819840","1665","1665","1665","52.65625","52.65625","52.65625"
"6823936","1666","1666","1666","52.65625","52.65625","52.65625"
"6828032","1667","1667","1667","52.65625","52.65625","52.65625"
"6832128","1668","1668","1668","52.65625","52.65625","52.65625"
"6836224","1669","1669","1669","52.65625","52.65625","52.65625"
"6840320","1670","1670","1670","52.65625","52.65625","52.65625"
"6844416","1671","1671","1671","52.65625","52.65625","52.65625"
"6848512","1672","1672","1672","52.65625","52.65625","52.65625"
"6852608","1673","1673","1673","52.65625","52.65625","52.65625"
"6856704","1674","1674","1674","52.65625","52.65625","52.65625"
"6860800","1675","1675","1675","52.65625","52.65625","52.65625"
"6864896","1676","1676","1676","52.65625","52.65625","52.65625"
"6868992","1677","1677","1677","52.65625","52.65625","52.65625"
"6873088","1678","1678","1678","52.65625","52.65625","52.65625"
"6877184","1679","1679","1679","52.65625","52.65625","52.65625"
"6881280","1680","1680","1680","52.65625","52.65625","52.65625"
"6885376","1681","1681","1681","52.65625","52.65625","52.65625"
"6889472","1682","1682","1682","52.65625","52.65625","52.65625"
"6893568","1683","1683","1683","52.65625","52.65625","52.65625"
"6897664","1684","1684","1684","52.65625","52.65625","52.65625"
"6901760","1685","1685","1685","52.65625","52.65625","52.65625"
"6905856","1686","1686","1686","52.65625","52.65625","52.65625"
"6909952","1687","1687","1687","52.65625","52.65625","52.65625"
"6914048","1688","1688","1688","52.65625","52.65625","52.65625"
"6918144","1689","1689","1689","52.65625","52.65625","52.65625"
"6922240","1690","1690","1690","52.65625","52.65625","52.65625"
"6926336","1691","1691","1691","52.65625","52.65625","52.65625"
"6930432","1692","1692","1692","52.65625","52.65625","52.65625"
"6934528","1693","1693","1693","52.65625","52.65625","52.65625"
"6938624","1694","1694","1694","52.65625","52.65625","52.65625"
"6942720","1695","1695","1695","52.65625","52.65625","52.65625"
"6946816","1696","1696","1696","52.65625","52.65625","52.65625"
"6950912","1697","1697","1697","52.65625","52.65625","52.65625"
"6955008","1698","1698","1698","52.65625","52.65625","52.65625"
"6959104","1699","1699","1699","52.65625","52.65625","52.65625"
"6963200","1700","1700","1700","52.65625","52.65625","52.65625"
"6967296","1701","1701","1701","52.65625","52.65625","52.65625"
"6971392","1702","1702","1702","52.65625","52.65625","52.65625"
"6975488","1703","1703","1703","52.65625","52.65625","52.65625"
"6979584","1704","1704","1704","52.65625","52.65625","52.65625"
"6983680","1705","1705","1705","52.65625","52.65625","52.65625"
"6987776","1706","1706","1706","52.65625","52.65625","52.65625"
"6991872","1707","1707","1707","52.65625","52.65625","52.65625"
"6995968","1708","1708","1708","52.65625","52.65625","52.65625"
"7000064","1709","1709","1709","52.65625","52.65625","52.65625"
"7004160","1710","1710","1710","52.65625","52.65625","52.65625"
"7008256","1711","1711","1711","52.65625","52.65625","52.65625"
"7012352","1712","1712","1712","52.65625","52.65625","52.65625"
"7016448","1713","1713","1713","52.65625","52.65625","52.65625"
"7020544","1714","1714","1714","52.65625","52.65625","52.65625"
"7024640","1715","1715","1715","52.65625","52.65625","52.65625"
"7028736","1716","1716","1716","52.65625","52.65625","52.65625"
"7032832","1717","1717","1717","52.65625","52.65625","52.65625"
"7036928","1718","1718","1718","52.65625","52.65625","52.65625"
"7041024","1719","1719","1719","54.03173828125","54.03173828125","54.03173828125"
"7045120","1720","1720","1720","57.546875","57.546875","57.546875"
"7049216","1721","1721","1721","57.546875","57.546875","57.546875"
"7053312","1722","1722","1722","57.546875","57.546875","57.546875"
"7057408","1723","1723","1723","57.546875","57.546875","57.546875"
"7061504","1724","1724","1724","57.546875","57.546875","57.546875"
"7065600","1725","1725","1725","57.546875","57.546875","57.546875"
"7069696","1726","1726","1726","57.546875","57.546875","57.546875"
"7073792","1727","1727","1727","57.546875","57.546875","57.546875"
"7077888","1728","1728","1728","57.546875","57.546875","57.546875"
"7081984","1729","1729","1729","57.546875","57.546875","57.546875"
"7086080","1730","1730","1730","57.546875","57.546875","57.546875"
"7090176","1731","1731","1731","57.546875","57.546875","57.546875"
"7094272","1732","1732","1732","57.546875","57.546875","57.546875"
"7098368","1733","1733","1733","57.546875","57.546875","57.546875"
"7102464","1734","1734","1734","57.546875","57.546875","57.546875"
"7106560","1735","1735","1735","57.546875","57.546875","57.546875"
"7110656","1736","1736","1736","57.546875","57.546875","57.546875"
"7114752","1737","1737","1737","57.546875","57.546875","57.546875"
"7118848","1738","1738","1738","57.546875","57.546875","57.546875"
"7122944","1739","1739","1739","57.546875","57.546875","57.546875"
"7127040","1740","1740","1740","57.546875","57.546875","57.546875"
"7131136","1741","1741","1741","57.546875","57.546875","57.546875"
"7135232","1742","1742","1742","57.546875","57.546875","57.546875"
"7139328","1743","1743","1743","57.546875","57.546875","57.546875"
"7143424","1744","1744","1744","57.546875","57.546875","57.546875"
"7147520","1745","1745","1745","57.546875","57.546875","57.546875"
