"env_step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"5513216","1346","1346","1346","66.337646484375","66.337646484375","66.337646484375"
"5517312","1347","1347","1347","66.420654296875","66.420654296875","66.420654296875"
"5521408","1348","1348","1348","66.912109375","66.912109375","66.912109375"
"5525504","1349","1349","1349","66.89794921875","66.89794921875","66.89794921875"
"5529600","1350","1350","1350","66.931396484375","66.931396484375","66.931396484375"
"5533696","1351","1351","1351","65.9697265625","65.9697265625","65.9697265625"
"5537792","1352","1352","1352","66.620361328125","66.620361328125","66.620361328125"
"5541888","1353","1353","1353","66.388671875","66.388671875","66.388671875"
"5545984","1354","1354","1354","66.83740234375","66.83740234375","66.83740234375"
"5550080","1355","1355","1355","68.052490234375","68.052490234375","68.052490234375"
"5554176","1356","1356","1356","69.24853515625","69.24853515625","69.24853515625"
"5558272","1357","1357","1357","67.801513671875","67.801513671875","67.801513671875"
"5562368","1358","1358","1358","67.788330078125","67.788330078125","67.788330078125"
"5566464","1359","1359","1359","69.00439453125","69.00439453125","69.00439453125"
"5570560","1360","1360","1360","70.11181640625","70.11181640625","70.11181640625"
"5574656","1361","1361","1361","71.156982421875","71.156982421875","71.156982421875"
"5578752","1362","1362","1362","72.961181640625","72.961181640625","72.961181640625"
"5582848","1363","1363","1363","72.994384765625","72.994384765625","72.994384765625"
"5586944","1364","1364","1364","72.859375","72.859375","72.859375"
"5591040","1365","1365","1365","74.261962890625","74.261962890625","74.261962890625"
"5595136","1366","1366","1366","73.97900390625","73.97900390625","73.97900390625"
"5599232","1367","1367","1367","74.318115234375","74.318115234375","74.318115234375"
"5603328","1368","1368","1368","74.83251953125","74.83251953125","74.83251953125"
"5607424","1369","1369","1369","74.11865234375","74.11865234375","74.11865234375"
"5611520","1370","1370","1370","74.48828125","74.48828125","74.48828125"
"5615616","1371","1371","1371","74.44189453125","74.44189453125","74.44189453125"
"5619712","1372","1372","1372","76.24755859375","76.24755859375","76.24755859375"
"5623808","1373","1373","1373","78.19921875","78.19921875","78.19921875"
"5627904","1374","1374","1374","80.357421875","80.357421875","80.357421875"
"5632000","1375","1375","1375","79.792724609375","79.792724609375","79.792724609375"
"5636096","1376","1376","1376","79.572265625","79.572265625","79.572265625"
"5640192","1377","1377","1377","79.013427734375","79.013427734375","79.013427734375"
"5644288","1378","1378","1378","77.7314453125","77.7314453125","77.7314453125"
"5648384","1379","1379","1379","77.57275390625","77.57275390625","77.57275390625"
"5652480","1380","1380","1380","77.745361328125","77.745361328125","77.745361328125"
"5656576","1381","1381","1381","76.314208984375","76.314208984375","76.314208984375"
"5660672","1382","1382","1382","76.495361328125","76.495361328125","76.495361328125"
"5664768","1383","1383","1383","78.51611328125","78.51611328125","78.51611328125"
"5668864","1384","1384","1384","78.25537109375","78.25537109375","78.25537109375"
"5672960","1385","1385","1385","77.86376953125","77.86376953125","77.86376953125"
"5677056","1386","1386","1386","75.046630859375","75.046630859375","75.046630859375"
"5681152","1387","1387","1387","74.4560546875","74.4560546875","74.4560546875"
"5685248","1388","1388","1388","75.723388671875","75.723388671875","75.723388671875"
"5689344","1389","1389","1389","75.9921875","75.9921875","75.9921875"
"5693440","1390","1390","1390","75.898193359375","75.898193359375","75.898193359375"
"5697536","1391","1391","1391","73.47607421875","73.47607421875","73.47607421875"
"5701632","1392","1392","1392","72.45458984375","72.45458984375","72.45458984375"
"5705728","1393","1393","1393","73.157470703125","73.157470703125","73.157470703125"
"5709824","1394","1394","1394","73.658447265625","73.658447265625","73.658447265625"
"5713920","1395","1395","1395","73.800537109375","73.800537109375","73.800537109375"
"5718016","1396","1396","1396","73.436767578125","73.436767578125","73.436767578125"
"5722112","1397","1397","1397","73.701904296875","73.701904296875","73.701904296875"
"5726208","1398","1398","1398","73.55615234375","73.55615234375","73.55615234375"
"5730304","1399","1399","1399","73.068359375","73.068359375","73.068359375"
"5734400","1400","1400","1400","72.824951171875","72.824951171875","72.824951171875"
"5738496","1401","1401","1401","72.950927734375","72.950927734375","72.950927734375"
"5742592","1402","1402","1402","72.3623046875","72.3623046875","72.3623046875"
"5746688","1403","1403","1403","71.144287109375","71.144287109375","71.144287109375"
"5750784","1404","1404","1404","69.23876953125","69.23876953125","69.23876953125"
"5754880","1405","1405","1405","69.123779296875","69.123779296875","69.123779296875"
"5758976","1406","1406","1406","67.589599609375","67.589599609375","67.589599609375"
"5763072","1407","1407","1407","66.66748046875","66.66748046875","66.66748046875"
"5767168","1408","1408","1408","66.72314453125","66.72314453125","66.72314453125"
"5771264","1409","1409","1409","65.71142578125","65.71142578125","65.71142578125"
"5775360","1410","1410","1410","66.4091796875","66.4091796875","66.4091796875"
"5779456","1411","1411","1411","68.7861328125","68.7861328125","68.7861328125"
"5783552","1412","1412","1412","69.8994140625","69.8994140625","69.8994140625"
"5787648","1413","1413","1413","69.989013671875","69.989013671875","69.989013671875"
"5791744","1414","1414","1414","71.81689453125","71.81689453125","71.81689453125"
"5795840","1415","1415","1415","71.5771484375","71.5771484375","71.5771484375"
"5799936","1416","1416","1416","72.512451171875","72.512451171875","72.512451171875"
"5804032","1417","1417","1417","75.82470703125","75.82470703125","75.82470703125"
"5808128","1418","1418","1418","75.520263671875","75.520263671875","75.520263671875"
"5812224","1419","1419","1419","73.686767578125","73.686767578125","73.686767578125"
"5816320","1420","1420","1420","73.851806640625","73.851806640625","73.851806640625"
"5820416","1421","1421","1421","72.150146484375","72.150146484375","72.150146484375"
"5824512","1422","1422","1422","71.78515625","71.78515625","71.78515625"
"5828608","1423","1423","1423","72.3359375","72.3359375","72.3359375"
"5832704","1424","1424","1424","71.892578125","71.892578125","71.892578125"
"5836800","1425","1425","1425","71.89990234375","71.89990234375","71.89990234375"
"5840896","1426","1426","1426","68.86865234375","68.86865234375","68.86865234375"
"5844992","1427","1427","1427","68.074462890625","68.074462890625","68.074462890625"
"5849088","1428","1428","1428","68.904052734375","68.904052734375","68.904052734375"
"5853184","1429","1429","1429","69.899658203125","69.899658203125","69.899658203125"
"5857280","1430","1430","1430","72.64501953125","72.64501953125","72.64501953125"
"5861376","1431","1431","1431","74.058349609375","74.058349609375","74.058349609375"
"5865472","1432","1432","1432","75.867431640625","75.867431640625","75.867431640625"
"5869568","1433","1433","1433","77.465087890625","77.465087890625","77.465087890625"
"5873664","1434","1434","1434","77.119140625","77.119140625","77.119140625"
"5877760","1435","1435","1435","77.47265625","77.47265625","77.47265625"
"5881856","1436","1436","1436","77.033203125","77.033203125","77.033203125"
"5885952","1437","1437","1437","75.752685546875","75.752685546875","75.752685546875"
"5890048","1438","1438","1438","76.40673828125","76.40673828125","76.40673828125"
"5894144","1439","1439","1439","76.179931640625","76.179931640625","76.179931640625"
"5898240","1440","1440","1440","75.810546875","75.810546875","75.810546875"
"5902336","1441","1441","1441","75.965576171875","75.965576171875","75.965576171875"
"5906432","1442","1442","1442","73.498291015625","73.498291015625","73.498291015625"
"5910528","1443","1443","1443","71.402587890625","71.402587890625","71.402587890625"
"5914624","1444","1444","1444","71.915771484375","71.915771484375","71.915771484375"
"5918720","1445","1445","1445","72.130615234375","72.130615234375","72.130615234375"
"5922816","1446","1446","1446","72.17041015625","72.17041015625","72.17041015625"
"5926912","1447","1447","1447","73.201904296875","73.201904296875","73.201904296875"
"5931008","1448","1448","1448","73.731201171875","73.731201171875","73.731201171875"
"5935104","1449","1449","1449","74.444580078125","74.444580078125","74.444580078125"
"5939200","1450","1450","1450","72.964599609375","72.964599609375","72.964599609375"
"5943296","1451","1451","1451","72.565185546875","72.565185546875","72.565185546875"
"5947392","1452","1452","1452","72.562744140625","72.562744140625","72.562744140625"
"5951488","1453","1453","1453","75.707275390625","75.707275390625","75.707275390625"
"5955584","1454","1454","1454","77.16015625","77.16015625","77.16015625"
"5959680","1455","1455","1455","76.8857421875","76.8857421875","76.8857421875"
"5963776","1456","1456","1456","75.6416015625","75.6416015625","75.6416015625"
"5967872","1457","1457","1457","76.015625","76.015625","76.015625"
"5971968","1458","1458","1458","76.603759765625","76.603759765625","76.603759765625"
"5976064","1459","1459","1459","77.201904296875","77.201904296875","77.201904296875"
"5980160","1460","1460","1460","77.489013671875","77.489013671875","77.489013671875"
"5984256","1461","1461","1461","77.95703125","77.95703125","77.95703125"
"5988352","1462","1462","1462","78.84619140625","78.84619140625","78.84619140625"
"5992448","1463","1463","1463","78.997802734375","78.997802734375","78.997802734375"
"5996544","1464","1464","1464","76.466552734375","76.466552734375","76.466552734375"
"6000640","1465","1465","1465","76.412353515625","76.412353515625","76.412353515625"
"6004736","1466","1466","1466","74.99853515625","74.99853515625","74.99853515625"
"6008832","1467","1467","1467","74.298828125","74.298828125","74.298828125"
"6012928","1468","1468","1468","74.6767578125","74.6767578125","74.6767578125"
"6017024","1469","1469","1469","73.9951171875","73.9951171875","73.9951171875"
"6021120","1470","1470","1470","74.973388671875","74.973388671875","74.973388671875"
"6025216","1471","1471","1471","75.523193359375","75.523193359375","75.523193359375"
"6029312","1472","1472","1472","75.665283203125","75.665283203125","75.665283203125"
"6033408","1473","1473","1473","74.932861328125","74.932861328125","74.932861328125"
"6037504","1474","1474","1474","75.5576171875","75.5576171875","75.5576171875"
"6041600","1475","1475","1475","73.442138671875","73.442138671875","73.442138671875"
"6045696","1476","1476","1476","71.635986328125","71.635986328125","71.635986328125"
"6049792","1477","1477","1477","69.885498046875","69.885498046875","69.885498046875"
"6053888","1478","1478","1478","70.459716796875","70.459716796875","70.459716796875"
"6057984","1479","1479","1479","69.7626953125","69.7626953125","69.7626953125"
"6062080","1480","1480","1480","70.207275390625","70.207275390625","70.207275390625"
"6066176","1481","1481","1481","70.32373046875","70.32373046875","70.32373046875"
"6070272","1482","1482","1482","72.16357421875","72.16357421875","72.16357421875"
"6074368","1483","1483","1483","73.338134765625","73.338134765625","73.338134765625"
"6078464","1484","1484","1484","74.298583984375","74.298583984375","74.298583984375"
"6082560","1485","1485","1485","73.638427734375","73.638427734375","73.638427734375"
"6086656","1486","1486","1486","72.513916015625","72.513916015625","72.513916015625"
"6090752","1487","1487","1487","73.650634765625","73.650634765625","73.650634765625"
"6094848","1488","1488","1488","72.515869140625","72.515869140625","72.515869140625"
"6098944","1489","1489","1489","70.1708984375","70.1708984375","70.1708984375"
"6103040","1490","1490","1490","68.095458984375","68.095458984375","68.095458984375"
"6107136","1491","1491","1491","68.141357421875","68.141357421875","68.141357421875"
"6111232","1492","1492","1492","67.11083984375","67.11083984375","67.11083984375"
"6115328","1493","1493","1493","65.426025390625","65.426025390625","65.426025390625"
"6119424","1494","1494","1494","66.23486328125","66.23486328125","66.23486328125"
"6123520","1495","1495","1495","66.807373046875","66.807373046875","66.807373046875"
"6127616","1496","1496","1496","67.2177734375","67.2177734375","67.2177734375"
"6131712","1497","1497","1497","67.276123046875","67.276123046875","67.276123046875"
"6135808","1498","1498","1498","67.858642578125","67.858642578125","67.858642578125"
"6139904","1499","1499","1499","70.355712890625","70.355712890625","70.355712890625"
"6144000","1500","1500","1500","71.960693359375","71.960693359375","71.960693359375"
"6148096","1501","1501","1501","70.62060546875","70.62060546875","70.62060546875"
"6152192","1502","1502","1502","72.7626953125","72.7626953125","72.7626953125"
"6156288","1503","1503","1503","72.68310546875","72.68310546875","72.68310546875"
"6160384","1504","1504","1504","72.68994140625","72.68994140625","72.68994140625"
"6164480","1505","1505","1505","72.332275390625","72.332275390625","72.332275390625"
"6168576","1506","1506","1506","72.116455078125","72.116455078125","72.116455078125"
"6172672","1507","1507","1507","75.1669921875","75.1669921875","75.1669921875"
"6176768","1508","1508","1508","73.82080078125","73.82080078125","73.82080078125"
"6180864","1509","1509","1509","72.057861328125","72.057861328125","72.057861328125"
"6184960","1510","1510","1510","70.5283203125","70.5283203125","70.5283203125"
"6189056","1511","1511","1511","71.357177734375","71.357177734375","71.357177734375"
"6193152","1512","1512","1512","72.936767578125","72.936767578125","72.936767578125"
"6197248","1513","1513","1513","74.19091796875","74.19091796875","74.19091796875"
"6201344","1514","1514","1514","73.674560546875","73.674560546875","73.674560546875"
"6205440","1515","1515","1515","72.922119140625","72.922119140625","72.922119140625"
"6209536","1516","1516","1516","71.825927734375","71.825927734375","71.825927734375"
"6213632","1517","1517","1517","71.68359375","71.68359375","71.68359375"
"6217728","1518","1518","1518","71.0966796875","71.0966796875","71.0966796875"
"6221824","1519","1519","1519","72.641357421875","72.641357421875","72.641357421875"
"6225920","1520","1520","1520","72.453857421875","72.453857421875","72.453857421875"
"6230016","1521","1521","1521","71.659912109375","71.659912109375","71.659912109375"
"6234112","1522","1522","1522","70.99609375","70.99609375","70.99609375"
"6238208","1523","1523","1523","70.634521484375","70.634521484375","70.634521484375"
"6242304","1524","1524","1524","70.55419921875","70.55419921875","70.55419921875"
"6246400","1525","1525","1525","68.470458984375","68.470458984375","68.470458984375"
"6250496","1526","1526","1526","68.282470703125","68.282470703125","68.282470703125"
"6254592","1527","1527","1527","69.084228515625","69.084228515625","69.084228515625"
"6258688","1528","1528","1528","68.56591796875","68.56591796875","68.56591796875"
"6262784","1529","1529","1529","67.6298828125","67.6298828125","67.6298828125"
"6266880","1530","1530","1530","67.92724609375","67.92724609375","67.92724609375"
"6270976","1531","1531","1531","66.790771484375","66.790771484375","66.790771484375"
"6275072","1532","1532","1532","65.300048828125","65.300048828125","65.300048828125"
"6279168","1533","1533","1533","64.882568359375","64.882568359375","64.882568359375"
"6283264","1534","1534","1534","66.24072265625","66.24072265625","66.24072265625"
"6287360","1535","1535","1535","66.451171875","66.451171875","66.451171875"
"6291456","1536","1536","1536","67.981689453125","67.981689453125","67.981689453125"
"6295552","1537","1537","1537","67.64013671875","67.64013671875","67.64013671875"
"6299648","1538","1538","1538","66.766845703125","66.766845703125","66.766845703125"
"6303744","1539","1539","1539","66.729248046875","66.729248046875","66.729248046875"
"6307840","1540","1540","1540","67.364013671875","67.364013671875","67.364013671875"
"6311936","1541","1541","1541","67.6767578125","67.6767578125","67.6767578125"
"6316032","1542","1542","1542","65.731689453125","65.731689453125","65.731689453125"
"6320128","1543","1543","1543","66.86279296875","66.86279296875","66.86279296875"
"6324224","1544","1544","1544","68.486083984375","68.486083984375","68.486083984375"
"6328320","1545","1545","1545","70.843505859375","70.843505859375","70.843505859375"
"6332416","1546","1546","1546","74.80712890625","74.80712890625","74.80712890625"
"6336512","1547","1547","1547","78.09619140625","78.09619140625","78.09619140625"
"6340608","1548","1548","1548","78.32763671875","78.32763671875","78.32763671875"
"6344704","1549","1549","1549","79.25048828125","79.25048828125","79.25048828125"
"6348800","1550","1550","1550","79.04345703125","79.04345703125","79.04345703125"
"6352896","1551","1551","1551","78.155029296875","78.155029296875","78.155029296875"
"6356992","1552","1552","1552","78.05908203125","78.05908203125","78.05908203125"
"6361088","1553","1553","1553","75.2236328125","75.2236328125","75.2236328125"
"6365184","1554","1554","1554","74.978759765625","74.978759765625","74.978759765625"
"6369280","1555","1555","1555","75.60693359375","75.60693359375","75.60693359375"
"6373376","1556","1556","1556","76.904541015625","76.904541015625","76.904541015625"
"6377472","1557","1557","1557","77.12646484375","77.12646484375","77.12646484375"
"6381568","1558","1558","1558","76.025146484375","76.025146484375","76.025146484375"
"6385664","1559","1559","1559","74.41259765625","74.41259765625","74.41259765625"
"6389760","1560","1560","1560","73.48095703125","73.48095703125","73.48095703125"
"6393856","1561","1561","1561","72.713134765625","72.713134765625","72.713134765625"
"6397952","1562","1562","1562","70.750244140625","70.750244140625","70.750244140625"
"6402048","1563","1563","1563","70.486572265625","70.486572265625","70.486572265625"
"6406144","1564","1564","1564","70.5224609375","70.5224609375","70.5224609375"
"6410240","1565","1565","1565","71.263916015625","71.263916015625","71.263916015625"
"6414336","1566","1566","1566","72.1689453125","72.1689453125","72.1689453125"
"6418432","1567","1567","1567","74.80419921875","74.80419921875","74.80419921875"
"6422528","1568","1568","1568","75.41748046875","75.41748046875","75.41748046875"
"6426624","1569","1569","1569","76.380859375","76.380859375","76.380859375"
"6430720","1570","1570","1570","76.92626953125","76.92626953125","76.92626953125"
"6434816","1571","1571","1571","76.3994140625","76.3994140625","76.3994140625"
"6438912","1572","1572","1572","76.220458984375","76.220458984375","76.220458984375"
"6443008","1573","1573","1573","75.27587890625","75.27587890625","75.27587890625"
"6447104","1574","1574","1574","73.8505859375","73.8505859375","73.8505859375"
"6451200","1575","1575","1575","74.530517578125","74.530517578125","74.530517578125"
"6455296","1576","1576","1576","74.843994140625","74.843994140625","74.843994140625"
"6459392","1577","1577","1577","75.3642578125","75.3642578125","75.3642578125"
"6463488","1578","1578","1578","76.58251953125","76.58251953125","76.58251953125"
"6467584","1579","1579","1579","79.10595703125","79.10595703125","79.10595703125"
"6471680","1580","1580","1580","79.523193359375","79.523193359375","79.523193359375"
"6475776","1581","1581","1581","80.1015625","80.1015625","80.1015625"
"6479872","1582","1582","1582","79.379638671875","79.379638671875","79.379638671875"
"6483968","1583","1583","1583","79.295166015625","79.295166015625","79.295166015625"
"6488064","1584","1584","1584","80.13134765625","80.13134765625","80.13134765625"
"6492160","1585","1585","1585","78.442626953125","78.442626953125","78.442626953125"
"6496256","1586","1586","1586","75.275390625","75.275390625","75.275390625"
"6500352","1587","1587","1587","73.0234375","73.0234375","73.0234375"
"6504448","1588","1588","1588","73.432373046875","73.432373046875","73.432373046875"
"6508544","1589","1589","1589","72.08740234375","72.08740234375","72.08740234375"
"6512640","1590","1590","1590","71.323486328125","71.323486328125","71.323486328125"
"6516736","1591","1591","1591","69.878662109375","69.878662109375","69.878662109375"
"6520832","1592","1592","1592","68.9208984375","68.9208984375","68.9208984375"
"6524928","1593","1593","1593","68.496826171875","68.496826171875","68.496826171875"
"6529024","1594","1594","1594","68.96337890625","68.96337890625","68.96337890625"
"6533120","1595","1595","1595","69.9462890625","69.9462890625","69.9462890625"
"6537216","1596","1596","1596","70.3388671875","70.3388671875","70.3388671875"
"6541312","1597","1597","1597","71.231689453125","71.231689453125","71.231689453125"
"6545408","1598","1598","1598","72.689697265625","72.689697265625","72.689697265625"
"6549504","1599","1599","1599","74.518798828125","74.518798828125","74.518798828125"
"6553600","1600","1600","1600","74.42626953125","74.42626953125","74.42626953125"
"6557696","1601","1601","1601","74.244873046875","74.244873046875","74.244873046875"
"6561792","1602","1602","1602","74.73291015625","74.73291015625","74.73291015625"
"6565888","1603","1603","1603","74.663330078125","74.663330078125","74.663330078125"
"6569984","1604","1604","1604","75.837158203125","75.837158203125","75.837158203125"
"6574080","1605","1605","1605","76.61181640625","76.61181640625","76.61181640625"
"6578176","1606","1606","1606","73.090576171875","73.090576171875","73.090576171875"
"6582272","1607","1607","1607","72.052734375","72.052734375","72.052734375"
"6586368","1608","1608","1608","71.68408203125","71.68408203125","71.68408203125"
"6590464","1609","1609","1609","70.229248046875","70.229248046875","70.229248046875"
"6594560","1610","1610","1610","70.47412109375","70.47412109375","70.47412109375"
"6598656","1611","1611","1611","70.521728515625","70.521728515625","70.521728515625"
"6602752","1612","1612","1612","69.82666015625","69.82666015625","69.82666015625"
"6606848","1613","1613","1613","70.13623046875","70.13623046875","70.13623046875"
"6610944","1614","1614","1614","69.617431640625","69.617431640625","69.617431640625"
"6615040","1615","1615","1615","69.084716796875","69.084716796875","69.084716796875"
"6619136","1616","1616","1616","69.7646484375","69.7646484375","69.7646484375"
"6623232","1617","1617","1617","69.88720703125","69.88720703125","69.88720703125"
"6627328","1618","1618","1618","70.96484375","70.96484375","70.96484375"
"6631424","1619","1619","1619","70.619384765625","70.619384765625","70.619384765625"
"6635520","1620","1620","1620","70.96044921875","70.96044921875","70.96044921875"
"6639616","1621","1621","1621","70.428466796875","70.428466796875","70.428466796875"
"6643712","1622","1622","1622","70.50146484375","70.50146484375","70.50146484375"
"6647808","1623","1623","1623","70.892578125","70.892578125","70.892578125"
"6651904","1624","1624","1624","69.49072265625","69.49072265625","69.49072265625"
"6656000","1625","1625","1625","68.931884765625","68.931884765625","68.931884765625"
"6660096","1626","1626","1626","69.93115234375","69.93115234375","69.93115234375"
"6664192","1627","1627","1627","70.56103515625","70.56103515625","70.56103515625"
"6668288","1628","1628","1628","68.640869140625","68.640869140625","68.640869140625"
"6672384","1629","1629","1629","67.775634765625","67.775634765625","67.775634765625"
"6676480","1630","1630","1630","67.82177734375","67.82177734375","67.82177734375"
"6680576","1631","1631","1631","68.286865234375","68.286865234375","68.286865234375"
"6684672","1632","1632","1632","68.930419921875","68.930419921875","68.930419921875"
"6688768","1633","1633","1633","66.502685546875","66.502685546875","66.502685546875"
"6692864","1634","1634","1634","65.997314453125","65.997314453125","65.997314453125"
"6696960","1635","1635","1635","65.441650390625","65.441650390625","65.441650390625"
"6701056","1636","1636","1636","65.19189453125","65.19189453125","65.19189453125"
"6705152","1637","1637","1637","65.63037109375","65.63037109375","65.63037109375"
"6709248","1638","1638","1638","68.091796875","68.091796875","68.091796875"
"6713344","1639","1639","1639","68.541748046875","68.541748046875","68.541748046875"
"6717440","1640","1640","1640","67.70947265625","67.70947265625","67.70947265625"
"6721536","1641","1641","1641","67.543212890625","67.543212890625","67.543212890625"
"6725632","1642","1642","1642","67.400390625","67.400390625","67.400390625"
"6729728","1643","1643","1643","68.190673828125","68.190673828125","68.190673828125"
"6733824","1644","1644","1644","67.1318359375","67.1318359375","67.1318359375"
"6737920","1645","1645","1645","67.53759765625","67.53759765625","67.53759765625"
"6742016","1646","1646","1646","69.76708984375","69.76708984375","69.76708984375"
"6746112","1647","1647","1647","69.42041015625","69.42041015625","69.42041015625"
"6750208","1648","1648","1648","69.41552734375","69.41552734375","69.41552734375"
"6754304","1649","1649","1649","70.36083984375","70.36083984375","70.36083984375"
"6758400","1650","1650","1650","71.210693359375","71.210693359375","71.210693359375"
"6762496","1651","1651","1651","70.770263671875","70.770263671875","70.770263671875"
"6766592","1652","1652","1652","70.86376953125","70.86376953125","70.86376953125"
"6770688","1653","1653","1653","70.1943359375","70.1943359375","70.1943359375"
"6774784","1654","1654","1654","70.121337890625","70.121337890625","70.121337890625"
"6778880","1655","1655","1655","70.04248046875","70.04248046875","70.04248046875"
"6782976","1656","1656","1656","69.77197265625","69.77197265625","69.77197265625"
"6787072","1657","1657","1657","70.376708984375","70.376708984375","70.376708984375"
"6791168","1658","1658","1658","72.123046875","72.123046875","72.123046875"
"6795264","1659","1659","1659","73.201416015625","73.201416015625","73.201416015625"
"6799360","1660","1660","1660","73.326171875","73.326171875","73.326171875"
"6803456","1661","1661","1661","75.066162109375","75.066162109375","75.066162109375"
"6807552","1662","1662","1662","74.6962890625","74.6962890625","74.6962890625"
"6811648","1663","1663","1663","75.088134765625","75.088134765625","75.088134765625"
"6815744","1664","1664","1664","77.347900390625","77.347900390625","77.347900390625"
"6819840","1665","1665","1665","78.662841796875","78.662841796875","78.662841796875"
"6823936","1666","1666","1666","79.32861328125","79.32861328125","79.32861328125"
"6828032","1667","1667","1667","81.06005859375","81.06005859375","81.06005859375"
"6832128","1668","1668","1668","80.306884765625","80.306884765625","80.306884765625"
"6836224","1669","1669","1669","80.259033203125","80.259033203125","80.259033203125"
"6840320","1670","1670","1670","79.854736328125","79.854736328125","79.854736328125"
"6844416","1671","1671","1671","78.80859375","78.80859375","78.80859375"
"6848512","1672","1672","1672","79.97509765625","79.97509765625","79.97509765625"
"6852608","1673","1673","1673","81.460693359375","81.460693359375","81.460693359375"
"6856704","1674","1674","1674","81.9658203125","81.9658203125","81.9658203125"
"6860800","1675","1675","1675","80.7880859375","80.7880859375","80.7880859375"
"6864896","1676","1676","1676","82.05810546875","82.05810546875","82.05810546875"
"6868992","1677","1677","1677","82.3291015625","82.3291015625","82.3291015625"
"6873088","1678","1678","1678","80.5966796875","80.5966796875","80.5966796875"
"6877184","1679","1679","1679","79.372802734375","79.372802734375","79.372802734375"
"6881280","1680","1680","1680","78.19775390625","78.19775390625","78.19775390625"
"6885376","1681","1681","1681","76.963134765625","76.963134765625","76.963134765625"
"6889472","1682","1682","1682","77.09375","77.09375","77.09375"
"6893568","1683","1683","1683","77.99755859375","77.99755859375","77.99755859375"
"6897664","1684","1684","1684","79.604736328125","79.604736328125","79.604736328125"
"6901760","1685","1685","1685","79.554443359375","79.554443359375","79.554443359375"
"6905856","1686","1686","1686","79.458740234375","79.458740234375","79.458740234375"
"6909952","1687","1687","1687","80.487548828125","80.487548828125","80.487548828125"
"6914048","1688","1688","1688","81.265869140625","81.265869140625","81.265869140625"
"6918144","1689","1689","1689","80.7548828125","80.7548828125","80.7548828125"
"6922240","1690","1690","1690","80.05908203125","80.05908203125","80.05908203125"
"6926336","1691","1691","1691","80.665771484375","80.665771484375","80.665771484375"
"6930432","1692","1692","1692","79.774169921875","79.774169921875","79.774169921875"
"6934528","1693","1693","1693","78.860107421875","78.860107421875","78.860107421875"
"6938624","1694","1694","1694","79.468994140625","79.468994140625","79.468994140625"
"6942720","1695","1695","1695","79.908447265625","79.908447265625","79.908447265625"
"6946816","1696","1696","1696","80.005859375","80.005859375","80.005859375"
"6950912","1697","1697","1697","79.102294921875","79.102294921875","79.102294921875"
"6955008","1698","1698","1698","79.499755859375","79.499755859375","79.499755859375"
"6959104","1699","1699","1699","81.012451171875","81.012451171875","81.012451171875"
"6963200","1700","1700","1700","81.12939453125","81.12939453125","81.12939453125"
"6967296","1701","1701","1701","80.71875","80.71875","80.71875"
"6971392","1702","1702","1702","79.924560546875","79.924560546875","79.924560546875"
"6975488","1703","1703","1703","80.550048828125","80.550048828125","80.550048828125"
"6979584","1704","1704","1704","78.6142578125","78.6142578125","78.6142578125"
"6983680","1705","1705","1705","77.245361328125","77.245361328125","77.245361328125"
"6987776","1706","1706","1706","78.78662109375","78.78662109375","78.78662109375"
"6991872","1707","1707","1707","80.654296875","80.654296875","80.654296875"
"6995968","1708","1708","1708","79.15673828125","79.15673828125","79.15673828125"
"7000064","1709","1709","1709","79.18310546875","79.18310546875","79.18310546875"
"7004160","1710","1710","1710","78.6875","78.6875","78.6875"
"7008256","1711","1711","1711","79.448486328125","79.448486328125","79.448486328125"
"7012352","1712","1712","1712","78.623291015625","78.623291015625","78.623291015625"
"7016448","1713","1713","1713","78.896240234375","78.896240234375","78.896240234375"
"7020544","1714","1714","1714","80.107421875","80.107421875","80.107421875"
"7024640","1715","1715","1715","82.190673828125","82.190673828125","82.190673828125"
"7028736","1716","1716","1716","82.277099609375","82.277099609375","82.277099609375"
"7032832","1717","1717","1717","80.318115234375","80.318115234375","80.318115234375"
"7036928","1718","1718","1718","82.721923828125","82.721923828125","82.721923828125"
"7041024","1719","1719","1719","84.392578125","84.392578125","84.392578125"
"7045120","1720","1720","1720","85.105712890625","85.105712890625","85.105712890625"
"7049216","1721","1721","1721","83.385986328125","83.385986328125","83.385986328125"
"7053312","1722","1722","1722","81.744384765625","81.744384765625","81.744384765625"
"7057408","1723","1723","1723","81.763916015625","81.763916015625","81.763916015625"
"7061504","1724","1724","1724","80.50537109375","80.50537109375","80.50537109375"
"7065600","1725","1725","1725","80.57958984375","80.57958984375","80.57958984375"
"7069696","1726","1726","1726","80.225341796875","80.225341796875","80.225341796875"
"7073792","1727","1727","1727","80.415771484375","80.415771484375","80.415771484375"
"7077888","1728","1728","1728","80.60595703125","80.60595703125","80.60595703125"
"7081984","1729","1729","1729","79.246826171875","79.246826171875","79.246826171875"
"7086080","1730","1730","1730","78.935546875","78.935546875","78.935546875"
