"env_step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4509696","1101","1101","1101","64.705322265625","64.705322265625","64.705322265625"
"4513792","1102","1102","1102","64.31689453125","64.31689453125","64.31689453125"
"4517888","1103","1103","1103","64.742431640625","64.742431640625","64.742431640625"
"4521984","1104","1104","1104","65.504638671875","65.504638671875","65.504638671875"
"4526080","1105","1105","1105","65.734619140625","65.734619140625","65.734619140625"
"4530176","1106","1106","1106","66.38720703125","66.38720703125","66.38720703125"
"4534272","1107","1107","1107","66.08056640625","66.08056640625","66.08056640625"
"4538368","1108","1108","1108","63.391845703125","63.391845703125","63.391845703125"
"4542464","1109","1109","1109","65.944091796875","65.944091796875","65.944091796875"
"4546560","1110","1110","1110","66.343017578125","66.343017578125","66.343017578125"
"4550656","1111","1111","1111","65.17578125","65.17578125","65.17578125"
"4554752","1112","1112","1112","62.667236328125","62.667236328125","62.667236328125"
"4558848","1113","1113","1113","62.5556640625","62.5556640625","62.5556640625"
"4562944","1114","1114","1114","64.393310546875","64.393310546875","64.393310546875"
"4567040","1115","1115","1115","63.437255859375","63.437255859375","63.437255859375"
"4571136","1116","1116","1116","63.049072265625","63.049072265625","63.049072265625"
"4575232","1117","1117","1117","61.944580078125","61.944580078125","61.944580078125"
"4579328","1118","1118","1118","59.6552734375","59.6552734375","59.6552734375"
"4583424","1119","1119","1119","59.213623046875","59.213623046875","59.213623046875"
"4587520","1120","1120","1120","60.676513671875","60.676513671875","60.676513671875"
"4591616","1121","1121","1121","61.362060546875","61.362060546875","61.362060546875"
"4595712","1122","1122","1122","61.623291015625","61.623291015625","61.623291015625"
"4599808","1123","1123","1123","61.75830078125","61.75830078125","61.75830078125"
"4603904","1124","1124","1124","62.947265625","62.947265625","62.947265625"
"4608000","1125","1125","1125","63.75","63.75","63.75"
"4612096","1126","1126","1126","61.98681640625","61.98681640625","61.98681640625"
"4616192","1127","1127","1127","63.794677734375","63.794677734375","63.794677734375"
"4620288","1128","1128","1128","64.7236328125","64.7236328125","64.7236328125"
"4624384","1129","1129","1129","63.861083984375","63.861083984375","63.861083984375"
"4628480","1130","1130","1130","63.927978515625","63.927978515625","63.927978515625"
"4632576","1131","1131","1131","64.577880859375","64.577880859375","64.577880859375"
"4636672","1132","1132","1132","64.031494140625","64.031494140625","64.031494140625"
"4640768","1133","1133","1133","64.012939453125","64.012939453125","64.012939453125"
"4644864","1134","1134","1134","65.637451171875","65.637451171875","65.637451171875"
"4648960","1135","1135","1135","64.84033203125","64.84033203125","64.84033203125"
"4653056","1136","1136","1136","64.08837890625","64.08837890625","64.08837890625"
"4657152","1137","1137","1137","62.516357421875","62.516357421875","62.516357421875"
"4661248","1138","1138","1138","62.395263671875","62.395263671875","62.395263671875"
"4665344","1139","1139","1139","65.64111328125","65.64111328125","65.64111328125"
"4669440","1140","1140","1140","68.758056640625","68.758056640625","68.758056640625"
"4673536","1141","1141","1141","67.061279296875","67.061279296875","67.061279296875"
"4677632","1142","1142","1142","68.846923828125","68.846923828125","68.846923828125"
"4681728","1143","1143","1143","71.459228515625","71.459228515625","71.459228515625"
"4685824","1144","1144","1144","70.618896484375","70.618896484375","70.618896484375"
"4689920","1145","1145","1145","69.16259765625","69.16259765625","69.16259765625"
"4694016","1146","1146","1146","67.376953125","67.376953125","67.376953125"
"4698112","1147","1147","1147","66.824951171875","66.824951171875","66.824951171875"
"4702208","1148","1148","1148","68.421875","68.421875","68.421875"
"4706304","1149","1149","1149","68.25927734375","68.25927734375","68.25927734375"
"4710400","1150","1150","1150","68.935302734375","68.935302734375","68.935302734375"
"4714496","1151","1151","1151","70.71923828125","70.71923828125","70.71923828125"
"4718592","1152","1152","1152","71.5712890625","71.5712890625","71.5712890625"
"4722688","1153","1153","1153","72.85400390625","72.85400390625","72.85400390625"
"4726784","1154","1154","1154","73.135009765625","73.135009765625","73.135009765625"
"4730880","1155","1155","1155","73.645751953125","73.645751953125","73.645751953125"
"4734976","1156","1156","1156","73.571533203125","73.571533203125","73.571533203125"
"4739072","1157","1157","1157","73.212890625","73.212890625","73.212890625"
"4743168","1158","1158","1158","73.441162109375","73.441162109375","73.441162109375"
"4747264","1159","1159","1159","74.078857421875","74.078857421875","74.078857421875"
"4751360","1160","1160","1160","71.40283203125","71.40283203125","71.40283203125"
"4755456","1161","1161","1161","69.129150390625","69.129150390625","69.129150390625"
"4759552","1162","1162","1162","67.859619140625","67.859619140625","67.859619140625"
"4763648","1163","1163","1163","68.09814453125","68.09814453125","68.09814453125"
"4767744","1164","1164","1164","64.68798828125","64.68798828125","64.68798828125"
"4771840","1165","1165","1165","63.837890625","63.837890625","63.837890625"
"4775936","1166","1166","1166","65.1416015625","65.1416015625","65.1416015625"
"4780032","1167","1167","1167","63.81103515625","63.81103515625","63.81103515625"
"4784128","1168","1168","1168","62.43115234375","62.43115234375","62.43115234375"
"4788224","1169","1169","1169","62.17578125","62.17578125","62.17578125"
"4792320","1170","1170","1170","61.104736328125","61.104736328125","61.104736328125"
"4796416","1171","1171","1171","61.17041015625","61.17041015625","61.17041015625"
"4800512","1172","1172","1172","59.773681640625","59.773681640625","59.773681640625"
"4804608","1173","1173","1173","58.83544921875","58.83544921875","58.83544921875"
"4808704","1174","1174","1174","60.54248046875","60.54248046875","60.54248046875"
"4812800","1175","1175","1175","62.445068359375","62.445068359375","62.445068359375"
"4816896","1176","1176","1176","62.31298828125","62.31298828125","62.31298828125"
"4820992","1177","1177","1177","63.448486328125","63.448486328125","63.448486328125"
"4825088","1178","1178","1178","64.25146484375","64.25146484375","64.25146484375"
"4829184","1179","1179","1179","64.148193359375","64.148193359375","64.148193359375"
"4833280","1180","1180","1180","64.823486328125","64.823486328125","64.823486328125"
"4837376","1181","1181","1181","64.19482421875","64.19482421875","64.19482421875"
"4841472","1182","1182","1182","64.326904296875","64.326904296875","64.326904296875"
"4845568","1183","1183","1183","66.229736328125","66.229736328125","66.229736328125"
"4849664","1184","1184","1184","67.4169921875","67.4169921875","67.4169921875"
"4853760","1185","1185","1185","69.4970703125","69.4970703125","69.4970703125"
"4857856","1186","1186","1186","70.212890625","70.212890625","70.212890625"
"4861952","1187","1187","1187","69.186767578125","69.186767578125","69.186767578125"
"4866048","1188","1188","1188","67.10986328125","67.10986328125","67.10986328125"
"4870144","1189","1189","1189","65.569091796875","65.569091796875","65.569091796875"
"4874240","1190","1190","1190","65.38623046875","65.38623046875","65.38623046875"
"4878336","1191","1191","1191","64.339599609375","64.339599609375","64.339599609375"
"4882432","1192","1192","1192","62.136962890625","62.136962890625","62.136962890625"
"4886528","1193","1193","1193","62.805419921875","62.805419921875","62.805419921875"
"4890624","1194","1194","1194","62.296630859375","62.296630859375","62.296630859375"
"4894720","1195","1195","1195","61.943359375","61.943359375","61.943359375"
"4898816","1196","1196","1196","61.151123046875","61.151123046875","61.151123046875"
"4902912","1197","1197","1197","60.415771484375","60.415771484375","60.415771484375"
"4907008","1198","1198","1198","60.97216796875","60.97216796875","60.97216796875"
"4911104","1199","1199","1199","63.02392578125","63.02392578125","63.02392578125"
"4915200","1200","1200","1200","60.12744140625","60.12744140625","60.12744140625"
"4919296","1201","1201","1201","59.399658203125","59.399658203125","59.399658203125"
"4923392","1202","1202","1202","61.53759765625","61.53759765625","61.53759765625"
"4927488","1203","1203","1203","64.350830078125","64.350830078125","64.350830078125"
"4931584","1204","1204","1204","65.226806640625","65.226806640625","65.226806640625"
"4935680","1205","1205","1205","63.859130859375","63.859130859375","63.859130859375"
"4939776","1206","1206","1206","64.066162109375","64.066162109375","64.066162109375"
"4943872","1207","1207","1207","64.12548828125","64.12548828125","64.12548828125"
"4947968","1208","1208","1208","64.91796875","64.91796875","64.91796875"
"4952064","1209","1209","1209","65.540283203125","65.540283203125","65.540283203125"
"4956160","1210","1210","1210","64.813232421875","64.813232421875","64.813232421875"
"4960256","1211","1211","1211","64.517822265625","64.517822265625","64.517822265625"
"4964352","1212","1212","1212","65.255859375","65.255859375","65.255859375"
"4968448","1213","1213","1213","65.9462890625","65.9462890625","65.9462890625"
"4972544","1214","1214","1214","66.87646484375","66.87646484375","66.87646484375"
"4976640","1215","1215","1215","68.49755859375","68.49755859375","68.49755859375"
"4980736","1216","1216","1216","67.91162109375","67.91162109375","67.91162109375"
"4984832","1217","1217","1217","65.9306640625","65.9306640625","65.9306640625"
"4988928","1218","1218","1218","65.5595703125","65.5595703125","65.5595703125"
"4993024","1219","1219","1219","64.064453125","64.064453125","64.064453125"
"4997120","1220","1220","1220","64.96337890625","64.96337890625","64.96337890625"
"5001216","1221","1221","1221","65.131103515625","65.131103515625","65.131103515625"
"5005312","1222","1222","1222","66.5107421875","66.5107421875","66.5107421875"
"5009408","1223","1223","1223","68.082763671875","68.082763671875","68.082763671875"
"5013504","1224","1224","1224","70.006591796875","70.006591796875","70.006591796875"
"5017600","1225","1225","1225","69.622314453125","69.622314453125","69.622314453125"
"5021696","1226","1226","1226","70.04833984375","70.04833984375","70.04833984375"
"5025792","1227","1227","1227","70.300048828125","70.300048828125","70.300048828125"
"5029888","1228","1228","1228","69.65771484375","69.65771484375","69.65771484375"
"5033984","1229","1229","1229","69.97998046875","69.97998046875","69.97998046875"
"5038080","1230","1230","1230","71.96826171875","71.96826171875","71.96826171875"
"5042176","1231","1231","1231","74.314453125","74.314453125","74.314453125"
"5046272","1232","1232","1232","75.731201171875","75.731201171875","75.731201171875"
"5050368","1233","1233","1233","76.313232421875","76.313232421875","76.313232421875"
"5054464","1234","1234","1234","76.448974609375","76.448974609375","76.448974609375"
"5058560","1235","1235","1235","76.266357421875","76.266357421875","76.266357421875"
"5062656","1236","1236","1236","76.280029296875","76.280029296875","76.280029296875"
"5066752","1237","1237","1237","76.16357421875","76.16357421875","76.16357421875"
"5070848","1238","1238","1238","74.064697265625","74.064697265625","74.064697265625"
"5074944","1239","1239","1239","73.828125","73.828125","73.828125"
"5079040","1240","1240","1240","72.890869140625","72.890869140625","72.890869140625"
"5083136","1241","1241","1241","73.920654296875","73.920654296875","73.920654296875"
"5087232","1242","1242","1242","76.441650390625","76.441650390625","76.441650390625"
"5091328","1243","1243","1243","76.6513671875","76.6513671875","76.6513671875"
"5095424","1244","1244","1244","75.359375","75.359375","75.359375"
"5099520","1245","1245","1245","74.93115234375","74.93115234375","74.93115234375"
"5103616","1246","1246","1246","72.4111328125","72.4111328125","72.4111328125"
"5107712","1247","1247","1247","72.165283203125","72.165283203125","72.165283203125"
"5111808","1248","1248","1248","72.76513671875","72.76513671875","72.76513671875"
"5115904","1249","1249","1249","73.143798828125","73.143798828125","73.143798828125"
"5120000","1250","1250","1250","71.91552734375","71.91552734375","71.91552734375"
"5124096","1251","1251","1251","71.7509765625","71.7509765625","71.7509765625"
"5128192","1252","1252","1252","70.289306640625","70.289306640625","70.289306640625"
"5132288","1253","1253","1253","70.3115234375","70.3115234375","70.3115234375"
"5136384","1254","1254","1254","68.8115234375","68.8115234375","68.8115234375"
"5140480","1255","1255","1255","67.395263671875","67.395263671875","67.395263671875"
"5144576","1256","1256","1256","67.123046875","67.123046875","67.123046875"
"5148672","1257","1257","1257","66.982177734375","66.982177734375","66.982177734375"
"5152768","1258","1258","1258","67.42578125","67.42578125","67.42578125"
"5156864","1259","1259","1259","64.843505859375","64.843505859375","64.843505859375"
"5160960","1260","1260","1260","63.982177734375","63.982177734375","63.982177734375"
"5165056","1261","1261","1261","64.4755859375","64.4755859375","64.4755859375"
"5169152","1262","1262","1262","64.465576171875","64.465576171875","64.465576171875"
"5173248","1263","1263","1263","65.178466796875","65.178466796875","65.178466796875"
"5177344","1264","1264","1264","64.863037109375","64.863037109375","64.863037109375"
"5181440","1265","1265","1265","63.718017578125","63.718017578125","63.718017578125"
"5185536","1266","1266","1266","64.001220703125","64.001220703125","64.001220703125"
"5189632","1267","1267","1267","66.43310546875","66.43310546875","66.43310546875"
"5193728","1268","1268","1268","69.48681640625","69.48681640625","69.48681640625"
"5197824","1269","1269","1269","69.765380859375","69.765380859375","69.765380859375"
"5201920","1270","1270","1270","69.84716796875","69.84716796875","69.84716796875"
"5206016","1271","1271","1271","68.736328125","68.736328125","68.736328125"
"5210112","1272","1272","1272","69.0625","69.0625","69.0625"
"5214208","1273","1273","1273","69.0146484375","69.0146484375","69.0146484375"
"5218304","1274","1274","1274","67.612548828125","67.612548828125","67.612548828125"
"5222400","1275","1275","1275","68.34912109375","68.34912109375","68.34912109375"
"5226496","1276","1276","1276","66.294677734375","66.294677734375","66.294677734375"
"5230592","1277","1277","1277","64.595703125","64.595703125","64.595703125"
"5234688","1278","1278","1278","65.65966796875","65.65966796875","65.65966796875"
"5238784","1279","1279","1279","67.752685546875","67.752685546875","67.752685546875"
"5242880","1280","1280","1280","67.262939453125","67.262939453125","67.262939453125"
"5246976","1281","1281","1281","67.001220703125","67.001220703125","67.001220703125"
"5251072","1282","1282","1282","67.360107421875","67.360107421875","67.360107421875"
"5255168","1283","1283","1283","66.036865234375","66.036865234375","66.036865234375"
"5259264","1284","1284","1284","65.9423828125","65.9423828125","65.9423828125"
"5263360","1285","1285","1285","69.105224609375","69.105224609375","69.105224609375"
"5267456","1286","1286","1286","68.917724609375","68.917724609375","68.917724609375"
"5271552","1287","1287","1287","68.889892578125","68.889892578125","68.889892578125"
"5275648","1288","1288","1288","68.6201171875","68.6201171875","68.6201171875"
"5279744","1289","1289","1289","68.8779296875","68.8779296875","68.8779296875"
"5283840","1290","1290","1290","71.32666015625","71.32666015625","71.32666015625"
"5287936","1291","1291","1291","72.927734375","72.927734375","72.927734375"
"5292032","1292","1292","1292","72.956298828125","72.956298828125","72.956298828125"
"5296128","1293","1293","1293","73.426025390625","73.426025390625","73.426025390625"
"5300224","1294","1294","1294","73.94580078125","73.94580078125","73.94580078125"
"5304320","1295","1295","1295","73.54833984375","73.54833984375","73.54833984375"
"5308416","1296","1296","1296","74.6435546875","74.6435546875","74.6435546875"
"5312512","1297","1297","1297","74.248291015625","74.248291015625","74.248291015625"
"5316608","1298","1298","1298","74.778564453125","74.778564453125","74.778564453125"
"5320704","1299","1299","1299","73.852783203125","73.852783203125","73.852783203125"
"5324800","1300","1300","1300","73.0732421875","73.0732421875","73.0732421875"
"5328896","1301","1301","1301","73.240234375","73.240234375","73.240234375"
"5332992","1302","1302","1302","71.022705078125","71.022705078125","71.022705078125"
"5337088","1303","1303","1303","69.388427734375","69.388427734375","69.388427734375"
"5341184","1304","1304","1304","67.85791015625","67.85791015625","67.85791015625"
"5345280","1305","1305","1305","68.445556640625","68.445556640625","68.445556640625"
"5349376","1306","1306","1306","68.2978515625","68.2978515625","68.2978515625"
"5353472","1307","1307","1307","68.968505859375","68.968505859375","68.968505859375"
"5357568","1308","1308","1308","69.626708984375","69.626708984375","69.626708984375"
"5361664","1309","1309","1309","69.27099609375","69.27099609375","69.27099609375"
"5365760","1310","1310","1310","70.302978515625","70.302978515625","70.302978515625"
"5369856","1311","1311","1311","70.2119140625","70.2119140625","70.2119140625"
"5373952","1312","1312","1312","69.60400390625","69.60400390625","69.60400390625"
"5378048","1313","1313","1313","68.94287109375","68.94287109375","68.94287109375"
"5382144","1314","1314","1314","70.53857421875","70.53857421875","70.53857421875"
"5386240","1315","1315","1315","71.561767578125","71.561767578125","71.561767578125"
"5390336","1316","1316","1316","71.126953125","71.126953125","71.126953125"
"5394432","1317","1317","1317","70.802001953125","70.802001953125","70.802001953125"
"5398528","1318","1318","1318","71.701171875","71.701171875","71.701171875"
"5402624","1319","1319","1319","69.552001953125","69.552001953125","69.552001953125"
"5406720","1320","1320","1320","66.86572265625","66.86572265625","66.86572265625"
"5410816","1321","1321","1321","66.072265625","66.072265625","66.072265625"
"5414912","1322","1322","1322","66.72998046875","66.72998046875","66.72998046875"
"5419008","1323","1323","1323","66.3779296875","66.3779296875","66.3779296875"
"5423104","1324","1324","1324","66.076171875","66.076171875","66.076171875"
"5427200","1325","1325","1325","64.038330078125","64.038330078125","64.038330078125"
"5431296","1326","1326","1326","63.475830078125","63.475830078125","63.475830078125"
"5435392","1327","1327","1327","62.75244140625","62.75244140625","62.75244140625"
"5439488","1328","1328","1328","64.052001953125","64.052001953125","64.052001953125"
"5443584","1329","1329","1329","63.898193359375","63.898193359375","63.898193359375"
"5447680","1330","1330","1330","62.8486328125","62.8486328125","62.8486328125"
"5451776","1331","1331","1331","62.44091796875","62.44091796875","62.44091796875"
"5455872","1332","1332","1332","63.25537109375","63.25537109375","63.25537109375"
"5459968","1333","1333","1333","64.205810546875","64.205810546875","64.205810546875"
"5464064","1334","1334","1334","63.91552734375","63.91552734375","63.91552734375"
"5468160","1335","1335","1335","62.42578125","62.42578125","62.42578125"
"5472256","1336","1336","1336","62.8759765625","62.8759765625","62.8759765625"
"5476352","1337","1337","1337","62.431396484375","62.431396484375","62.431396484375"
"5480448","1338","1338","1338","63.1552734375","63.1552734375","63.1552734375"
"5484544","1339","1339","1339","63.416259765625","63.416259765625","63.416259765625"
"5488640","1340","1340","1340","63.751953125","63.751953125","63.751953125"
"5492736","1341","1341","1341","66.618896484375","66.618896484375","66.618896484375"
"5496832","1342","1342","1342","68.629150390625","68.629150390625","68.629150390625"
"5500928","1343","1343","1343","68.591552734375","68.591552734375","68.591552734375"
"5505024","1344","1344","1344","68.346923828125","68.346923828125","68.346923828125"
"5509120","1345","1345","1345","68.646484375","68.646484375","68.646484375"
"5513216","1346","1346","1346","69.11474609375","69.11474609375","69.11474609375"
"5517312","1347","1347","1347","69.1806640625","69.1806640625","69.1806640625"
"5521408","1348","1348","1348","64.73681640625","64.73681640625","64.73681640625"
"5525504","1349","1349","1349","64.38232421875","64.38232421875","64.38232421875"
"5529600","1350","1350","1350","65.907470703125","65.907470703125","65.907470703125"
"5533696","1351","1351","1351","66.918701171875","66.918701171875","66.918701171875"
"5537792","1352","1352","1352","66.124755859375","66.124755859375","66.124755859375"
"5541888","1353","1353","1353","65.904541015625","65.904541015625","65.904541015625"
"5545984","1354","1354","1354","68.47412109375","68.47412109375","68.47412109375"
"5550080","1355","1355","1355","70.324462890625","70.324462890625","70.324462890625"
"5554176","1356","1356","1356","71.31494140625","71.31494140625","71.31494140625"
"5558272","1357","1357","1357","72.159423828125","72.159423828125","72.159423828125"
"5562368","1358","1358","1358","70.82177734375","70.82177734375","70.82177734375"
"5566464","1359","1359","1359","70.37451171875","70.37451171875","70.37451171875"
"5570560","1360","1360","1360","70.778076171875","70.778076171875","70.778076171875"
"5574656","1361","1361","1361","70.900146484375","70.900146484375","70.900146484375"
"5578752","1362","1362","1362","70.21337890625","70.21337890625","70.21337890625"
"5582848","1363","1363","1363","70.51318359375","70.51318359375","70.51318359375"
"5586944","1364","1364","1364","69.5947265625","69.5947265625","69.5947265625"
"5591040","1365","1365","1365","68.6220703125","68.6220703125","68.6220703125"
"5595136","1366","1366","1366","68.661376953125","68.661376953125","68.661376953125"
"5599232","1367","1367","1367","70.273681640625","70.273681640625","70.273681640625"
"5603328","1368","1368","1368","71.9248046875","71.9248046875","71.9248046875"
"5607424","1369","1369","1369","70.83935546875","70.83935546875","70.83935546875"
"5611520","1370","1370","1370","71.179443359375","71.179443359375","71.179443359375"
"5615616","1371","1371","1371","71.395263671875","71.395263671875","71.395263671875"
"5619712","1372","1372","1372","71.59033203125","71.59033203125","71.59033203125"
"5623808","1373","1373","1373","72.7861328125","72.7861328125","72.7861328125"
"5627904","1374","1374","1374","74.405029296875","74.405029296875","74.405029296875"
"5632000","1375","1375","1375","75.984619140625","75.984619140625","75.984619140625"
"5636096","1376","1376","1376","74.95947265625","74.95947265625","74.95947265625"
"5640192","1377","1377","1377","73.864501953125","73.864501953125","73.864501953125"
"5644288","1378","1378","1378","74.195068359375","74.195068359375","74.195068359375"
"5648384","1379","1379","1379","72.26611328125","72.26611328125","72.26611328125"
"5652480","1380","1380","1380","71.3349609375","71.3349609375","71.3349609375"
"5656576","1381","1381","1381","70.62890625","70.62890625","70.62890625"
"5660672","1382","1382","1382","68.2822265625","68.2822265625","68.2822265625"
"5664768","1383","1383","1383","66.842041015625","66.842041015625","66.842041015625"
"5668864","1384","1384","1384","68.252685546875","68.252685546875","68.252685546875"
"5672960","1385","1385","1385","67.427490234375","67.427490234375","67.427490234375"
"5677056","1386","1386","1386","66.50048828125","66.50048828125","66.50048828125"
"5681152","1387","1387","1387","66.80615234375","66.80615234375","66.80615234375"
"5685248","1388","1388","1388","67.344482421875","67.344482421875","67.344482421875"
"5689344","1389","1389","1389","68.198974609375","68.198974609375","68.198974609375"
"5693440","1390","1390","1390","67.123046875","67.123046875","67.123046875"
"5697536","1391","1391","1391","67.608642578125","67.608642578125","67.608642578125"
"5701632","1392","1392","1392","68.12353515625","68.12353515625","68.12353515625"
"5705728","1393","1393","1393","68.33203125","68.33203125","68.33203125"
"5709824","1394","1394","1394","69.658203125","69.658203125","69.658203125"
"5713920","1395","1395","1395","72.1611328125","72.1611328125","72.1611328125"
"5718016","1396","1396","1396","73.944580078125","73.944580078125","73.944580078125"
"5722112","1397","1397","1397","73.80908203125","73.80908203125","73.80908203125"
"5726208","1398","1398","1398","73.60791015625","73.60791015625","73.60791015625"
"5730304","1399","1399","1399","73.25537109375","73.25537109375","73.25537109375"
"5734400","1400","1400","1400","72.745849609375","72.745849609375","72.745849609375"
"5738496","1401","1401","1401","73.211669921875","73.211669921875","73.211669921875"
"5742592","1402","1402","1402","73.610595703125","73.610595703125","73.610595703125"
"5746688","1403","1403","1403","71.03955078125","71.03955078125","71.03955078125"
"5750784","1404","1404","1404","69.695068359375","69.695068359375","69.695068359375"
"5754880","1405","1405","1405","68.550537109375","68.550537109375","68.550537109375"
"5758976","1406","1406","1406","66.91552734375","66.91552734375","66.91552734375"
"5763072","1407","1407","1407","66.790283203125","66.790283203125","66.790283203125"
"5767168","1408","1408","1408","67.987060546875","67.987060546875","67.987060546875"
"5771264","1409","1409","1409","67.2177734375","67.2177734375","67.2177734375"
"5775360","1410","1410","1410","67.537841796875","67.537841796875","67.537841796875"
"5779456","1411","1411","1411","66.57275390625","66.57275390625","66.57275390625"
"5783552","1412","1412","1412","66.531005859375","66.531005859375","66.531005859375"
"5787648","1413","1413","1413","65.65283203125","65.65283203125","65.65283203125"
"5791744","1414","1414","1414","64.72119140625","64.72119140625","64.72119140625"
"5795840","1415","1415","1415","65.6162109375","65.6162109375","65.6162109375"
"5799936","1416","1416","1416","65.258056640625","65.258056640625","65.258056640625"
"5804032","1417","1417","1417","65.562255859375","65.562255859375","65.562255859375"
"5808128","1418","1418","1418","67.24658203125","67.24658203125","67.24658203125"
"5812224","1419","1419","1419","68.270751953125","68.270751953125","68.270751953125"
"5816320","1420","1420","1420","68.052734375","68.052734375","68.052734375"
"5820416","1421","1421","1421","68.466064453125","68.466064453125","68.466064453125"
"5824512","1422","1422","1422","66.72216796875","66.72216796875","66.72216796875"
"5828608","1423","1423","1423","66.40380859375","66.40380859375","66.40380859375"
"5832704","1424","1424","1424","65.869384765625","65.869384765625","65.869384765625"
"5836800","1425","1425","1425","65.782470703125","65.782470703125","65.782470703125"
"5840896","1426","1426","1426","65.6435546875","65.6435546875","65.6435546875"
"5844992","1427","1427","1427","67.441650390625","67.441650390625","67.441650390625"
"5849088","1428","1428","1428","67.93994140625","67.93994140625","67.93994140625"
"5853184","1429","1429","1429","68.698486328125","68.698486328125","68.698486328125"
"5857280","1430","1430","1430","70.18408203125","70.18408203125","70.18408203125"
"5861376","1431","1431","1431","70.663330078125","70.663330078125","70.663330078125"
"5865472","1432","1432","1432","71.40380859375","71.40380859375","71.40380859375"
"5869568","1433","1433","1433","72.6162109375","72.6162109375","72.6162109375"
"5873664","1434","1434","1434","75.87158203125","75.87158203125","75.87158203125"
"5877760","1435","1435","1435","75.76123046875","75.76123046875","75.76123046875"
"5881856","1436","1436","1436","75.429443359375","75.429443359375","75.429443359375"
"5885952","1437","1437","1437","73.78662109375","73.78662109375","73.78662109375"
"5890048","1438","1438","1438","73.288330078125","73.288330078125","73.288330078125"
"5894144","1439","1439","1439","73.242431640625","73.242431640625","73.242431640625"
"5898240","1440","1440","1440","76.225341796875","76.225341796875","76.225341796875"
"5902336","1441","1441","1441","78.127685546875","78.127685546875","78.127685546875"
"5906432","1442","1442","1442","79.072998046875","79.072998046875","79.072998046875"
"5910528","1443","1443","1443","79.06298828125","79.06298828125","79.06298828125"
"5914624","1444","1444","1444","76.67578125","76.67578125","76.67578125"
"5918720","1445","1445","1445","73.9150390625","73.9150390625","73.9150390625"
"5922816","1446","1446","1446","72.875244140625","72.875244140625","72.875244140625"
"5926912","1447","1447","1447","69.856201171875","69.856201171875","69.856201171875"
"5931008","1448","1448","1448","67.2705078125","67.2705078125","67.2705078125"
"5935104","1449","1449","1449","65.833984375","65.833984375","65.833984375"
"5939200","1450","1450","1450","67.0029296875","67.0029296875","67.0029296875"
"5943296","1451","1451","1451","66.67431640625","66.67431640625","66.67431640625"
"5947392","1452","1452","1452","66.074951171875","66.074951171875","66.074951171875"
"5951488","1453","1453","1453","66.086181640625","66.086181640625","66.086181640625"
"5955584","1454","1454","1454","66.568359375","66.568359375","66.568359375"
"5959680","1455","1455","1455","68.749755859375","68.749755859375","68.749755859375"
"5963776","1456","1456","1456","69.5302734375","69.5302734375","69.5302734375"
"5967872","1457","1457","1457","69.684326171875","69.684326171875","69.684326171875"
"5971968","1458","1458","1458","69.837890625","69.837890625","69.837890625"
"5976064","1459","1459","1459","68.91796875","68.91796875","68.91796875"
"5980160","1460","1460","1460","68.57373046875","68.57373046875","68.57373046875"
"5984256","1461","1461","1461","67.48193359375","67.48193359375","67.48193359375"
"5988352","1462","1462","1462","67.643798828125","67.643798828125","67.643798828125"
"5992448","1463","1463","1463","68.283203125","68.283203125","68.283203125"
"5996544","1464","1464","1464","67.59716796875","67.59716796875","67.59716796875"
"6000640","1465","1465","1465","68.65478515625","68.65478515625","68.65478515625"
"6004736","1466","1466","1466","70.05810546875","70.05810546875","70.05810546875"
"6008832","1467","1467","1467","72.6513671875","72.6513671875","72.6513671875"
"6012928","1468","1468","1468","74.498291015625","74.498291015625","74.498291015625"
"6017024","1469","1469","1469","73.56787109375","73.56787109375","73.56787109375"
"6021120","1470","1470","1470","72.639892578125","72.639892578125","72.639892578125"
"6025216","1471","1471","1471","72.566650390625","72.566650390625","72.566650390625"
"6029312","1472","1472","1472","72.255859375","72.255859375","72.255859375"
"6033408","1473","1473","1473","74.15380859375","74.15380859375","74.15380859375"
"6037504","1474","1474","1474","73.6015625","73.6015625","73.6015625"
"6041600","1475","1475","1475","70.36474609375","70.36474609375","70.36474609375"
"6045696","1476","1476","1476","69.410888671875","69.410888671875","69.410888671875"
"6049792","1477","1477","1477","70.50390625","70.50390625","70.50390625"
"6053888","1478","1478","1478","70.18701171875","70.18701171875","70.18701171875"
"6057984","1479","1479","1479","71.437744140625","71.437744140625","71.437744140625"
"6062080","1480","1480","1480","71.2880859375","71.2880859375","71.2880859375"
"6066176","1481","1481","1481","71.075439453125","71.075439453125","71.075439453125"
"6070272","1482","1482","1482","71.946533203125","71.946533203125","71.946533203125"
"6074368","1483","1483","1483","71.34228515625","71.34228515625","71.34228515625"
"6078464","1484","1484","1484","73.46435546875","73.46435546875","73.46435546875"
"6082560","1485","1485","1485","72.109619140625","72.109619140625","72.109619140625"
