"env_step","pqn_Asterix-MinAtar - _step","pqn_Asterix-MinAtar - _step__MIN","pqn_Asterix-MinAtar - _step__MAX","pqn_Asterix-MinAtar - returned_episode_returns","pqn_Asterix-MinAtar - returned_episode_returns__MIN","pqn_Asterix-MinAtar - returned_episode_returns__MAX"
"372736","91","91","91","0.569580078125","0.569580078125","0.569580078125"
"376832","92","92","92","0.509033203125","0.509033203125","0.509033203125"
"380928","93","93","93","0.515869140625","0.515869140625","0.515869140625"
"385024","94","94","94","0.5810546875","0.5810546875","0.5810546875"
"389120","95","95","95","0.5927734375","0.5927734375","0.5927734375"
"393216","96","96","96","0.6875","0.6875","0.6875"
"397312","97","97","97","0.647216796875","0.647216796875","0.647216796875"
"401408","98","98","98","0.65380859375","0.65380859375","0.65380859375"
"405504","99","99","99","0.592529296875","0.592529296875","0.592529296875"
"409600","100","100","100","0.602294921875","0.602294921875","0.602294921875"
"413696","101","101","101","0.55615234375","0.55615234375","0.55615234375"
"417792","102","102","102","0.511962890625","0.511962890625","0.511962890625"
"421888","103","103","103","0.6044921875","0.6044921875","0.6044921875"
"425984","104","104","104","0.676025390625","0.676025390625","0.676025390625"
"430080","105","105","105","0.627197265625","0.627197265625","0.627197265625"
"434176","106","106","106","0.607421875","0.607421875","0.607421875"
"438272","107","107","107","0.624267578125","0.624267578125","0.624267578125"
"442368","108","108","108","0.62158203125","0.62158203125","0.62158203125"
"446464","109","109","109","0.65087890625","0.65087890625","0.65087890625"
"450560","110","110","110","0.736572265625","0.736572265625","0.736572265625"
"454656","111","111","111","0.74365234375","0.74365234375","0.74365234375"
"458752","112","112","112","0.667724609375","0.667724609375","0.667724609375"
"462848","113","113","113","0.716064453125","0.716064453125","0.716064453125"
"466944","114","114","114","0.7333984375","0.7333984375","0.7333984375"
"471040","115","115","115","0.567138671875","0.567138671875","0.567138671875"
"475136","116","116","116","0.708251953125","0.708251953125","0.708251953125"
"479232","117","117","117","0.858642578125","0.858642578125","0.858642578125"
"483328","118","118","118","0.844482421875","0.844482421875","0.844482421875"
"487424","119","119","119","0.6494140625","0.6494140625","0.6494140625"
"491520","120","120","120","0.62841796875","0.62841796875","0.62841796875"
"495616","121","121","121","0.59765625","0.59765625","0.59765625"
"499712","122","122","122","0.50537109375","0.50537109375","0.50537109375"
"503808","123","123","123","0.585693359375","0.585693359375","0.585693359375"
"507904","124","124","124","0.656005859375","0.656005859375","0.656005859375"
"512000","125","125","125","0.572021484375","0.572021484375","0.572021484375"
"516096","126","126","126","0.6201171875","0.6201171875","0.6201171875"
"520192","127","127","127","0.72509765625","0.72509765625","0.72509765625"
"524288","128","128","128","0.77490234375","0.77490234375","0.77490234375"
"528384","129","129","129","0.650634765625","0.650634765625","0.650634765625"
"532480","130","130","130","0.61474609375","0.61474609375","0.61474609375"
"536576","131","131","131","0.6162109375","0.6162109375","0.6162109375"
"540672","132","132","132","0.59912109375","0.59912109375","0.59912109375"
"544768","133","133","133","0.63037109375","0.63037109375","0.63037109375"
"548864","134","134","134","0.68017578125","0.68017578125","0.68017578125"
"552960","135","135","135","0.64599609375","0.64599609375","0.64599609375"
"557056","136","136","136","0.683837890625","0.683837890625","0.683837890625"
"561152","137","137","137","0.68896484375","0.68896484375","0.68896484375"
"565248","138","138","138","0.648193359375","0.648193359375","0.648193359375"
"569344","139","139","139","0.665283203125","0.665283203125","0.665283203125"
"573440","140","140","140","0.69775390625","0.69775390625","0.69775390625"
"577536","141","141","141","0.665283203125","0.665283203125","0.665283203125"
"581632","142","142","142","0.60693359375","0.60693359375","0.60693359375"
"585728","143","143","143","0.555419921875","0.555419921875","0.555419921875"
"589824","144","144","144","0.625732421875","0.625732421875","0.625732421875"
"593920","145","145","145","0.791259765625","0.791259765625","0.791259765625"
"598016","146","146","146","0.8212890625","0.8212890625","0.8212890625"
"602112","147","147","147","0.9091796875","0.9091796875","0.9091796875"
"606208","148","148","148","0.924072265625","0.924072265625","0.924072265625"
"610304","149","149","149","0.818115234375","0.818115234375","0.818115234375"
"614400","150","150","150","0.740478515625","0.740478515625","0.740478515625"
"618496","151","151","151","0.873046875","0.873046875","0.873046875"
"622592","152","152","152","0.848876953125","0.848876953125","0.848876953125"
"626688","153","153","153","0.83837890625","0.83837890625","0.83837890625"
"630784","154","154","154","0.84326171875","0.84326171875","0.84326171875"
"634880","155","155","155","0.948486328125","0.948486328125","0.948486328125"
"638976","156","156","156","0.94873046875","0.94873046875","0.94873046875"
"643072","157","157","157","0.837890625","0.837890625","0.837890625"
"647168","158","158","158","0.794677734375","0.794677734375","0.794677734375"
"651264","159","159","159","0.873046875","0.873046875","0.873046875"
"655360","160","160","160","1.0146484375","1.0146484375","1.0146484375"
"659456","161","161","161","1.060302734375","1.060302734375","1.060302734375"
"663552","162","162","162","1.012939453125","1.012939453125","1.012939453125"
"667648","163","163","163","0.906982421875","0.906982421875","0.906982421875"
"671744","164","164","164","0.89013671875","0.89013671875","0.89013671875"
"675840","165","165","165","0.99951171875","0.99951171875","0.99951171875"
"679936","166","166","166","0.9716796875","0.9716796875","0.9716796875"
"684032","167","167","167","0.860595703125","0.860595703125","0.860595703125"
"688128","168","168","168","0.87890625","0.87890625","0.87890625"
"692224","169","169","169","1.01708984375","1.01708984375","1.01708984375"
"696320","170","170","170","1.05712890625","1.05712890625","1.05712890625"
"700416","171","171","171","0.9833984375","0.9833984375","0.9833984375"
"704512","172","172","172","0.90185546875","0.90185546875","0.90185546875"
"708608","173","173","173","1.01904296875","1.01904296875","1.01904296875"
"712704","174","174","174","0.989501953125","0.989501953125","0.989501953125"
"716800","175","175","175","1.031494140625","1.031494140625","1.031494140625"
"720896","176","176","176","1.1708984375","1.1708984375","1.1708984375"
"724992","177","177","177","1.132080078125","1.132080078125","1.132080078125"
"729088","178","178","178","1.0673828125","1.0673828125","1.0673828125"
"733184","179","179","179","1.10107421875","1.10107421875","1.10107421875"
"737280","180","180","180","1.077392578125","1.077392578125","1.077392578125"
"741376","181","181","181","0.955322265625","0.955322265625","0.955322265625"
"745472","182","182","182","1.00927734375","1.00927734375","1.00927734375"
"749568","183","183","183","0.888916015625","0.888916015625","0.888916015625"
"753664","184","184","184","0.967529296875","0.967529296875","0.967529296875"
"757760","185","185","185","1.030029296875","1.030029296875","1.030029296875"
"761856","186","186","186","1.09228515625","1.09228515625","1.09228515625"
"765952","187","187","187","1.236328125","1.236328125","1.236328125"
"770048","188","188","188","1.416748046875","1.416748046875","1.416748046875"
"774144","189","189","189","1.52880859375","1.52880859375","1.52880859375"
"778240","190","190","190","1.61279296875","1.61279296875","1.61279296875"
"782336","191","191","191","1.571044921875","1.571044921875","1.571044921875"
"786432","192","192","192","1.541748046875","1.541748046875","1.541748046875"
"790528","193","193","193","1.501220703125","1.501220703125","1.501220703125"
"794624","194","194","194","1.448486328125","1.448486328125","1.448486328125"
"798720","195","195","195","1.14892578125","1.14892578125","1.14892578125"
"802816","196","196","196","1.141357421875","1.141357421875","1.141357421875"
"806912","197","197","197","1.189453125","1.189453125","1.189453125"
"811008","198","198","198","1.240234375","1.240234375","1.240234375"
"815104","199","199","199","1.270751953125","1.270751953125","1.270751953125"
"819200","200","200","200","1.32861328125","1.32861328125","1.32861328125"
"823296","201","201","201","1.401123046875","1.401123046875","1.401123046875"
"827392","202","202","202","1.29248046875","1.29248046875","1.29248046875"
"831488","203","203","203","1.132080078125","1.132080078125","1.132080078125"
"835584","204","204","204","1.18115234375","1.18115234375","1.18115234375"
"839680","205","205","205","1.201171875","1.201171875","1.201171875"
"843776","206","206","206","1.12158203125","1.12158203125","1.12158203125"
"847872","207","207","207","1.129638671875","1.129638671875","1.129638671875"
"851968","208","208","208","1.254150390625","1.254150390625","1.254150390625"
"856064","209","209","209","1.2939453125","1.2939453125","1.2939453125"
"860160","210","210","210","1.45263671875","1.45263671875","1.45263671875"
"864256","211","211","211","1.747314453125","1.747314453125","1.747314453125"
"868352","212","212","212","1.95068359375","1.95068359375","1.95068359375"
"872448","213","213","213","1.911376953125","1.911376953125","1.911376953125"
"876544","214","214","214","1.986328125","1.986328125","1.986328125"
"880640","215","215","215","2.01513671875","2.01513671875","2.01513671875"
"884736","216","216","216","2.086181640625","2.086181640625","2.086181640625"
"888832","217","217","217","2.0791015625","2.0791015625","2.0791015625"
"892928","218","218","218","2.027099609375","2.027099609375","2.027099609375"
"897024","219","219","219","2.005615234375","2.005615234375","2.005615234375"
"901120","220","220","220","2.013671875","2.013671875","2.013671875"
"905216","221","221","221","1.963134765625","1.963134765625","1.963134765625"
"909312","222","222","222","1.85546875","1.85546875","1.85546875"
"913408","223","223","223","1.83544921875","1.83544921875","1.83544921875"
"917504","224","224","224","1.904296875","1.904296875","1.904296875"
"921600","225","225","225","1.98583984375","1.98583984375","1.98583984375"
"925696","226","226","226","1.9365234375","1.9365234375","1.9365234375"
"929792","227","227","227","1.814208984375","1.814208984375","1.814208984375"
"933888","228","228","228","1.95751953125","1.95751953125","1.95751953125"
"937984","229","229","229","1.975341796875","1.975341796875","1.975341796875"
"942080","230","230","230","1.884765625","1.884765625","1.884765625"
"946176","231","231","231","1.91259765625","1.91259765625","1.91259765625"
"950272","232","232","232","2.14404296875","2.14404296875","2.14404296875"
"954368","233","233","233","2.159912109375","2.159912109375","2.159912109375"
"958464","234","234","234","2.222412109375","2.222412109375","2.222412109375"
"962560","235","235","235","2.3974609375","2.3974609375","2.3974609375"
"966656","236","236","236","2.436279296875","2.436279296875","2.436279296875"
"970752","237","237","237","2.70947265625","2.70947265625","2.70947265625"
"974848","238","238","238","2.546875","2.546875","2.546875"
"978944","239","239","239","2.61083984375","2.61083984375","2.61083984375"
"983040","240","240","240","2.699462890625","2.699462890625","2.699462890625"
"987136","241","241","241","2.630615234375","2.630615234375","2.630615234375"
"991232","242","242","242","2.6298828125","2.6298828125","2.6298828125"
"995328","243","243","243","2.7529296875","2.7529296875","2.7529296875"
"999424","244","244","244","2.62841796875","2.62841796875","2.62841796875"
"1003520","245","245","245","2.731689453125","2.731689453125","2.731689453125"
"1007616","246","246","246","2.937255859375","2.937255859375","2.937255859375"
"1011712","247","247","247","3.01953125","3.01953125","3.01953125"
"1015808","248","248","248","2.947998046875","2.947998046875","2.947998046875"
"1019904","249","249","249","2.843505859375","2.843505859375","2.843505859375"
"1024000","250","250","250","3.064697265625","3.064697265625","3.064697265625"
"1028096","251","251","251","3.005859375","3.005859375","3.005859375"
"1032192","252","252","252","2.93017578125","2.93017578125","2.93017578125"
"1036288","253","253","253","2.781982421875","2.781982421875","2.781982421875"
"1040384","254","254","254","2.833740234375","2.833740234375","2.833740234375"
"1044480","255","255","255","2.881103515625","2.881103515625","2.881103515625"
"1048576","256","256","256","3.0703125","3.0703125","3.0703125"
"1052672","257","257","257","3.06103515625","3.06103515625","3.06103515625"
"1056768","258","258","258","3.039306640625","3.039306640625","3.039306640625"
"1060864","259","259","259","2.958740234375","2.958740234375","2.958740234375"
"1064960","260","260","260","2.883056640625","2.883056640625","2.883056640625"
"1069056","261","261","261","3.205322265625","3.205322265625","3.205322265625"
"1073152","262","262","262","3.41796875","3.41796875","3.41796875"
"1077248","263","263","263","3.011474609375","3.011474609375","3.011474609375"
"1081344","264","264","264","2.88623046875","2.88623046875","2.88623046875"
"1085440","265","265","265","2.913330078125","2.913330078125","2.913330078125"
"1089536","266","266","266","2.86767578125","2.86767578125","2.86767578125"
"1093632","267","267","267","2.8369140625","2.8369140625","2.8369140625"
"1097728","268","268","268","2.66015625","2.66015625","2.66015625"
"1101824","269","269","269","2.427978515625","2.427978515625","2.427978515625"
"1105920","270","270","270","2.510009765625","2.510009765625","2.510009765625"
"1110016","271","271","271","2.524658203125","2.524658203125","2.524658203125"
"1114112","272","272","272","2.729736328125","2.729736328125","2.729736328125"
"1118208","273","273","273","2.882080078125","2.882080078125","2.882080078125"
"1122304","274","274","274","2.9853515625","2.9853515625","2.9853515625"
"1126400","275","275","275","3.44921875","3.44921875","3.44921875"
"1130496","276","276","276","3.52392578125","3.52392578125","3.52392578125"
"1134592","277","277","277","3.5595703125","3.5595703125","3.5595703125"
"1138688","278","278","278","3.94775390625","3.94775390625","3.94775390625"
"1142784","279","279","279","4.18994140625","4.18994140625","4.18994140625"
"1146880","280","280","280","3.7958984375","3.7958984375","3.7958984375"
"1150976","281","281","281","3.756103515625","3.756103515625","3.756103515625"
"1155072","282","282","282","3.806640625","3.806640625","3.806640625"
"1159168","283","283","283","3.61962890625","3.61962890625","3.61962890625"
"1163264","284","284","284","3.716064453125","3.716064453125","3.716064453125"
"1167360","285","285","285","3.68408203125","3.68408203125","3.68408203125"
"1171456","286","286","286","3.36083984375","3.36083984375","3.36083984375"
"1175552","287","287","287","3.383056640625","3.383056640625","3.383056640625"
"1179648","288","288","288","3.578857421875","3.578857421875","3.578857421875"
"1183744","289","289","289","3.42919921875","3.42919921875","3.42919921875"
"1187840","290","290","290","3.743896484375","3.743896484375","3.743896484375"
"1191936","291","291","291","3.884521484375","3.884521484375","3.884521484375"
"1196032","292","292","292","3.92626953125","3.92626953125","3.92626953125"
"1200128","293","293","293","3.630126953125","3.630126953125","3.630126953125"
"1204224","294","294","294","3.437744140625","3.437744140625","3.437744140625"
"1208320","295","295","295","3.351806640625","3.351806640625","3.351806640625"
"1212416","296","296","296","3.29443359375","3.29443359375","3.29443359375"
"1216512","297","297","297","3.1259765625","3.1259765625","3.1259765625"
"1220608","298","298","298","3.08642578125","3.08642578125","3.08642578125"
"1224704","299","299","299","3.142822265625","3.142822265625","3.142822265625"
"1228800","300","300","300","3.36328125","3.36328125","3.36328125"
"1232896","301","301","301","3.771484375","3.771484375","3.771484375"
"1236992","302","302","302","4.158935546875","4.158935546875","4.158935546875"
"1241088","303","303","303","4.07568359375","4.07568359375","4.07568359375"
"1245184","304","304","304","3.860595703125","3.860595703125","3.860595703125"
"1249280","305","305","305","3.885498046875","3.885498046875","3.885498046875"
"1253376","306","306","306","3.9404296875","3.9404296875","3.9404296875"
"1257472","307","307","307","3.87548828125","3.87548828125","3.87548828125"
"1261568","308","308","308","3.862548828125","3.862548828125","3.862548828125"
"1265664","309","309","309","4.050537109375","4.050537109375","4.050537109375"
"1269760","310","310","310","4.026123046875","4.026123046875","4.026123046875"
"1273856","311","311","311","4.1044921875","4.1044921875","4.1044921875"
"1277952","312","312","312","4.058349609375","4.058349609375","4.058349609375"
"1282048","313","313","313","4.19482421875","4.19482421875","4.19482421875"
"1286144","314","314","314","4.2158203125","4.2158203125","4.2158203125"
"1290240","315","315","315","4.529296875","4.529296875","4.529296875"
"1294336","316","316","316","4.545166015625","4.545166015625","4.545166015625"
"1298432","317","317","317","4.3271484375","4.3271484375","4.3271484375"
"1302528","318","318","318","4.059326171875","4.059326171875","4.059326171875"
"1306624","319","319","319","4.024658203125","4.024658203125","4.024658203125"
"1310720","320","320","320","4.00439453125","4.00439453125","4.00439453125"
"1314816","321","321","321","4.10888671875","4.10888671875","4.10888671875"
"1318912","322","322","322","4.266357421875","4.266357421875","4.266357421875"
"1323008","323","323","323","4.5380859375","4.5380859375","4.5380859375"
"1327104","324","324","324","4.54931640625","4.54931640625","4.54931640625"
"1331200","325","325","325","4.69677734375","4.69677734375","4.69677734375"
"1335296","326","326","326","4.797119140625","4.797119140625","4.797119140625"
"1339392","327","327","327","4.62158203125","4.62158203125","4.62158203125"
"1343488","328","328","328","4.485107421875","4.485107421875","4.485107421875"
"1347584","329","329","329","4.6552734375","4.6552734375","4.6552734375"
"1351680","330","330","330","4.82861328125","4.82861328125","4.82861328125"
"1355776","331","331","331","4.978271484375","4.978271484375","4.978271484375"
"1359872","332","332","332","5.2763671875","5.2763671875","5.2763671875"
"1363968","333","333","333","5.554443359375","5.554443359375","5.554443359375"
"1368064","334","334","334","5.38427734375","5.38427734375","5.38427734375"
"1372160","335","335","335","5.001220703125","5.001220703125","5.001220703125"
"1376256","336","336","336","4.874755859375","4.874755859375","4.874755859375"
"1380352","337","337","337","4.841796875","4.841796875","4.841796875"
"1384448","338","338","338","4.735595703125","4.735595703125","4.735595703125"
"1388544","339","339","339","4.759521484375","4.759521484375","4.759521484375"
"1392640","340","340","340","4.669921875","4.669921875","4.669921875"
"1396736","341","341","341","4.64111328125","4.64111328125","4.64111328125"
"1400832","342","342","342","4.99267578125","4.99267578125","4.99267578125"
"1404928","343","343","343","4.917236328125","4.917236328125","4.917236328125"
"1409024","344","344","344","5.153076171875","5.153076171875","5.153076171875"
"1413120","345","345","345","5.052978515625","5.052978515625","5.052978515625"
"1417216","346","346","346","4.974609375","4.974609375","4.974609375"
"1421312","347","347","347","4.8798828125","4.8798828125","4.8798828125"
"1425408","348","348","348","4.71240234375","4.71240234375","4.71240234375"
"1429504","349","349","349","4.792724609375","4.792724609375","4.792724609375"
"1433600","350","350","350","4.81640625","4.81640625","4.81640625"
"1437696","351","351","351","4.90478515625","4.90478515625","4.90478515625"
"1441792","352","352","352","5.185791015625","5.185791015625","5.185791015625"
"1445888","353","353","353","5.355224609375","5.355224609375","5.355224609375"
"1449984","354","354","354","5.508544921875","5.508544921875","5.508544921875"
"1454080","355","355","355","5.556884765625","5.556884765625","5.556884765625"
"1458176","356","356","356","5.5498046875","5.5498046875","5.5498046875"
"1462272","357","357","357","5.91015625","5.91015625","5.91015625"
"1466368","358","358","358","6.31005859375","6.31005859375","6.31005859375"
"1470464","359","359","359","6.6923828125","6.6923828125","6.6923828125"
"1474560","360","360","360","6.59619140625","6.59619140625","6.59619140625"
"1478656","361","361","361","6.94775390625","6.94775390625","6.94775390625"
"1482752","362","362","362","7.242431640625","7.242431640625","7.242431640625"
"1486848","363","363","363","7.207763671875","7.207763671875","7.207763671875"
"1490944","364","364","364","7.126953125","7.126953125","7.126953125"
"1495040","365","365","365","7.3349609375","7.3349609375","7.3349609375"
"1499136","366","366","366","7.33740234375","7.33740234375","7.33740234375"
"1503232","367","367","367","7.24267578125","7.24267578125","7.24267578125"
"1507328","368","368","368","7.251953125","7.251953125","7.251953125"
"1511424","369","369","369","7.261474609375","7.261474609375","7.261474609375"
"1515520","370","370","370","7.322021484375","7.322021484375","7.322021484375"
"1519616","371","371","371","7.115234375","7.115234375","7.115234375"
"1523712","372","372","372","7.29541015625","7.29541015625","7.29541015625"
"1527808","373","373","373","6.957763671875","6.957763671875","6.957763671875"
"1531904","374","374","374","7.299560546875","7.299560546875","7.299560546875"
"1536000","375","375","375","7.796142578125","7.796142578125","7.796142578125"
"1540096","376","376","376","8.13916015625","8.13916015625","8.13916015625"
"1544192","377","377","377","8.505126953125","8.505126953125","8.505126953125"
"1548288","378","378","378","8.861328125","8.861328125","8.861328125"
"1552384","379","379","379","8.7197265625","8.7197265625","8.7197265625"
"1556480","380","380","380","8.956298828125","8.956298828125","8.956298828125"
"1560576","381","381","381","8.96044921875","8.96044921875","8.96044921875"
"1564672","382","382","382","8.94287109375","8.94287109375","8.94287109375"
"1568768","383","383","383","9.2646484375","9.2646484375","9.2646484375"
"1572864","384","384","384","9.360107421875","9.360107421875","9.360107421875"
"1576960","385","385","385","9.387451171875","9.387451171875","9.387451171875"
"1581056","386","386","386","9.596435546875","9.596435546875","9.596435546875"
"1585152","387","387","387","9.663330078125","9.663330078125","9.663330078125"
"1589248","388","388","388","9.63232421875","9.63232421875","9.63232421875"
"1593344","389","389","389","9.419921875","9.419921875","9.419921875"
"1597440","390","390","390","9.00927734375","9.00927734375","9.00927734375"
"1601536","391","391","391","8.85205078125","8.85205078125","8.85205078125"
"1605632","392","392","392","8.9951171875","8.9951171875","8.9951171875"
"1609728","393","393","393","9.64404296875","9.64404296875","9.64404296875"
"1613824","394","394","394","9.619384765625","9.619384765625","9.619384765625"
"1617920","395","395","395","9.885498046875","9.885498046875","9.885498046875"
"1622016","396","396","396","9.311767578125","9.311767578125","9.311767578125"
"1626112","397","397","397","9.429443359375","9.429443359375","9.429443359375"
"1630208","398","398","398","10.46630859375","10.46630859375","10.46630859375"
"1634304","399","399","399","10.876708984375","10.876708984375","10.876708984375"
"1638400","400","400","400","11.292724609375","11.292724609375","11.292724609375"
"1642496","401","401","401","11.330322265625","11.330322265625","11.330322265625"
"1646592","402","402","402","10.84423828125","10.84423828125","10.84423828125"
"1650688","403","403","403","10.8251953125","10.8251953125","10.8251953125"
"1654784","404","404","404","10.910400390625","10.910400390625","10.910400390625"
"1658880","405","405","405","10.901123046875","10.901123046875","10.901123046875"
"1662976","406","406","406","10.944091796875","10.944091796875","10.944091796875"
"1667072","407","407","407","10.906982421875","10.906982421875","10.906982421875"
"1671168","408","408","408","10.861083984375","10.861083984375","10.861083984375"
"1675264","409","409","409","10.447265625","10.447265625","10.447265625"
"1679360","410","410","410","10.083251953125","10.083251953125","10.083251953125"
"1683456","411","411","411","10.450439453125","10.450439453125","10.450439453125"
"1687552","412","412","412","10.423095703125","10.423095703125","10.423095703125"
"1691648","413","413","413","10.455322265625","10.455322265625","10.455322265625"
"1695744","414","414","414","10.650390625","10.650390625","10.650390625"
"1699840","415","415","415","10.805419921875","10.805419921875","10.805419921875"
"1703936","416","416","416","10.93896484375","10.93896484375","10.93896484375"
"1708032","417","417","417","10.76806640625","10.76806640625","10.76806640625"
"1712128","418","418","418","10.532958984375","10.532958984375","10.532958984375"
"1716224","419","419","419","10.714111328125","10.714111328125","10.714111328125"
"1720320","420","420","420","10.57177734375","10.57177734375","10.57177734375"
"1724416","421","421","421","10.5341796875","10.5341796875","10.5341796875"
"1728512","422","422","422","10.6103515625","10.6103515625","10.6103515625"
"1732608","423","423","423","10.66845703125","10.66845703125","10.66845703125"
"1736704","424","424","424","10.661865234375","10.661865234375","10.661865234375"
"1740800","425","425","425","11.10693359375","11.10693359375","11.10693359375"
"1744896","426","426","426","10.776123046875","10.776123046875","10.776123046875"
"1748992","427","427","427","10.591796875","10.591796875","10.591796875"
"1753088","428","428","428","11.021240234375","11.021240234375","11.021240234375"
