"env_step","pqn_Asterix-MinAtar - _step","pqn_Asterix-MinAtar - _step__MIN","pqn_Asterix-MinAtar - _step__MAX","pqn_Asterix-MinAtar - returned_episode_returns","pqn_Asterix-MinAtar - returned_episode_returns__MIN","pqn_Asterix-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.157470703125","0.157470703125","0.157470703125"
"16384","4","4","4","0.35693359375","0.35693359375","0.35693359375"
"20480","5","5","5","0.40283203125","0.40283203125","0.40283203125"
"24576","6","6","6","0.5341796875","0.5341796875","0.5341796875"
"28672","7","7","7","0.542236328125","0.542236328125","0.542236328125"
"32768","8","8","8","0.557373046875","0.557373046875","0.557373046875"
"36864","9","9","9","0.58349609375","0.58349609375","0.58349609375"
"40960","10","10","10","0.654052734375","0.654052734375","0.654052734375"
"45056","11","11","11","0.68408203125","0.68408203125","0.68408203125"
"49152","12","12","12","0.581298828125","0.581298828125","0.581298828125"
"53248","13","13","13","0.50146484375","0.50146484375","0.50146484375"
"57344","14","14","14","0.494873046875","0.494873046875","0.494873046875"
"61440","15","15","15","0.496337890625","0.496337890625","0.496337890625"
"65536","16","16","16","0.475341796875","0.475341796875","0.475341796875"
"69632","17","17","17","0.54541015625","0.54541015625","0.54541015625"
"73728","18","18","18","0.4697265625","0.4697265625","0.4697265625"
"77824","19","19","19","0.407470703125","0.407470703125","0.407470703125"
"81920","20","20","20","0.388671875","0.388671875","0.388671875"
"86016","21","21","21","0.506591796875","0.506591796875","0.506591796875"
"90112","22","22","22","0.557373046875","0.557373046875","0.557373046875"
"94208","23","23","23","0.568603515625","0.568603515625","0.568603515625"
"98304","24","24","24","0.49462890625","0.49462890625","0.49462890625"
"102400","25","25","25","0.489990234375","0.489990234375","0.489990234375"
"106496","26","26","26","0.464111328125","0.464111328125","0.464111328125"
"110592","27","27","27","0.503662109375","0.503662109375","0.503662109375"
"114688","28","28","28","0.49853515625","0.49853515625","0.49853515625"
"118784","29","29","29","0.581298828125","0.581298828125","0.581298828125"
"122880","30","30","30","0.503173828125","0.503173828125","0.503173828125"
"126976","31","31","31","0.493408203125","0.493408203125","0.493408203125"
"131072","32","32","32","0.531982421875","0.531982421875","0.531982421875"
"135168","33","33","33","0.429931640625","0.429931640625","0.429931640625"
"139264","34","34","34","0.3798828125","0.3798828125","0.3798828125"
"143360","35","35","35","0.417724609375","0.417724609375","0.417724609375"
"147456","36","36","36","0.383544921875","0.383544921875","0.383544921875"
"151552","37","37","37","0.389404296875","0.389404296875","0.389404296875"
"155648","38","38","38","0.423095703125","0.423095703125","0.423095703125"
"159744","39","39","39","0.53173828125","0.53173828125","0.53173828125"
"163840","40","40","40","0.526611328125","0.526611328125","0.526611328125"
"167936","41","41","41","0.494384765625","0.494384765625","0.494384765625"
"172032","42","42","42","0.430419921875","0.430419921875","0.430419921875"
"176128","43","43","43","0.51416015625","0.51416015625","0.51416015625"
"180224","44","44","44","0.60107421875","0.60107421875","0.60107421875"
"184320","45","45","45","0.660888671875","0.660888671875","0.660888671875"
"188416","46","46","46","0.550537109375","0.550537109375","0.550537109375"
"192512","47","47","47","0.529296875","0.529296875","0.529296875"
"196608","48","48","48","0.51025390625","0.51025390625","0.51025390625"
"200704","49","49","49","0.49365234375","0.49365234375","0.49365234375"
"204800","50","50","50","0.511474609375","0.511474609375","0.511474609375"
"208896","51","51","51","0.53466796875","0.53466796875","0.53466796875"
"212992","52","52","52","0.6435546875","0.6435546875","0.6435546875"
"217088","53","53","53","0.643798828125","0.643798828125","0.643798828125"
"221184","54","54","54","0.6455078125","0.6455078125","0.6455078125"
"225280","55","55","55","0.632568359375","0.632568359375","0.632568359375"
"229376","56","56","56","0.5712890625","0.5712890625","0.5712890625"
"233472","57","57","57","0.6025390625","0.6025390625","0.6025390625"
"237568","58","58","58","0.612060546875","0.612060546875","0.612060546875"
"241664","59","59","59","0.576171875","0.576171875","0.576171875"
"245760","60","60","60","0.5322265625","0.5322265625","0.5322265625"
"249856","61","61","61","0.61181640625","0.61181640625","0.61181640625"
"253952","62","62","62","0.60009765625","0.60009765625","0.60009765625"
"258048","63","63","63","0.532958984375","0.532958984375","0.532958984375"
"262144","64","64","64","0.50927734375","0.50927734375","0.50927734375"
"266240","65","65","65","0.5654296875","0.5654296875","0.5654296875"
"270336","66","66","66","0.652099609375","0.652099609375","0.652099609375"
"274432","67","67","67","0.517333984375","0.517333984375","0.517333984375"
"278528","68","68","68","0.4580078125","0.4580078125","0.4580078125"
"282624","69","69","69","0.4599609375","0.4599609375","0.4599609375"
"286720","70","70","70","0.439453125","0.439453125","0.439453125"
"290816","71","71","71","0.4677734375","0.4677734375","0.4677734375"
"294912","72","72","72","0.583740234375","0.583740234375","0.583740234375"
"299008","73","73","73","0.489501953125","0.489501953125","0.489501953125"
"303104","74","74","74","0.546142578125","0.546142578125","0.546142578125"
"307200","75","75","75","0.58056640625","0.58056640625","0.58056640625"
"311296","76","76","76","0.643310546875","0.643310546875","0.643310546875"
"315392","77","77","77","0.625","0.625","0.625"
"319488","78","78","78","0.60888671875","0.60888671875","0.60888671875"
"323584","79","79","79","0.530517578125","0.530517578125","0.530517578125"
"327680","80","80","80","0.566650390625","0.566650390625","0.566650390625"
"331776","81","81","81","0.5576171875","0.5576171875","0.5576171875"
"335872","82","82","82","0.5615234375","0.5615234375","0.5615234375"
"339968","83","83","83","0.5791015625","0.5791015625","0.5791015625"
"344064","84","84","84","0.447265625","0.447265625","0.447265625"
"348160","85","85","85","0.45751953125","0.45751953125","0.45751953125"
"352256","86","86","86","0.513671875","0.513671875","0.513671875"
"356352","87","87","87","0.482177734375","0.482177734375","0.482177734375"
"360448","88","88","88","0.509521484375","0.509521484375","0.509521484375"
"364544","89","89","89","0.623779296875","0.623779296875","0.623779296875"
