"env_step","pqn_Asterix-MinAtar - _step","pqn_Asterix-MinAtar - _step__MIN","pqn_Asterix-MinAtar - _step__MAX","pqn_Asterix-MinAtar - returned_episode_returns","pqn_Asterix-MinAtar - returned_episode_returns__MIN","pqn_Asterix-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.157470703125","0.157470703125","0.157470703125"
"16384","4","4","4","0.35693359375","0.35693359375","0.35693359375"
"20480","5","5","5","0.40283203125","0.40283203125","0.40283203125"
"24576","6","6","6","0.536376953125","0.536376953125","0.536376953125"
"28672","7","7","7","0.523193359375","0.523193359375","0.523193359375"
"32768","8","8","8","0.5380859375","0.5380859375","0.5380859375"
"36864","9","9","9","0.586669921875","0.586669921875","0.586669921875"
"40960","10","10","10","0.6484375","0.6484375","0.6484375"
"45056","11","11","11","0.675048828125","0.675048828125","0.675048828125"
"49152","12","12","12","0.62060546875","0.62060546875","0.62060546875"
"53248","13","13","13","0.521484375","0.521484375","0.521484375"
"57344","14","14","14","0.4873046875","0.4873046875","0.4873046875"
"61440","15","15","15","0.55078125","0.55078125","0.55078125"
"65536","16","16","16","0.55078125","0.55078125","0.55078125"
"69632","17","17","17","0.528076171875","0.528076171875","0.528076171875"
"73728","18","18","18","0.472900390625","0.472900390625","0.472900390625"
"77824","19","19","19","0.41552734375","0.41552734375","0.41552734375"
"81920","20","20","20","0.4599609375","0.4599609375","0.4599609375"
"86016","21","21","21","0.448486328125","0.448486328125","0.448486328125"
"90112","22","22","22","0.419189453125","0.419189453125","0.419189453125"
"94208","23","23","23","0.39404296875","0.39404296875","0.39404296875"
"98304","24","24","24","0.29248046875","0.29248046875","0.29248046875"
"102400","25","25","25","0.265869140625","0.265869140625","0.265869140625"
"106496","26","26","26","0.2890625","0.2890625","0.2890625"
"110592","27","27","27","0.378173828125","0.378173828125","0.378173828125"
"114688","28","28","28","0.37060546875","0.37060546875","0.37060546875"
"118784","29","29","29","0.526611328125","0.526611328125","0.526611328125"
"122880","30","30","30","0.450439453125","0.450439453125","0.450439453125"
"126976","31","31","31","0.378662109375","0.378662109375","0.378662109375"
"131072","32","32","32","0.396728515625","0.396728515625","0.396728515625"
"135168","33","33","33","0.401611328125","0.401611328125","0.401611328125"
"139264","34","34","34","0.36962890625","0.36962890625","0.36962890625"
"143360","35","35","35","0.481689453125","0.481689453125","0.481689453125"
"147456","36","36","36","0.57421875","0.57421875","0.57421875"
"151552","37","37","37","0.71240234375","0.71240234375","0.71240234375"
"155648","38","38","38","0.5087890625","0.5087890625","0.5087890625"
"159744","39","39","39","0.4560546875","0.4560546875","0.4560546875"
"163840","40","40","40","0.48876953125","0.48876953125","0.48876953125"
"167936","41","41","41","0.53662109375","0.53662109375","0.53662109375"
"172032","42","42","42","0.556396484375","0.556396484375","0.556396484375"
"176128","43","43","43","0.567138671875","0.567138671875","0.567138671875"
"180224","44","44","44","0.489990234375","0.489990234375","0.489990234375"
"184320","45","45","45","0.42626953125","0.42626953125","0.42626953125"
"188416","46","46","46","0.46923828125","0.46923828125","0.46923828125"
"192512","47","47","47","0.520263671875","0.520263671875","0.520263671875"
"196608","48","48","48","0.603515625","0.603515625","0.603515625"
"200704","49","49","49","0.565185546875","0.565185546875","0.565185546875"
"204800","50","50","50","0.535400390625","0.535400390625","0.535400390625"
"208896","51","51","51","0.474609375","0.474609375","0.474609375"
"212992","52","52","52","0.470458984375","0.470458984375","0.470458984375"
"217088","53","53","53","0.454833984375","0.454833984375","0.454833984375"
"221184","54","54","54","0.551513671875","0.551513671875","0.551513671875"
"225280","55","55","55","0.633056640625","0.633056640625","0.633056640625"
"229376","56","56","56","0.572998046875","0.572998046875","0.572998046875"
"233472","57","57","57","0.51513671875","0.51513671875","0.51513671875"
"237568","58","58","58","0.49560546875","0.49560546875","0.49560546875"
"241664","59","59","59","0.468505859375","0.468505859375","0.468505859375"
"245760","60","60","60","0.4208984375","0.4208984375","0.4208984375"
"249856","61","61","61","0.456787109375","0.456787109375","0.456787109375"
"253952","62","62","62","0.53857421875","0.53857421875","0.53857421875"
"258048","63","63","63","0.562255859375","0.562255859375","0.562255859375"
"262144","64","64","64","0.55810546875","0.55810546875","0.55810546875"
"266240","65","65","65","0.568603515625","0.568603515625","0.568603515625"
"270336","66","66","66","0.49609375","0.49609375","0.49609375"
"274432","67","67","67","0.436279296875","0.436279296875","0.436279296875"
"278528","68","68","68","0.5283203125","0.5283203125","0.5283203125"
"282624","69","69","69","0.563720703125","0.563720703125","0.563720703125"
"286720","70","70","70","0.544189453125","0.544189453125","0.544189453125"
"290816","71","71","71","0.4873046875","0.4873046875","0.4873046875"
"294912","72","72","72","0.52587890625","0.52587890625","0.52587890625"
"299008","73","73","73","0.697509765625","0.697509765625","0.697509765625"
"303104","74","74","74","0.69287109375","0.69287109375","0.69287109375"
"307200","75","75","75","0.671875","0.671875","0.671875"
"311296","76","76","76","0.713134765625","0.713134765625","0.713134765625"
"315392","77","77","77","0.68359375","0.68359375","0.68359375"
"319488","78","78","78","0.59814453125","0.59814453125","0.59814453125"
"323584","79","79","79","0.60693359375","0.60693359375","0.60693359375"
"327680","80","80","80","0.579833984375","0.579833984375","0.579833984375"
"331776","81","81","81","0.540283203125","0.540283203125","0.540283203125"
"335872","82","82","82","0.62744140625","0.62744140625","0.62744140625"
"339968","83","83","83","0.688720703125","0.688720703125","0.688720703125"
"344064","84","84","84","0.659912109375","0.659912109375","0.659912109375"
"348160","85","85","85","0.5869140625","0.5869140625","0.5869140625"
"352256","86","86","86","0.670654296875","0.670654296875","0.670654296875"
"356352","87","87","87","0.697998046875","0.697998046875","0.697998046875"
"360448","88","88","88","0.63134765625","0.63134765625","0.63134765625"
"364544","89","89","89","0.63671875","0.63671875","0.63671875"
"368640","90","90","90","0.601318359375","0.601318359375","0.601318359375"
