"env_step","pqn_Asterix-MinAtar - _step","pqn_Asterix-MinAtar - _step__MIN","pqn_Asterix-MinAtar - _step__MAX","pqn_Asterix-MinAtar - returned_episode_returns","pqn_Asterix-MinAtar - returned_episode_returns__MIN","pqn_Asterix-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.157470703125","0.157470703125","0.157470703125"
"16384","4","4","4","0.35693359375","0.35693359375","0.35693359375"
"20480","5","5","5","0.40283203125","0.40283203125","0.40283203125"
"24576","6","6","6","0.53857421875","0.53857421875","0.53857421875"
"28672","7","7","7","0.540283203125","0.540283203125","0.540283203125"
"32768","8","8","8","0.5849609375","0.5849609375","0.5849609375"
"36864","9","9","9","0.59521484375","0.59521484375","0.59521484375"
"40960","10","10","10","0.680908203125","0.680908203125","0.680908203125"
"45056","11","11","11","0.69873046875","0.69873046875","0.69873046875"
"49152","12","12","12","0.5380859375","0.5380859375","0.5380859375"
"53248","13","13","13","0.4931640625","0.4931640625","0.4931640625"
"57344","14","14","14","0.5458984375","0.5458984375","0.5458984375"
"61440","15","15","15","0.5263671875","0.5263671875","0.5263671875"
"65536","16","16","16","0.518310546875","0.518310546875","0.518310546875"
"69632","17","17","17","0.556640625","0.556640625","0.556640625"
"73728","18","18","18","0.48828125","0.48828125","0.48828125"
"77824","19","19","19","0.489501953125","0.489501953125","0.489501953125"
"81920","20","20","20","0.468017578125","0.468017578125","0.468017578125"
"86016","21","21","21","0.3203125","0.3203125","0.3203125"
"90112","22","22","22","0.31005859375","0.31005859375","0.31005859375"
"94208","23","23","23","0.3515625","0.3515625","0.3515625"
"98304","24","24","24","0.43701171875","0.43701171875","0.43701171875"
"102400","25","25","25","0.390380859375","0.390380859375","0.390380859375"
"106496","26","26","26","0.429931640625","0.429931640625","0.429931640625"
"110592","27","27","27","0.432861328125","0.432861328125","0.432861328125"
"114688","28","28","28","0.46435546875","0.46435546875","0.46435546875"
"118784","29","29","29","0.47216796875","0.47216796875","0.47216796875"
"122880","30","30","30","0.470947265625","0.470947265625","0.470947265625"
"126976","31","31","31","0.495849609375","0.495849609375","0.495849609375"
"131072","32","32","32","0.381591796875","0.381591796875","0.381591796875"
"135168","33","33","33","0.39892578125","0.39892578125","0.39892578125"
"139264","34","34","34","0.37646484375","0.37646484375","0.37646484375"
"143360","35","35","35","0.384033203125","0.384033203125","0.384033203125"
"147456","36","36","36","0.52490234375","0.52490234375","0.52490234375"
"151552","37","37","37","0.553955078125","0.553955078125","0.553955078125"
"155648","38","38","38","0.546630859375","0.546630859375","0.546630859375"
"159744","39","39","39","0.642822265625","0.642822265625","0.642822265625"
"163840","40","40","40","0.645263671875","0.645263671875","0.645263671875"
"167936","41","41","41","0.68603515625","0.68603515625","0.68603515625"
"172032","42","42","42","0.7001953125","0.7001953125","0.7001953125"
"176128","43","43","43","0.522705078125","0.522705078125","0.522705078125"
"180224","44","44","44","0.49267578125","0.49267578125","0.49267578125"
"184320","45","45","45","0.498291015625","0.498291015625","0.498291015625"
"188416","46","46","46","0.671630859375","0.671630859375","0.671630859375"
"192512","47","47","47","0.727783203125","0.727783203125","0.727783203125"
"196608","48","48","48","0.551025390625","0.551025390625","0.551025390625"
"200704","49","49","49","0.437744140625","0.437744140625","0.437744140625"
"204800","50","50","50","0.427001953125","0.427001953125","0.427001953125"
"208896","51","51","51","0.499755859375","0.499755859375","0.499755859375"
"212992","52","52","52","0.47314453125","0.47314453125","0.47314453125"
"217088","53","53","53","0.4931640625","0.4931640625","0.4931640625"
"221184","54","54","54","0.56591796875","0.56591796875","0.56591796875"
"225280","55","55","55","0.452392578125","0.452392578125","0.452392578125"
"229376","56","56","56","0.337646484375","0.337646484375","0.337646484375"
"233472","57","57","57","0.3388671875","0.3388671875","0.3388671875"
"237568","58","58","58","0.5205078125","0.5205078125","0.5205078125"
"241664","59","59","59","0.576416015625","0.576416015625","0.576416015625"
"245760","60","60","60","0.51708984375","0.51708984375","0.51708984375"
"249856","61","61","61","0.49951171875","0.49951171875","0.49951171875"
"253952","62","62","62","0.572509765625","0.572509765625","0.572509765625"
"258048","63","63","63","0.520263671875","0.520263671875","0.520263671875"
"262144","64","64","64","0.530029296875","0.530029296875","0.530029296875"
"266240","65","65","65","0.497802734375","0.497802734375","0.497802734375"
"270336","66","66","66","0.376953125","0.376953125","0.376953125"
"274432","67","67","67","0.36865234375","0.36865234375","0.36865234375"
"278528","68","68","68","0.480712890625","0.480712890625","0.480712890625"
"282624","69","69","69","0.498291015625","0.498291015625","0.498291015625"
"286720","70","70","70","0.509765625","0.509765625","0.509765625"
"290816","71","71","71","0.512939453125","0.512939453125","0.512939453125"
"294912","72","72","72","0.478271484375","0.478271484375","0.478271484375"
"299008","73","73","73","0.446044921875","0.446044921875","0.446044921875"
"303104","74","74","74","0.43505859375","0.43505859375","0.43505859375"
"307200","75","75","75","0.490234375","0.490234375","0.490234375"
"311296","76","76","76","0.456787109375","0.456787109375","0.456787109375"
"315392","77","77","77","0.52001953125","0.52001953125","0.52001953125"
"319488","78","78","78","0.4658203125","0.4658203125","0.4658203125"
"323584","79","79","79","0.523681640625","0.523681640625","0.523681640625"
"327680","80","80","80","0.5595703125","0.5595703125","0.5595703125"
"331776","81","81","81","0.56591796875","0.56591796875","0.56591796875"
"335872","82","82","82","0.525390625","0.525390625","0.525390625"
"339968","83","83","83","0.630126953125","0.630126953125","0.630126953125"
"344064","84","84","84","0.62353515625","0.62353515625","0.62353515625"
"348160","85","85","85","0.4521484375","0.4521484375","0.4521484375"
"352256","86","86","86","0.525146484375","0.525146484375","0.525146484375"
"356352","87","87","87","0.50341796875","0.50341796875","0.50341796875"
"360448","88","88","88","0.472900390625","0.472900390625","0.472900390625"
"364544","89","89","89","0.5146484375","0.5146484375","0.5146484375"
