"env_step","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - _step","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"290816","71","71","71","0.5888671875","0.5888671875","0.5888671875"
"294912","72","72","72","0.700927734375","0.700927734375","0.700927734375"
"299008","73","73","73","0.69482421875","0.69482421875","0.69482421875"
"303104","74","74","74","0.664794921875","0.664794921875","0.664794921875"
"307200","75","75","75","0.619384765625","0.619384765625","0.619384765625"
"311296","76","76","76","0.59716796875","0.59716796875","0.59716796875"
"315392","77","77","77","0.586669921875","0.586669921875","0.586669921875"
"319488","78","78","78","0.641357421875","0.641357421875","0.641357421875"
"323584","79","79","79","0.667724609375","0.667724609375","0.667724609375"
"327680","80","80","80","0.62451171875","0.62451171875","0.62451171875"
"331776","81","81","81","0.7294921875","0.7294921875","0.7294921875"
"335872","82","82","82","0.640380859375","0.640380859375","0.640380859375"
"339968","83","83","83","0.652099609375","0.652099609375","0.652099609375"
"344064","84","84","84","0.783447265625","0.783447265625","0.783447265625"
"348160","85","85","85","0.6201171875","0.6201171875","0.6201171875"
"352256","86","86","86","0.691650390625","0.691650390625","0.691650390625"
"356352","87","87","87","0.748779296875","0.748779296875","0.748779296875"
"360448","88","88","88","0.71337890625","0.71337890625","0.71337890625"
"364544","89","89","89","0.7353515625","0.7353515625","0.7353515625"
"368640","90","90","90","0.6630859375","0.6630859375","0.6630859375"
"372736","91","91","91","0.67578125","0.67578125","0.67578125"
"376832","92","92","92","0.81201171875","0.81201171875","0.81201171875"
"380928","93","93","93","0.71826171875","0.71826171875","0.71826171875"
"385024","94","94","94","0.671875","0.671875","0.671875"
"389120","95","95","95","0.71728515625","0.71728515625","0.71728515625"
"393216","96","96","96","0.765625","0.765625","0.765625"
"397312","97","97","97","0.77490234375","0.77490234375","0.77490234375"
"401408","98","98","98","0.726318359375","0.726318359375","0.726318359375"
"405504","99","99","99","0.738525390625","0.738525390625","0.738525390625"
"409600","100","100","100","0.819580078125","0.819580078125","0.819580078125"
"413696","101","101","101","0.770263671875","0.770263671875","0.770263671875"
"417792","102","102","102","0.790771484375","0.790771484375","0.790771484375"
"421888","103","103","103","0.695068359375","0.695068359375","0.695068359375"
"425984","104","104","104","0.727783203125","0.727783203125","0.727783203125"
"430080","105","105","105","0.8271484375","0.8271484375","0.8271484375"
"434176","106","106","106","0.792724609375","0.792724609375","0.792724609375"
"438272","107","107","107","0.74462890625","0.74462890625","0.74462890625"
"442368","108","108","108","0.79248046875","0.79248046875","0.79248046875"
"446464","109","109","109","0.901611328125","0.901611328125","0.901611328125"
"450560","110","110","110","0.835693359375","0.835693359375","0.835693359375"
"454656","111","111","111","0.838623046875","0.838623046875","0.838623046875"
"458752","112","112","112","0.787109375","0.787109375","0.787109375"
"462848","113","113","113","0.854736328125","0.854736328125","0.854736328125"
"466944","114","114","114","0.79052734375","0.79052734375","0.79052734375"
"471040","115","115","115","0.749267578125","0.749267578125","0.749267578125"
"475136","116","116","116","0.841552734375","0.841552734375","0.841552734375"
"479232","117","117","117","0.7919921875","0.7919921875","0.7919921875"
"483328","118","118","118","0.822998046875","0.822998046875","0.822998046875"
"487424","119","119","119","0.83935546875","0.83935546875","0.83935546875"
"491520","120","120","120","0.902587890625","0.902587890625","0.902587890625"
"495616","121","121","121","0.781005859375","0.781005859375","0.781005859375"
"499712","122","122","122","0.91943359375","0.91943359375","0.91943359375"
"503808","123","123","123","0.9365234375","0.9365234375","0.9365234375"
"507904","124","124","124","0.977783203125","0.977783203125","0.977783203125"
"512000","125","125","125","0.9130859375","0.9130859375","0.9130859375"
"516096","126","126","126","0.878662109375","0.878662109375","0.878662109375"
"520192","127","127","127","0.978515625","0.978515625","0.978515625"
"524288","128","128","128","1.041748046875","1.041748046875","1.041748046875"
"528384","129","129","129","1.01416015625","1.01416015625","1.01416015625"
"532480","130","130","130","0.8671875","0.8671875","0.8671875"
"536576","131","131","131","0.859130859375","0.859130859375","0.859130859375"
"540672","132","132","132","1.05419921875","1.05419921875","1.05419921875"
"544768","133","133","133","1.01416015625","1.01416015625","1.01416015625"
"548864","134","134","134","0.8505859375","0.8505859375","0.8505859375"
"552960","135","135","135","0.98046875","0.98046875","0.98046875"
"557056","136","136","136","0.976806640625","0.976806640625","0.976806640625"
"561152","137","137","137","0.9873046875","0.9873046875","0.9873046875"
"565248","138","138","138","0.95458984375","0.95458984375","0.95458984375"
"569344","139","139","139","0.976318359375","0.976318359375","0.976318359375"
"573440","140","140","140","0.9736328125","0.9736328125","0.9736328125"
"577536","141","141","141","0.9765625","0.9765625","0.9765625"
"581632","142","142","142","0.93359375","0.93359375","0.93359375"
"585728","143","143","143","0.88037109375","0.88037109375","0.88037109375"
"589824","144","144","144","1.03857421875","1.03857421875","1.03857421875"
"593920","145","145","145","1.211669921875","1.211669921875","1.211669921875"
"598016","146","146","146","1.133056640625","1.133056640625","1.133056640625"
"602112","147","147","147","1.006103515625","1.006103515625","1.006103515625"
"606208","148","148","148","1.166259765625","1.166259765625","1.166259765625"
"610304","149","149","149","1.072509765625","1.072509765625","1.072509765625"
"614400","150","150","150","0.843017578125","0.843017578125","0.843017578125"
"618496","151","151","151","1.1416015625","1.1416015625","1.1416015625"
"622592","152","152","152","1.328857421875","1.328857421875","1.328857421875"
"626688","153","153","153","1.3037109375","1.3037109375","1.3037109375"
"630784","154","154","154","1.16259765625","1.16259765625","1.16259765625"
"634880","155","155","155","1.047119140625","1.047119140625","1.047119140625"
"638976","156","156","156","1.037353515625","1.037353515625","1.037353515625"
"643072","157","157","157","1.02099609375","1.02099609375","1.02099609375"
"647168","158","158","158","0.8740234375","0.8740234375","0.8740234375"
"651264","159","159","159","0.972900390625","0.972900390625","0.972900390625"
"655360","160","160","160","1.054443359375","1.054443359375","1.054443359375"
"659456","161","161","161","1.1845703125","1.1845703125","1.1845703125"
"663552","162","162","162","1.16845703125","1.16845703125","1.16845703125"
"667648","163","163","163","0.9609375","0.9609375","0.9609375"
"671744","164","164","164","1.113037109375","1.113037109375","1.113037109375"
"675840","165","165","165","1.086669921875","1.086669921875","1.086669921875"
"679936","166","166","166","1.0341796875","1.0341796875","1.0341796875"
"684032","167","167","167","0.99609375","0.99609375","0.99609375"
"688128","168","168","168","1.26171875","1.26171875","1.26171875"
"692224","169","169","169","1.340087890625","1.340087890625","1.340087890625"
"696320","170","170","170","1.26611328125","1.26611328125","1.26611328125"
"700416","171","171","171","1.09619140625","1.09619140625","1.09619140625"
"704512","172","172","172","1.16162109375","1.16162109375","1.16162109375"
"708608","173","173","173","1.223388671875","1.223388671875","1.223388671875"
"712704","174","174","174","1.268798828125","1.268798828125","1.268798828125"
"716800","175","175","175","1.1953125","1.1953125","1.1953125"
"720896","176","176","176","1.2421875","1.2421875","1.2421875"
"724992","177","177","177","1.171142578125","1.171142578125","1.171142578125"
"729088","178","178","178","1.18115234375","1.18115234375","1.18115234375"
"733184","179","179","179","1.041748046875","1.041748046875","1.041748046875"
"737280","180","180","180","1.1943359375","1.1943359375","1.1943359375"
"741376","181","181","181","1.2568359375","1.2568359375","1.2568359375"
"745472","182","182","182","1.49169921875","1.49169921875","1.49169921875"
"749568","183","183","183","1.2548828125","1.2548828125","1.2548828125"
"753664","184","184","184","1.452392578125","1.452392578125","1.452392578125"
"757760","185","185","185","1.34912109375","1.34912109375","1.34912109375"
"761856","186","186","186","1.30126953125","1.30126953125","1.30126953125"
"765952","187","187","187","1.33349609375","1.33349609375","1.33349609375"
"770048","188","188","188","1.429443359375","1.429443359375","1.429443359375"
"774144","189","189","189","1.4619140625","1.4619140625","1.4619140625"
"778240","190","190","190","1.13330078125","1.13330078125","1.13330078125"
"782336","191","191","191","1.182373046875","1.182373046875","1.182373046875"
"786432","192","192","192","1.16748046875","1.16748046875","1.16748046875"
"790528","193","193","193","1.118896484375","1.118896484375","1.118896484375"
"794624","194","194","194","1.212158203125","1.212158203125","1.212158203125"
"798720","195","195","195","1.2734375","1.2734375","1.2734375"
"802816","196","196","196","1.20556640625","1.20556640625","1.20556640625"
"806912","197","197","197","1.30419921875","1.30419921875","1.30419921875"
"811008","198","198","198","1.529541015625","1.529541015625","1.529541015625"
"815104","199","199","199","1.40673828125","1.40673828125","1.40673828125"
"819200","200","200","200","1.42529296875","1.42529296875","1.42529296875"
"823296","201","201","201","1.51171875","1.51171875","1.51171875"
"827392","202","202","202","1.342529296875","1.342529296875","1.342529296875"
"831488","203","203","203","1.474853515625","1.474853515625","1.474853515625"
"835584","204","204","204","1.59912109375","1.59912109375","1.59912109375"
"839680","205","205","205","1.258544921875","1.258544921875","1.258544921875"
"843776","206","206","206","1.516845703125","1.516845703125","1.516845703125"
"847872","207","207","207","1.345703125","1.345703125","1.345703125"
"851968","208","208","208","1.306884765625","1.306884765625","1.306884765625"
"856064","209","209","209","1.393310546875","1.393310546875","1.393310546875"
"860160","210","210","210","1.334716796875","1.334716796875","1.334716796875"
"864256","211","211","211","1.3994140625","1.3994140625","1.3994140625"
"868352","212","212","212","1.508544921875","1.508544921875","1.508544921875"
"872448","213","213","213","1.405517578125","1.405517578125","1.405517578125"
"876544","214","214","214","1.560791015625","1.560791015625","1.560791015625"
"880640","215","215","215","1.676513671875","1.676513671875","1.676513671875"
"884736","216","216","216","1.787353515625","1.787353515625","1.787353515625"
"888832","217","217","217","1.768798828125","1.768798828125","1.768798828125"
"892928","218","218","218","1.627197265625","1.627197265625","1.627197265625"
"897024","219","219","219","1.584716796875","1.584716796875","1.584716796875"
"901120","220","220","220","1.675537109375","1.675537109375","1.675537109375"
"905216","221","221","221","1.38916015625","1.38916015625","1.38916015625"
"909312","222","222","222","1.4365234375","1.4365234375","1.4365234375"
"913408","223","223","223","1.658935546875","1.658935546875","1.658935546875"
"917504","224","224","224","1.843017578125","1.843017578125","1.843017578125"
"921600","225","225","225","2.05078125","2.05078125","2.05078125"
"925696","226","226","226","1.76953125","1.76953125","1.76953125"
"929792","227","227","227","1.714111328125","1.714111328125","1.714111328125"
"933888","228","228","228","1.614501953125","1.614501953125","1.614501953125"
"937984","229","229","229","1.901123046875","1.901123046875","1.901123046875"
"942080","230","230","230","1.9599609375","1.9599609375","1.9599609375"
"946176","231","231","231","1.72314453125","1.72314453125","1.72314453125"
"950272","232","232","232","1.68798828125","1.68798828125","1.68798828125"
"954368","233","233","233","1.915283203125","1.915283203125","1.915283203125"
"958464","234","234","234","1.82177734375","1.82177734375","1.82177734375"
"962560","235","235","235","1.432373046875","1.432373046875","1.432373046875"
"966656","236","236","236","1.6005859375","1.6005859375","1.6005859375"
"970752","237","237","237","1.697509765625","1.697509765625","1.697509765625"
"974848","238","238","238","1.696533203125","1.696533203125","1.696533203125"
"978944","239","239","239","1.955078125","1.955078125","1.955078125"
"983040","240","240","240","1.903076171875","1.903076171875","1.903076171875"
"987136","241","241","241","1.915771484375","1.915771484375","1.915771484375"
"991232","242","242","242","1.8974609375","1.8974609375","1.8974609375"
"995328","243","243","243","1.8330078125","1.8330078125","1.8330078125"
"999424","244","244","244","1.906494140625","1.906494140625","1.906494140625"
"1003520","245","245","245","2.02099609375","2.02099609375","2.02099609375"
"1007616","246","246","246","1.959716796875","1.959716796875","1.959716796875"
"1011712","247","247","247","2.136962890625","2.136962890625","2.136962890625"
"1015808","248","248","248","2.051025390625","2.051025390625","2.051025390625"
"1019904","249","249","249","2.00927734375","2.00927734375","2.00927734375"
"1024000","250","250","250","1.991455078125","1.991455078125","1.991455078125"
"1028096","251","251","251","1.768798828125","1.768798828125","1.768798828125"
"1032192","252","252","252","1.8525390625","1.8525390625","1.8525390625"
"1036288","253","253","253","1.855712890625","1.855712890625","1.855712890625"
"1040384","254","254","254","1.90673828125","1.90673828125","1.90673828125"
"1044480","255","255","255","1.99853515625","1.99853515625","1.99853515625"
"1048576","256","256","256","2.090087890625","2.090087890625","2.090087890625"
"1052672","257","257","257","2.1171875","2.1171875","2.1171875"
"1056768","258","258","258","1.83935546875","1.83935546875","1.83935546875"
"1060864","259","259","259","1.941162109375","1.941162109375","1.941162109375"
"1064960","260","260","260","1.9658203125","1.9658203125","1.9658203125"
"1069056","261","261","261","1.708984375","1.708984375","1.708984375"
"1073152","262","262","262","1.9267578125","1.9267578125","1.9267578125"
"1077248","263","263","263","2.037109375","2.037109375","2.037109375"
"1081344","264","264","264","1.819580078125","1.819580078125","1.819580078125"
"1085440","265","265","265","2.056396484375","2.056396484375","2.056396484375"
"1089536","266","266","266","2.092041015625","2.092041015625","2.092041015625"
"1093632","267","267","267","2.103271484375","2.103271484375","2.103271484375"
"1097728","268","268","268","2.348876953125","2.348876953125","2.348876953125"
"1101824","269","269","269","2.29150390625","2.29150390625","2.29150390625"
"1105920","270","270","270","2.215087890625","2.215087890625","2.215087890625"
"1110016","271","271","271","2.299072265625","2.299072265625","2.299072265625"
"1114112","272","272","272","2.352294921875","2.352294921875","2.352294921875"
"1118208","273","273","273","2.044677734375","2.044677734375","2.044677734375"
"1122304","274","274","274","2.12451171875","2.12451171875","2.12451171875"
"1126400","275","275","275","2.21337890625","2.21337890625","2.21337890625"
"1130496","276","276","276","2.36181640625","2.36181640625","2.36181640625"
"1134592","277","277","277","2.049072265625","2.049072265625","2.049072265625"
"1138688","278","278","278","2.19921875","2.19921875","2.19921875"
"1142784","279","279","279","2.272705078125","2.272705078125","2.272705078125"
"1146880","280","280","280","2.42578125","2.42578125","2.42578125"
"1150976","281","281","281","2.308837890625","2.308837890625","2.308837890625"
"1155072","282","282","282","2.379638671875","2.379638671875","2.379638671875"
"1159168","283","283","283","2.199951171875","2.199951171875","2.199951171875"
"1163264","284","284","284","2.18115234375","2.18115234375","2.18115234375"
"1167360","285","285","285","2.13671875","2.13671875","2.13671875"
"1171456","286","286","286","2.20068359375","2.20068359375","2.20068359375"
"1175552","287","287","287","2.5546875","2.5546875","2.5546875"
"1179648","288","288","288","2.63623046875","2.63623046875","2.63623046875"
"1183744","289","289","289","2.5","2.5","2.5"
"1187840","290","290","290","2.456787109375","2.456787109375","2.456787109375"
"1191936","291","291","291","2.531494140625","2.531494140625","2.531494140625"
"1196032","292","292","292","2.463623046875","2.463623046875","2.463623046875"
"1200128","293","293","293","2.501708984375","2.501708984375","2.501708984375"
"1204224","294","294","294","2.539794921875","2.539794921875","2.539794921875"
"1208320","295","295","295","2.53955078125","2.53955078125","2.53955078125"
"1212416","296","296","296","2.547607421875","2.547607421875","2.547607421875"
"1216512","297","297","297","2.316650390625","2.316650390625","2.316650390625"
"1220608","298","298","298","2.193115234375","2.193115234375","2.193115234375"
"1224704","299","299","299","2.417724609375","2.417724609375","2.417724609375"
"1228800","300","300","300","2.69091796875","2.69091796875","2.69091796875"
"1232896","301","301","301","2.525390625","2.525390625","2.525390625"
"1236992","302","302","302","2.278564453125","2.278564453125","2.278564453125"
"1241088","303","303","303","2.307373046875","2.307373046875","2.307373046875"
"1245184","304","304","304","2.28759765625","2.28759765625","2.28759765625"
"1249280","305","305","305","2.4794921875","2.4794921875","2.4794921875"
"1253376","306","306","306","2.58447265625","2.58447265625","2.58447265625"
"1257472","307","307","307","2.795166015625","2.795166015625","2.795166015625"
"1261568","308","308","308","2.90771484375","2.90771484375","2.90771484375"
"1265664","309","309","309","2.93994140625","2.93994140625","2.93994140625"
"1269760","310","310","310","2.731689453125","2.731689453125","2.731689453125"
"1273856","311","311","311","2.689453125","2.689453125","2.689453125"
"1277952","312","312","312","2.652587890625","2.652587890625","2.652587890625"
"1282048","313","313","313","2.634521484375","2.634521484375","2.634521484375"
"1286144","314","314","314","2.344482421875","2.344482421875","2.344482421875"
"1290240","315","315","315","2.280029296875","2.280029296875","2.280029296875"
"1294336","316","316","316","2.49365234375","2.49365234375","2.49365234375"
"1298432","317","317","317","2.513427734375","2.513427734375","2.513427734375"
"1302528","318","318","318","2.642333984375","2.642333984375","2.642333984375"
"1306624","319","319","319","2.876220703125","2.876220703125","2.876220703125"
"1310720","320","320","320","3.058837890625","3.058837890625","3.058837890625"
"1314816","321","321","321","2.837646484375","2.837646484375","2.837646484375"
"1318912","322","322","322","2.47802734375","2.47802734375","2.47802734375"
"1323008","323","323","323","2.5712890625","2.5712890625","2.5712890625"
"1327104","324","324","324","2.771728515625","2.771728515625","2.771728515625"
"1331200","325","325","325","2.78955078125","2.78955078125","2.78955078125"
"1335296","326","326","326","2.793212890625","2.793212890625","2.793212890625"
"1339392","327","327","327","2.810302734375","2.810302734375","2.810302734375"
"1343488","328","328","328","3.010986328125","3.010986328125","3.010986328125"
"1347584","329","329","329","3.270263671875","3.270263671875","3.270263671875"
"1351680","330","330","330","3.37451171875","3.37451171875","3.37451171875"
"1355776","331","331","331","3.39892578125","3.39892578125","3.39892578125"
"1359872","332","332","332","3.2109375","3.2109375","3.2109375"
"1363968","333","333","333","3.338134765625","3.338134765625","3.338134765625"
"1368064","334","334","334","3.184326171875","3.184326171875","3.184326171875"
"1372160","335","335","335","3.12451171875","3.12451171875","3.12451171875"
"1376256","336","336","336","2.994140625","2.994140625","2.994140625"
"1380352","337","337","337","3.057861328125","3.057861328125","3.057861328125"
"1384448","338","338","338","3.7353515625","3.7353515625","3.7353515625"
"1388544","339","339","339","3.753173828125","3.753173828125","3.753173828125"
"1392640","340","340","340","3.38134765625","3.38134765625","3.38134765625"
"1396736","341","341","341","3.3671875","3.3671875","3.3671875"
"1400832","342","342","342","3.58837890625","3.58837890625","3.58837890625"
"1404928","343","343","343","3.581787109375","3.581787109375","3.581787109375"
"1409024","344","344","344","3.538330078125","3.538330078125","3.538330078125"
"1413120","345","345","345","3.29443359375","3.29443359375","3.29443359375"
"1417216","346","346","346","3.32080078125","3.32080078125","3.32080078125"
"1421312","347","347","347","3.434326171875","3.434326171875","3.434326171875"
"1425408","348","348","348","3.725830078125","3.725830078125","3.725830078125"
"1429504","349","349","349","3.669921875","3.669921875","3.669921875"
"1433600","350","350","350","3.38232421875","3.38232421875","3.38232421875"
"1437696","351","351","351","3.164306640625","3.164306640625","3.164306640625"
"1441792","352","352","352","2.864013671875","2.864013671875","2.864013671875"
"1445888","353","353","353","3.0380859375","3.0380859375","3.0380859375"
"1449984","354","354","354","3.05029296875","3.05029296875","3.05029296875"
"1454080","355","355","355","3.1279296875","3.1279296875","3.1279296875"
"1458176","356","356","356","3.447509765625","3.447509765625","3.447509765625"
"1462272","357","357","357","3.374267578125","3.374267578125","3.374267578125"
"1466368","358","358","358","3.23681640625","3.23681640625","3.23681640625"
"1470464","359","359","359","3.445068359375","3.445068359375","3.445068359375"
"1474560","360","360","360","3.655517578125","3.655517578125","3.655517578125"
"1478656","361","361","361","3.8310546875","3.8310546875","3.8310546875"
"1482752","362","362","362","3.944091796875","3.944091796875","3.944091796875"
"1486848","363","363","363","3.677978515625","3.677978515625","3.677978515625"
"1490944","364","364","364","3.8662109375","3.8662109375","3.8662109375"
"1495040","365","365","365","3.84375","3.84375","3.84375"
"1499136","366","366","366","3.970947265625","3.970947265625","3.970947265625"
"1503232","367","367","367","3.96240234375","3.96240234375","3.96240234375"
"1507328","368","368","368","3.7158203125","3.7158203125","3.7158203125"
"1511424","369","369","369","4.202880859375","4.202880859375","4.202880859375"
"1515520","370","370","370","4.35888671875","4.35888671875","4.35888671875"
"1519616","371","371","371","4.125732421875","4.125732421875","4.125732421875"
"1523712","372","372","372","4.3125","4.3125","4.3125"
"1527808","373","373","373","4.121337890625","4.121337890625","4.121337890625"
"1531904","374","374","374","4.083251953125","4.083251953125","4.083251953125"
"1536000","375","375","375","4.168701171875","4.168701171875","4.168701171875"
"1540096","376","376","376","4.4130859375","4.4130859375","4.4130859375"
"1544192","377","377","377","4.5673828125","4.5673828125","4.5673828125"
"1548288","378","378","378","4.197021484375","4.197021484375","4.197021484375"
"1552384","379","379","379","4.118408203125","4.118408203125","4.118408203125"
"1556480","380","380","380","3.964599609375","3.964599609375","3.964599609375"
"1560576","381","381","381","4.159423828125","4.159423828125","4.159423828125"
"1564672","382","382","382","4.286376953125","4.286376953125","4.286376953125"
"1568768","383","383","383","4.456298828125","4.456298828125","4.456298828125"
"1572864","384","384","384","4.50537109375","4.50537109375","4.50537109375"
"1576960","385","385","385","4.59033203125","4.59033203125","4.59033203125"
"1581056","386","386","386","4.218017578125","4.218017578125","4.218017578125"
"1585152","387","387","387","4.25732421875","4.25732421875","4.25732421875"
"1589248","388","388","388","4.298583984375","4.298583984375","4.298583984375"
"1593344","389","389","389","4.471923828125","4.471923828125","4.471923828125"
"1597440","390","390","390","4.379150390625","4.379150390625","4.379150390625"
"1601536","391","391","391","4.13330078125","4.13330078125","4.13330078125"
"1605632","392","392","392","4.36474609375","4.36474609375","4.36474609375"
"1609728","393","393","393","4.406982421875","4.406982421875","4.406982421875"
"1613824","394","394","394","4.611328125","4.611328125","4.611328125"
"1617920","395","395","395","4.792724609375","4.792724609375","4.792724609375"
"1622016","396","396","396","4.942138671875","4.942138671875","4.942138671875"
"1626112","397","397","397","4.6806640625","4.6806640625","4.6806640625"
"1630208","398","398","398","3.94287109375","3.94287109375","3.94287109375"
"1634304","399","399","399","3.475341796875","3.475341796875","3.475341796875"
"1638400","400","400","400","3.603271484375","3.603271484375","3.603271484375"
"1642496","401","401","401","3.734130859375","3.734130859375","3.734130859375"
"1646592","402","402","402","4.5400390625","4.5400390625","4.5400390625"
"1650688","403","403","403","4.89013671875","4.89013671875","4.89013671875"
"1654784","404","404","404","4.671630859375","4.671630859375","4.671630859375"
"1658880","405","405","405","4.42578125","4.42578125","4.42578125"
"1662976","406","406","406","4.520263671875","4.520263671875","4.520263671875"
"1667072","407","407","407","4.6591796875","4.6591796875","4.6591796875"
"1671168","408","408","408","5.198486328125","5.198486328125","5.198486328125"
"1675264","409","409","409","5.31005859375","5.31005859375","5.31005859375"
"1679360","410","410","410","5.218994140625","5.218994140625","5.218994140625"
"1683456","411","411","411","4.872802734375","4.872802734375","4.872802734375"
"1687552","412","412","412","5.142578125","5.142578125","5.142578125"
"1691648","413","413","413","5.384521484375","5.384521484375","5.384521484375"
"1695744","414","414","414","5.54150390625","5.54150390625","5.54150390625"
"1699840","415","415","415","5.684326171875","5.684326171875","5.684326171875"
"1703936","416","416","416","5.425048828125","5.425048828125","5.425048828125"
"1708032","417","417","417","5.133544921875","5.133544921875","5.133544921875"
"1712128","418","418","418","5.236328125","5.236328125","5.236328125"
"1716224","419","419","419","4.84912109375","4.84912109375","4.84912109375"
"1720320","420","420","420","4.848388671875","4.848388671875","4.848388671875"
"1724416","421","421","421","5.3828125","5.3828125","5.3828125"
"1728512","422","422","422","5.7431640625","5.7431640625","5.7431640625"
