"env_step","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - _step","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"290816","71","71","71","0.61669921875","0.61669921875","0.61669921875"
"294912","72","72","72","0.634033203125","0.634033203125","0.634033203125"
"299008","73","73","73","0.668701171875","0.668701171875","0.668701171875"
"303104","74","74","74","0.6640625","0.6640625","0.6640625"
"307200","75","75","75","0.62158203125","0.62158203125","0.62158203125"
"311296","76","76","76","0.656494140625","0.656494140625","0.656494140625"
"315392","77","77","77","0.735107421875","0.735107421875","0.735107421875"
"319488","78","78","78","0.78515625","0.78515625","0.78515625"
"323584","79","79","79","0.758544921875","0.758544921875","0.758544921875"
"327680","80","80","80","0.664794921875","0.664794921875","0.664794921875"
"331776","81","81","81","0.770263671875","0.770263671875","0.770263671875"
"335872","82","82","82","0.739990234375","0.739990234375","0.739990234375"
"339968","83","83","83","0.7314453125","0.7314453125","0.7314453125"
"344064","84","84","84","0.69580078125","0.69580078125","0.69580078125"
"348160","85","85","85","0.720947265625","0.720947265625","0.720947265625"
"352256","86","86","86","0.756591796875","0.756591796875","0.756591796875"
"356352","87","87","87","0.796142578125","0.796142578125","0.796142578125"
"360448","88","88","88","0.73681640625","0.73681640625","0.73681640625"
"364544","89","89","89","0.8203125","0.8203125","0.8203125"
"368640","90","90","90","0.81298828125","0.81298828125","0.81298828125"
"372736","91","91","91","0.687744140625","0.687744140625","0.687744140625"
"376832","92","92","92","0.763671875","0.763671875","0.763671875"
"380928","93","93","93","0.702392578125","0.702392578125","0.702392578125"
"385024","94","94","94","0.68115234375","0.68115234375","0.68115234375"
"389120","95","95","95","0.701171875","0.701171875","0.701171875"
"393216","96","96","96","0.816650390625","0.816650390625","0.816650390625"
"397312","97","97","97","0.757080078125","0.757080078125","0.757080078125"
"401408","98","98","98","0.704833984375","0.704833984375","0.704833984375"
"405504","99","99","99","0.819580078125","0.819580078125","0.819580078125"
"409600","100","100","100","0.88037109375","0.88037109375","0.88037109375"
"413696","101","101","101","0.61083984375","0.61083984375","0.61083984375"
"417792","102","102","102","0.701416015625","0.701416015625","0.701416015625"
"421888","103","103","103","0.79736328125","0.79736328125","0.79736328125"
"425984","104","104","104","0.802490234375","0.802490234375","0.802490234375"
"430080","105","105","105","0.857177734375","0.857177734375","0.857177734375"
"434176","106","106","106","0.8427734375","0.8427734375","0.8427734375"
"438272","107","107","107","0.805908203125","0.805908203125","0.805908203125"
"442368","108","108","108","0.748046875","0.748046875","0.748046875"
"446464","109","109","109","0.769287109375","0.769287109375","0.769287109375"
"450560","110","110","110","0.87939453125","0.87939453125","0.87939453125"
"454656","111","111","111","0.85693359375","0.85693359375","0.85693359375"
"458752","112","112","112","0.772216796875","0.772216796875","0.772216796875"
"462848","113","113","113","0.868896484375","0.868896484375","0.868896484375"
"466944","114","114","114","0.759521484375","0.759521484375","0.759521484375"
"471040","115","115","115","0.849365234375","0.849365234375","0.849365234375"
"475136","116","116","116","0.892578125","0.892578125","0.892578125"
"479232","117","117","117","0.843505859375","0.843505859375","0.843505859375"
"483328","118","118","118","0.858642578125","0.858642578125","0.858642578125"
"487424","119","119","119","0.771484375","0.771484375","0.771484375"
"491520","120","120","120","0.77978515625","0.77978515625","0.77978515625"
"495616","121","121","121","0.75048828125","0.75048828125","0.75048828125"
"499712","122","122","122","0.960205078125","0.960205078125","0.960205078125"
"503808","123","123","123","1.005859375","1.005859375","1.005859375"
"507904","124","124","124","0.937255859375","0.937255859375","0.937255859375"
"512000","125","125","125","0.9208984375","0.9208984375","0.9208984375"
"516096","126","126","126","0.8212890625","0.8212890625","0.8212890625"
"520192","127","127","127","0.899169921875","0.899169921875","0.899169921875"
"524288","128","128","128","0.90087890625","0.90087890625","0.90087890625"
"528384","129","129","129","0.919677734375","0.919677734375","0.919677734375"
"532480","130","130","130","0.8515625","0.8515625","0.8515625"
"536576","131","131","131","0.95068359375","0.95068359375","0.95068359375"
"540672","132","132","132","0.8818359375","0.8818359375","0.8818359375"
"544768","133","133","133","0.876220703125","0.876220703125","0.876220703125"
"548864","134","134","134","1.00341796875","1.00341796875","1.00341796875"
"552960","135","135","135","0.86767578125","0.86767578125","0.86767578125"
"557056","136","136","136","1.005126953125","1.005126953125","1.005126953125"
"561152","137","137","137","1.046630859375","1.046630859375","1.046630859375"
"565248","138","138","138","1.0009765625","1.0009765625","1.0009765625"
"569344","139","139","139","0.93505859375","0.93505859375","0.93505859375"
"573440","140","140","140","0.859130859375","0.859130859375","0.859130859375"
"577536","141","141","141","0.930908203125","0.930908203125","0.930908203125"
"581632","142","142","142","0.978271484375","0.978271484375","0.978271484375"
"585728","143","143","143","0.994384765625","0.994384765625","0.994384765625"
"589824","144","144","144","0.9736328125","0.9736328125","0.9736328125"
"593920","145","145","145","0.962158203125","0.962158203125","0.962158203125"
"598016","146","146","146","0.8701171875","0.8701171875","0.8701171875"
"602112","147","147","147","0.913330078125","0.913330078125","0.913330078125"
"606208","148","148","148","1.123291015625","1.123291015625","1.123291015625"
"610304","149","149","149","1.17041015625","1.17041015625","1.17041015625"
"614400","150","150","150","1.0419921875","1.0419921875","1.0419921875"
"618496","151","151","151","1.116455078125","1.116455078125","1.116455078125"
"622592","152","152","152","1.2021484375","1.2021484375","1.2021484375"
"626688","153","153","153","1.24853515625","1.24853515625","1.24853515625"
"630784","154","154","154","1.09814453125","1.09814453125","1.09814453125"
"634880","155","155","155","1.0595703125","1.0595703125","1.0595703125"
"638976","156","156","156","1.134521484375","1.134521484375","1.134521484375"
"643072","157","157","157","1.155517578125","1.155517578125","1.155517578125"
"647168","158","158","158","1.07177734375","1.07177734375","1.07177734375"
"651264","159","159","159","1.082275390625","1.082275390625","1.082275390625"
"655360","160","160","160","1.093505859375","1.093505859375","1.093505859375"
"659456","161","161","161","0.932373046875","0.932373046875","0.932373046875"
"663552","162","162","162","1.148193359375","1.148193359375","1.148193359375"
"667648","163","163","163","1.087890625","1.087890625","1.087890625"
"671744","164","164","164","1.153564453125","1.153564453125","1.153564453125"
"675840","165","165","165","1.173828125","1.173828125","1.173828125"
"679936","166","166","166","1.232177734375","1.232177734375","1.232177734375"
"684032","167","167","167","1.108154296875","1.108154296875","1.108154296875"
"688128","168","168","168","1.24755859375","1.24755859375","1.24755859375"
"692224","169","169","169","1.220703125","1.220703125","1.220703125"
"696320","170","170","170","1.236572265625","1.236572265625","1.236572265625"
"700416","171","171","171","1.1416015625","1.1416015625","1.1416015625"
"704512","172","172","172","1.18798828125","1.18798828125","1.18798828125"
"708608","173","173","173","1.289306640625","1.289306640625","1.289306640625"
"712704","174","174","174","0.970947265625","0.970947265625","0.970947265625"
"716800","175","175","175","1.197998046875","1.197998046875","1.197998046875"
"720896","176","176","176","1.117431640625","1.117431640625","1.117431640625"
"724992","177","177","177","1.193603515625","1.193603515625","1.193603515625"
"729088","178","178","178","1.044189453125","1.044189453125","1.044189453125"
"733184","179","179","179","1.2392578125","1.2392578125","1.2392578125"
"737280","180","180","180","1.312255859375","1.312255859375","1.312255859375"
"741376","181","181","181","1.32666015625","1.32666015625","1.32666015625"
"745472","182","182","182","1.351318359375","1.351318359375","1.351318359375"
"749568","183","183","183","1.260986328125","1.260986328125","1.260986328125"
"753664","184","184","184","1.302490234375","1.302490234375","1.302490234375"
"757760","185","185","185","1.2470703125","1.2470703125","1.2470703125"
"761856","186","186","186","1.16796875","1.16796875","1.16796875"
"765952","187","187","187","1.26123046875","1.26123046875","1.26123046875"
"770048","188","188","188","1.6162109375","1.6162109375","1.6162109375"
"774144","189","189","189","1.37255859375","1.37255859375","1.37255859375"
"778240","190","190","190","1.264892578125","1.264892578125","1.264892578125"
"782336","191","191","191","1.339599609375","1.339599609375","1.339599609375"
"786432","192","192","192","1.31201171875","1.31201171875","1.31201171875"
"790528","193","193","193","1.426025390625","1.426025390625","1.426025390625"
"794624","194","194","194","1.53076171875","1.53076171875","1.53076171875"
"798720","195","195","195","1.265869140625","1.265869140625","1.265869140625"
"802816","196","196","196","1.4482421875","1.4482421875","1.4482421875"
"806912","197","197","197","1.4306640625","1.4306640625","1.4306640625"
"811008","198","198","198","1.364990234375","1.364990234375","1.364990234375"
"815104","199","199","199","1.298095703125","1.298095703125","1.298095703125"
"819200","200","200","200","1.297119140625","1.297119140625","1.297119140625"
"823296","201","201","201","1.335693359375","1.335693359375","1.335693359375"
"827392","202","202","202","1.251708984375","1.251708984375","1.251708984375"
"831488","203","203","203","1.49609375","1.49609375","1.49609375"
"835584","204","204","204","1.525390625","1.525390625","1.525390625"
"839680","205","205","205","1.500732421875","1.500732421875","1.500732421875"
"843776","206","206","206","1.322021484375","1.322021484375","1.322021484375"
"847872","207","207","207","1.46240234375","1.46240234375","1.46240234375"
"851968","208","208","208","1.39697265625","1.39697265625","1.39697265625"
"856064","209","209","209","1.33154296875","1.33154296875","1.33154296875"
"860160","210","210","210","1.358154296875","1.358154296875","1.358154296875"
"864256","211","211","211","1.369140625","1.369140625","1.369140625"
"868352","212","212","212","1.501708984375","1.501708984375","1.501708984375"
"872448","213","213","213","1.568115234375","1.568115234375","1.568115234375"
"876544","214","214","214","1.380615234375","1.380615234375","1.380615234375"
"880640","215","215","215","1.613525390625","1.613525390625","1.613525390625"
"884736","216","216","216","1.639404296875","1.639404296875","1.639404296875"
"888832","217","217","217","1.357666015625","1.357666015625","1.357666015625"
"892928","218","218","218","1.447265625","1.447265625","1.447265625"
"897024","219","219","219","1.4697265625","1.4697265625","1.4697265625"
"901120","220","220","220","1.442626953125","1.442626953125","1.442626953125"
"905216","221","221","221","1.367919921875","1.367919921875","1.367919921875"
"909312","222","222","222","1.5400390625","1.5400390625","1.5400390625"
"913408","223","223","223","1.558349609375","1.558349609375","1.558349609375"
"917504","224","224","224","1.75244140625","1.75244140625","1.75244140625"
"921600","225","225","225","1.98828125","1.98828125","1.98828125"
"925696","226","226","226","1.723876953125","1.723876953125","1.723876953125"
"929792","227","227","227","1.5888671875","1.5888671875","1.5888671875"
"933888","228","228","228","1.61669921875","1.61669921875","1.61669921875"
"937984","229","229","229","1.594970703125","1.594970703125","1.594970703125"
"942080","230","230","230","1.667724609375","1.667724609375","1.667724609375"
"946176","231","231","231","1.61572265625","1.61572265625","1.61572265625"
"950272","232","232","232","1.515869140625","1.515869140625","1.515869140625"
"954368","233","233","233","1.665283203125","1.665283203125","1.665283203125"
"958464","234","234","234","1.693603515625","1.693603515625","1.693603515625"
"962560","235","235","235","1.62353515625","1.62353515625","1.62353515625"
"966656","236","236","236","1.500244140625","1.500244140625","1.500244140625"
"970752","237","237","237","1.662109375","1.662109375","1.662109375"
"974848","238","238","238","1.680908203125","1.680908203125","1.680908203125"
"978944","239","239","239","1.8173828125","1.8173828125","1.8173828125"
"983040","240","240","240","1.742919921875","1.742919921875","1.742919921875"
"987136","241","241","241","1.816650390625","1.816650390625","1.816650390625"
"991232","242","242","242","1.66015625","1.66015625","1.66015625"
"995328","243","243","243","1.773681640625","1.773681640625","1.773681640625"
"999424","244","244","244","2.0771484375","2.0771484375","2.0771484375"
"1003520","245","245","245","2.325927734375","2.325927734375","2.325927734375"
"1007616","246","246","246","1.982421875","1.982421875","1.982421875"
"1011712","247","247","247","1.9765625","1.9765625","1.9765625"
"1015808","248","248","248","1.92431640625","1.92431640625","1.92431640625"
"1019904","249","249","249","1.886962890625","1.886962890625","1.886962890625"
"1024000","250","250","250","1.8818359375","1.8818359375","1.8818359375"
"1028096","251","251","251","1.86572265625","1.86572265625","1.86572265625"
"1032192","252","252","252","1.781005859375","1.781005859375","1.781005859375"
"1036288","253","253","253","1.88134765625","1.88134765625","1.88134765625"
"1040384","254","254","254","1.9248046875","1.9248046875","1.9248046875"
"1044480","255","255","255","2.02392578125","2.02392578125","2.02392578125"
"1048576","256","256","256","1.8623046875","1.8623046875","1.8623046875"
"1052672","257","257","257","1.587646484375","1.587646484375","1.587646484375"
"1056768","258","258","258","1.496826171875","1.496826171875","1.496826171875"
"1060864","259","259","259","1.84130859375","1.84130859375","1.84130859375"
"1064960","260","260","260","2.06201171875","2.06201171875","2.06201171875"
"1069056","261","261","261","1.756591796875","1.756591796875","1.756591796875"
"1073152","262","262","262","1.6748046875","1.6748046875","1.6748046875"
"1077248","263","263","263","2.114501953125","2.114501953125","2.114501953125"
"1081344","264","264","264","2.392822265625","2.392822265625","2.392822265625"
"1085440","265","265","265","2.337646484375","2.337646484375","2.337646484375"
"1089536","266","266","266","2.0810546875","2.0810546875","2.0810546875"
"1093632","267","267","267","2.237060546875","2.237060546875","2.237060546875"
"1097728","268","268","268","2.3037109375","2.3037109375","2.3037109375"
"1101824","269","269","269","2.547607421875","2.547607421875","2.547607421875"
"1105920","270","270","270","2.2490234375","2.2490234375","2.2490234375"
"1110016","271","271","271","2.048583984375","2.048583984375","2.048583984375"
"1114112","272","272","272","2.03271484375","2.03271484375","2.03271484375"
"1118208","273","273","273","2.317138671875","2.317138671875","2.317138671875"
"1122304","274","274","274","2.37255859375","2.37255859375","2.37255859375"
"1126400","275","275","275","2.061279296875","2.061279296875","2.061279296875"
"1130496","276","276","276","1.816162109375","1.816162109375","1.816162109375"
"1134592","277","277","277","2.10693359375","2.10693359375","2.10693359375"
"1138688","278","278","278","2.144775390625","2.144775390625","2.144775390625"
"1142784","279","279","279","2.19482421875","2.19482421875","2.19482421875"
"1146880","280","280","280","2.412353515625","2.412353515625","2.412353515625"
"1150976","281","281","281","2.52392578125","2.52392578125","2.52392578125"
"1155072","282","282","282","2.46923828125","2.46923828125","2.46923828125"
"1159168","283","283","283","2.322509765625","2.322509765625","2.322509765625"
"1163264","284","284","284","2.26904296875","2.26904296875","2.26904296875"
"1167360","285","285","285","2.41943359375","2.41943359375","2.41943359375"
"1171456","286","286","286","2.406982421875","2.406982421875","2.406982421875"
"1175552","287","287","287","2.34716796875","2.34716796875","2.34716796875"
"1179648","288","288","288","2.521484375","2.521484375","2.521484375"
"1183744","289","289","289","2.58740234375","2.58740234375","2.58740234375"
"1187840","290","290","290","2.4287109375","2.4287109375","2.4287109375"
"1191936","291","291","291","2.451416015625","2.451416015625","2.451416015625"
"1196032","292","292","292","2.26171875","2.26171875","2.26171875"
"1200128","293","293","293","2.28955078125","2.28955078125","2.28955078125"
"1204224","294","294","294","2.432861328125","2.432861328125","2.432861328125"
"1208320","295","295","295","2.08740234375","2.08740234375","2.08740234375"
"1212416","296","296","296","2.2568359375","2.2568359375","2.2568359375"
"1216512","297","297","297","2.10888671875","2.10888671875","2.10888671875"
"1220608","298","298","298","2.306640625","2.306640625","2.306640625"
"1224704","299","299","299","2.40380859375","2.40380859375","2.40380859375"
"1228800","300","300","300","2.25146484375","2.25146484375","2.25146484375"
"1232896","301","301","301","2.34716796875","2.34716796875","2.34716796875"
"1236992","302","302","302","2.73681640625","2.73681640625","2.73681640625"
"1241088","303","303","303","2.473388671875","2.473388671875","2.473388671875"
"1245184","304","304","304","2.322265625","2.322265625","2.322265625"
"1249280","305","305","305","2.385009765625","2.385009765625","2.385009765625"
"1253376","306","306","306","2.447021484375","2.447021484375","2.447021484375"
"1257472","307","307","307","2.537353515625","2.537353515625","2.537353515625"
"1261568","308","308","308","3.1328125","3.1328125","3.1328125"
"1265664","309","309","309","2.99267578125","2.99267578125","2.99267578125"
"1269760","310","310","310","2.96044921875","2.96044921875","2.96044921875"
"1273856","311","311","311","2.74951171875","2.74951171875","2.74951171875"
"1277952","312","312","312","2.658203125","2.658203125","2.658203125"
"1282048","313","313","313","2.71240234375","2.71240234375","2.71240234375"
"1286144","314","314","314","2.57861328125","2.57861328125","2.57861328125"
"1290240","315","315","315","2.61572265625","2.61572265625","2.61572265625"
"1294336","316","316","316","2.85986328125","2.85986328125","2.85986328125"
"1298432","317","317","317","2.953125","2.953125","2.953125"
"1302528","318","318","318","2.939208984375","2.939208984375","2.939208984375"
"1306624","319","319","319","3.27001953125","3.27001953125","3.27001953125"
"1310720","320","320","320","3.512451171875","3.512451171875","3.512451171875"
"1314816","321","321","321","3.24658203125","3.24658203125","3.24658203125"
"1318912","322","322","322","3.08935546875","3.08935546875","3.08935546875"
"1323008","323","323","323","3.36328125","3.36328125","3.36328125"
"1327104","324","324","324","3.249755859375","3.249755859375","3.249755859375"
"1331200","325","325","325","3.381591796875","3.381591796875","3.381591796875"
"1335296","326","326","326","3.17822265625","3.17822265625","3.17822265625"
"1339392","327","327","327","3.197265625","3.197265625","3.197265625"
"1343488","328","328","328","3.041259765625","3.041259765625","3.041259765625"
"1347584","329","329","329","2.86865234375","2.86865234375","2.86865234375"
"1351680","330","330","330","2.894775390625","2.894775390625","2.894775390625"
"1355776","331","331","331","3.109619140625","3.109619140625","3.109619140625"
"1359872","332","332","332","3.2373046875","3.2373046875","3.2373046875"
"1363968","333","333","333","3.19873046875","3.19873046875","3.19873046875"
"1368064","334","334","334","3.373046875","3.373046875","3.373046875"
"1372160","335","335","335","3.489990234375","3.489990234375","3.489990234375"
"1376256","336","336","336","3.3369140625","3.3369140625","3.3369140625"
"1380352","337","337","337","3.1025390625","3.1025390625","3.1025390625"
"1384448","338","338","338","2.870361328125","2.870361328125","2.870361328125"
"1388544","339","339","339","2.899658203125","2.899658203125","2.899658203125"
"1392640","340","340","340","2.9462890625","2.9462890625","2.9462890625"
"1396736","341","341","341","3.168212890625","3.168212890625","3.168212890625"
"1400832","342","342","342","3.542236328125","3.542236328125","3.542236328125"
"1404928","343","343","343","3.500244140625","3.500244140625","3.500244140625"
"1409024","344","344","344","3.111083984375","3.111083984375","3.111083984375"
"1413120","345","345","345","3.18994140625","3.18994140625","3.18994140625"
"1417216","346","346","346","3.40771484375","3.40771484375","3.40771484375"
"1421312","347","347","347","3.406005859375","3.406005859375","3.406005859375"
"1425408","348","348","348","3.340576171875","3.340576171875","3.340576171875"
"1429504","349","349","349","3.193359375","3.193359375","3.193359375"
"1433600","350","350","350","3.7783203125","3.7783203125","3.7783203125"
"1437696","351","351","351","4.011474609375","4.011474609375","4.011474609375"
"1441792","352","352","352","4.054931640625","4.054931640625","4.054931640625"
"1445888","353","353","353","3.6650390625","3.6650390625","3.6650390625"
"1449984","354","354","354","3.309814453125","3.309814453125","3.309814453125"
"1454080","355","355","355","3.2646484375","3.2646484375","3.2646484375"
"1458176","356","356","356","3.453125","3.453125","3.453125"
"1462272","357","357","357","3.359375","3.359375","3.359375"
"1466368","358","358","358","3.533935546875","3.533935546875","3.533935546875"
"1470464","359","359","359","3.6591796875","3.6591796875","3.6591796875"
"1474560","360","360","360","3.614501953125","3.614501953125","3.614501953125"
"1478656","361","361","361","3.787109375","3.787109375","3.787109375"
"1482752","362","362","362","4.04150390625","4.04150390625","4.04150390625"
"1486848","363","363","363","4.272705078125","4.272705078125","4.272705078125"
"1490944","364","364","364","4.13134765625","4.13134765625","4.13134765625"
"1495040","365","365","365","3.874755859375","3.874755859375","3.874755859375"
"1499136","366","366","366","4.177734375","4.177734375","4.177734375"
"1503232","367","367","367","4.185546875","4.185546875","4.185546875"
"1507328","368","368","368","3.652099609375","3.652099609375","3.652099609375"
"1511424","369","369","369","3.604736328125","3.604736328125","3.604736328125"
"1515520","370","370","370","3.806396484375","3.806396484375","3.806396484375"
"1519616","371","371","371","4.150634765625","4.150634765625","4.150634765625"
"1523712","372","372","372","3.73388671875","3.73388671875","3.73388671875"
"1527808","373","373","373","3.73095703125","3.73095703125","3.73095703125"
"1531904","374","374","374","3.56494140625","3.56494140625","3.56494140625"
"1536000","375","375","375","3.952880859375","3.952880859375","3.952880859375"
"1540096","376","376","376","4.021728515625","4.021728515625","4.021728515625"
"1544192","377","377","377","3.7900390625","3.7900390625","3.7900390625"
"1548288","378","378","378","3.885986328125","3.885986328125","3.885986328125"
"1552384","379","379","379","3.72900390625","3.72900390625","3.72900390625"
"1556480","380","380","380","3.94287109375","3.94287109375","3.94287109375"
"1560576","381","381","381","4.08203125","4.08203125","4.08203125"
"1564672","382","382","382","4.32470703125","4.32470703125","4.32470703125"
"1568768","383","383","383","4.651611328125","4.651611328125","4.651611328125"
"1572864","384","384","384","4.70849609375","4.70849609375","4.70849609375"
"1576960","385","385","385","4.49169921875","4.49169921875","4.49169921875"
"1581056","386","386","386","4.450927734375","4.450927734375","4.450927734375"
"1585152","387","387","387","4.318115234375","4.318115234375","4.318115234375"
"1589248","388","388","388","4.3671875","4.3671875","4.3671875"
"1593344","389","389","389","4.2255859375","4.2255859375","4.2255859375"
"1597440","390","390","390","4.432861328125","4.432861328125","4.432861328125"
"1601536","391","391","391","4.353271484375","4.353271484375","4.353271484375"
"1605632","392","392","392","4.36474609375","4.36474609375","4.36474609375"
"1609728","393","393","393","5.0576171875","5.0576171875","5.0576171875"
"1613824","394","394","394","5.22705078125","5.22705078125","5.22705078125"
"1617920","395","395","395","4.792724609375","4.792724609375","4.792724609375"
"1622016","396","396","396","4.627197265625","4.627197265625","4.627197265625"
"1626112","397","397","397","5.288818359375","5.288818359375","5.288818359375"
"1630208","398","398","398","5.06787109375","5.06787109375","5.06787109375"
"1634304","399","399","399","4.57666015625","4.57666015625","4.57666015625"
"1638400","400","400","400","4.539794921875","4.539794921875","4.539794921875"
"1642496","401","401","401","4.539306640625","4.539306640625","4.539306640625"
"1646592","402","402","402","4.3818359375","4.3818359375","4.3818359375"
"1650688","403","403","403","4.5458984375","4.5458984375","4.5458984375"
"1654784","404","404","404","4.578125","4.578125","4.578125"
"1658880","405","405","405","4.646728515625","4.646728515625","4.646728515625"
"1662976","406","406","406","3.908935546875","3.908935546875","3.908935546875"
"1667072","407","407","407","3.893310546875","3.893310546875","3.893310546875"
"1671168","408","408","408","4.5166015625","4.5166015625","4.5166015625"
"1675264","409","409","409","5.03173828125","5.03173828125","5.03173828125"
"1679360","410","410","410","5.12060546875","5.12060546875","5.12060546875"
"1683456","411","411","411","5.274658203125","5.274658203125","5.274658203125"
"1687552","412","412","412","5.599365234375","5.599365234375","5.599365234375"
"1691648","413","413","413","5.70947265625","5.70947265625","5.70947265625"
"1695744","414","414","414","5.67138671875","5.67138671875","5.67138671875"
"1699840","415","415","415","5.46337890625","5.46337890625","5.46337890625"
"1703936","416","416","416","5.452880859375","5.452880859375","5.452880859375"
"1708032","417","417","417","5.478271484375","5.478271484375","5.478271484375"
"1712128","418","418","418","5.744873046875","5.744873046875","5.744873046875"
"1716224","419","419","419","5.6923828125","5.6923828125","5.6923828125"
"1720320","420","420","420","5.60986328125","5.60986328125","5.60986328125"
"1724416","421","421","421","5.48193359375","5.48193359375","5.48193359375"
"1728512","422","422","422","5.261474609375","5.261474609375","5.261474609375"
