"env_step","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0.1455078125","0.1455078125","0.1455078125"
"8192","2","2","2","0.41064453125","0.41064453125","0.41064453125"
"12288","3","3","3","0.431396484375","0.431396484375","0.431396484375"
"16384","4","4","4","0.45263671875","0.45263671875","0.45263671875"
"20480","5","5","5","0.415283203125","0.415283203125","0.415283203125"
"24576","6","6","6","0.447998046875","0.447998046875","0.447998046875"
"28672","7","7","7","0.450439453125","0.450439453125","0.450439453125"
"32768","8","8","8","0.43212890625","0.43212890625","0.43212890625"
"36864","9","9","9","0.442138671875","0.442138671875","0.442138671875"
"40960","10","10","10","0.437255859375","0.437255859375","0.437255859375"
"45056","11","11","11","0.470947265625","0.470947265625","0.470947265625"
"49152","12","12","12","0.432861328125","0.432861328125","0.432861328125"
"53248","13","13","13","0.419189453125","0.419189453125","0.419189453125"
"57344","14","14","14","0.484375","0.484375","0.484375"
"61440","15","15","15","0.441162109375","0.441162109375","0.441162109375"
"65536","16","16","16","0.4453125","0.4453125","0.4453125"
"69632","17","17","17","0.46630859375","0.46630859375","0.46630859375"
"73728","18","18","18","0.488525390625","0.488525390625","0.488525390625"
"77824","19","19","19","0.42333984375","0.42333984375","0.42333984375"
"81920","20","20","20","0.45166015625","0.45166015625","0.45166015625"
"86016","21","21","21","0.415283203125","0.415283203125","0.415283203125"
"90112","22","22","22","0.470947265625","0.470947265625","0.470947265625"
"94208","23","23","23","0.512451171875","0.512451171875","0.512451171875"
"98304","24","24","24","0.419921875","0.419921875","0.419921875"
"102400","25","25","25","0.422607421875","0.422607421875","0.422607421875"
"106496","26","26","26","0.416259765625","0.416259765625","0.416259765625"
"110592","27","27","27","0.49072265625","0.49072265625","0.49072265625"
"114688","28","28","28","0.52099609375","0.52099609375","0.52099609375"
"118784","29","29","29","0.4423828125","0.4423828125","0.4423828125"
"122880","30","30","30","0.4853515625","0.4853515625","0.4853515625"
"126976","31","31","31","0.539306640625","0.539306640625","0.539306640625"
"131072","32","32","32","0.43798828125","0.43798828125","0.43798828125"
"135168","33","33","33","0.471923828125","0.471923828125","0.471923828125"
"139264","34","34","34","0.447265625","0.447265625","0.447265625"
"143360","35","35","35","0.510498046875","0.510498046875","0.510498046875"
"147456","36","36","36","0.48779296875","0.48779296875","0.48779296875"
"151552","37","37","37","0.53125","0.53125","0.53125"
"155648","38","38","38","0.49755859375","0.49755859375","0.49755859375"
"159744","39","39","39","0.4716796875","0.4716796875","0.4716796875"
"163840","40","40","40","0.484375","0.484375","0.484375"
"167936","41","41","41","0.511962890625","0.511962890625","0.511962890625"
"172032","42","42","42","0.463623046875","0.463623046875","0.463623046875"
"176128","43","43","43","0.478759765625","0.478759765625","0.478759765625"
"180224","44","44","44","0.55908203125","0.55908203125","0.55908203125"
"184320","45","45","45","0.528076171875","0.528076171875","0.528076171875"
"188416","46","46","46","0.507080078125","0.507080078125","0.507080078125"
"192512","47","47","47","0.4619140625","0.4619140625","0.4619140625"
"196608","48","48","48","0.53955078125","0.53955078125","0.53955078125"
"200704","49","49","49","0.472900390625","0.472900390625","0.472900390625"
"204800","50","50","50","0.50634765625","0.50634765625","0.50634765625"
"208896","51","51","51","0.590576171875","0.590576171875","0.590576171875"
"212992","52","52","52","0.50146484375","0.50146484375","0.50146484375"
"217088","53","53","53","0.583740234375","0.583740234375","0.583740234375"
"221184","54","54","54","0.6025390625","0.6025390625","0.6025390625"
"225280","55","55","55","0.520751953125","0.520751953125","0.520751953125"
"229376","56","56","56","0.621337890625","0.621337890625","0.621337890625"
"233472","57","57","57","0.52099609375","0.52099609375","0.52099609375"
"237568","58","58","58","0.52978515625","0.52978515625","0.52978515625"
"241664","59","59","59","0.572021484375","0.572021484375","0.572021484375"
"245760","60","60","60","0.52197265625","0.52197265625","0.52197265625"
"249856","61","61","61","0.487548828125","0.487548828125","0.487548828125"
"253952","62","62","62","0.53857421875","0.53857421875","0.53857421875"
"258048","63","63","63","0.543701171875","0.543701171875","0.543701171875"
"262144","64","64","64","0.56494140625","0.56494140625","0.56494140625"
"266240","65","65","65","0.587646484375","0.587646484375","0.587646484375"
"270336","66","66","66","0.662353515625","0.662353515625","0.662353515625"
