"env_step","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"278528","68","68","68","0.661865234375","0.661865234375","0.661865234375"
"282624","69","69","69","0.620361328125","0.620361328125","0.620361328125"
"286720","70","70","70","0.61083984375","0.61083984375","0.61083984375"
"290816","71","71","71","0.720947265625","0.720947265625","0.720947265625"
"294912","72","72","72","0.6015625","0.6015625","0.6015625"
"299008","73","73","73","0.637939453125","0.637939453125","0.637939453125"
"303104","74","74","74","0.7158203125","0.7158203125","0.7158203125"
"307200","75","75","75","0.58056640625","0.58056640625","0.58056640625"
"311296","76","76","76","0.564453125","0.564453125","0.564453125"
"315392","77","77","77","0.61181640625","0.61181640625","0.61181640625"
"319488","78","78","78","0.77490234375","0.77490234375","0.77490234375"
"323584","79","79","79","0.826171875","0.826171875","0.826171875"
"327680","80","80","80","0.746826171875","0.746826171875","0.746826171875"
"331776","81","81","81","0.656005859375","0.656005859375","0.656005859375"
"335872","82","82","82","0.663818359375","0.663818359375","0.663818359375"
"339968","83","83","83","0.637939453125","0.637939453125","0.637939453125"
"344064","84","84","84","0.66943359375","0.66943359375","0.66943359375"
"348160","85","85","85","0.7607421875","0.7607421875","0.7607421875"
"352256","86","86","86","0.646240234375","0.646240234375","0.646240234375"
"356352","87","87","87","0.631103515625","0.631103515625","0.631103515625"
"360448","88","88","88","0.7177734375","0.7177734375","0.7177734375"
"364544","89","89","89","0.709228515625","0.709228515625","0.709228515625"
"368640","90","90","90","0.815185546875","0.815185546875","0.815185546875"
"372736","91","91","91","0.68310546875","0.68310546875","0.68310546875"
"376832","92","92","92","0.67822265625","0.67822265625","0.67822265625"
"380928","93","93","93","0.6748046875","0.6748046875","0.6748046875"
"385024","94","94","94","0.727294921875","0.727294921875","0.727294921875"
"389120","95","95","95","0.791259765625","0.791259765625","0.791259765625"
"393216","96","96","96","0.64794921875","0.64794921875","0.64794921875"
"397312","97","97","97","0.71826171875","0.71826171875","0.71826171875"
"401408","98","98","98","0.803466796875","0.803466796875","0.803466796875"
"405504","99","99","99","0.7802734375","0.7802734375","0.7802734375"
"409600","100","100","100","0.733154296875","0.733154296875","0.733154296875"
"413696","101","101","101","0.751708984375","0.751708984375","0.751708984375"
"417792","102","102","102","0.7900390625","0.7900390625","0.7900390625"
"421888","103","103","103","0.730224609375","0.730224609375","0.730224609375"
"425984","104","104","104","0.737548828125","0.737548828125","0.737548828125"
"430080","105","105","105","0.849365234375","0.849365234375","0.849365234375"
"434176","106","106","106","0.657958984375","0.657958984375","0.657958984375"
"438272","107","107","107","0.736328125","0.736328125","0.736328125"
"442368","108","108","108","0.720458984375","0.720458984375","0.720458984375"
"446464","109","109","109","0.7880859375","0.7880859375","0.7880859375"
"450560","110","110","110","0.83740234375","0.83740234375","0.83740234375"
"454656","111","111","111","0.933837890625","0.933837890625","0.933837890625"
"458752","112","112","112","0.80224609375","0.80224609375","0.80224609375"
"462848","113","113","113","0.94189453125","0.94189453125","0.94189453125"
"466944","114","114","114","0.849365234375","0.849365234375","0.849365234375"
"471040","115","115","115","0.82568359375","0.82568359375","0.82568359375"
"475136","116","116","116","0.876953125","0.876953125","0.876953125"
"479232","117","117","117","0.82080078125","0.82080078125","0.82080078125"
"483328","118","118","118","0.730224609375","0.730224609375","0.730224609375"
"487424","119","119","119","0.9208984375","0.9208984375","0.9208984375"
"491520","120","120","120","0.8046875","0.8046875","0.8046875"
"495616","121","121","121","0.709228515625","0.709228515625","0.709228515625"
"499712","122","122","122","0.8857421875","0.8857421875","0.8857421875"
"503808","123","123","123","0.838623046875","0.838623046875","0.838623046875"
"507904","124","124","124","0.7939453125","0.7939453125","0.7939453125"
"512000","125","125","125","0.892333984375","0.892333984375","0.892333984375"
"516096","126","126","126","0.936279296875","0.936279296875","0.936279296875"
"520192","127","127","127","0.900146484375","0.900146484375","0.900146484375"
"524288","128","128","128","0.94580078125","0.94580078125","0.94580078125"
"528384","129","129","129","1.035888671875","1.035888671875","1.035888671875"
"532480","130","130","130","0.84814453125","0.84814453125","0.84814453125"
"536576","131","131","131","0.7216796875","0.7216796875","0.7216796875"
"540672","132","132","132","1.085205078125","1.085205078125","1.085205078125"
"544768","133","133","133","1.013671875","1.013671875","1.013671875"
"548864","134","134","134","0.854248046875","0.854248046875","0.854248046875"
"552960","135","135","135","0.9384765625","0.9384765625","0.9384765625"
"557056","136","136","136","0.8759765625","0.8759765625","0.8759765625"
"561152","137","137","137","0.9990234375","0.9990234375","0.9990234375"
"565248","138","138","138","0.9599609375","0.9599609375","0.9599609375"
"569344","139","139","139","0.88330078125","0.88330078125","0.88330078125"
"573440","140","140","140","0.922607421875","0.922607421875","0.922607421875"
"577536","141","141","141","0.8935546875","0.8935546875","0.8935546875"
"581632","142","142","142","1.007568359375","1.007568359375","1.007568359375"
"585728","143","143","143","0.953369140625","0.953369140625","0.953369140625"
"589824","144","144","144","0.9716796875","0.9716796875","0.9716796875"
"593920","145","145","145","1.13623046875","1.13623046875","1.13623046875"
"598016","146","146","146","1.056640625","1.056640625","1.056640625"
"602112","147","147","147","0.929931640625","0.929931640625","0.929931640625"
"606208","148","148","148","0.99755859375","0.99755859375","0.99755859375"
"610304","149","149","149","0.988525390625","0.988525390625","0.988525390625"
"614400","150","150","150","1.05615234375","1.05615234375","1.05615234375"
"618496","151","151","151","1.101806640625","1.101806640625","1.101806640625"
"622592","152","152","152","1.1484375","1.1484375","1.1484375"
"626688","153","153","153","1.083984375","1.083984375","1.083984375"
"630784","154","154","154","0.972900390625","0.972900390625","0.972900390625"
"634880","155","155","155","1.029296875","1.029296875","1.029296875"
"638976","156","156","156","1.09228515625","1.09228515625","1.09228515625"
"643072","157","157","157","1.054931640625","1.054931640625","1.054931640625"
"647168","158","158","158","1.170166015625","1.170166015625","1.170166015625"
"651264","159","159","159","1.11181640625","1.11181640625","1.11181640625"
"655360","160","160","160","1.08984375","1.08984375","1.08984375"
"659456","161","161","161","1.066650390625","1.066650390625","1.066650390625"
"663552","162","162","162","1.064208984375","1.064208984375","1.064208984375"
"667648","163","163","163","1.1005859375","1.1005859375","1.1005859375"
"671744","164","164","164","0.8759765625","0.8759765625","0.8759765625"
"675840","165","165","165","1.019775390625","1.019775390625","1.019775390625"
"679936","166","166","166","1.15625","1.15625","1.15625"
"684032","167","167","167","1.0693359375","1.0693359375","1.0693359375"
"688128","168","168","168","1.107421875","1.107421875","1.107421875"
"692224","169","169","169","1.138916015625","1.138916015625","1.138916015625"
"696320","170","170","170","1.197509765625","1.197509765625","1.197509765625"
"700416","171","171","171","1.18603515625","1.18603515625","1.18603515625"
"704512","172","172","172","1.179931640625","1.179931640625","1.179931640625"
"708608","173","173","173","1.115478515625","1.115478515625","1.115478515625"
"712704","174","174","174","1.023193359375","1.023193359375","1.023193359375"
"716800","175","175","175","1.121337890625","1.121337890625","1.121337890625"
"720896","176","176","176","1.189697265625","1.189697265625","1.189697265625"
"724992","177","177","177","1.0263671875","1.0263671875","1.0263671875"
"729088","178","178","178","1.129638671875","1.129638671875","1.129638671875"
"733184","179","179","179","1.37255859375","1.37255859375","1.37255859375"
"737280","180","180","180","1.2568359375","1.2568359375","1.2568359375"
"741376","181","181","181","1.241943359375","1.241943359375","1.241943359375"
"745472","182","182","182","1.232177734375","1.232177734375","1.232177734375"
"749568","183","183","183","1.10205078125","1.10205078125","1.10205078125"
"753664","184","184","184","1.024169921875","1.024169921875","1.024169921875"
"757760","185","185","185","1.209228515625","1.209228515625","1.209228515625"
"761856","186","186","186","1.232177734375","1.232177734375","1.232177734375"
"765952","187","187","187","1.30859375","1.30859375","1.30859375"
"770048","188","188","188","1.260986328125","1.260986328125","1.260986328125"
"774144","189","189","189","1.39697265625","1.39697265625","1.39697265625"
"778240","190","190","190","1.28662109375","1.28662109375","1.28662109375"
"782336","191","191","191","1.160888671875","1.160888671875","1.160888671875"
"786432","192","192","192","1.250244140625","1.250244140625","1.250244140625"
"790528","193","193","193","1.279052734375","1.279052734375","1.279052734375"
"794624","194","194","194","1.27490234375","1.27490234375","1.27490234375"
"798720","195","195","195","1.3623046875","1.3623046875","1.3623046875"
"802816","196","196","196","1.42529296875","1.42529296875","1.42529296875"
"806912","197","197","197","1.721923828125","1.721923828125","1.721923828125"
"811008","198","198","198","1.52099609375","1.52099609375","1.52099609375"
"815104","199","199","199","1.324951171875","1.324951171875","1.324951171875"
"819200","200","200","200","1.467041015625","1.467041015625","1.467041015625"
"823296","201","201","201","1.328857421875","1.328857421875","1.328857421875"
"827392","202","202","202","1.28173828125","1.28173828125","1.28173828125"
"831488","203","203","203","1.380615234375","1.380615234375","1.380615234375"
"835584","204","204","204","1.43603515625","1.43603515625","1.43603515625"
"839680","205","205","205","1.5595703125","1.5595703125","1.5595703125"
"843776","206","206","206","1.60546875","1.60546875","1.60546875"
"847872","207","207","207","1.353515625","1.353515625","1.353515625"
"851968","208","208","208","1.415771484375","1.415771484375","1.415771484375"
"856064","209","209","209","1.28955078125","1.28955078125","1.28955078125"
"860160","210","210","210","1.42822265625","1.42822265625","1.42822265625"
"864256","211","211","211","1.3701171875","1.3701171875","1.3701171875"
"868352","212","212","212","1.35009765625","1.35009765625","1.35009765625"
"872448","213","213","213","1.424072265625","1.424072265625","1.424072265625"
"876544","214","214","214","1.455810546875","1.455810546875","1.455810546875"
"880640","215","215","215","1.397216796875","1.397216796875","1.397216796875"
"884736","216","216","216","1.542724609375","1.542724609375","1.542724609375"
"888832","217","217","217","1.406005859375","1.406005859375","1.406005859375"
"892928","218","218","218","1.41455078125","1.41455078125","1.41455078125"
"897024","219","219","219","1.4443359375","1.4443359375","1.4443359375"
"901120","220","220","220","1.71142578125","1.71142578125","1.71142578125"
"905216","221","221","221","1.55322265625","1.55322265625","1.55322265625"
"909312","222","222","222","1.51806640625","1.51806640625","1.51806640625"
"913408","223","223","223","1.409423828125","1.409423828125","1.409423828125"
"917504","224","224","224","1.28076171875","1.28076171875","1.28076171875"
"921600","225","225","225","1.511474609375","1.511474609375","1.511474609375"
"925696","226","226","226","1.64208984375","1.64208984375","1.64208984375"
"929792","227","227","227","1.48681640625","1.48681640625","1.48681640625"
"933888","228","228","228","1.67919921875","1.67919921875","1.67919921875"
"937984","229","229","229","1.6455078125","1.6455078125","1.6455078125"
"942080","230","230","230","1.634765625","1.634765625","1.634765625"
"946176","231","231","231","1.461669921875","1.461669921875","1.461669921875"
"950272","232","232","232","1.22802734375","1.22802734375","1.22802734375"
"954368","233","233","233","1.60546875","1.60546875","1.60546875"
"958464","234","234","234","1.87109375","1.87109375","1.87109375"
"962560","235","235","235","1.605712890625","1.605712890625","1.605712890625"
"966656","236","236","236","1.598388671875","1.598388671875","1.598388671875"
"970752","237","237","237","1.92578125","1.92578125","1.92578125"
"974848","238","238","238","1.89892578125","1.89892578125","1.89892578125"
"978944","239","239","239","1.525634765625","1.525634765625","1.525634765625"
"983040","240","240","240","1.5322265625","1.5322265625","1.5322265625"
"987136","241","241","241","1.66162109375","1.66162109375","1.66162109375"
"991232","242","242","242","1.509033203125","1.509033203125","1.509033203125"
"995328","243","243","243","1.656494140625","1.656494140625","1.656494140625"
"999424","244","244","244","1.81005859375","1.81005859375","1.81005859375"
"1003520","245","245","245","1.99609375","1.99609375","1.99609375"
"1007616","246","246","246","1.87158203125","1.87158203125","1.87158203125"
"1011712","247","247","247","1.932373046875","1.932373046875","1.932373046875"
"1015808","248","248","248","1.866455078125","1.866455078125","1.866455078125"
"1019904","249","249","249","1.725830078125","1.725830078125","1.725830078125"
"1024000","250","250","250","1.669677734375","1.669677734375","1.669677734375"
"1028096","251","251","251","1.73974609375","1.73974609375","1.73974609375"
"1032192","252","252","252","1.861572265625","1.861572265625","1.861572265625"
"1036288","253","253","253","1.9677734375","1.9677734375","1.9677734375"
"1040384","254","254","254","2.059814453125","2.059814453125","2.059814453125"
"1044480","255","255","255","1.85546875","1.85546875","1.85546875"
"1048576","256","256","256","1.776123046875","1.776123046875","1.776123046875"
"1052672","257","257","257","1.915283203125","1.915283203125","1.915283203125"
"1056768","258","258","258","1.835205078125","1.835205078125","1.835205078125"
"1060864","259","259","259","1.700439453125","1.700439453125","1.700439453125"
"1064960","260","260","260","2.0546875","2.0546875","2.0546875"
"1069056","261","261","261","2.0595703125","2.0595703125","2.0595703125"
"1073152","262","262","262","2.040771484375","2.040771484375","2.040771484375"
"1077248","263","263","263","1.995361328125","1.995361328125","1.995361328125"
"1081344","264","264","264","1.9111328125","1.9111328125","1.9111328125"
"1085440","265","265","265","1.982421875","1.982421875","1.982421875"
"1089536","266","266","266","1.805908203125","1.805908203125","1.805908203125"
"1093632","267","267","267","1.950439453125","1.950439453125","1.950439453125"
"1097728","268","268","268","1.94384765625","1.94384765625","1.94384765625"
"1101824","269","269","269","1.786865234375","1.786865234375","1.786865234375"
"1105920","270","270","270","1.74853515625","1.74853515625","1.74853515625"
"1110016","271","271","271","2.025634765625","2.025634765625","2.025634765625"
"1114112","272","272","272","2.1201171875","2.1201171875","2.1201171875"
"1118208","273","273","273","2.160400390625","2.160400390625","2.160400390625"
"1122304","274","274","274","1.922119140625","1.922119140625","1.922119140625"
"1126400","275","275","275","1.928955078125","1.928955078125","1.928955078125"
"1130496","276","276","276","2.06591796875","2.06591796875","2.06591796875"
"1134592","277","277","277","2.179931640625","2.179931640625","2.179931640625"
"1138688","278","278","278","2.2470703125","2.2470703125","2.2470703125"
"1142784","279","279","279","2.28515625","2.28515625","2.28515625"
"1146880","280","280","280","1.896728515625","1.896728515625","1.896728515625"
"1150976","281","281","281","1.916015625","1.916015625","1.916015625"
"1155072","282","282","282","2.057861328125","2.057861328125","2.057861328125"
"1159168","283","283","283","2.317626953125","2.317626953125","2.317626953125"
"1163264","284","284","284","2.421142578125","2.421142578125","2.421142578125"
"1167360","285","285","285","2.3046875","2.3046875","2.3046875"
"1171456","286","286","286","2.445068359375","2.445068359375","2.445068359375"
"1175552","287","287","287","2.426513671875","2.426513671875","2.426513671875"
"1179648","288","288","288","2.41064453125","2.41064453125","2.41064453125"
"1183744","289","289","289","2.447509765625","2.447509765625","2.447509765625"
"1187840","290","290","290","2.125732421875","2.125732421875","2.125732421875"
"1191936","291","291","291","2.443603515625","2.443603515625","2.443603515625"
"1196032","292","292","292","2.465576171875","2.465576171875","2.465576171875"
"1200128","293","293","293","2.802490234375","2.802490234375","2.802490234375"
"1204224","294","294","294","2.856201171875","2.856201171875","2.856201171875"
"1208320","295","295","295","2.65576171875","2.65576171875","2.65576171875"
"1212416","296","296","296","2.47705078125","2.47705078125","2.47705078125"
"1216512","297","297","297","2.440673828125","2.440673828125","2.440673828125"
"1220608","298","298","298","2.510986328125","2.510986328125","2.510986328125"
"1224704","299","299","299","2.6396484375","2.6396484375","2.6396484375"
"1228800","300","300","300","2.28369140625","2.28369140625","2.28369140625"
"1232896","301","301","301","2.330322265625","2.330322265625","2.330322265625"
"1236992","302","302","302","2.217529296875","2.217529296875","2.217529296875"
"1241088","303","303","303","2.171630859375","2.171630859375","2.171630859375"
"1245184","304","304","304","2.540771484375","2.540771484375","2.540771484375"
"1249280","305","305","305","2.47998046875","2.47998046875","2.47998046875"
"1253376","306","306","306","2.6875","2.6875","2.6875"
"1257472","307","307","307","2.888427734375","2.888427734375","2.888427734375"
"1261568","308","308","308","2.634521484375","2.634521484375","2.634521484375"
"1265664","309","309","309","2.55859375","2.55859375","2.55859375"
"1269760","310","310","310","2.880859375","2.880859375","2.880859375"
"1273856","311","311","311","2.75146484375","2.75146484375","2.75146484375"
"1277952","312","312","312","2.44970703125","2.44970703125","2.44970703125"
"1282048","313","313","313","2.273193359375","2.273193359375","2.273193359375"
"1286144","314","314","314","2.227294921875","2.227294921875","2.227294921875"
"1290240","315","315","315","2.455322265625","2.455322265625","2.455322265625"
"1294336","316","316","316","2.744873046875","2.744873046875","2.744873046875"
"1298432","317","317","317","2.86669921875","2.86669921875","2.86669921875"
"1302528","318","318","318","2.743408203125","2.743408203125","2.743408203125"
"1306624","319","319","319","2.880126953125","2.880126953125","2.880126953125"
"1310720","320","320","320","3.1181640625","3.1181640625","3.1181640625"
"1314816","321","321","321","2.77001953125","2.77001953125","2.77001953125"
"1318912","322","322","322","2.64599609375","2.64599609375","2.64599609375"
"1323008","323","323","323","2.8642578125","2.8642578125","2.8642578125"
"1327104","324","324","324","2.95263671875","2.95263671875","2.95263671875"
"1331200","325","325","325","3.20556640625","3.20556640625","3.20556640625"
"1335296","326","326","326","3.284423828125","3.284423828125","3.284423828125"
"1339392","327","327","327","3.145751953125","3.145751953125","3.145751953125"
"1343488","328","328","328","3.06591796875","3.06591796875","3.06591796875"
"1347584","329","329","329","3.077392578125","3.077392578125","3.077392578125"
"1351680","330","330","330","3.103759765625","3.103759765625","3.103759765625"
"1355776","331","331","331","2.763916015625","2.763916015625","2.763916015625"
"1359872","332","332","332","2.5478515625","2.5478515625","2.5478515625"
"1363968","333","333","333","2.998291015625","2.998291015625","2.998291015625"
"1368064","334","334","334","3.43701171875","3.43701171875","3.43701171875"
"1372160","335","335","335","3.240966796875","3.240966796875","3.240966796875"
"1376256","336","336","336","3.023681640625","3.023681640625","3.023681640625"
"1380352","337","337","337","3.2578125","3.2578125","3.2578125"
"1384448","338","338","338","3.40087890625","3.40087890625","3.40087890625"
"1388544","339","339","339","3.717529296875","3.717529296875","3.717529296875"
"1392640","340","340","340","3.600830078125","3.600830078125","3.600830078125"
"1396736","341","341","341","3.16552734375","3.16552734375","3.16552734375"
"1400832","342","342","342","3.134033203125","3.134033203125","3.134033203125"
"1404928","343","343","343","3.2587890625","3.2587890625","3.2587890625"
"1409024","344","344","344","3.175048828125","3.175048828125","3.175048828125"
"1413120","345","345","345","3.433837890625","3.433837890625","3.433837890625"
"1417216","346","346","346","3.660888671875","3.660888671875","3.660888671875"
"1421312","347","347","347","3.34814453125","3.34814453125","3.34814453125"
"1425408","348","348","348","2.927978515625","2.927978515625","2.927978515625"
"1429504","349","349","349","3.127197265625","3.127197265625","3.127197265625"
"1433600","350","350","350","3.43896484375","3.43896484375","3.43896484375"
"1437696","351","351","351","3.423828125","3.423828125","3.423828125"
"1441792","352","352","352","3.56640625","3.56640625","3.56640625"
"1445888","353","353","353","3.730712890625","3.730712890625","3.730712890625"
"1449984","354","354","354","3.622314453125","3.622314453125","3.622314453125"
"1454080","355","355","355","3.887939453125","3.887939453125","3.887939453125"
"1458176","356","356","356","3.900634765625","3.900634765625","3.900634765625"
"1462272","357","357","357","3.3720703125","3.3720703125","3.3720703125"
"1466368","358","358","358","3.465087890625","3.465087890625","3.465087890625"
"1470464","359","359","359","3.471923828125","3.471923828125","3.471923828125"
"1474560","360","360","360","3.479736328125","3.479736328125","3.479736328125"
"1478656","361","361","361","3.779296875","3.779296875","3.779296875"
"1482752","362","362","362","3.680419921875","3.680419921875","3.680419921875"
"1486848","363","363","363","3.674072265625","3.674072265625","3.674072265625"
"1490944","364","364","364","3.676513671875","3.676513671875","3.676513671875"
"1495040","365","365","365","4.0068359375","4.0068359375","4.0068359375"
"1499136","366","366","366","4.01171875","4.01171875","4.01171875"
"1503232","367","367","367","3.885009765625","3.885009765625","3.885009765625"
"1507328","368","368","368","3.8623046875","3.8623046875","3.8623046875"
"1511424","369","369","369","3.778076171875","3.778076171875","3.778076171875"
"1515520","370","370","370","3.882568359375","3.882568359375","3.882568359375"
"1519616","371","371","371","4.337158203125","4.337158203125","4.337158203125"
"1523712","372","372","372","4.1884765625","4.1884765625","4.1884765625"
"1527808","373","373","373","4.101806640625","4.101806640625","4.101806640625"
"1531904","374","374","374","4.00537109375","4.00537109375","4.00537109375"
"1536000","375","375","375","4.15478515625","4.15478515625","4.15478515625"
"1540096","376","376","376","4.302734375","4.302734375","4.302734375"
"1544192","377","377","377","4.44921875","4.44921875","4.44921875"
"1548288","378","378","378","4.506591796875","4.506591796875","4.506591796875"
"1552384","379","379","379","4.638427734375","4.638427734375","4.638427734375"
"1556480","380","380","380","4.42529296875","4.42529296875","4.42529296875"
"1560576","381","381","381","4.232421875","4.232421875","4.232421875"
"1564672","382","382","382","4.222900390625","4.222900390625","4.222900390625"
"1568768","383","383","383","3.983154296875","3.983154296875","3.983154296875"
"1572864","384","384","384","4.134765625","4.134765625","4.134765625"
"1576960","385","385","385","4.34521484375","4.34521484375","4.34521484375"
"1581056","386","386","386","4.021240234375","4.021240234375","4.021240234375"
"1585152","387","387","387","3.890869140625","3.890869140625","3.890869140625"
"1589248","388","388","388","4.04052734375","4.04052734375","4.04052734375"
"1593344","389","389","389","4.302978515625","4.302978515625","4.302978515625"
"1597440","390","390","390","4.214599609375","4.214599609375","4.214599609375"
"1601536","391","391","391","4.009521484375","4.009521484375","4.009521484375"
"1605632","392","392","392","3.989501953125","3.989501953125","3.989501953125"
"1609728","393","393","393","4.17138671875","4.17138671875","4.17138671875"
"1613824","394","394","394","4.362548828125","4.362548828125","4.362548828125"
"1617920","395","395","395","4.1943359375","4.1943359375","4.1943359375"
"1622016","396","396","396","4.17724609375","4.17724609375","4.17724609375"
"1626112","397","397","397","4.5986328125","4.5986328125","4.5986328125"
"1630208","398","398","398","4.718994140625","4.718994140625","4.718994140625"
"1634304","399","399","399","4.563232421875","4.563232421875","4.563232421875"
"1638400","400","400","400","4.584716796875","4.584716796875","4.584716796875"
"1642496","401","401","401","4.666748046875","4.666748046875","4.666748046875"
"1646592","402","402","402","4.274658203125","4.274658203125","4.274658203125"
"1650688","403","403","403","4.4267578125","4.4267578125","4.4267578125"
"1654784","404","404","404","4.680419921875","4.680419921875","4.680419921875"
"1658880","405","405","405","4.845458984375","4.845458984375","4.845458984375"
"1662976","406","406","406","4.870361328125","4.870361328125","4.870361328125"
"1667072","407","407","407","4.999267578125","4.999267578125","4.999267578125"
"1671168","408","408","408","4.853759765625","4.853759765625","4.853759765625"
"1675264","409","409","409","4.70458984375","4.70458984375","4.70458984375"
"1679360","410","410","410","4.256591796875","4.256591796875","4.256591796875"
"1683456","411","411","411","4.583251953125","4.583251953125","4.583251953125"
"1687552","412","412","412","4.74267578125","4.74267578125","4.74267578125"
"1691648","413","413","413","4.828125","4.828125","4.828125"
"1695744","414","414","414","4.8125","4.8125","4.8125"
"1699840","415","415","415","4.520263671875","4.520263671875","4.520263671875"
"1703936","416","416","416","4.7265625","4.7265625","4.7265625"
"1708032","417","417","417","4.798583984375","4.798583984375","4.798583984375"
"1712128","418","418","418","5.06103515625","5.06103515625","5.06103515625"
"1716224","419","419","419","4.711669921875","4.711669921875","4.711669921875"
"1720320","420","420","420","4.68701171875","4.68701171875","4.68701171875"
"1724416","421","421","421","4.873046875","4.873046875","4.873046875"
"1728512","422","422","422","5.068115234375","5.068115234375","5.068115234375"
"1732608","423","423","423","5.118408203125","5.118408203125","5.118408203125"
