env_step,pqn_Breakout-MinAtar - returned_episode_returns
4096,0.1455078125
8192,0.4130859375
12288,0.432373046875
16384,0.45654296875
20480,0.39013671875
24576,0.432373046875
28672,0.464111328125
32768,0.460693359375
36864,0.460205078125
40960,0.422119140625
45056,0.435791015625
49152,0.418701171875
53248,0.38623046875
57344,0.460693359375
61440,0.458251953125
65536,0.4482421875
69632,0.45166015625
73728,0.487060546875
77824,0.4033203125
81920,0.501708984375
86016,0.44580078125
90112,0.440185546875
94208,0.476806640625
98304,0.468017578125
102400,0.462158203125
106496,0.419677734375
110592,0.499755859375
114688,0.49609375
118784,0.46044921875
122880,0.408935546875
126976,0.51318359375
131072,0.509765625
135168,0.48974609375
139264,0.499267578125
143360,0.583251953125
147456,0.525146484375
151552,0.491455078125
155648,0.52587890625
159744,0.466796875
163840,0.522216796875
167936,0.61962890625
172032,0.623779296875
176128,0.61181640625
180224,0.588623046875
184320,0.54345703125
188416,0.542724609375
192512,0.527099609375
196608,0.560302734375
200704,0.537353515625
204800,0.51611328125
208896,0.572509765625
212992,0.559326171875
217088,0.629638671875
221184,0.636962890625
225280,0.59521484375
229376,0.658447265625
233472,0.69189453125
237568,0.6123046875
241664,0.690185546875
245760,0.565185546875
249856,0.553466796875
253952,0.58740234375
258048,0.640869140625
262144,0.570556640625
266240,0.667236328125
270336,0.5498046875
274432,0.654296875
278528,0.632080078125
282624,0.705810546875
286720,0.712646484375
290816,0.660888671875
294912,0.681884765625
299008,0.712890625
303104,0.640869140625
307200,0.64306640625
311296,0.61376953125
315392,0.66796875
319488,0.708984375
323584,0.80322265625
327680,0.740478515625
331776,0.751953125
335872,0.755859375
339968,0.73583984375
344064,0.71630859375
348160,0.74169921875
352256,0.79052734375
356352,0.671142578125
360448,0.753173828125
364544,0.7373046875
368640,0.748779296875
372736,0.770751953125
376832,0.922119140625
380928,0.668701171875
385024,0.73974609375
389120,0.74169921875
393216,0.78076171875
397312,0.78466796875
401408,0.8837890625
405504,0.93505859375
409600,0.798828125
413696,0.76171875
417792,0.68505859375
421888,0.78271484375
425984,0.806396484375
430080,0.868408203125
434176,0.9189453125
438272,0.7421875
442368,0.7880859375
446464,0.834228515625
450560,0.90869140625
454656,0.90087890625
458752,0.83349609375
462848,0.91455078125
466944,0.88720703125
471040,0.894775390625
475136,0.937744140625
479232,0.956298828125
483328,0.896240234375
487424,0.900146484375
491520,0.84375
495616,0.901611328125
499712,0.954833984375
503808,0.97509765625
507904,1.056640625
512000,1.052734375
516096,0.982666015625
520192,0.9541015625
524288,0.930419921875
528384,0.9501953125
532480,0.9580078125
536576,1.132568359375
540672,1.1103515625
544768,1.0029296875
548864,1.108642578125
552960,1.0029296875
557056,0.935791015625
561152,0.984619140625
565248,1.02197265625
569344,0.98681640625
573440,1.033935546875
577536,0.967529296875
581632,1.03466796875
585728,1.01025390625
589824,0.9775390625
593920,1.134521484375
598016,1.171142578125
602112,1.056640625
606208,1.049072265625
610304,1.11962890625
614400,1.19775390625
618496,1.160888671875
622592,1.2998046875
626688,1.251708984375
630784,1.097900390625
634880,1.15966796875
638976,1.02197265625
643072,1.1064453125
647168,1.2392578125
651264,1.13720703125
655360,1.201171875
659456,1.1884765625
663552,1.23681640625
667648,1.06005859375
671744,1.273193359375
675840,1.306884765625
679936,1.13427734375
684032,1.279541015625
688128,1.05517578125
692224,1.20458984375
696320,1.2265625
700416,1.33154296875
704512,1.26513671875
708608,1.280029296875
712704,1.223876953125
716800,1.32421875
720896,1.202880859375
724992,1.2802734375
729088,1.3173828125
733184,1.3447265625
737280,1.289306640625
741376,1.2353515625
745472,1.5576171875
749568,1.637939453125
