env_step,pqn_Breakout-MinAtar - returned_episode_returns
4096,0.1455078125
8192,0.4130859375
12288,0.432373046875
16384,0.461669921875
20480,0.405517578125
24576,0.4453125
28672,0.447509765625
32768,0.44287109375
36864,0.469482421875
40960,0.424560546875
45056,0.44482421875
49152,0.409912109375
53248,0.39111328125
57344,0.47607421875
61440,0.464111328125
65536,0.433349609375
69632,0.510009765625
73728,0.484619140625
77824,0.392822265625
81920,0.456298828125
86016,0.4345703125
90112,0.45849609375
94208,0.476318359375
98304,0.437744140625
102400,0.47412109375
106496,0.476806640625
110592,0.5205078125
114688,0.53076171875
118784,0.482421875
122880,0.530029296875
126976,0.568359375
131072,0.53759765625
135168,0.516357421875
139264,0.4716796875
143360,0.560302734375
147456,0.552978515625
151552,0.5185546875
155648,0.57470703125
159744,0.549072265625
163840,0.477294921875
167936,0.55810546875
172032,0.5439453125
176128,0.537841796875
180224,0.54443359375
184320,0.52490234375
188416,0.55859375
192512,0.50732421875
196608,0.578857421875
200704,0.57958984375
204800,0.494140625
208896,0.61279296875
212992,0.570068359375
217088,0.564697265625
221184,0.604248046875
225280,0.53173828125
229376,0.641845703125
233472,0.5537109375
237568,0.642822265625
241664,0.54931640625
245760,0.560791015625
249856,0.59326171875
253952,0.643310546875
258048,0.611572265625
262144,0.673583984375
266240,0.550048828125
270336,0.694091796875
274432,0.72412109375
278528,0.64306640625
282624,0.69921875
286720,0.667724609375
290816,0.593505859375
294912,0.63671875
299008,0.694091796875
303104,0.648193359375
307200,0.60302734375
311296,0.71484375
315392,0.7080078125
319488,0.758056640625
323584,0.79443359375
327680,0.750244140625
331776,0.783203125
335872,0.81689453125
339968,0.7138671875
344064,0.745849609375
348160,0.75
352256,0.766845703125
356352,0.734130859375
360448,0.820556640625
364544,0.74072265625
368640,0.735595703125
372736,0.832763671875
376832,0.8056640625
380928,0.835205078125
385024,0.730224609375
389120,0.8154296875
393216,0.697998046875
397312,0.68994140625
401408,0.730224609375
405504,0.806884765625
409600,0.833251953125
413696,0.736572265625
417792,0.74560546875
421888,0.77197265625
425984,0.869873046875
430080,0.845703125
434176,0.970947265625
438272,0.744873046875
442368,0.708740234375
446464,0.851806640625
450560,0.866455078125
454656,0.788818359375
458752,0.7939453125
462848,0.92431640625
466944,0.9287109375
471040,0.8388671875
475136,0.94580078125
479232,0.894287109375
483328,0.931884765625
487424,0.982421875
491520,0.961669921875
495616,0.845947265625
499712,1.02099609375
503808,1.013427734375
507904,0.931640625
512000,1.00537109375
516096,0.92333984375
520192,0.996337890625
524288,0.933349609375
528384,1.044677734375
532480,1.02734375
536576,0.850830078125
540672,1.010009765625
544768,0.817626953125
548864,0.8720703125
552960,0.95947265625
557056,0.9306640625
561152,1.08740234375
565248,1.063232421875
569344,0.88818359375
573440,0.981201171875
577536,1.09814453125
581632,0.999267578125
585728,1.033935546875
589824,1.115234375
593920,1.124267578125
598016,1.1357421875
602112,1.094970703125
606208,1.160888671875
610304,1.151123046875
614400,1.105224609375
618496,1.21630859375
622592,1.161376953125
626688,1.098876953125
630784,1.226318359375
634880,1.15771484375
638976,1.11474609375
643072,1.123779296875
647168,1.292724609375
651264,1.10498046875
655360,1.111083984375
659456,1.20947265625
663552,1.306884765625
667648,1.077392578125
671744,1.208984375
675840,1.3076171875
679936,1.15869140625
684032,1.245849609375
688128,1.35546875
692224,1.36767578125
696320,1.242919921875
700416,1.30029296875
704512,1.387451171875
708608,1.508056640625
712704,1.370361328125
716800,1.31884765625
720896,1.207275390625
724992,1.351318359375
729088,1.32666015625
733184,1.27099609375
737280,1.29150390625
741376,1.240234375
745472,1.427490234375
749568,1.313720703125
