env_step,pqn_Breakout-MinAtar - returned_episode_returns
4096,0.1455078125
8192,0.4130859375
12288,0.432373046875
16384,0.461669921875
20480,0.395263671875
24576,0.439453125
28672,0.440185546875
32768,0.43115234375
36864,0.4794921875
40960,0.437255859375
45056,0.455810546875
49152,0.41015625
53248,0.423095703125
57344,0.49609375
61440,0.476806640625
65536,0.403076171875
69632,0.47216796875
73728,0.466796875
77824,0.374755859375
81920,0.4736328125
86016,0.427490234375
90112,0.4453125
94208,0.5107421875
98304,0.436279296875
102400,0.4853515625
106496,0.452392578125
110592,0.47509765625
114688,0.540771484375
118784,0.47021484375
122880,0.50634765625
126976,0.62060546875
131072,0.495849609375
135168,0.490966796875
139264,0.471435546875
143360,0.51953125
147456,0.54248046875
151552,0.481201171875
155648,0.48095703125
159744,0.526611328125
163840,0.585205078125
167936,0.53466796875
172032,0.50146484375
176128,0.525390625
180224,0.587646484375
184320,0.5234375
188416,0.53955078125
192512,0.566162109375
196608,0.582275390625
200704,0.59619140625
204800,0.5615234375
208896,0.656494140625
212992,0.511962890625
217088,0.6171875
221184,0.62646484375
225280,0.569091796875
229376,0.646484375
233472,0.64501953125
237568,0.74560546875
241664,0.626708984375
245760,0.573974609375
249856,0.48828125
253952,0.60498046875
258048,0.619140625
262144,0.59375
266240,0.476318359375
270336,0.704833984375
274432,0.6494140625
278528,0.60595703125
282624,0.592041015625
286720,0.67822265625
290816,0.653564453125
294912,0.690673828125
299008,0.703125
303104,0.69873046875
307200,0.657958984375
311296,0.6552734375
315392,0.59619140625
319488,0.76953125
323584,0.70166015625
327680,0.703369140625
331776,0.7783203125
335872,0.79638671875
339968,0.738037109375
344064,0.71875
348160,0.7734375
352256,0.80224609375
356352,0.788330078125
360448,0.802734375
364544,0.661865234375
368640,0.707763671875
372736,0.736572265625
376832,0.793212890625
380928,0.783203125
385024,0.806884765625
389120,0.87255859375
393216,0.80224609375
397312,0.726806640625
401408,0.77880859375
405504,0.78857421875
409600,0.833984375
413696,0.7919921875
417792,0.689208984375
421888,0.737548828125
425984,0.77099609375
430080,0.90966796875
434176,0.810302734375
438272,0.79150390625
442368,0.771240234375
446464,0.935302734375
450560,0.85205078125
454656,0.94091796875
458752,0.863525390625
462848,0.91357421875
466944,0.783447265625
471040,0.77978515625
475136,0.942626953125
479232,0.87353515625
483328,0.92431640625
487424,0.90185546875
491520,0.912109375
495616,0.90185546875
499712,0.925048828125
503808,0.798095703125
507904,0.967041015625
512000,0.931396484375
516096,1.0029296875
520192,1.02099609375
524288,1.028564453125
528384,1.045654296875
532480,0.793212890625
536576,0.89306640625
540672,0.9912109375
544768,0.990478515625
548864,1.03271484375
552960,0.9853515625
557056,0.830322265625
561152,0.930419921875
565248,1.149658203125
569344,0.975830078125
573440,0.95751953125
577536,1.09423828125
581632,1.005615234375
585728,1.034423828125
589824,1.013916015625
593920,1.246337890625
598016,1.3115234375
602112,0.989990234375
606208,1.0693359375
610304,1.237060546875
614400,1.040283203125
618496,1.141845703125
622592,1.126220703125
626688,0.97509765625
630784,1.0595703125
634880,1.025634765625
638976,1.18896484375
643072,1.157958984375
647168,1.068603515625
651264,1.211181640625
655360,1.217041015625
659456,1.34765625
663552,1.267333984375
667648,1.317626953125
671744,1.130615234375
675840,1.07373046875
679936,1.326904296875
684032,1.189208984375
688128,1.3525390625
692224,1.251708984375
696320,1.13671875
700416,1.157470703125
704512,1.319091796875
708608,1.341064453125
712704,1.31103515625
716800,1.27392578125
720896,1.405517578125
724992,1.6396484375
729088,1.412109375
733184,1.383056640625
737280,1.399169921875
741376,1.287109375
745472,1.298095703125
749568,1.452392578125
753664,1.473876953125
