"env_step","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"536576","131","131","131","6.651123046875","6.651123046875","6.651123046875"
"540672","132","132","132","6.451416015625","6.451416015625","6.451416015625"
"544768","133","133","133","6.40771484375","6.40771484375","6.40771484375"
"548864","134","134","134","6.358154296875","6.358154296875","6.358154296875"
"552960","135","135","135","6.752685546875","6.752685546875","6.752685546875"
"557056","136","136","136","6.52294921875","6.52294921875","6.52294921875"
"561152","137","137","137","6.468017578125","6.468017578125","6.468017578125"
"565248","138","138","138","6.77685546875","6.77685546875","6.77685546875"
"569344","139","139","139","6.787109375","6.787109375","6.787109375"
"573440","140","140","140","6.754150390625","6.754150390625","6.754150390625"
"577536","141","141","141","7.063232421875","7.063232421875","7.063232421875"
"581632","142","142","142","6.960693359375","6.960693359375","6.960693359375"
"585728","143","143","143","6.798583984375","6.798583984375","6.798583984375"
"589824","144","144","144","6.823486328125","6.823486328125","6.823486328125"
"593920","145","145","145","7.1796875","7.1796875","7.1796875"
"598016","146","146","146","7.262939453125","7.262939453125","7.262939453125"
"602112","147","147","147","7.550537109375","7.550537109375","7.550537109375"
"606208","148","148","148","7.10498046875","7.10498046875","7.10498046875"
"610304","149","149","149","6.43701171875","6.43701171875","6.43701171875"
"614400","150","150","150","6.326416015625","6.326416015625","6.326416015625"
"618496","151","151","151","6.736572265625","6.736572265625","6.736572265625"
"622592","152","152","152","6.15283203125","6.15283203125","6.15283203125"
"626688","153","153","153","6.157470703125","6.157470703125","6.157470703125"
"630784","154","154","154","6.145751953125","6.145751953125","6.145751953125"
"634880","155","155","155","6.52294921875","6.52294921875","6.52294921875"
"638976","156","156","156","6.562744140625","6.562744140625","6.562744140625"
"643072","157","157","157","6.81005859375","6.81005859375","6.81005859375"
"647168","158","158","158","6.88525390625","6.88525390625","6.88525390625"
"651264","159","159","159","7.117431640625","7.117431640625","7.117431640625"
"655360","160","160","160","6.935791015625","6.935791015625","6.935791015625"
"659456","161","161","161","6.7021484375","6.7021484375","6.7021484375"
"663552","162","162","162","6.7646484375","6.7646484375","6.7646484375"
"667648","163","163","163","6.83642578125","6.83642578125","6.83642578125"
"671744","164","164","164","6.919921875","6.919921875","6.919921875"
"675840","165","165","165","6.5869140625","6.5869140625","6.5869140625"
"679936","166","166","166","6.555419921875","6.555419921875","6.555419921875"
"684032","167","167","167","7.03125","7.03125","7.03125"
"688128","168","168","168","6.83984375","6.83984375","6.83984375"
"692224","169","169","169","7.181396484375","7.181396484375","7.181396484375"
"696320","170","170","170","7.079833984375","7.079833984375","7.079833984375"
"700416","171","171","171","6.926025390625","6.926025390625","6.926025390625"
"704512","172","172","172","7.439453125","7.439453125","7.439453125"
"708608","173","173","173","7.44970703125","7.44970703125","7.44970703125"
"712704","174","174","174","8.066650390625","8.066650390625","8.066650390625"
"716800","175","175","175","8.005859375","8.005859375","8.005859375"
"720896","176","176","176","7.9130859375","7.9130859375","7.9130859375"
"724992","177","177","177","7.579833984375","7.579833984375","7.579833984375"
"729088","178","178","178","7.660400390625","7.660400390625","7.660400390625"
"733184","179","179","179","7.5859375","7.5859375","7.5859375"
"737280","180","180","180","7.557373046875","7.557373046875","7.557373046875"
"741376","181","181","181","7.798095703125","7.798095703125","7.798095703125"
"745472","182","182","182","7.57275390625","7.57275390625","7.57275390625"
"749568","183","183","183","7.590087890625","7.590087890625","7.590087890625"
"753664","184","184","184","7.9833984375","7.9833984375","7.9833984375"
"757760","185","185","185","7.583740234375","7.583740234375","7.583740234375"
"761856","186","186","186","7.8349609375","7.8349609375","7.8349609375"
"765952","187","187","187","7.86181640625","7.86181640625","7.86181640625"
"770048","188","188","188","8.522705078125","8.522705078125","8.522705078125"
"774144","189","189","189","8.75244140625","8.75244140625","8.75244140625"
"778240","190","190","190","8.622314453125","8.622314453125","8.622314453125"
"782336","191","191","191","8.4150390625","8.4150390625","8.4150390625"
"786432","192","192","192","8.014404296875","8.014404296875","8.014404296875"
"790528","193","193","193","8.22314453125","8.22314453125","8.22314453125"
"794624","194","194","194","8.279052734375","8.279052734375","8.279052734375"
"798720","195","195","195","8.458251953125","8.458251953125","8.458251953125"
"802816","196","196","196","8.537353515625","8.537353515625","8.537353515625"
"806912","197","197","197","8.509521484375","8.509521484375","8.509521484375"
"811008","198","198","198","8.57177734375","8.57177734375","8.57177734375"
"815104","199","199","199","8.317138671875","8.317138671875","8.317138671875"
"819200","200","200","200","8.302001953125","8.302001953125","8.302001953125"
"823296","201","201","201","8.869140625","8.869140625","8.869140625"
"827392","202","202","202","9.504638671875","9.504638671875","9.504638671875"
"831488","203","203","203","9.673828125","9.673828125","9.673828125"
"835584","204","204","204","8.968017578125","8.968017578125","8.968017578125"
"839680","205","205","205","8.914306640625","8.914306640625","8.914306640625"
"843776","206","206","206","9.131103515625","9.131103515625","9.131103515625"
"847872","207","207","207","9.27392578125","9.27392578125","9.27392578125"
"851968","208","208","208","9.317626953125","9.317626953125","9.317626953125"
"856064","209","209","209","9.133056640625","9.133056640625","9.133056640625"
"860160","210","210","210","9.51025390625","9.51025390625","9.51025390625"
"864256","211","211","211","9.76123046875","9.76123046875","9.76123046875"
"868352","212","212","212","9.799072265625","9.799072265625","9.799072265625"
"872448","213","213","213","9.74853515625","9.74853515625","9.74853515625"
"876544","214","214","214","9.744384765625","9.744384765625","9.744384765625"
"880640","215","215","215","9.783935546875","9.783935546875","9.783935546875"
"884736","216","216","216","9.86474609375","9.86474609375","9.86474609375"
"888832","217","217","217","9.984130859375","9.984130859375","9.984130859375"
"892928","218","218","218","9.838134765625","9.838134765625","9.838134765625"
"897024","219","219","219","9.858154296875","9.858154296875","9.858154296875"
"901120","220","220","220","9.84130859375","9.84130859375","9.84130859375"
"905216","221","221","221","9.86279296875","9.86279296875","9.86279296875"
"909312","222","222","222","10.422119140625","10.422119140625","10.422119140625"
"913408","223","223","223","10.2314453125","10.2314453125","10.2314453125"
"917504","224","224","224","10.269775390625","10.269775390625","10.269775390625"
"921600","225","225","225","10.372802734375","10.372802734375","10.372802734375"
"925696","226","226","226","10.8037109375","10.8037109375","10.8037109375"
"929792","227","227","227","10.404052734375","10.404052734375","10.404052734375"
"933888","228","228","228","10.337158203125","10.337158203125","10.337158203125"
"937984","229","229","229","10.047119140625","10.047119140625","10.047119140625"
"942080","230","230","230","9.3427734375","9.3427734375","9.3427734375"
"946176","231","231","231","9.46435546875","9.46435546875","9.46435546875"
"950272","232","232","232","9.833251953125","9.833251953125","9.833251953125"
"954368","233","233","233","9.79150390625","9.79150390625","9.79150390625"
"958464","234","234","234","9.75732421875","9.75732421875","9.75732421875"
"962560","235","235","235","9.983154296875","9.983154296875","9.983154296875"
"966656","236","236","236","9.934814453125","9.934814453125","9.934814453125"
"970752","237","237","237","10.3916015625","10.3916015625","10.3916015625"
"974848","238","238","238","10.852783203125","10.852783203125","10.852783203125"
"978944","239","239","239","10.97509765625","10.97509765625","10.97509765625"
"983040","240","240","240","11.464599609375","11.464599609375","11.464599609375"
"987136","241","241","241","11.783447265625","11.783447265625","11.783447265625"
"991232","242","242","242","11.72119140625","11.72119140625","11.72119140625"
"995328","243","243","243","11.92138671875","11.92138671875","11.92138671875"
"999424","244","244","244","11.51416015625","11.51416015625","11.51416015625"
"1003520","245","245","245","11.415771484375","11.415771484375","11.415771484375"
"1007616","246","246","246","11.452392578125","11.452392578125","11.452392578125"
"1011712","247","247","247","11.24853515625","11.24853515625","11.24853515625"
"1015808","248","248","248","11.094482421875","11.094482421875","11.094482421875"
"1019904","249","249","249","11.23095703125","11.23095703125","11.23095703125"
"1024000","250","250","250","11.388671875","11.388671875","11.388671875"
"1028096","251","251","251","11.23046875","11.23046875","11.23046875"
"1032192","252","252","252","11.142333984375","11.142333984375","11.142333984375"
"1036288","253","253","253","10.7802734375","10.7802734375","10.7802734375"
"1040384","254","254","254","10.940185546875","10.940185546875","10.940185546875"
"1044480","255","255","255","11.211669921875","11.211669921875","11.211669921875"
"1048576","256","256","256","11.931640625","11.931640625","11.931640625"
"1052672","257","257","257","12.1689453125","12.1689453125","12.1689453125"
"1056768","258","258","258","11.9814453125","11.9814453125","11.9814453125"
"1060864","259","259","259","11.86962890625","11.86962890625","11.86962890625"
"1064960","260","260","260","11.8837890625","11.8837890625","11.8837890625"
"1069056","261","261","261","11.701171875","11.701171875","11.701171875"
"1073152","262","262","262","11.721923828125","11.721923828125","11.721923828125"
"1077248","263","263","263","12.040283203125","12.040283203125","12.040283203125"
"1081344","264","264","264","12.079345703125","12.079345703125","12.079345703125"
"1085440","265","265","265","12.430908203125","12.430908203125","12.430908203125"
"1089536","266","266","266","12.822265625","12.822265625","12.822265625"
"1093632","267","267","267","12.90380859375","12.90380859375","12.90380859375"
"1097728","268","268","268","12.506591796875","12.506591796875","12.506591796875"
"1101824","269","269","269","12.839599609375","12.839599609375","12.839599609375"
"1105920","270","270","270","12.75634765625","12.75634765625","12.75634765625"
"1110016","271","271","271","12.396240234375","12.396240234375","12.396240234375"
"1114112","272","272","272","12.2607421875","12.2607421875","12.2607421875"
"1118208","273","273","273","12.054931640625","12.054931640625","12.054931640625"
"1122304","274","274","274","12.20263671875","12.20263671875","12.20263671875"
"1126400","275","275","275","12.837646484375","12.837646484375","12.837646484375"
"1130496","276","276","276","12.611572265625","12.611572265625","12.611572265625"
"1134592","277","277","277","12.650390625","12.650390625","12.650390625"
"1138688","278","278","278","12.26416015625","12.26416015625","12.26416015625"
"1142784","279","279","279","12.16845703125","12.16845703125","12.16845703125"
"1146880","280","280","280","12.67236328125","12.67236328125","12.67236328125"
"1150976","281","281","281","13.00244140625","13.00244140625","13.00244140625"
"1155072","282","282","282","13.310546875","13.310546875","13.310546875"
"1159168","283","283","283","13.38671875","13.38671875","13.38671875"
"1163264","284","284","284","13.369384765625","13.369384765625","13.369384765625"
"1167360","285","285","285","13.93701171875","13.93701171875","13.93701171875"
"1171456","286","286","286","13.89208984375","13.89208984375","13.89208984375"
"1175552","287","287","287","13.431640625","13.431640625","13.431640625"
"1179648","288","288","288","13.210205078125","13.210205078125","13.210205078125"
"1183744","289","289","289","13.13330078125","13.13330078125","13.13330078125"
"1187840","290","290","290","13.408203125","13.408203125","13.408203125"
"1191936","291","291","291","13.69677734375","13.69677734375","13.69677734375"
"1196032","292","292","292","14.145751953125","14.145751953125","14.145751953125"
"1200128","293","293","293","14.732666015625","14.732666015625","14.732666015625"
"1204224","294","294","294","14.513427734375","14.513427734375","14.513427734375"
"1208320","295","295","295","14.41259765625","14.41259765625","14.41259765625"
"1212416","296","296","296","14.395263671875","14.395263671875","14.395263671875"
"1216512","297","297","297","13.98095703125","13.98095703125","13.98095703125"
"1220608","298","298","298","13.857421875","13.857421875","13.857421875"
"1224704","299","299","299","13.736328125","13.736328125","13.736328125"
"1228800","300","300","300","13.23974609375","13.23974609375","13.23974609375"
"1232896","301","301","301","13.350830078125","13.350830078125","13.350830078125"
"1236992","302","302","302","13.40771484375","13.40771484375","13.40771484375"
"1241088","303","303","303","13.439208984375","13.439208984375","13.439208984375"
"1245184","304","304","304","12.6943359375","12.6943359375","12.6943359375"
"1249280","305","305","305","13.22998046875","13.22998046875","13.22998046875"
"1253376","306","306","306","13.87939453125","13.87939453125","13.87939453125"
"1257472","307","307","307","14.231689453125","14.231689453125","14.231689453125"
"1261568","308","308","308","14.486328125","14.486328125","14.486328125"
"1265664","309","309","309","14.52099609375","14.52099609375","14.52099609375"
"1269760","310","310","310","14.316162109375","14.316162109375","14.316162109375"
"1273856","311","311","311","14.178466796875","14.178466796875","14.178466796875"
"1277952","312","312","312","14.322021484375","14.322021484375","14.322021484375"
"1282048","313","313","313","14.697265625","14.697265625","14.697265625"
"1286144","314","314","314","14.97900390625","14.97900390625","14.97900390625"
"1290240","315","315","315","15.309326171875","15.309326171875","15.309326171875"
"1294336","316","316","316","15.27392578125","15.27392578125","15.27392578125"
"1298432","317","317","317","15.51708984375","15.51708984375","15.51708984375"
"1302528","318","318","318","14.8759765625","14.8759765625","14.8759765625"
"1306624","319","319","319","14.556640625","14.556640625","14.556640625"
"1310720","320","320","320","14.19775390625","14.19775390625","14.19775390625"
"1314816","321","321","321","13.974365234375","13.974365234375","13.974365234375"
"1318912","322","322","322","13.9423828125","13.9423828125","13.9423828125"
"1323008","323","323","323","14.407958984375","14.407958984375","14.407958984375"
"1327104","324","324","324","14.526123046875","14.526123046875","14.526123046875"
"1331200","325","325","325","14.662841796875","14.662841796875","14.662841796875"
"1335296","326","326","326","14.769287109375","14.769287109375","14.769287109375"
"1339392","327","327","327","15.040283203125","15.040283203125","15.040283203125"
"1343488","328","328","328","15.073974609375","15.073974609375","15.073974609375"
"1347584","329","329","329","14.88720703125","14.88720703125","14.88720703125"
"1351680","330","330","330","14.837890625","14.837890625","14.837890625"
"1355776","331","331","331","14.533935546875","14.533935546875","14.533935546875"
"1359872","332","332","332","14.455322265625","14.455322265625","14.455322265625"
"1363968","333","333","333","14.669921875","14.669921875","14.669921875"
"1368064","334","334","334","15.222412109375","15.222412109375","15.222412109375"
"1372160","335","335","335","15.27880859375","15.27880859375","15.27880859375"
"1376256","336","336","336","14.932373046875","14.932373046875","14.932373046875"
"1380352","337","337","337","14.98974609375","14.98974609375","14.98974609375"
"1384448","338","338","338","15.4970703125","15.4970703125","15.4970703125"
"1388544","339","339","339","15.768798828125","15.768798828125","15.768798828125"
"1392640","340","340","340","15.967529296875","15.967529296875","15.967529296875"
"1396736","341","341","341","15.573974609375","15.573974609375","15.573974609375"
"1400832","342","342","342","15.5263671875","15.5263671875","15.5263671875"
"1404928","343","343","343","15.24072265625","15.24072265625","15.24072265625"
"1409024","344","344","344","15.244384765625","15.244384765625","15.244384765625"
"1413120","345","345","345","15.3955078125","15.3955078125","15.3955078125"
"1417216","346","346","346","15.18017578125","15.18017578125","15.18017578125"
"1421312","347","347","347","15.367919921875","15.367919921875","15.367919921875"
"1425408","348","348","348","15.6015625","15.6015625","15.6015625"
"1429504","349","349","349","15.893798828125","15.893798828125","15.893798828125"
"1433600","350","350","350","16.071533203125","16.071533203125","16.071533203125"
"1437696","351","351","351","15.993896484375","15.993896484375","15.993896484375"
"1441792","352","352","352","16.060302734375","16.060302734375","16.060302734375"
"1445888","353","353","353","16.18896484375","16.18896484375","16.18896484375"
"1449984","354","354","354","16.853515625","16.853515625","16.853515625"
"1454080","355","355","355","17.609130859375","17.609130859375","17.609130859375"
"1458176","356","356","356","17.67529296875","17.67529296875","17.67529296875"
"1462272","357","357","357","17.006591796875","17.006591796875","17.006591796875"
"1466368","358","358","358","16.525634765625","16.525634765625","16.525634765625"
"1470464","359","359","359","16.25","16.25","16.25"
"1474560","360","360","360","16.481689453125","16.481689453125","16.481689453125"
"1478656","361","361","361","16.568359375","16.568359375","16.568359375"
"1482752","362","362","362","16.81689453125","16.81689453125","16.81689453125"
"1486848","363","363","363","16.25","16.25","16.25"
"1490944","364","364","364","16.05078125","16.05078125","16.05078125"
"1495040","365","365","365","16.048095703125","16.048095703125","16.048095703125"
"1499136","366","366","366","15.716064453125","15.716064453125","15.716064453125"
"1503232","367","367","367","15.55615234375","15.55615234375","15.55615234375"
"1507328","368","368","368","15.742919921875","15.742919921875","15.742919921875"
"1511424","369","369","369","15.927001953125","15.927001953125","15.927001953125"
"1515520","370","370","370","16.50830078125","16.50830078125","16.50830078125"
"1519616","371","371","371","16.013671875","16.013671875","16.013671875"
"1523712","372","372","372","15.8974609375","15.8974609375","15.8974609375"
"1527808","373","373","373","15.980712890625","15.980712890625","15.980712890625"
"1531904","374","374","374","15.57861328125","15.57861328125","15.57861328125"
"1536000","375","375","375","15.375732421875","15.375732421875","15.375732421875"
"1540096","376","376","376","15.5595703125","15.5595703125","15.5595703125"
"1544192","377","377","377","15.86279296875","15.86279296875","15.86279296875"
"1548288","378","378","378","16.38720703125","16.38720703125","16.38720703125"
"1552384","379","379","379","16.645263671875","16.645263671875","16.645263671875"
"1556480","380","380","380","16.649658203125","16.649658203125","16.649658203125"
"1560576","381","381","381","17.373779296875","17.373779296875","17.373779296875"
"1564672","382","382","382","17.61474609375","17.61474609375","17.61474609375"
"1568768","383","383","383","18.192138671875","18.192138671875","18.192138671875"
"1572864","384","384","384","18.74853515625","18.74853515625","18.74853515625"
"1576960","385","385","385","18.311767578125","18.311767578125","18.311767578125"
"1581056","386","386","386","18.19970703125","18.19970703125","18.19970703125"
"1585152","387","387","387","17.986328125","17.986328125","17.986328125"
"1589248","388","388","388","18.66455078125","18.66455078125","18.66455078125"
"1593344","389","389","389","18.85693359375","18.85693359375","18.85693359375"
"1597440","390","390","390","18.98779296875","18.98779296875","18.98779296875"
"1601536","391","391","391","19.06640625","19.06640625","19.06640625"
"1605632","392","392","392","18.7861328125","18.7861328125","18.7861328125"
"1609728","393","393","393","18.83984375","18.83984375","18.83984375"
"1613824","394","394","394","18.692626953125","18.692626953125","18.692626953125"
"1617920","395","395","395","18.599365234375","18.599365234375","18.599365234375"
"1622016","396","396","396","18.579345703125","18.579345703125","18.579345703125"
"1626112","397","397","397","18.420166015625","18.420166015625","18.420166015625"
"1630208","398","398","398","18.00732421875","18.00732421875","18.00732421875"
"1634304","399","399","399","17.81884765625","17.81884765625","17.81884765625"
"1638400","400","400","400","18.24853515625","18.24853515625","18.24853515625"
"1642496","401","401","401","18.802978515625","18.802978515625","18.802978515625"
"1646592","402","402","402","18.870361328125","18.870361328125","18.870361328125"
"1650688","403","403","403","18.86767578125","18.86767578125","18.86767578125"
"1654784","404","404","404","19.36279296875","19.36279296875","19.36279296875"
"1658880","405","405","405","19.318115234375","19.318115234375","19.318115234375"
"1662976","406","406","406","19.35400390625","19.35400390625","19.35400390625"
"1667072","407","407","407","19.146240234375","19.146240234375","19.146240234375"
"1671168","408","408","408","19.523681640625","19.523681640625","19.523681640625"
"1675264","409","409","409","19.71728515625","19.71728515625","19.71728515625"
"1679360","410","410","410","20.000244140625","20.000244140625","20.000244140625"
"1683456","411","411","411","19.861572265625","19.861572265625","19.861572265625"
"1687552","412","412","412","19.615478515625","19.615478515625","19.615478515625"
"1691648","413","413","413","19.298095703125","19.298095703125","19.298095703125"
"1695744","414","414","414","18.672607421875","18.672607421875","18.672607421875"
"1699840","415","415","415","18.427978515625","18.427978515625","18.427978515625"
"1703936","416","416","416","18.709716796875","18.709716796875","18.709716796875"
"1708032","417","417","417","19.11181640625","19.11181640625","19.11181640625"
"1712128","418","418","418","18.951904296875","18.951904296875","18.951904296875"
"1716224","419","419","419","19.236328125","19.236328125","19.236328125"
"1720320","420","420","420","19.00341796875","19.00341796875","19.00341796875"
"1724416","421","421","421","19.67431640625","19.67431640625","19.67431640625"
