"env_step","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"536576","131","131","131","5.197509765625","5.197509765625","5.197509765625"
"540672","132","132","132","5.78271484375","5.78271484375","5.78271484375"
"544768","133","133","133","6.486328125","6.486328125","6.486328125"
"548864","134","134","134","6.4970703125","6.4970703125","6.4970703125"
"552960","135","135","135","6.52294921875","6.52294921875","6.52294921875"
"557056","136","136","136","5.856201171875","5.856201171875","5.856201171875"
"561152","137","137","137","5.935791015625","5.935791015625","5.935791015625"
"565248","138","138","138","6.052490234375","6.052490234375","6.052490234375"
"569344","139","139","139","6.75048828125","6.75048828125","6.75048828125"
"573440","140","140","140","7.28857421875","7.28857421875","7.28857421875"
"577536","141","141","141","6.9267578125","6.9267578125","6.9267578125"
"581632","142","142","142","6.986572265625","6.986572265625","6.986572265625"
"585728","143","143","143","7.054443359375","7.054443359375","7.054443359375"
"589824","144","144","144","7.19921875","7.19921875","7.19921875"
"593920","145","145","145","6.676025390625","6.676025390625","6.676025390625"
"598016","146","146","146","6.971435546875","6.971435546875","6.971435546875"
"602112","147","147","147","7.03125","7.03125","7.03125"
"606208","148","148","148","6.98779296875","6.98779296875","6.98779296875"
"610304","149","149","149","7.452880859375","7.452880859375","7.452880859375"
"614400","150","150","150","7.495849609375","7.495849609375","7.495849609375"
"618496","151","151","151","6.7021484375","6.7021484375","6.7021484375"
"622592","152","152","152","7.069580078125","7.069580078125","7.069580078125"
"626688","153","153","153","7.11572265625","7.11572265625","7.11572265625"
"630784","154","154","154","6.469970703125","6.469970703125","6.469970703125"
"634880","155","155","155","6.685302734375","6.685302734375","6.685302734375"
"638976","156","156","156","7.125244140625","7.125244140625","7.125244140625"
"643072","157","157","157","7.49609375","7.49609375","7.49609375"
"647168","158","158","158","7.509033203125","7.509033203125","7.509033203125"
"651264","159","159","159","7.442138671875","7.442138671875","7.442138671875"
"655360","160","160","160","7.44287109375","7.44287109375","7.44287109375"
"659456","161","161","161","7.85400390625","7.85400390625","7.85400390625"
"663552","162","162","162","7.481201171875","7.481201171875","7.481201171875"
"667648","163","163","163","7.408935546875","7.408935546875","7.408935546875"
"671744","164","164","164","7.6923828125","7.6923828125","7.6923828125"
"675840","165","165","165","7.83349609375","7.83349609375","7.83349609375"
"679936","166","166","166","7.798583984375","7.798583984375","7.798583984375"
"684032","167","167","167","7.044189453125","7.044189453125","7.044189453125"
"688128","168","168","168","6.5712890625","6.5712890625","6.5712890625"
"692224","169","169","169","6.385498046875","6.385498046875","6.385498046875"
"696320","170","170","170","6.350830078125","6.350830078125","6.350830078125"
"700416","171","171","171","6.63916015625","6.63916015625","6.63916015625"
"704512","172","172","172","6.69970703125","6.69970703125","6.69970703125"
"708608","173","173","173","6.81494140625","6.81494140625","6.81494140625"
"712704","174","174","174","7.641357421875","7.641357421875","7.641357421875"
"716800","175","175","175","7.60693359375","7.60693359375","7.60693359375"
"720896","176","176","176","7.51025390625","7.51025390625","7.51025390625"
"724992","177","177","177","6.772216796875","6.772216796875","6.772216796875"
"729088","178","178","178","6.854736328125","6.854736328125","6.854736328125"
"733184","179","179","179","7.203125","7.203125","7.203125"
"737280","180","180","180","7.72705078125","7.72705078125","7.72705078125"
"741376","181","181","181","7.7607421875","7.7607421875","7.7607421875"
"745472","182","182","182","8.36767578125","8.36767578125","8.36767578125"
"749568","183","183","183","8.44384765625","8.44384765625","8.44384765625"
"753664","184","184","184","8.416748046875","8.416748046875","8.416748046875"
"757760","185","185","185","8.23193359375","8.23193359375","8.23193359375"
"761856","186","186","186","8.450927734375","8.450927734375","8.450927734375"
"765952","187","187","187","8.44384765625","8.44384765625","8.44384765625"
"770048","188","188","188","8.454833984375","8.454833984375","8.454833984375"
"774144","189","189","189","8.102783203125","8.102783203125","8.102783203125"
"778240","190","190","190","8.065673828125","8.065673828125","8.065673828125"
"782336","191","191","191","7.920654296875","7.920654296875","7.920654296875"
"786432","192","192","192","8.415283203125","8.415283203125","8.415283203125"
"790528","193","193","193","8.587890625","8.587890625","8.587890625"
"794624","194","194","194","8.5107421875","8.5107421875","8.5107421875"
"798720","195","195","195","8.597900390625","8.597900390625","8.597900390625"
"802816","196","196","196","8.792724609375","8.792724609375","8.792724609375"
"806912","197","197","197","9.047607421875","9.047607421875","9.047607421875"
"811008","198","198","198","8.886474609375","8.886474609375","8.886474609375"
"815104","199","199","199","9.185546875","9.185546875","9.185546875"
"819200","200","200","200","10.005126953125","10.005126953125","10.005126953125"
"823296","201","201","201","9.8779296875","9.8779296875","9.8779296875"
"827392","202","202","202","10.51513671875","10.51513671875","10.51513671875"
"831488","203","203","203","10.279541015625","10.279541015625","10.279541015625"
"835584","204","204","204","9.100341796875","9.100341796875","9.100341796875"
"839680","205","205","205","8.884033203125","8.884033203125","8.884033203125"
"843776","206","206","206","8.807861328125","8.807861328125","8.807861328125"
"847872","207","207","207","9.169677734375","9.169677734375","9.169677734375"
"851968","208","208","208","8.8154296875","8.8154296875","8.8154296875"
"856064","209","209","209","8.97314453125","8.97314453125","8.97314453125"
"860160","210","210","210","10.027587890625","10.027587890625","10.027587890625"
"864256","211","211","211","10.153076171875","10.153076171875","10.153076171875"
"868352","212","212","212","9.690185546875","9.690185546875","9.690185546875"
"872448","213","213","213","9.48388671875","9.48388671875","9.48388671875"
"876544","214","214","214","9.244140625","9.244140625","9.244140625"
"880640","215","215","215","9.076416015625","9.076416015625","9.076416015625"
"884736","216","216","216","9.27392578125","9.27392578125","9.27392578125"
"888832","217","217","217","9.023193359375","9.023193359375","9.023193359375"
"892928","218","218","218","9.492919921875","9.492919921875","9.492919921875"
"897024","219","219","219","10.002197265625","10.002197265625","10.002197265625"
"901120","220","220","220","10.47412109375","10.47412109375","10.47412109375"
"905216","221","221","221","9.967529296875","9.967529296875","9.967529296875"
"909312","222","222","222","9.828857421875","9.828857421875","9.828857421875"
"913408","223","223","223","9.523681640625","9.523681640625","9.523681640625"
"917504","224","224","224","9.111572265625","9.111572265625","9.111572265625"
"921600","225","225","225","9.394287109375","9.394287109375","9.394287109375"
"925696","226","226","226","9.359130859375","9.359130859375","9.359130859375"
"929792","227","227","227","9.69775390625","9.69775390625","9.69775390625"
"933888","228","228","228","10.231201171875","10.231201171875","10.231201171875"
"937984","229","229","229","10.43359375","10.43359375","10.43359375"
"942080","230","230","230","10.179443359375","10.179443359375","10.179443359375"
"946176","231","231","231","10.33935546875","10.33935546875","10.33935546875"
"950272","232","232","232","10.043701171875","10.043701171875","10.043701171875"
"954368","233","233","233","10.223388671875","10.223388671875","10.223388671875"
"958464","234","234","234","9.880859375","9.880859375","9.880859375"
"962560","235","235","235","10.1650390625","10.1650390625","10.1650390625"
"966656","236","236","236","10.11376953125","10.11376953125","10.11376953125"
"970752","237","237","237","10.28369140625","10.28369140625","10.28369140625"
"974848","238","238","238","9.85302734375","9.85302734375","9.85302734375"
"978944","239","239","239","9.643310546875","9.643310546875","9.643310546875"
"983040","240","240","240","9.60986328125","9.60986328125","9.60986328125"
"987136","241","241","241","9.518798828125","9.518798828125","9.518798828125"
"991232","242","242","242","10.01806640625","10.01806640625","10.01806640625"
"995328","243","243","243","10.540771484375","10.540771484375","10.540771484375"
"999424","244","244","244","10.40234375","10.40234375","10.40234375"
"1003520","245","245","245","10.056884765625","10.056884765625","10.056884765625"
"1007616","246","246","246","10.083740234375","10.083740234375","10.083740234375"
"1011712","247","247","247","10.488037109375","10.488037109375","10.488037109375"
"1015808","248","248","248","11.4453125","11.4453125","11.4453125"
"1019904","249","249","249","11.466552734375","11.466552734375","11.466552734375"
"1024000","250","250","250","10.712646484375","10.712646484375","10.712646484375"
"1028096","251","251","251","11.468017578125","11.468017578125","11.468017578125"
"1032192","252","252","252","11.65478515625","11.65478515625","11.65478515625"
"1036288","253","253","253","12.12109375","12.12109375","12.12109375"
"1040384","254","254","254","12.333984375","12.333984375","12.333984375"
"1044480","255","255","255","11.87109375","11.87109375","11.87109375"
"1048576","256","256","256","12.412841796875","12.412841796875","12.412841796875"
"1052672","257","257","257","12.097412109375","12.097412109375","12.097412109375"
"1056768","258","258","258","11.974853515625","11.974853515625","11.974853515625"
"1060864","259","259","259","12.23046875","12.23046875","12.23046875"
"1064960","260","260","260","12.14208984375","12.14208984375","12.14208984375"
"1069056","261","261","261","11.94580078125","11.94580078125","11.94580078125"
"1073152","262","262","262","11.8671875","11.8671875","11.8671875"
"1077248","263","263","263","11.321533203125","11.321533203125","11.321533203125"
"1081344","264","264","264","11.15185546875","11.15185546875","11.15185546875"
"1085440","265","265","265","11.4814453125","11.4814453125","11.4814453125"
"1089536","266","266","266","11.50537109375","11.50537109375","11.50537109375"
"1093632","267","267","267","11.646484375","11.646484375","11.646484375"
"1097728","268","268","268","11.647705078125","11.647705078125","11.647705078125"
"1101824","269","269","269","11.32275390625","11.32275390625","11.32275390625"
"1105920","270","270","270","10.790771484375","10.790771484375","10.790771484375"
"1110016","271","271","271","10.822265625","10.822265625","10.822265625"
"1114112","272","272","272","10.70361328125","10.70361328125","10.70361328125"
"1118208","273","273","273","10.783447265625","10.783447265625","10.783447265625"
"1122304","274","274","274","10.737548828125","10.737548828125","10.737548828125"
"1126400","275","275","275","10.618896484375","10.618896484375","10.618896484375"
"1130496","276","276","276","10.92578125","10.92578125","10.92578125"
"1134592","277","277","277","10.99609375","10.99609375","10.99609375"
"1138688","278","278","278","11.280029296875","11.280029296875","11.280029296875"
"1142784","279","279","279","11.380126953125","11.380126953125","11.380126953125"
"1146880","280","280","280","11.261474609375","11.261474609375","11.261474609375"
"1150976","281","281","281","11.60302734375","11.60302734375","11.60302734375"
"1155072","282","282","282","12.30078125","12.30078125","12.30078125"
"1159168","283","283","283","12.792724609375","12.792724609375","12.792724609375"
"1163264","284","284","284","12.50927734375","12.50927734375","12.50927734375"
"1167360","285","285","285","12.600341796875","12.600341796875","12.600341796875"
"1171456","286","286","286","12.412353515625","12.412353515625","12.412353515625"
"1175552","287","287","287","12.244140625","12.244140625","12.244140625"
"1179648","288","288","288","11.662109375","11.662109375","11.662109375"
"1183744","289","289","289","11.612060546875","11.612060546875","11.612060546875"
"1187840","290","290","290","12.31689453125","12.31689453125","12.31689453125"
"1191936","291","291","291","12.666015625","12.666015625","12.666015625"
"1196032","292","292","292","12.871826171875","12.871826171875","12.871826171875"
"1200128","293","293","293","13.311767578125","13.311767578125","13.311767578125"
"1204224","294","294","294","13.405029296875","13.405029296875","13.405029296875"
"1208320","295","295","295","13.167236328125","13.167236328125","13.167236328125"
"1212416","296","296","296","13.08984375","13.08984375","13.08984375"
"1216512","297","297","297","12.861572265625","12.861572265625","12.861572265625"
"1220608","298","298","298","12.481689453125","12.481689453125","12.481689453125"
"1224704","299","299","299","12.270263671875","12.270263671875","12.270263671875"
"1228800","300","300","300","12.53076171875","12.53076171875","12.53076171875"
"1232896","301","301","301","12.98095703125","12.98095703125","12.98095703125"
"1236992","302","302","302","12.41455078125","12.41455078125","12.41455078125"
"1241088","303","303","303","12.37939453125","12.37939453125","12.37939453125"
"1245184","304","304","304","12.17431640625","12.17431640625","12.17431640625"
"1249280","305","305","305","12.657470703125","12.657470703125","12.657470703125"
"1253376","306","306","306","13.181884765625","13.181884765625","13.181884765625"
"1257472","307","307","307","13.309814453125","13.309814453125","13.309814453125"
"1261568","308","308","308","13.094970703125","13.094970703125","13.094970703125"
"1265664","309","309","309","13.361083984375","13.361083984375","13.361083984375"
"1269760","310","310","310","14.1669921875","14.1669921875","14.1669921875"
"1273856","311","311","311","14.1474609375","14.1474609375","14.1474609375"
"1277952","312","312","312","14.314453125","14.314453125","14.314453125"
"1282048","313","313","313","14.12548828125","14.12548828125","14.12548828125"
"1286144","314","314","314","13.718017578125","13.718017578125","13.718017578125"
"1290240","315","315","315","14.5078125","14.5078125","14.5078125"
"1294336","316","316","316","14.723876953125","14.723876953125","14.723876953125"
"1298432","317","317","317","14.5966796875","14.5966796875","14.5966796875"
"1302528","318","318","318","15.187255859375","15.187255859375","15.187255859375"
"1306624","319","319","319","14.992431640625","14.992431640625","14.992431640625"
"1310720","320","320","320","14.939208984375","14.939208984375","14.939208984375"
"1314816","321","321","321","14.792724609375","14.792724609375","14.792724609375"
"1318912","322","322","322","14.476806640625","14.476806640625","14.476806640625"
"1323008","323","323","323","14.093505859375","14.093505859375","14.093505859375"
"1327104","324","324","324","13.823486328125","13.823486328125","13.823486328125"
"1331200","325","325","325","13.458984375","13.458984375","13.458984375"
"1335296","326","326","326","13.49072265625","13.49072265625","13.49072265625"
"1339392","327","327","327","13.4580078125","13.4580078125","13.4580078125"
"1343488","328","328","328","14.173095703125","14.173095703125","14.173095703125"
"1347584","329","329","329","13.97021484375","13.97021484375","13.97021484375"
"1351680","330","330","330","14.494384765625","14.494384765625","14.494384765625"
"1355776","331","331","331","14.419189453125","14.419189453125","14.419189453125"
"1359872","332","332","332","14.518310546875","14.518310546875","14.518310546875"
"1363968","333","333","333","14.540283203125","14.540283203125","14.540283203125"
"1368064","334","334","334","14.261474609375","14.261474609375","14.261474609375"
"1372160","335","335","335","14.763916015625","14.763916015625","14.763916015625"
"1376256","336","336","336","15.460693359375","15.460693359375","15.460693359375"
"1380352","337","337","337","15.92578125","15.92578125","15.92578125"
"1384448","338","338","338","15.734375","15.734375","15.734375"
"1388544","339","339","339","15.3642578125","15.3642578125","15.3642578125"
"1392640","340","340","340","15.58837890625","15.58837890625","15.58837890625"
"1396736","341","341","341","15.71533203125","15.71533203125","15.71533203125"
"1400832","342","342","342","15.376220703125","15.376220703125","15.376220703125"
"1404928","343","343","343","15.162841796875","15.162841796875","15.162841796875"
"1409024","344","344","344","15.285888671875","15.285888671875","15.285888671875"
"1413120","345","345","345","15.4873046875","15.4873046875","15.4873046875"
"1417216","346","346","346","15.71484375","15.71484375","15.71484375"
"1421312","347","347","347","15.925048828125","15.925048828125","15.925048828125"
"1425408","348","348","348","16.109619140625","16.109619140625","16.109619140625"
"1429504","349","349","349","15.86865234375","15.86865234375","15.86865234375"
"1433600","350","350","350","16.037353515625","16.037353515625","16.037353515625"
"1437696","351","351","351","15.83984375","15.83984375","15.83984375"
"1441792","352","352","352","15.604736328125","15.604736328125","15.604736328125"
"1445888","353","353","353","15.568603515625","15.568603515625","15.568603515625"
"1449984","354","354","354","15.092529296875","15.092529296875","15.092529296875"
"1454080","355","355","355","15.284423828125","15.284423828125","15.284423828125"
"1458176","356","356","356","15.8779296875","15.8779296875","15.8779296875"
"1462272","357","357","357","16.47216796875","16.47216796875","16.47216796875"
"1466368","358","358","358","16.33935546875","16.33935546875","16.33935546875"
"1470464","359","359","359","16.779541015625","16.779541015625","16.779541015625"
"1474560","360","360","360","16.73779296875","16.73779296875","16.73779296875"
"1478656","361","361","361","16.44140625","16.44140625","16.44140625"
"1482752","362","362","362","16.765869140625","16.765869140625","16.765869140625"
"1486848","363","363","363","16.70361328125","16.70361328125","16.70361328125"
"1490944","364","364","364","16.689453125","16.689453125","16.689453125"
"1495040","365","365","365","17.0693359375","17.0693359375","17.0693359375"
"1499136","366","366","366","17.15673828125","17.15673828125","17.15673828125"
"1503232","367","367","367","17.7099609375","17.7099609375","17.7099609375"
"1507328","368","368","368","18.00048828125","18.00048828125","18.00048828125"
"1511424","369","369","369","17.700927734375","17.700927734375","17.700927734375"
"1515520","370","370","370","17.4453125","17.4453125","17.4453125"
"1519616","371","371","371","17.94482421875","17.94482421875","17.94482421875"
"1523712","372","372","372","17.829833984375","17.829833984375","17.829833984375"
"1527808","373","373","373","17.640869140625","17.640869140625","17.640869140625"
"1531904","374","374","374","17.68408203125","17.68408203125","17.68408203125"
"1536000","375","375","375","17.616943359375","17.616943359375","17.616943359375"
"1540096","376","376","376","18.146728515625","18.146728515625","18.146728515625"
"1544192","377","377","377","18.488037109375","18.488037109375","18.488037109375"
"1548288","378","378","378","18.22998046875","18.22998046875","18.22998046875"
"1552384","379","379","379","17.8896484375","17.8896484375","17.8896484375"
"1556480","380","380","380","17.65576171875","17.65576171875","17.65576171875"
"1560576","381","381","381","17.55908203125","17.55908203125","17.55908203125"
"1564672","382","382","382","17.302490234375","17.302490234375","17.302490234375"
"1568768","383","383","383","17.1923828125","17.1923828125","17.1923828125"
"1572864","384","384","384","17.606689453125","17.606689453125","17.606689453125"
"1576960","385","385","385","17.524169921875","17.524169921875","17.524169921875"
"1581056","386","386","386","17.590087890625","17.590087890625","17.590087890625"
"1585152","387","387","387","17.3271484375","17.3271484375","17.3271484375"
"1589248","388","388","388","17.105712890625","17.105712890625","17.105712890625"
"1593344","389","389","389","17.4228515625","17.4228515625","17.4228515625"
"1597440","390","390","390","17.636474609375","17.636474609375","17.636474609375"
"1601536","391","391","391","17.9443359375","17.9443359375","17.9443359375"
"1605632","392","392","392","18.154541015625","18.154541015625","18.154541015625"
"1609728","393","393","393","18.158203125","18.158203125","18.158203125"
"1613824","394","394","394","18.599853515625","18.599853515625","18.599853515625"
"1617920","395","395","395","19.196044921875","19.196044921875","19.196044921875"
"1622016","396","396","396","19.606201171875","19.606201171875","19.606201171875"
"1626112","397","397","397","19.29541015625","19.29541015625","19.29541015625"
"1630208","398","398","398","19.03369140625","19.03369140625","19.03369140625"
"1634304","399","399","399","18.865966796875","18.865966796875","18.865966796875"
"1638400","400","400","400","18.53369140625","18.53369140625","18.53369140625"
"1642496","401","401","401","18.595458984375","18.595458984375","18.595458984375"
"1646592","402","402","402","18.766357421875","18.766357421875","18.766357421875"
"1650688","403","403","403","18.309814453125","18.309814453125","18.309814453125"
"1654784","404","404","404","18.403564453125","18.403564453125","18.403564453125"
"1658880","405","405","405","18.4873046875","18.4873046875","18.4873046875"
"1662976","406","406","406","18.03759765625","18.03759765625","18.03759765625"
"1667072","407","407","407","17.897705078125","17.897705078125","17.897705078125"
"1671168","408","408","408","18.255615234375","18.255615234375","18.255615234375"
"1675264","409","409","409","18.112548828125","18.112548828125","18.112548828125"
"1679360","410","410","410","17.946533203125","17.946533203125","17.946533203125"
"1683456","411","411","411","17.91455078125","17.91455078125","17.91455078125"
"1687552","412","412","412","18.271240234375","18.271240234375","18.271240234375"
"1691648","413","413","413","18.3466796875","18.3466796875","18.3466796875"
"1695744","414","414","414","18.43408203125","18.43408203125","18.43408203125"
"1699840","415","415","415","18.548583984375","18.548583984375","18.548583984375"
"1703936","416","416","416","18.778076171875","18.778076171875","18.778076171875"
"1708032","417","417","417","18.763916015625","18.763916015625","18.763916015625"
"1712128","418","418","418","18.908935546875","18.908935546875","18.908935546875"
"1716224","419","419","419","19.220703125","19.220703125","19.220703125"
"1720320","420","420","420","20.19482421875","20.19482421875","20.19482421875"
"1724416","421","421","421","20.6171875","20.6171875","20.6171875"
