"env_step","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"536576","131","131","131","6.14013671875","6.14013671875","6.14013671875"
"540672","132","132","132","6.215087890625","6.215087890625","6.215087890625"
"544768","133","133","133","6.045654296875","6.045654296875","6.045654296875"
"548864","134","134","134","6.049560546875","6.049560546875","6.049560546875"
"552960","135","135","135","6.30078125","6.30078125","6.30078125"
"557056","136","136","136","6.2568359375","6.2568359375","6.2568359375"
"561152","137","137","137","6.19140625","6.19140625","6.19140625"
"565248","138","138","138","6.063232421875","6.063232421875","6.063232421875"
"569344","139","139","139","6.53564453125","6.53564453125","6.53564453125"
"573440","140","140","140","6.650390625","6.650390625","6.650390625"
"577536","141","141","141","6.558349609375","6.558349609375","6.558349609375"
"581632","142","142","142","6.47314453125","6.47314453125","6.47314453125"
"585728","143","143","143","6.4873046875","6.4873046875","6.4873046875"
"589824","144","144","144","5.970458984375","5.970458984375","5.970458984375"
"593920","145","145","145","6.262451171875","6.262451171875","6.262451171875"
"598016","146","146","146","6.5634765625","6.5634765625","6.5634765625"
"602112","147","147","147","6.6826171875","6.6826171875","6.6826171875"
"606208","148","148","148","6.44189453125","6.44189453125","6.44189453125"
"610304","149","149","149","6.112060546875","6.112060546875","6.112060546875"
"614400","150","150","150","6.637451171875","6.637451171875","6.637451171875"
"618496","151","151","151","6.77783203125","6.77783203125","6.77783203125"
"622592","152","152","152","6.398193359375","6.398193359375","6.398193359375"
"626688","153","153","153","6.09765625","6.09765625","6.09765625"
"630784","154","154","154","6.4404296875","6.4404296875","6.4404296875"
"634880","155","155","155","6.79638671875","6.79638671875","6.79638671875"
"638976","156","156","156","6.411376953125","6.411376953125","6.411376953125"
"643072","157","157","157","6.50048828125","6.50048828125","6.50048828125"
"647168","158","158","158","7.0107421875","7.0107421875","7.0107421875"
"651264","159","159","159","7.168701171875","7.168701171875","7.168701171875"
"655360","160","160","160","7.16015625","7.16015625","7.16015625"
"659456","161","161","161","7.629150390625","7.629150390625","7.629150390625"
"663552","162","162","162","7.364990234375","7.364990234375","7.364990234375"
"667648","163","163","163","7.89990234375","7.89990234375","7.89990234375"
"671744","164","164","164","7.681640625","7.681640625","7.681640625"
"675840","165","165","165","7.373779296875","7.373779296875","7.373779296875"
"679936","166","166","166","7.12646484375","7.12646484375","7.12646484375"
"684032","167","167","167","7.527587890625","7.527587890625","7.527587890625"
"688128","168","168","168","7.471923828125","7.471923828125","7.471923828125"
"692224","169","169","169","6.810302734375","6.810302734375","6.810302734375"
"696320","170","170","170","7.252197265625","7.252197265625","7.252197265625"
"700416","171","171","171","8.021484375","8.021484375","8.021484375"
"704512","172","172","172","7.86279296875","7.86279296875","7.86279296875"
"708608","173","173","173","8.2685546875","8.2685546875","8.2685546875"
"712704","174","174","174","8.710205078125","8.710205078125","8.710205078125"
"716800","175","175","175","8.7470703125","8.7470703125","8.7470703125"
"720896","176","176","176","8.81005859375","8.81005859375","8.81005859375"
"724992","177","177","177","8.73095703125","8.73095703125","8.73095703125"
"729088","178","178","178","8.5107421875","8.5107421875","8.5107421875"
"733184","179","179","179","8.6533203125","8.6533203125","8.6533203125"
"737280","180","180","180","7.954345703125","7.954345703125","7.954345703125"
"741376","181","181","181","7.34521484375","7.34521484375","7.34521484375"
"745472","182","182","182","7.16943359375","7.16943359375","7.16943359375"
"749568","183","183","183","7.74169921875","7.74169921875","7.74169921875"
"753664","184","184","184","7.817626953125","7.817626953125","7.817626953125"
"757760","185","185","185","7.98193359375","7.98193359375","7.98193359375"
"761856","186","186","186","8.239013671875","8.239013671875","8.239013671875"
"765952","187","187","187","7.940185546875","7.940185546875","7.940185546875"
"770048","188","188","188","8.00927734375","8.00927734375","8.00927734375"
"774144","189","189","189","8.056396484375","8.056396484375","8.056396484375"
"778240","190","190","190","8.218505859375","8.218505859375","8.218505859375"
"782336","191","191","191","8.316162109375","8.316162109375","8.316162109375"
"786432","192","192","192","8.76611328125","8.76611328125","8.76611328125"
"790528","193","193","193","8.2529296875","8.2529296875","8.2529296875"
"794624","194","194","194","8.087646484375","8.087646484375","8.087646484375"
"798720","195","195","195","8.049560546875","8.049560546875","8.049560546875"
"802816","196","196","196","7.63525390625","7.63525390625","7.63525390625"
"806912","197","197","197","7.73388671875","7.73388671875","7.73388671875"
"811008","198","198","198","7.751220703125","7.751220703125","7.751220703125"
"815104","199","199","199","8.162841796875","8.162841796875","8.162841796875"
"819200","200","200","200","8.7958984375","8.7958984375","8.7958984375"
"823296","201","201","201","8.632568359375","8.632568359375","8.632568359375"
"827392","202","202","202","8.179443359375","8.179443359375","8.179443359375"
"831488","203","203","203","8.546875","8.546875","8.546875"
"835584","204","204","204","9.119873046875","9.119873046875","9.119873046875"
"839680","205","205","205","9.484619140625","9.484619140625","9.484619140625"
"843776","206","206","206","9.3251953125","9.3251953125","9.3251953125"
"847872","207","207","207","8.81005859375","8.81005859375","8.81005859375"
"851968","208","208","208","8.388671875","8.388671875","8.388671875"
"856064","209","209","209","8.205078125","8.205078125","8.205078125"
"860160","210","210","210","8.551025390625","8.551025390625","8.551025390625"
"864256","211","211","211","8.550048828125","8.550048828125","8.550048828125"
"868352","212","212","212","8.37255859375","8.37255859375","8.37255859375"
"872448","213","213","213","8.53125","8.53125","8.53125"
"876544","214","214","214","8.78515625","8.78515625","8.78515625"
"880640","215","215","215","8.558349609375","8.558349609375","8.558349609375"
"884736","216","216","216","9.179443359375","9.179443359375","9.179443359375"
"888832","217","217","217","9.464111328125","9.464111328125","9.464111328125"
"892928","218","218","218","9.767333984375","9.767333984375","9.767333984375"
"897024","219","219","219","9.885009765625","9.885009765625","9.885009765625"
"901120","220","220","220","9.686279296875","9.686279296875","9.686279296875"
"905216","221","221","221","9.896484375","9.896484375","9.896484375"
"909312","222","222","222","9.8544921875","9.8544921875","9.8544921875"
"913408","223","223","223","9.78857421875","9.78857421875","9.78857421875"
"917504","224","224","224","10.135009765625","10.135009765625","10.135009765625"
"921600","225","225","225","10.281005859375","10.281005859375","10.281005859375"
"925696","226","226","226","9.937255859375","9.937255859375","9.937255859375"
"929792","227","227","227","9.682861328125","9.682861328125","9.682861328125"
"933888","228","228","228","9.581787109375","9.581787109375","9.581787109375"
"937984","229","229","229","9.739990234375","9.739990234375","9.739990234375"
"942080","230","230","230","10.1640625","10.1640625","10.1640625"
"946176","231","231","231","10.3251953125","10.3251953125","10.3251953125"
"950272","232","232","232","10.5302734375","10.5302734375","10.5302734375"
"954368","233","233","233","10.412353515625","10.412353515625","10.412353515625"
"958464","234","234","234","9.968994140625","9.968994140625","9.968994140625"
"962560","235","235","235","9.760498046875","9.760498046875","9.760498046875"
"966656","236","236","236","10.2529296875","10.2529296875","10.2529296875"
"970752","237","237","237","10.453857421875","10.453857421875","10.453857421875"
"974848","238","238","238","10.984375","10.984375","10.984375"
"978944","239","239","239","11.162841796875","11.162841796875","11.162841796875"
"983040","240","240","240","11.33349609375","11.33349609375","11.33349609375"
"987136","241","241","241","11.2822265625","11.2822265625","11.2822265625"
"991232","242","242","242","10.402099609375","10.402099609375","10.402099609375"
"995328","243","243","243","10.7998046875","10.7998046875","10.7998046875"
"999424","244","244","244","11.485107421875","11.485107421875","11.485107421875"
"1003520","245","245","245","11.35009765625","11.35009765625","11.35009765625"
"1007616","246","246","246","11.31640625","11.31640625","11.31640625"
"1011712","247","247","247","11.250732421875","11.250732421875","11.250732421875"
"1015808","248","248","248","11.146728515625","11.146728515625","11.146728515625"
"1019904","249","249","249","10.800048828125","10.800048828125","10.800048828125"
"1024000","250","250","250","10.268798828125","10.268798828125","10.268798828125"
"1028096","251","251","251","10.065185546875","10.065185546875","10.065185546875"
"1032192","252","252","252","10.39013671875","10.39013671875","10.39013671875"
"1036288","253","253","253","10.285888671875","10.285888671875","10.285888671875"
"1040384","254","254","254","10.5849609375","10.5849609375","10.5849609375"
"1044480","255","255","255","10.637939453125","10.637939453125","10.637939453125"
"1048576","256","256","256","10.677978515625","10.677978515625","10.677978515625"
"1052672","257","257","257","11.130615234375","11.130615234375","11.130615234375"
"1056768","258","258","258","11.2666015625","11.2666015625","11.2666015625"
"1060864","259","259","259","11.261474609375","11.261474609375","11.261474609375"
"1064960","260","260","260","11.1806640625","11.1806640625","11.1806640625"
"1069056","261","261","261","11.17333984375","11.17333984375","11.17333984375"
"1073152","262","262","262","11.13720703125","11.13720703125","11.13720703125"
"1077248","263","263","263","10.9833984375","10.9833984375","10.9833984375"
"1081344","264","264","264","10.9326171875","10.9326171875","10.9326171875"
"1085440","265","265","265","10.997314453125","10.997314453125","10.997314453125"
"1089536","266","266","266","11.13427734375","11.13427734375","11.13427734375"
"1093632","267","267","267","11.019775390625","11.019775390625","11.019775390625"
"1097728","268","268","268","11.536865234375","11.536865234375","11.536865234375"
"1101824","269","269","269","12.227783203125","12.227783203125","12.227783203125"
"1105920","270","270","270","12.468994140625","12.468994140625","12.468994140625"
"1110016","271","271","271","12.428955078125","12.428955078125","12.428955078125"
"1114112","272","272","272","12.555419921875","12.555419921875","12.555419921875"
"1118208","273","273","273","12.46337890625","12.46337890625","12.46337890625"
"1122304","274","274","274","12.53759765625","12.53759765625","12.53759765625"
"1126400","275","275","275","12.106689453125","12.106689453125","12.106689453125"
"1130496","276","276","276","11.80078125","11.80078125","11.80078125"
"1134592","277","277","277","11.6298828125","11.6298828125","11.6298828125"
"1138688","278","278","278","11.6953125","11.6953125","11.6953125"
"1142784","279","279","279","12.063720703125","12.063720703125","12.063720703125"
"1146880","280","280","280","12.510498046875","12.510498046875","12.510498046875"
"1150976","281","281","281","12.5185546875","12.5185546875","12.5185546875"
"1155072","282","282","282","12.744140625","12.744140625","12.744140625"
"1159168","283","283","283","13.099853515625","13.099853515625","13.099853515625"
"1163264","284","284","284","13.21728515625","13.21728515625","13.21728515625"
"1167360","285","285","285","13.32861328125","13.32861328125","13.32861328125"
"1171456","286","286","286","13.07666015625","13.07666015625","13.07666015625"
"1175552","287","287","287","12.848388671875","12.848388671875","12.848388671875"
"1179648","288","288","288","13.173828125","13.173828125","13.173828125"
"1183744","289","289","289","13.364990234375","13.364990234375","13.364990234375"
"1187840","290","290","290","13.00634765625","13.00634765625","13.00634765625"
"1191936","291","291","291","12.677978515625","12.677978515625","12.677978515625"
"1196032","292","292","292","13.260498046875","13.260498046875","13.260498046875"
"1200128","293","293","293","13.4169921875","13.4169921875","13.4169921875"
"1204224","294","294","294","13.381103515625","13.381103515625","13.381103515625"
"1208320","295","295","295","13.547607421875","13.547607421875","13.547607421875"
"1212416","296","296","296","13.016357421875","13.016357421875","13.016357421875"
"1216512","297","297","297","13.427978515625","13.427978515625","13.427978515625"
"1220608","298","298","298","14.14404296875","14.14404296875","14.14404296875"
"1224704","299","299","299","14.521240234375","14.521240234375","14.521240234375"
"1228800","300","300","300","14.3564453125","14.3564453125","14.3564453125"
"1232896","301","301","301","14.597412109375","14.597412109375","14.597412109375"
"1236992","302","302","302","14.8203125","14.8203125","14.8203125"
"1241088","303","303","303","14.52783203125","14.52783203125","14.52783203125"
"1245184","304","304","304","14.899169921875","14.899169921875","14.899169921875"
"1249280","305","305","305","14.70703125","14.70703125","14.70703125"
"1253376","306","306","306","14.269287109375","14.269287109375","14.269287109375"
"1257472","307","307","307","14.0166015625","14.0166015625","14.0166015625"
"1261568","308","308","308","13.483642578125","13.483642578125","13.483642578125"
"1265664","309","309","309","13.469970703125","13.469970703125","13.469970703125"
"1269760","310","310","310","13.57958984375","13.57958984375","13.57958984375"
"1273856","311","311","311","13.258544921875","13.258544921875","13.258544921875"
"1277952","312","312","312","13.74609375","13.74609375","13.74609375"
"1282048","313","313","313","13.571533203125","13.571533203125","13.571533203125"
"1286144","314","314","314","13.47705078125","13.47705078125","13.47705078125"
"1290240","315","315","315","13.67578125","13.67578125","13.67578125"
"1294336","316","316","316","13.406982421875","13.406982421875","13.406982421875"
"1298432","317","317","317","12.838134765625","12.838134765625","12.838134765625"
"1302528","318","318","318","12.662841796875","12.662841796875","12.662841796875"
"1306624","319","319","319","12.88818359375","12.88818359375","12.88818359375"
"1310720","320","320","320","13.431396484375","13.431396484375","13.431396484375"
"1314816","321","321","321","13.96826171875","13.96826171875","13.96826171875"
"1318912","322","322","322","13.68115234375","13.68115234375","13.68115234375"
"1323008","323","323","323","13.341796875","13.341796875","13.341796875"
"1327104","324","324","324","13.516845703125","13.516845703125","13.516845703125"
"1331200","325","325","325","14.154052734375","14.154052734375","14.154052734375"
"1335296","326","326","326","14.627197265625","14.627197265625","14.627197265625"
"1339392","327","327","327","14.61572265625","14.61572265625","14.61572265625"
"1343488","328","328","328","14.16943359375","14.16943359375","14.16943359375"
"1347584","329","329","329","14.426025390625","14.426025390625","14.426025390625"
"1351680","330","330","330","14.756103515625","14.756103515625","14.756103515625"
"1355776","331","331","331","14.936279296875","14.936279296875","14.936279296875"
"1359872","332","332","332","15.0380859375","15.0380859375","15.0380859375"
"1363968","333","333","333","15.30322265625","15.30322265625","15.30322265625"
"1368064","334","334","334","15.138671875","15.138671875","15.138671875"
"1372160","335","335","335","15.230224609375","15.230224609375","15.230224609375"
"1376256","336","336","336","15.284912109375","15.284912109375","15.284912109375"
"1380352","337","337","337","15.15087890625","15.15087890625","15.15087890625"
"1384448","338","338","338","15.22412109375","15.22412109375","15.22412109375"
"1388544","339","339","339","15.35498046875","15.35498046875","15.35498046875"
"1392640","340","340","340","15.1298828125","15.1298828125","15.1298828125"
"1396736","341","341","341","15.4052734375","15.4052734375","15.4052734375"
"1400832","342","342","342","15.454833984375","15.454833984375","15.454833984375"
"1404928","343","343","343","15.0595703125","15.0595703125","15.0595703125"
"1409024","344","344","344","15.38525390625","15.38525390625","15.38525390625"
"1413120","345","345","345","15.557861328125","15.557861328125","15.557861328125"
"1417216","346","346","346","15.71923828125","15.71923828125","15.71923828125"
"1421312","347","347","347","16.35546875","16.35546875","16.35546875"
"1425408","348","348","348","15.797607421875","15.797607421875","15.797607421875"
"1429504","349","349","349","15.666748046875","15.666748046875","15.666748046875"
"1433600","350","350","350","15.3984375","15.3984375","15.3984375"
"1437696","351","351","351","15.732421875","15.732421875","15.732421875"
"1441792","352","352","352","16.252685546875","16.252685546875","16.252685546875"
"1445888","353","353","353","15.733642578125","15.733642578125","15.733642578125"
"1449984","354","354","354","15.779052734375","15.779052734375","15.779052734375"
"1454080","355","355","355","16.087890625","16.087890625","16.087890625"
"1458176","356","356","356","16.325927734375","16.325927734375","16.325927734375"
"1462272","357","357","357","16.497802734375","16.497802734375","16.497802734375"
"1466368","358","358","358","16.5673828125","16.5673828125","16.5673828125"
"1470464","359","359","359","16.661376953125","16.661376953125","16.661376953125"
"1474560","360","360","360","16.8427734375","16.8427734375","16.8427734375"
"1478656","361","361","361","17.41943359375","17.41943359375","17.41943359375"
"1482752","362","362","362","17.569580078125","17.569580078125","17.569580078125"
"1486848","363","363","363","17.093017578125","17.093017578125","17.093017578125"
"1490944","364","364","364","17.369384765625","17.369384765625","17.369384765625"
"1495040","365","365","365","17.24951171875","17.24951171875","17.24951171875"
"1499136","366","366","366","16.495361328125","16.495361328125","16.495361328125"
"1503232","367","367","367","16.543701171875","16.543701171875","16.543701171875"
"1507328","368","368","368","17.037353515625","17.037353515625","17.037353515625"
"1511424","369","369","369","17.30712890625","17.30712890625","17.30712890625"
"1515520","370","370","370","16.769287109375","16.769287109375","16.769287109375"
"1519616","371","371","371","17.01318359375","17.01318359375","17.01318359375"
"1523712","372","372","372","17.26123046875","17.26123046875","17.26123046875"
"1527808","373","373","373","17.638671875","17.638671875","17.638671875"
"1531904","374","374","374","18.274169921875","18.274169921875","18.274169921875"
"1536000","375","375","375","18.296142578125","18.296142578125","18.296142578125"
"1540096","376","376","376","18.09912109375","18.09912109375","18.09912109375"
"1544192","377","377","377","18.159912109375","18.159912109375","18.159912109375"
"1548288","378","378","378","18.875","18.875","18.875"
"1552384","379","379","379","19.1201171875","19.1201171875","19.1201171875"
"1556480","380","380","380","19.09033203125","19.09033203125","19.09033203125"
"1560576","381","381","381","18.7099609375","18.7099609375","18.7099609375"
"1564672","382","382","382","17.91748046875","17.91748046875","17.91748046875"
"1568768","383","383","383","18.031494140625","18.031494140625","18.031494140625"
"1572864","384","384","384","18.404541015625","18.404541015625","18.404541015625"
"1576960","385","385","385","18.277587890625","18.277587890625","18.277587890625"
"1581056","386","386","386","17.96337890625","17.96337890625","17.96337890625"
"1585152","387","387","387","18.515869140625","18.515869140625","18.515869140625"
"1589248","388","388","388","18.994384765625","18.994384765625","18.994384765625"
"1593344","389","389","389","19.008056640625","19.008056640625","19.008056640625"
"1597440","390","390","390","18.447021484375","18.447021484375","18.447021484375"
"1601536","391","391","391","18.052978515625","18.052978515625","18.052978515625"
"1605632","392","392","392","17.691650390625","17.691650390625","17.691650390625"
"1609728","393","393","393","17.2763671875","17.2763671875","17.2763671875"
"1613824","394","394","394","16.8271484375","16.8271484375","16.8271484375"
"1617920","395","395","395","17.198486328125","17.198486328125","17.198486328125"
"1622016","396","396","396","16.98291015625","16.98291015625","16.98291015625"
"1626112","397","397","397","17.12255859375","17.12255859375","17.12255859375"
"1630208","398","398","398","17.359619140625","17.359619140625","17.359619140625"
"1634304","399","399","399","17.411376953125","17.411376953125","17.411376953125"
"1638400","400","400","400","17.03125","17.03125","17.03125"
"1642496","401","401","401","17.770263671875","17.770263671875","17.770263671875"
"1646592","402","402","402","18.293212890625","18.293212890625","18.293212890625"
"1650688","403","403","403","18.35888671875","18.35888671875","18.35888671875"
"1654784","404","404","404","18.23486328125","18.23486328125","18.23486328125"
"1658880","405","405","405","18.3271484375","18.3271484375","18.3271484375"
"1662976","406","406","406","18.580078125","18.580078125","18.580078125"
"1667072","407","407","407","18.323486328125","18.323486328125","18.323486328125"
"1671168","408","408","408","18.171142578125","18.171142578125","18.171142578125"
"1675264","409","409","409","18.27001953125","18.27001953125","18.27001953125"
"1679360","410","410","410","18.6826171875","18.6826171875","18.6826171875"
"1683456","411","411","411","18.4736328125","18.4736328125","18.4736328125"
"1687552","412","412","412","17.81884765625","17.81884765625","17.81884765625"
"1691648","413","413","413","17.954833984375","17.954833984375","17.954833984375"
"1695744","414","414","414","18.47216796875","18.47216796875","18.47216796875"
"1699840","415","415","415","19.34716796875","19.34716796875","19.34716796875"
"1703936","416","416","416","19.25","19.25","19.25"
"1708032","417","417","417","19.07373046875","19.07373046875","19.07373046875"
"1712128","418","418","418","18.8232421875","18.8232421875","18.8232421875"
"1716224","419","419","419","18.69287109375","18.69287109375","18.69287109375"
"1720320","420","420","420","18.17578125","18.17578125","18.17578125"
"1724416","421","421","421","17.911376953125","17.911376953125","17.911376953125"
