"env_step","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"360448","88","88","88","0.536376953125","0.536376953125","0.536376953125"
"364544","89","89","89","0.638427734375","0.638427734375","0.638427734375"
"368640","90","90","90","0.58935546875","0.58935546875","0.58935546875"
"372736","91","91","91","0.669921875","0.669921875","0.669921875"
"376832","92","92","92","0.616943359375","0.616943359375","0.616943359375"
"380928","93","93","93","0.517578125","0.517578125","0.517578125"
"385024","94","94","94","0.539794921875","0.539794921875","0.539794921875"
"389120","95","95","95","0.5947265625","0.5947265625","0.5947265625"
"393216","96","96","96","0.618896484375","0.618896484375","0.618896484375"
"397312","97","97","97","0.67041015625","0.67041015625","0.67041015625"
"401408","98","98","98","0.579345703125","0.579345703125","0.579345703125"
"405504","99","99","99","0.56298828125","0.56298828125","0.56298828125"
"409600","100","100","100","0.43310546875","0.43310546875","0.43310546875"
"413696","101","101","101","0.361083984375","0.361083984375","0.361083984375"
"417792","102","102","102","0.410888671875","0.410888671875","0.410888671875"
"421888","103","103","103","0.549560546875","0.549560546875","0.549560546875"
"425984","104","104","104","0.52001953125","0.52001953125","0.52001953125"
"430080","105","105","105","0.48486328125","0.48486328125","0.48486328125"
"434176","106","106","106","0.49609375","0.49609375","0.49609375"
"438272","107","107","107","0.5751953125","0.5751953125","0.5751953125"
"442368","108","108","108","0.572509765625","0.572509765625","0.572509765625"
"446464","109","109","109","0.514892578125","0.514892578125","0.514892578125"
"450560","110","110","110","0.558349609375","0.558349609375","0.558349609375"
"454656","111","111","111","0.4990234375","0.4990234375","0.4990234375"
"458752","112","112","112","0.4755859375","0.4755859375","0.4755859375"
"462848","113","113","113","0.474609375","0.474609375","0.474609375"
"466944","114","114","114","0.422607421875","0.422607421875","0.422607421875"
"471040","115","115","115","0.4404296875","0.4404296875","0.4404296875"
"475136","116","116","116","0.5029296875","0.5029296875","0.5029296875"
"479232","117","117","117","0.443359375","0.443359375","0.443359375"
"483328","118","118","118","0.432373046875","0.432373046875","0.432373046875"
"487424","119","119","119","0.474609375","0.474609375","0.474609375"
"491520","120","120","120","0.514892578125","0.514892578125","0.514892578125"
"495616","121","121","121","0.533935546875","0.533935546875","0.533935546875"
"499712","122","122","122","0.555419921875","0.555419921875","0.555419921875"
"503808","123","123","123","0.686279296875","0.686279296875","0.686279296875"
"507904","124","124","124","0.661865234375","0.661865234375","0.661865234375"
"512000","125","125","125","0.630126953125","0.630126953125","0.630126953125"
"516096","126","126","126","0.54931640625","0.54931640625","0.54931640625"
"520192","127","127","127","0.523193359375","0.523193359375","0.523193359375"
"524288","128","128","128","0.492919921875","0.492919921875","0.492919921875"
"528384","129","129","129","0.479736328125","0.479736328125","0.479736328125"
"532480","130","130","130","0.52392578125","0.52392578125","0.52392578125"
"536576","131","131","131","0.478515625","0.478515625","0.478515625"
"540672","132","132","132","0.431396484375","0.431396484375","0.431396484375"
"544768","133","133","133","0.43896484375","0.43896484375","0.43896484375"
"548864","134","134","134","0.439453125","0.439453125","0.439453125"
"552960","135","135","135","0.501953125","0.501953125","0.501953125"
"557056","136","136","136","0.564453125","0.564453125","0.564453125"
"561152","137","137","137","0.611083984375","0.611083984375","0.611083984375"
"565248","138","138","138","0.6748046875","0.6748046875","0.6748046875"
"569344","139","139","139","0.661865234375","0.661865234375","0.661865234375"
"573440","140","140","140","0.624267578125","0.624267578125","0.624267578125"
"577536","141","141","141","0.55859375","0.55859375","0.55859375"
"581632","142","142","142","0.43115234375","0.43115234375","0.43115234375"
"585728","143","143","143","0.406494140625","0.406494140625","0.406494140625"
"589824","144","144","144","0.427734375","0.427734375","0.427734375"
"593920","145","145","145","0.4619140625","0.4619140625","0.4619140625"
"598016","146","146","146","0.474365234375","0.474365234375","0.474365234375"
"602112","147","147","147","0.517578125","0.517578125","0.517578125"
"606208","148","148","148","0.536376953125","0.536376953125","0.536376953125"
"610304","149","149","149","0.52734375","0.52734375","0.52734375"
"614400","150","150","150","0.594482421875","0.594482421875","0.594482421875"
"618496","151","151","151","0.611083984375","0.611083984375","0.611083984375"
"622592","152","152","152","0.68603515625","0.68603515625","0.68603515625"
"626688","153","153","153","0.71435546875","0.71435546875","0.71435546875"
"630784","154","154","154","0.7001953125","0.7001953125","0.7001953125"
"634880","155","155","155","0.603759765625","0.603759765625","0.603759765625"
"638976","156","156","156","0.57470703125","0.57470703125","0.57470703125"
"643072","157","157","157","0.48779296875","0.48779296875","0.48779296875"
"647168","158","158","158","0.62744140625","0.62744140625","0.62744140625"
"651264","159","159","159","0.605712890625","0.605712890625","0.605712890625"
"655360","160","160","160","0.488525390625","0.488525390625","0.488525390625"
"659456","161","161","161","0.44287109375","0.44287109375","0.44287109375"
"663552","162","162","162","0.43212890625","0.43212890625","0.43212890625"
"667648","163","163","163","0.43359375","0.43359375","0.43359375"
"671744","164","164","164","0.557373046875","0.557373046875","0.557373046875"
"675840","165","165","165","0.619384765625","0.619384765625","0.619384765625"
"679936","166","166","166","0.669189453125","0.669189453125","0.669189453125"
"684032","167","167","167","0.62255859375","0.62255859375","0.62255859375"
"688128","168","168","168","0.625","0.625","0.625"
"692224","169","169","169","0.623046875","0.623046875","0.623046875"
"696320","170","170","170","0.5615234375","0.5615234375","0.5615234375"
"700416","171","171","171","0.57421875","0.57421875","0.57421875"
"704512","172","172","172","0.527099609375","0.527099609375","0.527099609375"
"708608","173","173","173","0.616455078125","0.616455078125","0.616455078125"
"712704","174","174","174","0.602294921875","0.602294921875","0.602294921875"
"716800","175","175","175","0.6171875","0.6171875","0.6171875"
"720896","176","176","176","0.552978515625","0.552978515625","0.552978515625"
"724992","177","177","177","0.614501953125","0.614501953125","0.614501953125"
"729088","178","178","178","0.58349609375","0.58349609375","0.58349609375"
"733184","179","179","179","0.496826171875","0.496826171875","0.496826171875"
"737280","180","180","180","0.486328125","0.486328125","0.486328125"
"741376","181","181","181","0.55615234375","0.55615234375","0.55615234375"
"745472","182","182","182","0.5361328125","0.5361328125","0.5361328125"
"749568","183","183","183","0.53173828125","0.53173828125","0.53173828125"
"753664","184","184","184","0.6630859375","0.6630859375","0.6630859375"
"757760","185","185","185","0.746826171875","0.746826171875","0.746826171875"
"761856","186","186","186","0.748779296875","0.748779296875","0.748779296875"
"765952","187","187","187","0.794189453125","0.794189453125","0.794189453125"
"770048","188","188","188","0.68408203125","0.68408203125","0.68408203125"
"774144","189","189","189","0.59423828125","0.59423828125","0.59423828125"
"778240","190","190","190","0.5400390625","0.5400390625","0.5400390625"
"782336","191","191","191","0.689697265625","0.689697265625","0.689697265625"
"786432","192","192","192","0.666015625","0.666015625","0.666015625"
"790528","193","193","193","0.701904296875","0.701904296875","0.701904296875"
"794624","194","194","194","0.649658203125","0.649658203125","0.649658203125"
"798720","195","195","195","0.590576171875","0.590576171875","0.590576171875"
"802816","196","196","196","0.57763671875","0.57763671875","0.57763671875"
"806912","197","197","197","0.563720703125","0.563720703125","0.563720703125"
"811008","198","198","198","0.549072265625","0.549072265625","0.549072265625"
"815104","199","199","199","0.534423828125","0.534423828125","0.534423828125"
"819200","200","200","200","0.463134765625","0.463134765625","0.463134765625"
"823296","201","201","201","0.42626953125","0.42626953125","0.42626953125"
"827392","202","202","202","0.45458984375","0.45458984375","0.45458984375"
"831488","203","203","203","0.4951171875","0.4951171875","0.4951171875"
"835584","204","204","204","0.6044921875","0.6044921875","0.6044921875"
"839680","205","205","205","0.66064453125","0.66064453125","0.66064453125"
"843776","206","206","206","0.610595703125","0.610595703125","0.610595703125"
"847872","207","207","207","0.5107421875","0.5107421875","0.5107421875"
"851968","208","208","208","0.55859375","0.55859375","0.55859375"
"856064","209","209","209","0.626708984375","0.626708984375","0.626708984375"
"860160","210","210","210","0.6279296875","0.6279296875","0.6279296875"
"864256","211","211","211","0.660888671875","0.660888671875","0.660888671875"
"868352","212","212","212","0.623291015625","0.623291015625","0.623291015625"
"872448","213","213","213","0.602783203125","0.602783203125","0.602783203125"
"876544","214","214","214","0.576416015625","0.576416015625","0.576416015625"
"880640","215","215","215","0.51513671875","0.51513671875","0.51513671875"
"884736","216","216","216","0.518798828125","0.518798828125","0.518798828125"
"888832","217","217","217","0.56787109375","0.56787109375","0.56787109375"
"892928","218","218","218","0.610595703125","0.610595703125","0.610595703125"
"897024","219","219","219","0.662109375","0.662109375","0.662109375"
"901120","220","220","220","0.7412109375","0.7412109375","0.7412109375"
"905216","221","221","221","0.81884765625","0.81884765625","0.81884765625"
"909312","222","222","222","0.869873046875","0.869873046875","0.869873046875"
"913408","223","223","223","0.7568359375","0.7568359375","0.7568359375"
"917504","224","224","224","0.8037109375","0.8037109375","0.8037109375"
"921600","225","225","225","0.733642578125","0.733642578125","0.733642578125"
"925696","226","226","226","0.716552734375","0.716552734375","0.716552734375"
"929792","227","227","227","0.72607421875","0.72607421875","0.72607421875"
"933888","228","228","228","0.6318359375","0.6318359375","0.6318359375"
"937984","229","229","229","0.511474609375","0.511474609375","0.511474609375"
"942080","230","230","230","0.501220703125","0.501220703125","0.501220703125"
"946176","231","231","231","0.585205078125","0.585205078125","0.585205078125"
"950272","232","232","232","0.683349609375","0.683349609375","0.683349609375"
"954368","233","233","233","0.753662109375","0.753662109375","0.753662109375"
"958464","234","234","234","0.61572265625","0.61572265625","0.61572265625"
"962560","235","235","235","0.600341796875","0.600341796875","0.600341796875"
"966656","236","236","236","0.61962890625","0.61962890625","0.61962890625"
"970752","237","237","237","0.52099609375","0.52099609375","0.52099609375"
"974848","238","238","238","0.510498046875","0.510498046875","0.510498046875"
"978944","239","239","239","0.516357421875","0.516357421875","0.516357421875"
"983040","240","240","240","0.535400390625","0.535400390625","0.535400390625"
"987136","241","241","241","0.7177734375","0.7177734375","0.7177734375"
"991232","242","242","242","0.786376953125","0.786376953125","0.786376953125"
"995328","243","243","243","0.799560546875","0.799560546875","0.799560546875"
"999424","244","244","244","0.687255859375","0.687255859375","0.687255859375"
"1003520","245","245","245","0.6669921875","0.6669921875","0.6669921875"
"1007616","246","246","246","0.588623046875","0.588623046875","0.588623046875"
"1011712","247","247","247","0.61474609375","0.61474609375","0.61474609375"
"1015808","248","248","248","0.598388671875","0.598388671875","0.598388671875"
"1019904","249","249","249","0.604736328125","0.604736328125","0.604736328125"
"1024000","250","250","250","0.598876953125","0.598876953125","0.598876953125"
"1028096","251","251","251","0.62841796875","0.62841796875","0.62841796875"
"1032192","252","252","252","0.587890625","0.587890625","0.587890625"
"1036288","253","253","253","0.551513671875","0.551513671875","0.551513671875"
"1040384","254","254","254","0.61669921875","0.61669921875","0.61669921875"
"1044480","255","255","255","0.540771484375","0.540771484375","0.540771484375"
"1048576","256","256","256","0.486328125","0.486328125","0.486328125"
"1052672","257","257","257","0.6064453125","0.6064453125","0.6064453125"
"1056768","258","258","258","0.6865234375","0.6865234375","0.6865234375"
"1060864","259","259","259","0.7119140625","0.7119140625","0.7119140625"
"1064960","260","260","260","0.7451171875","0.7451171875","0.7451171875"
"1069056","261","261","261","0.826171875","0.826171875","0.826171875"
"1073152","262","262","262","0.90869140625","0.90869140625","0.90869140625"
"1077248","263","263","263","0.7236328125","0.7236328125","0.7236328125"
"1081344","264","264","264","0.660400390625","0.660400390625","0.660400390625"
"1085440","265","265","265","0.597412109375","0.597412109375","0.597412109375"
"1089536","266","266","266","0.541015625","0.541015625","0.541015625"
"1093632","267","267","267","0.63232421875","0.63232421875","0.63232421875"
"1097728","268","268","268","0.665283203125","0.665283203125","0.665283203125"
"1101824","269","269","269","0.72412109375","0.72412109375","0.72412109375"
"1105920","270","270","270","0.7490234375","0.7490234375","0.7490234375"
"1110016","271","271","271","0.7431640625","0.7431640625","0.7431640625"
"1114112","272","272","272","0.754150390625","0.754150390625","0.754150390625"
"1118208","273","273","273","0.64697265625","0.64697265625","0.64697265625"
"1122304","274","274","274","0.6318359375","0.6318359375","0.6318359375"
"1126400","275","275","275","0.564208984375","0.564208984375","0.564208984375"
"1130496","276","276","276","0.533935546875","0.533935546875","0.533935546875"
"1134592","277","277","277","0.5634765625","0.5634765625","0.5634765625"
"1138688","278","278","278","0.5673828125","0.5673828125","0.5673828125"
"1142784","279","279","279","0.619384765625","0.619384765625","0.619384765625"
"1146880","280","280","280","0.62890625","0.62890625","0.62890625"
"1150976","281","281","281","0.630859375","0.630859375","0.630859375"
"1155072","282","282","282","0.63330078125","0.63330078125","0.63330078125"
"1159168","283","283","283","0.6328125","0.6328125","0.6328125"
"1163264","284","284","284","0.77685546875","0.77685546875","0.77685546875"
"1167360","285","285","285","0.770263671875","0.770263671875","0.770263671875"
"1171456","286","286","286","0.669921875","0.669921875","0.669921875"
"1175552","287","287","287","0.65869140625","0.65869140625","0.65869140625"
"1179648","288","288","288","0.719970703125","0.719970703125","0.719970703125"
"1183744","289","289","289","0.7353515625","0.7353515625","0.7353515625"
"1187840","290","290","290","0.689697265625","0.689697265625","0.689697265625"
"1191936","291","291","291","0.661865234375","0.661865234375","0.661865234375"
"1196032","292","292","292","0.68896484375","0.68896484375","0.68896484375"
"1200128","293","293","293","0.77880859375","0.77880859375","0.77880859375"
"1204224","294","294","294","0.78955078125","0.78955078125","0.78955078125"
"1208320","295","295","295","0.704833984375","0.704833984375","0.704833984375"
"1212416","296","296","296","0.7978515625","0.7978515625","0.7978515625"
"1216512","297","297","297","0.844970703125","0.844970703125","0.844970703125"
"1220608","298","298","298","0.863525390625","0.863525390625","0.863525390625"
"1224704","299","299","299","0.817138671875","0.817138671875","0.817138671875"
"1228800","300","300","300","0.974365234375","0.974365234375","0.974365234375"
"1232896","301","301","301","0.975341796875","0.975341796875","0.975341796875"
"1236992","302","302","302","0.867431640625","0.867431640625","0.867431640625"
"1241088","303","303","303","0.86083984375","0.86083984375","0.86083984375"
"1245184","304","304","304","0.914794921875","0.914794921875","0.914794921875"
"1249280","305","305","305","1","1","1"
"1253376","306","306","306","0.96728515625","0.96728515625","0.96728515625"
"1257472","307","307","307","0.92041015625","0.92041015625","0.92041015625"
"1261568","308","308","308","0.8779296875","0.8779296875","0.8779296875"
"1265664","309","309","309","0.810302734375","0.810302734375","0.810302734375"
"1269760","310","310","310","0.827880859375","0.827880859375","0.827880859375"
"1273856","311","311","311","0.81689453125","0.81689453125","0.81689453125"
"1277952","312","312","312","0.85107421875","0.85107421875","0.85107421875"
"1282048","313","313","313","0.945068359375","0.945068359375","0.945068359375"
"1286144","314","314","314","0.936767578125","0.936767578125","0.936767578125"
"1290240","315","315","315","0.998046875","0.998046875","0.998046875"
"1294336","316","316","316","1.13916015625","1.13916015625","1.13916015625"
"1298432","317","317","317","1.112060546875","1.112060546875","1.112060546875"
"1302528","318","318","318","0.96142578125","0.96142578125","0.96142578125"
"1306624","319","319","319","0.892333984375","0.892333984375","0.892333984375"
"1310720","320","320","320","0.75634765625","0.75634765625","0.75634765625"
"1314816","321","321","321","0.824951171875","0.824951171875","0.824951171875"
"1318912","322","322","322","0.9072265625","0.9072265625","0.9072265625"
"1323008","323","323","323","0.80078125","0.80078125","0.80078125"
"1327104","324","324","324","0.804931640625","0.804931640625","0.804931640625"
"1331200","325","325","325","0.68798828125","0.68798828125","0.68798828125"
"1335296","326","326","326","0.69189453125","0.69189453125","0.69189453125"
"1339392","327","327","327","0.867919921875","0.867919921875","0.867919921875"
"1343488","328","328","328","0.93408203125","0.93408203125","0.93408203125"
"1347584","329","329","329","0.908203125","0.908203125","0.908203125"
"1351680","330","330","330","1.03173828125","1.03173828125","1.03173828125"
"1355776","331","331","331","0.96142578125","0.96142578125","0.96142578125"
"1359872","332","332","332","0.862548828125","0.862548828125","0.862548828125"
"1363968","333","333","333","1.013671875","1.013671875","1.013671875"
"1368064","334","334","334","1.049072265625","1.049072265625","1.049072265625"
"1372160","335","335","335","0.990478515625","0.990478515625","0.990478515625"
"1376256","336","336","336","0.94580078125","0.94580078125","0.94580078125"
"1380352","337","337","337","0.874755859375","0.874755859375","0.874755859375"
"1384448","338","338","338","0.843505859375","0.843505859375","0.843505859375"
"1388544","339","339","339","1.02392578125","1.02392578125","1.02392578125"
"1392640","340","340","340","1.0244140625","1.0244140625","1.0244140625"
"1396736","341","341","341","0.85888671875","0.85888671875","0.85888671875"
"1400832","342","342","342","0.842529296875","0.842529296875","0.842529296875"
"1404928","343","343","343","0.830078125","0.830078125","0.830078125"
"1409024","344","344","344","0.799560546875","0.799560546875","0.799560546875"
"1413120","345","345","345","0.7646484375","0.7646484375","0.7646484375"
"1417216","346","346","346","0.839111328125","0.839111328125","0.839111328125"
"1421312","347","347","347","0.93359375","0.93359375","0.93359375"
"1425408","348","348","348","1.034423828125","1.034423828125","1.034423828125"
"1429504","349","349","349","1.08544921875","1.08544921875","1.08544921875"
"1433600","350","350","350","1.145263671875","1.145263671875","1.145263671875"
"1437696","351","351","351","1.12353515625","1.12353515625","1.12353515625"
"1441792","352","352","352","1.12060546875","1.12060546875","1.12060546875"
"1445888","353","353","353","1.16650390625","1.16650390625","1.16650390625"
"1449984","354","354","354","1.29052734375","1.29052734375","1.29052734375"
"1454080","355","355","355","1.3466796875","1.3466796875","1.3466796875"
"1458176","356","356","356","1.25439453125","1.25439453125","1.25439453125"
"1462272","357","357","357","1.09130859375","1.09130859375","1.09130859375"
"1466368","358","358","358","1.013427734375","1.013427734375","1.013427734375"
"1470464","359","359","359","1.014892578125","1.014892578125","1.014892578125"
"1474560","360","360","360","1.044677734375","1.044677734375","1.044677734375"
"1478656","361","361","361","1.06396484375","1.06396484375","1.06396484375"
"1482752","362","362","362","1.08203125","1.08203125","1.08203125"
"1486848","363","363","363","1.075439453125","1.075439453125","1.075439453125"
"1490944","364","364","364","1.152587890625","1.152587890625","1.152587890625"
"1495040","365","365","365","1.38525390625","1.38525390625","1.38525390625"
"1499136","366","366","366","1.336669921875","1.336669921875","1.336669921875"
"1503232","367","367","367","1.10205078125","1.10205078125","1.10205078125"
"1507328","368","368","368","1.14990234375","1.14990234375","1.14990234375"
"1511424","369","369","369","1.19970703125","1.19970703125","1.19970703125"
"1515520","370","370","370","1.22705078125","1.22705078125","1.22705078125"
"1519616","371","371","371","1.2998046875","1.2998046875","1.2998046875"
"1523712","372","372","372","1.31201171875","1.31201171875","1.31201171875"
"1527808","373","373","373","1.1533203125","1.1533203125","1.1533203125"
"1531904","374","374","374","1.205322265625","1.205322265625","1.205322265625"
"1536000","375","375","375","1.1904296875","1.1904296875","1.1904296875"
"1540096","376","376","376","1.119384765625","1.119384765625","1.119384765625"
"1544192","377","377","377","1.085205078125","1.085205078125","1.085205078125"
"1548288","378","378","378","1.093505859375","1.093505859375","1.093505859375"
"1552384","379","379","379","1.29052734375","1.29052734375","1.29052734375"
"1556480","380","380","380","1.114013671875","1.114013671875","1.114013671875"
"1560576","381","381","381","1.19189453125","1.19189453125","1.19189453125"
"1564672","382","382","382","1.263427734375","1.263427734375","1.263427734375"
"1568768","383","383","383","1.433349609375","1.433349609375","1.433349609375"
"1572864","384","384","384","1.3291015625","1.3291015625","1.3291015625"
"1576960","385","385","385","1.296875","1.296875","1.296875"
"1581056","386","386","386","1.27783203125","1.27783203125","1.27783203125"
"1585152","387","387","387","1.0791015625","1.0791015625","1.0791015625"
"1589248","388","388","388","1.041015625","1.041015625","1.041015625"
"1593344","389","389","389","1.179443359375","1.179443359375","1.179443359375"
"1597440","390","390","390","1.231689453125","1.231689453125","1.231689453125"
"1601536","391","391","391","1.2958984375","1.2958984375","1.2958984375"
"1605632","392","392","392","1.203125","1.203125","1.203125"
"1609728","393","393","393","1.204833984375","1.204833984375","1.204833984375"
"1613824","394","394","394","1.16845703125","1.16845703125","1.16845703125"
"1617920","395","395","395","1.164794921875","1.164794921875","1.164794921875"
"1622016","396","396","396","1.12451171875","1.12451171875","1.12451171875"
"1626112","397","397","397","1.2490234375","1.2490234375","1.2490234375"
"1630208","398","398","398","1.299560546875","1.299560546875","1.299560546875"
"1634304","399","399","399","1.15966796875","1.15966796875","1.15966796875"
"1638400","400","400","400","1.100830078125","1.100830078125","1.100830078125"
"1642496","401","401","401","1.25146484375","1.25146484375","1.25146484375"
"1646592","402","402","402","1.42626953125","1.42626953125","1.42626953125"
"1650688","403","403","403","1.36474609375","1.36474609375","1.36474609375"
"1654784","404","404","404","1.369140625","1.369140625","1.369140625"
"1658880","405","405","405","1.389892578125","1.389892578125","1.389892578125"
"1662976","406","406","406","1.368408203125","1.368408203125","1.368408203125"
"1667072","407","407","407","1.359130859375","1.359130859375","1.359130859375"
"1671168","408","408","408","1.35302734375","1.35302734375","1.35302734375"
"1675264","409","409","409","1.3203125","1.3203125","1.3203125"
"1679360","410","410","410","1.28759765625","1.28759765625","1.28759765625"
"1683456","411","411","411","1.29931640625","1.29931640625","1.29931640625"
"1687552","412","412","412","1.31640625","1.31640625","1.31640625"
"1691648","413","413","413","1.421142578125","1.421142578125","1.421142578125"
"1695744","414","414","414","1.403076171875","1.403076171875","1.403076171875"
"1699840","415","415","415","1.341552734375","1.341552734375","1.341552734375"
"1703936","416","416","416","1.416015625","1.416015625","1.416015625"
"1708032","417","417","417","1.501953125","1.501953125","1.501953125"
"1712128","418","418","418","1.479248046875","1.479248046875","1.479248046875"
"1716224","419","419","419","1.48291015625","1.48291015625","1.48291015625"
"1720320","420","420","420","1.586181640625","1.586181640625","1.586181640625"
"1724416","421","421","421","1.644287109375","1.644287109375","1.644287109375"
"1728512","422","422","422","1.481201171875","1.481201171875","1.481201171875"
"1732608","423","423","423","1.4833984375","1.4833984375","1.4833984375"
