"env_step","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.173828125","0.173828125","0.173828125"
"16384","4","4","4","0.36962890625","0.36962890625","0.36962890625"
"20480","5","5","5","0.401611328125","0.401611328125","0.401611328125"
"24576","6","6","6","0.519775390625","0.519775390625","0.519775390625"
"28672","7","7","7","0.48291015625","0.48291015625","0.48291015625"
"32768","8","8","8","0.517578125","0.517578125","0.517578125"
"36864","9","9","9","0.540283203125","0.540283203125","0.540283203125"
"40960","10","10","10","0.513916015625","0.513916015625","0.513916015625"
"45056","11","11","11","0.556884765625","0.556884765625","0.556884765625"
"49152","12","12","12","0.60498046875","0.60498046875","0.60498046875"
"53248","13","13","13","0.60400390625","0.60400390625","0.60400390625"
"57344","14","14","14","0.536865234375","0.536865234375","0.536865234375"
"61440","15","15","15","0.43798828125","0.43798828125","0.43798828125"
"65536","16","16","16","0.46728515625","0.46728515625","0.46728515625"
"69632","17","17","17","0.486572265625","0.486572265625","0.486572265625"
"73728","18","18","18","0.366455078125","0.366455078125","0.366455078125"
"77824","19","19","19","0.421630859375","0.421630859375","0.421630859375"
"81920","20","20","20","0.43115234375","0.43115234375","0.43115234375"
"86016","21","21","21","0.416259765625","0.416259765625","0.416259765625"
"90112","22","22","22","0.467041015625","0.467041015625","0.467041015625"
"94208","23","23","23","0.486328125","0.486328125","0.486328125"
"98304","24","24","24","0.5625","0.5625","0.5625"
"102400","25","25","25","0.436767578125","0.436767578125","0.436767578125"
"106496","26","26","26","0.46435546875","0.46435546875","0.46435546875"
"110592","27","27","27","0.478515625","0.478515625","0.478515625"
"114688","28","28","28","0.50146484375","0.50146484375","0.50146484375"
"118784","29","29","29","0.531005859375","0.531005859375","0.531005859375"
"122880","30","30","30","0.4140625","0.4140625","0.4140625"
"126976","31","31","31","0.45556640625","0.45556640625","0.45556640625"
"131072","32","32","32","0.439453125","0.439453125","0.439453125"
"135168","33","33","33","0.503662109375","0.503662109375","0.503662109375"
"139264","34","34","34","0.404052734375","0.404052734375","0.404052734375"
"143360","35","35","35","0.443115234375","0.443115234375","0.443115234375"
"147456","36","36","36","0.48828125","0.48828125","0.48828125"
"151552","37","37","37","0.569580078125","0.569580078125","0.569580078125"
"155648","38","38","38","0.5048828125","0.5048828125","0.5048828125"
"159744","39","39","39","0.5673828125","0.5673828125","0.5673828125"
"163840","40","40","40","0.537353515625","0.537353515625","0.537353515625"
"167936","41","41","41","0.4970703125","0.4970703125","0.4970703125"
"172032","42","42","42","0.530517578125","0.530517578125","0.530517578125"
"176128","43","43","43","0.51904296875","0.51904296875","0.51904296875"
"180224","44","44","44","0.522216796875","0.522216796875","0.522216796875"
"184320","45","45","45","0.495361328125","0.495361328125","0.495361328125"
"188416","46","46","46","0.449951171875","0.449951171875","0.449951171875"
"192512","47","47","47","0.53369140625","0.53369140625","0.53369140625"
"196608","48","48","48","0.61328125","0.61328125","0.61328125"
"200704","49","49","49","0.527099609375","0.527099609375","0.527099609375"
"204800","50","50","50","0.560791015625","0.560791015625","0.560791015625"
"208896","51","51","51","0.692626953125","0.692626953125","0.692626953125"
"212992","52","52","52","0.62109375","0.62109375","0.62109375"
"217088","53","53","53","0.5048828125","0.5048828125","0.5048828125"
"221184","54","54","54","0.576416015625","0.576416015625","0.576416015625"
"225280","55","55","55","0.62548828125","0.62548828125","0.62548828125"
"229376","56","56","56","0.63330078125","0.63330078125","0.63330078125"
"233472","57","57","57","0.722900390625","0.722900390625","0.722900390625"
"237568","58","58","58","0.65478515625","0.65478515625","0.65478515625"
"241664","59","59","59","0.509033203125","0.509033203125","0.509033203125"
"245760","60","60","60","0.443115234375","0.443115234375","0.443115234375"
"249856","61","61","61","0.493408203125","0.493408203125","0.493408203125"
"253952","62","62","62","0.48388671875","0.48388671875","0.48388671875"
"258048","63","63","63","0.436279296875","0.436279296875","0.436279296875"
"262144","64","64","64","0.484619140625","0.484619140625","0.484619140625"
"266240","65","65","65","0.6171875","0.6171875","0.6171875"
"270336","66","66","66","0.646484375","0.646484375","0.646484375"
"274432","67","67","67","0.572509765625","0.572509765625","0.572509765625"
"278528","68","68","68","0.58984375","0.58984375","0.58984375"
"282624","69","69","69","0.582763671875","0.582763671875","0.582763671875"
"286720","70","70","70","0.607421875","0.607421875","0.607421875"
"290816","71","71","71","0.591064453125","0.591064453125","0.591064453125"
"294912","72","72","72","0.6064453125","0.6064453125","0.6064453125"
"299008","73","73","73","0.69189453125","0.69189453125","0.69189453125"
"303104","74","74","74","0.602294921875","0.602294921875","0.602294921875"
"307200","75","75","75","0.537109375","0.537109375","0.537109375"
"311296","76","76","76","0.489501953125","0.489501953125","0.489501953125"
"315392","77","77","77","0.525146484375","0.525146484375","0.525146484375"
"319488","78","78","78","0.53173828125","0.53173828125","0.53173828125"
"323584","79","79","79","0.431396484375","0.431396484375","0.431396484375"
"327680","80","80","80","0.458984375","0.458984375","0.458984375"
"331776","81","81","81","0.52880859375","0.52880859375","0.52880859375"
"335872","82","82","82","0.55224609375","0.55224609375","0.55224609375"
"339968","83","83","83","0.563720703125","0.563720703125","0.563720703125"
"344064","84","84","84","0.548095703125","0.548095703125","0.548095703125"
"348160","85","85","85","0.5322265625","0.5322265625","0.5322265625"
"352256","86","86","86","0.59130859375","0.59130859375","0.59130859375"
"356352","87","87","87","0.554443359375","0.554443359375","0.554443359375"
