"env_step","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"356352","87","87","87","0.501220703125","0.501220703125","0.501220703125"
"360448","88","88","88","0.432373046875","0.432373046875","0.432373046875"
"364544","89","89","89","0.5146484375","0.5146484375","0.5146484375"
"368640","90","90","90","0.55517578125","0.55517578125","0.55517578125"
"372736","91","91","91","0.5390625","0.5390625","0.5390625"
"376832","92","92","92","0.548095703125","0.548095703125","0.548095703125"
"380928","93","93","93","0.54052734375","0.54052734375","0.54052734375"
"385024","94","94","94","0.544677734375","0.544677734375","0.544677734375"
"389120","95","95","95","0.58154296875","0.58154296875","0.58154296875"
"393216","96","96","96","0.529296875","0.529296875","0.529296875"
"397312","97","97","97","0.464111328125","0.464111328125","0.464111328125"
"401408","98","98","98","0.41357421875","0.41357421875","0.41357421875"
"405504","99","99","99","0.502197265625","0.502197265625","0.502197265625"
"409600","100","100","100","0.589599609375","0.589599609375","0.589599609375"
"413696","101","101","101","0.701171875","0.701171875","0.701171875"
"417792","102","102","102","0.6279296875","0.6279296875","0.6279296875"
"421888","103","103","103","0.51611328125","0.51611328125","0.51611328125"
"425984","104","104","104","0.46875","0.46875","0.46875"
"430080","105","105","105","0.51513671875","0.51513671875","0.51513671875"
"434176","106","106","106","0.6064453125","0.6064453125","0.6064453125"
"438272","107","107","107","0.66015625","0.66015625","0.66015625"
"442368","108","108","108","0.669921875","0.669921875","0.669921875"
"446464","109","109","109","0.68310546875","0.68310546875","0.68310546875"
"450560","110","110","110","0.615234375","0.615234375","0.615234375"
"454656","111","111","111","0.547119140625","0.547119140625","0.547119140625"
"458752","112","112","112","0.65966796875","0.65966796875","0.65966796875"
"462848","113","113","113","0.64306640625","0.64306640625","0.64306640625"
"466944","114","114","114","0.490478515625","0.490478515625","0.490478515625"
"471040","115","115","115","0.548583984375","0.548583984375","0.548583984375"
"475136","116","116","116","0.528076171875","0.528076171875","0.528076171875"
"479232","117","117","117","0.478759765625","0.478759765625","0.478759765625"
"483328","118","118","118","0.47607421875","0.47607421875","0.47607421875"
"487424","119","119","119","0.559814453125","0.559814453125","0.559814453125"
"491520","120","120","120","0.697509765625","0.697509765625","0.697509765625"
"495616","121","121","121","0.710205078125","0.710205078125","0.710205078125"
"499712","122","122","122","0.60888671875","0.60888671875","0.60888671875"
"503808","123","123","123","0.46630859375","0.46630859375","0.46630859375"
"507904","124","124","124","0.44580078125","0.44580078125","0.44580078125"
"512000","125","125","125","0.5517578125","0.5517578125","0.5517578125"
"516096","126","126","126","0.63916015625","0.63916015625","0.63916015625"
"520192","127","127","127","0.57275390625","0.57275390625","0.57275390625"
"524288","128","128","128","0.578857421875","0.578857421875","0.578857421875"
"528384","129","129","129","0.540771484375","0.540771484375","0.540771484375"
"532480","130","130","130","0.530517578125","0.530517578125","0.530517578125"
"536576","131","131","131","0.533447265625","0.533447265625","0.533447265625"
"540672","132","132","132","0.486572265625","0.486572265625","0.486572265625"
"544768","133","133","133","0.51611328125","0.51611328125","0.51611328125"
"548864","134","134","134","0.5498046875","0.5498046875","0.5498046875"
"552960","135","135","135","0.566650390625","0.566650390625","0.566650390625"
"557056","136","136","136","0.583251953125","0.583251953125","0.583251953125"
"561152","137","137","137","0.635986328125","0.635986328125","0.635986328125"
"565248","138","138","138","0.666259765625","0.666259765625","0.666259765625"
"569344","139","139","139","0.7265625","0.7265625","0.7265625"
"573440","140","140","140","0.711669921875","0.711669921875","0.711669921875"
"577536","141","141","141","0.6875","0.6875","0.6875"
"581632","142","142","142","0.583984375","0.583984375","0.583984375"
"585728","143","143","143","0.534423828125","0.534423828125","0.534423828125"
"589824","144","144","144","0.51953125","0.51953125","0.51953125"
"593920","145","145","145","0.526611328125","0.526611328125","0.526611328125"
"598016","146","146","146","0.623046875","0.623046875","0.623046875"
"602112","147","147","147","0.72607421875","0.72607421875","0.72607421875"
"606208","148","148","148","0.552001953125","0.552001953125","0.552001953125"
"610304","149","149","149","0.4541015625","0.4541015625","0.4541015625"
"614400","150","150","150","0.514404296875","0.514404296875","0.514404296875"
"618496","151","151","151","0.516845703125","0.516845703125","0.516845703125"
"622592","152","152","152","0.482666015625","0.482666015625","0.482666015625"
"626688","153","153","153","0.511962890625","0.511962890625","0.511962890625"
"630784","154","154","154","0.62646484375","0.62646484375","0.62646484375"
"634880","155","155","155","0.58642578125","0.58642578125","0.58642578125"
"638976","156","156","156","0.495361328125","0.495361328125","0.495361328125"
"643072","157","157","157","0.641845703125","0.641845703125","0.641845703125"
"647168","158","158","158","0.708740234375","0.708740234375","0.708740234375"
"651264","159","159","159","0.701904296875","0.701904296875","0.701904296875"
"655360","160","160","160","0.6884765625","0.6884765625","0.6884765625"
"659456","161","161","161","0.749267578125","0.749267578125","0.749267578125"
"663552","162","162","162","0.813720703125","0.813720703125","0.813720703125"
"667648","163","163","163","0.5771484375","0.5771484375","0.5771484375"
"671744","164","164","164","0.451171875","0.451171875","0.451171875"
"675840","165","165","165","0.547119140625","0.547119140625","0.547119140625"
"679936","166","166","166","0.6669921875","0.6669921875","0.6669921875"
"684032","167","167","167","0.662353515625","0.662353515625","0.662353515625"
"688128","168","168","168","0.590087890625","0.590087890625","0.590087890625"
"692224","169","169","169","0.591796875","0.591796875","0.591796875"
"696320","170","170","170","0.621337890625","0.621337890625","0.621337890625"
"700416","171","171","171","0.635986328125","0.635986328125","0.635986328125"
"704512","172","172","172","0.5341796875","0.5341796875","0.5341796875"
"708608","173","173","173","0.510986328125","0.510986328125","0.510986328125"
"712704","174","174","174","0.597412109375","0.597412109375","0.597412109375"
"716800","175","175","175","0.45263671875","0.45263671875","0.45263671875"
"720896","176","176","176","0.58349609375","0.58349609375","0.58349609375"
"724992","177","177","177","0.60107421875","0.60107421875","0.60107421875"
"729088","178","178","178","0.605712890625","0.605712890625","0.605712890625"
"733184","179","179","179","0.643798828125","0.643798828125","0.643798828125"
"737280","180","180","180","0.607666015625","0.607666015625","0.607666015625"
"741376","181","181","181","0.67236328125","0.67236328125","0.67236328125"
"745472","182","182","182","0.639892578125","0.639892578125","0.639892578125"
"749568","183","183","183","0.674560546875","0.674560546875","0.674560546875"
"753664","184","184","184","0.67724609375","0.67724609375","0.67724609375"
"757760","185","185","185","0.5712890625","0.5712890625","0.5712890625"
"761856","186","186","186","0.5361328125","0.5361328125","0.5361328125"
"765952","187","187","187","0.539794921875","0.539794921875","0.539794921875"
"770048","188","188","188","0.616943359375","0.616943359375","0.616943359375"
"774144","189","189","189","0.623046875","0.623046875","0.623046875"
"778240","190","190","190","0.6015625","0.6015625","0.6015625"
"782336","191","191","191","0.635498046875","0.635498046875","0.635498046875"
"786432","192","192","192","0.640625","0.640625","0.640625"
"790528","193","193","193","0.631591796875","0.631591796875","0.631591796875"
"794624","194","194","194","0.693603515625","0.693603515625","0.693603515625"
"798720","195","195","195","0.781005859375","0.781005859375","0.781005859375"
"802816","196","196","196","0.80615234375","0.80615234375","0.80615234375"
"806912","197","197","197","0.736083984375","0.736083984375","0.736083984375"
"811008","198","198","198","0.656005859375","0.656005859375","0.656005859375"
"815104","199","199","199","0.748046875","0.748046875","0.748046875"
"819200","200","200","200","0.610595703125","0.610595703125","0.610595703125"
"823296","201","201","201","0.56689453125","0.56689453125","0.56689453125"
"827392","202","202","202","0.645751953125","0.645751953125","0.645751953125"
"831488","203","203","203","0.712890625","0.712890625","0.712890625"
"835584","204","204","204","0.787841796875","0.787841796875","0.787841796875"
"839680","205","205","205","0.663330078125","0.663330078125","0.663330078125"
"843776","206","206","206","0.578857421875","0.578857421875","0.578857421875"
"847872","207","207","207","0.599609375","0.599609375","0.599609375"
"851968","208","208","208","0.70947265625","0.70947265625","0.70947265625"
"856064","209","209","209","0.761962890625","0.761962890625","0.761962890625"
"860160","210","210","210","0.644775390625","0.644775390625","0.644775390625"
"864256","211","211","211","0.572509765625","0.572509765625","0.572509765625"
"868352","212","212","212","0.502685546875","0.502685546875","0.502685546875"
"872448","213","213","213","0.55078125","0.55078125","0.55078125"
"876544","214","214","214","0.592529296875","0.592529296875","0.592529296875"
"880640","215","215","215","0.663818359375","0.663818359375","0.663818359375"
"884736","216","216","216","0.709228515625","0.709228515625","0.709228515625"
"888832","217","217","217","0.62255859375","0.62255859375","0.62255859375"
"892928","218","218","218","0.57421875","0.57421875","0.57421875"
"897024","219","219","219","0.583251953125","0.583251953125","0.583251953125"
"901120","220","220","220","0.575439453125","0.575439453125","0.575439453125"
"905216","221","221","221","0.590576171875","0.590576171875","0.590576171875"
"909312","222","222","222","0.5751953125","0.5751953125","0.5751953125"
"913408","223","223","223","0.513671875","0.513671875","0.513671875"
"917504","224","224","224","0.53125","0.53125","0.53125"
"921600","225","225","225","0.516357421875","0.516357421875","0.516357421875"
"925696","226","226","226","0.53515625","0.53515625","0.53515625"
"929792","227","227","227","0.553955078125","0.553955078125","0.553955078125"
"933888","228","228","228","0.6044921875","0.6044921875","0.6044921875"
"937984","229","229","229","0.59619140625","0.59619140625","0.59619140625"
"942080","230","230","230","0.553955078125","0.553955078125","0.553955078125"
"946176","231","231","231","0.533935546875","0.533935546875","0.533935546875"
"950272","232","232","232","0.568359375","0.568359375","0.568359375"
"954368","233","233","233","0.557373046875","0.557373046875","0.557373046875"
"958464","234","234","234","0.5517578125","0.5517578125","0.5517578125"
"962560","235","235","235","0.559814453125","0.559814453125","0.559814453125"
"966656","236","236","236","0.602294921875","0.602294921875","0.602294921875"
"970752","237","237","237","0.610107421875","0.610107421875","0.610107421875"
"974848","238","238","238","0.714111328125","0.714111328125","0.714111328125"
"978944","239","239","239","0.742919921875","0.742919921875","0.742919921875"
"983040","240","240","240","0.615234375","0.615234375","0.615234375"
"987136","241","241","241","0.469970703125","0.469970703125","0.469970703125"
"991232","242","242","242","0.375732421875","0.375732421875","0.375732421875"
"995328","243","243","243","0.4248046875","0.4248046875","0.4248046875"
"999424","244","244","244","0.61328125","0.61328125","0.61328125"
"1003520","245","245","245","0.63720703125","0.63720703125","0.63720703125"
"1007616","246","246","246","0.572021484375","0.572021484375","0.572021484375"
"1011712","247","247","247","0.560302734375","0.560302734375","0.560302734375"
"1015808","248","248","248","0.54150390625","0.54150390625","0.54150390625"
"1019904","249","249","249","0.6630859375","0.6630859375","0.6630859375"
"1024000","250","250","250","0.773681640625","0.773681640625","0.773681640625"
"1028096","251","251","251","0.736328125","0.736328125","0.736328125"
"1032192","252","252","252","0.693603515625","0.693603515625","0.693603515625"
"1036288","253","253","253","0.77392578125","0.77392578125","0.77392578125"
"1040384","254","254","254","0.8251953125","0.8251953125","0.8251953125"
"1044480","255","255","255","0.765380859375","0.765380859375","0.765380859375"
"1048576","256","256","256","0.66162109375","0.66162109375","0.66162109375"
"1052672","257","257","257","0.569091796875","0.569091796875","0.569091796875"
"1056768","258","258","258","0.50244140625","0.50244140625","0.50244140625"
"1060864","259","259","259","0.551025390625","0.551025390625","0.551025390625"
"1064960","260","260","260","0.60791015625","0.60791015625","0.60791015625"
"1069056","261","261","261","0.5849609375","0.5849609375","0.5849609375"
"1073152","262","262","262","0.591064453125","0.591064453125","0.591064453125"
"1077248","263","263","263","0.6162109375","0.6162109375","0.6162109375"
"1081344","264","264","264","0.650634765625","0.650634765625","0.650634765625"
"1085440","265","265","265","0.66064453125","0.66064453125","0.66064453125"
"1089536","266","266","266","0.76171875","0.76171875","0.76171875"
"1093632","267","267","267","0.767333984375","0.767333984375","0.767333984375"
"1097728","268","268","268","0.769287109375","0.769287109375","0.769287109375"
"1101824","269","269","269","0.7578125","0.7578125","0.7578125"
"1105920","270","270","270","0.837158203125","0.837158203125","0.837158203125"
"1110016","271","271","271","0.76025390625","0.76025390625","0.76025390625"
"1114112","272","272","272","0.78564453125","0.78564453125","0.78564453125"
"1118208","273","273","273","0.666748046875","0.666748046875","0.666748046875"
"1122304","274","274","274","0.57177734375","0.57177734375","0.57177734375"
"1126400","275","275","275","0.64013671875","0.64013671875","0.64013671875"
"1130496","276","276","276","0.718017578125","0.718017578125","0.718017578125"
"1134592","277","277","277","0.651611328125","0.651611328125","0.651611328125"
"1138688","278","278","278","0.56787109375","0.56787109375","0.56787109375"
"1142784","279","279","279","0.571044921875","0.571044921875","0.571044921875"
"1146880","280","280","280","0.6826171875","0.6826171875","0.6826171875"
"1150976","281","281","281","0.62353515625","0.62353515625","0.62353515625"
"1155072","282","282","282","0.656982421875","0.656982421875","0.656982421875"
"1159168","283","283","283","0.737548828125","0.737548828125","0.737548828125"
"1163264","284","284","284","0.820556640625","0.820556640625","0.820556640625"
"1167360","285","285","285","0.9267578125","0.9267578125","0.9267578125"
"1171456","286","286","286","0.876220703125","0.876220703125","0.876220703125"
"1175552","287","287","287","0.76953125","0.76953125","0.76953125"
"1179648","288","288","288","0.76025390625","0.76025390625","0.76025390625"
"1183744","289","289","289","0.73388671875","0.73388671875","0.73388671875"
"1187840","290","290","290","0.75439453125","0.75439453125","0.75439453125"
"1191936","291","291","291","0.714599609375","0.714599609375","0.714599609375"
"1196032","292","292","292","0.712890625","0.712890625","0.712890625"
"1200128","293","293","293","0.705322265625","0.705322265625","0.705322265625"
"1204224","294","294","294","0.68310546875","0.68310546875","0.68310546875"
"1208320","295","295","295","0.726318359375","0.726318359375","0.726318359375"
"1212416","296","296","296","0.791259765625","0.791259765625","0.791259765625"
"1216512","297","297","297","0.938232421875","0.938232421875","0.938232421875"
"1220608","298","298","298","0.979248046875","0.979248046875","0.979248046875"
"1224704","299","299","299","1.00341796875","1.00341796875","1.00341796875"
"1228800","300","300","300","0.918701171875","0.918701171875","0.918701171875"
"1232896","301","301","301","0.977294921875","0.977294921875","0.977294921875"
"1236992","302","302","302","0.974609375","0.974609375","0.974609375"
"1241088","303","303","303","0.981201171875","0.981201171875","0.981201171875"
"1245184","304","304","304","0.921630859375","0.921630859375","0.921630859375"
"1249280","305","305","305","0.79736328125","0.79736328125","0.79736328125"
"1253376","306","306","306","0.76025390625","0.76025390625","0.76025390625"
"1257472","307","307","307","0.72607421875","0.72607421875","0.72607421875"
"1261568","308","308","308","0.731689453125","0.731689453125","0.731689453125"
"1265664","309","309","309","0.691650390625","0.691650390625","0.691650390625"
"1269760","310","310","310","0.720703125","0.720703125","0.720703125"
"1273856","311","311","311","0.69287109375","0.69287109375","0.69287109375"
"1277952","312","312","312","0.716796875","0.716796875","0.716796875"
"1282048","313","313","313","0.69921875","0.69921875","0.69921875"
"1286144","314","314","314","0.80126953125","0.80126953125","0.80126953125"
"1290240","315","315","315","0.818115234375","0.818115234375","0.818115234375"
"1294336","316","316","316","0.808837890625","0.808837890625","0.808837890625"
"1298432","317","317","317","0.76611328125","0.76611328125","0.76611328125"
"1302528","318","318","318","0.585205078125","0.585205078125","0.585205078125"
"1306624","319","319","319","0.691162109375","0.691162109375","0.691162109375"
"1310720","320","320","320","0.75732421875","0.75732421875","0.75732421875"
"1314816","321","321","321","0.802734375","0.802734375","0.802734375"
"1318912","322","322","322","0.75048828125","0.75048828125","0.75048828125"
"1323008","323","323","323","0.66943359375","0.66943359375","0.66943359375"
"1327104","324","324","324","0.7060546875","0.7060546875","0.7060546875"
"1331200","325","325","325","0.84423828125","0.84423828125","0.84423828125"
"1335296","326","326","326","0.785400390625","0.785400390625","0.785400390625"
"1339392","327","327","327","0.703125","0.703125","0.703125"
"1343488","328","328","328","0.68359375","0.68359375","0.68359375"
"1347584","329","329","329","0.692626953125","0.692626953125","0.692626953125"
"1351680","330","330","330","0.75634765625","0.75634765625","0.75634765625"
"1355776","331","331","331","0.866943359375","0.866943359375","0.866943359375"
"1359872","332","332","332","0.93017578125","0.93017578125","0.93017578125"
"1363968","333","333","333","0.87353515625","0.87353515625","0.87353515625"
"1368064","334","334","334","0.904052734375","0.904052734375","0.904052734375"
"1372160","335","335","335","0.900390625","0.900390625","0.900390625"
"1376256","336","336","336","0.90869140625","0.90869140625","0.90869140625"
"1380352","337","337","337","1.05419921875","1.05419921875","1.05419921875"
"1384448","338","338","338","1.067138671875","1.067138671875","1.067138671875"
"1388544","339","339","339","0.99462890625","0.99462890625","0.99462890625"
"1392640","340","340","340","0.864990234375","0.864990234375","0.864990234375"
"1396736","341","341","341","0.864990234375","0.864990234375","0.864990234375"
"1400832","342","342","342","0.758056640625","0.758056640625","0.758056640625"
"1404928","343","343","343","0.77880859375","0.77880859375","0.77880859375"
"1409024","344","344","344","0.83056640625","0.83056640625","0.83056640625"
"1413120","345","345","345","0.87890625","0.87890625","0.87890625"
"1417216","346","346","346","0.857421875","0.857421875","0.857421875"
"1421312","347","347","347","0.870361328125","0.870361328125","0.870361328125"
"1425408","348","348","348","0.93017578125","0.93017578125","0.93017578125"
"1429504","349","349","349","1.06396484375","1.06396484375","1.06396484375"
"1433600","350","350","350","1.083740234375","1.083740234375","1.083740234375"
"1437696","351","351","351","0.90380859375","0.90380859375","0.90380859375"
"1441792","352","352","352","0.921142578125","0.921142578125","0.921142578125"
"1445888","353","353","353","0.94384765625","0.94384765625","0.94384765625"
"1449984","354","354","354","0.87158203125","0.87158203125","0.87158203125"
"1454080","355","355","355","0.946044921875","0.946044921875","0.946044921875"
"1458176","356","356","356","0.90673828125","0.90673828125","0.90673828125"
"1462272","357","357","357","0.865478515625","0.865478515625","0.865478515625"
"1466368","358","358","358","0.898193359375","0.898193359375","0.898193359375"
"1470464","359","359","359","0.88818359375","0.88818359375","0.88818359375"
"1474560","360","360","360","0.84814453125","0.84814453125","0.84814453125"
"1478656","361","361","361","0.766357421875","0.766357421875","0.766357421875"
"1482752","362","362","362","0.6455078125","0.6455078125","0.6455078125"
"1486848","363","363","363","0.64501953125","0.64501953125","0.64501953125"
"1490944","364","364","364","0.69921875","0.69921875","0.69921875"
"1495040","365","365","365","0.805419921875","0.805419921875","0.805419921875"
"1499136","366","366","366","0.8583984375","0.8583984375","0.8583984375"
"1503232","367","367","367","0.75439453125","0.75439453125","0.75439453125"
"1507328","368","368","368","0.740234375","0.740234375","0.740234375"
"1511424","369","369","369","0.8203125","0.8203125","0.8203125"
"1515520","370","370","370","0.95166015625","0.95166015625","0.95166015625"
"1519616","371","371","371","1.087646484375","1.087646484375","1.087646484375"
"1523712","372","372","372","1.20751953125","1.20751953125","1.20751953125"
"1527808","373","373","373","1.12841796875","1.12841796875","1.12841796875"
"1531904","374","374","374","0.91650390625","0.91650390625","0.91650390625"
"1536000","375","375","375","0.91259765625","0.91259765625","0.91259765625"
"1540096","376","376","376","0.840087890625","0.840087890625","0.840087890625"
"1544192","377","377","377","0.8291015625","0.8291015625","0.8291015625"
"1548288","378","378","378","0.8369140625","0.8369140625","0.8369140625"
"1552384","379","379","379","0.8515625","0.8515625","0.8515625"
"1556480","380","380","380","1.000244140625","1.000244140625","1.000244140625"
"1560576","381","381","381","1.069580078125","1.069580078125","1.069580078125"
"1564672","382","382","382","1.046630859375","1.046630859375","1.046630859375"
"1568768","383","383","383","1.116455078125","1.116455078125","1.116455078125"
"1572864","384","384","384","0.980224609375","0.980224609375","0.980224609375"
"1576960","385","385","385","0.919921875","0.919921875","0.919921875"
"1581056","386","386","386","0.728271484375","0.728271484375","0.728271484375"
"1585152","387","387","387","0.694580078125","0.694580078125","0.694580078125"
"1589248","388","388","388","0.67138671875","0.67138671875","0.67138671875"
"1593344","389","389","389","0.851318359375","0.851318359375","0.851318359375"
"1597440","390","390","390","0.927978515625","0.927978515625","0.927978515625"
"1601536","391","391","391","0.861572265625","0.861572265625","0.861572265625"
"1605632","392","392","392","0.8828125","0.8828125","0.8828125"
"1609728","393","393","393","0.865478515625","0.865478515625","0.865478515625"
"1613824","394","394","394","1.01806640625","1.01806640625","1.01806640625"
"1617920","395","395","395","1.0322265625","1.0322265625","1.0322265625"
"1622016","396","396","396","0.977783203125","0.977783203125","0.977783203125"
"1626112","397","397","397","1.083740234375","1.083740234375","1.083740234375"
"1630208","398","398","398","1.117919921875","1.117919921875","1.117919921875"
"1634304","399","399","399","1.118896484375","1.118896484375","1.118896484375"
"1638400","400","400","400","1.113525390625","1.113525390625","1.113525390625"
"1642496","401","401","401","1.248779296875","1.248779296875","1.248779296875"
"1646592","402","402","402","1.21044921875","1.21044921875","1.21044921875"
"1650688","403","403","403","1.121826171875","1.121826171875","1.121826171875"
"1654784","404","404","404","1.209228515625","1.209228515625","1.209228515625"
"1658880","405","405","405","1.109130859375","1.109130859375","1.109130859375"
"1662976","406","406","406","0.915283203125","0.915283203125","0.915283203125"
"1667072","407","407","407","0.89453125","0.89453125","0.89453125"
"1671168","408","408","408","1.00146484375","1.00146484375","1.00146484375"
"1675264","409","409","409","1.03466796875","1.03466796875","1.03466796875"
"1679360","410","410","410","1.025390625","1.025390625","1.025390625"
"1683456","411","411","411","1.0498046875","1.0498046875","1.0498046875"
"1687552","412","412","412","0.990234375","0.990234375","0.990234375"
"1691648","413","413","413","0.928466796875","0.928466796875","0.928466796875"
"1695744","414","414","414","0.957275390625","0.957275390625","0.957275390625"
"1699840","415","415","415","0.984375","0.984375","0.984375"
"1703936","416","416","416","1.078125","1.078125","1.078125"
"1708032","417","417","417","1.171875","1.171875","1.171875"
"1712128","418","418","418","1.19189453125","1.19189453125","1.19189453125"
"1716224","419","419","419","1.393798828125","1.393798828125","1.393798828125"
"1720320","420","420","420","1.354248046875","1.354248046875","1.354248046875"
"1724416","421","421","421","1.328857421875","1.328857421875","1.328857421875"
"1728512","422","422","422","1.27294921875","1.27294921875","1.27294921875"
"1732608","423","423","423","1.26904296875","1.26904296875","1.26904296875"
