"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.166259765625","0.166259765625","0.166259765625"
"16384","4","4","4","0.35302734375","0.35302734375","0.35302734375"
"20480","5","5","5","0.384521484375","0.384521484375","0.384521484375"
"24576","6","6","6","0.520263671875","0.520263671875","0.520263671875"
"28672","7","7","7","0.560302734375","0.560302734375","0.560302734375"
"32768","8","8","8","0.67138671875","0.67138671875","0.67138671875"
"36864","9","9","9","0.64404296875","0.64404296875","0.64404296875"
"40960","10","10","10","0.684814453125","0.684814453125","0.684814453125"
"45056","11","11","11","0.633544921875","0.633544921875","0.633544921875"
"49152","12","12","12","0.557861328125","0.557861328125","0.557861328125"
"53248","13","13","13","0.517822265625","0.517822265625","0.517822265625"
"57344","14","14","14","0.588134765625","0.588134765625","0.588134765625"
"61440","15","15","15","0.648681640625","0.648681640625","0.648681640625"
"65536","16","16","16","0.56103515625","0.56103515625","0.56103515625"
"69632","17","17","17","0.474853515625","0.474853515625","0.474853515625"
"73728","18","18","18","0.439208984375","0.439208984375","0.439208984375"
"77824","19","19","19","0.4384765625","0.4384765625","0.4384765625"
"81920","20","20","20","0.4052734375","0.4052734375","0.4052734375"
"86016","21","21","21","0.50634765625","0.50634765625","0.50634765625"
"90112","22","22","22","0.554931640625","0.554931640625","0.554931640625"
"94208","23","23","23","0.64306640625","0.64306640625","0.64306640625"
"98304","24","24","24","0.6552734375","0.6552734375","0.6552734375"
"102400","25","25","25","0.552001953125","0.552001953125","0.552001953125"
"106496","26","26","26","0.49951171875","0.49951171875","0.49951171875"
"110592","27","27","27","0.48828125","0.48828125","0.48828125"
"114688","28","28","28","0.403076171875","0.403076171875","0.403076171875"
"118784","29","29","29","0.49267578125","0.49267578125","0.49267578125"
"122880","30","30","30","0.5166015625","0.5166015625","0.5166015625"
"126976","31","31","31","0.5302734375","0.5302734375","0.5302734375"
"131072","32","32","32","0.48828125","0.48828125","0.48828125"
"135168","33","33","33","0.607421875","0.607421875","0.607421875"
"139264","34","34","34","0.5","0.5","0.5"
"143360","35","35","35","0.387939453125","0.387939453125","0.387939453125"
"147456","36","36","36","0.4716796875","0.4716796875","0.4716796875"
"151552","37","37","37","0.4501953125","0.4501953125","0.4501953125"
"155648","38","38","38","0.4833984375","0.4833984375","0.4833984375"
"159744","39","39","39","0.436767578125","0.436767578125","0.436767578125"
"163840","40","40","40","0.43017578125","0.43017578125","0.43017578125"
"167936","41","41","41","0.5390625","0.5390625","0.5390625"
"172032","42","42","42","0.496337890625","0.496337890625","0.496337890625"
"176128","43","43","43","0.5390625","0.5390625","0.5390625"
"180224","44","44","44","0.712646484375","0.712646484375","0.712646484375"
"184320","45","45","45","0.623291015625","0.623291015625","0.623291015625"
"188416","46","46","46","0.5361328125","0.5361328125","0.5361328125"
"192512","47","47","47","0.453857421875","0.453857421875","0.453857421875"
"196608","48","48","48","0.466064453125","0.466064453125","0.466064453125"
"200704","49","49","49","0.4658203125","0.4658203125","0.4658203125"
"204800","50","50","50","0.544189453125","0.544189453125","0.544189453125"
"208896","51","51","51","0.5126953125","0.5126953125","0.5126953125"
"212992","52","52","52","0.495849609375","0.495849609375","0.495849609375"
"217088","53","53","53","0.552734375","0.552734375","0.552734375"
"221184","54","54","54","0.45263671875","0.45263671875","0.45263671875"
"225280","55","55","55","0.393310546875","0.393310546875","0.393310546875"
"229376","56","56","56","0.5263671875","0.5263671875","0.5263671875"
"233472","57","57","57","0.5244140625","0.5244140625","0.5244140625"
"237568","58","58","58","0.53955078125","0.53955078125","0.53955078125"
"241664","59","59","59","0.46630859375","0.46630859375","0.46630859375"
"245760","60","60","60","0.4130859375","0.4130859375","0.4130859375"
"249856","61","61","61","0.481689453125","0.481689453125","0.481689453125"
"253952","62","62","62","0.527587890625","0.527587890625","0.527587890625"
"258048","63","63","63","0.57666015625","0.57666015625","0.57666015625"
"262144","64","64","64","0.6396484375","0.6396484375","0.6396484375"
"266240","65","65","65","0.596435546875","0.596435546875","0.596435546875"
"270336","66","66","66","0.55908203125","0.55908203125","0.55908203125"
"274432","67","67","67","0.561767578125","0.561767578125","0.561767578125"
"278528","68","68","68","0.58642578125","0.58642578125","0.58642578125"
"282624","69","69","69","0.60595703125","0.60595703125","0.60595703125"
"286720","70","70","70","0.51904296875","0.51904296875","0.51904296875"
"290816","71","71","71","0.4853515625","0.4853515625","0.4853515625"
"294912","72","72","72","0.498046875","0.498046875","0.498046875"
"299008","73","73","73","0.46826171875","0.46826171875","0.46826171875"
"303104","74","74","74","0.451416015625","0.451416015625","0.451416015625"
"307200","75","75","75","0.44580078125","0.44580078125","0.44580078125"
"311296","76","76","76","0.422119140625","0.422119140625","0.422119140625"
"315392","77","77","77","0.446533203125","0.446533203125","0.446533203125"
"319488","78","78","78","0.43017578125","0.43017578125","0.43017578125"
"323584","79","79","79","0.341796875","0.341796875","0.341796875"
"327680","80","80","80","0.443115234375","0.443115234375","0.443115234375"
"331776","81","81","81","0.56689453125","0.56689453125","0.56689453125"
"335872","82","82","82","0.603271484375","0.603271484375","0.603271484375"
"339968","83","83","83","0.57666015625","0.57666015625","0.57666015625"
"344064","84","84","84","0.549560546875","0.549560546875","0.549560546875"
"348160","85","85","85","0.534423828125","0.534423828125","0.534423828125"
"352256","86","86","86","0.416259765625","0.416259765625","0.416259765625"
"356352","87","87","87","0.362060546875","0.362060546875","0.362060546875"
