"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.166259765625","0.166259765625","0.166259765625"
"16384","4","4","4","0.35302734375","0.35302734375","0.35302734375"
"20480","5","5","5","0.384521484375","0.384521484375","0.384521484375"
"24576","6","6","6","0.52197265625","0.52197265625","0.52197265625"
"28672","7","7","7","0.55029296875","0.55029296875","0.55029296875"
"32768","8","8","8","0.642578125","0.642578125","0.642578125"
"36864","9","9","9","0.6142578125","0.6142578125","0.6142578125"
"40960","10","10","10","0.640869140625","0.640869140625","0.640869140625"
"45056","11","11","11","0.5263671875","0.5263671875","0.5263671875"
"49152","12","12","12","0.47607421875","0.47607421875","0.47607421875"
"53248","13","13","13","0.461669921875","0.461669921875","0.461669921875"
"57344","14","14","14","0.532958984375","0.532958984375","0.532958984375"
"61440","15","15","15","0.61767578125","0.61767578125","0.61767578125"
"65536","16","16","16","0.53857421875","0.53857421875","0.53857421875"
"69632","17","17","17","0.511474609375","0.511474609375","0.511474609375"
"73728","18","18","18","0.550537109375","0.550537109375","0.550537109375"
"77824","19","19","19","0.567138671875","0.567138671875","0.567138671875"
"81920","20","20","20","0.51123046875","0.51123046875","0.51123046875"
"86016","21","21","21","0.5166015625","0.5166015625","0.5166015625"
"90112","22","22","22","0.473876953125","0.473876953125","0.473876953125"
"94208","23","23","23","0.46728515625","0.46728515625","0.46728515625"
"98304","24","24","24","0.478271484375","0.478271484375","0.478271484375"
"102400","25","25","25","0.435302734375","0.435302734375","0.435302734375"
"106496","26","26","26","0.482666015625","0.482666015625","0.482666015625"
"110592","27","27","27","0.477294921875","0.477294921875","0.477294921875"
"114688","28","28","28","0.496337890625","0.496337890625","0.496337890625"
"118784","29","29","29","0.478759765625","0.478759765625","0.478759765625"
"122880","30","30","30","0.435302734375","0.435302734375","0.435302734375"
"126976","31","31","31","0.564697265625","0.564697265625","0.564697265625"
"131072","32","32","32","0.5322265625","0.5322265625","0.5322265625"
"135168","33","33","33","0.521484375","0.521484375","0.521484375"
"139264","34","34","34","0.6005859375","0.6005859375","0.6005859375"
"143360","35","35","35","0.535400390625","0.535400390625","0.535400390625"
"147456","36","36","36","0.59619140625","0.59619140625","0.59619140625"
"151552","37","37","37","0.62548828125","0.62548828125","0.62548828125"
"155648","38","38","38","0.686279296875","0.686279296875","0.686279296875"
"159744","39","39","39","0.7333984375","0.7333984375","0.7333984375"
"163840","40","40","40","0.621337890625","0.621337890625","0.621337890625"
"167936","41","41","41","0.515869140625","0.515869140625","0.515869140625"
"172032","42","42","42","0.5908203125","0.5908203125","0.5908203125"
"176128","43","43","43","0.62451171875","0.62451171875","0.62451171875"
"180224","44","44","44","0.661865234375","0.661865234375","0.661865234375"
"184320","45","45","45","0.6162109375","0.6162109375","0.6162109375"
"188416","46","46","46","0.575439453125","0.575439453125","0.575439453125"
"192512","47","47","47","0.53271484375","0.53271484375","0.53271484375"
"196608","48","48","48","0.4765625","0.4765625","0.4765625"
"200704","49","49","49","0.474853515625","0.474853515625","0.474853515625"
"204800","50","50","50","0.4853515625","0.4853515625","0.4853515625"
"208896","51","51","51","0.4404296875","0.4404296875","0.4404296875"
"212992","52","52","52","0.41845703125","0.41845703125","0.41845703125"
"217088","53","53","53","0.505615234375","0.505615234375","0.505615234375"
"221184","54","54","54","0.5791015625","0.5791015625","0.5791015625"
"225280","55","55","55","0.577880859375","0.577880859375","0.577880859375"
"229376","56","56","56","0.530517578125","0.530517578125","0.530517578125"
"233472","57","57","57","0.49267578125","0.49267578125","0.49267578125"
"237568","58","58","58","0.491455078125","0.491455078125","0.491455078125"
"241664","59","59","59","0.457763671875","0.457763671875","0.457763671875"
"245760","60","60","60","0.45654296875","0.45654296875","0.45654296875"
"249856","61","61","61","0.598876953125","0.598876953125","0.598876953125"
"253952","62","62","62","0.62255859375","0.62255859375","0.62255859375"
"258048","63","63","63","0.56201171875","0.56201171875","0.56201171875"
"262144","64","64","64","0.588134765625","0.588134765625","0.588134765625"
"266240","65","65","65","0.62060546875","0.62060546875","0.62060546875"
"270336","66","66","66","0.613037109375","0.613037109375","0.613037109375"
"274432","67","67","67","0.62744140625","0.62744140625","0.62744140625"
"278528","68","68","68","0.620361328125","0.620361328125","0.620361328125"
"282624","69","69","69","0.65087890625","0.65087890625","0.65087890625"
"286720","70","70","70","0.542236328125","0.542236328125","0.542236328125"
"290816","71","71","71","0.5400390625","0.5400390625","0.5400390625"
"294912","72","72","72","0.64599609375","0.64599609375","0.64599609375"
"299008","73","73","73","0.6044921875","0.6044921875","0.6044921875"
"303104","74","74","74","0.548828125","0.548828125","0.548828125"
"307200","75","75","75","0.585693359375","0.585693359375","0.585693359375"
"311296","76","76","76","0.605224609375","0.605224609375","0.605224609375"
"315392","77","77","77","0.61865234375","0.61865234375","0.61865234375"
"319488","78","78","78","0.598388671875","0.598388671875","0.598388671875"
"323584","79","79","79","0.614990234375","0.614990234375","0.614990234375"
"327680","80","80","80","0.614013671875","0.614013671875","0.614013671875"
"331776","81","81","81","0.494140625","0.494140625","0.494140625"
"335872","82","82","82","0.449951171875","0.449951171875","0.449951171875"
"339968","83","83","83","0.43505859375","0.43505859375","0.43505859375"
"344064","84","84","84","0.447998046875","0.447998046875","0.447998046875"
"348160","85","85","85","0.467041015625","0.467041015625","0.467041015625"
"352256","86","86","86","0.485595703125","0.485595703125","0.485595703125"
