"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.166259765625","0.166259765625","0.166259765625"
"16384","4","4","4","0.35302734375","0.35302734375","0.35302734375"
"20480","5","5","5","0.384521484375","0.384521484375","0.384521484375"
"24576","6","6","6","0.51953125","0.51953125","0.51953125"
"28672","7","7","7","0.55029296875","0.55029296875","0.55029296875"
"32768","8","8","8","0.638916015625","0.638916015625","0.638916015625"
"36864","9","9","9","0.615478515625","0.615478515625","0.615478515625"
"40960","10","10","10","0.62939453125","0.62939453125","0.62939453125"
"45056","11","11","11","0.564697265625","0.564697265625","0.564697265625"
"49152","12","12","12","0.4892578125","0.4892578125","0.4892578125"
"53248","13","13","13","0.487548828125","0.487548828125","0.487548828125"
"57344","14","14","14","0.544677734375","0.544677734375","0.544677734375"
"61440","15","15","15","0.609375","0.609375","0.609375"
"65536","16","16","16","0.57080078125","0.57080078125","0.57080078125"
"69632","17","17","17","0.574462890625","0.574462890625","0.574462890625"
"73728","18","18","18","0.491943359375","0.491943359375","0.491943359375"
"77824","19","19","19","0.36279296875","0.36279296875","0.36279296875"
"81920","20","20","20","0.379638671875","0.379638671875","0.379638671875"
"86016","21","21","21","0.502197265625","0.502197265625","0.502197265625"
"90112","22","22","22","0.546142578125","0.546142578125","0.546142578125"
"94208","23","23","23","0.604248046875","0.604248046875","0.604248046875"
"98304","24","24","24","0.585693359375","0.585693359375","0.585693359375"
"102400","25","25","25","0.53515625","0.53515625","0.53515625"
"106496","26","26","26","0.538330078125","0.538330078125","0.538330078125"
"110592","27","27","27","0.4873046875","0.4873046875","0.4873046875"
"114688","28","28","28","0.511962890625","0.511962890625","0.511962890625"
"118784","29","29","29","0.5126953125","0.5126953125","0.5126953125"
"122880","30","30","30","0.498046875","0.498046875","0.498046875"
"126976","31","31","31","0.54443359375","0.54443359375","0.54443359375"
"131072","32","32","32","0.501220703125","0.501220703125","0.501220703125"
"135168","33","33","33","0.4599609375","0.4599609375","0.4599609375"
"139264","34","34","34","0.412841796875","0.412841796875","0.412841796875"
"143360","35","35","35","0.515625","0.515625","0.515625"
"147456","36","36","36","0.528076171875","0.528076171875","0.528076171875"
"151552","37","37","37","0.529541015625","0.529541015625","0.529541015625"
"155648","38","38","38","0.535888671875","0.535888671875","0.535888671875"
"159744","39","39","39","0.507568359375","0.507568359375","0.507568359375"
"163840","40","40","40","0.5751953125","0.5751953125","0.5751953125"
"167936","41","41","41","0.645751953125","0.645751953125","0.645751953125"
"172032","42","42","42","0.684326171875","0.684326171875","0.684326171875"
"176128","43","43","43","0.660888671875","0.660888671875","0.660888671875"
"180224","44","44","44","0.540771484375","0.540771484375","0.540771484375"
"184320","45","45","45","0.61767578125","0.61767578125","0.61767578125"
"188416","46","46","46","0.5986328125","0.5986328125","0.5986328125"
"192512","47","47","47","0.529541015625","0.529541015625","0.529541015625"
"196608","48","48","48","0.500732421875","0.500732421875","0.500732421875"
"200704","49","49","49","0.46875","0.46875","0.46875"
"204800","50","50","50","0.565185546875","0.565185546875","0.565185546875"
"208896","51","51","51","0.68896484375","0.68896484375","0.68896484375"
"212992","52","52","52","0.76025390625","0.76025390625","0.76025390625"
"217088","53","53","53","0.77001953125","0.77001953125","0.77001953125"
"221184","54","54","54","0.710693359375","0.710693359375","0.710693359375"
"225280","55","55","55","0.573974609375","0.573974609375","0.573974609375"
"229376","56","56","56","0.48681640625","0.48681640625","0.48681640625"
"233472","57","57","57","0.49658203125","0.49658203125","0.49658203125"
"237568","58","58","58","0.47705078125","0.47705078125","0.47705078125"
"241664","59","59","59","0.48486328125","0.48486328125","0.48486328125"
"245760","60","60","60","0.49853515625","0.49853515625","0.49853515625"
"249856","61","61","61","0.360107421875","0.360107421875","0.360107421875"
"253952","62","62","62","0.447021484375","0.447021484375","0.447021484375"
"258048","63","63","63","0.56298828125","0.56298828125","0.56298828125"
"262144","64","64","64","0.671875","0.671875","0.671875"
"266240","65","65","65","0.661865234375","0.661865234375","0.661865234375"
"270336","66","66","66","0.64208984375","0.64208984375","0.64208984375"
"274432","67","67","67","0.634765625","0.634765625","0.634765625"
"278528","68","68","68","0.56689453125","0.56689453125","0.56689453125"
"282624","69","69","69","0.506103515625","0.506103515625","0.506103515625"
"286720","70","70","70","0.416259765625","0.416259765625","0.416259765625"
"290816","71","71","71","0.48486328125","0.48486328125","0.48486328125"
"294912","72","72","72","0.544189453125","0.544189453125","0.544189453125"
"299008","73","73","73","0.467529296875","0.467529296875","0.467529296875"
"303104","74","74","74","0.502685546875","0.502685546875","0.502685546875"
"307200","75","75","75","0.55419921875","0.55419921875","0.55419921875"
"311296","76","76","76","0.579833984375","0.579833984375","0.579833984375"
"315392","77","77","77","0.51220703125","0.51220703125","0.51220703125"
"319488","78","78","78","0.5361328125","0.5361328125","0.5361328125"
"323584","79","79","79","0.579833984375","0.579833984375","0.579833984375"
"327680","80","80","80","0.568359375","0.568359375","0.568359375"
"331776","81","81","81","0.49462890625","0.49462890625","0.49462890625"
"335872","82","82","82","0.364990234375","0.364990234375","0.364990234375"
"339968","83","83","83","0.3681640625","0.3681640625","0.3681640625"
"344064","84","84","84","0.42822265625","0.42822265625","0.42822265625"
"348160","85","85","85","0.422119140625","0.422119140625","0.422119140625"
"352256","86","86","86","0.45263671875","0.45263671875","0.45263671875"
"356352","87","87","87","0.49462890625","0.49462890625","0.49462890625"
