"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - test_returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - test_returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - test_returned_episode_returns__MAX"
"651264","159","159","159","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"655360","160","160","160","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"659456","161","161","161","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"663552","162","162","162","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"667648","163","163","163","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"671744","164","164","164","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"675840","165","165","165","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"679936","166","166","166","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"684032","167","167","167","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"688128","168","168","168","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"692224","169","169","169","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"696320","170","170","170","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"700416","171","171","171","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"704512","172","172","172","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"708608","173","173","173","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"712704","174","174","174","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"716800","175","175","175","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"720896","176","176","176","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"724992","177","177","177","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"729088","178","178","178","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"733184","179","179","179","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"737280","180","180","180","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"741376","181","181","181","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"745472","182","182","182","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"749568","183","183","183","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"753664","184","184","184","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"757760","185","185","185","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"761856","186","186","186","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"765952","187","187","187","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"770048","188","188","188","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"774144","189","189","189","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"778240","190","190","190","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"782336","191","191","191","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"786432","192","192","192","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"790528","193","193","193","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"794624","194","194","194","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"798720","195","195","195","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"802816","196","196","196","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"806912","197","197","197","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"811008","198","198","198","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"815104","199","199","199","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"819200","200","200","200","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"823296","201","201","201","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"827392","202","202","202","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"831488","203","203","203","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"835584","204","204","204","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"839680","205","205","205","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"843776","206","206","206","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"847872","207","207","207","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"851968","208","208","208","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"856064","209","209","209","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"860160","210","210","210","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"864256","211","211","211","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"868352","212","212","212","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"872448","213","213","213","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"876544","214","214","214","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"880640","215","215","215","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"884736","216","216","216","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"888832","217","217","217","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"892928","218","218","218","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"897024","219","219","219","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"901120","220","220","220","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"905216","221","221","221","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"909312","222","222","222","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"913408","223","223","223","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"917504","224","224","224","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"921600","225","225","225","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"925696","226","226","226","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"929792","227","227","227","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"933888","228","228","228","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"937984","229","229","229","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"942080","230","230","230","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"946176","231","231","231","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"950272","232","232","232","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"954368","233","233","233","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"958464","234","234","234","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"962560","235","235","235","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"966656","236","236","236","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"970752","237","237","237","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"974848","238","238","238","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"978944","239","239","239","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"983040","240","240","240","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"987136","241","241","241","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"991232","242","242","242","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"995328","243","243","243","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"999424","244","244","244","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1003520","245","245","245","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1007616","246","246","246","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1011712","247","247","247","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1015808","248","248","248","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1019904","249","249","249","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1024000","250","250","250","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1028096","251","251","251","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1032192","252","252","252","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1036288","253","253","253","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1040384","254","254","254","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1044480","255","255","255","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1048576","256","256","256","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1052672","257","257","257","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1056768","258","258","258","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1060864","259","259","259","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1064960","260","260","260","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1069056","261","261","261","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1073152","262","262","262","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1077248","263","263","263","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1081344","264","264","264","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1085440","265","265","265","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1089536","266","266","266","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1093632","267","267","267","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1097728","268","268","268","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1101824","269","269","269","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1105920","270","270","270","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1110016","271","271","271","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1114112","272","272","272","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1118208","273","273","273","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1122304","274","274","274","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1126400","275","275","275","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1130496","276","276","276","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1134592","277","277","277","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1138688","278","278","278","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1142784","279","279","279","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1146880","280","280","280","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1150976","281","281","281","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1155072","282","282","282","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1159168","283","283","283","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1163264","284","284","284","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1167360","285","285","285","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1171456","286","286","286","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1175552","287","287","287","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1179648","288","288","288","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1183744","289","289","289","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1187840","290","290","290","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1191936","291","291","291","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1196032","292","292","292","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1200128","293","293","293","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1204224","294","294","294","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1208320","295","295","295","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1212416","296","296","296","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1216512","297","297","297","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1220608","298","298","298","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1224704","299","299","299","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1228800","300","300","300","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1232896","301","301","301","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1236992","302","302","302","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1241088","303","303","303","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1245184","304","304","304","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1249280","305","305","305","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1253376","306","306","306","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1257472","307","307","307","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1261568","308","308","308","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1265664","309","309","309","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1269760","310","310","310","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1273856","311","311","311","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1277952","312","312","312","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1282048","313","313","313","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1286144","314","314","314","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1290240","315","315","315","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1294336","316","316","316","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1298432","317","317","317","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1302528","318","318","318","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1306624","319","319","319","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1310720","320","320","320","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1314816","321","321","321","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1318912","322","322","322","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1323008","323","323","323","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1327104","324","324","324","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1331200","325","325","325","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1335296","326","326","326","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1339392","327","327","327","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1343488","328","328","328","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1347584","329","329","329","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1351680","330","330","330","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1355776","331","331","331","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1359872","332","332","332","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1363968","333","333","333","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1368064","334","334","334","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1372160","335","335","335","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1376256","336","336","336","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1380352","337","337","337","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1384448","338","338","338","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1388544","339","339","339","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1392640","340","340","340","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1396736","341","341","341","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1400832","342","342","342","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1404928","343","343","343","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1409024","344","344","344","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1413120","345","345","345","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1417216","346","346","346","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1421312","347","347","347","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1425408","348","348","348","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1429504","349","349","349","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1433600","350","350","350","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1437696","351","351","351","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1441792","352","352","352","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"1445888","353","353","353","0.7875000238418579","0.7875000238418579","0.7875000238418579"
