"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.166259765625","0.166259765625","0.166259765625"
"16384","4","4","4","0.35302734375","0.35302734375","0.35302734375"
"20480","5","5","5","0.384521484375","0.384521484375","0.384521484375"
"24576","6","6","6","0.51953125","0.51953125","0.51953125"
"28672","7","7","7","0.55029296875","0.55029296875","0.55029296875"
"32768","8","8","8","0.6376953125","0.6376953125","0.6376953125"
"36864","9","9","9","0.61962890625","0.61962890625","0.61962890625"
"40960","10","10","10","0.63671875","0.63671875","0.63671875"
"45056","11","11","11","0.5859375","0.5859375","0.5859375"
"49152","12","12","12","0.51025390625","0.51025390625","0.51025390625"
"53248","13","13","13","0.482421875","0.482421875","0.482421875"
"57344","14","14","14","0.503662109375","0.503662109375","0.503662109375"
"61440","15","15","15","0.607177734375","0.607177734375","0.607177734375"
"65536","16","16","16","0.509765625","0.509765625","0.509765625"
"69632","17","17","17","0.387939453125","0.387939453125","0.387939453125"
"73728","18","18","18","0.39697265625","0.39697265625","0.39697265625"
"77824","19","19","19","0.489501953125","0.489501953125","0.489501953125"
"81920","20","20","20","0.580078125","0.580078125","0.580078125"
"86016","21","21","21","0.619384765625","0.619384765625","0.619384765625"
"90112","22","22","22","0.674072265625","0.674072265625","0.674072265625"
"94208","23","23","23","0.632080078125","0.632080078125","0.632080078125"
"98304","24","24","24","0.605224609375","0.605224609375","0.605224609375"
"102400","25","25","25","0.463134765625","0.463134765625","0.463134765625"
"106496","26","26","26","0.4970703125","0.4970703125","0.4970703125"
"110592","27","27","27","0.512451171875","0.512451171875","0.512451171875"
"114688","28","28","28","0.506591796875","0.506591796875","0.506591796875"
"118784","29","29","29","0.471923828125","0.471923828125","0.471923828125"
"122880","30","30","30","0.4580078125","0.4580078125","0.4580078125"
"126976","31","31","31","0.484619140625","0.484619140625","0.484619140625"
"131072","32","32","32","0.401611328125","0.401611328125","0.401611328125"
"135168","33","33","33","0.39013671875","0.39013671875","0.39013671875"
"139264","34","34","34","0.467041015625","0.467041015625","0.467041015625"
"143360","35","35","35","0.587158203125","0.587158203125","0.587158203125"
"147456","36","36","36","0.602783203125","0.602783203125","0.602783203125"
"151552","37","37","37","0.61767578125","0.61767578125","0.61767578125"
"155648","38","38","38","0.509521484375","0.509521484375","0.509521484375"
"159744","39","39","39","0.457275390625","0.457275390625","0.457275390625"
"163840","40","40","40","0.434326171875","0.434326171875","0.434326171875"
"167936","41","41","41","0.5205078125","0.5205078125","0.5205078125"
"172032","42","42","42","0.54736328125","0.54736328125","0.54736328125"
"176128","43","43","43","0.527099609375","0.527099609375","0.527099609375"
"180224","44","44","44","0.467041015625","0.467041015625","0.467041015625"
"184320","45","45","45","0.443603515625","0.443603515625","0.443603515625"
"188416","46","46","46","0.449951171875","0.449951171875","0.449951171875"
"192512","47","47","47","0.429443359375","0.429443359375","0.429443359375"
"196608","48","48","48","0.4580078125","0.4580078125","0.4580078125"
"200704","49","49","49","0.515869140625","0.515869140625","0.515869140625"
"204800","50","50","50","0.541015625","0.541015625","0.541015625"
"208896","51","51","51","0.669189453125","0.669189453125","0.669189453125"
"212992","52","52","52","0.64111328125","0.64111328125","0.64111328125"
"217088","53","53","53","0.618896484375","0.618896484375","0.618896484375"
"221184","54","54","54","0.537353515625","0.537353515625","0.537353515625"
"225280","55","55","55","0.533203125","0.533203125","0.533203125"
"229376","56","56","56","0.45361328125","0.45361328125","0.45361328125"
"233472","57","57","57","0.468994140625","0.468994140625","0.468994140625"
"237568","58","58","58","0.59228515625","0.59228515625","0.59228515625"
"241664","59","59","59","0.6318359375","0.6318359375","0.6318359375"
"245760","60","60","60","0.631103515625","0.631103515625","0.631103515625"
"249856","61","61","61","0.531005859375","0.531005859375","0.531005859375"
"253952","62","62","62","0.474365234375","0.474365234375","0.474365234375"
"258048","63","63","63","0.458251953125","0.458251953125","0.458251953125"
"262144","64","64","64","0.51318359375","0.51318359375","0.51318359375"
"266240","65","65","65","0.632080078125","0.632080078125","0.632080078125"
"270336","66","66","66","0.61669921875","0.61669921875","0.61669921875"
"274432","67","67","67","0.530517578125","0.530517578125","0.530517578125"
"278528","68","68","68","0.522705078125","0.522705078125","0.522705078125"
"282624","69","69","69","0.428955078125","0.428955078125","0.428955078125"
"286720","70","70","70","0.3759765625","0.3759765625","0.3759765625"
"290816","71","71","71","0.458740234375","0.458740234375","0.458740234375"
"294912","72","72","72","0.597412109375","0.597412109375","0.597412109375"
"299008","73","73","73","0.63671875","0.63671875","0.63671875"
"303104","74","74","74","0.681640625","0.681640625","0.681640625"
"307200","75","75","75","0.60791015625","0.60791015625","0.60791015625"
"311296","76","76","76","0.4921875","0.4921875","0.4921875"
"315392","77","77","77","0.381103515625","0.381103515625","0.381103515625"
"319488","78","78","78","0.4267578125","0.4267578125","0.4267578125"
"323584","79","79","79","0.447021484375","0.447021484375","0.447021484375"
"327680","80","80","80","0.50390625","0.50390625","0.50390625"
"331776","81","81","81","0.4990234375","0.4990234375","0.4990234375"
"335872","82","82","82","0.456298828125","0.456298828125","0.456298828125"
"339968","83","83","83","0.52587890625","0.52587890625","0.52587890625"
"344064","84","84","84","0.58544921875","0.58544921875","0.58544921875"
"348160","85","85","85","0.532470703125","0.532470703125","0.532470703125"
"352256","86","86","86","0.5546875","0.5546875","0.5546875"
"356352","87","87","87","0.539306640625","0.539306640625","0.539306640625"
